step,wall_time,Episode_Reward/action_rate,Episode_Reward/alive,Episode_Reward/base_angular_motion,Episode_Reward/base_height,Episode_Reward/base_motion,Episode_Reward/failure,Episode_Reward/joint_limits,Episode_Reward/joint_vel,Episode_Reward/reach_coarse,Episode_Reward/reach_fine,Episode_Reward/upright,Episode_Termination/bad_orientation,Episode_Termination/base_contact,Episode_Termination/low_base,Episode_Termination/outside_workspace,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Metrics/ee_position/position_error_m,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
12,1789607698.572,-0.24762,0.2993331,-0.1447693,-0.04031567,-0.004522168,-0.004,0,-0.002128104,0.4535688,0.014832,-0.03118674,0.03765869,0,0,0,0,13.2417,0.0003844336,-0.01104998,0.01683433,0.5034186,0.6188993,0.05026007,73453,0.5050992,275.9286,2.230539
13,1789607699.319,-0.2669567,0.3232914,-0.1525419,-0.04307142,-0.004671896,-0.004,0,-0.002432034,0.4635561,0.01464584,-0.03362714,0.05810547,0,0,0,0,13.25385,0.0001708594,-0.01113947,0.0176445,0.4982963,0.6886714,0.05256438,66310,0.5055973,311.54,2.797885
14,1789607700.041,-0.2883545,0.3474581,-0.1620619,-0.0445574,-0.004937568,-0.004,0,-0.002563728,0.5625472,0.02115212,-0.03387441,0.09324138,0,0,0,0,13.27481,0.0001139063,-0.01063057,0.01715576,0.5008101,0.677624,0.0394814,68542,0.5061555,344.76,3.615783
15,1789607700.621,-0.3075436,0.3712914,-0.1725942,-0.05053,-0.004928479,-0.004,0,-0.002630965,0.5790133,0.02659408,-0.03768539,0.1242269,0,0,0,0,13.28447,0.0001139063,-0.01039598,0.01790752,0.4900015,0.5360701,0.03879905,85501,0.5063568,362.02,3.914808
16,1789607701.204,-0.3280102,0.3952914,-0.1761768,-0.05454759,-0.005058669,-0.004,0,-0.002870166,0.5925949,0.01707669,-0.03982738,0.1491699,0,0,0,0,13.28798,0.0005766504,-0.01015835,0.01760673,0.5093926,0.5389283,0.04018617,84874,0.5063605,385.02,4.038895
17,1789607701.782,-0.346981,0.4193751,-0.1893126,-0.05951536,-0.005200088,-0.004,0,-0.002982221,0.7104449,0.03036828,-0.04198266,0.1714071,0,0,0,0,13.2808,0.0003844336,-0.01250858,0.01583503,0.4836551,0.5343587,0.03885651,85747,0.5060443,403.31,4.495625
18,1789607702.354,-0.3694375,0.443334,-0.1926807,-0.0627306,-0.005457073,-0.004,0,-0.003417257,0.7356086,0.02734141,-0.04435982,0.186971,0,0,0,0,13.26167,0.0002562891,-0.01160744,0.01356236,0.4955186,0.5287325,0.03912997,86556,0.5055286,421.86,4.780092
19,1789607702.913,-0.3849218,0.4667512,-0.1981042,-0.07734504,-0.005297347,-0.004,0,-0.003473381,0.732886,0.03260436,-0.05332381,0.2009888,0,0,0,0,13.25144,0.0002562891,-0.01110923,0.01243049,0.4926395,0.5165777,0.03891754,88483,0.5053749,435.47,5.004211
20,1789607703.469,-0.4039465,0.49096,-0.2051628,-0.06704437,-0.005515783,-0.003167183,0,-0.003586733,0.8556665,0.02970132,-0.04515688,0.2090454,0,0,0,0.1641846,13.24884,0.0003844336,-0.01146294,0.01092058,0.3987527,0.512646,0.03943992,89029,0.5052684,500,9.361437
21,1789607703.986,-0.4121712,0.5000014,-0.2072824,-0.04379492,-0.004487793,-2.478315e-06,0,-0.00275032,1.092476,0.05562429,-0.02136517,0.2124023,0,0,0,0.7880859,13.23576,0.0008649756,-0.01006442,0.01178116,0.09365064,0.4734852,0.0391171,95887,0.5047898,500,9.361437
22,1789607704.497,-0.4121712,0.5000014,-0.2072824,-0.04379492,-0.004487793,-2.478315e-06,0,-0.00275032,1.092476,0.05562429,-0.02136517,0.2124023,0,0,0,0.7880859,13.21257,0.0005766504,-0.01088447,0.0107186,0.09365064,0.4682972,0.03888035,96912,0.5039828,500,9.361437
23,1789607705.009,-0.4121712,0.5000014,-0.2072824,-0.04379492,-0.004487793,-2.478315e-06,0,-0.00275032,1.092476,0.05562429,-0.02136517,0.2124023,0,0,0,0.7880859,13.1721,0.001297463,-0.01053414,0.009392245,0.09365064,0.4695346,0.03887749,96677,0.5027478,500,9.361437
24,1789607705.521,-0.4121712,0.5000014,-0.2072824,-0.04379492,-0.004487793,-2.478315e-06,0,-0.00275032,1.092476,0.05562429,-0.02136517,0.2124023,0,0,0,0.7880859,13.13296,0.0008649756,-0.009504338,0.009301515,0.09365064,0.4696112,0.03859591,96716,0.5019186,500,9.361437
25,1789607706.033,-0.4121712,0.5000014,-0.2072824,-0.04379492,-0.004487793,-2.478315e-06,0,-0.00275032,1.092476,0.05562429,-0.02136517,0.2124023,0,0,0,0.7880859,13.10055,0.0005766504,-0.01111436,0.009056671,0.09365064,0.4701915,0.03880191,96567,0.5007617,500,9.361437
26,1789607706.543,-0.4121712,0.5000014,-0.2072824,-0.04379492,-0.004487793,-2.478315e-06,0,-0.00275032,1.092476,0.05562429,-0.02136517,0.2124023,0,0,0,0.7880859,13.04065,0.001297463,-0.01027148,0.01108763,0.09365064,0.4667432,0.04011369,96974,0.4992113,500,9.361437
27,1789607707.059,-0.4131579,0.5000016,-0.2004345,-0.04197985,-0.004329714,-1.755473e-06,0,-0.002679296,1.170262,0.06683347,-0.02082101,0.2122599,0,0,0,0.7882284,13.00006,0.001297463,-0.01015443,0.0160902,0.09732322,0.4730275,0.03861046,96067,0.4980113,500,9.370758
28,1789607707.568,-0.415554,0.500002,-0.1838039,-0.03757181,-0.003945808,0,0,-0.002506809,1.359171,0.09405579,-0.01949948,0.2119141,0,0,0,0.7885742,12.9369,0.001297463,-0.009314625,0.01468804,0.1062424,0.466933,0.03927255,97098,0.4963334,500,9.370758
29,1789607708.089,-0.4140571,0.500002,-0.1830096,-0.03952713,-0.003856621,0,0,-0.002488039,1.39384,0.1146924,-0.01966838,0.2113241,0,0,0,0.7891642,12.90091,0.0008649756,-0.01102609,0.008860956,0.08091767,0.4774137,0.0401094,94975,0.4957114,500,9.599805
30,1789607708.618,-0.4032716,0.500002,-0.1721433,-0.03855317,-0.003768551,0,0,-0.002533614,1.451628,0.1354686,-0.02028253,0.2079061,0,0,0,0.7925822,12.85774,0.0008649756,-0.01033683,0.007624412,0.05947515,0.484369,0.0402894,93683,0.4942028,500,10.0565
31,1789607709.160,-0.4039683,0.500002,-0.1628208,-0.03953518,-0.003768114,0,0,-0.002487849,1.476938,0.142547,-0.01970221,0.2007243,0,0,0,0.799764,12.79954,0.0008649756,-0.01097614,0.007522849,0.05540186,0.4979303,0.04010701,91354,0.4927846,500,11.3699
32,1789607709.701,-0.4032652,0.500002,-0.1616565,-0.03993673,-0.003663354,0,0,-0.002435268,1.474112,0.1380396,-0.01919312,0.1894124,0,0,0,0.8110759,12.75872,0.0005766504,-0.01125099,0.006719913,0.07107456,0.4973207,0.03905034,91638,0.4917886,500,12.67776
33,1789607710.249,-0.4058996,0.500002,-0.163871,-0.04290193,-0.003819822,0,0,-0.002507878,1.494514,0.1460319,-0.02066546,0.1711629,0,0,0,0.8293254,12.69905,0.001297463,-0.009441583,0.007542945,0.06437211,0.5042818,0.03995728,90313,0.4900748,500,14.85508
34,1789607710.799,-0.4035296,0.500002,-0.1571435,-0.04051602,-0.003682826,0,0,-0.002410036,1.547374,0.1730346,-0.01996903,0.1495768,0,0,0,0.8509115,12.65001,0.001297463,-0.008104726,0.008934555,0.04985531,0.5061524,0.03982663,90025,0.4887316,500,15.64092
35,1789607711.353,-0.4020606,0.500002,-0.1534606,-0.0374471,-0.003736644,0,0,-0.002425724,1.560612,0.1810846,-0.01938369,0.1129557,0,0,0,0.8875326,12.59702,0.0008649756,-0.00970604,0.01085994,0.04787597,0.5096872,0.03979492,89451,0.4874277,500,16.11307
36,1789607711.905,-0.3996493,0.500002,-0.1489342,-0.03785328,-0.00361154,0,0,-0.002378146,1.575307,0.1954895,-0.01909536,0.08416748,0,0,0,0.9163208,12.54585,0.0008649756,-0.009242661,0.005685828,0.05165508,0.5092125,0.03890133,89674,0.4862157,500,16.46845
37,1789607712.460,-0.3990903,0.500002,-0.1499195,-0.03793497,-0.003423378,0,0,-0.002317942,1.597421,0.2098422,-0.01865697,0.05895996,0,0,0,0.9415283,12.49147,0.0008649756,-0.009009264,0.005769805,0.05717853,0.5100317,0.03991055,89376,0.4844936,500,16.78912
38,1789607713.014,-0.3952818,0.500002,-0.1426467,-0.03713909,-0.003402274,0,0,-0.002353528,1.611834,0.2120968,-0.0198502,0.03826904,0,0,0,0.9622192,12.42552,0.0008649756,-0.009494098,0.005218869,0.04286321,0.5101893,0.03999114,89337,0.4827788,500,17.03424
39,1789607713.566,-0.3953683,0.500002,-0.142485,-0.03695873,-0.00339569,0,0,-0.002335538,1.614392,0.2121439,-0.01994475,0.02286784,0,0,0,0.9776205,12.35531,0.0008649756,-0.009911533,0.005360249,0.04534423,0.5081608,0.03915739,89805,0.4810196,500,17.20701
40,1789607714.101,-0.3917054,0.500002,-0.137949,-0.03766363,-0.003440736,0,0,-0.002285897,1.642715,0.2263385,-0.01915078,0.009887695,0,0,0,0.9906006,12.29387,0.0008649756,-0.01021199,0.005058432,0.05150773,0.4918067,0.03941703,92525,0.4794182,500,17.32697
41,1789607714.634,-0.3903154,0.500002,-0.1393346,-0.03664614,-0.003368377,0,0,-0.002281131,1.662035,0.2414384,-0.01968367,0.002176921,0,0,0,0.9981283,12.24833,0.0002562891,-0.00266697,0.01266653,0.0515899,0.4891756,0.03959823,92954,0.4785985,500,17.85307
42,1789607715.138,-0.3907247,0.500002,-0.1387186,-0.03426329,-0.003384857,0,0,-0.002303792,1.65476,0.2384282,-0.01941781,0,0,0,0,1,12.21569,0.0005766504,-0.00782227,0.004826187,0.04700006,0.4597864,0.04014397,98317,0.4777846,500,17.85307
43,1789607715.649,-0.3907247,0.500002,-0.1387186,-0.03426329,-0.003384857,0,0,-0.002303792,1.65476,0.2384282,-0.01941781,0,0,0,0,1,12.17562,0.0005766504,-0.008697933,0.00459455,0.04700006,0.466974,0.0400033,96951,0.4764566,500,17.85307
44,1789607716.160,-0.3907247,0.500002,-0.1387186,-0.03426329,-0.003384857,0,0,-0.002303792,1.65476,0.2384282,-0.01941781,0,0,0,0,1,12.10381,0.0008649756,-0.01032133,0.004546615,0.04700006,0.46679,0.04045081,96900,0.4743271,500,17.85307
45,1789607716.673,-0.3907247,0.500002,-0.1387186,-0.03426329,-0.003384857,0,0,-0.002303792,1.65476,0.2384282,-0.01941781,0,0,0,0,1,12.01702,0.0008649756,-0.008009105,0.004703599,0.04700006,0.4700978,0.03930879,96488,0.4721881,500,17.85307
46,1789607717.183,-0.3907247,0.500002,-0.1387186,-0.03426329,-0.003384857,0,0,-0.002303792,1.65476,0.2384282,-0.01941781,0,0,0,0,1,11.93919,0.0008649756,-0.008341561,0.003906828,0.04700006,0.4677126,0.03910065,96982,0.4705223,500,17.85307
47,1789607717.701,-0.3907247,0.500002,-0.1387186,-0.03426329,-0.003384857,0,0,-0.002303792,1.65476,0.2384282,-0.01941781,0,0,0,0,1,11.88104,0.0005766504,-0.007530697,0.003889037,0.04700006,0.4742095,0.04038167,95516,0.4690443,500,17.85307
48,1789607718.215,-0.3835421,0.500002,-0.13538,-0.02848221,-0.003661975,0,0,-0.002280526,1.669592,0.2395779,-0.02128827,0,0,0,0,1,11.78943,0.0008649756,-0.0089725,0.004153793,0.05904866,0.4715221,0.03885937,96304,0.4663253,500,17.85997
49,1789607718.733,-0.3750535,0.500002,-0.1314344,-0.02165003,-0.003989478,0,0,-0.00225303,1.687122,0.2409366,-0.02349881,0,0,0,0,1,11.6897,0.001297463,-0.00667705,0.005022663,0.07328792,0.4743083,0.03946686,95668,0.4640469,500,17.85997
50,1789607719.251,-0.3695096,0.500002,-0.1258154,-0.02735144,-0.003548323,0,0,-0.00218395,1.737965,0.3049849,-0.02103872,0,0,0,0,1,11.62314,0.0008649756,-0.008010378,0.005441679,0.04358984,0.4758019,0.03854251,95562,0.4626552,500,18.01377
51,1789607719.781,-0.3693452,0.500002,-0.1219874,-0.02705152,-0.003102954,0,0,-0.002124707,1.767004,0.3440733,-0.01957409,0,0,0,0,1,11.5531,0.0008649756,-0.007547491,0.004461157,0.03948076,0.4826739,0.04016376,94010,0.4610646,500,18.27844
52,1789607720.322,-0.3706602,0.500002,-0.1267271,-0.02672919,-0.003155055,0,0,-0.002141055,1.773898,0.3551478,-0.01999189,0,0,0,0,1,11.48522,0.0008649756,-0.008558346,0.003221853,0.039657,0.4972458,0.04039192,91422,0.4591671,500,19.01134
53,1789607720.864,-0.3594113,0.500002,-0.1110268,-0.02891417,-0.003138792,0,0,-0.002162122,1.77427,0.3603211,-0.019569,0,0,0,0,1,11.38111,0.001297463,-0.007571963,0.003616374,0.04517856,0.4981601,0.040205,91298,0.4564725,500,19.7819
54,1789607721.415,-0.3640299,0.500002,-0.1242808,-0.02850348,-0.003225778,0,0,-0.002148538,1.778713,0.3649441,-0.02017425,0,0,0,0,1,11.2891,0.0008649756,-0.006964157,0.004198735,0.03764405,0.5074403,0.03929687,89900,0.4543812,500,20.94853
55,1789607721.970,-0.3588023,0.500002,-0.1169952,-0.02465245,-0.00321431,0,0,-0.002104135,1.791068,0.3831848,-0.01854825,0,0,0,0,1,11.20474,0.0008649756,-0.007992031,0.00345724,0.03663201,0.5117235,0.0390079,89248,0.4525815,500,21.3274
56,1789607722.519,-0.357362,0.500002,-0.113935,-0.02468934,-0.003120232,0,0,-0.002081528,1.795368,0.3876928,-0.01890032,0,0,0,0,1,11.12664,0.0005766504,-0.008677896,0.002801695,0.03281628,0.504838,0.0398078,90245,0.4506834,500,21.52386
57,1789607723.074,-0.3553547,0.500002,-0.1149214,-0.02733609,-0.003060933,0,0,-0.002074251,1.796624,0.3937,-0.0194097,0,0,0,0,1,11.02783,0.0008649756,-0.008194729,0.003138112,0.03811364,0.5115633,0.03923631,89237,0.4482164,500,21.62539
58,1789607723.625,-0.3524159,0.500002,-0.111286,-0.02451961,-0.003053106,0,0,-0.002050989,1.80212,0.3997642,-0.01954518,0,0,0,0,1,10.94081,0.0008649756,-0.007708823,0.002767587,0.03769024,0.5067241,0.04030442,89852,0.4462768,500,21.82283
59,1789607724.182,-0.3515424,0.500002,-0.1132802,-0.02323172,-0.003095771,0,0,-0.00205488,1.808501,0.4101871,-0.01954687,0,0,0,0,1,10.86417,0.0005766504,-0.007875359,0.002777139,0.03973437,0.5123301,0.04017496,88962,0.4442638,500,21.91644
60,1789607724.727,-0.3473274,0.500002,-0.1135358,-0.02431077,-0.003136589,0,0,-0.002109033,1.810724,0.4096307,-0.02102413,0,0,0,0,1,10.76014,0.0008649756,-0.008983833,0.002974019,0.04042753,0.5021155,0.0390563,90825,0.4417865,500,22.03694
61,1789607725.265,-0.3446676,0.500002,-0.1112803,-0.02363046,-0.003094106,0,0,-0.002106999,1.812373,0.4233325,-0.01991638,0,0,0,0,1,10.67023,0.0008649756,-0.008111629,0.002560405,0.04193331,0.4933093,0.04016781,92135,0.4397644,500,22.09985
62,1789607725.791,-0.3418612,0.500002,-0.1096215,-0.02047091,-0.003056588,0,0,-0.002048797,1.810563,0.4135378,-0.01983864,0,0,0,0,1,10.61137,0.0003844336,-0.001556155,0.006846138,0.03650458,0.4835873,0.03880191,94090,0.4389891,500,22.42777
63,1789607726.299,-0.3413919,0.500002,-0.1095471,-0.02201731,-0.003098039,0,0,-0.002030322,1.818137,0.4261187,-0.01975493,0,0,0,0,1,10.56523,0.0003844336,-0.007455915,0.003152279,0.03562034,0.4630711,0.04045272,97616,0.4377967,500,22.42777
64,1789607726.805,-0.3413919,0.500002,-0.1095471,-0.02201731,-0.003098039,0,0,-0.002030322,1.818137,0.4261187,-0.01975493,0,0,0,0,1,10.49351,0.0005766504,-0.00839576,0.002607793,0.03562034,0.4640107,0.03895211,97724,0.4359332,500,22.42777
65,1789607727.317,-0.3413919,0.500002,-0.1095471,-0.02201731,-0.003098039,0,0,-0.002030322,1.818137,0.4261187,-0.01975493,0,0,0,0,1,10.40314,0.0008649756,-0.008337051,0.002716626,0.03562034,0.468034,0.03968287,96809,0.4335102,500,22.42777
66,1789607727.832,-0.3413919,0.500002,-0.1095471,-0.02201731,-0.003098039,0,0,-0.002030322,1.818137,0.4261187,-0.01975493,0,0,0,0,1,10.30041,0.0008649756,-0.008198616,0.003149278,0.03562034,0.472964,0.03934956,95941,0.4312301,500,22.42777
67,1789607728.348,-0.3413919,0.500002,-0.1095471,-0.02201731,-0.003098039,0,0,-0.002030322,1.818137,0.4261187,-0.01975493,0,0,0,0,1,10.19617,0.0008649756,-0.006729703,0.002741008,0.03562034,0.472549,0.0396049,95971,0.4289704,500,22.42777
68,1789607728.866,-0.3413919,0.500002,-0.1095471,-0.02201731,-0.003098039,0,0,-0.002030322,1.818137,0.4261187,-0.01975493,0,0,0,0,1,10.10623,0.0005766504,-0.007224948,0.002316966,0.03562034,0.4761732,0.03880501,95444,0.4270759,500,22.42777
69,1789607729.391,-0.3319124,0.500002,-0.100392,-0.01551327,-0.00294329,0,0,-0.001951696,1.820511,0.4344909,-0.01899507,0,0,0,0,1,10.01657,0.0008649756,-0.007301422,0.002088824,0.03111077,0.4821701,0.03934789,94247,0.4250728,500,22.43695
70,1789607729.911,-0.3262247,0.500002,-0.09489898,-0.01161085,-0.00285044,0,0,-0.001904521,1.821936,0.4395142,-0.01853915,0,0,0,0,1,9.953654,0.0003844336,-0.00521034,0.002438372,0.02840504,0.4768434,0.03879046,95323,0.4238207,500,22.43695
71,1789607730.436,-0.313913,0.500002,-0.09093373,-0.0162541,-0.003082837,0,0,-0.001895058,1.838684,0.4628517,-0.01870207,0,0,0,0,1,9.869885,0.0005766504,-0.008217677,0.002110685,0.03216408,0.483326,0.03902912,94096,0.4218922,500,22.51469
72,1789607730.978,-0.3157841,0.500002,-0.09756609,-0.01558641,-0.002921391,0,0,-0.001926336,1.851488,0.4851776,-0.01901361,0,0,0,0,1,9.792717,0.0003844336,-0.00901389,0.002162075,0.03186122,0.4985049,0.03930831,91392,0.420186,500,22.75138
73,1789607731.521,-0.3115217,0.500002,-0.09929433,-0.01693464,-0.002970315,0,0,-0.001861344,1.851762,0.4870379,-0.019756,0,0,0,0,1,9.701893,0.0005766504,-0.007909296,0.002104135,0.03886819,0.4989593,0.04018497,91166,0.4180087,500,23.06883
74,1789607732.066,-0.3074832,0.500002,-0.09813207,-0.01674491,-0.00306112,0,0,-0.001896464,1.855656,0.5049695,-0.01929368,0,0,0,0,1,9.613217,0.0003844336,-0.006692556,0.002052231,0.03104626,0.5014863,0.03905106,90931,0.416235,500,23.5935
75,1789607732.617,-0.3049641,0.500002,-0.09949265,-0.0155348,-0.002997143,0,0,-0.00184844,1.853371,0.4970747,-0.01964396,0,0,0,0,1,9.533316,0.0005766504,-0.009124097,0.002001367,0.03370359,0.5063927,0.04014492,89933,0.4143255,500,24.02142
76,1789607733.179,-0.3018146,0.500002,-0.09925108,-0.0137261,-0.002958965,0,0,-0.001807358,1.860336,0.5096408,-0.01836453,0,0,0,0,1,9.444223,0.0008649756,-0.00667759,0.002079554,0.03304519,0.5179081,0.04058266,88008,0.4123643,500,24.26121
77,1789607733.730,-0.3014827,0.500002,-0.09816252,-0.01484981,-0.002991519,0,0,-0.001825034,1.861949,0.5126319,-0.01824284,0,0,0,0,1,9.346516,0.0008649756,-0.006738101,0.00185931,0.02974831,0.5064092,0.04011631,89935,0.4100161,500,24.35222
78,1789607734.283,-0.2972355,0.500002,-0.09584289,-0.01325356,-0.002920472,0,0,-0.001762337,1.863266,0.5149565,-0.01813544,0,0,0,0,1,9.251756,0.0003844336,-0.006684924,0.00273525,0.02610688,0.5086737,0.0403831,89520,0.4085575,500,24.46617
79,1789607734.836,-0.2933218,0.500002,-0.09333699,-0.01437222,-0.002926355,0,0,-0.001776563,1.866955,0.5237296,-0.01822433,0,0,0,0,1,9.179897,0.0005766504,-0.006725357,0.002168753,0.03166897,0.5094192,0.03932571,89571,0.4066084,500,24.57729
80,1789607735.388,-0.2930538,0.500002,-0.09667721,-0.0159358,-0.002837443,0,0,-0.001751161,1.865817,0.5239871,-0.01872004,0,0,0,0,1,9.090505,0.0005766504,-0.005674742,0.001799033,0.02850228,0.5062561,0.04099774,89815,0.4047721,500,24.60192
81,1789607735.939,-0.2903088,0.500002,-0.09200495,-0.01183219,-0.002849157,0,0,-0.001739899,1.867127,0.5204134,-0.01853281,0,0,0,0,1,9.002351,0.0005766504,-0.007944034,0.001745766,0.02831575,0.5078752,0.03910351,89860,0.4028146,500,24.65195
82,1789607736.484,-0.2865686,0.500002,-0.09514695,-0.01272308,-0.002806422,0,0,-0.001730994,1.870007,0.5341496,-0.01852546,0,0,0,0,1,8.919711,0.0005766504,-0.007686236,0.00188407,0.03625926,0.5003443,0.04022789,90925,0.4012302,500,24.67602
83,1789607737.004,-0.2844778,0.500002,-0.09130915,-0.01183514,-0.00285587,0,-1.194986e-05,-0.001740078,1.867917,0.5283343,-0.01867569,0,0,0,0,1,8.862183,0.0003844336,-0.001091619,0.002968407,0.03161483,0.476265,0.04007936,95192,0.4003153,500,24.92915
84,1789607737.507,-0.285012,0.500002,-0.09203905,-0.01257465,-0.002889623,0,-1.687038e-05,-0.001731916,1.869443,0.5303668,-0.01830795,0,0,0,0,1,8.821602,0.0003844336,-0.004327065,0.002237753,0.03025236,0.458859,0.04016042,98497,0.3992656,500,24.92915
85,1789607738.030,-0.285012,0.500002,-0.09203905,-0.01257465,-0.002889623,0,-1.687038e-05,-0.001731916,1.869443,0.5303668,-0.01830795,0,0,0,0,1,8.760018,0.0002562891,-0.006759344,0.001636911,0.03025236,0.4787357,0.04043984,94673,0.3979446,500,24.92915
86,1789607738.565,-0.285012,0.500002,-0.09203905,-0.01257465,-0.002889623,0,-1.687038e-05,-0.001731916,1.869443,0.5303668,-0.01830795,0,0,0,0,1,8.712589,0.0002562891,-0.00471944,0.001615775,0.03025236,0.4889734,0.04207897,92555,0.3970304,500,24.92915
87,1789607739.085,-0.285012,0.500002,-0.09203905,-0.01257465,-0.002889623,0,-1.687038e-05,-0.001731916,1.869443,0.5303668,-0.01830795,0,0,0,0,1,8.645577,0.0003844336,-0.008612498,0.001575205,0.03025236,0.4721692,0.04011536,95946,0.3953446,500,24.92915
88,1789607739.591,-0.285012,0.500002,-0.09203905,-0.01257465,-0.002889623,0,-1.687038e-05,-0.001731916,1.869443,0.5303668,-0.01830795,0,0,0,0,1,8.565646,0.0005766504,-0.006782329,0.001722547,0.03025236,0.4625182,0.03942513,97923,0.3937135,500,24.92915
89,1789607740.128,-0.285012,0.500002,-0.09203905,-0.01257465,-0.002889623,0,-1.687038e-05,-0.001731916,1.869443,0.5303668,-0.01830795,0,0,0,0,1,8.482232,0.0005766504,-0.006966919,0.00189777,0.03025236,0.4935467,0.03982425,92153,0.3918417,500,24.92915
90,1789607740.644,-0.2650132,0.500002,-0.09192061,-0.02169343,-0.002981515,0,-3.514664e-06,-0.001663608,1.863948,0.5302072,-0.01962893,0,0,0,0,1,8.3955,0.0005766504,-0.005566242,0.001464474,0.02614527,0.4729877,0.03947544,95913,0.3901252,500,24.92457
91,1789607741.155,-0.2597503,0.500002,-0.09188944,-0.0240931,-0.003005697,0,0,-0.001645632,1.862502,0.5301652,-0.01997655,0,0,0,0,1,8.326551,0.0005766504,-0.006200296,0.001492943,0.02506445,0.4680314,0.03967571,96811,0.3889039,500,24.92457
92,1789607741.684,-0.2685178,0.500002,-0.09433681,-0.01240145,-0.002904322,0,0,-0.001629446,1.876627,0.5612366,-0.01956118,0,0,0,0,1,8.267646,0.0003844336,-0.007062667,0.001526772,0.03154524,0.4856615,0.03931737,93626,0.387782,500,24.98004
93,1789607742.212,-0.2625421,0.500002,-0.0879873,-0.009033494,-0.002970411,0,0,-0.001595852,1.882765,0.5670011,-0.01759544,0,0,0,0,1,8.201245,0.0005766504,-0.006358213,0.001433687,0.0310918,0.4848981,0.03926039,93773,0.3863174,500,25.06913
