step,wall_time,Episode_Reward/action_rate,Episode_Reward/alive,Episode_Reward/base_angular_motion,Episode_Reward/base_height,Episode_Reward/base_motion,Episode_Reward/failure,Episode_Reward/joint_limits,Episode_Reward/joint_vel,Episode_Reward/reach_coarse,Episode_Reward/reach_fine,Episode_Reward/upright,Episode_Termination/bad_orientation,Episode_Termination/base_contact,Episode_Termination/low_base,Episode_Termination/outside_workspace,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Metrics/ee_position/position_error_m,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
10,1789604828.195,-0.04124919,0.2469998,-0.1191537,-0.03340221,-0.004329425,-0.004,0,-0.001897182,0.2688434,0.002754462,-0.02981713,0.002298991,0,0,0,0,13.5813,0.001297463,-0.01025979,0.0134201,0.4991854,0.5303946,0.03871799,86366,0.5156685,244.4286,2.536793
11,1789604828.769,-0.04665058,0.2737081,-0.1464231,-0.03654184,-0.004807111,-0.004,0,-0.001925126,0.3478782,0.004668504,-0.02593481,0.005737305,0,0,0,0,13.65062,0.0008649756,-0.009597046,0.0126623,0.5091714,0.5316584,0.03906846,86121,0.5174803,262.375,2.875908
12,1789604829.359,-0.05132687,0.2990415,-0.1447748,-0.0358707,-0.004655398,-0.004,0,-0.002189051,0.409617,0.0113741,-0.02913181,0.01137288,0,0,0,0,13.72187,0.0008649756,-0.01001501,0.0150302,0.47924,0.5465457,0.03901505,83940,0.5196874,283.1515,3.795321
13,1789604830.208,-0.05577735,0.3233747,-0.1564946,-0.03879325,-0.004971662,-0.004,0,-0.002360578,0.3753034,0.006892896,-0.02948266,0.02492269,0,0,0,0,13.79233,0.0008649756,-0.008530704,0.01593314,0.4890031,0.805721,0.03985882,58128,0.5214295,304.0149,3.944323
14,1789604830.821,-0.05967528,0.3471248,-0.1664004,-0.04204575,-0.004959511,-0.004,0,-0.002456478,0.3569398,0.005394422,-0.03136113,0.04227702,0,0,0,0,13.86975,0.0008649756,-0.008071486,0.0154876,0.4663895,0.5684583,0.03997779,80784,0.5242698,332.38,4.191646
15,1789604831.439,-0.06423777,0.3713331,-0.1684151,-0.04643048,-0.005147767,-0.004,0,-0.00269336,0.426001,0.00827463,-0.03454456,0.07210287,0,0,0,0,13.9492,0.0005766504,-0.01126729,0.01715749,0.4787794,0.5742307,0.0396297,80070,0.5259679,369.16,4.78719
16,1789604832.059,-0.06843738,0.3938678,-0.1763835,-0.04940308,-0.005383573,-0.004,0,-0.002823312,0.481106,0.01254646,-0.03566547,0.1172078,0,0,0,0,14.00253,0.0008649756,-0.0102183,0.01776876,0.4751967,0.5762341,0.03910804,79877,0.5277315,395.37,5.392486
17,1789604832.675,-0.07292841,0.4195001,-0.1877475,-0.05345669,-0.005480867,-0.004,0,-0.003019233,0.5245827,0.01407685,-0.03798619,0.173645,0,0,0,0,14.05409,0.0005766504,-0.01154356,0.01682418,0.4707086,0.5708742,0.04017067,80439,0.5289541,421.03,5.972609
18,1789604833.286,-0.07766394,0.4435007,-0.1973713,-0.05518023,-0.005585089,-0.004,0,-0.003249506,0.5845429,0.0146885,-0.04142374,0.2240804,0,0,0,0,14.10285,0.0005766504,-0.01127259,0.01709701,0.4954492,0.5677245,0.03924608,80979,0.5306233,445.02,6.512231
19,1789604833.893,-0.08194204,0.4674596,-0.2021997,-0.06008904,-0.005764998,-0.004,0,-0.003420782,0.5836336,0.01527639,-0.04357597,0.2703654,0,0,0,0,14.15431,0.0003844336,-0.01259549,0.01622801,0.47104,0.5627325,0.03930926,81642,0.531825,467.69,6.75366
20,1789604834.490,-0.08369522,0.4769804,-0.2029697,-0.06692862,-0.005496693,-0.003335277,0,-0.003457717,0.587458,0.01550899,-0.04495957,0.3169556,0,0,0,0.1395671,14.17891,0.0003844336,-0.01173038,0.01446256,0.4546905,0.5526438,0.03942084,83017,0.5324613,497.3,6.612329
21,1789604835.006,-0.04314895,0.2289998,-0.1057462,-0.03699151,-0.003039671,-0.004,0,-0.001817129,0.3486899,0.01710919,-0.03172568,0.3320312,0,0,0,0.6699219,14.20421,0.0008649756,-0.01120954,0.01527878,0.4857859,0.4721038,0.03932095,96107,0.5334538,497.3,6.612329
22,1789604835.523,-0.03612967,0.1859165,-0.07012008,-0.03103357,-0.002985783,-0.004,0,-0.001595645,0.3448348,0.02433278,-0.03227896,0.3320312,0,0,0,0.6699219,14.2391,0.0008649756,-0.01095287,0.02692184,0.5077356,0.4741962,0.03895473,95784,0.5343368,494.13,6.579938
23,1789604836.046,-0.03331555,0.1740416,-0.07272573,-0.03605277,-0.003310944,-0.004,0,-0.002136207,0.2248465,0.00632074,-0.03161509,0.3320312,0,0,0,0.6699219,14.25452,0.0005766504,-0.01160523,0.02081984,0.47391,0.4804158,0.03904605,94620,0.5346881,484.31,6.421822
24,1789604836.567,-0.04393623,0.2391665,-0.08914486,-0.04816909,-0.003774168,-0.004,0,-0.002627573,0.2800167,0.002697682,-0.036232,0.3320312,0,0,0,0.6699219,14.26806,0.0008649756,-0.01099702,0.01450302,0.4805599,0.4781964,0.0388937,95055,0.5352414,477.66,6.419274
25,1789604837.084,-0.0419787,0.2358748,-0.09238404,-0.05929371,-0.003456157,-0.004,0,-0.002702155,0.2887252,0.005612502,-0.045295,0.3320312,0,0,0,0.6699219,14.29084,0.0008649756,-0.01257476,0.01138044,0.5774646,0.4731846,0.03956366,95859,0.5360179,475.04,6.351477
26,1789604837.607,-0.04213687,0.2369998,-0.09301548,-0.06021222,-0.003469767,-0.004,0,-0.002742699,0.2928656,0.005842634,-0.04600565,0.3320312,0,0,0,0.6699219,14.30415,0.0008649756,-0.01161247,0.01126147,0.5804033,0.4793022,0.03926802,94783,0.5363231,475.04,6.351477
27,1789604838.123,-0.04213687,0.2369998,-0.09301548,-0.06021222,-0.003469767,-0.004,0,-0.002742699,0.2928656,0.005842634,-0.04600565,0.3320312,0,0,0,0.6699219,14.31785,0.0008649756,-0.0111999,0.01076971,0.5804033,0.4735761,0.03905821,95881,0.5371073,475.04,6.351477
28,1789604838.639,-0.04510218,0.2517498,-0.09728433,-0.0615443,-0.003524145,-0.004,0,-0.002768586,0.3174078,0.006143363,-0.04651011,0.3320312,0,0,0,0.6699219,14.35116,0.0008649756,-0.01022658,0.01060532,0.5723364,0.4734235,0.03883672,95951,0.5381991,473.6,6.277736
29,1789604839.158,-0.06585932,0.3549997,-0.1271662,-0.07086881,-0.003904793,-0.004,0,-0.002949792,0.4892027,0.008248471,-0.05004134,0.3320312,0,0,0,0.6699219,14.39258,0.0008649756,-0.009935085,0.01036502,0.5158681,0.4754322,0.0397265,95411,0.5393481,473.6,6.277736
30,1789604839.678,-0.09011418,0.4879185,-0.1820223,-0.05200657,-0.00396614,-0.0003333334,0,-0.002890955,1.157294,0.07014648,-0.02811833,0.3314819,0,0,0,0.6704712,14.41232,0.0008649756,-0.01028189,0.01000079,0.1142307,0.4768775,0.03899789,95278,0.5397465,473.6,6.479644
31,1789604840.202,-0.09239395,0.500002,-0.1710474,-0.0515182,-0.004290851,0,0,-0.002652251,1.288317,0.08538871,-0.02463762,0.3302409,0,0,0,0.6717123,14.43227,0.0008649756,-0.009065214,0.01008535,0.09453206,0.4808638,0.0401423,94340,0.5403755,473.6,6.713168
32,1789604840.736,-0.0926763,0.500002,-0.1661358,-0.04905091,-0.003799292,0,0,-0.002791008,1.251151,0.09446534,-0.02484437,0.3269857,0,0,0,0.6749675,14.44254,0.0008649756,-0.009657044,0.01127453,0.09015252,0.4892669,0.04002929,92862,0.540658,473.6,7.392981
33,1789604841.283,-0.09417783,0.500002,-0.1830186,-0.05141004,-0.004277346,0,0,-0.002921361,1.197256,0.06486733,-0.02528059,0.321106,0,0,0,0.6808472,14.47042,0.0008649756,-0.01003037,0.01094779,0.07340044,0.5044069,0.03872228,90497,0.5421104,473.6,8.739298
34,1789604841.837,-0.09383237,0.500002,-0.1679033,-0.04773176,-0.00392965,0,0,-0.002762312,1.337937,0.08624028,-0.02391089,0.3071086,0,0,0,0.6948446,14.50687,0.0008649756,-0.009481667,0.02076585,0.0664771,0.5110464,0.03903413,89354,0.5427518,473.6,11.43037
35,1789604842.387,-0.09434734,0.500002,-0.1679479,-0.04755366,-0.00406834,0,0,-0.002907528,1.337843,0.09845959,-0.0249183,0.2890218,0,0,0,0.7129313,14.51089,0.0008649756,-0.008952009,0.01197637,0.06408046,0.5063527,0.03914785,90104,0.5426872,500,15.59826
36,1789604842.940,-0.09503012,0.500002,-0.166016,-0.04651487,-0.00393829,0,0,-0.002801976,1.325705,0.09435707,-0.02363711,0.2579956,0,0,0,0.7439575,14.51956,0.0008649756,-0.00915473,0.007410511,0.06530026,0.5095248,0.03892231,89620,0.5435888,500,15.97906
37,1789604843.502,-0.09503534,0.500002,-0.162314,-0.04721276,-0.003833063,0,0,-0.002805381,1.387403,0.1106774,-0.02401211,0.2109172,0,0,0,0.791036,14.54594,0.0008649756,-0.008753086,0.007214162,0.06619851,0.5191195,0.03922343,88031,0.5441248,500,16.4736
38,1789604844.062,-0.09551607,0.500002,-0.165835,-0.04791046,-0.003882829,0,0,-0.002795188,1.393767,0.1094239,-0.02384321,0.1551514,0,0,0,0.8468018,14.55494,0.001297463,-0.008754498,0.007988557,0.06139119,0.5168219,0.03938842,88369,0.5446528,500,16.65467
39,1789604844.625,-0.09579746,0.500002,-0.1600296,-0.04832411,-0.003809714,0,0,-0.002808458,1.418504,0.1135642,-0.02430135,0.1048584,0,0,0,0.8970947,14.58124,0.0008649756,-0.008065666,0.0144187,0.06640308,0.5198267,0.0389328,87966,0.5454547,500,16.99639
40,1789604845.186,-0.09559908,0.500002,-0.1530296,-0.04632361,-0.003720845,0,0,-0.002802115,1.450748,0.1252136,-0.02368268,0.05963135,0,0,0,0.9423218,14.58685,0.001297463,-0.008449067,0.006670028,0.05671008,0.5170891,0.03902078,88385,0.545527,500,17.2724
41,1789604845.733,-0.09642813,0.500002,-0.1553632,-0.04679261,-0.003734592,0,0,-0.002780255,1.458665,0.1283499,-0.02405702,0.01397705,0,0,0,0.9872437,14.59743,0.0008649756,-0.007413014,0.02768257,0.07093784,0.503124,0.0394721,90586,0.5458193,500,17.99072
42,1789604846.246,-0.09621828,0.500002,-0.1485636,-0.04660277,-0.003894106,0,0,-0.00279551,1.472051,0.1367782,-0.02436978,0.004353841,0,0,0,0.9956462,14.59892,0.0005766504,-0.007697091,0.01136571,0.09181106,0.4701035,0.03948188,96454,0.546204,500,18.00266
43,1789604846.760,-0.09669507,0.500002,-0.1575197,-0.04532571,-0.003554436,0,0,-0.002737375,1.5196,0.1393679,-0.02308703,0.003885905,0,0,0,0.9961141,14.62563,0.001297463,-0.00782589,0.005796149,0.1101337,0.471359,0.03929448,96253,0.547258,500,18.02148
44,1789604847.328,-0.09637849,0.500002,-0.1436321,-0.04842563,-0.003850452,0,0,-0.002599446,1.559306,0.1570599,-0.02338477,0.002644857,0,0,0,0.9973552,14.64157,0.0008649756,-0.006702953,0.004918388,0.04033513,0.5145934,0.04929614,87166,0.5477493,500,18.05711
45,1789604847.936,-0.09776577,0.500002,-0.1417318,-0.04748781,-0.003543715,0,0,-0.002740359,1.561391,0.1665497,-0.02376065,0.001525879,0,0,0,0.9984741,14.65207,0.0008649756,-0.009001855,0.005156334,0.05259432,0.5490551,0.05415034,81484,0.5477142,500,18.1217
46,1789604848.600,-0.09908479,0.500002,-0.1469472,-0.04891181,-0.003356358,0,0,-0.00267413,1.531946,0.1533284,-0.0226847,0.0004882812,0,0,0,0.9995117,14.64714,0.001297463,-0.007608738,0.005904544,0.04160196,0.61169,0.04760718,74552,0.5476693,500,18.1217
47,1789604849.221,-0.09908479,0.500002,-0.1469472,-0.04891181,-0.003356358,0,0,-0.00267413,1.531946,0.1533284,-0.0226847,0.0004882812,0,0,0,0.9995117,14.62506,0.001297463,-0.006739266,0.01069958,0.04160196,0.5746927,0.04207683,79692,0.54659,500,18.1217
48,1789604849.771,-0.09908479,0.500002,-0.1469472,-0.04891181,-0.003356358,0,0,-0.00267413,1.531946,0.1533284,-0.0226847,0.0004882812,0,0,0,0.9995117,14.6179,0.0008649756,-0.007308007,0.01567424,0.04160196,0.5040321,0.04182482,90045,0.5470546,500,18.1217
49,1789604850.370,-0.09820108,0.500002,-0.1379993,-0.05176293,-0.003513954,0,0,-0.002714532,1.569314,0.1720924,-0.02412243,0.0003458659,0,0,0,0.9996542,14.62418,0.0008649756,-0.008947438,0.01067971,0.05398014,0.5484161,0.04602385,82686,0.5472687,500,18.14819
50,1789604850.937,-0.09607437,0.500002,-0.1170142,-0.05705414,-0.003898519,0,0,-0.002823223,1.663721,0.225572,-0.02706209,0,0,0,0,1,14.63091,0.001297463,-0.007127654,0.005511615,0.08446527,0.5153348,0.04774237,87291,0.5478127,500,18.20872
51,1789604851.498,-0.09869717,0.500002,-0.1420089,-0.04086289,-0.003892748,0,0,-0.002906144,1.68949,0.2923655,-0.02235467,0,0,0,0,1,14.64921,0.0008649756,-0.006610662,0.003993577,0.07299414,0.5137691,0.04058051,88666,0.5484743,500,18.23196
52,1789604852.100,-0.1014824,0.500002,-0.1623453,-0.05061144,-0.003594061,0,0,-0.002940273,1.601589,0.1843677,-0.0262552,0,0,0,0,1,14.66788,0.001297463,-0.007761932,0.004203487,0.05011357,0.5587718,0.03932238,82181,0.5494104,500,18.30808
53,1789604852.638,-0.1003311,0.500002,-0.1293411,-0.03642454,-0.00336947,0,0,-0.002816216,1.65692,0.2219066,-0.02388,0,0,0,0,1,14.67679,0.0008649756,-0.007941023,0.003669632,0.05495641,0.495008,0.03886676,92066,0.5490645,500,18.59018
54,1789604853.210,-0.09867918,0.500002,-0.1284023,-0.03907523,-0.003273383,0,0,-0.002903634,1.687535,0.2595942,-0.02453772,0,0,0,0,1,14.66678,0.001297463,-0.006673385,0.003964636,0.04577074,0.5278375,0.03946924,86640,0.5495683,500,19.45237
55,1789604853.764,-0.1012236,0.500002,-0.1356415,-0.04058377,-0.003401767,0,0,-0.002898707,1.710193,0.2775561,-0.02474273,0,0,0,0,1,14.68488,0.0008649756,-0.007530387,0.003688258,0.04206422,0.5100605,0.03918695,89489,0.5496718,500,20.44518
56,1789604854.312,-0.09976712,0.500002,-0.1303844,-0.04397584,-0.003356416,0,-4.318814e-05,-0.002898679,1.717903,0.287034,-0.02532389,0,0,0,0,1,14.65776,0.001297463,-0.006914256,0.004163438,0.05064316,0.5048988,0.03950572,90285,0.548857,500,21.82131
57,1789604854.869,-0.1006033,0.500002,-0.1319868,-0.04173935,-0.003357639,0,0,-0.002899253,1.717869,0.2863799,-0.02513454,0,0,0,0,1,14.63575,0.0008649756,-0.008075451,0.003795221,0.04459926,0.5121863,0.0396874,89063,0.5482505,500,22.03111
58,1789604855.429,-0.100366,0.500002,-0.1317155,-0.03944545,-0.00332151,0,0,-0.002906573,1.725074,0.2883853,-0.02513067,0,0,0,0,1,14.63084,0.0008649756,-0.008443604,0.003817071,0.04521377,0.5169413,0.03975701,88291,0.5486715,500,22.18792
59,1789604856.022,-0.101115,0.500002,-0.1314489,-0.03922912,-0.00325202,0,0,-0.002870285,1.731017,0.2977808,-0.02475203,0,0,0,0,1,14.62449,0.0008649756,-0.007996926,0.003687146,0.04748629,0.5399585,0.04913497,83436,0.5480374,500,22.29004
60,1789604856.614,-0.1011764,0.500002,-0.1286335,-0.03899714,-0.003338457,0,0,-0.002945045,1.74162,0.3117748,-0.02501385,0,0,0,0,1,14.583,0.0008649756,-0.007989971,0.003732171,0.0514039,0.5401537,0.04613256,83836,0.5471457,500,22.48336
61,1789604857.262,-0.1003634,0.500002,-0.1242173,-0.0360056,-0.003234112,0,0,-0.002950308,1.745275,0.3120813,-0.02436541,0,0,0,0,1,14.56575,0.0008649756,-0.008236769,0.003674941,0.04751571,0.5966594,0.04633927,76441,0.5470179,500,22.62986
62,1789604857.810,-0.1007415,0.500002,-0.1254278,-0.03847759,-0.003227334,0,-1.110091e-06,-0.002930515,1.74338,0.3061453,-0.02629733,0,0,0,0,1,14.55317,0.0003844336,-0.004465621,0.003271125,0.05394721,0.5039129,0.04039121,90302,0.5466254,500,22.91145
63,1789604858.326,-0.09962715,0.500002,-0.1222847,-0.04189393,-0.003276405,0,0,-0.003047499,1.721956,0.2777382,-0.02836507,0,0,0,0,1,14.54338,0.0008649756,-0.005220843,0.003466234,0.0593923,0.4712718,0.04028177,96083,0.5469515,500,22.91062
64,1789604858.842,-0.09981649,0.500002,-0.1117342,-0.0427149,-0.003535943,0,0,-0.0032408,1.739479,0.3282902,-0.02605084,0,0,0,0,1,14.54443,0.0005766504,-0.007758044,0.003288073,0.02358538,0.4739766,0.03886724,95842,0.5467975,500,22.92139
65,1789604859.384,-0.1045991,0.500002,-0.140452,-0.02847588,-0.003481842,0,0,-0.002844357,1.754678,0.3297923,-0.02627266,0,0,0,0,1,14.51641,0.0008649756,-0.008743587,0.003069996,0.02182276,0.488935,0.04845238,91464,0.5459157,500,22.91916
66,1789604859.911,-0.1047341,0.500002,-0.1402092,-0.03109181,-0.003164744,0,0,-0.00292108,1.791812,0.3717534,-0.0232378,0,0,0,0,1,14.48851,0.0008649756,-0.005660835,0.002930173,0.02844442,0.4825821,0.03972912,94104,0.54553,500,22.95099
67,1789604860.436,-0.1062411,0.500002,-0.1516995,-0.03336435,-0.003211168,0,0,-0.0029015,1.772931,0.3458908,-0.023839,0,0,0,0,1,14.46854,0.0005766504,-0.005795619,0.002762444,0.04165775,0.4809651,0.04044938,94266,0.5447214,500,22.95099
68,1789604860.948,-0.1062411,0.500002,-0.1516995,-0.03336435,-0.003211168,0,0,-0.0029015,1.772931,0.3458908,-0.023839,0,0,0,0,1,14.42093,0.0008649756,-0.009824534,0.002994345,0.04165775,0.4699385,0.03890824,96594,0.5434228,500,22.95099
69,1789604861.462,-0.1062411,0.500002,-0.1516995,-0.03336435,-0.003211168,0,0,-0.0029015,1.772931,0.3458908,-0.023839,0,0,0,0,1,14.38462,0.0008649756,-0.007667837,0.002678174,0.04165775,0.4715855,0.03889513,96285,0.5429438,500,22.95099
70,1789604861.976,-0.1030302,0.500002,-0.1281175,-0.03012078,-0.003189933,0,0,-0.003165455,1.785222,0.3700105,-0.02494413,0,0,0,0,1,14.37882,0.0005766504,-0.007571299,0.002711187,0.0444205,0.4709427,0.03916335,96356,0.543237,500,22.96469
71,1789604862.493,-0.1003119,0.500002,-0.103484,-0.02670713,-0.003025224,0,0,-0.003350693,1.800031,0.3979553,-0.02609155,0,0,0,0,1,14.35449,0.0008649756,-0.008015541,0.002665089,0.04063144,0.4744887,0.03868747,95779,0.5422397,500,22.96764
72,1789604863.009,-0.1027476,0.500002,-0.1169423,-0.0251502,-0.002642349,0,0,-0.002905482,1.810141,0.3976657,-0.02496548,0,0,0,0,1,14.33321,0.0008649756,-0.007636864,0.002493255,0.03094426,0.4730155,0.04042816,95730,0.5422589,500,22.98338
73,1789604863.531,-0.09849209,0.500002,-0.1090121,-0.02582762,-0.002628094,0,0,-0.003016504,1.818184,0.4129598,-0.0255737,0,0,0,0,1,14.31411,0.0008649756,-0.006619791,0.002626017,0.0412454,0.4771957,0.04031897,94977,0.5414426,500,23.06956
74,1789604864.058,-0.100135,0.500002,-0.11147,-0.0259106,-0.003227073,0,0,-0.003296299,1.81777,0.4136972,-0.02574118,0,0,0,0,1,14.28951,0.001297463,-0.005020177,0.002500189,0.04613182,0.4843743,0.03889942,93931,0.5415585,500,23.22984
75,1789604864.687,-0.1012815,0.500002,-0.1098159,-0.02916829,-0.003050749,0,0,-0.002926629,1.815442,0.4172159,-0.02522483,0,0,0,0,1,14.29458,0.0005766504,-0.005640895,0.002516894,0.03893914,0.5859315,0.0390296,78648,0.5416581,500,23.70326
76,1789604865.250,-0.103551,0.500002,-0.1192614,-0.02738329,-0.003121002,0,0,-0.002900983,1.812064,0.406681,-0.02438731,0,0,0,0,1,14.29104,0.0008649756,-0.007480484,0.002636163,0.03704222,0.5165257,0.04156232,88072,0.5416346,500,24.20752
77,1789604865.816,-0.1022702,0.500002,-0.117928,-0.0301921,-0.003035661,0,0,-0.00295609,1.817545,0.424993,-0.0252786,0,0,0,0,1,14.27494,0.0008649756,-0.007828916,0.002282988,0.03219649,0.5231733,0.03905511,87423,0.5413756,500,24.53838
78,1789604866.371,-0.1025724,0.500002,-0.1152332,-0.02741185,-0.002991692,0,0,-0.002873945,1.825538,0.4350265,-0.02459163,0,0,0,0,1,14.26005,0.001297463,-0.006616647,0.002408011,0.03580258,0.5110555,0.03928733,89311,0.5411656,500,24.82441
79,1789604866.931,-0.1019867,0.500002,-0.113979,-0.02682078,-0.003041408,0,0,-0.002975146,1.824861,0.4322533,-0.02525615,0,0,0,0,1,14.23905,0.0008649756,-0.006064249,0.003530431,0.03741888,0.5154123,0.04033852,88442,0.5408192,500,24.84893
80,1789604867.490,-0.1014678,0.500002,-0.112402,-0.02770889,-0.002981454,0,0,-0.00292406,1.828001,0.4414156,-0.02460744,0,0,0,0,1,14.22375,0.0005766504,-0.006811425,0.003276116,0.03495665,0.5152557,0.03927779,88636,0.5406973,500,25.00347
81,1789604868.046,-0.1016814,0.500002,-0.113276,-0.02671152,-0.00296827,0,0,-0.002921601,1.833735,0.4533318,-0.02461662,0,0,0,0,1,14.22207,0.0008649756,-0.006854782,0.002327649,0.0343534,0.5121486,0.04014778,88995,0.5410177,500,25.16081
82,1789604868.616,-0.1021722,0.500002,-0.1137856,-0.02416812,-0.002958138,0,0,-0.002913124,1.834673,0.4548584,-0.02512829,0,0,0,0,1,14.21488,0.0008649756,-0.005953173,0.002248047,0.03103812,0.5255332,0.0404067,86850,0.5410093,500,25.21634
83,1789604869.170,-0.1018753,0.500002,-0.1085593,-0.03191434,-0.003633964,0,0,-0.002944818,1.829876,0.4519173,-0.02549492,0,0,0,0,1,14.21025,0.0002562891,-0.002835617,0.002554126,0.03771568,0.5108795,0.0391345,89364,0.5411364,500,25.17697
84,1789604869.683,-0.1003373,0.500002,-0.1075934,-0.03467572,-0.003561891,0,0,-0.002827108,1.83395,0.4668071,-0.02570808,0,0,0,0,1,14.21099,0.0005766504,-0.006889837,0.002586471,0.0366128,0.4694006,0.03966665,96553,0.5413002,500,25.18514
85,1789604870.199,-0.09996148,0.500002,-0.1111048,-0.02671504,-0.002791558,0,0,-0.002840888,1.843054,0.4792559,-0.02477481,0,0,0,0,1,14.20519,0.0003844336,-0.005872977,0.002124367,0.02449339,0.4725471,0.04015017,95869,0.5412603,500,25.19187
86,1789604870.713,-0.1059406,0.500002,-0.1283833,-0.01223201,-0.003144197,0,0,-0.002861144,1.838235,0.4759308,-0.02350805,0,0,0,0,1,14.18355,0.0005766504,-0.006493692,0.002144434,0.01172559,0.4699273,0.03996229,96397,0.5408543,500,25.20853
87,1789604871.234,-0.1035889,0.500002,-0.1055851,-0.02304533,-0.002992834,0,0,-0.002658878,1.850232,0.4943829,-0.02241955,0,0,0,0,1,14.16865,0.0003844336,-0.004955682,0.001983726,0.0341076,0.4784038,0.03935695,94931,0.5405682,500,25.22312
88,1789604871.755,-0.103727,0.500002,-0.09877076,-0.02139432,-0.002988992,0,0,-0.002656046,1.843125,0.4738553,-0.02091784,0,0,0,0,1,14.13984,0.0003844336,-0.00548759,0.001986433,0.04044922,0.4716341,0.03893971,96268,0.5399056,500,25.22312
89,1789604872.274,-0.103727,0.500002,-0.09877076,-0.02139432,-0.002988992,0,0,-0.002656046,1.843125,0.4738553,-0.02091784,0,0,0,0,1,14.12816,0.0008649756,-0.005141192,0.001935153,0.04044922,0.4743178,0.04085183,95409,0.5400258,500,25.22312
90,1789604872.784,-0.103727,0.500002,-0.09877076,-0.02139432,-0.002988992,0,0,-0.002656046,1.843125,0.4738553,-0.02091784,0,0,0,0,1,14.09934,0.0008649756,-0.004516065,0.002307153,0.04044922,0.4682226,0.03882241,96938,0.5388843,500,25.22312
91,1789604873.301,-0.09842609,0.500002,-0.08991339,-0.03343728,-0.003071442,0,0,-0.002914785,1.842912,0.4749898,-0.02218275,0,0,0,0,1,14.0647,0.0008649756,-0.005981312,0.001761859,0.04485069,0.473923,0.0391345,95802,0.5386645,500,25.22662
92,1789604873.815,-0.1005481,0.500002,-0.1035805,-0.02809143,-0.002995728,0,0,-0.002964629,1.858048,0.499848,-0.02345538,0,0,0,0,1,14.04184,0.0008649756,-0.00585409,0.001889721,0.03932114,0.4706104,0.03998899,96263,0.5381084,500,25.23695
93,1789604874.351,-0.1027246,0.500002,-0.104547,-0.013172,-0.003128627,0,0,-0.002965861,1.86474,0.5060154,-0.02388014,0,0,0,0,1,13.99706,0.0008649756,-0.005788426,0.001704773,0.02184229,0.4814162,0.04997277,92497,0.5368789,500,25.25144
94,1789604874.994,-0.1017961,0.500002,-0.1031765,-0.02385109,-0.003137971,0,0,-0.002715063,1.865859,0.5227071,-0.02175132,0,0,0,0,1,13.94497,0.0005766504,-0.006168983,0.001918894,0.03090903,0.5916121,0.04679489,76991,0.5356986,500,25.32408
