step,wall_time,Episode_Reward/action_rate,Episode_Reward/alive,Episode_Reward/base_angular_motion,Episode_Reward/base_height,Episode_Reward/base_motion,Episode_Reward/failure,Episode_Reward/joint_limits,Episode_Reward/joint_vel,Episode_Reward/reach_coarse,Episode_Reward/reach_fine,Episode_Reward/upright,Episode_Termination/bad_orientation,Episode_Termination/base_contact,Episode_Termination/low_base,Episode_Termination/outside_workspace,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Metrics/ee_position/position_error_m,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
16,1789610301.262,-0.3279303,0.3954997,-0.1787332,-0.04859194,-0.005421396,-0.004,0,-0.002736718,0.5084844,0.01529386,-0.03623248,0.1923625,0,0,0,0,13.28396,0.0005766504,-0.01172853,0.01381344,0.4782914,0.5683925,0.03872085,80960,0.506506,398.92,3.357844
17,1789610301.876,-0.3472798,0.4178811,-0.1859957,-0.05282225,-0.005492759,-0.004,-2.739727e-06,-0.002918135,0.5619968,0.01590149,-0.03921785,0.2548828,0,0,0,0,13.29674,0.0005766504,-0.01186573,0.01278097,0.4854804,0.5712938,0.03866816,80582,0.5069141,420.88,3.556987
18,1789610302.488,-0.3668846,0.4420424,-0.1925355,-0.05742468,-0.005606666,-0.004,0,-0.003084028,0.5890418,0.01509186,-0.04203352,0.3252767,0,0,0,0,13.31673,0.001297463,-0.01082346,0.01256199,0.4800758,0.5688965,0.03899765,80856,0.5075207,445.15,3.762916
19,1789610303.101,-0.3869205,0.4642616,-0.2003422,-0.06350469,-0.005770379,-0.004,0,-0.003300808,0.6255395,0.0165831,-0.04614978,0.3828532,0,0,0,0,13.30346,0.0008649756,-0.01287008,0.01365554,0.4790459,0.5687406,0.04004049,80738,0.5065593,465.17,4.043347
20,1789610303.736,-0.393681,0.4737702,-0.1951198,-0.07182698,-0.005473862,-0.003170274,0,-0.003185799,0.633736,0.01956978,-0.04682689,0.4275106,0,0,0,0.1174927,13.2604,0.0008649756,-0.01097715,0.0115516,0.4400888,0.5869434,0.04296303,78030,0.5051239,500,3.179216
21,1789610304.274,-0.1591821,0.1882915,-0.08254824,-0.04070454,-0.003252846,-0.004,0,-0.001424118,0.2482643,0.01046305,-0.03199632,0.4384766,0,0,0,0.5639648,13.20415,0.0008649756,-0.01206091,0.04068066,0.5260994,0.4942291,0.03990364,92022,0.5036578,488.47,2.977669
22,1789610304.796,-0.1723524,0.2084998,-0.08338082,-0.04628878,-0.003700031,-0.004,0,-0.002163621,0.2116448,0.001631001,-0.03798149,0.4384766,0,0,0,0.5639648,13.16606,0.0008649756,-0.0113013,0.01882698,0.4905775,0.4797404,0.03874779,94798,0.5029326,477.13,2.913823
23,1789610305.341,-0.204653,0.2419165,-0.08777121,-0.04448758,-0.003346066,-0.004,0,-0.002287158,0.3527935,0.01122219,-0.03760509,0.4384766,0,0,0,0.5639648,13.12854,0.0005766504,-0.01189063,0.01124208,0.5378659,0.5010738,0.04029369,90792,0.5016602,472.14,2.908294
24,1789610305.870,-0.2457531,0.2920415,-0.108646,-0.05027197,-0.003956911,-0.004,0,-0.002816393,0.4513588,0.0174866,-0.04162874,0.4384766,0,0,0,0.5639648,13.08313,0.0008649756,-0.01199726,0.01066252,0.5645961,0.4846413,0.03972268,93736,0.5007936,466.5,2.722394
25,1789610306.387,-0.2540484,0.2919998,-0.1093885,-0.05333387,-0.004170918,-0.004,0,-0.002754363,0.4523964,0.01746241,-0.04804064,0.4384766,0,0,0,0.5639648,13.05267,0.0005766504,-0.01206762,0.01041126,0.5949187,0.4731581,0.04063272,95665,0.4996373,466.5,2.722394
26,1789610306.909,-0.219044,0.2648748,-0.09973019,-0.04441315,-0.003231981,-0.004,0,-0.002356553,0.4832987,0.03051882,-0.03894207,0.4384766,0,0,0,0.5639648,13.00508,0.0008649756,-0.0116236,0.01070561,0.4917039,0.479552,0.03908587,94771,0.4986306,459.79,2.717021
27,1789610307.433,-0.2644793,0.3229998,-0.1133971,-0.08226408,-0.003529616,-0.004,0,-0.002726558,0.4562801,0.01840526,-0.0570573,0.4384766,0,0,0,0.5639648,12.96777,0.0008649756,-0.01094462,0.009619922,0.4826937,0.4808512,0.03859806,94623,0.4973792,458.16,2.76701
28,1789610307.954,-0.2724808,0.3359997,-0.1099116,-0.09303136,-0.003588472,-0.004,0,-0.002851852,0.3566535,0.003873859,-0.06286378,0.4384766,0,0,0,0.5639648,12.91318,0.0008649756,-0.01090531,0.01006033,0.4783925,0.4773595,0.04005361,94995,0.4961015,458.16,2.76701
29,1789610308.473,-0.2836089,0.3496666,-0.1152593,-0.08931482,-0.003645689,-0.003666667,0,-0.002832051,0.4241101,0.01042469,-0.05968438,0.4383952,0,0,0,0.5640463,12.86307,0.001297463,-0.008657338,0.009579199,0.4431512,0.4755442,0.04013348,95315,0.4944806,458.16,2.953317
30,1789610308.986,-0.4060168,0.500002,-0.174084,-0.04843294,-0.004275068,0,0,-0.002614249,1.166133,0.08248389,-0.02471089,0.4375,0,0,0,0.5649414,12.79656,0.001297463,-0.009291868,0.009685992,0.05549673,0.4703374,0.0388267,96534,0.4924514,458.16,2.953317
31,1789610309.513,-0.4055979,0.500002,-0.1669965,-0.04579072,-0.003735524,0,0,-0.002675486,1.275734,0.07888718,-0.02522704,0.4359741,0,0,0,0.5664673,12.72404,0.0008649756,-0.01017577,0.008357845,0.06771966,0.4849484,0.03887153,93833,0.4906806,458.16,3.618818
32,1789610310.040,-0.4164674,0.500002,-0.1767927,-0.0496854,-0.004253342,0,0,-0.002640462,1.243592,0.07079042,-0.02528407,0.4322713,0,0,0,0.5701701,12.67635,0.001297463,-0.00837515,0.00834495,0.05281874,0.4837048,0.03948951,93945,0.4899662,458.16,4.658067
33,1789610310.593,-0.4071255,0.500002,-0.1679648,-0.04817097,-0.00416456,0,0,-0.002593865,1.282278,0.08267079,-0.02433625,0.421346,0,0,0,0.5810954,12.64488,0.0008649756,-0.01007113,0.01026657,0.06827211,0.5097425,0.03862071,89634,0.4888744,458.16,7.093842
34,1789610311.157,-0.4061647,0.500002,-0.1628423,-0.04658645,-0.004003862,0,0,-0.002520013,1.353153,0.09832194,-0.02435239,0.3969116,0,0,0,0.6055298,12.58798,0.001297463,-0.008385527,0.008267011,0.07035644,0.5213945,0.038692,87757,0.4873673,500,12.71859
35,1789610311.717,-0.4053468,0.500002,-0.1601939,-0.04498745,-0.003843409,0,0,-0.002511726,1.376785,0.1082949,-0.02356103,0.3577067,0,0,0,0.6447347,12.53039,0.001297463,-0.00821317,0.008525636,0.06697993,0.5173302,0.03904295,88343,0.4856906,500,13.33726
36,1789610312.275,-0.4038773,0.500002,-0.1544784,-0.04442744,-0.003799381,0,0,-0.00247992,1.394653,0.1078366,-0.02364162,0.3069255,0,0,0,0.695516,12.47682,0.001297463,-0.008269263,0.009517396,0.06736259,0.5149584,0.03911829,88709,0.4847036,500,13.82285
37,1789610312.837,-0.4015814,0.500002,-0.1558483,-0.04482066,-0.003834126,0,0,-0.002431778,1.415944,0.1148115,-0.02388012,0.2469279,0,0,0,0.7555135,12.42738,0.001297463,-0.008571154,0.00643432,0.06748141,0.5183206,0.03948545,88116,0.4828533,500,14.05892
38,1789610313.398,-0.4011234,0.500002,-0.149203,-0.04521757,-0.003717174,0,0,-0.00244263,1.470251,0.1354093,-0.02350841,0.1825155,0,0,0,0.819926,12.35964,0.0008649756,-0.009488686,0.007579972,0.06074972,0.5172894,0.03863788,88414,0.4815164,500,14.79354
39,1789610313.957,-0.3993303,0.500002,-0.1455527,-0.04332041,-0.003627486,0,0,-0.002395747,1.492922,0.1465747,-0.02296303,0.1120199,0,0,0,0.8904216,12.31204,0.0008649756,-0.009346135,0.006031239,0.06092421,0.5160887,0.03905582,88539,0.4802025,500,15.27385
40,1789610314.513,-0.3971526,0.500002,-0.1433052,-0.043827,-0.00352244,0,0,-0.002369271,1.497971,0.1478261,-0.02297263,0.05690511,0,0,0,0.9455363,12.24389,0.001297463,-0.007239854,0.006196599,0.05443139,0.5132949,0.03885698,89018,0.4783582,500,15.30182
41,1789610315.060,-0.3952333,0.500002,-0.1432346,-0.04103015,-0.00344678,0,0,-0.002349432,1.532294,0.1586718,-0.02270518,0.01501465,0,0,0,0.9865112,12.19883,0.0008649756,-0.007529085,0.01003392,0.05347817,0.5037873,0.0387485,90596,0.4773522,500,15.92049
42,1789610315.576,-0.3865608,0.500002,-0.1339422,-0.03688952,-0.003565537,0,0,-0.002232842,1.573113,0.1842421,-0.02242309,0.006774902,0,0,0,0.9932251,12.13392,0.0008649756,-0.006545866,0.006308999,0.06113161,0.4728327,0.03887463,96054,0.4757365,500,15.96405
43,1789610316.093,-0.3863584,0.500002,-0.1318267,-0.043981,-0.00327659,0,0,-0.002479177,1.544748,0.1546679,-0.02399907,0.004740397,0,0,0,0.9952596,12.06644,0.0008649756,-0.00773242,0.005571824,0.05383838,0.4745111,0.03915644,95688,0.4736024,500,15.96368
44,1789610316.611,-0.3907486,0.500002,-0.1505549,-0.03701272,-0.003311318,0,0,-0.002282993,1.582825,0.2000818,-0.02243711,0.003540039,0,0,0,0.99646,11.97257,0.0008649756,-0.009406836,0.005755028,0.05226388,0.4746537,0.03867364,95751,0.4715446,500,15.97179
45,1789610317.127,-0.391029,0.500002,-0.1239189,-0.03701057,-0.003364525,0,0,-0.002234125,1.56538,0.1791178,-0.02047656,0.002421061,0,0,0,0.997579,11.90281,0.0008649756,-0.009375326,0.005496823,0.07476214,0.4734793,0.03906226,95898,0.4695313,500,16.0122
46,1789610317.644,-0.3870516,0.500002,-0.1238351,-0.03937633,-0.003330865,0,0,-0.002205908,1.594144,0.1737326,-0.02100855,0.00189209,0,0,0,0.9981079,11.81129,0.001297463,-0.007959909,0.005202494,0.09482223,0.4742062,0.03904223,95766,0.4671848,500,16.02528
47,1789610318.165,-0.3875884,0.500002,-0.1300178,-0.04152948,-0.003625709,0,0,-0.002237066,1.632174,0.2065478,-0.0228301,0.0009358724,0,0,0,0.9990641,11.73133,0.001297463,-0.007289115,0.004669447,0.05609854,0.4786048,0.03867102,95020,0.4653991,500,16.0695
48,1789610318.681,-0.3840306,0.500002,-0.109292,-0.03506463,-0.00352578,0,0,-0.002314584,1.722919,0.2864032,-0.02214415,0.0001627604,0,0,0,0.9998373,11.66599,0.0008649756,-0.006924726,0.006877962,0.04168925,0.4739921,0.03891754,95829,0.4638862,500,16.10494
49,1789610319.202,-0.3846249,0.500002,-0.1064468,-0.03414139,-0.003489144,0,0,-0.002384125,1.720211,0.2879464,-0.02218211,0,0,0,0,1,11.58723,0.001297463,-0.007441746,0.006242763,0.03488289,0.477915,0.03870964,95140,0.461606,500,16.10494
50,1789610319.724,-0.383417,0.500002,-0.1149492,-0.03732445,-0.003403958,0,0,-0.002314023,1.718385,0.2859218,-0.02243315,0,0,0,0,1,11.50761,0.001297463,-0.006356171,0.004145791,0.03427884,0.4796085,0.03884792,94804,0.4599287,500,16.16395
51,1789610320.239,-0.3797929,0.500002,-0.1404563,-0.04687365,-0.003148401,0,0,-0.002103716,1.712908,0.2798478,-0.02318628,0,0,0,0,1,11.43167,0.001297463,-0.006968615,0.004248253,0.03246669,0.4693553,0.03884506,96717,0.4579542,500,16.16395
52,1789610320.770,-0.3672144,0.500002,-0.1062907,-0.0321507,-0.003128512,0,0,-0.002134676,1.699688,0.2679169,-0.02209308,0,0,0,0,1,11.35464,0.0005766504,-0.006843792,0.004241768,0.03934133,0.488095,0.03933382,93191,0.4563903,500,16.4331
53,1789610321.304,-0.3665081,0.500002,-0.1043947,-0.03521904,-0.003152077,0,0,-0.002103133,1.72129,0.2807945,-0.02137345,0,0,0,0,1,11.27141,0.0008649756,-0.007112804,0.004563311,0.04574703,0.4915981,0.03844738,92731,0.4543143,500,16.96709
54,1789610321.854,-0.3682813,0.500002,-0.1120454,-0.03157307,-0.003097089,0,0,-0.002164457,1.71132,0.2820077,-0.02110547,0,0,0,0,1,11.20655,0.0008649756,-0.006647318,0.004050885,0.04524987,0.506186,0.04030442,89941,0.4526172,500,18.24896
55,1789610322.420,-0.3631374,0.500002,-0.1113062,-0.03274491,-0.003153218,0,0,-0.002132926,1.734463,0.3019095,-0.02138272,0,0,0,0,1,11.10927,0.0008649756,-0.008756028,0.003927886,0.04469482,0.5222297,0.0386703,87630,0.4502776,500,19.98955
56,1789610322.977,-0.3590192,0.500002,-0.1083758,-0.03179871,-0.003074998,0,0,-0.002111451,1.740615,0.3095756,-0.02160623,0,0,0,0,1,11.03787,0.0008649756,-0.008244013,0.003653971,0.0423854,0.5142279,0.03871965,88890,0.4489254,500,20.25443
57,1789610323.539,-0.3565416,0.500002,-0.1054714,-0.03091696,-0.003093647,0,0,-0.00211437,1.744209,0.3192732,-0.02168895,0,0,0,0,1,10.96815,0.0008649756,-0.007095311,0.003501465,0.04048933,0.5182357,0.0401082,88031,0.4471479,500,20.39408
58,1789610324.097,-0.3554477,0.500002,-0.1079241,-0.03022908,-0.003077507,0,0,-0.002116451,1.753198,0.3238683,-0.02152169,0,0,0,0,1,10.89636,0.0008649756,-0.008066454,0.00413822,0.04051786,0.5155256,0.03875327,88677,0.4453763,500,20.58446
59,1789610324.659,-0.3527296,0.500002,-0.1067693,-0.03018326,-0.003066206,0,-9.868064e-05,-0.002084386,1.76055,0.3373372,-0.02129755,0,0,0,0,1,10.81688,0.001297463,-0.007854927,0.003936141,0.04118713,0.5188317,0.03909278,88097,0.4435996,500,20.83896
60,1789610325.227,-0.3502302,0.500002,-0.1053158,-0.02805645,-0.003015301,0,0,-0.002077468,1.769386,0.3470069,-0.02120192,0,0,0,0,1,10.74663,0.0008649756,-0.006109943,0.003050064,0.03751278,0.5250633,0.03874421,87178,0.4415336,500,21.08072
61,1789610325.786,-0.3452381,0.500002,-0.102503,-0.027916,-0.003005051,0,0,-0.002072486,1.77684,0.355405,-0.02111539,0,0,0,0,1,10.65473,0.0008649756,-0.006778099,0.003544443,0.04147673,0.5160623,0.03892899,88563,0.4398476,500,21.21482
62,1789610326.332,-0.3439267,0.500002,-0.1021473,-0.02696777,-0.00292823,0,-3.994071e-06,-0.002087272,1.781062,0.3599787,-0.02210966,0,0,0,0,1,10.60531,0.0002562891,-0.00540124,0.003769872,0.0355005,0.5024107,0.0388844,90804,0.4388571,500,21.39281
63,1789610326.855,-0.334714,0.500002,-0.1011552,-0.02810834,-0.003118542,0,0,-0.002103724,1.789393,0.3651382,-0.02112829,0,0,0,0,1,10.54976,0.0005766504,-0.009792583,0.003835962,0.0317647,0.4808378,0.03893924,94563,0.4372601,500,21.41725
64,1789610327.376,-0.3434316,0.500002,-0.09756999,-0.02001191,-0.002569977,0,0,-0.001989762,1.789483,0.365738,-0.02049158,0,0,0,0,1,10.47402,0.0008649756,-0.008289216,0.003070743,0.02364681,0.4776025,0.03880429,95180,0.435351,500,21.42958
65,1789610327.894,-0.3386544,0.500002,-0.09358674,-0.0239438,-0.002632819,0,0,-0.002017896,1.804737,0.3986746,-0.01949243,0,0,0,0,1,10.37979,0.0008649756,-0.008305244,0.003067962,0.02459201,0.475049,0.03907347,95603,0.4329948,500,21.44717
66,1789610328.414,-0.3252949,0.500002,-0.09471469,-0.02569198,-0.003222109,0,0,-0.002226418,1.780321,0.3651267,-0.02044861,0,0,0,0,1,10.27551,0.0008649756,-0.008351321,0.00273213,0.04334633,0.4773769,0.03860879,95258,0.4306286,500,21.44545
67,1789610328.930,-0.3223096,0.500002,-0.09781915,-0.02699193,-0.003522789,0,0,-0.002325611,1.776774,0.3584921,-0.0209434,0,0,0,0,1,10.17186,0.0008649756,-0.0044332,0.003011413,0.04337504,0.4722457,0.04052091,95856,0.4283079,500,21.44514
68,1789610329.447,-0.3247941,0.500002,-0.09024982,-0.02318062,-0.003163167,0,0,-0.002013551,1.799588,0.4015672,-0.01857351,0,0,0,0,1,10.0868,0.0008649756,-0.006101532,0.002641939,0.01806546,0.4747066,0.03883815,95711,0.4264194,500,21.47179
69,1789610329.966,-0.317586,0.500002,-0.0915617,-0.02600179,-0.003185701,0,0,-0.002256098,1.819653,0.421569,-0.02134282,0,0,0,0,1,10.01261,0.0005766504,-0.004836595,0.002656647,0.04508611,0.4750092,0.03991961,95453,0.4247966,500,21.47969
70,1789610330.484,-0.3164373,0.500002,-0.09198209,-0.02699101,-0.003201007,0,0,-0.002289847,1.820022,0.4222474,-0.02214221,0,0,0,0,1,9.915122,0.0008649756,-0.006535803,0.002561823,0.05182255,0.47346,0.03998852,95729,0.4225948,500,21.47969
71,1789610331.002,-0.317098,0.500002,-0.08846232,-0.02434569,-0.003096728,0,0,-0.002110305,1.821296,0.4271239,-0.02070056,0,0,0,0,1,9.840119,0.0005766504,-0.005084458,0.002675798,0.04931964,0.4751961,0.03898787,95592,0.4209417,500,21.49492
72,1789610331.520,-0.3201342,0.500002,-0.08797571,-0.0214436,-0.003087968,0,0,-0.001896921,1.817468,0.425588,-0.01907389,0,0,0,0,1,9.747784,0.0005766504,-0.007152032,0.002682195,0.04315051,0.4759007,0.03941631,95382,0.4191128,500,21.49182
73,1789610332.046,-0.3185865,0.500002,-0.09721763,-0.02116635,-0.00286059,0,0,-0.001894714,1.829101,0.443459,-0.01982933,0,0,0,0,1,9.672514,0.0008649756,-0.006697287,0.002551499,0.03562296,0.4815922,0.03985238,94261,0.417131,500,21.61691
74,1789610332.591,-0.3127551,0.500002,-0.09391048,-0.01927673,-0.002751338,0,0,-0.001895094,1.833133,0.4473842,-0.01983523,0,0,0,0,1,9.552997,0.0008649756,-0.007357754,0.002366032,0.03041364,0.5006549,0.0403316,90856,0.4142117,500,22.01587
75,1789610333.143,-0.3109098,0.500002,-0.09302094,-0.0187875,-0.002813718,0,0,-0.001935821,1.827363,0.4425637,-0.01942271,0,0,0,0,1,9.442735,0.0008649756,-0.006554191,0.002216587,0.03762172,0.5082309,0.04030252,89606,0.412322,500,22.78999
76,1789610333.701,-0.3085223,0.500002,-0.09012332,-0.02051789,-0.002735677,0,-0.0002745671,-0.001889115,1.833678,0.454334,-0.01946253,0,0,0,0,1,9.354894,0.0003844336,-0.007423182,0.002228113,0.03732989,0.514411,0.03925252,88775,0.4105522,500,23.3958
77,1789610334.258,-0.3047115,0.500002,-0.08865929,-0.01685028,-0.00268939,0,0,-0.001863249,1.83894,0.4625511,-0.01913834,0,0,0,0,1,9.267605,0.0008649756,-0.007811182,0.002340961,0.03547563,0.5130205,0.03901148,89038,0.4083955,500,23.65718
78,1789610334.816,-0.3019667,0.500002,-0.08616986,-0.0162452,-0.002704863,0,0,-0.001843061,1.842795,0.4663897,-0.01885844,0,0,0,0,1,9.185024,0.0005766504,-0.006693642,0.002520117,0.03195468,0.5153031,0.03906512,88663,0.4066578,500,23.82062
79,1789610335.373,-0.299954,0.500002,-0.08845973,-0.01671015,-0.00276158,0,0,-0.001857954,1.841091,0.4701418,-0.0191118,0,0,0,0,1,9.076541,0.0008649756,-0.007566947,0.002245665,0.035552,0.5116878,0.04016829,89066,0.404163,500,23.82982
80,1789610335.931,-0.2978517,0.500002,-0.08722337,-0.01644084,-0.002762157,0,0,-0.001810842,1.847151,0.4783236,-0.01883066,0,0,0,0,1,8.993092,0.0005766504,-0.007441584,0.001957675,0.03364571,0.5158074,0.03894711,88601,0.4024465,500,24.06765
81,1789610336.492,-0.2948231,0.500002,-0.08517256,-0.01716321,-0.002754401,0,0,-0.001795247,1.849638,0.4858308,-0.01862916,0,0,0,0,1,8.907439,0.0005766504,-0.007476561,0.002221235,0.03548092,0.5175989,0.03929281,88261,0.4009399,500,24.12139
82,1789610337.052,-0.2926544,0.500002,-0.08561941,-0.0167847,-0.002739135,0,0,-0.001793678,1.851722,0.4909109,-0.01852237,0,0,0,0,1,8.838182,0.0008649756,-0.00553512,0.002053675,0.03348099,0.5167055,0.03876424,88487,0.3993809,500,24.21198
83,1789610337.581,-0.2848145,0.500002,-0.08094695,-0.01696793,-0.002631867,0,0,-0.001857828,1.84566,0.4759397,-0.01937837,0,0,0,0,1,8.791247,0.0003844336,-0.002445034,0.002704649,0.0444858,0.4866469,0.03867936,93564,0.3986175,500,24.35344
84,1789610338.097,-0.2863672,0.500002,-0.08066072,-0.01194073,-0.002635079,0,0,-0.001738909,1.865008,0.5034782,-0.01758041,0,0,0,0,1,8.718853,0.0003844336,-0.006235017,0.002105305,0.0323774,0.4720705,0.04032397,95926,0.3967885,500,24.35314
85,1789610338.611,-0.28543,0.500002,-0.0825083,-0.01648689,-0.002993157,0,0,-0.001691576,1.841909,0.474118,-0.01955528,0,0,0,0,1,8.626626,0.0003844336,-0.006320617,0.001893299,0.03573262,0.4708803,0.03839612,96513,0.3947378,500,24.34873
86,1789610339.123,-0.2887785,0.500002,-0.07502879,-0.01361674,-0.002771841,0,0,-0.001704227,1.856509,0.4982303,-0.01824257,0,0,0,0,1,8.534185,0.0003844336,-0.008466668,0.001837997,0.02061057,0.468924,0.03944373,96685,0.3928414,500,24.34555
87,1789610339.633,-0.2874014,0.500002,-0.07744245,-0.01518432,-0.002606706,0,0,-0.00161979,1.841768,0.4722044,-0.01778297,0,0,0,0,1,8.443069,0.0008649756,-0.006870493,0.002128141,0.0492367,0.4674668,0.03887653,97072,0.3910901,500,24.34598
88,1789610340.145,-0.2910944,0.500002,-0.08472832,-0.01498331,-0.00254013,0,0,-0.001653704,1.840958,0.4736027,-0.01899606,0,0,0,0,1,8.387205,0.0003844336,-0.00562288,0.002457598,0.04138052,0.468204,0.03862405,96979,0.3901261,500,24.34554
89,1789610340.658,-0.2901561,0.500002,-0.09549496,-0.01058778,-0.00305417,0,0,-0.001678405,1.875343,0.5386935,-0.01854386,0,0,0,0,1,8.319646,0.0003844336,-0.007537516,0.00182718,0.02727387,0.4698522,0.03896832,96599,0.3886041,500,24.35063
90,1789610341.171,-0.2612709,0.500002,-0.07018241,-0.007334727,-0.002587113,0,0,-0.00178344,1.858389,0.5148947,-0.01925888,0,0,0,0,1,8.237181,0.0003844336,-0.008708111,0.001889831,0.02143721,0.4703579,0.03915596,96468,0.3867568,500,24.36006
91,1789610341.679,-0.2612709,0.500002,-0.07018241,-0.007334727,-0.002587113,0,0,-0.00178344,1.858389,0.5148947,-0.01925888,0,0,0,0,1,8.161654,0.0003844336,-0.007167675,0.001663544,0.02143721,0.4663999,0.03854632,97341,0.3853416,500,24.36006
92,1789610342.187,-0.2731649,0.500002,-0.07584527,-0.0110946,-0.002606621,0,0,-0.001726657,1.875832,0.5485701,-0.01833523,0,0,0,0,1,8.067586,0.0005766504,-0.006446872,0.001803776,0.02686227,0.4656188,0.03880239,97442,0.3832641,500,24.38719
93,1789610342.700,-0.2775089,0.500002,-0.07893627,-0.01332078,-0.00261414,0,0,-0.001689071,1.882032,0.555555,-0.01795739,0,0,0,0,1,7.984737,0.0005766504,-0.006968784,0.001934293,0.0255465,0.4683454,0.04045916,96602,0.3815959,500,24.40674
94,1789610343.221,-0.2709654,0.500002,-0.08639929,-0.009218883,-0.002697769,0,0,-0.001590711,1.86125,0.5266185,-0.017081,0,0,0,0,1,7.873788,0.0008649756,-0.007935692,0.001566587,0.03663371,0.478368,0.03938985,94932,0.3791149,500,24.48792
