step,base_height_m,tilt_deg,base_drift_m,leg_joint_dev_rad,arm_joint_dev_rad,leg_torque_nm
400,0.266434,1.2294,0.0719686,0.34549,0.0103425,8.6476
401,0.266434,1.22876,0.0719673,0.345477,0.0103421,8.64726
402,0.266436,1.2286,0.0719643,0.345465,0.0103417,8.64701
403,0.266438,1.22876,0.0719601,0.345454,0.0103411,8.64677
404,0.26644,1.22908,0.0719547,0.345451,0.0103409,8.64671
405,0.266442,1.22956,0.0719481,0.345446,0.0103408,8.64672
406,0.266444,1.23003,0.0719405,0.345446,0.0103407,8.6468
407,0.266445,1.23067,0.0719319,0.345449,0.0103407,8.64664
408,0.266446,1.23131,0.0719224,0.345452,0.0103408,8.64709
409,0.266447,1.23194,0.071912,0.345455,0.0103409,8.64687
410,0.266447,1.23242,0.071901,0.345458,0.0103411,8.64695
411,0.266448,1.23305,0.0718894,0.345461,0.0103413,8.64701
412,0.266449,1.23353,0.0718772,0.34546,0.0103419,8.6469
413,0.266449,1.234,0.0718643,0.345456,0.0103425,8.64672
414,0.26645,1.23416,0.0718509,0.345448,0.0103427,8.64646
415,0.266451,1.23448,0.0718373,0.345436,0.0103428,8.64609
416,0.266453,1.23464,0.0718236,0.345422,0.0103429,8.6457
417,0.266455,1.23496,0.0718101,0.345407,0.0103429,8.64528
418,0.266458,1.23511,0.0717967,0.34539,0.0103429,8.64482
419,0.266461,1.23543,0.0717836,0.345372,0.0103429,8.64439
420,0.266464,1.23559,0.0717709,0.345355,0.0103428,8.64394
421,0.266467,1.23591,0.0717587,0.345337,0.0103426,8.64351
422,0.26647,1.23606,0.0717469,0.345322,0.0103424,8.64311
423,0.266473,1.23638,0.0717357,0.345307,0.0103422,8.64331
424,0.266476,1.23654,0.0717251,0.345313,0.0103421,8.64345
425,0.266479,1.23686,0.0717151,0.345319,0.0103419,8.64353
426,0.266482,1.23717,0.0717058,0.345324,0.0103413,8.64374
427,0.266485,1.23765,0.0716978,0.345329,0.0103405,8.64385
428,0.266487,1.23828,0.071691,0.345334,0.0103402,8.64394
429,0.266489,1.23907,0.0716853,0.345339,0.0103401,8.64434
430,0.266491,1.23954,0.0716805,0.345341,0.0103402,8.64435
431,0.266492,1.24002,0.0716766,0.34534,0.0103403,8.64427
432,0.266493,1.24033,0.0716736,0.345335,0.0103405,8.64412
433,0.266493,1.24065,0.0716714,0.345339,0.0103407,8.64432
434,0.266494,1.24096,0.07167,0.345354,0.0103409,8.64469
435,0.266494,1.24128,0.0716692,0.345368,0.0103411,8.64502
436,0.266495,1.24144,0.071669,0.345381,0.0103413,8.6453
437,0.266495,1.24159,0.0716697,0.345393,0.0103408,8.64563
438,0.266496,1.24207,0.0716718,0.345406,0.0103397,8.64484
439,0.266497,1.2427,0.0716756,0.345418,0.0103398,8.64522
440,0.266497,1.24317,0.0716804,0.345428,0.0103402,8.64706
441,0.266497,1.24348,0.0716859,0.345436,0.0103406,8.64715
442,0.266496,1.24364,0.071692,0.345441,0.010341,8.64721
443,0.266496,1.24348,0.0716985,0.345441,0.0103414,8.64555
444,0.266494,1.24285,0.0717054,0.345439,0.0103423,8.64644
445,0.266491,1.24175,0.0717124,0.345434,0.0103423,8.64635
446,0.266487,1.24065,0.07172,0.345431,0.0103417,8.64633
447,0.266484,1.23986,0.0717281,0.345432,0.0103411,8.64635
448,0.266482,1.23938,0.071737,0.345436,0.0103403,8.64537
449,0.26648,1.23907,0.0717468,0.34544,0.0103404,8.64703
450,0.266478,1.23859,0.071757,0.345442,0.0103406,8.64699
451,0.266477,1.23844,0.0717678,0.345446,0.0103397,8.64603
452,0.266475,1.23859,0.0717799,0.345457,0.0103392,8.64652
453,0.266474,1.23875,0.0717925,0.345469,0.0103392,8.647
454,0.266472,1.23891,0.0718052,0.345483,0.0103395,8.64745
455,0.26647,1.23891,0.071818,0.3455,0.0103398,8.64786
456,0.266467,1.23891,0.0718306,0.345516,0.0103403,8.64826
457,0.266465,1.23875,0.0718431,0.345532,0.0103407,8.64859
458,0.266462,1.23844,0.0718554,0.345542,0.010341,8.64876
459,0.26646,1.23812,0.0718675,0.345551,0.0103412,8.6489
460,0.266457,1.2378,0.0718795,0.345558,0.0103414,8.64903
461,0.266455,1.23749,0.0718912,0.345564,0.0103416,8.64908
462,0.266454,1.23717,0.0719026,0.345565,0.0103418,8.64901
463,0.266452,1.2367,0.0719135,0.345562,0.010342,8.64882
464,0.26645,1.23606,0.0719241,0.345556,0.010342,8.6486
465,0.266449,1.23559,0.0719345,0.345548,0.0103419,8.64835
466,0.266448,1.23511,0.0719445,0.345539,0.0103417,8.64811
467,0.266446,1.23464,0.0719542,0.345531,0.0103417,8.64786
468,0.266445,1.234,0.0719626,0.345518,0.0103423,8.64873
469,0.266443,1.23289,0.071969,0.345504,0.0103434,8.64772
470,0.26644,1.23146,0.0719732,0.345485,0.0103434,8.64738
471,0.266438,1.23035,0.0719756,0.34547,0.0103428,8.64702
472,0.266437,1.2294,0.0719765,0.345456,0.0103422,8.64672
473,0.266436,1.2286,0.0719758,0.345443,0.0103417,8.64652
474,0.266436,1.22828,0.0719734,0.345432,0.0103415,8.64615
475,0.266437,1.22828,0.0719692,0.345421,0.0103413,8.64595
476,0.266438,1.2286,0.0719638,0.345415,0.0103407,8.64588
477,0.26644,1.22892,0.0719572,0.345412,0.0103406,8.64586
478,0.266441,1.22956,0.0719495,0.345413,0.0103405,8.64598
479,0.266442,1.23035,0.0719407,0.345417,0.0103406,8.64585
480,0.266443,1.23115,0.0719311,0.345424,0.0103407,8.64643
481,0.266444,1.23178,0.0719205,0.34543,0.010341,8.64631
482,0.266445,1.23242,0.0719093,0.345436,0.0103412,8.64645
483,0.266445,1.23321,0.0718974,0.345442,0.0103415,8.64656
484,0.266446,1.23369,0.071885,0.345445,0.0103418,8.64664
485,0.266447,1.23416,0.071872,0.345443,0.0103427,8.64645
486,0.266448,1.23448,0.0718584,0.345436,0.010343,8.64621
487,0.266449,1.23464,0.0718445,0.345426,0.0103431,8.64588
488,0.266451,1.23496,0.0718306,0.345413,0.0103432,8.64551
489,0.266453,1.23511,0.0718167,0.345399,0.0103432,8.6451
490,0.266456,1.23527,0.071803,0.345383,0.0103432,8.64466
491,0.266459,1.23543,0.0717896,0.345364,0.0103431,8.64419
492,0.266462,1.23543,0.0717766,0.345345,0.0103428,8.64373
493,0.266466,1.23559,0.071764,0.345327,0.0103426,8.64327
494,0.266469,1.23575,0.071752,0.345311,0.0103424,8.64299
495,0.266472,1.23591,0.0717405,0.3453,0.0103421,8.64311
496,0.266476,1.23622,0.0717296,0.345305,0.0103419,8.64318
497,0.266479,1.23654,0.0717193,0.345309,0.0103417,8.64326
498,0.266481,1.2367,0.0717097,0.345312,0.0103416,8.64336
499,0.42,0,0,0,0,8.64352
500,0.417548,0,5.81596e-09,7.45058e-09,1.47844e-07,1.86263e-07
501,0.411171,0,5.88477e-09,7.45058e-09,9.11767e-08,1.86264e-07
502,0.400871,0,5.81812e-09,7.45058e-09,5.0136e-08,1.86264e-07
503,0.386646,0,5.69428e-09,7.45058e-09,2.09384e-08,1.86264e-07
504,0.368498,0,5.60323e-09,7.45058e-09,7.21067e-10,1.86264e-07
505,0.346425,0,4.8074e-09,7.45058e-09,1.29095e-08,1.86264e-07
506,0.320417,0,2.58354e-06,0.0202523,7.20487e-05,1.86264e-07
507,0.292679,0.118694,0.00030713,0.19645,0.00106152,8.16922
508,0.267373,0.977988,0.0017677,0.359574,0.00211817,12.0018
509,0.246185,2.68278,0.00459158,0.505565,0.00344629,15.2278
510,0.229875,5.09997,0.00870258,0.631414,0.00506944,18.1592
511,0.218233,8.02793,0.0138768,0.737105,0.00650367,20.2912
512,0.210389,11.1858,0.0197324,0.82359,0.00792316,22.2219
513,0.205303,14.2119,0.0257738,0.890969,0.00940522,23.4
514,0.201939,16.6525,0.0315163,0.938332,0.0136866,23.4
515,0.199469,18.2397,0.0366286,0.967676,0.0347907,23.4
516,0.197861,18.6902,0.0405297,0.977926,0.0578798,20.2
517,0.197266,18.1322,0.0432889,0.971527,0.0792935,20.2
518,0.19726,17.2614,0.045779,0.958662,0.100175,20.2
519,0.197994,16.1983,0.0480813,0.940011,0.120121,20.2
520,0.199656,15.107,0.0502892,0.916673,0.135581,20.2
521,0.20233,14.0888,0.0524568,0.889466,0.143956,20.2
522,0.205991,13.1626,0.0545887,0.858634,0.15273,20.2
523,0.210542,12.2946,0.0566491,0.824074,0.173709,19.9493
524,0.215844,11.4237,0.0585832,0.785429,0.194432,18.9061
525,0.221748,10.479,0.0603432,0.742165,0.214046,17.7385
526,0.228123,9.38586,0.0619191,0.693558,0.229043,16.423
527,0.234878,8.099,0.0633407,0.63895,0.235641,14.945
528,0.241975,6.63616,0.0646327,0.578344,0.236937,13.3165
529,0.249406,5.02851,0.0658403,0.511803,0.235653,11.541
530,0.257152,3.32025,0.067021,0.439645,0.233142,9.62812
531,0.264981,1.62317,0.0682283,0.364676,0.22875,7.70184
532,0.272459,0.0884693,0.0694928,0.292006,0.221112,5.93133
533,0.279108,1.17103,0.0708129,0.227194,0.208049,5.02236
534,0.284488,2.07217,0.0721468,0.198102,0.190099,4.73509
535,0.288245,2.5991,0.0734285,0.188268,0.169861,4.52628
536,0.290154,2.76647,0.0745923,0.181877,0.148979,4.43248
537,0.290197,2.62286,0.0756134,0.180003,0.128219,4.47085
538,0.288473,2.22888,0.0764598,0.183234,0.107649,4.64474
539,0.285258,1.67445,0.0771044,0.191661,0.0885669,4.95617
540,0.280916,1.03325,0.0775579,0.213162,0.0731795,6.06244
541,0.275854,0.353324,0.0778583,0.256092,0.0609877,7.21435
542,0.270484,0.332791,0.0780557,0.300043,0.0513713,8.32958
543,0.265193,0.996422,0.0782014,0.342278,0.0438155,9.35149
544,0.260312,1.6187,0.0783382,0.380648,0.0378957,10.2369
545,0.256103,2.17879,0.0784953,0.413545,0.033275,10.9559
546,0.252753,2.65579,0.0786855,0.439855,0.0296715,11.4974
547,0.250375,3.02873,0.0789074,0.45881,0.0268573,11.8259
548,0.249013,3.27907,0.0791481,0.470109,0.0246424,11.9732
549,0.248652,3.39258,0.0793885,0.473706,0.0228681,11.9101
550,0.249226,3.36307,0.0796073,0.469914,0.0214044,11.6851
551,0.250633,3.19316,0.0797854,0.459308,0.020139,11.2915
552,0.252736,2.8953,0.0799069,0.442727,0.0189931,10.7649
553,0.255377,2.49206,0.0799613,0.421294,0.0179033,10.1316
554,0.258379,2.0146,0.0799432,0.396421,0.0168257,9.45129
555,0.261558,1.4992,0.0798505,0.36966,0.0157398,8.74644
556,0.264725,0.984569,0.0796827,0.342679,0.0146529,8.06439
557,0.2677,0.507834,0.0794403,0.317237,0.0135709,7.46154
558,0.270319,0.102792,0.0791233,0.294947,0.0125254,6.9635
559,0.272444,0.212142,0.0787311,0.277137,0.0115493,6.60126
560,0.273977,0.413542,0.0782636,0.264848,0.0106789,6.40018
561,0.274864,0.50046,0.0777215,0.258578,0.00994248,6.35784
562,0.275095,0.476834,0.0771077,0.258346,0.00936735,6.46606
563,0.27471,0.353878,0.0764285,0.263697,0.00896236,6.70514
564,0.273787,0.148038,0.0756931,0.273811,0.00873119,7.04671
565,0.272433,0.121947,0.0749142,0.287587,0.0086595,7.4597
566,0.270778,0.431147,0.0741066,0.30381,0.008731,7.90607
567,0.268959,0.762589,0.0732864,0.32124,0.00891669,8.36379
568,0.267112,1.09575,0.0724698,0.338715,0.00919235,8.80051
569,0.265359,1.41402,0.0716713,0.355207,0.00952414,9.19359
570,0.26381,1.70226,0.0709038,0.36988,0.00988599,9.53214
571,0.262547,1.94813,0.0701766,0.382039,0.0102588,9.78951
572,0.261629,2.14229,0.0694972,0.391249,0.0106108,9.96423
573,0.261089,2.27796,0.0688696,0.397242,0.0109286,10.0535
574,0.260936,2.35177,0.0682962,0.399931,0.0111926,10.0589
575,0.261154,2.36389,0.0677779,0.399405,0.0113947,9.98468
576,0.261709,2.3179,0.0673146,0.395932,0.0115235,9.84316
577,0.262547,2.21991,0.066905,0.389887,0.0115792,9.64378
578,0.263603,2.07895,0.0665483,0.381783,0.0115557,9.40282
579,0.264804,1.90711,0.0662443,0.372223,0.0114618,9.129
580,0.266073,1.71737,0.0659923,0.361861,0.011308,8.85536
581,0.267333,1.52341,0.0657926,0.351378,0.0111016,8.59132
582,0.268512,1.33838,0.0656449,0.341422,0.0108606,8.35277
583,0.269546,1.17387,0.0655486,0.332593,0.0106006,8.15945
584,0.270381,1.03911,0.0655027,0.32535,0.0103444,8.00864
585,0.270982,0.940452,0.0655062,0.32007,0.0101005,7.91359
586,0.271326,0.8816,0.0655573,0.316953,0.00988751,7.87625
587,0.271411,0.862527,0.0656545,0.316033,0.00971566,7.89466
588,0.271246,0.880267,0.0657955,0.317193,0.0095947,7.96277
589,0.270859,0.930622,0.0659787,0.320197,0.00952725,8.07355
590,0.270287,1.00755,0.0662021,0.324711,0.00951305,8.21329
591,0.269576,1.10358,0.0664654,0.330321,0.00954824,8.37489
592,0.268777,1.21079,0.0667665,0.3366,0.00962696,8.54367
593,0.267942,1.32086,0.0671031,0.343068,0.00974313,8.70931
594,0.267119,1.42656,0.067473,0.349333,0.00988287,8.86186
595,0.266354,1.52084,0.067874,0.355018,0.0100393,8.99294
596,0.265684,1.59839,0.0683033,0.359828,0.010197,9.09628
597,0.265138,1.65493,0.0687574,0.363503,0.0103559,9.16672
598,0.264734,1.68748,0.0692327,0.365921,0.0104968,9.19862
599,0.264481,1.69512,0.0697249,0.367021,0.0106207,9.20662
