step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/arm_torque_margin,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/fixture_force_tracking,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/mech_effort,Episode_Reward/mech_overforce,Episode_Reward/mech_overspeed,Episode_Reward/mech_progress,Episode_Reward/mech_push,Episode_Reward/mech_torn,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_ee_orn_roll,Episode_Reward/tracking_lin_vel_force_world,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/kl_first_minibatch,Loss/learning_rate,Loss/surrogate,Loss/value,Mechanism/frontier_opened_ema,Mechanism/frontier_opened_fraction,Mechanism/latch_released_fraction,Mechanism/opened_fraction,Mechanism/opened_hinge,Mechanism/opened_pull,Mechanism/opened_push,Mechanism/opened_side,Mechanism/opened_up,Mechanism/peak_ceiling_n,Mechanism/torn_fraction,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
13230,1790281539.031,-0.5189904,-0.7300619,1.498514,-0.05023932,-1.68069,-0.004259355,-0.02625,-0.1929725,-0.01067977,-0.03141163,-0.1233887,-0.001795967,0,-0.001942987,1.374012,-0.03734202,0,0,-0.04320328,0.4865803,-0.09544256,-0.02353109,-0.05286453,0,-0.01157145,1.705148,0,0,0.7431551,0.4305222,-0.006836807,-0.004849528,0.5972506,1.229836,0.6917061,1.803121,0.0005716208,5.0625e-05,26.82669,0.002567132,7.801788e-11,0.001931979,6.353181e-05,0.009985256,0.1,0.05,0,5.0625e-05,-0.007030192,0.1518422,0.7513668,1,1,0.75,1,1,1,1,0,65,0,1.314758,1.554615,34259,1.10469,999,150.8809
13231,1790281541.901,-0.5247198,-0.727751,1.498514,-0.05742928,-1.707979,-0.002969771,-0.006250001,-0.186911,-0.01146465,-0.04492645,-0.1170392,-0.001794141,0,-0.001306747,1.394324,-0.03565671,0,0,-0.04600811,0.5871786,-0.05977091,-0.0209553,-0.07529645,0,-0.009264136,1.915878,0,0,0.7518605,0.4329385,-0.006645175,-0.005108431,0.619992,1.345253,0.7231247,1.80683,0.0005687199,7.59375e-05,26.81715,0.00254626,4.97071e-11,0.001914006,6.35342e-05,0.009516758,0,0.1,0,7.59375e-05,-0.01324528,0.1419967,0.7913611,0.3333333,1,0.5,0.5,0.6666667,0,1,0,65,0,1.309096,1.549328,34390,1.103963,991.76,153.2271
13232,1790281544.774,-0.5138587,-0.7065877,1.498514,-0.04833596,-1.094231,-0.004439565,-0.015,-0.2030406,-0.01025547,-0.01934048,-0.1354734,-0.001858389,-0.01828667,-0.001885241,1.553199,-0.03413268,-0.0151916,-0.000326575,-0.04592361,0.02837446,-0.1006409,-0.02218227,-0.02283245,0,-3.959971e-07,0.6671957,0,0,0.7573708,0.2838732,-0.006646713,-0.005350841,0.6174101,1.103588,0.6584018,1.827676,0.0005639492,7.59375e-05,26.80661,0.002581441,3.027126e-11,0.001925078,9.241367e-05,0.008850109,0,0.05,0,7.59375e-05,-0.01166984,0.1492736,0.7388763,0,0,0,0,1,1,1,0,65,0,1.308375,1.553393,34350,1.103393,999,149.0117
13233,1790281547.687,-0.5404905,-0.723184,1.498514,-0.05373083,-1.266475,-0.002223065,-0.006250001,-0.2205608,-0.01107753,-0.01230865,-0.1435408,-0.001862864,-0.014715,-0.001984651,1.439988,-0.03500468,-0.01193359,-0.001183028,-0.04165694,0.7218711,-0.05654092,-0.02317031,-0.0215792,0,-0.008372731,1.952023,0,0,0.7806904,0.3294755,-0.006698958,-0.005260204,0.6352079,1.558445,0.7172091,1.809345,0.0005675706,7.59375e-05,26.79725,0.00261641,2.89471e-11,0.001914569,0.0001342711,0.008570925,0,0.05,0,7.59375e-05,-0.0122786,0.1364657,0.7237989,1,1,1,1,1,1,1,0,65,0,1.334754,1.566176,33887,1.102788,999,149.88
13234,1790281550.566,-0.4663415,-0.6348037,1.339261,-0.0531531,-1.119287,-0.003073461,-0.0275,-0.1862759,-0.009624906,-0.05384942,-0.1224518,-0.001642024,-0.01311667,-0.001901359,1.327537,-0.03051825,-0.01002188,-0.003274261,-0.03992822,0.4511412,-0.07118603,-0.02028812,-0.02792013,0,-0.00270471,1.425272,0,0,0.6837964,0.2888179,-0.006294057,-0.004958542,0.5495954,1.254492,0.6051492,1.609025,0.0005583764,0.0001139063,26.78522,0.002527911,3.729232e-11,0.001861504,0.0001080302,0.01217713,0,0.1,0,0.0001139063,-0.01146544,0.1463365,0.7243401,1,1,1,1,1,1,1,0,65,0,1.305909,1.560622,34293,1.102044,992.63,147.513
13235,1790281553.447,-0.5213252,-0.7088246,1.498514,-0.05114292,-1.242729,-0.002622579,-0.00125,-0.1953063,-0.01069779,-0.122076,-0.1277243,-0.00185207,-0.01125,-0.001899507,1.457863,-0.03476816,-0.007507128,-0.0007458478,-0.04123438,0.4915881,-0.06613226,-0.02170277,-0.02111819,0,-0.007813388,1.516202,0,0,0.7814478,0.3576639,-0.006580594,-0.005019087,0.6281424,1.392076,0.7043383,1.820505,0.0005626761,5.0625e-05,26.77425,0.002628447,4.816909e-11,0.001960043,0.0001057279,0.0143237,0.1,0.05,0,5.0625e-05,-0.007453473,0.1610363,0.7115755,0.3333333,1,1,1,1,1,1,1,65,0,1.306964,1.56289,34254,1.101597,999,145.0074
13236,1790281556.334,-0.522554,-0.7223491,1.498514,-0.0529663,-1.439304,-0.003568793,-0.009375001,-0.1984959,-0.01080606,-0.02706644,-0.126907,-0.001833235,-0.005437501,-0.00198382,1.410981,-0.03581883,-0.004842823,-0.0002861947,-0.04006048,0.6161438,-0.06939691,-0.02208284,-0.03133468,0,-0.00315211,1.752915,0,0,0.7711365,0.3966288,-0.00658293,-0.00491613,0.6205559,1.449554,0.7208488,1.823586,0.0005603079,7.59375e-05,26.76534,0.002585006,1.204827e-10,0.001954061,7.063719e-05,0.009730262,0,0.1,0,7.59375e-05,-0.01282609,0.1431427,0.7378849,0.5,0.5,0.7142857,0.6666667,1,0.75,1,0,65,0,1.297611,1.577878,34186,1.100838,994.67,148.2706
13237,1790281559.216,-0.5165946,-0.7214152,1.498514,-0.05404709,-1.640642,-0.004532484,-0.01333333,-0.1783804,-0.01077677,-0.02844742,-0.1128518,-0.001764505,0,-0.001386242,1.41453,-0.03579297,0,0,-0.04426854,0.5235268,-0.09258916,-0.02085817,-0.0335472,0,-0.008471601,1.899754,0,0,0.7536277,0.4334207,-0.00632509,-0.004671106,0.6144538,1.28436,0.7256791,1.820418,0.0005620737,7.59375e-05,26.75233,0.0024965,5.721169e-11,0.00187263,6.179702e-05,0.009690627,0,0.05,0,7.59375e-05,-0.01003299,0.1552533,0.6762942,0.5,nan,0.6666667,1,1,1,1,0.5,65,0,1.304014,1.567024,34239,1.100153,994.32,148.397
13238,1790281562.103,-0.5181787,-0.7531738,1.498514,-0.03977267,-1.692312,-0.004372801,0,-0.2001684,-0.01193019,-0.03352582,-0.1247871,-0.001842998,0,-0.002022982,1.353211,-0.03811002,0,0,-0.04912927,0.03535473,-0.08006623,-0.02231578,-0.05021301,0,0,0.7013733,0,0,0.7737491,0.439428,-0.006171293,-0.003930862,0.5666198,0.9656994,0.5219616,1.855742,0.0005549496,0.0001139063,26.74065,0.002478769,3.875459e-11,0.001860608,6.321108e-05,0.01394856,0,0.1,0,0.0001139063,-0.01017098,0.1478562,0.7198479,0,nan,0,0,1,0,1,0,65,0,1.317241,1.557502,34195,1.099489,999,152.7106
13239,1790281564.970,-0.5205321,-0.7114199,1.498514,-0.05850716,-1.253059,-0.002327475,-0.00125,-0.2044946,-0.01071459,-0.009063355,-0.1328484,-0.00182865,-0.01398,-0.001786881,1.473301,-0.03376767,-0.01119657,-0.000905089,-0.04116528,0.6501428,-0.06213281,-0.02216825,-0.02294773,0,-0.004830533,1.789612,0,0,0.7831285,0.3296389,-0.006761854,-0.005350851,0.6275684,1.517884,0.7535999,1.808012,0.0005598023,5.0625e-05,26.72996,0.002494701,1.999907e-10,0.001873094,6.180454e-05,0.01300572,0.1,0.05,0,5.0625e-05,-0.0127675,0.1328759,0.7699842,1,1,1,1,1,1,1,1,65,0,1.308661,1.545591,34441,1.098943,999,152.3331
13240,1790281567.903,-0.5228285,-0.7146795,1.498514,-0.05735996,-1.603026,-0.002355778,-0.015,-0.1847986,-0.01106877,-0.01670567,-0.1161457,-0.001822076,0,-0.00196994,1.400662,-0.03599432,0,0,-0.03960518,0.7154304,-0.05487861,-0.02275881,-0.03154892,0,-0.006490862,1.944878,0,0,0.7746558,0.4396451,-0.006469242,-0.004749525,0.6338694,1.438899,0.7560617,1.830845,0.0005473154,5.0625e-05,26.72259,0.002463507,9.252148e-11,0.001847535,6.865705e-05,0.006850068,0,0.05,0,5.0625e-05,-0.01171876,0.1416808,0.7648727,1,1,1,1,1,1,0,1,65,0,1.36898,1.550698,33669,1.098453,999,152.5483
13241,1790281570.798,-0.510671,-0.7221636,1.498514,-0.05787336,-1.245939,-0.003586649,-0.02375,-0.2058191,-0.0109594,-0.1199245,-0.1359611,-0.001844301,-0.01462,-0.001991827,1.489227,-0.03506558,-0.0107136,-0.00037321,-0.0453109,0.3642098,-0.08192669,-0.02530883,-0.0509614,0,-0.009756947,1.341096,0,0,0.7529426,0.3217741,-0.006829416,-0.005676787,0.6095623,1.330688,0.6981532,1.781314,0.0005512206,7.59375e-05,26.71225,0.002537006,3.400234e-11,0.001853877,0.000131908,0.01003489,0,0.1,0,7.59375e-05,-0.01102339,0.1691558,0.7727104,0.6666667,1,0.6666667,0.6666667,1,0.5,1,0,65,0,1.320111,1.563335,34092,1.097922,992.76,146.2637
13242,1790281573.700,-0.5166175,-0.7232243,1.498514,-0.05670164,-1.623729,-0.002913714,-0.02,-0.1857797,-0.01159027,-0.0571662,-0.1166286,-0.001809246,0,-0.001867929,1.37624,-0.03446394,0,0,-0.04130147,0.7574317,-0.06385338,-0.02299471,-0.04653788,0,-0.02380947,1.984421,0,0,0.7648272,0.4367761,-0.006780239,-0.004927789,0.6165742,1.487461,0.7016186,1.816369,0.0005464289,0.0001139063,26.70298,0.002557759,2.675469e-11,0.001897251,0.0001140791,0.01193976,0,0.1,0,0.0001139063,-0.01378231,0.14835,0.7470666,0.8000001,1,0.8571429,1,1,0,1,0,65,0,1.33989,1.549373,34023,1.09723,998.29,146.8575
13243,1790281576.586,-0.5144345,-0.6959771,1.498514,-0.05389404,-1.327941,-0.002732477,-0.001,-0.1952096,-0.01106604,-0.02011473,-0.1238221,-0.001816762,-0.006196001,-0.001848252,1.411453,-0.03440833,-0.004035744,-4.269702e-05,-0.04206743,0.6541196,-0.05623205,-0.02110294,-0.03699256,0,-0.005732713,1.713815,0,0,0.7790778,0.3957932,-0.006636193,-0.005040153,0.6280285,1.516907,0.7347701,1.820561,0.0005537362,0.0001139063,26.69058,0.002491449,2.566241e-11,0.001876496,6.121627e-05,0.01287364,0,0.05,0,0.0001139063,-0.008788054,0.140892,0.7765828,1,1,1,1,1,1,1,0,65,0,1.320657,1.553105,34207,1.096467,999,151.4477
13244,1790281579.454,-0.5240617,-0.690484,1.498514,-0.05574721,-1.112707,-0.001609856,0,-0.1710273,-0.01132975,-0.006536944,-0.1066305,-0.001866512,0,-0.001388153,1.423846,-0.03418268,0,0,-0.03937384,0.6817238,-0.04593351,-0.02164277,-0.02024726,0,-0.005353471,1.844587,0,0,0.799803,0.4467486,-0.006279811,-0.004636501,0.6603135,1.556241,0.7282666,1.83603,0.0005613334,0.0001139063,26.67929,0.002477468,2.58083e-11,0.00185553,6.060415e-05,0.01294661,0,0.05,0,0.0001139063,-0.009810915,0.1420128,0.8268437,1,1,1,1,1,1,1,1,65,0,1.298405,1.557651,34419,1.096017,999,150.1319
13245,1790281582.334,-0.5125674,-0.7066886,1.498514,-0.05685788,-1.424155,-0.004419025,-0.02571429,-0.1940836,-0.01071141,-0.05087017,-0.1240749,-0.001823576,-0.006240002,-0.001734758,1.443842,-0.03524291,-0.004791766,-0.0002478476,-0.04369227,0.4702366,-0.07962888,-0.02100206,-0.04228639,0,-0.008206077,1.493253,0,0,0.7586903,0.3867421,-0.006681846,-0.005158223,0.6126757,1.311782,0.7205656,1.810167,0.0005505921,0.0001139063,26.67174,0.002442982,6.425484e-11,0.001832255,6.013464e-05,0.01230191,0,0.05,0,0.0001139063,-0.009554154,0.1405089,0.7360907,0.5,1,0.6666667,0.5,1,0.6666667,1,0,65,0,1.309112,1.558044,34286,1.095553,993.22,149.1714
13246,1790281585.218,-0.5521101,-0.6916215,1.498514,-0.06371933,-1.719951,-0.001906866,-0.01,-0.1992655,-0.01184966,-0.01074355,-0.1208697,-0.001778521,0,-0.001366579,1.416913,-0.03591169,0,0,-0.04219257,1.109174,-0.04574413,-0.01772424,-0.01960379,0,-0.001160042,2.695885,0,0,0.7742676,0.4396555,-0.006226107,-0.004670032,0.6178203,1.609024,0.7664069,1.82855,0.0005447097,0.0001139063,26.66174,0.002443895,5.069552e-11,0.001839097,6.008797e-05,0.01201061,0,0.05,0,0.0001139063,-0.01272807,0.1350277,0.8260132,1,nan,1,1,1,0.5,1,0,65,0,1.306243,1.564862,34239,1.094799,999,150.839
13247,1790281588.127,-0.5157462,-0.7053002,1.498514,-0.05730947,-1.190857,-0.001568922,0,-0.2017789,-0.0108922,-0.04746409,-0.1339514,-0.001871987,-0.01464,-0.002932573,1.433813,-0.03334376,-0.01139934,-0.0006080372,-0.04492106,0.2555363,-0.05629454,-0.02372173,-0.0332058,0,-0.001646175,1.047358,0,0,0.7769229,0.3280179,-0.006731387,-0.005404647,0.6203306,1.258279,0.6824211,1.80573,0.000550051,0.0001139063,26.65058,0.002424958,2.791647e-11,0.00181433,6.057673e-05,0.01171415,0,0.05,0,0.0001139063,-0.0121285,0.1438816,0.7619349,0.5,0.5,0.6666667,1,1,0,1,0,65,0,1.339947,1.556525,33939,1.094138,995.98,146.9758
13248,1790281590.932,-0.512743,-0.7017559,1.498514,-0.05134533,-1.572667,-0.00100658,0,-0.1683488,-0.01150595,-0.01239014,-0.1070246,-0.001810856,0,-0.00133794,1.390587,-0.0335845,0,0,-0.04079609,0.8773555,-0.04045876,-0.02149025,-0.03569518,0,-0.005495491,2.344833,0,0,0.7890934,0.4437674,-0.006435269,-0.004800847,0.649116,1.603755,0.7907928,1.827913,0.0005567065,0.0001139063,26.63683,0.002432223,2.601181e-11,0.001813912,6.160523e-05,0.01396845,0,0.05,0,0.0001139063,-0.01351854,0.1307029,0.8348911,1,nan,1,1,1,1,1,0,65,0,1.239979,1.552302,35205,1.093153,999,151.2273
13249,1790281593.817,-0.5137899,-0.7146618,1.498514,-0.05137004,-1.279779,-0.002128588,-0.0075,-0.1842646,-0.01071646,-0.01143993,-0.1165152,-0.001850364,-0.003945,-0.001346147,1.404725,-0.0340411,-0.002914318,-9.269022e-05,-0.04076666,0.4449487,-0.07481574,-0.01987225,-0.04052458,0,-0.003849901,1.319761,0,0,0.7624332,0.4087191,-0.00648397,-0.004907678,0.6276714,1.319284,0.7041159,1.832141,0.0005497026,0.0001139063,26.62264,0.002378917,2.413831e-11,0.00176952,5.969486e-05,0.01239064,0,0.05,0,0.0001139063,-0.01045126,0.1306492,0.7599781,0.5,1,0.6666667,0.5,1,1,1,0,65,0,1.284218,1.589553,34207,1.092372,999,147.6007
13250,1790281596.648,-0.5091429,-0.699779,1.498514,-0.05574594,-1.275668,-0.002629797,-0.0275,-0.1875905,-0.01124183,-0.029481,-0.1231447,-0.001845175,-0.01130999,-0.001821999,1.454126,-0.03306261,-0.00861576,-0.0002191987,-0.04336694,0.4307851,-0.0625809,-0.02078427,-0.05453674,0,-0.006978138,1.540409,0,0,0.7743742,0.3550496,-0.00676516,-0.00537572,0.6116558,1.38325,0.7585847,1.809546,0.0005511921,0.0001139063,26.61297,0.002382109,2.894694e-11,0.001770779,6.013714e-05,0.01349641,0,0.05,0,0.0001139063,-0.008513217,0.1428016,0.691498,1,1,1,1,1,0.5,1,0,65,0,1.23792,1.581982,34860,1.091931,999,151.5316
13251,1790281599.502,-0.5161549,-0.724234,1.498514,-0.04599547,-1.695876,-0.004724023,-0.01,-0.1911413,-0.01084698,-0.04276368,-0.1211907,-0.001846503,0,-0.002032901,1.352886,-0.0362732,0,0,-0.04431148,0.4546341,-0.1187789,-0.0238193,-0.04593613,0,-2.198367e-05,1.609902,0,0,0.7433721,0.4305292,-0.006277325,-0.004539913,0.6054682,1.144871,0.7021842,1.836155,0.0005479945,0.0001139063,26.6063,0.002425033,3.857197e-11,0.001811971,6.506818e-05,0.01350457,0,0.05,0,0.0001139063,-0.009324913,0.1404189,0.6721012,0,nan,0,0,1,0,1,0,65,0,1.258648,1.583213,34591,1.091409,990.44,148.063
13252,1790281602.359,-0.506521,-0.7176126,1.498514,-0.06096163,-1.687293,-0.004728656,-0.015,-0.1869688,-0.01111643,-0.04882712,-0.1174668,-0.001791771,0,-0.001893311,1.411875,-0.03519763,0,0,-0.04504699,0.6031617,-0.07938913,-0.0200245,-0.05447074,0,-0.0064541,1.991181,0,0,0.7448667,0.430878,-0.006564641,-0.004996383,0.60378,1.346697,0.7192113,1.79863,0.000548055,0.0001139063,26.596,0.00242692,1.612074e-10,0.00182053,5.833464e-05,0.01123208,0,0.05,0,0.0001139063,-0.01167643,0.1573154,0.7632396,1,1,1,1,1,1,1,0,65,0,1.25674,1.589584,34537,1.090768,999,155.1647
13253,1790281605.195,-0.4992381,-0.7190969,1.498514,-0.05857681,-1.224561,-0.003620026,-0.0225,-0.1775239,-0.0108611,-0.04648681,-0.1116785,-0.001851316,-0.0032,-0.001517629,1.458839,-0.03387868,-0.00302528,-0.0002896192,-0.04289244,0.4619144,-0.07365955,-0.02125438,-0.0473034,0,-0.002819968,1.501401,0,0,0.7700033,0.4101934,-0.006599469,-0.004971129,0.6225935,1.366038,0.6528159,1.815504,0.0005419332,0.0001139063,26.58428,0.002403364,8.514077e-11,0.001804671,5.675961e-05,0.01254485,0,0.05,0,0.0001139063,-0.009382853,0.1298182,0.6595005,0.5,0.5,0.6666667,0,1,0,1,0,65,0,1.246605,1.577624,34807,1.090158,999,148.1792
13254,1790281608.031,-0.5043041,-0.7096577,1.498514,-0.05460251,-1.368305,-0.005777709,-0.0125,-0.1940132,-0.01109181,-0.04737937,-0.125215,-0.001853079,-0.008153332,-0.001928044,1.461872,-0.03644185,-0.005661964,-9.127412e-05,-0.04371105,0.4309876,-0.0844842,-0.02308875,-0.0313252,0,-0.01403683,1.719412,0,0,0.7471678,0.3758107,-0.006719222,-0.005091299,0.6061469,1.340602,0.7118595,1.798516,0.0005358825,0.0001139063,26.5743,0.002336284,3.090889e-11,0.001743472,5.692896e-05,0.01214676,0,0.05,0,0.0001139063,-0.01155398,0.1249358,0.6868724,0.75,0.75,0.8000001,1,1,1,1,0,65,0,1.272929,1.544149,34895,1.089555,999,147.2901
13255,1790281610.827,-0.5103366,-0.7071805,1.498514,-0.05740495,-1.380923,-0.004202145,-0.0125,-0.1909119,-0.01077872,-0.04603879,-0.1209158,-0.001845587,-0.007413333,-0.001669451,1.46783,-0.03574006,-0.005345588,-6.559333e-05,-0.04143999,0.4436035,-0.0805497,-0.0212334,-0.03946043,0,-0.0007636872,1.450692,0,0,0.7569069,0.3780602,-0.006634153,-0.004964001,0.620208,1.39116,0.6837902,1.827585,0.0005340646,0.0001139063,26.56446,0.002346322,2.367258e-11,0.001755303,5.695501e-05,0.01233228,0,0.05,0,0.0001139063,-0.009577846,0.1381841,0.6321352,0.3333333,0,0.4,0,1,0,1,0,65,0,1.243099,1.540448,35316,1.088985,998.49,148.5317
13256,1790281613.724,-0.5137546,-0.7242361,1.498514,-0.05497655,-1.623965,-0.002988519,0,-0.1846398,-0.01128198,-0.01072204,-0.1145794,-0.001827526,0,-0.001460576,1.405862,-0.03544793,0,0,-0.04174292,0.6494707,-0.0553837,-0.01976196,-0.02472002,0,-0.012526,2.143101,0,0,0.7778311,0.4405559,-0.006422046,-0.004522066,0.6265817,1.366293,0.7322425,1.829325,0.0005454494,7.59375e-05,26.55539,0.002372035,2.229419e-11,0.001768069,5.851717e-05,0.01321104,0.05,0.05,0,7.59375e-05,-0.01002489,0.1306976,0.6754564,0,0.5,0.75,0.6666667,1,0.5,1,0,65,0,1.284824,1.599771,34078,1.088457,999,151.5778
13257,1790281616.587,-0.5010128,-0.6989373,1.498514,-0.04490833,-1.167435,-0.002348077,-0.06166665,-0.218948,-0.01091706,-0.04124612,-0.1446996,-0.001862739,-0.01403334,-0.001818898,1.388961,-0.03102791,-0.01070976,-0.0004105945,-0.04612648,0.392249,-0.06757312,-0.02535179,-0.06092891,0,-0.005122886,1.352407,0,0,0.7647848,0.3244342,-0.008312913,-0.006431997,0.6256914,1.404183,0.746277,1.768183,0.0005361133,5.0625e-05,26.54844,0.002349217,3.335347e-11,0.001755161,5.794225e-05,0.009649986,0.05,0.05,0,5.0625e-05,-0.007067604,0.1261925,0.6888269,1,1,1,1,1,1,1,0,65,0,1.26869,1.581099,34495,1.088089,989.34,143.4495
13258,1790281619.529,-0.5030035,-0.6980343,1.498514,-0.05982208,-1.119805,-0.003564819,-0.01666667,-0.2071228,-0.01077579,-0.0651952,-0.1376808,-0.001870635,-0.01882667,-0.002169905,1.540416,-0.03328581,-0.01595722,-0.0008796551,-0.04591603,0.5243323,-0.0883319,-0.02324062,-0.02809496,0,-0.002044506,1.603929,0,0,0.7616083,0.2866732,-0.006694238,-0.005363831,0.6137407,1.481081,0.6942911,1.784715,0.000526314,7.59375e-05,26.53865,0.002347626,4.254705e-11,0.00176462,5.66927e-05,0.009851907,0,0.1,0,7.59375e-05,-0.0119269,0.1296749,0.723325,1,nan,1,1,1,1,1,0,65,0,1.367108,1.561827,33563,1.087458,999,150.6904
13259,1790281622.450,-0.500447,-0.6887325,1.498514,-0.04466067,-1.088616,-0.003063325,0,-0.1760712,-0.01064787,-0.01302884,-0.1127648,-0.001867862,-0.0047,-0.001872714,1.410846,-0.0334769,-0.004301578,-5.277434e-05,-0.04013237,0.2857642,-0.07184859,-0.02062907,-0.02321914,0,-0.002412636,1.412942,0,0,0.7835988,0.4046287,-0.006299074,-0.004525804,0.6340141,1.332085,0.7274847,1.825568,0.0005323364,7.59375e-05,26.52734,0.002339986,4.377728e-11,0.001749868,5.77819e-05,0.00932988,0,0.05,0,7.59375e-05,-0.01248888,0.1356156,0.7255272,1,0.5,0.5,1,1,1,1,0,65,0,1.35921,1.549011,33802,1.086813,999,152.4621
13260,1790281625.384,-0.5140783,-0.7088377,1.498514,-0.05548747,-1.259265,-0.004038796,-0.02125,-0.1879973,-0.01100781,-0.06247124,-0.1207429,-0.001834814,-0.011055,-0.001636716,1.506939,-0.03602602,-0.008198773,-0.0007209126,-0.04332806,0.4569615,-0.08217748,-0.02155588,-0.03286457,0,-0.002037262,1.454466,0,0,0.7563764,0.3499519,-0.006809415,-0.005383638,0.6314192,1.370909,0.7122911,1.80457,0.0005273331,5.0625e-05,26.51545,0.00233344,1.330111e-10,0.001748653,5.745341e-05,0.01361653,0.1,0.1,0,5.0625e-05,-0.009812846,0.1508766,0.5964391,0.5,0.5,0.6666667,1,1,1,1,0,65,0,1.358092,1.563801,33643,1.086237,999,148.0307
13261,1790281628.343,-0.5048951,-0.6934964,1.498514,-0.05034744,-1.667958,-0.003546844,-0.007000001,-0.1708197,-0.01069352,-0.01458469,-0.1083051,-0.001798445,0,-0.001499528,1.418083,-0.03446643,0,0,-0.04170522,0.5008901,-0.07447683,-0.02116287,-0.02957762,0,-0.007388069,1.740844,0,0,0.7688515,0.4378417,-0.00634028,-0.004405294,0.6164753,1.230937,0.7085738,1.825175,0.0005373479,3.375e-05,26.50981,0.002326566,1.088684e-10,0.00173477,5.44476e-05,0.007900831,0.05,0.05,0,3.375e-05,-0.005363259,0.1238921,0.6889137,0.8000001,0.6666667,0.6,0.5,1,1,1,0,65,0,1.387263,1.559959,33354,1.086044,991.82,149.2331
13262,1790281631.260,-0.4939497,-0.6983899,1.498514,-0.04947525,-1.660138,-0.001091296,0,-0.1562003,-0.01134917,-0.01954291,-0.09890571,-0.001791745,0,-0.001415234,1.410087,-0.03212956,0,0,-0.04051542,0.881499,-0.05063,-0.02032968,-0.05096632,0,-0.002904739,2.618625,0,0,0.7649434,0.4368446,-0.006320974,-0.004578774,0.6511824,1.562467,0.7984872,1.833946,0.0005345048,5.0625e-05,26.50452,0.002355306,7.193884e-11,0.001765828,5.497305e-05,0.009509218,0,0.1,0,5.0625e-05,-0.007861483,0.1340636,0.6790429,1,1,1,1,1,0.25,1,0,65,0,1.346447,1.557592,33850,1.085574,997.12,151.0582
13263,1790281634.189,-0.51957,-0.7107477,1.498514,-0.05744186,-1.688423,-0.002499247,0,-0.1819671,-0.01170178,-0.007982108,-0.1129504,-0.001856067,0,-0.001302501,1.416912,-0.03503936,0,0,-0.04009002,0.8711817,-0.05172392,-0.01973363,-0.04729451,0,-0.001483508,2.523253,0,0,0.7631492,0.4364056,-0.006399134,-0.004823437,0.6091413,1.557783,0.7510571,1.836048,0.0005279696,7.59375e-05,26.49193,0.002315999,3.710067e-11,0.001733061,5.496852e-05,0.009647815,0,0.1,0,7.59375e-05,-0.01396486,0.128531,0.7038941,1,1,1,1,1,1,1,0.5,65,0,1.385893,1.530497,33707,1.084604,992.2,152.9674
13264,1790281637.103,-0.5068048,-0.6923373,1.498514,-0.05891765,-1.629703,-0.001810587,0,-0.1672903,-0.01143704,-0.06666878,-0.1040085,-0.001741827,0,-0.00154337,1.409762,-0.03299066,0,0,-0.03964581,0.829072,-0.06890786,-0.01764431,-0.03746074,0,-0.01206448,2.40999,0,0,0.7671595,0.4374195,-0.006194632,-0.004370051,0.6303545,1.514945,0.7828304,1.843853,0.0005290973,7.59375e-05,26.47689,0.002304279,3.050815e-11,0.001719351,5.583049e-05,0.008921707,0,0.05,0,7.59375e-05,-0.01356284,0.1330332,0.7771255,1,1,1,1,1,1,1,0,65,0,1.360306,1.540894,33883,1.083796,999,152.0518
13265,1790281639.997,-0.5048751,-0.6910758,1.498514,-0.05398282,0,-0.000912016,0,-0.2351837,-0.01091382,-0.003589175,-0.1560329,-0.002011681,-0.04008001,-0.002059049,1.647669,-0.02801932,-0.032283,-0.001213777,-0.03734962,0,-0.04749899,-0.02477292,0,0,0,0,0,0,0.8144793,0.1126959,-0.007359484,-0.006809609,0.6782762,1.626231,0.6592432,1.797297,0.0005304997,7.59375e-05,26.46326,0.002342488,2.081942e-11,0.001756672,5.531631e-05,0.01343409,0.05,0.1,0,7.59375e-05,-0.01211664,0.1381789,0.7127936,0.6666667,1,0.8000001,0.5,1,1,1,0,65,0,1.360065,1.521794,34111,1.083041,999,149.6106
