step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_lin_vel_force_world,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
10,1789964350.639,-0.1297971,-0.1304754,0.3960012,-0.02542404,-0.001694397,-0.0275,-0.05015533,-0.005531764,0,-0.03514981,-0.0005507801,-0.01713,-0.0007068497,0.2312746,-0.0101297,-0.01837955,-0.001277017,-0.01499795,-0.01655134,-0.01629148,0.2088868,0,-0.001525995,-0.00106707,0.08781146,0.3024926,0.2584326,0.004864966,0.0001708594,25.5358,0.009733952,0.001258417,0.001153992,0.002456577,0.00813798,0,0.35,0.0001708594,-0.01796631,0.2507315,0.5174508,0.3673241,27776,0.9992585,222.15,18.4732
11,1789964351.517,-0.139954,-0.1557827,0.432001,-0.02698599,-0.001762168,-0.0175,-0.04414175,-0.006363053,0,-0.03254845,-0.0006070377,-0.01905,-0.0008201165,0.2646496,-0.01149755,-0.02099334,0,-0.01326101,-0.01822064,-0.02324474,0.2303554,0,-0.001625787,-0.001132597,0.08096235,0.3325338,0.2227631,0.004959052,1e-05,25.51949,0.009660919,0.001268261,0.00104444,0.002389166,0.01716592,0.6,0.15,1e-05,-0.02816865,0.237796,0.5182371,0.3546202,28155,0.9987534,240.25,20.32314
12,1789964352.404,-0.1535334,-0.1657364,0.4665006,-0.02727169,-0.002172912,-0.07166664,-0.05420129,-0.006661351,-0.006003225,-0.03903318,-0.0006447284,-0.004746667,-0.0009719743,0.4040328,-0.01251814,-0.003037659,0,-0.01707098,-0.01971098,-0.02166415,0.2433038,0.1181586,-0.001809323,-0.001300283,0.1050034,0.3513798,0.4429482,0.005022032,0.0002562891,25.51814,0.009314614,0.001051177,0.0009227267,0.002318679,0.01032586,0,0.4,0.0002562891,-0.02116993,0.2399558,0.5157027,0.3648531,27909,0.998732,258.16,21.37371
13,1789964353.286,-0.1597342,-0.1746196,0.5040003,-0.0289067,-0.003275972,-0.2099999,-0.0461711,-0.007422175,0,-0.03344711,-0.0007114759,-0.02082,-0.00035149,0.3229494,-0.01391792,-0.02268982,0,-0.01787334,-0.02647924,-0.01419811,0.2598431,0,-0.001855133,-0.001489038,0.1467997,0.2923716,0.3506721,0.004819775,1.5e-05,25.5147,0.008850847,0.001004666,0.000822739,0.002203668,0.01698648,0.45,0.1,1.5e-05,-0.02708166,0.2331156,0.515445,0.3604953,28056,0.9985213,279.92,22.92424
14,1789964354.178,-0.1709841,-0.1967078,0.54,-0.03361381,-0.002483949,-0.01,-0.05012883,-0.007255825,0,-0.03911983,-0.000751675,-0.02206,-0.0009234352,0.3527493,-0.01497127,-0.02645796,0,-0.01701724,-0.02161253,-0.01895807,0.2856894,0,-0.002085138,-0.001398876,0.132488,0.5007612,0.2347251,0.004858568,0.0001708594,25.51201,0.008356784,0.0007448565,0.0006400561,0.002113304,0.009141751,0,0.3,0.0001708594,-0.01994838,0.2406484,0.5198965,0.3662105,27734,0.9982845,301.71,24.42991
15,1789964355.035,-0.1896947,-0.2019352,0.5759997,-0.04081095,-0.002750827,-0.09500002,-0.0712487,-0.007957163,0,-0.05075423,-0.0008087062,-0.03122,-0.0006984286,0.3571993,-0.01491396,-0.02649697,0,-0.01920843,-0.02086388,-0.02278117,0.3012073,0,-0.002198857,-0.001652849,0.1303177,0.4093065,0.2233375,0.004751097,0.0001139063,25.50618,0.008166466,0.0007061952,0.0006370763,0.002072098,0.01599437,0.2,0.15,0.0001139063,-0.02987735,0.2055845,0.5065348,0.3445814,28875,0.998006,327.08,26.77131
16,1789964355.914,-0.207281,-0.2294185,0.6119994,-0.03613954,-0.003026905,-0.03,-0.06935029,-0.008709065,0,-0.04885922,-0.0008576351,-0.02342,-0.0009939822,0.3915492,-0.01631519,-0.02903402,-0.001604251,-0.02255876,-0.03228585,-0.02249743,0.3224338,0,-0.002436761,-0.001655172,0.1423976,0.4096427,0.4955951,0.004808044,7.59375e-05,25.5048,0.008070451,0.0006641609,0.000600151,0.001998095,0.01474488,0.2,0.15,7.59375e-05,-0.03137551,0.1932022,0.51492,0.3589084,28124,0.9980785,356.56,28.81896
17,1789964356.794,-0.200923,-0.222551,0.6243743,-0.03833831,-0.003220495,-0.06124999,-0.07184404,-0.008862863,-0.0008298633,-0.0506418,-0.0008697105,-0.01142,-0.0008711148,0.4953128,-0.01622635,-0.01340955,-0.0008053816,-0.0235835,-0.03233618,-0.02349464,0.3250934,0.09955208,-0.00245088,-0.001725301,0.1614243,0.4295461,0.5573162,0.00492425,0.0001708594,25.50646,0.007951145,0.0005216094,0.0005555039,0.001949782,0.01490112,0.1,0.2,0.0001708594,-0.02811637,0.2075044,0.5104637,0.3636048,28116,0.9982403,381.6,30.8706
18,1789964357.681,-0.2181007,-0.2417156,0.6839988,-0.04033346,-0.003528901,-0.1275,-0.07647283,-0.009843657,-8.402676e-05,-0.05432939,-0.0009584472,-0.016435,-0.0009107997,0.5224878,-0.0171244,-0.01829017,-0.0002404607,-0.02521505,-0.03392663,-0.02568969,0.3555464,0.0870605,-0.002626621,-0.001903316,0.1719843,0.4325444,0.5766715,0.004868602,1.5e-05,25.50944,0.007842396,0.0004812557,0.0005356033,0.001956936,0.01618259,0.4,0.1,1.5e-05,-0.03234181,0.1927633,0.5156584,0.3642249,27930,0.9983413,397.63,32.33255
19,1789964358.538,-0.2326145,-0.2682244,0.7184984,-0.04428404,-0.003553964,-0.08000001,-0.07634203,-0.01063513,0,-0.05543719,-0.001000607,-0.03386001,-0.001316056,0.4581498,-0.0178762,-0.03434911,0,-0.02372829,-0.03672288,-0.02698554,0.376714,0,-0.002706054,-0.00193809,0.1876604,0.5273606,0.6283461,0.004851821,0.0001708594,25.50869,0.007594332,0.0004277605,0.0004786647,0.001836086,0.009858152,0,0.3,0.0001708594,-0.02270762,0.1789205,0.5046785,0.3463316,28878,0.9980506,410.11,33.07204
