attempt,step,time_s,phase,jaw_centre_error_m,lateral_error_m,along_error_m,tip_goal_error_m,jaw_command_m,approach_elevation_deg,jaw_tilt_deg,base_height_m,finger_contact_n,forearm_contact_n,fell,cup_lift_m,cup_tilt_deg
1,373,7.46,enter,0.02481,0.02019,-0.01442,0.02481,0.03,-32.48,56.31,0.3245,0.0,0.0,0,0.0,0.0
2,373,7.46,enter,0.03505,0.03078,-0.01675,0.03505,0.03,-46.24,38.04,0.3101,0.0,0.0,0,0.0,0.0
3,373,7.46,enter,0.04029,0.02478,-0.03178,0.04029,0.03,-50.28,26.25,0.323,0.0,0.0,0,0.0,0.0
0,374,7.48,enter,0.03224,0.02004,-0.02525,0.03224,0.03,-45.78,32.52,0.3198,0.0,0.0,0,0.0,0.0
1,374,7.48,enter,0.02249,0.01826,-0.01314,0.02249,0.03,-32.24,56.52,0.3246,0.0,0.0,0,0.0,0.0
2,374,7.48,enter,0.03502,0.03072,-0.01681,0.03502,0.03,-46.19,38.07,0.31,0.0,0.0,0,0.0,0.0
3,374,7.48,enter,0.0404,0.024,-0.0325,0.0404,0.03,-50.33,25.97,0.323,0.0,0.0,0,0.0,0.0
0,375,7.5,enter,0.03165,0.01752,-0.02636,0.03165,0.03,-46.51,32.5,0.3198,0.0,0.0,0,0.0,0.0
1,375,7.5,enter,0.02273,0.01868,-0.01296,0.02273,0.03,-33.26,55.69,0.3246,0.0,0.0,0,0.0,0.0
2,375,7.5,enter,0.035,0.03067,-0.01688,0.035,0.03,-46.15,38.1,0.31,0.0,0.0,0,0.0,0.0
3,375,7.5,enter,0.04185,0.02493,-0.03362,0.04185,0.03,-50.43,25.59,0.323,0.0,0.0,0,0.0,0.0
0,376,7.52,enter,0.03056,0.01484,-0.02671,0.03056,0.03,-46.69,32.78,0.3197,0.0,0.0,0,0.0,0.0
1,376,7.52,enter,0.02342,0.01907,-0.0136,0.02342,0.03,-33.92,54.95,0.3245,0.0,0.0,0,0.0,0.0
2,376,7.52,enter,0.03499,0.03062,-0.01694,0.03499,0.03,-46.1,38.13,0.31,0.0,0.0,0,0.0,0.0
3,376,7.52,enter,0.04179,0.02572,-0.03294,0.04179,0.03,-50.33,25.3,0.323,0.0,0.0,0,0.0,0.0
0,377,7.54,enter,0.03198,0.01489,-0.0283,0.03198,0.03,-47.05,33.55,0.3196,0.0,0.0,0,0.0,0.0
1,377,7.54,enter,0.02619,0.02116,-0.01543,0.02619,0.03,-35.04,53.71,0.3245,0.0,0.0,0,0.0,0.0
2,377,7.54,enter,0.03498,0.03057,-0.01701,0.03498,0.03,-46.05,38.16,0.31,0.0,0.0,0,0.0,0.0
3,377,7.54,enter,0.04028,0.02558,-0.03112,0.04028,0.03,-49.99,25.12,0.323,0.0,0.0,0,0.0,0.0
0,378,7.56,enter,0.03317,0.01778,-0.028,0.03317,0.03,-47.41,33.75,0.3196,0.0,0.0,0,0.0,0.0
1,378,7.56,enter,0.02646,0.02125,-0.01576,0.02646,0.03,-35.71,52.85,0.3244,0.0,0.0,0,0.0,0.0
2,378,7.56,enter,0.03497,0.03053,-0.01707,0.03497,0.03,-46.0,38.19,0.3099,0.0,0.0,0,0.0,0.0
3,378,7.56,enter,0.03947,0.02548,-0.03014,0.03947,0.03,-49.76,24.76,0.3229,0.0,0.0,0,0.0,0.0
0,379,7.58,enter,0.0341,0.01958,-0.02791,0.0341,0.03,-47.47,33.65,0.3195,0.0,0.0,0,0.0,0.0
1,379,7.58,enter,0.02483,0.01925,-0.01569,0.02483,0.03,-35.73,52.65,0.3242,0.0,0.0,0,0.0,0.0
2,379,7.58,enter,0.03496,0.03048,-0.01712,0.03496,0.03,-45.95,38.22,0.3099,0.0,0.0,0,0.0,0.0
3,379,7.58,enter,0.04092,0.02639,-0.03127,0.04092,0.03,-49.79,24.32,0.3229,0.0,0.0,0,0.0,0.0
0,380,7.6,enter,0.03465,0.01861,-0.02923,0.03465,0.03,-47.49,33.48,0.3194,0.0,0.0,0,0.0,0.0
1,380,7.6,enter,0.026,0.01943,-0.01728,0.026,0.03,-36.32,51.86,0.3239,0.0,0.0,0,0.0,0.0
2,380,7.6,enter,0.03494,0.03042,-0.01718,0.03494,0.03,-45.9,38.25,0.3099,0.0,0.0,0,0.0,0.0
3,380,7.6,enter,0.04544,0.02865,-0.03528,0.04544,0.03,-50.12,23.82,0.3228,0.0,0.0,0,0.0,0.0
0,381,7.62,enter,0.03415,0.01764,-0.02925,0.03415,0.03,-47.38,33.38,0.3193,0.0,0.0,0,0.0,0.0
1,381,7.62,enter,0.02571,0.01907,-0.01724,0.02571,0.03,-37.06,50.35,0.3236,0.0,0.0,0,0.0,0.0
2,381,7.62,enter,0.03491,0.03036,-0.01723,0.03491,0.03,-45.85,38.28,0.3099,0.0,0.0,0,0.0,0.0
3,381,7.62,enter,0.04248,0.02922,-0.03083,0.04248,0.03,-48.82,24.58,0.3228,0.0,0.0,0,0.0,0.0
0,382,7.64,enter,0.03184,0.01699,-0.02693,0.03184,0.03,-46.98,33.46,0.3192,0.0,0.0,0,0.0,0.0
1,382,7.64,enter,0.03152,0.02316,-0.02138,0.03152,0.03,-37.81,48.35,0.3233,0.0,0.0,0,0.0,0.0
2,382,7.64,enter,0.03489,0.03031,-0.01728,0.03489,0.03,-45.8,38.31,0.3098,0.0,0.0,0,0.0,0.0
3,382,7.64,enter,0.04022,0.02832,-0.02856,0.04022,0.03,-47.44,25.58,0.3227,0.0,0.0,0,0.0,0.0
0,383,7.66,enter,0.03105,0.01679,-0.02612,0.03105,0.03,-46.78,33.38,0.319,0.0,0.0,0,0.0,0.0
1,383,7.66,enter,0.03627,0.02758,-0.02356,0.03627,0.03,-38.15,46.66,0.3231,0.0,0.0,0,0.0,0.0
2,383,7.66,enter,0.03487,0.03026,-0.01733,0.03487,0.03,-45.75,38.34,0.3098,0.0,0.0,0,0.0,0.0
3,383,7.66,enter,0.04112,0.02726,-0.03078,0.04112,0.03,-47.07,28.17,0.3227,0.0,0.0,0,0.0,0.0
0,384,7.68,enter,0.03328,0.01766,-0.0282,0.03328,0.03,-46.89,33.13,0.3189,0.0,0.0,0,0.0,0.0
1,384,7.68,enter,0.03387,0.02691,-0.02057,0.03387,0.03,-36.81,46.32,0.3228,0.0,0.0,0,0.0,0.0
2,384,7.68,enter,0.03485,0.03021,-0.01738,0.03485,0.03,-45.7,38.37,0.3098,0.0,0.0,0,0.0,0.0
3,384,7.68,enter,0.0365,0.02474,-0.02683,0.0365,0.03,-46.11,31.6,0.3227,0.0,0.0,0,0.0,0.0
0,385,7.7,enter,0.03427,0.01873,-0.0287,0.03427,0.03,-46.98,33.13,0.3187,0.0,0.0,0,0.0,0.0
1,385,7.7,enter,0.0328,0.02633,-0.01956,0.0328,0.03,-36.42,46.56,0.3225,0.0,0.0,0,0.0,0.0
2,385,7.7,enter,0.03483,0.03016,-0.01742,0.03483,0.03,-45.65,38.39,0.3098,0.0,0.0,0,0.0,0.0
3,385,7.7,enter,0.03443,0.02227,-0.02625,0.03443,0.03,-45.33,34.46,0.3225,0.0,0.0,0,0.0,0.0
0,386,7.72,enter,0.03336,0.01875,-0.02759,0.03336,0.03,-46.89,33.34,0.3186,0.0,0.0,0,0.0,0.0
1,386,7.72,enter,0.03258,0.02607,-0.01955,0.03258,0.03,-37.35,46.06,0.3223,0.0,0.0,0,0.0,0.0
2,386,7.72,enter,0.03481,0.03012,-0.01746,0.03481,0.03,-45.59,38.42,0.3097,0.0,0.0,0,0.0,0.0
3,386,7.72,enter,0.03353,0.02023,-0.02674,0.03353,0.03,-44.53,36.28,0.3223,0.0,0.0,0,0.0,0.0
0,387,7.74,enter,0.03217,0.01779,-0.02681,0.03217,0.03,-46.77,33.59,0.3184,0.0,0.0,0,0.0,0.0
1,387,7.74,enter,0.03345,0.02793,-0.01841,0.03345,0.03,-37.52,45.91,0.322,0.0,0.0,0,0.0,0.0
2,387,7.74,enter,0.03479,0.03006,-0.0175,0.03479,0.03,-45.54,38.45,0.3097,0.0,0.0,0,0.0,0.0
3,387,7.74,enter,0.03122,0.0195,-0.02438,0.03122,0.03,-43.61,38.46,0.3221,0.0,0.0,0,0.0,0.0
0,388,7.76,enter,0.03057,0.0167,-0.0256,0.03057,0.03,-46.54,33.96,0.3183,0.0,0.0,0,0.0,0.0
1,388,7.76,enter,0.03644,0.0291,-0.02193,0.03644,0.03,-38.97,44.87,0.3218,0.0,0.0,0,0.0,0.0
2,388,7.76,enter,0.03476,0.03001,-0.01753,0.03476,0.03,-45.48,38.48,0.3097,0.0,0.0,0,0.0,0.0
3,388,7.76,enter,0.03087,0.02098,-0.02265,0.03087,0.03,-42.81,40.16,0.322,0.0,0.0,0,0.0,0.0
0,389,7.78,enter,0.03105,0.01694,-0.02602,0.03105,0.03,-46.66,34.1,0.3181,0.0,0.0,0,0.0,0.0
1,389,7.78,enter,0.03849,0.03135,-0.02234,0.03849,0.03,-39.1,44.54,0.3215,0.0,0.0,0,0.0,0.0
2,389,7.78,enter,0.03472,0.02996,-0.01755,0.03472,0.03,-45.43,38.51,0.3097,0.0,0.0,0,0.0,0.0
3,389,7.78,enter,0.03047,0.02205,-0.02103,0.03047,0.03,-41.92,41.95,0.3219,0.0,0.0,0,0.0,0.0
0,390,7.8,enter,0.03345,0.01782,-0.0283,0.03345,0.03,-47.42,33.81,0.318,0.0,0.0,0,0.0,0.0
1,390,7.8,enter,0.03797,0.03056,-0.02254,0.03797,0.03,-39.81,43.97,0.3214,0.0,0.0,0,0.0,0.0
2,390,7.8,enter,0.03469,0.0299,-0.01758,0.03469,0.03,-45.37,38.54,0.3096,0.0,0.0,0,0.0,0.0
3,390,7.8,enter,0.0329,0.02368,-0.02284,0.0329,0.03,-41.75,43.15,0.3217,0.0,0.0,0,0.0,0.0
0,391,7.82,enter,0.0336,0.01751,-0.02868,0.0336,0.03,-47.35,33.56,0.3178,0.0,0.0,0,0.0,0.0
1,391,7.82,enter,0.03696,0.03005,-0.02151,0.03696,0.03,-39.94,43.33,0.3212,0.0,0.0,0,0.0,0.0
2,391,7.82,enter,0.03465,0.02985,-0.0176,0.03465,0.03,-45.32,38.57,0.3096,0.0,0.0,0,0.0,0.0
3,391,7.82,enter,0.03138,0.0239,-0.02033,0.03138,0.03,-41.01,44.75,0.3216,0.0,0.0,0,0.0,0.0
0,392,7.84,enter,0.03079,0.01561,-0.02654,0.03079,0.03,-46.18,33.9,0.3177,0.0,0.0,0,0.0,0.0
1,392,7.84,enter,0.03868,0.03071,-0.02352,0.03868,0.03,-40.96,42.02,0.321,0.0,0.0,0,0.0,0.0
2,392,7.84,enter,0.03462,0.0298,-0.01763,0.03462,0.03,-45.27,38.6,0.3096,0.0,0.0,0,0.0,0.0
3,392,7.84,enter,0.02918,0.02302,-0.01794,0.02918,0.03,-40.79,44.89,0.3215,0.0,0.0,0,0.0,0.0
0,393,7.86,enter,0.02888,0.01695,-0.02338,0.02888,0.03,-45.31,34.26,0.3175,0.0,0.0,0,0.0,0.0
1,393,7.86,enter,0.04218,0.03459,-0.02414,0.04218,0.03,-41.53,40.99,0.3209,0.0,0.0,0,0.0,0.0
2,393,7.86,enter,0.0346,0.02975,-0.01766,0.0346,0.03,-45.21,38.62,0.3096,0.0,0.0,0,0.0,0.0
3,393,7.86,enter,0.0306,0.02322,-0.01993,0.0306,0.03,-41.07,44.58,0.3213,0.0,0.0,0,0.0,0.0
0,394,7.88,enter,0.03369,0.0204,-0.02681,0.03369,0.03,-46.69,32.88,0.3175,0.0,0.0,0,0.0,0.0
1,394,7.88,enter,0.0418,0.03399,-0.02433,0.0418,0.03,-41.86,40.65,0.3207,0.0,0.0,0,0.0,0.0
2,394,7.88,enter,0.03457,0.0297,-0.01769,0.03457,0.03,-45.16,38.65,0.3095,0.0,0.0,0,0.0,0.0
3,394,7.88,enter,0.03264,0.0251,-0.02085,0.03264,0.03,-41.26,44.3,0.3212,0.0,0.0,0,0.0,0.0
0,395,7.9,enter,0.03454,0.02092,-0.02749,0.03454,0.03,-47.59,30.44,0.3175,0.0,0.0,0,0.0,0.0
1,395,7.9,enter,0.04531,0.03424,-0.02968,0.04531,0.03,-42.96,39.88,0.3205,0.0,0.0,0,0.0,0.0
2,395,7.9,enter,0.03455,0.02966,-0.01772,0.03455,0.03,-45.1,38.68,0.3095,0.0,0.0,0,0.0,0.0
3,395,7.9,enter,0.0342,0.02769,-0.02007,0.0342,0.03,-41.26,43.81,0.3212,0.0,0.0,0,0.0,0.0
0,396,7.92,enter,0.034,0.02035,-0.02724,0.034,0.03,-47.36,28.82,0.3175,0.0,0.0,0,0.0,0.0
1,396,7.92,enter,0.04799,0.03601,-0.03172,0.04799,0.03,-43.43,39.63,0.3204,0.0,0.0,0,0.0,0.0
2,396,7.92,enter,0.03453,0.02962,-0.01774,0.03453,0.03,-45.05,38.7,0.3095,0.0,0.0,0,0.0,0.0
3,396,7.92,enter,0.03373,0.02817,-0.01855,0.03373,0.03,-41.05,43.24,0.3212,0.0,0.0,0,0.0,0.0
0,397,7.94,enter,0.03565,0.02395,-0.02641,0.03565,0.03,-46.59,28.26,0.3175,0.0,0.0,0,0.0,0.0
1,397,7.94,enter,0.04751,0.03636,-0.03057,0.04751,0.03,-43.13,40.04,0.3203,0.0,0.0,0,0.0,0.0
2,397,7.94,enter,0.0345,0.02958,-0.01776,0.0345,0.03,-44.99,38.73,0.3095,0.0,0.0,0,0.0,0.0
3,397,7.94,enter,0.03318,0.0269,-0.01944,0.03318,0.03,-40.89,43.4,0.3211,0.0,0.0,0,0.0,0.0
0,398,7.96,enter,0.03827,0.02833,-0.02574,0.03827,0.03,-46.91,28.3,0.3176,0.0,0.0,0,0.0,0.0
1,398,7.96,enter,0.04377,0.03149,-0.03039,0.04377,0.03,-42.92,40.48,0.3202,0.0,0.0,0,0.0,0.0
2,398,7.96,enter,0.03447,0.02953,-0.01777,0.03447,0.03,-44.93,38.76,0.3094,0.0,0.0,0,0.0,0.0
3,398,7.96,enter,0.0323,0.02523,-0.02017,0.0323,0.03,-40.83,43.59,0.321,0.0,0.0,0,0.0,0.0
0,399,7.98,enter,0.04023,0.02746,-0.0294,0.04023,0.03,-48.41,27.5,0.3178,0.0,0.0,0,0.0,0.0
1,399,7.98,enter,0.04058,0.0241,-0.03265,0.04058,0.03,-42.91,40.79,0.3201,0.0,0.0,0,0.0,0.0
2,399,7.98,enter,0.03443,0.02948,-0.01778,0.03443,0.03,-44.88,38.79,0.3094,0.0,0.0,0,0.0,0.0
3,399,7.98,enter,0.03161,0.02439,-0.02012,0.03161,0.03,-40.87,44.26,0.3209,0.0,0.0,0,0.0,0.0
0,400,8.0,enter,0.03781,0.02326,-0.02981,0.03781,0.03,-48.33,27.48,0.3179,0.0,0.0,0,0.0,0.0
1,400,8.0,enter,0.03757,0.02229,-0.03025,0.03757,0.03,-42.24,41.57,0.3201,0.0,0.0,0,0.0,0.0
2,400,8.0,enter,0.03439,0.02943,-0.0178,0.03439,0.03,-44.82,38.81,0.3094,0.0,0.0,0,0.0,0.0
3,400,8.0,enter,0.03296,0.02444,-0.02211,0.03296,0.03,-41.66,43.82,0.3207,0.0,0.0,0,0.0,0.0
0,401,8.02,enter,0.0362,0.0227,-0.0282,0.0362,0.03,-47.54,27.81,0.3179,0.0,0.0,0,0.0,0.0
1,401,8.02,enter,0.0357,0.02436,-0.0261,0.0357,0.03,-41.55,42.36,0.3201,0.0,0.0,0,0.0,0.0
2,401,8.02,enter,0.03436,0.02938,-0.01781,0.03436,0.03,-44.76,38.84,0.3094,0.0,0.0,0,0.0,0.0
3,401,8.02,enter,0.03342,0.02301,-0.02424,0.03342,0.03,-41.76,43.82,0.3205,0.0,0.0,0,0.0,0.0
0,402,8.04,enter,0.03943,0.0271,-0.02864,0.03943,0.03,-47.24,27.78,0.3179,0.0,0.0,0,0.0,0.0
1,402,8.04,enter,0.04189,0.02925,-0.03,0.04189,0.03,-43.03,41.44,0.3201,0.0,0.0,0,0.0,0.0
2,402,8.04,enter,0.03432,0.02933,-0.01783,0.03432,0.03,-44.7,38.86,0.3093,0.0,0.0,0,0.0,0.0
3,402,8.04,enter,0.03409,0.022,-0.02603,0.03409,0.03,-41.67,43.89,0.3203,0.0,0.0,0,0.0,0.0
0,403,8.06,enter,0.04247,0.0296,-0.03046,0.04247,0.03,-47.61,27.55,0.318,0.0,0.0,0,0.0,0.0
1,403,8.06,enter,0.04485,0.03125,-0.03216,0.04485,0.03,-44.02,40.8,0.32,0.0,0.0,0,0.0,0.0
2,403,8.06,enter,0.03429,0.02928,-0.01785,0.03429,0.03,-44.65,38.89,0.3093,0.0,0.0,0,0.0,0.0
3,403,8.06,enter,0.0334,0.02154,-0.02553,0.0334,0.03,-41.33,44.1,0.3202,0.0,0.0,0,0.0,0.0
0,404,8.08,enter,0.04,0.02743,-0.02911,0.04,0.03,-47.45,27.73,0.3182,0.0,0.0,0,0.0,0.0
1,404,8.08,enter,0.04285,0.02818,-0.03229,0.04285,0.03,-44.58,40.28,0.32,0.0,0.0,0,0.0,0.0
2,404,8.08,enter,0.03427,0.02924,-0.01787,0.03427,0.03,-44.59,38.91,0.3093,0.0,0.0,0,0.0,0.0
3,404,8.08,enter,0.03278,0.02137,-0.02486,0.03278,0.03,-40.81,43.94,0.3201,0.0,0.0,0,0.0,0.0
0,405,8.1,enter,0.03745,0.02694,-0.02602,0.03745,0.03,-46.45,28.36,0.3182,0.0,0.0,0,0.0,0.0
1,405,8.1,enter,0.03995,0.02332,-0.03243,0.03995,0.03,-44.87,39.67,0.3199,0.0,0.0,0,0.0,0.0
2,405,8.1,enter,0.03424,0.0292,-0.01789,0.03424,0.03,-44.53,38.93,0.3093,0.0,0.0,0,0.0,0.0
3,405,8.1,enter,0.03249,0.02219,-0.02373,0.03249,0.03,-40.8,43.54,0.3201,0.0,0.0,0,0.0,0.0
0,406,8.12,enter,0.03866,0.03019,-0.02415,0.03866,0.03,-46.15,28.71,0.3183,0.0,0.0,0,0.0,0.0
1,406,8.12,enter,0.03919,0.02175,-0.0326,0.03919,0.03,-44.58,39.01,0.3199,0.0,0.0,0,0.0,0.0
2,406,8.12,enter,0.03422,0.02916,-0.01791,0.03422,0.03,-44.47,38.95,0.3092,0.0,0.0,0,0.0,0.0
3,406,8.12,enter,0.03793,0.0245,-0.02895,0.03793,0.03,-42.22,42.29,0.3201,0.0,0.0,0,0.0,0.0
0,407,8.14,enter,0.0426,0.03028,-0.02996,0.0426,0.03,-48.12,28.03,0.3184,0.0,0.0,0,0.0,0.0
1,407,8.14,enter,0.04226,0.02757,-0.03204,0.04226,0.03,-44.33,38.46,0.32,0.0,0.0,0,0.0,0.0
2,407,8.14,enter,0.03419,0.02912,-0.01791,0.03419,0.03,-44.41,38.98,0.3092,0.0,0.0,0,0.0,0.0
3,407,8.14,enter,0.04046,0.02474,-0.03202,0.04046,0.03,-42.55,41.96,0.3201,0.0,0.0,0,0.0,0.0
0,408,8.16,enter,0.04137,0.02684,-0.03148,0.04137,0.03,-48.87,27.44,0.3186,0.0,0.0,0,0.0,0.0
1,408,8.16,enter,0.04776,0.03455,-0.03298,0.04776,0.03,-44.38,37.6,0.32,0.0,0.0,0,0.0,0.0
2,408,8.16,enter,0.03414,0.02906,-0.01792,0.03414,0.03,-44.35,39.01,0.3092,0.0,0.0,0,0.0,0.0
3,408,8.16,enter,0.03916,0.02349,-0.03133,0.03916,0.03,-41.75,42.67,0.3201,0.0,0.0,0,0.0,0.0
0,409,8.18,enter,0.03708,0.02471,-0.02765,0.03708,0.03,-47.49,26.84,0.3188,0.0,0.0,0,0.0,0.0
1,409,8.18,enter,0.04768,0.03429,-0.03313,0.04768,0.03,-44.73,36.6,0.3201,0.0,0.0,0,0.0,0.0
2,409,8.18,enter,0.0341,0.02901,-0.01793,0.0341,0.03,-44.29,39.03,0.3092,0.0,0.0,0,0.0,0.0
3,409,8.18,enter,0.03781,0.02324,-0.02983,0.03781,0.03,-41.19,43.27,0.32,0.0,0.0,0,0.0,0.0
0,410,8.2,enter,0.03772,0.02797,-0.02531,0.03772,0.03,-46.84,26.51,0.3188,0.0,0.0,0,0.0,0.0
1,410,8.2,enter,0.04067,0.02737,-0.03007,0.04067,0.03,-44.26,36.64,0.3203,0.0,0.0,0,0.0,0.0
2,410,8.2,enter,0.03406,0.02895,-0.01794,0.03406,0.03,-44.23,39.05,0.3091,0.0,0.0,0,0.0,0.0
3,410,8.2,enter,0.03991,0.02651,-0.02983,0.03991,0.03,-41.03,43.54,0.32,0.0,0.0,0,0.0,0.0
0,411,8.22,enter,0.04225,0.03029,-0.02946,0.04225,0.03,-47.93,25.61,0.3189,0.0,0.0,0,0.0,0.0
1,411,8.22,enter,0.03487,0.02078,-0.028,0.03487,0.03,-43.79,36.97,0.3205,0.0,0.0,0,0.0,0.0
2,411,8.22,enter,0.03402,0.0289,-0.01796,0.03402,0.03,-44.17,39.07,0.3091,0.0,0.0,0,0.0,0.0
3,411,8.22,enter,0.04164,0.02899,-0.02989,0.04164,0.03,-41.58,43.29,0.32,0.0,0.0,0,0.0,0.0
0,412,8.24,enter,0.04383,0.03045,-0.03153,0.04383,0.03,-49.14,23.03,0.319,0.0,0.0,0,0.0,0.0
1,412,8.24,enter,0.03021,0.01512,-0.02615,0.03021,0.03,-43.43,37.42,0.3206,0.0,0.0,0,0.0,0.0
2,412,8.24,enter,0.034,0.02885,-0.01798,0.034,0.03,-44.12,39.09,0.3091,0.0,0.0,0,0.0,0.0
3,412,8.24,enter,0.03881,0.02654,-0.02832,0.03881,0.03,-41.91,43.13,0.3201,0.0,0.0,0,0.0,0.0
0,413,8.26,enter,0.04377,0.03071,-0.03118,0.04377,0.03,-49.33,19.97,0.3191,0.0,0.0,0,0.0,0.0
1,413,8.26,enter,0.02944,0.0163,-0.02452,0.02944,0.03,-43.3,37.67,0.3209,0.0,0.0,0,0.0,0.0
2,413,8.26,enter,0.03398,0.02882,-0.01801,0.03398,0.03,-44.06,39.1,0.3091,0.0,0.0,0,0.0,0.0
3,413,8.26,enter,0.03649,0.02128,-0.02964,0.03649,0.03,-42.83,42.47,0.3201,0.0,0.0,0,0.0,0.0
0,414,8.28,enter,0.04458,0.03254,-0.03047,0.04458,0.03,-49.2,17.11,0.3193,0.0,0.0,0,0.0,0.0
1,414,8.28,enter,0.03366,0.0233,-0.0243,0.03366,0.03,-43.66,37.68,0.3211,0.0,0.0,0,0.0,0.0
2,414,8.28,enter,0.03397,0.02879,-0.01803,0.03397,0.03,-44.0,39.12,0.309,0.0,0.0,0,0.0,0.0
3,414,8.28,enter,0.03743,0.01993,-0.03168,0.03743,0.03,-43.24,42.0,0.3201,0.0,0.0,0,0.0,0.0
0,415,8.3,enter,0.04628,0.03579,-0.02935,0.04628,0.03,-48.65,16.29,0.3195,0.0,0.0,0,0.0,0.0
1,415,8.3,enter,0.03705,0.02555,-0.02684,0.03705,0.03,-44.64,37.69,0.3215,0.0,0.0,0,0.0,0.0
2,415,8.3,enter,0.03395,0.02875,-0.01805,0.03395,0.03,-43.94,39.14,0.309,0.0,0.0,0,0.0,0.0
3,415,8.3,enter,0.04137,0.02451,-0.03332,0.04137,0.03,-43.37,41.0,0.3201,0.0,0.0,0,0.0,0.0
0,416,8.32,enter,0.04842,0.03722,-0.03098,0.04842,0.03,-48.52,16.12,0.3197,0.0,0.0,0,0.0,0.0
1,416,8.32,enter,0.03309,0.01977,-0.02653,0.03309,0.03,-44.71,37.98,0.3217,0.0,0.0,0,0.0,0.0
2,416,8.32,enter,0.03392,0.02871,-0.01806,0.03392,0.03,-43.88,39.16,0.309,0.0,0.0,0,0.0,0.0
3,416,8.32,enter,0.04492,0.03019,-0.03326,0.04492,0.03,-43.46,40.1,0.3202,0.0,0.0,0,0.0,0.0
0,417,8.34,enter,0.04656,0.03515,-0.03053,0.04656,0.03,-48.52,16.35,0.3201,0.0,0.0,0,0.0,0.0
1,417,8.34,enter,0.02615,0.0118,-0.02334,0.02615,0.03,-43.57,38.93,0.3219,0.0,0.0,0,0.0,0.0
2,417,8.34,enter,0.03389,0.02866,-0.01808,0.03389,0.03,-43.82,39.18,0.3089,0.0,0.0,0,0.0,0.0
3,417,8.34,enter,0.04323,0.02916,-0.03191,0.04323,0.03,-43.32,40.11,0.3204,0.0,0.0,0,0.0,0.0
0,418,8.36,enter,0.04487,0.03538,-0.02761,0.04487,0.03,-47.82,16.1,0.3204,0.0,0.0,0,0.0,0.0
1,418,8.36,enter,0.0252,0.00634,-0.02439,0.0252,0.03,-43.79,39.1,0.322,0.0,0.0,0,0.0,0.0
2,418,8.36,enter,0.03384,0.0286,-0.01809,0.03384,0.03,-43.75,39.2,0.3089,0.0,0.0,0,0.0,0.0
3,418,8.36,enter,0.03699,0.02215,-0.02963,0.03699,0.03,-42.68,40.73,0.3205,0.0,0.0,0,0.0,0.0
0,419,8.38,enter,0.04502,0.03697,-0.02569,0.04502,0.03,-47.9,17.03,0.3207,0.0,0.0,0,0.0,0.0
1,419,8.38,enter,0.02579,0.00802,-0.02451,0.02579,0.03,-44.56,39.16,0.3221,0.0,0.0,0,0.0,0.0
2,419,8.38,enter,0.03381,0.02855,-0.0181,0.03381,0.03,-43.69,39.21,0.3089,0.0,0.0,0,0.0,0.0
3,419,8.38,enter,0.03475,0.01744,-0.03006,0.03475,0.03,-42.34,41.17,0.3205,0.0,0.0,0,0.0,0.0
0,420,8.4,enter,0.04718,0.0374,-0.02877,0.04718,0.03,-49.34,16.78,0.321,0.0,0.0,0,0.0,0.0
1,420,8.4,enter,0.02603,0.01286,-0.02263,0.02603,0.03,-44.99,38.59,0.3223,0.0,0.0,0,0.0,0.0
2,420,8.4,enter,0.03378,0.0285,-0.01813,0.03378,0.03,-43.63,39.23,0.3088,0.0,0.0,0,0.0,0.0
3,420,8.4,enter,0.0374,0.02107,-0.03091,0.0374,0.03,-42.56,41.65,0.3207,0.0,0.0,0,0.0,0.0
0,421,8.42,enter,0.04624,0.03657,-0.02829,0.04624,0.03,-49.67,16.62,0.3214,0.0,0.0,0,0.0,0.0
1,421,8.42,enter,0.03108,0.0191,-0.02451,0.03108,0.03,-46.2,36.91,0.3225,0.0,0.0,0,0.0,0.0
2,421,8.42,enter,0.03376,0.02846,-0.01815,0.03376,0.03,-43.57,39.24,0.3088,0.0,0.0,0,0.0,0.0
3,421,8.42,enter,0.04112,0.0288,-0.02935,0.04112,0.03,-42.53,41.63,0.3209,0.0,0.0,0,0.0,0.0
0,422,8.44,enter,0.04498,0.03477,-0.02854,0.04498,0.03,-50.44,16.38,0.3217,0.0,0.0,0,0.0,0.0
1,422,8.44,enter,0.03513,0.02414,-0.02552,0.03513,0.03,-46.54,34.36,0.3225,0.0,0.0,0,0.0,0.0
2,422,8.44,enter,0.03374,0.02843,-0.01818,0.03374,0.03,-43.51,39.26,0.3088,0.0,0.0,0,0.0,0.0
3,422,8.44,enter,0.04149,0.03142,-0.02709,0.04149,0.03,-42.25,41.86,0.3211,0.0,0.0,0,0.0,0.0
0,423,8.46,enter,0.04266,0.03262,-0.0275,0.04266,0.03,-50.61,16.05,0.322,0.0,0.0,0,0.0,0.0
1,423,8.46,enter,0.0386,0.02583,-0.02869,0.0386,0.03,-46.76,32.32,0.3226,0.0,0.0,0,0.0,0.0
2,423,8.46,enter,0.03372,0.02839,-0.01819,0.03372,0.03,-43.45,39.27,0.3088,0.0,0.0,0,0.0,0.0
3,423,8.46,enter,0.03799,0.02563,-0.02805,0.03799,0.03,-42.33,41.78,0.3212,0.0,0.0,0,0.0,0.0
0,424,8.48,enter,0.03974,0.02926,-0.02689,0.03974,0.03,-50.83,15.42,0.3223,0.0,0.0,0,0.0,0.0
