step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_lin_vel_force_world,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/kl_first_minibatch,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
30,1789986405.539,-0.3539985,-0.3888556,1.116005,-0.06607783,-0.006147999,-0.12,-0.1228855,-0.01611757,-2.861738e-06,-0.08662701,-0.001549259,-0.036452,-0.001587656,0.8214929,-0.02846184,-0.03965455,0,-0.04159165,-0.06248772,-0.0362896,0.5796961,0.08685945,-0.004275887,-0.003109597,0.2832103,0.7304208,0.8946122,0.004155304,0.0002962963,24.99419,0.00672141,0.0004140993,0.0005222509,0.001629755,0.01441805,0.1,0.15,0,0.0002962963,-0.02758067,0.06673517,0.9544067,1.570462,38934,0.969432,722.37,59.88173
31,1789986408.134,-0.3730003,-0.3932542,1.152006,-0.06972592,-0.006640626,-0.145,-0.1253421,-0.01570988,0,-0.0889366,-0.00160436,-0.04187,-0.001745289,0.8219775,-0.03040252,-0.04622861,0,-0.04232031,-0.07272907,-0.04139761,0.5977582,0.05497731,-0.004359978,-0.003242613,0.2974726,0.7348406,0.8294289,0.004076696,0.0004444444,24.94022,0.006582271,0.0003962649,0.0004806821,0.001628629,0.01103109,0,0.1,0,0.0004444444,-0.0264853,0.06255618,0.9831214,1.598349,38080,0.9659999,746.02,63.43177
32,1789986410.725,-0.3803488,-0.4110419,1.188007,-0.06721117,-0.007080026,-0.1675,-0.1319414,-0.01744523,0,-0.09202597,-0.00165599,-0.0292,-0.001745405,0.9070282,-0.03166986,-0.036544,0,-0.04442067,-0.06888826,-0.04846504,0.6122705,0.1185698,-0.004568345,-0.003330902,0.305555,0.7359202,1.104058,0.003948741,0.0001975309,24.85732,0.00639065,0.0003887818,0.0004586953,0.001594432,0.01457718,0.15,0.1,0,0.0001975309,-0.03076803,0.0877206,0.9699607,1.6145,38036,0.9617519,775.75,64.89907
33,1789986413.306,-0.3973255,-0.4274191,1.224007,-0.07286981,-0.007768021,-0.24,-0.1299171,-0.01723297,-0.002441337,-0.09181418,-0.001708072,-0.04185,-0.001409904,0.919603,-0.03240318,-0.04362681,0,-0.04642944,-0.08067469,-0.03354217,0.6281029,0.08849028,-0.004712535,-0.003530486,0.3138997,0.7711486,0.9904526,0.00384508,0.0004444444,24.80083,0.006169886,0.0003888193,0.0004396022,0.001496385,0.01127877,0,0.15,0,0.0004444444,-0.02678417,0.0579515,0.967891,1.600382,38276,0.9587027,799.3,66.44415
34,1789986415.900,-0.4067473,-0.4330382,1.260008,-0.07265281,-0.007557036,-0.1649999,-0.1350724,-0.0176377,-0.0002805715,-0.09640451,-0.001758877,-0.04792399,-0.001711895,0.8508627,-0.03294901,-0.0550475,0,-0.04726697,-0.07617652,-0.03870582,0.6504828,0.03038558,-0.004765754,-0.0035206,0.3154526,0.803946,0.9475695,0.003731753,0.0001975309,24.72983,0.005981496,0.0003828243,0.000424674,0.001442244,0.01501189,0.15,0.1,0,0.0001975309,-0.02811382,0.05946736,0.9858599,1.600749,38004,0.9552152,819.63,67.94378
35,1789986418.530,-0.410401,-0.4538824,1.296009,-0.07453754,-0.007329877,-0.11,-0.1311983,-0.01822711,0,-0.09353327,-0.001803648,-0.03122666,-0.001328052,1.035539,-0.0341739,-0.03766544,0,-0.04442471,-0.07628088,-0.04042931,0.6721967,0.1464537,-0.004900638,-0.003570304,0.3428472,0.9827179,1.058266,0.003643284,0.0004444444,24.67735,0.005823049,0.000369869,0.0004051253,0.001404771,0.01084456,0,0.15,0,0.0004444444,-0.02345663,0.07363942,1.050319,1.572356,37482,0.9520061,847.52,70.85089
36,1789986421.157,-0.4332549,-0.4467665,1.33201,-0.07536762,-0.008015717,-0.16,-0.1399089,-0.01915678,-0.0001423836,-0.09989841,-0.001863056,-0.02984001,-0.001158627,1.043456,-0.03585006,-0.03438284,0,-0.0478886,-0.07802226,-0.03413054,0.6851375,0.1717551,-0.005078278,-0.003837946,0.3584322,0.7334932,1.399235,0.00363119,0.0001316872,24.59923,0.005755458,0.0003693326,0.000391534,0.001363402,0.01508947,0.2,0.1,0,0.0001316872,-0.02839085,0.06427041,1.058222,1.560135,37544,0.9483109,857.09,71.66203
37,1789986423.732,-0.42673,-0.4842815,1.368011,-0.07635363,-0.006793625,-0.1619999,-0.1434238,-0.01969389,-9.427858e-05,-0.1013918,-0.001903764,-0.039604,-0.001820595,1.033736,-0.03469706,-0.04429971,0,-0.04848067,-0.06949281,-0.04031166,0.7141487,0.1322574,-0.00519222,-0.003715791,0.3694667,0.8221623,1.188448,0.003471957,0.0002962963,24.55801,0.005501833,0.0003527992,0.0003663604,0.001310716,0.008753603,0,0.15,0,0.0002962963,-0.02078923,0.06179952,1.011183,1.557092,38276,0.9461404,877.15,73.63337
38,1789986426.323,-0.4498254,-0.4791934,1.404011,-0.08199495,-0.00768051,-0.16875,-0.1519734,-0.0196284,-0.005664814,-0.1069725,-0.001953081,-0.0457525,-0.001836031,1.052599,-0.03623464,-0.04958959,-0.0002599852,-0.05091886,-0.07686429,-0.044457,0.7289807,0.1066082,-0.005323259,-0.003919315,0.3627834,0.8953959,1.100667,0.003446063,0.0002962963,24.48372,0.005461673,0.0003504359,0.0003689783,0.001296196,0.01528583,0.1,0.15,0,0.0002962963,-0.02584029,0.05347387,1.017203,1.566519,38047,0.9423413,916.37,78.30791
39,1789986428.919,-0.460785,-0.4908875,1.440012,-0.08328062,-0.008206477,-0.1716666,-0.1519311,-0.0201871,-0.0004986238,-0.108237,-0.002003667,-0.05126333,-0.001931775,1.007838,-0.0375506,-0.06065634,0,-0.05329054,-0.08135781,-0.04508139,0.7457482,0.04949714,-0.00549384,-0.003984715,0.3725544,0.9116606,0.9930903,0.003489986,0.0004444444,24.43123,0.005507914,0.0003420235,0.0003643887,0.001311516,0.01157428,0,0.1,0,0.0004444444,-0.02404336,0.07588405,1.008559,1.580621,37967,0.9391337,946.69,79.69231
40,1789986431.504,-0.4655583,-0.5032246,1.476013,-0.0820139,-0.007381815,-0.12,-0.1591272,-0.02077432,-0.0003911247,-0.112422,-0.002053299,-0.03616399,-0.002160777,1.166428,-0.03627232,-0.03927362,0,-0.05418355,-0.072165,-0.04605375,0.7697657,0.1959643,-0.005577791,-0.003995835,0.4145704,0.9992387,1.293345,0.00340319,0.0001975309,24.36559,0.005381765,0.0003453266,0.0003655958,0.001267653,0.01540491,0.15,0.1,0,0.0001975309,-0.02574639,0.07940871,1.007651,1.571332,38117,0.936604,959.8,79.45898
41,1789986434.097,-0.479811,-0.5080072,1.498514,-0.09105194,-0.008858945,-0.1883333,-0.1644592,-0.02109673,-5.836904e-05,-0.1162589,-0.002081854,-0.04271333,-0.002141839,1.155173,-0.03868291,-0.04741516,0,-0.05607775,-0.08996189,-0.05468481,0.7751272,0.1465997,-0.005797376,-0.004182163,0.4021318,0.9652216,1.138357,0.003259351,0.0004444444,24.32952,0.00523824,0.0003282761,0.000353299,0.001297313,0.01112493,0,0.15,0,0.0004444444,-0.02293857,0.06373338,1.001756,1.584028,38017,0.9342739,984.97,84.93045
42,1789986436.694,-0.4819273,-0.5124831,1.498514,-0.08239919,-0.008883711,-0.15625,-0.1578478,-0.02122945,0,-0.1100877,-0.002086564,-0.04514,-0.001779485,1.132694,-0.03942382,-0.05400882,0,-0.0552811,-0.08621424,-0.04117831,0.7748214,0.1092932,-0.005699794,-0.004169655,0.4158598,0.9602519,1.102907,0.003196817,0.0002962963,24.26241,0.005184756,0.0003337149,0.0003523611,0.001301863,0.01499098,0.1,0.1,0,0.0002962963,-0.02634223,0.05622159,1.008176,1.58296,37938,0.9310161,991.54,84.91883
43,1789986439.284,-0.4756974,-0.5108818,1.498514,-0.08581659,-0.008363066,-0.16375,-0.1585756,-0.02053589,0,-0.1120648,-0.002086326,-0.04810499,-0.001951554,1.116119,-0.03815411,-0.05358947,0,-0.05638264,-0.08182512,-0.04222681,0.7756621,0.1097819,-0.005663918,-0.004104668,0.4023651,0.8756802,1.156169,0.00317131,0.0004444444,24.20476,0.005218531,0.0003396709,0.000359127,0.001348423,0.01540526,0.05,0.15,0,0.0004444444,-0.02492153,0.07462469,0.9999776,1.582886,38060,0.9277312,999,85.81359
44,1789986441.873,-0.4743903,-0.4934516,1.498514,-0.08254616,-0.00968704,-0.2374999,-0.159332,-0.02064806,-0.000653643,-0.1125946,-0.002091039,-0.05581999,-0.00167839,1.063956,-0.03756705,-0.06260769,0,-0.05887464,-0.09520696,-0.04134179,0.7707775,0.05516234,-0.005672132,-0.004201044,0.4087843,0.9642617,1.014355,0.003138666,0.0002962963,24.15069,0.005196239,0.0003417077,0.0003583944,0.001357471,0.01568994,0.1,0.1,0,0.0002962963,-0.02348877,0.08254816,1.006552,1.575887,38066,0.9256845,986.66,84.03724
45,1789986444.456,-0.4751711,-0.4878239,1.498514,-0.08275231,-0.008312954,-0.075,-0.15598,-0.02039642,-0.004512464,-0.1100545,-0.002087413,-0.04288,-0.002223394,1.153527,-0.03816666,-0.0500952,-0.0001718731,-0.0546981,-0.07710274,-0.04451161,0.7765934,0.1325026,-0.005676392,-0.004108202,0.4073623,0.9462849,1.271549,0.003032202,0.0002962963,24.11451,0.005090699,0.0003246281,0.0003564175,0.001377451,0.01512428,0.1,0.15,0,0.0002962963,-0.02488277,0.06819041,0.998867,1.576953,38164,0.9239329,999,87.09307
46,1789986447.044,-0.4644281,-0.5006761,1.498514,-0.08396153,-0.007147932,-0.03625,-0.1546064,-0.02061648,-0.0004700458,-0.1097951,-0.002091602,-0.04162499,-0.002241743,1.178195,-0.03698974,-0.04612508,0,-0.05399334,-0.07402058,-0.04548423,0.7846106,0.1655982,-0.005722574,-0.003928036,0.432629,0.9276448,1.214327,0.002999396,0.0004444444,24.08117,0.005055778,0.0003237401,0.0003524914,0.001380151,0.01278175,0,0.1,0,0.0004444444,-0.02210379,0.07069165,1.001613,1.579206,38090,0.9220684,995.75,88.35472
47,1789986449.631,-0.4640212,-0.4961598,1.498514,-0.08121517,-0.007951036,-0.09833332,-0.153726,-0.02071645,-0.003638847,-0.1079518,-0.002082634,-0.04060999,-0.001913137,1.186266,-0.03762386,-0.04833187,0,-0.05319598,-0.07527603,-0.03969757,0.7787056,0.1471386,-0.005661545,-0.003960413,0.4205303,0.9787704,1.392192,0.003023155,0.0001975309,24.03771,0.005056939,0.000317032,0.0003532682,0.001363484,0.01642842,0.15,0.1,0,0.0001975309,-0.02385289,0.08190113,0.9965043,1.584231,38091,0.9202107,999,87.4716
48,1789986452.212,-0.464177,-0.4909254,1.498514,-0.08045413,-0.007657181,-0.064,-0.1539468,-0.02035844,-0.002491805,-0.107912,-0.002088481,-0.04765999,-0.002158612,1.140852,-0.03772432,-0.05486587,-1.285936e-05,-0.05426874,-0.07282902,-0.04229334,0.7812648,0.1102196,-0.005661917,-0.003949584,0.4194067,0.950591,1.169417,0.00297921,0.0004444444,24.01257,0.004987246,0.0003065806,0.0003357995,0.001365656,0.01327261,0,0.15,0,0.0004444444,-0.02174471,0.09531093,0.9970536,1.578002,38175,0.9189036,999,89.82563
49,1789986454.795,-0.4604445,-0.4865774,1.498514,-0.07510488,-0.008495029,-0.1166666,-0.1471648,-0.02048212,-0.001934131,-0.1041386,-0.002086475,-0.03105333,-0.00182464,1.276401,-0.03700741,-0.03619632,0,-0.05532702,-0.08038415,-0.04032094,0.7745047,0.2201175,-0.005660187,-0.004058978,0.4417999,0.9184101,1.445286,0.002949507,0.0004444444,23.97871,0.0049494,0.0002989742,0.0003201093,0.00138081,0.01475267,0.05,0.1,0,0.0004444444,-0.02199748,0.06297194,0.9948578,1.581045,38162,0.9173709,999,90.45269
50,1789986457.388,-0.4585955,-0.4899282,1.498514,-0.08007152,-0.006803077,-0.03750001,-0.1501623,-0.02020792,-0.0004163451,-0.1069443,-0.002090187,-0.01978001,-0.001774219,1.306085,-0.03625395,-0.02713341,0,-0.05200149,-0.06211688,-0.03872443,0.7819464,0.2763943,-0.005648388,-0.003866506,0.4326171,0.9249867,1.579629,0.002842986,0.0002962963,23.93649,0.004851892,0.0002950018,0.0003172069,0.001396697,0.01604747,0.1,0.1,0,0.0002962963,-0.0232342,0.07743649,1.005806,1.579885,38018,0.9149369,999,92.01425
51,1789986459.989,-0.4643663,-0.4867309,1.498514,-0.07926925,-0.007566834,-0.04500001,-0.1518003,-0.02010884,-0.009925297,-0.1061758,-0.002085931,-0.0423975,-0.002152244,1.173401,-0.03668324,-0.05066508,-4.413743e-06,-0.05446498,-0.07135215,-0.04158747,0.7828697,0.1380483,-0.005669809,-0.003914355,0.4258699,0.9644544,1.178272,0.002858873,0.0004444444,23.89683,0.004824607,0.0002836596,0.000299808,0.001382265,0.01348474,0,0.1,0,0.0004444444,-0.02207659,0.09437611,0.989023,1.60367,37915,0.9129006,999,89.7278
52,1789986462.572,-0.4557857,-0.47623,1.498514,-0.08317868,-0.006998663,-0.0175,-0.15368,-0.02005607,-0.01287455,-0.1081254,-0.002086769,-0.05372999,-0.002219352,1.06168,-0.03698182,-0.06460193,0,-0.05450168,-0.05802392,-0.04042466,0.7827398,0.0551579,-0.005641645,-0.003946675,0.4028933,0.8307182,1.126872,0.002821494,0.0002962963,23.85073,0.004753884,0.0002713809,0.0002898013,0.001371208,0.01630303,0.1,0.1,0,0.0002962963,-0.02215074,0.06363385,0.9875329,1.588748,38157,0.9109744,994.35,90.30539
53,1789986465.165,-0.4601315,-0.4844454,1.498514,-0.0770441,-0.007699098,-0.01666667,-0.1516709,-0.01996345,-0.001733506,-0.1050515,-0.002088943,-0.04909333,-0.002121958,1.134048,-0.03651729,-0.05523842,0,-0.05482569,-0.07487626,-0.04270599,0.7828201,0.1108151,-0.005671932,-0.003874565,0.4243005,1.005521,1.281073,0.002767802,0.0004444444,23.81661,0.004660586,0.0002671993,0.0002844915,0.001341093,0.01624961,0.05,0.15,0,0.0004444444,-0.02240316,0.07149391,1.001495,1.584853,38008,0.9093692,999,91.94067
54,1789986467.751,-0.4569562,-0.4818727,1.498514,-0.07489428,-0.007695482,-0.03000001,-0.1477807,-0.02014161,-0.0002611619,-0.1031117,-0.002088374,-0.04430285,-0.002185867,1.18068,-0.03736066,-0.05242558,0,-0.0535023,-0.07243688,-0.03991335,0.7816752,0.1268695,-0.005626013,-0.003902478,0.4389049,0.9706556,1.191539,0.002813786,0.0004444444,23.79183,0.00470298,0.0002631563,0.0002827911,0.001343247,0.0164493,0.05,0.1,0,0.0004444444,-0.02162195,0.1026952,1.00073,1.579303,38101,0.9084292,999,92.06853
55,1789986470.338,-0.4476306,-0.4665893,1.498514,-0.07342899,-0.007094631,-0.01625,-0.1440651,-0.01988488,-4.567028e-05,-0.1003692,-0.002084957,-0.03804,-0.001908839,1.204357,-0.03536658,-0.04640396,0,-0.05434246,-0.06897369,-0.03561996,0.7849819,0.1657589,-0.005614622,-0.003786405,0.4345573,1.066861,1.142942,0.00281173,0.0004444444,23.76824,0.004759324,0.0002636848,0.000286685,0.001397224,0.01668197,0.05,0.1,0,0.0004444444,-0.02153475,0.08714125,1.002095,1.578492,38093,0.9071309,999,92.43987
56,1789986472.909,-0.4458761,-0.4742441,1.498514,-0.07288329,-0.007432995,-0.055,-0.14004,-0.02006189,-0.000111277,-0.09733309,-0.002087499,-0.03212,-0.001794344,1.254501,-0.03578512,-0.04174649,-2.518987e-05,-0.05290891,-0.06382122,-0.0383792,0.7810454,0.1887269,-0.005617393,-0.003922792,0.448083,1.012886,1.315279,0.002784904,0.0004444444,23.74686,0.004766994,0.0002660604,0.0002829233,0.001433106,0.01584776,0.05,0.1,0,0.0004444444,-0.02065917,0.08310937,0.9925911,1.571001,38346,0.9063924,999,94.95065
57,1789986475.485,-0.4464524,-0.4677042,1.498514,-0.07319044,-0.006947548,-0.02142858,-0.1421416,-0.01949389,-0.003136115,-0.1000157,-0.002085133,-0.03431428,-0.001974787,1.273724,-0.03639441,-0.03968234,0,-0.05214293,-0.06434383,-0.03774006,0.784888,0.2056726,-0.005614205,-0.003806946,0.4531866,1.014491,1.278229,0.002771,0.0004444444,23.7288,0.004763798,0.000263451,0.0002862537,0.001443093,0.01548758,0.05,0.1,0,0.0004444444,-0.02196284,0.07074358,0.9914474,1.578614,38249,0.9053046,999,95.00787
58,1789986478.069,-0.4482579,-0.4698504,1.498514,-0.06991308,-0.007201297,-0.02833334,-0.1401653,-0.01978502,-8.656314e-05,-0.09738618,-0.002088503,-0.04460999,-0.001805843,1.185399,-0.0364081,-0.05534833,0,-0.05368908,-0.06226997,-0.03751588,0.7834436,0.1109162,-0.005605459,-0.00379739,0.4549412,0.9701012,1.310822,0.002741272,0.0002962963,23.70142,0.004738001,0.000259654,0.0002808056,0.001456269,0.01577121,0.1,0.1,0,0.0002962963,-0.02122927,0.06800603,0.9901567,1.580401,38242,0.90403,999,93.92528
59,1789986480.635,-0.4479996,-0.4680552,1.498514,-0.07308915,-0.007390951,-0.02,-0.1442368,-0.01953711,-0.0003970739,-0.09988193,-0.002090026,-0.044012,-0.002134799,1.186027,-0.03615898,-0.05164002,0,-0.05234367,-0.06517478,-0.03620643,0.782169,0.1334413,-0.005581529,-0.00382534,0.4411292,1.084616,1.28132,0.002679181,0.0004444444,23.67377,0.004663804,0.0002490144,0.0002706351,0.001464974,0.01469949,0,0.1,0,0.0004444444,-0.02095641,0.08724201,0.9779634,1.581893,38402,0.9025534,999,94.22331
60,1789986483.221,-0.4501437,-0.4621894,1.498514,-0.07209529,-0.007040115,-0.008333335,-0.1405149,-0.01956281,-0.0001544871,-0.09778756,-0.002088377,-0.04008,-0.001986104,1.210425,-0.03531156,-0.04938186,0,-0.05435717,-0.06618275,-0.0389482,0.7844009,0.1480744,-0.005636793,-0.003789567,0.4646918,0.9887393,1.380031,0.002676081,0.0001975309,23.64665,0.004684919,0.0002518375,0.0002734257,0.001483575,0.01658667,0.15,0.1,0,0.0001975309,-0.02151231,0.07933719,0.9996328,1.579888,38109,0.9014757,999,95.82349
61,1789986485.783,-0.4451742,-0.4618735,1.498514,-0.07017644,-0.006780241,-0.02625,-0.1433426,-0.01913697,0,-0.09930223,-0.002083031,-0.041225,-0.002089297,1.231821,-0.03476016,-0.04599394,0,-0.05343552,-0.06134597,-0.04236432,0.7859219,0.1666886,-0.0056255,-0.003750476,0.4679329,0.9730967,1.306889,0.002658171,0.0002962963,23.63748,0.004653058,0.0002470237,0.0002697433,0.001478119,0.01513986,0.05,0.15,0,0.0002962963,-0.02089084,0.101543,0.9735351,1.582924,38453,0.9017802,999,95.13424
62,1789986488.372,-0.4475527,-0.4504119,1.498514,-0.07164111,-0.007066844,-0.03333334,-0.1420992,-0.01957027,-0.0009923301,-0.09814072,-0.002086623,-0.04575333,-0.001787072,1.166658,-0.0342782,-0.05521818,0,-0.05547711,-0.06360367,-0.03633618,0.7842724,0.1111506,-0.005611359,-0.003854203,0.4648044,0.9691245,1.124081,0.002706987,0.0004444444,23.63935,0.004732826,0.0002392408,0.0002606205,0.001525977,0.01569001,0,0.1,0,0.0004444444,-0.02013854,0.09151667,0.9907439,1.592389,38056,0.9015083,992.3,95.18752
63,1789986490.978,-0.4411689,-0.4429658,1.498514,-0.06900927,-0.00668331,-0.01666667,-0.1370333,-0.01911929,-9.78905e-05,-0.09477296,-0.002085092,-0.03364667,-0.001831858,1.263293,-0.03476443,-0.03971327,0,-0.05250801,-0.06057476,-0.03563758,0.7882776,0.2047427,-0.005603719,-0.003734794,0.472889,1.000409,1.208621,0.002651097,0.0002962963,23.61487,0.004664065,0.0002310642,0.0002531635,0.001528741,0.0161393,0.1,0.1,0,0.0002962963,-0.02099755,0.07449591,0.9945657,1.604904,37816,0.8997291,999,96.60857
64,1789986493.575,-0.43586,-0.4471187,1.498514,-0.06634922,-0.0060379,-0.012,-0.138649,-0.01961634,-0.0004957208,-0.09555375,-0.002093205,-0.035996,-0.001946357,1.255319,-0.03403813,-0.04410283,-0.0001267011,-0.05154919,-0.05594304,-0.03586603,0.7904529,0.1783492,-0.005602261,-0.003695684,0.4646947,1.052443,1.313967,0.002650802,0.0002962963,23.58211,0.004697201,0.0002230888,0.0002450552,0.001578255,0.01579448,0.05,0.1,0,0.0002962963,-0.02048484,0.08797719,1.006603,1.584024,37946,0.8986158,992.9,97.31561
65,1789986496.169,-0.4330158,-0.4498322,1.498514,-0.06503811,-0.007149858,-0.03,-0.1323207,-0.01902737,-0.009760356,-0.09192332,-0.002080022,-0.03615333,-0.001713303,1.268709,-0.03372174,-0.04326436,-0.0009206876,-0.05176669,-0.05988866,-0.03578463,0.7850528,0.1844154,-0.005620601,-0.003807458,0.4796434,1.132824,1.491498,0.002635823,0.0001975309,23.56743,0.004649719,0.0002206926,0.0002387602,0.001554444,0.01573089,0.1,0.1,0,0.0001975309,-0.02102843,0.099838,0.9919667,1.594795,38002,0.8981861,990.54,97.61607
66,1789986498.780,-0.4399769,-0.4354009,1.498514,-0.06673524,-0.006336349,-0.005,-0.1381417,-0.01862916,0,-0.0951166,-0.002089395,-0.02970667,-0.001841205,1.274125,-0.03537163,-0.04310687,0,-0.05254837,-0.06017204,-0.0375885,0.7856708,0.1845695,-0.005590165,-0.003703141,0.4868894,0.9624598,1.285613,0.002602633,0.0002962963,23.55754,0.004596283,0.000217479,0.0002318038,0.001544367,0.01601075,0.05,0.15,0,0.0002962963,-0.02083675,0.08843706,1.010435,1.586437,37854,0.8977675,999,99.41784
67,1789986501.372,-0.4349063,-0.437957,1.498514,-0.06375571,-0.007433313,-0.011,-0.1309025,-0.01898124,-0.0005323537,-0.0902734,-0.002084971,-0.05242399,-0.001637187,1.153137,-0.0346063,-0.06601353,0,-0.05301988,-0.06282929,-0.03306025,0.7841348,0.04432655,-0.005638277,-0.003818499,0.4687202,1.056447,1.021012,0.002607624,0.0001975309,23.54766,0.004579296,0.0002123961,0.0002287107,0.001530566,0.01625302,0.1,0.1,0,0.0001975309,-0.02115784,0.08818583,1.006375,1.578529,38030,0.8973485,999,97.79161
68,1789986503.968,-0.431684,-0.449628,1.498514,-0.06345668,-0.005492649,-0.005,-0.135748,-0.01906749,-0.0001168055,-0.0942658,-0.002085235,-0.03683333,-0.002035549,1.270226,-0.03354003,-0.04324253,0,-0.05076738,-0.05428871,-0.0357929,0.7920626,0.1857776,-0.005600309,-0.003642863,0.4886841,1.107939,1.211778,0.002590503,0.0001975309,23.5351,0.004559099,0.0002096733,0.0002302558,0.001528666,0.01529578,0.1,0.15,0,0.0001975309,-0.02042193,0.07978047,1.000157,1.589272,37963,0.8966469,999,100.1885
69,1789986506.537,-0.4317266,-0.4287959,1.498514,-0.06426404,-0.006271662,-0.01125,-0.1322185,-0.01843565,0,-0.09007975,-0.002087674,-0.03590999,-0.001673504,1.289185,-0.03356241,-0.04147453,0,-0.05210389,-0.05530187,-0.03222423,0.7897716,0.1947984,-0.005580595,-0.003736302,0.4687692,1.021106,1.354631,0.002582285,0.0002962963,23.51734,0.004526436,0.0002049148,0.0002269027,0.001512334,0.01533425,0.05,0.15,0,0.0002962963,-0.01994449,0.08771092,0.9874644,1.574857,38365,0.8958532,999,99.3595
70,1789986509.095,-0.4238954,-0.4376916,1.498514,-0.05974827,-0.007367305,-0.028,-0.129633,-0.01847378,-0.009807633,-0.0893961,-0.002086364,-0.04707999,-0.001683013,1.183947,-0.0346349,-0.06228727,0,-0.05214147,-0.06187321,-0.03258228,0.7839469,0.06670632,-0.005605034,-0.003765621,0.4676076,1.042957,1.03826,0.002588458,0.0002962963,23.50558,0.004541856,0.000203599,0.0002238265,0.001525973,0.01634008,0.05,0.1,0,0.0002962963,-0.0196998,0.09224114,0.9999299,1.551394,38530,0.8956066,999,99.49134
71,1789986511.698,-0.4276677,-0.4386398,1.498514,-0.05941261,-0.007385479,-0.026,-0.1293626,-0.01877437,-0.0002268517,-0.08861824,-0.002081193,-0.05589199,-0.001556858,1.144947,-0.03398781,-0.06936749,0,-0.05341152,-0.06257965,-0.03398392,0.7838575,0.02244075,-0.005579205,-0.003846837,0.4767847,1.05149,1.00612,0.002599359,0.0002962963,23.4971,0.004582511,0.0001954449,0.0002219598,0.001565747,0.01573207,0.05,0.1,0,0.0002962963,-0.02103331,0.07750373,1.004964,1.592432,37847,0.8950022,992.99,98.64503
72,1789986514.282,-0.4190676,-0.4243353,1.498514,-0.06093997,-0.006235517,-0.017,-0.1224401,-0.01874392,-0.0001741531,-0.08504741,-0.002083967,-0.043164,-0.001468412,1.237899,-0.03291233,-0.05497536,0,-0.05219966,-0.05788561,-0.0333248,0.789921,0.1120202,-0.005573857,-0.003654828,0.4826407,1.01937,1.257021,0.002551698,0.0002962963,23.48522,0.004543538,0.0001860942,0.0002186263,0.001587119,0.01578706,0.05,0.1,0,0.0002962963,-0.02045559,0.08546638,1.012971,1.563585,38153,0.8947508,987.72,100.4296
73,1789986516.879,-0.4190936,-0.4393734,1.498514,-0.05815816,-0.008104546,-0.035,-0.1290358,-0.01852669,-0.000162431,-0.0883409,-0.002077214,-0.04088001,-0.001455977,1.247908,-0.0345072,-0.05468767,0,-0.05254397,-0.07480434,-0.03232355,0.780044,0.1110364,-0.005632863,-0.003763121,0.4774378,1.113784,1.097132,0.00256144,0.0001975309,23.47238,0.004563319,0.0001835567,0.0002136638,0.001604658,0.01556856,0.1,0.1,0,0.0001975309,-0.02018953,0.0873927,1.005811,1.585151,37941,0.8939291,999,99.94233
74,1789986519.484,-0.414143,-0.4240859,1.498514,-0.05849586,-0.007651323,-0.02,-0.1236652,-0.01900695,0,-0.08590701,-0.002081158,-0.05721998,-0.001659394,1.151057,-0.03317056,-0.07325068,0,-0.05452852,-0.06224518,-0.03056248,0.7778368,0,-0.005598241,-0.003740714,0.4667651,0.9413794,1.082841,0.00256065,0.0002962963,23.45414,0.004576854,0.0001818398,0.0002102831,0.001624082,0.012455,0,0.1,0,0.0002962963,-0.01974636,0.08763808,1.015359,1.583392,37827,0.8929976,999,100.2387
75,1789986522.070,-0.4133774,-0.4197773,1.498514,-0.0576386,-0.005568822,-0.01666667,-0.1242157,-0.01846642,-6.979188e-05,-0.08474194,-0.002087187,-0.02737333,-0.001740024,1.367295,-0.03233362,-0.03062904,0,-0.05074311,-0.04996883,-0.03284505,0.7942862,0.2605552,-0.005637299,-0.003612061,0.5178889,1.030626,1.301435,0.002550543,0.0001975309,23.43285,0.00458173,0.0001831905,0.0002092381,0.001638759,0.01543822,0.1,0.1,0,0.0001975309,-0.01999524,0.08412351,0.9918394,1.588129,38102,0.8921909,999,101.5568
