step,wall_time,Episode_Reward/action_rate,Episode_Reward/alive,Episode_Reward/base_angular_motion,Episode_Reward/base_height,Episode_Reward/base_motion,Episode_Reward/failure,Episode_Reward/joint_limits,Episode_Reward/joint_vel,Episode_Reward/reach_coarse,Episode_Reward/reach_fine,Episode_Reward/upright,Episode_Termination/bad_orientation,Episode_Termination/base_contact,Episode_Termination/low_base,Episode_Termination/outside_workspace,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Metrics/ee_position/position_error_m,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
252,1789611239.008,-0.1156103,0.500002,-0.05641302,-0.005350242,-0.002891696,0,0,-0.001084282,1.938601,0.7645304,-0.01710643,0,0,0,0,1,0.2241665,0.0003844336,-0.006209236,0.0005450335,0.01813545,0.4546294,0.03982282,99406,0.2545841,500,30.0243
253,1789611239.507,-0.1156103,0.500002,-0.05641302,-0.005350242,-0.002891696,0,0,-0.001084282,1.938601,0.7645304,-0.01710643,0,0,0,0,1,0.1916143,0.0003844336,-0.003769993,0.0008558797,0.01813545,0.4558413,0.03991723,99145,0.2542454,500,30.0243
254,1789611240.004,-0.1156103,0.500002,-0.05641302,-0.005350242,-0.002891696,0,0,-0.001084282,1.938601,0.7645304,-0.01710643,0,0,0,0,1,0.1718715,0.0002562891,-0.00515047,0.0008728908,0.01813545,0.4543142,0.03960562,99514,0.2540814,500,30.0243
255,1789611240.502,-0.1156103,0.500002,-0.05641302,-0.005350242,-0.002891696,0,0,-0.001084282,1.938601,0.7645304,-0.01710643,0,0,0,0,1,0.1500499,0.0003844336,-0.004838862,0.0004876059,0.01813545,0.4531877,0.04036355,99588,0.2536379,500,30.0243
256,1789611240.998,-0.1156103,0.500002,-0.05641302,-0.005350242,-0.002891696,0,0,-0.001084282,1.938601,0.7645304,-0.01710643,0,0,0,0,1,0.1093206,0.0003844336,-0.004604721,0.0005174499,0.01813545,0.453234,0.03924918,99804,0.2531535,500,30.0243
257,1789611241.498,-0.1156103,0.500002,-0.05641302,-0.005350242,-0.002891696,0,0,-0.001084282,1.938601,0.7645304,-0.01710643,0,0,0,0,1,0.08088776,0.0002562891,-0.002891287,0.0005111499,0.01813545,0.4569778,0.03909588,99082,0.2528181,500,30.0243
258,1789611241.995,-0.1156103,0.500002,-0.05641302,-0.005350242,-0.002891696,0,0,-0.001084282,1.938601,0.7645304,-0.01710643,0,0,0,0,1,0.04233005,0.0003844336,-0.005487409,0.0004688604,0.01813545,0.4540896,0.03935742,99609,0.2522709,500,30.0243
259,1789611242.496,-0.1156103,0.500002,-0.05641302,-0.005350242,-0.002891696,0,0,-0.001084282,1.938601,0.7645304,-0.01710643,0,0,0,0,1,0.005900443,0.0003844336,-0.003908953,0.00048715,0.01813545,0.4559908,0.04068136,98962,0.2518684,500,30.0243
260,1789611243.007,-0.1156103,0.500002,-0.05641302,-0.005350242,-0.002891696,0,0,-0.001084282,1.938601,0.7645304,-0.01710643,0,0,0,0,1,-0.0217298,0.0001708594,-0.00303414,0.0004577636,0.01813545,0.4643075,0.0393014,97599,0.2515391,500,30.0243
261,1789611243.511,-0.1148442,0.500002,-0.05500991,-0.005600014,-0.002849677,0,0,-0.001039987,1.938094,0.7730643,-0.01636685,0,0,0,0,1,-0.049366,0.0001708594,-0.005969321,0.0004567616,0.01820287,0.4610045,0.0393877,98226,0.2511291,500,30.02785
262,1789611244.020,-0.1136897,0.500002,-0.05560141,-0.006227879,-0.002752498,0,0,-0.001024044,1.939324,0.7762017,-0.01627092,0,0,0,0,1,-0.07689831,0.0001708594,-0.005065538,0.0004402167,0.01737998,0.4657693,0.0389564,97383,0.2507822,500,30.02674
263,1789611244.535,-0.1114123,0.500002,-0.0579039,-0.00453972,-0.002889426,0,0,-0.001084928,1.943208,0.7693095,-0.01721731,0,0,0,0,1,-0.1050819,0.0002562891,-0.006656153,0.0004732623,0.01961165,0.4731264,0.03886032,96002,0.2504485,500,30.0409
264,1789611245.044,-0.1169144,0.500002,-0.06367378,-0.003429982,-0.002641716,0,0,-0.001066989,1.945637,0.7833108,-0.01735891,0,0,0,0,1,-0.1373265,0.0003844336,-0.004544722,0.0004221905,0.01810882,0.4655726,0.03900862,97411,0.2500435,500,30.04198
265,1789611245.555,-0.114112,0.500002,-0.05471541,-0.004356603,-0.002773856,0,0,-0.001001837,1.942816,0.7839195,-0.01680237,0,0,0,0,1,-0.1705687,0.0002562891,-0.004348882,0.0004556756,0.03066334,0.4669755,0.03978348,96992,0.2497057,500,30.05856
266,1789611246.079,-0.1095972,0.500002,-0.05261772,-0.005232955,-0.002706571,0,0,-0.001013982,1.942516,0.7804683,-0.01615863,0,0,0,0,1,-0.205855,0.0003844336,-0.006359264,0.0004519592,0.01612732,0.4800954,0.04037404,94437,0.2491487,500,30.09039
267,1789611246.615,-0.1110206,0.500002,-0.05437785,-0.006013307,-0.002997557,0,0,-0.001066283,1.941298,0.7777412,-0.0169254,0,0,0,0,1,-0.2375363,0.0002562891,-0.003867121,0.0005196509,0.01730546,0.4911752,0.03959799,92604,0.2488337,500,30.15552
268,1789611247.148,-0.1098591,0.500002,-0.05447456,-0.005002743,-0.002787665,0,0,-0.001022493,1.942773,0.7838662,-0.01676978,0,0,0,0,1,-0.2688416,0.0003844336,-0.003676455,0.000444241,0.01946427,0.4882979,0.0406158,92930,0.2483092,500,30.21237
269,1789611247.684,-0.1089885,0.500002,-0.05438977,-0.006357942,-0.002882776,0,0,-0.001034443,1.940562,0.7758929,-0.01660806,0,0,0,0,1,-0.3039159,0.0003844336,-0.003668923,0.0005082313,0.02153946,0.4916532,0.04016447,92422,0.247977,500,30.25834
270,1789611248.215,-0.1087877,0.500002,-0.05568416,-0.006532477,-0.003079009,0,0,-0.001064755,1.940387,0.7786853,-0.01697037,0,0,0,0,1,-0.3200272,5.0625e-05,0.006186394,0.0008391091,0.01642293,0.4882681,0.03900266,93219,0.247903,500,30.25878
271,1789611248.716,-0.1090892,0.500002,-0.05500854,-0.005797304,-0.002907363,0,0,-0.00105059,1.941059,0.776172,-0.01680269,0,0,0,0,1,-0.3204758,7.59375e-05,-0.002346023,0.001296564,0.01772506,0.456872,0.03924131,99074,0.247915,500,30.25878
272,1789611249.215,-0.1090892,0.500002,-0.05500854,-0.005797304,-0.002907363,0,0,-0.00105059,1.941059,0.776172,-0.01680269,0,0,0,0,1,-0.3236199,0.0001708594,-0.006739794,0.0005666433,0.01772506,0.4563847,0.03888488,99242,0.2477784,500,30.25878
273,1789611249.712,-0.1090892,0.500002,-0.05500854,-0.005797304,-0.002907363,0,0,-0.00105059,1.941059,0.776172,-0.01680269,0,0,0,0,1,-0.3439267,0.0002562891,-0.005763605,0.0005165958,0.01772506,0.4542954,0.03920364,99598,0.2474722,500,30.25878
274,1789611250.214,-0.1090892,0.500002,-0.05500854,-0.005797304,-0.002907363,0,0,-0.00105059,1.941059,0.776172,-0.01680269,0,0,0,0,1,-0.3768817,0.0003844336,-0.005004561,0.0004532453,0.01772506,0.4577179,0.04012227,98730,0.2469764,500,30.25878
275,1789611250.718,-0.1090892,0.500002,-0.05500854,-0.005797304,-0.002907363,0,0,-0.00105059,1.941059,0.776172,-0.01680269,0,0,0,0,1,-0.4160299,0.0003844336,-0.002776126,0.0005439488,0.01772506,0.4611022,0.03899622,98284,0.2466011,500,30.25878
276,1789611251.212,-0.1090892,0.500002,-0.05500854,-0.005797304,-0.002907363,0,0,-0.00105059,1.941059,0.776172,-0.01680269,0,0,0,0,1,-0.442599,0.0003844336,-0.002671263,0.0005629662,0.01772506,0.4514332,0.0392077,100179,0.2463663,500,30.25878
277,1789611251.712,-0.1090892,0.500002,-0.05500854,-0.005797304,-0.002907363,0,0,-0.00105059,1.941059,0.776172,-0.01680269,0,0,0,0,1,-0.4609771,0.0001708594,-0.001838846,0.0006033183,0.01772506,0.4571285,0.03910136,99050,0.2461032,500,30.25878
278,1789611252.208,-0.1090892,0.500002,-0.05500854,-0.005797304,-0.002907363,0,0,-0.00105059,1.941059,0.776172,-0.01680269,0,0,0,0,1,-0.4880735,0.0002562891,-0.006115634,0.0004603707,0.01772506,0.4536135,0.0393436,99708,0.2457938,500,30.25878
279,1789611252.717,-0.1090892,0.500002,-0.05500854,-0.005797304,-0.002907363,0,0,-0.00105059,1.941059,0.776172,-0.01680269,0,0,0,0,1,-0.5200309,0.0003844336,-0.005872795,0.0004200967,0.01772506,0.4651272,0.03968287,97367,0.2452632,500,30.25878
280,1789611253.218,-0.1090892,0.500002,-0.05500854,-0.005797304,-0.002907363,0,0,-0.00105059,1.941059,0.776172,-0.01680269,0,0,0,0,1,-0.5627791,0.0002562891,-0.004786888,0.0004530708,0.01772506,0.4579706,0.03973126,98757,0.244804,500,30.25878
281,1789611253.724,-0.1090892,0.500002,-0.05500854,-0.005797304,-0.002907363,0,0,-0.00105059,1.941059,0.776172,-0.01680269,0,0,0,0,1,-0.5970683,0.0003844336,-0.004620632,0.000412934,0.01772506,0.4629436,0.03905177,97913,0.2443932,500,30.25878
282,1789611254.228,-0.1040223,0.500002,-0.05538097,-0.006112305,-0.003377477,0,0,-0.001172615,1.945014,0.7905262,-0.01702413,0,0,0,0,1,-0.626268,0.0003844336,-0.003321626,0.0007886532,0.01612254,0.4605687,0.03933549,98322,0.2440664,500,30.26271
283,1789611254.740,-0.1026434,0.500002,-0.05653777,-0.008189572,-0.003290538,0,0,-0.001142567,1.942848,0.7815048,-0.01601025,0,0,0,0,1,-0.6635324,0.0003844336,-0.00360299,0.001640617,0.01896712,0.4688146,0.03938127,96718,0.2435694,500,30.26429
284,1789611255.254,-0.1058306,0.500002,-0.05386829,-0.00884169,-0.003327603,0,0,-0.001049271,1.9352,0.7837462,-0.01599811,0,0,0,0,1,-0.7042505,0.0002562891,-0.00440856,0.0008790376,0.01189727,0.4704103,0.03976583,96343,0.2431554,500,30.28293
285,1789611255.757,-0.1055095,0.500002,-0.05553528,-0.009807004,-0.003547983,0,0,-0.00106371,1.931788,0.7815039,-0.01539388,0,0,0,0,1,-0.7343616,0.0003844336,-0.005969723,0.0004387541,0.01090412,0.4598651,0.03908706,98510,0.2427371,500,30.28523
286,1789611256.269,-0.1059929,0.500002,-0.05252914,-0.007412039,-0.003095013,0,0,-0.001047421,1.93901,0.7794899,-0.01622567,0,0,0,0,1,-0.7612897,0.0002562891,-0.002967327,0.0004151409,0.02104545,0.469033,0.03951025,96652,0.2424628,500,30.29492
287,1789611256.791,-0.1023041,0.500002,-0.05157172,-0.005011075,-0.002775615,0,0,-0.0009837365,1.945386,0.7826858,-0.01596296,0,0,0,0,1,-0.7891328,0.0003844336,-0.004385114,0.0004073472,0.01701444,0.4787848,0.03910208,94908,0.2420966,500,30.31823
288,1789611257.326,-0.1040435,0.500002,-0.05226175,-0.005638546,-0.002879229,0,0,-0.001006249,1.943299,0.7853832,-0.0164225,0,0,0,0,1,-0.8181648,0.0003844336,-0.001841765,0.0004416404,0.01368691,0.4922614,0.0392046,92483,0.2418546,500,30.37324
289,1789611257.854,-0.1030163,0.500002,-0.05107222,-0.007181097,-0.003234881,0,0,-0.001050629,1.940519,0.7787689,-0.0165179,0,0,0,0,1,-0.8438427,0.0002562891,-0.003901182,0.0004072938,0.0156773,0.4841781,0.03927255,93899,0.2414961,500,30.39101
290,1789611258.387,-0.1033261,0.500002,-0.05169552,-0.005403778,-0.002978672,0,0,-0.001035163,1.943289,0.7842447,-0.0163312,0,0,0,0,1,-0.8766819,0.0003844336,-0.004150214,0.0004150896,0.0162406,0.4890015,0.04021025,92877,0.2411416,500,30.4353
291,1789611258.914,-0.1028826,0.500002,-0.05124671,-0.006236594,-0.002880139,0,0,-0.001004708,1.944436,0.7903034,-0.01633509,0,0,0,0,1,-0.8924804,1e-05,0.01539089,0.001065554,0.01550099,0.4834719,0.03921103,94037,0.2411183,500,30.46836
292,1789611259.421,-0.1029216,0.500002,-0.05190213,-0.005881024,-0.00296981,0,0,-0.00101934,1.943323,0.7838351,-0.01630394,0,0,0,0,1,-0.8924126,5.0625e-05,-0.003182695,0.001153898,0.01672421,0.4633701,0.03930044,97781,0.2411285,500,30.46836
293,1789611259.919,-0.1029216,0.500002,-0.05190213,-0.005881024,-0.00296981,0,0,-0.00101934,1.943323,0.7838351,-0.01630394,0,0,0,0,1,-0.8941689,0.0001708594,-0.007030566,0.0005254194,0.01672421,0.4546921,0.03917313,99525,0.2410519,500,30.46836
294,1789611260.419,-0.1029216,0.500002,-0.05190213,-0.005881024,-0.00296981,0,0,-0.00101934,1.943323,0.7838351,-0.01630394,0,0,0,0,1,-0.9064291,0.0003844336,-0.002886377,0.00046575,0.01672421,0.4571517,0.03970671,98925,0.2409184,500,30.46836
295,1789611260.917,-0.1029216,0.500002,-0.05190213,-0.005881024,-0.00296981,0,0,-0.00101934,1.943323,0.7838351,-0.01630394,0,0,0,0,1,-0.9271331,0.0003844336,-0.003979132,0.0004190696,0.01672421,0.4549913,0.03935146,99428,0.2405255,500,30.46836
296,1789611261.420,-0.1029216,0.500002,-0.05190213,-0.005881024,-0.00296981,0,0,-0.00101934,1.943323,0.7838351,-0.01630394,0,0,0,0,1,-0.9600086,0.0003844336,-0.002547266,0.000418005,0.01672421,0.4600596,0.03929067,98431,0.2401732,500,30.46836
297,1789611261.917,-0.1029216,0.500002,-0.05190213,-0.005881024,-0.00296981,0,0,-0.00101934,1.943323,0.7838351,-0.01630394,0,0,0,0,1,-0.9882012,0.0003844336,-0.004198935,0.0004158024,0.01672421,0.4547353,0.03879333,99593,0.2398077,500,30.46836
298,1789611262.411,-0.1029216,0.500002,-0.05190213,-0.005881024,-0.00296981,0,0,-0.00101934,1.943323,0.7838351,-0.01630394,0,0,0,0,1,-1.01585,0.0002562891,-0.004002444,0.000396266,0.01672421,0.4509258,0.0390234,100320,0.2395813,500,30.46836
299,1789611262.911,-0.1029216,0.500002,-0.05190213,-0.005881024,-0.00296981,0,0,-0.00101934,1.943323,0.7838351,-0.01630394,0,0,0,0,1,-1.041593,0.0003844336,-0.005540282,0.0003942542,0.01672421,0.457274,0.0392828,98985,0.2391916,500,30.46836
300,1789611263.426,-0.1029216,0.500002,-0.05190213,-0.005881024,-0.00296981,0,0,-0.00101934,1.943323,0.7838351,-0.01630394,0,0,0,0,1,-1.072802,0.0003844336,-0.002591074,0.000391066,0.01672421,0.4715791,0.03988266,96101,0.2388635,500,30.46836
301,1789611263.962,-0.1029216,0.500002,-0.05190213,-0.005881024,-0.00296981,0,0,-0.00101934,1.943323,0.7838351,-0.01630394,0,0,0,0,1,-1.097501,0.0002562891,-0.00288902,0.0004062109,0.01672421,0.4833109,0.04534054,92976,0.238594,500,30.46836
302,1789611264.461,-0.1029216,0.500002,-0.05190213,-0.005881024,-0.00296981,0,0,-0.00101934,1.943323,0.7838351,-0.01630394,0,0,0,0,1,-1.124855,0.0003844336,-0.004127902,0.0003877669,0.01672421,0.4568183,0.03903747,99125,0.2383282,500,30.46836
303,1789611264.967,-0.1006246,0.500002,-0.05063828,-0.005753073,-0.002127298,0,0,-0.0008871073,1.954535,0.8061418,-0.01495076,0,0,0,0,1,-1.139522,0.0001708594,-0.002308392,0.0003552592,0.01503066,0.4611418,0.04005361,98069,0.2382083,500,30.47239
304,1789611265.501,-0.1005068,0.500002,-0.04754495,-0.005214866,-0.002748368,0,0,-0.0009293192,1.947668,0.7943411,-0.01566148,0,0,0,0,1,-1.16162,0.0003844336,-0.004214577,0.0003653646,0.01565772,0.4878838,0.04172301,92808,0.2378736,500,30.4775
305,1789611266.013,-0.09832536,0.500002,-0.05286066,-0.006704975,-0.003307436,0,0,-0.001126918,1.937099,0.7685702,-0.01649675,0,0,0,0,1,-1.197753,0.0003844336,-0.003124162,0.000517801,0.01507155,0.4689293,0.0392673,96718,0.2373838,500,30.47117
306,1789611266.519,-0.09986594,0.500002,-0.05626671,-0.006784405,-0.003222626,0,0,-0.00116019,1.938351,0.7653706,-0.01629442,0,0,0,0,1,-1.242994,0.0003844336,-0.003185301,0.000413411,0.0229737,0.4630659,0.03919315,97861,0.236826,500,30.4679
307,1789611267.036,-0.1017035,0.500002,-0.04831985,-0.004979675,-0.00258415,0,0,-0.0009168216,1.948619,0.7888967,-0.01617056,0,0,0,0,1,-1.278545,0.0003844336,-0.003547997,0.0003664652,0.02378525,0.473968,0.03902984,95813,0.2365667,500,30.47139
308,1789611267.565,-0.09994857,0.500002,-0.04984995,-0.006146179,-0.003042549,0,0,-0.001022265,1.945854,0.7983232,-0.01590115,0,0,0,0,1,-1.298437,0.0003844336,-0.004273144,0.0004295686,0.01704012,0.4860263,0.03874278,93664,0.2363017,500,30.50305
309,1789611268.105,-0.09896062,0.500002,-0.04738738,-0.005787896,-0.002835468,0,0,-0.0009568356,1.947004,0.7953276,-0.0158167,0,0,0,0,1,-1.327655,0.0003844336,-0.004099889,0.000749414,0.01492401,0.4953461,0.04142118,91570,0.2358868,500,30.57077
310,1789611268.638,-0.09976419,0.500002,-0.04986622,-0.006570158,-0.003118189,0,0,-0.001011244,1.945375,0.7934753,-0.01629219,0,0,0,0,1,-1.360818,0.0003844336,-0.003277625,0.001183892,0.01472001,0.4890826,0.03939295,93007,0.2355492,500,30.61962
311,1789611269.168,-0.09881459,0.500002,-0.04849805,-0.007158516,-0.002980129,0,0,-0.0009888513,1.945525,0.7967856,-0.01576574,0,0,0,0,1,-1.384169,0.0002562891,-0.005205722,0.0005939816,0.01678416,0.4868405,0.03851175,93560,0.2352253,500,30.67029
312,1789611269.684,-0.09841838,0.500002,-0.04793603,-0.006402013,-0.003054658,0,0,-0.0009755503,1.944387,0.795072,-0.0156424,0,0,0,0,1,-1.398545,3.375e-05,0.007249815,0.001098811,0.01591663,0.4738271,0.03841352,95954,0.2351674,500,30.65717
313,1789611270.184,-0.098528,0.500002,-0.04913768,-0.006386258,-0.003053098,0,0,-0.0009937332,1.945054,0.7941191,-0.01595404,0,0,0,0,1,-1.398263,0.0001139063,-0.00492165,0.0008246249,0.01655657,0.4569824,0.03862906,99174,0.2351679,500,30.65717
314,1789611270.683,-0.098528,0.500002,-0.04913768,-0.006386258,-0.003053098,0,0,-0.0009937332,1.945054,0.7941191,-0.01595404,0,0,0,0,1,-1.403056,0.0002562891,-0.005454978,0.0004744563,0.01655657,0.4561586,0.03908539,99248,0.2350346,500,30.65717
315,1789611271.178,-0.098528,0.500002,-0.04913768,-0.006386258,-0.003053098,0,0,-0.0009937332,1.945054,0.7941191,-0.01595404,0,0,0,0,1,-1.419802,0.0003844336,-0.004911506,0.0004078393,0.01655657,0.452692,0.03881836,100001,0.2348684,500,30.65717
316,1789611271.673,-0.098528,0.500002,-0.04913768,-0.006386258,-0.003053098,0,0,-0.0009937332,1.945054,0.7941191,-0.01595404,0,0,0,0,1,-1.43555,0.0002562891,-0.003061867,0.0003830279,0.01655657,0.4512548,0.04008913,100035,0.2346393,500,30.65717
317,1789611272.171,-0.098528,0.500002,-0.04913768,-0.006386258,-0.003053098,0,0,-0.0009937332,1.945054,0.7941191,-0.01595404,0,0,0,0,1,-1.462032,0.0002562891,-0.002704165,0.000380109,0.01655657,0.4559932,0.03860855,99376,0.2342526,500,30.65717
318,1789611272.673,-0.098528,0.500002,-0.04913768,-0.006386258,-0.003053098,0,0,-0.0009937332,1.945054,0.7941191,-0.01595404,0,0,0,0,1,-1.490663,0.0002562891,-0.003793925,0.000374346,0.01655657,0.4591069,0.03909993,98657,0.2339385,500,30.65717
319,1789611273.169,-0.098528,0.500002,-0.04913768,-0.006386258,-0.003053098,0,0,-0.0009937332,1.945054,0.7941191,-0.01595404,0,0,0,0,1,-1.517682,0.0003844336,-0.00402614,0.0003558415,0.01655657,0.4533417,0.03910398,99812,0.2335696,500,30.65717
320,1789611273.674,-0.098528,0.500002,-0.04913768,-0.006386258,-0.003053098,0,0,-0.0009937332,1.945054,0.7941191,-0.01595404,0,0,0,0,1,-1.538751,0.0001708594,-0.002701861,0.000367412,0.01655657,0.4610882,0.03977418,98134,0.2333768,500,30.65717
321,1789611274.173,-0.098528,0.500002,-0.04913768,-0.006386258,-0.003053098,0,0,-0.0009937332,1.945054,0.7941191,-0.01595404,0,0,0,0,1,-1.558966,0.0002562891,-0.006505131,0.0003743415,0.01655657,0.4572506,0.03879166,99088,0.233137,500,30.65717
322,1789611274.676,-0.098528,0.500002,-0.04913768,-0.006386258,-0.003053098,0,0,-0.0009937332,1.945054,0.7941191,-0.01595404,0,0,0,0,1,-1.591584,0.0003844336,-0.005381593,0.0003609595,0.01655657,0.4589093,0.04034996,98449,0.2327905,500,30.65717
323,1789611275.181,-0.098528,0.500002,-0.04913768,-0.006386258,-0.003053098,0,0,-0.0009937332,1.945054,0.7941191,-0.01595404,0,0,0,0,1,-1.615782,0.0001708594,-0.002505629,0.0003623149,0.01655657,0.4615791,0.03939176,98113,0.2326461,500,30.65717
324,1789611275.690,-0.09590696,0.500002,-0.05174504,-0.005299717,-0.002497058,0,0,-0.0009133028,1.951864,0.8063586,-0.015127,0,0,0,0,1,-1.632274,0.0002562891,-0.005959599,0.0003435391,0.02528967,0.4656229,0.03972793,97263,0.2324706,500,30.6541
325,1789611276.198,-0.09686235,0.500002,-0.05029526,-0.005076382,-0.002998112,0,0,-0.001009233,1.945442,0.7843406,-0.0165147,0,0,0,0,1,-1.653532,0.0003844336,-0.0027438,0.0003526969,0.01855398,0.4649072,0.03923941,97495,0.2322112,500,30.65979
326,1789611276.711,-0.09486261,0.500002,-0.04812353,-0.00720141,-0.003421365,0,0,-0.001034206,1.944434,0.7835454,-0.01646413,0,0,0,0,1,-1.675382,0.0003844336,-0.002422839,0.0003804512,0.02397459,0.4692495,0.03918409,96673,0.2319355,500,30.65474
327,1789611277.216,-0.09436695,0.500002,-0.04865761,-0.007985997,-0.003519414,0,0,-0.001001928,1.940815,0.7936122,-0.01577315,0,0,0,0,1,-1.697901,0.0001708594,-0.003891795,0.0003815186,0.02026534,0.4623456,0.03916812,98007,0.2316157,500,30.65669
328,1789611277.730,-0.0953794,0.500002,-0.04745327,-0.006254115,-0.003077829,0,0,-0.0009905745,1.947638,0.8056102,-0.01532121,0,0,0,0,1,-1.73055,0.0002562891,-0.003893712,0.000361283,0.02014956,0.4701958,0.04022527,96296,0.2312553,500,30.66658
329,1789611278.268,-0.09369181,0.500002,-0.04794127,-0.00634036,-0.002901255,0,0,-0.0009551837,1.947457,0.7969203,-0.01532019,0,0,0,0,1,-1.752927,0.0003844336,-0.004630901,0.0003530587,0.019239,0.4934843,0.03993058,92145,0.2309668,500,30.68186
330,1789611278.811,-0.09484489,0.500002,-0.04722267,-0.006229467,-0.002982819,0,0,-0.0009553439,1.947124,0.7970268,-0.01534868,0,0,0,0,1,-1.772507,0.0002562891,-0.003504287,0.0003727663,0.01438963,0.4996066,0.03915215,91231,0.2308023,500,30.73202
331,1789611279.344,-0.09405851,0.500002,-0.04959324,-0.006705849,-0.002877214,0,0,-0.0009638527,1.947618,0.7956664,-0.01583121,0,0,0,0,1,-1.793327,0.0003844336,-0.00480075,0.0003553803,0.01666359,0.4878037,0.04024911,93081,0.2305708,500,30.76351
332,1789611279.876,-0.09357559,0.500002,-0.04758966,-0.006728816,-0.003127255,0,0,-0.0009801404,1.945905,0.7995114,-0.01524902,0,0,0,0,1,-1.80797,0.0001708594,-0.002739208,0.0003585296,0.01563746,0.4887085,0.03914881,93116,0.2304709,500,30.78708
333,1789611280.397,-0.09422073,0.500002,-0.04824238,-0.006017203,-0.002992328,0,0,-0.0009624789,1.948115,0.8047621,-0.01560677,0,0,0,0,1,-1.815606,7.59375e-05,0.003234104,0.001277365,0.01488807,0.476902,0.04055262,94988,0.2304414,500,30.83207
334,1789611280.902,-0.09407537,0.500002,-0.04770313,-0.006430935,-0.003010615,0,0,-0.000962062,1.947412,0.803255,-0.01552125,0,0,0,0,1,-1.815433,0.0001708594,-0.002353685,0.0007296916,0.01583748,0.4614394,0.03892231,98232,0.2304651,500,30.83207
335,1789611281.407,-0.09407537,0.500002,-0.04770313,-0.006430935,-0.003010615,0,0,-0.000962062,1.947412,0.803255,-0.01552125,0,0,0,0,1,-1.81748,0.0002562891,-0.005750577,0.0005392492,0.01583748,0.4617074,0.0395937,98048,0.2304487,500,30.83207
336,1789611281.910,-0.09407537,0.500002,-0.04770313,-0.006430935,-0.003010615,0,0,-0.000962062,1.947412,0.803255,-0.01552125,0,0,0,0,1,-1.827241,0.0002562891,-0.003967758,0.0004368897,0.01583748,0.4597173,0.03918076,98521,0.2303708,500,30.83207
337,1789611282.414,-0.09407537,0.500002,-0.04770313,-0.006430935,-0.003010615,0,0,-0.000962062,1.947412,0.803255,-0.01552125,0,0,0,0,1,-1.838285,0.0002562891,-0.001893686,0.0003873319,0.01583748,0.458674,0.04230261,98112,0.2302713,500,30.83207
338,1789611282.924,-0.09407537,0.500002,-0.04770313,-0.006430935,-0.003010615,0,0,-0.000962062,1.947412,0.803255,-0.01552125,0,0,0,0,1,-1.847025,0.0001708594,-0.004078571,0.0003547241,0.01583748,0.4658315,0.04043221,97087,0.2302634,500,30.83207
339,1789611283.433,-0.09407537,0.500002,-0.04770313,-0.006430935,-0.003010615,0,0,-0.000962062,1.947412,0.803255,-0.01552125,0,0,0,0,1,-1.858106,0.0002562891,-0.0059053,0.0003820962,0.01583748,0.4647291,0.04050303,97285,0.2300567,500,30.83207
340,1789611283.945,-0.09407537,0.500002,-0.04770313,-0.006430935,-0.003010615,0,0,-0.000962062,1.947412,0.803255,-0.01552125,0,0,0,0,1,-1.880327,0.0002562891,-0.004355763,0.0003849533,0.01583748,0.4681261,0.03994656,96742,0.2298158,500,30.83207
341,1789611284.452,-0.09407537,0.500002,-0.04770313,-0.006430935,-0.003010615,0,0,-0.000962062,1.947412,0.803255,-0.01552125,0,0,0,0,1,-1.899876,0.0003844336,-0.004562416,0.0003658174,0.01583748,0.4638047,0.04053259,97458,0.2295474,500,30.83207
342,1789611284.960,-0.09407537,0.500002,-0.04770313,-0.006430935,-0.003010615,0,0,-0.000962062,1.947412,0.803255,-0.01552125,0,0,0,0,1,-1.919795,0.0001708594,-0.003287393,0.0003552454,0.01583748,0.4652684,0.03881383,97507,0.2293791,500,30.83207
343,1789611285.467,-0.09407537,0.500002,-0.04770313,-0.006430935,-0.003010615,0,0,-0.000962062,1.947412,0.803255,-0.01552125,0,0,0,0,1,-1.939136,0.0001708594,-0.004181179,0.0003654747,0.01583748,0.4627762,0.04013348,97735,0.2291618,500,30.83207
344,1789611285.978,-0.09403898,0.500002,-0.04820391,-0.006587625,-0.003030508,0,0,-0.0009603074,1.947137,0.805524,-0.01554334,0,0,0,0,1,-1.959275,0.0002562891,-0.004059092,0.0003503571,0.0190033,0.4671319,0.03893733,97125,0.2288431,500,30.83165
345,1789611286.489,-0.09337996,0.500002,-0.05097015,-0.008074537,-0.003270293,0,0,-0.0009717275,1.943863,0.8110867,-0.01554138,0,0,0,0,1,-1.986854,0.0003844336,-0.001863973,0.0003346104,0.0296162,0.4672112,0.04008532,96890,0.2285671,500,30.82652
346,1789611287.009,-0.09296324,0.500002,-0.04659707,-0.006029063,-0.002949091,0,0,-0.0009080022,1.948404,0.8129269,-0.01496421,0,0,0,0,1,-2.008625,0.0002562891,-0.003899566,0.0004539044,0.01711783,0.4772167,0.03969693,95087,0.2283366,500,30.82751
347,1789611287.533,-0.09310275,0.500002,-0.05070137,-0.01006823,-0.003518885,0,0,-0.001045628,1.94942,0.8217903,-0.01545224,0,0,0,0,1,-2.030761,0.0002562891,-0.00384578,0.000402619,0.01111864,0.4768853,0.03890991,95293,0.2281314,500,30.83289
