step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_lin_vel_force_world,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/kl_first_minibatch,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
4000,1789987185.143,-0.003714896,-0.004658802,0.03599999,-0.0003739784,-4.281533e-05,0,-0.001342357,-0.0003490177,0,-0.001204625,-5.200211e-05,-0.00123,-4.861653e-05,0.04215001,-0.0003632357,-0.001345495,0,-0.0007813009,-0.0005890804,-0.0006639556,0.01960722,0,-0.000122606,-0.000114057,0.02024187,0.04310548,0.04517438,8.624016e-05,0,14.46529,9.034701e-05,1.576667e-07,2.47904e-07,3.701279e-06,0.02317736,0.6,0.1,0,0,0.0106795,0.03120831,1.016401,1.547831,38336,0.5529418,13.09,2.065348
4001,1789987187.641,-0.006998591,-0.009559176,0.07199996,-0.0007653806,-9.012409e-05,0,-0.002026074,-0.0006744873,0,-0.002207857,-0.0001002732,-0.00108,-9.103744e-05,0.08267497,-0.0008429656,-0.001224928,0,-0.001695713,-0.001082565,-0.001100202,0.03870173,0.01093569,-0.0002636057,-0.0001611881,0.03991761,0.08400457,0.08649306,7.5345e-05,0,14.46529,7.944024e-05,3.157025e-07,3.378108e-07,3.441724e-06,0.03775524,0.75,0.05,0,0,0.01555218,0.02583552,0.8871763,1.573837,39944,0.5529418,38.09,6.041984
4002,1789987190.138,-0.01049179,-0.01295134,0.1079999,-0.001410219,-7.228145e-05,0,-0.004891846,-0.001151654,0,-0.004687426,-0.0001492571,-0.00266,-0.0001640489,0.131,-0.001271802,-0.003735691,-3.016211e-05,-0.003080857,-0.001591279,-0.001831257,0.05744417,0,-0.0004043755,-0.0002936968,0.05981976,0.1216691,0.1359848,6.879477e-05,0,14.46529,7.200737e-05,1.325706e-07,2.666717e-07,2.813356e-06,0.006811671,0,0.2,0,0,0.00207343,0.02562756,0.903343,1.587276,39469,0.5529418,60,9.661512
4003,1789987192.639,-0.01264594,-0.01831933,0.1439999,-0.00139648,-0.0001105686,0,-0.003772274,-0.001200332,-0.0009781234,-0.003560153,-0.0001991097,-0.00187,-8.505378e-05,0.1750999,-0.001284736,-0.001862846,0,-0.003198427,-0.00323795,-0.001318134,0.07644252,0.02162745,-0.0005310082,-0.0002730989,0.0781341,0.1671128,0.1798903,6.018089e-05,0,14.46529,6.287837e-05,4.267817e-08,6.541973e-08,2.589388e-06,0.002077034,0,1,0,0,0.000723746,0.02190787,0.906476,1.589153,39390,0.5529418,85.29,13.83748
