step,wall_time,Episode_Reward/action_rate,Episode_Reward/alive,Episode_Reward/base_angular_motion,Episode_Reward/base_height,Episode_Reward/base_motion,Episode_Reward/failure,Episode_Reward/joint_limits,Episode_Reward/joint_vel,Episode_Reward/reach_coarse,Episode_Reward/reach_fine,Episode_Reward/upright,Episode_Termination/bad_orientation,Episode_Termination/base_contact,Episode_Termination/low_base,Episode_Termination/outside_workspace,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Metrics/ee_position/position_error_m,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
45,1789558747.839,-0.09294043,0.500002,-0.1266942,-0.03385466,-0.003340882,0,0,-0.003008621,1.699685,0.2711044,-0.02064495,0.0004882812,0,0,0,0.9995117,14.03733,0.001297463,-0.00844228,0.005018563,0.05909365,0.4360347,0.03817105,103651,0.5307788,500,19.79829
46,1789558748.317,-0.09294043,0.500002,-0.1266942,-0.03385466,-0.003340882,0,0,-0.003008621,1.699685,0.2711044,-0.02064495,0.0004882812,0,0,0,0.9995117,14.01343,0.0008649756,-0.009394633,0.005123602,0.05909365,0.4355855,0.03805113,103775,0.5303971,500,19.79829
47,1789558748.799,-0.0932354,0.500002,-0.1299064,-0.02952968,-0.003696819,0,0,-0.003386628,1.639148,0.2082862,-0.02169418,8.138021e-05,0,0,0,0.9999186,14.00092,0.0008649756,-0.00927051,0.00567168,0.06355189,0.4393067,0.0393548,102686,0.5302448,500,19.8101
48,1789558749.275,-0.0932944,0.500002,-0.1305488,-0.02866468,-0.003768007,0,0,-0.003462229,1.627041,0.1957226,-0.02190403,0,0,0,0,1,13.98731,0.001297463,-0.00814003,0.005413536,0.06444354,0.4333401,0.03893614,104074,0.5301745,500,19.8101
49,1789558749.754,-0.09608527,0.500002,-0.1268771,-0.03094457,-0.003463544,0,0,-0.00320204,1.671184,0.2245404,-0.0216211,0,0,0,0,1,13.98374,0.0008649756,-0.007724137,0.004669082,0.05883114,0.4370549,0.03793049,103481,0.5300702,500,19.84088
50,1789558750.235,-0.09589855,0.500002,-0.1584098,-0.03304168,-0.003629724,0,0,-0.003051607,1.752352,0.3190859,-0.02052365,0,0,0,0,1,13.96139,0.0008649756,-0.009025821,0.004988469,0.0664878,0.4387522,0.03804421,103088,0.5297515,500,19.92176
51,1789558750.747,-0.09657992,0.500002,-0.1365729,-0.02927687,-0.003286049,0,0,-0.002905217,1.711648,0.2804254,-0.01942056,0,0,0,0,1,13.94138,0.001297463,-0.005857096,0.004470962,0.03319716,0.4664581,0.03923273,97197,0.5292561,500,20.41763
52,1789558751.253,-0.09898712,0.500002,-0.149815,-0.03265511,-0.003369362,0,0,-0.003004436,1.722116,0.2955656,-0.01923673,0,0,0,0,1,13.91611,0.0008649756,-0.007177165,0.004051151,0.03549292,0.4633851,0.03807473,98017,0.5285343,500,21.07296
53,1789558751.775,-0.09691469,0.500002,-0.1289165,-0.02994796,-0.003299382,0,0,-0.00305967,1.729919,0.2976982,-0.01925442,0,0,0,0,1,13.88813,0.001297463,-0.007795295,0.004405543,0.0467828,0.4789927,0.03801823,95069,0.5283039,500,22.35312
54,1789558752.294,-0.09750406,0.500002,-0.1304471,-0.03064105,-0.003240664,0,0,-0.003018508,1.738669,0.3069994,-0.01907791,0,0,0,0,1,13.87409,0.0008649756,-0.008088185,0.00360346,0.04236549,0.4752715,0.04005694,95379,0.5278847,500,22.59717
55,1789558752.817,-0.09691992,0.500002,-0.1296479,-0.02990445,-0.003301957,0,0,-0.003023176,1.744749,0.3115468,-0.01907216,0,0,0,0,1,13.84564,0.0008649756,-0.008817019,0.003833484,0.04665758,0.4799795,0.03822374,94850,0.5274035,500,22.7033
56,1789558753.340,-0.09707107,0.500002,-0.1253272,-0.02943568,-0.003232254,0,0,-0.003038135,1.752242,0.3212288,-0.01897811,0,0,0,0,1,13.81821,0.001297463,-0.008128254,0.00370947,0.04329816,0.4814117,0.03798461,94632,0.5268956,500,22.98719
57,1789558753.865,-0.09752595,0.500002,-0.1275602,-0.03061226,-0.0032914,0,0,-0.003021526,1.753095,0.3251008,-0.01897001,0,0,0,0,1,13.80442,0.0008649756,-0.008095324,0.003641886,0.04162021,0.482558,0.03799105,94423,0.5270108,500,22.99832
58,1789558754.385,-0.09762531,0.500002,-0.1254462,-0.02865223,-0.003213218,0,0,-0.003041968,1.766734,0.340629,-0.01878834,0,0,0,0,1,13.7807,0.001297463,-0.008317286,0.003973251,0.04183012,0.4767556,0.03924012,95256,0.5262261,500,23.23202
59,1789558754.908,-0.0981278,0.500002,-0.126847,-0.02945506,-0.003285134,0,0,-0.003028109,1.768583,0.3427598,-0.01875433,0,0,0,0,1,13.76729,0.0008649756,-0.006806687,0.004182634,0.04353959,0.4792175,0.03936505,94781,0.5265579,500,23.33487
60,1789558755.431,-0.098304,0.500002,-0.1251822,-0.02984852,-0.003145404,0,0,-0.003040181,1.769483,0.3438489,-0.01908023,0,0,0,0,1,13.75733,0.0008649756,-0.008627124,0.003462928,0.0349941,0.4800375,0.03935838,94633,0.5264249,500,23.32055
61,1789558755.954,-0.09808,0.500002,-0.1224595,-0.02744637,-0.003274091,0,0,-0.002996531,1.778769,0.3596319,-0.01873404,0,0,0,0,1,13.7588,0.0008649756,-0.008201904,0.003146574,0.04130227,0.4787157,0.03953481,94842,0.5268555,500,23.46329
62,1789558756.457,-0.09809261,0.500002,-0.1220611,-0.02753506,-0.003246428,0,0,-0.003027243,1.783325,0.3672867,-0.01840686,0,0,0,0,1,13.73777,0.0005766504,-0.005891254,0.0036428,0.03732096,0.4595971,0.03944206,98493,0.5262809,500,23.69495
63,1789558756.932,-0.103649,0.500002,-0.1505688,-0.02932238,-0.003270766,0,0,-0.002812257,1.774673,0.3522099,-0.01987919,0,0,0,0,1,13.71299,0.0005766504,-0.006197679,0.0032206,0.01229719,0.4329624,0.03817368,104326,0.5257404,500,23.68574
64,1789558757.414,-0.1029032,0.500002,-0.1446041,-0.02928168,-0.003223434,0,0,-0.002864668,1.775367,0.3539572,-0.01979003,0,0,0,0,1,13.68361,0.0008649756,-0.007266301,0.003041352,0.01292192,0.4388981,0.03848886,102960,0.5253689,500,23.67906
65,1789558757.892,-0.1011859,0.500002,-0.1298339,-0.02884069,-0.003202927,0,0,-0.003117993,1.788199,0.3731878,-0.01895731,0,0,0,0,1,13.6573,0.0008649756,-0.008039822,0.002979909,0.02769674,0.4370093,0.0380137,103472,0.52454,500,23.68492
66,1789558758.371,-0.1043446,0.500002,-0.1522814,-0.02907592,-0.003482486,0,0,-0.003008934,1.796263,0.3818457,-0.01852224,0,0,0,0,1,13.61189,0.001297463,-0.007965566,0.003316866,0.03116878,0.4357138,0.03943181,103446,0.5237646,500,23.68492
67,1789558758.851,-0.1043446,0.500002,-0.1522814,-0.02907592,-0.003482486,0,0,-0.003008934,1.796263,0.3818457,-0.01852224,0,0,0,0,1,13.59341,0.0008649756,-0.006921826,0.006360517,0.03116878,0.4378722,0.03791666,103306,0.5237129,500,23.68492
68,1789558759.332,-0.09523576,0.500002,-0.08905788,-0.02329287,-0.002745935,0,0,-0.002753411,1.829245,0.45085,-0.01737551,0,0,0,0,1,13.55217,0.0008649756,-0.00753293,0.003403918,0.07469316,0.4393797,0.03830647,102896,0.5228023,500,23.70826
69,1789558759.810,-0.09523576,0.500002,-0.08905788,-0.02329287,-0.002745935,0,0,-0.002753411,1.829245,0.45085,-0.01737551,0,0,0,0,1,13.51499,0.0008649756,-0.008651055,0.00254633,0.07469316,0.4356694,0.03802776,103762,0.521813,500,23.70826
70,1789558760.294,-0.09818428,0.500002,-0.1197935,-0.03060616,-0.003206993,0,0,-0.003232105,1.809755,0.4118931,-0.02004977,0,0,0,0,1,13.47426,0.0008649756,-0.006935123,0.002472893,0.04134768,0.4400709,0.04028082,102325,0.5211725,500,23.72034
71,1789558760.778,-0.09921034,0.500002,-0.1197836,-0.0239165,-0.003171514,0,0,-0.003198061,1.800167,0.3850206,-0.01990275,0,0,0,0,1,13.43827,0.0008649756,-0.008247937,0.002521585,0.02149671,0.4415693,0.03810525,102469,0.5203141,500,23.74254
72,1789558761.283,-0.09752911,0.500002,-0.1155072,-0.02449662,-0.003381322,0,0,-0.0031555,1.812637,0.4085379,-0.01839959,0,0,0,0,1,13.39411,0.0008649756,-0.007676435,0.002486988,0.03009377,0.4612901,0.03992128,98066,0.5194942,500,23.96198
73,1789558761.794,-0.09892033,0.500002,-0.1108365,-0.02281254,-0.003162448,0,0,-0.003094995,1.820182,0.4208651,-0.01815564,0,0,0,0,1,13.36511,0.0005766504,-0.006745462,0.002630129,0.03259398,0.4680116,0.03919721,96906,0.5192662,500,24.37097
74,1789558762.314,-0.09875326,0.500002,-0.1140505,-0.02263355,-0.003199615,0,0,-0.003077741,1.823229,0.4284145,-0.01776799,0,0,0,0,1,13.34744,0.0005766504,-0.00785609,0.002535332,0.03576884,0.4774103,0.03820443,95326,0.518978,500,24.9472
75,1789558762.833,-0.09840429,0.500002,-0.1145447,-0.0224928,-0.003160307,0,0,-0.003060849,1.827866,0.4379807,-0.01753405,0,0,0,0,1,13.31285,0.0008649756,-0.009150233,0.002572207,0.03480054,0.4769764,0.03811455,95423,0.5181236,500,25.07687
76,1789558763.356,-0.09920485,0.500002,-0.1154598,-0.0220508,-0.003246682,0,0,-0.003105617,1.82833,0.4396755,-0.01777771,0,0,0,0,1,13.29382,0.0008649756,-0.006823195,0.002247175,0.03215019,0.4804459,0.03818083,94773,0.5182687,500,25.06096
77,1789558763.879,-0.09838724,0.500002,-0.1116418,-0.02174924,-0.003184153,0,0,-0.003075014,1.831853,0.4442096,-0.01753097,0,0,0,0,1,13.26889,0.0005766504,-0.006737815,0.002498485,0.03489697,0.4811561,0.03861356,94564,0.5173945,500,25.19022
78,1789558764.405,-0.0994155,0.500002,-0.1179189,-0.02155738,-0.003231943,0,0,-0.003120579,1.835357,0.4517901,-0.01747521,0,0,0,0,1,13.23402,0.0008649756,-0.00609145,0.002536969,0.03630695,0.4835522,0.03817773,94209,0.517013,500,25.30462
79,1789558764.931,-0.09923696,0.500002,-0.1167071,-0.02168761,-0.003192627,0,0,-0.003075915,1.835651,0.4496866,-0.01747676,0,0,0,0,1,13.22482,0.0005766504,-0.007755625,0.002787749,0.03619225,0.4818747,0.0393784,94295,0.516903,500,25.32211
80,1789558765.459,-0.09921412,0.500002,-0.1147452,-0.02069359,-0.00320608,0,0,-0.003124313,1.839857,0.4613914,-0.01733277,0,0,0,0,1,13.21197,0.0008649756,-0.007486713,0.002216987,0.03551535,0.4847224,0.03928852,93799,0.5172042,500,25.43599
81,1789558765.985,-0.1000185,0.500002,-0.1186357,-0.02181234,-0.003270461,0,0,-0.003150032,1.838655,0.4571104,-0.01794953,0,0,0,0,1,13.19732,0.0008649756,-0.007559019,0.002243509,0.03362006,0.4835804,0.03794169,94247,0.5165676,500,25.44217
82,1789558766.510,-0.09801222,0.500002,-0.1078768,-0.02056304,-0.003191403,0,0,-0.003069465,1.844832,0.4745016,-0.01663044,0,0,0,0,1,13.15736,0.0008649756,-0.00755402,0.002391159,0.03747787,0.4827597,0.03874898,94249,0.5154817,500,25.50496
83,1789558767.012,-0.09805813,0.500002,-0.1104308,-0.01809111,-0.003134168,0,0,-0.003076709,1.842818,0.4685087,-0.01685393,0,0,0,0,1,13.11816,0.0002562891,-0.003856181,0.003405357,0.03466597,0.4596844,0.03798532,98764,0.5147838,500,25.61416
84,1789558767.492,-0.09626572,0.500002,-0.1020366,-0.01265556,-0.003069131,0,0,-0.002948818,1.834583,0.4494769,-0.01661866,0,0,0,0,1,13.0858,0.0002562891,-0.006285871,0.002307282,0.04271769,0.4383731,0.03785825,103210,0.5139453,500,25.61416
85,1789558767.977,-0.09602731,0.500002,-0.09718542,-0.01351052,-0.003042183,0,0,-0.003091495,1.846835,0.4716557,-0.01654189,0,0,0,0,1,13.06212,0.0005766504,-0.007279678,0.002148042,0.04591396,0.4434855,0.03799105,102085,0.5135189,500,25.63001
86,1789558768.464,-0.09620833,0.500002,-0.09129777,-0.01079865,-0.002895622,0,0,-0.003070512,1.856776,0.4875027,-0.0168412,0,0,0,0,1,13.0357,0.0008649756,-0.007318485,0.002171353,0.04058544,0.4441223,0.03933454,101667,0.5130864,500,25.64249
87,1789558768.944,-0.09686208,0.500002,-0.09360389,-0.008603617,-0.002871729,0,0,-0.002886876,1.849739,0.4740773,-0.01691644,0,0,0,0,1,13.0241,0.0008649756,-0.006779144,0.001969786,0.03335489,0.4374485,0.03803277,103373,0.5131138,500,25.64249
88,1789558769.426,-0.09716742,0.500002,-0.09424316,-0.00973746,-0.002894183,0,0,-0.002907276,1.852883,0.4865044,-0.01715247,0,0,0,0,1,13.00261,0.0008649756,-0.006559163,0.002164795,0.03341443,0.4397573,0.03838944,102796,0.5129324,500,25.64893
89,1789558769.910,-0.09869407,0.500002,-0.09743949,-0.01540667,-0.003006454,0,0,-0.003009275,1.868607,0.54864,-0.01833264,0,0,0,0,1,12.98321,0.0005766504,-0.007283929,0.001887995,0.03371214,0.4411044,0.03947735,102276,0.5124819,500,25.64893
90,1789558770.397,-0.09878482,0.500002,-0.09874779,-0.01558817,-0.003020172,0,0,-0.003005799,1.868736,0.5481997,-0.01826206,0,0,0,0,1,12.94811,0.0008649756,-0.007198341,0.001875535,0.03400993,0.4442151,0.03934669,101645,0.5118378,500,25.65931
91,1789558770.884,-0.09785478,0.500002,-0.1179371,-0.01963234,-0.003090703,0,0,-0.002807132,1.866059,0.5172176,-0.01660338,0,0,0,0,1,12.92986,0.0005766504,-0.004984947,0.002001425,0.02618937,0.4443979,0.0393858,101599,0.5115589,500,25.66719
92,1789558771.385,-0.09602606,0.500002,-0.09629171,-0.01429545,-0.00295738,0,0,-0.00296218,1.856349,0.4940835,-0.01709564,0,0,0,0,1,12.89261,0.0003844336,-0.006829903,0.002000337,0.02950787,0.4583673,0.03880191,98863,0.5108186,500,25.72023
93,1789558771.898,-0.09677877,0.500002,-0.1044004,-0.02226077,-0.003054363,0,0,-0.003038444,1.856046,0.5032489,-0.01650659,0,0,0,0,1,12.86869,0.0008649756,-0.007329163,0.001779027,0.03423477,0.4718821,0.03803849,96391,0.5106538,500,25.83214
94,1789558772.420,-0.09926969,0.500002,-0.1118963,-0.01915574,-0.003107634,0,0,-0.003066917,1.86683,0.523807,-0.01648897,0,0,0,0,1,12.84743,0.0005766504,-0.006410682,0.001826981,0.02978472,0.4797919,0.03803229,94920,0.5101997,500,26.13983
