step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_lin_vel_force_world,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
20000,1789983513.781,-0.006488676,-0.009742316,0.03599999,-0.0004937738,-3.444653e-05,0,-0.002592461,-0.0002898076,0,-0.002090417,-5.097265e-05,-0.0006700001,-0.0001213304,0.04280001,-0.0004808895,-0.0009769748,0,-0.001028974,-0.00169273,-0.001201675,0.02046881,0,-0.000143597,-0.0001025445,0.01893283,0.04033106,0.04247028,0.0001172152,1e-05,19.16608,0.0001491309,1.043672e-07,1.822306e-05,1.358827e-05,0.04393887,1,0,1e-05,-0.002565884,0.1039222,1.07594,1.499017,38176,0.715554,13.09,1.870449
20001,1789983516.272,-0.01124816,-0.0147368,0.07199996,-0.0009680378,-0.0001615384,0,-0.004016656,-0.0006646694,0,-0.003222367,-9.927082e-05,-0.00146,-0.0001911852,0.07828748,-0.001050449,-0.001125331,0,-0.002281105,-0.002907102,-0.002429962,0.03915551,0.01099158,-0.0003041644,-0.0001871584,0.03555616,0.07659669,0.08393517,0.0001324842,1e-05,19.16711,0.0001877715,1.471072e-07,4.538384e-05,9.756364e-06,0.05144097,1,0,1e-05,-0.001864105,0.03100585,0.9365714,1.521254,39996,0.7155659,38.09,5.403629
20002,1789983518.775,-0.0171462,-0.02095155,0.1079999,-0.001398153,-0.0003521227,0,-0.008357668,-0.001187433,0,-0.00738297,-0.0001501441,-0.00264,-0.0002038519,0.1283999,-0.001552994,-0.003449194,0,-0.003492634,-0.005010988,-0.003919302,0.05748552,0,-0.0004262667,-0.0003030424,0.0537541,0.1126586,0.1268257,0.0001199406,1e-05,19.16643,0.0001778755,1.425464e-07,5.16225e-05,6.1698e-06,0.04943002,1,0,1e-05,-0.0009623209,0.02977281,0.9413533,1.554786,39382,0.7155136,60,8.651878
20003,1789983521.298,-0.0223511,-0.03024342,0.1439999,-0.002479319,-0.0008780466,0,-0.007542998,-0.001312236,-3.664613e-05,-0.00586584,-0.000199718,-0.00191,-0.0002431266,0.1614499,-0.002256481,-0.002311562,0,-0.004852486,-0.01178295,-0.003605613,0.07315721,0.02092115,-0.0005697111,-0.0003418263,0.0724825,0.142988,0.1787508,0.0001221164,1e-05,19.1644,0.0001900903,1.019616e-07,6.207629e-05,5.795569e-06,0.04415397,1,0,1e-05,-0.003199696,0.03032034,0.9636402,1.552346,39071,0.7154109,85.29,12.353
20004,1789983523.853,-0.02921597,-0.03727343,0.1799999,-0.002917417,-0.0008738925,-0.0007142859,-0.01377789,-0.00185708,-0.0001009212,-0.01080283,-0.0002519127,-0.004191429,-0.0003516366,0.2125141,-0.002609854,-0.004369237,-0.0001670732,-0.006335019,-0.01396235,-0.004360116,0.09187022,0.007581615,-0.0007029487,-0.0005120008,0.08793838,0.1894995,0.2189695,0.0001253824,1e-05,19.16149,0.0002079566,1.065451e-07,7.633467e-05,6.132967e-06,0.04828435,1,0,1e-05,-0.004084829,0.04045242,0.9870994,1.560756,38583,0.7152942,110.09,15.86583
20005,1789983526.458,-0.03418497,-0.04551926,0.2159999,-0.003779333,-0.0011958,0,-0.0122845,-0.002173477,-0.0004396105,-0.009502763,-0.0003000347,-0.003286667,-0.0003626286,0.2407665,-0.003374836,-0.003195521,0,-0.007436357,-0.01529685,-0.004153728,0.1104669,0.03186753,-0.0008401544,-0.0005543088,0.09826981,0.2270756,0.2695164,0.0001224539,1e-05,19.15824,0.0002145053,8.496026e-08,8.417925e-05,7.787172e-06,0.04385446,1,0,1e-05,-0.004747713,0.03781426,1.018816,1.579513,37833,0.7151561,131.68,18.94634
20006,1789983529.055,-0.03824621,-0.05338433,0.2520002,-0.003881396,-0.0009204511,0,-0.01334219,-0.002438588,0,-0.01012377,-0.0003496912,-0.003653334,-0.000348163,0.2833498,-0.003744622,-0.004014219,0,-0.008383675,-0.01386921,-0.004128052,0.1324512,0.03765839,-0.000984143,-0.0006154693,0.1198421,0.2670372,0.3092998,0.00012921,1e-05,19.15472,0.0002353295,8.004692e-08,8.969566e-05,1.634377e-05,0.05661131,1,0,1e-05,-0.001741707,0.04429763,1.008843,1.575029,38045,0.7150533,156.39,22.40414
20007,1789983531.669,-0.04355716,-0.0631763,0.2880004,-0.00519956,-0.002146159,0,-0.01939955,-0.002728154,-0.001490952,-0.01549132,-0.0003907026,-0.006668001,-0.0005365384,0.3301797,-0.004769816,-0.007544252,0,-0.01057153,-0.02590269,-0.006154185,0.1423713,0.0168278,-0.001151129,-0.0007850429,0.1268155,0.2756346,0.3488725,0.0001345249,1e-05,19.1523,0.0002546641,7.632762e-08,9.725877e-05,2.280409e-05,0.06838804,1,0,1e-05,-0.005201509,0.04379331,1.039649,1.568117,37696,0.7149581,181.46,25.5979
20008,1789983534.283,-0.04968342,-0.06702648,0.3240007,-0.005793541,-0.001450545,0,-0.02113894,-0.003320984,-7.884126e-05,-0.01747882,-0.000447868,-0.006023334,-0.0005992921,0.371333,-0.005151651,-0.006706971,-0.0001146758,-0.01176362,-0.02436258,-0.006557799,0.165728,0.03220228,-0.00125228,-0.0008741664,0.1445214,0.3327348,0.3932688,0.0001419273,1e-05,19.15022,0.000266734,1.132608e-07,0.000100084,2.460952e-05,0.05830282,1,0,1e-05,-0.004675822,0.04482137,1.033544,1.572968,37714,0.7148792,204.61,29.18318
20009,1789983536.916,-0.05936364,-0.07559045,0.3600009,-0.006895355,-0.0007511172,-0.0025,-0.02698322,-0.003376324,0,-0.02318487,-0.0004676892,-0.01015,-0.0007781644,0.4296247,-0.006278352,-0.01169621,0,-0.01219972,-0.02295706,-0.01017068,0.1885144,0,-0.001415327,-0.001111418,0.1635309,0.3803699,0.4318761,0.0001472772,1e-05,19.14846,0.0002822646,1.35245e-07,0.0001032781,3.157406e-05,0.06252023,1,0,1e-05,-0.004585738,0.04860061,1.058708,1.566533,37445,0.7148125,228.43,32.47653
