step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_lin_vel_force_world,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
4010,1789983403.041,-0.03847364,-0.05105677,0.3960012,-0.004417265,-0.0001593873,0,-0.0189427,-0.00367998,0,-0.02062248,-0.0005455564,-0.01064,-0.0005547332,0.4811998,-0.005137609,-0.01467532,-0.0007432965,-0.01310744,-0.0141134,-0.009149078,0.2054556,0.006431294,-0.001494558,-0.001149865,0.2076805,0.4124803,0.4919377,6.663294e-05,1e-06,14.46385,7.962494e-05,5.491823e-08,6.089955e-08,1.287618e-05,0.07613607,1,0,1e-06,-0.001142712,0.02113931,0.9691751,1.559068,38882,0.5528927,250.76,39.59015
4011,1789983405.610,-0.04004606,-0.05536357,0.432001,-0.005356812,-0.0001975343,0,-0.01159497,-0.003615697,0,-0.01198727,-0.0005850949,-0.00435,-0.0002346496,0.5337498,-0.004406669,-0.005299992,-8.530208e-06,-0.009299327,-0.005000317,-0.005146164,0.229726,0.07331073,-0.001575042,-0.000835705,0.2309824,0.4869291,0.5469288,6.584154e-05,1e-06,14.46356,8.077738e-05,5.928966e-08,6.74364e-08,1.480912e-05,0.06698547,1,0,1e-06,-0.001292726,0.0226345,0.9989221,1.562592,38377,0.5528872,274.55,44.03902
4012,1789983408.197,-0.04431275,-0.0618771,0.4680006,-0.005067024,-0.0002504867,0,-0.01881998,-0.003877781,-4.818201e-05,-0.01722721,-0.0006414237,-0.009680001,-0.0002634207,0.5804498,-0.004864099,-0.01236701,0,-0.01349853,-0.01395132,-0.006040781,0.2422909,0.01410683,-0.001750229,-0.001216856,0.2531283,0.5228726,0.5880755,6.6711e-05,1e-06,14.46337,8.612364e-05,6.382194e-08,7.095763e-08,1.927786e-05,0.08189025,1,0,1e-06,-0.001271334,0.02204215,1.003023,1.570225,38202,0.5528805,299.56,47.49654
4013,1789983410.780,-0.04607445,-0.06657735,0.5040003,-0.006075001,-0.000326933,0,-0.01390249,-0.004275307,-0.0006233505,-0.01371615,-0.00069111,-0.005923335,-0.0002093182,0.6221666,-0.005132469,-0.006708092,-7.492863e-06,-0.01218941,-0.01263375,-0.005384203,0.2661049,0.08156821,-0.001882035,-0.001010495,0.2765369,0.5476104,0.6345494,6.930729e-05,1e-06,14.46315,8.845601e-05,6.993957e-08,7.590441e-08,1.900288e-05,0.0777538,1,0,1e-06,-0.001376325,0.02623379,1.013016,1.563325,38156,0.5528754,325.4,52.04738
4014,1789983413.369,-0.04793709,-0.06765246,0.54,-0.006237367,-0.0003347775,0,-0.0131292,-0.004752096,0,-0.01157634,-0.0007293205,-0.006273334,-0.0001665619,0.6693,-0.005159345,-0.007360856,0,-0.01209833,-0.01169967,-0.005151079,0.2879049,0.09172913,-0.001974806,-0.001028214,0.292014,0.6034266,0.6848712,7.403949e-05,1e-06,14.46308,9.541397e-05,7.773664e-08,9.485142e-08,2.120189e-05,0.1028395,1,0,1e-06,-0.000807139,0.02950376,1.016547,1.559038,38167,0.5528761,350.71,55.92028
4015,1789983415.943,-0.05434163,-0.07455344,0.5759997,-0.007513176,-0.0002956053,0,-0.0192697,-0.004759667,-0.001351991,-0.01745072,-0.0007852598,-0.0085,-0.000215104,0.7125875,-0.005814282,-0.009383161,-0.0002375004,-0.01432476,-0.01569854,-0.006500661,0.3015879,0.07117473,-0.002109343,-0.001246698,0.311881,0.6339631,0.7278451,6.878997e-05,1e-06,14.46308,8.819495e-05,7.558946e-08,8.289456e-08,1.92465e-05,0.09051563,1,0,1e-06,-0.001124929,0.02323531,1.022682,1.544387,38294,0.5528731,371.86,58.91902
4016,1789983418.528,-0.05562996,-0.08083288,0.6119994,-0.007218113,-0.0004362349,-0.0007142859,-0.01963287,-0.005040373,-0.0005811693,-0.01882635,-0.0008431989,-0.01002,-0.00035609,0.7577786,-0.006230311,-0.01244591,-0.0005888277,-0.0161122,-0.01505105,-0.008865939,0.3201965,0.0678692,-0.002269575,-0.00138788,0.3328669,0.6633433,0.7727506,6.945934e-05,1e-06,14.46291,8.903738e-05,7.26547e-08,8.639108e-08,1.9419e-05,0.09307137,1,0,1e-06,-0.0009990268,0.02173674,1.016439,1.562646,38115,0.5528692,397.55,62.42603
4017,1789983421.117,-0.06332931,-0.08592592,0.647999,-0.008471439,-0.0002187044,0,-0.02989764,-0.005010898,-0.001200428,-0.02751551,-0.0008855292,-0.01796667,-0.0005639576,0.8070168,-0.006781978,-0.02136195,-0.0009030641,-0.02009005,-0.01608728,-0.01100384,0.3390803,0,-0.00243545,-0.001860987,0.3524444,0.6861529,0.8094082,6.947093e-05,1e-06,14.46274,9.03068e-05,7.848877e-08,8.295973e-08,2.067442e-05,0.0920457,1,0,1e-06,-0.0008311622,0.02309525,1.018406,1.564193,38063,0.552866,421.25,66.34042
4018,1789983423.713,-0.06293996,-0.08934542,0.6839988,-0.009057045,-0.0004217914,0,-0.0230539,-0.005649406,-7.961591e-06,-0.01959205,-0.0009224544,-0.01104667,-0.0002606639,0.8578346,-0.006532077,-0.0141199,-0.0002517764,-0.01815593,-0.01631971,-0.008483743,0.3569932,0.07459487,-0.002499863,-0.001610407,0.3715781,0.7157895,0.8668954,6.623823e-05,1e-06,14.46263,8.319811e-05,6.965143e-08,7.461612e-08,1.681561e-05,0.0872224,1,0,1e-06,-0.001156342,0.02813031,1.024287,1.558527,38060,0.5528637,442.26,69.87305
4019,1789983426.300,-0.06432645,-0.09198064,0.7199984,-0.01069163,-0.0006154723,-0.0175,-0.02172479,-0.00565997,-0.01363682,-0.02338155,-0.0009725312,-0.01059,-0.0007640086,0.8641264,-0.009085892,-0.01367881,-0.01339408,-0.02022035,-0.0222277,-0.01132651,0.3784426,0.09481767,-0.002690913,-0.001606013,0.3769753,0.781188,0.8944547,6.905002e-05,1e-06,14.46253,8.806879e-05,9.36675e-08,1.218537e-07,1.880325e-05,0.08840376,1,0,1e-06,-0.001146871,0.02649725,1.012992,1.566875,38104,0.5528607,467,73.71037
