step,base_height_m,tilt_deg,base_drift_m,leg_joint_dev_rad,arm_joint_dev_rad,leg_torque_nm,arm_contact_n,base_x_m,base_y_m,base_yaw_deg
236,0.266962,1.34946,0.0729116,0.341733,0.0103887,8.55181,0,-0.0729116,-4.69089e-05,-0.00447302
237,0.266944,1.34463,0.073023,0.341649,0.0103869,8.54991,0,-0.0730229,-4.68194e-05,-0.00447695
238,0.266924,1.34016,0.0731426,0.341577,0.0103854,8.54825,0,-0.0731426,-4.68343e-05,-0.00446288
239,0.266902,1.33582,0.0732704,0.341512,0.0103848,8.54681,0,-0.0732704,-4.69089e-05,-0.00443462
240,0.266877,1.33152,0.0734045,0.341454,0.0103849,8.5455,0,-0.0734044,-4.71622e-05,-0.00439394
241,0.266851,1.32701,0.0735429,0.341403,0.0103857,8.54428,0,-0.0735429,-4.76241e-05,-0.00434607
242,0.266822,1.32231,0.0736848,0.341355,0.0103869,8.54314,0,-0.0736848,-4.79072e-05,-0.00429951
243,0.266792,1.31719,0.073829,0.341307,0.0103889,8.54114,0,-0.073829,-4.83096e-05,-0.00426217
244,0.26676,1.31182,0.0739743,0.341261,0.0103902,8.54083,0,-0.0739743,-4.86672e-05,-0.00424385
245,0.266728,1.30624,0.074119,0.341215,0.0103919,8.53957,0,-0.074119,-4.87715e-05,-0.00424977
246,0.266695,1.30053,0.0742631,0.341165,0.0103931,8.53835,0,-0.0742631,-4.93228e-05,-0.00426657
247,0.266664,1.29484,0.0744052,0.341114,0.0103941,8.53707,0,-0.0744052,-4.96954e-05,-0.00428552
248,0.266634,1.28925,0.0745439,0.341061,0.0103951,8.53564,0,-0.0745438,-4.98891e-05,-0.00430002
249,0.266605,1.28388,0.0746787,0.341004,0.0103963,8.5334,0,-0.0746786,-5.01722e-05,-0.00433526
250,0.266579,1.27875,0.0748095,0.340945,0.0103972,8.53258,0,-0.0748095,-5.03361e-05,-0.00436857
251,0.266555,1.27384,0.0749336,0.340881,0.0103981,8.53089,0,-0.0749336,-5.05149e-05,-0.00441312
252,0.266533,1.26918,0.075051,0.340817,0.0103995,8.52914,0,-0.075051,-5.07087e-05,-0.00445822
253,0.266513,1.26472,0.0751609,0.340747,0.0104003,8.52757,0,-0.0751609,-5.1111e-05,-0.00451581
254,0.266496,1.26045,0.0752619,0.340679,0.0104013,8.52584,0,-0.0752618,-5.13941e-05,-0.00459914
255,0.26648,1.25644,0.0753541,0.340612,0.0104023,8.52398,0,-0.0753541,-5.18858e-05,-0.00461421
256,0.266467,1.25279,0.0754379,0.340546,0.0104025,8.52226,0,-0.0754378,-5.23925e-05,-0.00458906
257,0.266456,1.24943,0.0755108,0.340483,0.0104029,8.52087,0,-0.0755108,-5.26905e-05,-0.0045923
258,0.266447,1.24631,0.0755741,0.340424,0.0104035,8.5196,0,-0.0755741,-5.28097e-05,-0.00464834
259,0.266438,1.24341,0.0756262,0.34037,0.010404,8.51834,0,-0.0756262,-5.25862e-05,-0.00470486
260,0.266432,1.24082,0.0756677,0.340325,0.0104038,8.5174,0,-0.0756677,-5.2467e-05,-0.00474322
261,0.266427,1.23906,0.0756986,0.34029,0.0104032,8.51675,0,-0.0756986,-5.21541e-05,-0.00475816
262,0.266424,1.23798,0.0757196,0.340268,0.0104029,8.51639,0,-0.0757196,-5.19753e-05,-0.00474414
263,0.266423,1.23745,0.0757305,0.340255,0.0104029,8.51562,0,-0.0757305,-5.18411e-05,-0.00464663
264,0.266423,1.2371,0.0757297,0.340252,0.0104036,8.5163,0,-0.0757296,-5.19007e-05,-0.00450492
265,0.266424,1.2373,0.0757182,0.340259,0.0104033,8.51668,0,-0.0757182,-5.22286e-05,-0.00442746
266,0.266428,1.23816,0.0756972,0.340277,0.0104029,8.51741,0,-0.0756971,-5.24223e-05,-0.00441762
267,0.266432,1.2394,0.0756671,0.340303,0.0104029,8.51829,0,-0.0756671,-5.26756e-05,-0.00446839
268,0.266438,1.24112,0.0756283,0.340338,0.0104029,8.51926,0,-0.0756283,-5.26309e-05,-0.00455695
269,0.266445,1.24319,0.0755815,0.340384,0.0104026,8.52054,0,-0.0755815,-5.25564e-05,-0.00462879
270,0.266452,1.2457,0.0755273,0.340437,0.0104024,8.52196,0,-0.0755273,-5.21988e-05,-0.00465935
271,0.266461,1.24858,0.0754664,0.340498,0.0104023,8.52354,0,-0.0754664,-5.22286e-05,-0.00457766
272,0.266471,1.25198,0.0753995,0.340563,0.0104022,8.52527,0,-0.0753995,-5.22882e-05,-0.00444719
273,0.266483,1.25562,0.0753274,0.34063,0.0104026,8.527,0,-0.0753274,-5.26011e-05,-0.00433467
274,0.266496,1.25949,0.0752502,0.340698,0.010403,8.52869,0,-0.0752502,-5.30481e-05,-0.00419581
275,0.266511,1.26349,0.0751693,0.340762,0.0104033,8.53042,0,-0.0751693,-5.36144e-05,-0.00406655
276,0.266528,1.2677,0.0750843,0.340825,0.0104037,8.53195,0,-0.0750842,-5.43147e-05,-0.00395987
277,0.266545,1.27178,0.0749964,0.340883,0.0104042,8.53317,0,-0.0749964,-5.49108e-05,-0.00387431
278,0.266563,1.2757,0.0749062,0.340935,0.0104045,8.5344,0,-0.0749062,-5.54621e-05,-0.00382437
279,0.266582,1.27948,0.0748144,0.340983,0.0104043,8.53564,0,-0.0748144,-5.59837e-05,-0.00375634
280,0.266601,1.28317,0.0747223,0.341025,0.010404,8.53669,0,-0.0747223,-5.65648e-05,-0.00371142
281,0.266621,1.2868,0.0746298,0.341064,0.0104035,8.5376,0,-0.0746297,-5.69969e-05,-0.00371099
282,0.266641,1.29033,0.0745378,0.341098,0.0104031,8.53843,0,-0.0745377,-5.72801e-05,-0.00375555
283,0.266661,1.29376,0.0744469,0.34113,0.0104027,8.53907,0,-0.0744469,-5.73844e-05,-0.00382319
284,0.266681,1.29716,0.0743582,0.341162,0.010402,8.53988,0,-0.0743582,-5.7444e-05,-0.00392372
285,0.266699,1.30017,0.0742725,0.34119,0.0104017,8.54045,0,-0.0742725,-5.73099e-05,-0.00403596
286,0.266717,1.30299,0.0741892,0.341215,0.0104006,8.54042,0,-0.0741892,-5.72503e-05,-0.00418323
287,0.266733,1.30559,0.0741098,0.341242,0.0103996,8.54184,0,-0.0741097,-5.71609e-05,-0.00437049
288,0.266748,1.30811,0.0740338,0.341267,0.0103987,8.54159,0,-0.0740338,-5.67585e-05,-0.00458542
289,0.266762,1.31051,0.0739632,0.341295,0.0103977,8.54317,0,-0.0739632,-5.62668e-05,-0.00484473
290,0.266775,1.31295,0.0738976,0.341323,0.0103963,8.5421,0,-0.0738976,-5.58048e-05,-0.00509968
291,0.266786,1.31542,0.0738376,0.341354,0.0103953,8.54465,0,-0.0738376,-5.52535e-05,-0.00538024
292,0.266797,1.31785,0.0737836,0.341386,0.0103944,8.54563,0,-0.0737836,-5.45681e-05,-0.00565682
293,0.266806,1.32038,0.0737365,0.34142,0.0103936,8.5461,0,-0.0737365,-5.35995e-05,-0.00588179
294,0.266813,1.32276,0.0736962,0.341453,0.0103939,8.54702,0,-0.0736961,-5.28395e-05,-0.00598969
295,0.266819,1.3248,0.0736615,0.341483,0.010394,8.54791,0,-0.0736615,-5.23329e-05,-0.0059502
296,0.266824,1.3264,0.0736339,0.341509,0.0103942,8.54852,0,-0.0736339,-5.15729e-05,-0.00583217
297,0.266826,1.32757,0.0736128,0.341529,0.0103946,8.54892,0,-0.0736127,-5.08577e-05,-0.00568602
298,0.266827,1.32825,0.0735985,0.341545,0.0103948,8.54921,0,-0.0735984,-5.03063e-05,-0.00543103
299,0.266826,1.32845,0.0735902,0.341554,0.0103951,8.5493,0,-0.0735902,-4.97252e-05,-0.00512017
300,0.266825,1.3283,0.0735879,0.341555,0.0103953,8.54919,0,-0.0735878,-4.92334e-05,-0.00484354
301,0.266823,1.32776,0.0735923,0.341549,0.0103957,8.54889,0,-0.0735923,-4.85629e-05,-0.00458772
302,0.26682,1.32692,0.073602,0.341531,0.010396,8.54834,0,-0.073602,-4.76688e-05,-0.00434231
303,0.266818,1.32583,0.0736168,0.341506,0.0103964,8.54728,0,-0.0736167,-4.69983e-05,-0.00406323
304,0.266815,1.32437,0.0736365,0.341472,0.0103967,8.54612,0,-0.0736365,-4.64618e-05,-0.00376992
305,0.266812,1.32261,0.0736612,0.341432,0.0103967,8.54519,0,-0.0736611,-4.5985e-05,-0.00345146
306,0.266808,1.32062,0.0736898,0.341387,0.0103965,8.54425,0,-0.0736898,-4.56274e-05,-0.00317926
307,0.266803,1.31849,0.0737224,0.341344,0.0103958,8.54311,0,-0.0737223,-4.53293e-05,-0.00298356
308,0.266797,1.3164,0.0737585,0.341302,0.010395,8.54209,0,-0.0737584,-4.4927e-05,-0.00285683
309,0.266791,1.3143,0.0737977,0.341265,0.0103943,8.54143,0,-0.0737976,-4.4778e-05,-0.00281446
310,0.266784,1.31229,0.0738395,0.341232,0.0103938,8.54063,0,-0.0738394,-4.4629e-05,-0.00283693
311,0.266776,1.31044,0.0738844,0.341204,0.0103931,8.54009,0,-0.0738844,-4.45098e-05,-0.00294423
312,0.266767,1.30876,0.0739318,0.341181,0.0103924,8.53935,0,-0.0739317,-4.44204e-05,-0.00312784
313,0.266758,1.30725,0.0739815,0.341163,0.0103924,8.53903,0,-0.0739815,-4.44949e-05,-0.0033645
314,0.266748,1.30573,0.0740324,0.34115,0.0103925,8.53863,0,-0.0740324,-4.45694e-05,-0.00365229
315,0.266738,1.30446,0.0740852,0.341141,0.0103924,8.53859,0,-0.0740852,-4.45694e-05,-0.00397228
316,0.266728,1.30328,0.0741389,0.341132,0.0103927,8.53836,0,-0.0741389,-4.42863e-05,-0.00427861
317,0.266717,1.30207,0.0741936,0.341124,0.0103936,8.53814,0,-0.0741936,-4.41521e-05,-0.00454244
318,0.266706,1.30061,0.074249,0.341114,0.0103946,8.53785,0,-0.0742489,-4.39882e-05,-0.00472682
319,0.266694,1.29892,0.0743035,0.341102,0.0103956,8.53749,0,-0.0743035,-4.37945e-05,-0.00483932
320,0.266682,1.29705,0.0743573,0.341087,0.0103967,8.53697,0,-0.0743572,-4.39137e-05,-0.00488942
321,0.266671,1.29498,0.07441,0.341068,0.0103975,8.53638,0,-0.07441,-4.39584e-05,-0.00487137
322,0.266661,1.29293,0.0744613,0.341044,0.0103984,8.53562,0,-0.0744613,-4.41819e-05,-0.00477248
323,0.266651,1.29088,0.0745107,0.341018,0.0103989,8.53493,0,-0.0745107,-4.4778e-05,-0.00460093
324,0.266643,1.2889,0.0745584,0.340989,0.0103992,8.53414,0,-0.0745584,-4.53889e-05,-0.00434536
325,0.266635,1.28707,0.074604,0.340959,0.0103992,8.53335,0,-0.0746039,-4.61489e-05,-0.00407263
326,0.266628,1.28515,0.0746464,0.340927,0.0104,8.53266,0,-0.0746464,-4.68343e-05,-0.00386721
327,0.266621,1.28298,0.0746857,0.340896,0.0104003,8.53172,0,-0.0746857,-4.78327e-05,-0.00374883
328,0.266614,1.28094,0.0747225,0.340866,0.0104003,8.53107,0,-0.0747225,-4.85033e-05,-0.00372706
329,0.266608,1.27898,0.0747556,0.34084,0.0104002,8.5306,0,-0.0747556,-4.93675e-05,-0.00375843
330,0.266602,1.27713,0.0747846,0.340815,0.0104003,8.53034,0,-0.0747846,-4.98295e-05,-0.00390874
331,0.266597,1.2754,0.0748091,0.340794,0.0104003,8.52971,0,-0.074809,-5.00679e-05,-0.00406232
332,0.266592,1.2738,0.0748298,0.340776,0.0104005,8.52924,0,-0.0748298,-5.05298e-05,-0.00417586
333,0.266588,1.27251,0.0748452,0.340762,0.0104001,8.52898,0,-0.0748452,-5.10365e-05,-0.00425325
334,0.266586,1.2716,0.0748566,0.340753,0.0103998,8.52872,0,-0.0748566,-5.16772e-05,-0.00427706
335,0.266584,1.27101,0.0748634,0.340747,0.0103995,8.52856,0,-0.0748634,-5.2169e-05,-0.00436487
336,0.266583,1.27087,0.0748672,0.340746,0.0103994,8.52756,0,-0.0748671,-5.25713e-05,-0.00451567
337,0.266584,1.27101,0.0748674,0.340747,0.010399,8.52855,0,-0.0748673,-5.28246e-05,-0.00461421
338,0.266586,1.27165,0.0748647,0.340752,0.0103987,8.52908,0,-0.0748647,-5.29885e-05,-0.00467762
339,0.266589,1.27264,0.0748582,0.34076,0.0103989,8.52936,0,-0.0748581,-5.28395e-05,-0.00477895
340,0.266592,1.27358,0.074849,0.340772,0.0103994,8.5295,0,-0.074849,-5.2318e-05,-0.00490831
341,0.266594,1.27443,0.0748361,0.340783,0.0104001,8.53005,0,-0.0748361,-5.16623e-05,-0.00508178
342,0.266597,1.27508,0.0748194,0.340796,0.0104006,8.53041,0,-0.0748194,-5.07087e-05,-0.00521711
343,0.266599,1.27577,0.0748003,0.34081,0.0104004,8.53079,0,-0.0748003,-4.97103e-05,-0.00528426
344,0.266601,1.27661,0.074778,0.340829,0.0104001,8.53131,0,-0.074778,-4.85778e-05,-0.00527072
345,0.266604,1.27756,0.0747538,0.340848,0.0104,8.53181,0,-0.0747537,-4.75794e-05,-0.00512698
346,0.266607,1.27859,0.0747277,0.340869,0.0103998,8.53234,0,-0.0747277,-4.63724e-05,-0.00488212
347,0.26661,1.27979,0.0747004,0.340891,0.0103998,8.53286,0,-0.0747004,-4.53889e-05,-0.00458283
348,0.266613,1.28102,0.0746715,0.340915,0.0103998,8.5335,0,-0.0746715,-4.42713e-05,-0.00427316
349,0.266617,1.28222,0.0746414,0.340937,0.0103998,8.53411,0,-0.0746414,-4.3124e-05,-0.00398419
350,0.26662,1.28349,0.0746108,0.340959,0.0103998,8.53466,0,-0.0746108,-4.19468e-05,-0.00371516
351,0.266625,1.28486,0.0745804,0.340981,0.0103998,8.53516,0,-0.0745804,-4.09633e-05,-0.00349982
352,0.26663,1.28631,0.0745499,0.341002,0.0103999,8.53563,0,-0.0745499,-3.97712e-05,-0.00336406
353,0.266635,1.28774,0.0745188,0.34102,0.0104,8.53604,0,-0.0745188,-3.86238e-05,-0.0032951
354,0.266641,1.28904,0.0744881,0.341035,0.0104002,8.53636,0,-0.0744881,-3.74168e-05,-0.00325723
355,0.266647,1.29031,0.0744585,0.341046,0.0104003,8.53654,0,-0.0744585,-3.63737e-05,-0.00320885
356,0.266653,1.29157,0.0744288,0.341055,0.0104003,8.53674,0,-0.0744288,-3.52263e-05,-0.00316181
357,0.26666,1.2928,0.0744001,0.341062,0.0104001,8.5369,0,-0.0744,-3.44217e-05,-0.00317121
358,0.266667,1.29392,0.0743728,0.341067,0.0104,8.53704,0,-0.0743728,-3.38256e-05,-0.00326123
359,0.266674,1.29496,0.0743463,0.341069,0.0103997,8.5371,0,-0.0743463,-3.33339e-05,-0.00343254
360,0.266681,1.29595,0.0743213,0.341071,0.0103995,8.53713,0,-0.0743213,-3.29018e-05,-0.00367724
361,0.266687,1.29687,0.0742981,0.341073,0.0103992,8.53711,0,-0.074298,-3.28571e-05,-0.00396383
362,0.266694,1.29773,0.0742757,0.341073,0.010399,8.53714,0,-0.0742757,-3.29018e-05,-0.00427421
363,0.2667,1.29849,0.0742555,0.341076,0.0103987,8.53723,0,-0.0742554,-3.31402e-05,-0.00457031
364,0.266705,1.29915,0.074236,0.34108,0.0103983,8.53734,0,-0.074236,-3.36319e-05,-0.00483517
365,0.266709,1.29977,0.0742185,0.341086,0.0103977,8.53724,0,-0.0742185,-3.46452e-05,-0.00506741
366,0.266713,1.30042,0.0742035,0.341094,0.0103971,8.53775,0,-0.0742034,-3.54201e-05,-0.00524217
367,0.266716,1.30111,0.0741906,0.341103,0.0103967,8.53826,0,-0.0741906,-3.63588e-05,-0.00536417
368,0.266719,1.30167,0.0741796,0.341114,0.0103965,8.53851,0,-0.0741796,-3.73274e-05,-0.00542338
369,0.26672,1.30224,0.0741705,0.341125,0.0103964,8.53876,0,-0.0741704,-3.81619e-05,-0.00543465
370,0.266722,1.30273,0.0741636,0.341133,0.0103965,8.53911,0,-0.0741636,-3.88473e-05,-0.00539483
371,0.266723,1.30311,0.0741587,0.341139,0.0103966,8.53915,0,-0.0741587,-3.9354e-05,-0.00526436
372,0.266723,1.30336,0.0741559,0.341142,0.010397,8.53873,0,-0.0741559,-4.00841e-05,-0.00501424
373,0.266724,1.30341,0.0741549,0.341143,0.0103972,8.53843,0,-0.0741549,-4.06057e-05,-0.00467657
374,0.266724,1.3034,0.0741555,0.34114,0.0103974,8.53837,0,-0.0741555,-4.12613e-05,-0.0043119
375,0.266724,1.30326,0.0741571,0.341134,0.0103977,8.53876,0,-0.074157,-4.18574e-05,-0.0039525
376,0.266724,1.30299,0.07416,0.341125,0.0103979,8.53837,0,-0.07416,-4.23491e-05,-0.00363677
377,0.266724,1.30264,0.0741643,0.341113,0.010398,8.53782,0,-0.0741643,-4.28408e-05,-0.00335394
378,0.266724,1.3021,0.0741699,0.341097,0.010398,8.53753,0,-0.0741698,-4.33624e-05,-0.00309083
379,0.266724,1.30161,0.0741772,0.341082,0.0103978,8.5367,0,-0.0741771,-4.38094e-05,-0.0028771
380,0.266724,1.30123,0.0741857,0.341066,0.0103974,8.53644,0,-0.0741857,-4.44204e-05,-0.00279508
381,0.266724,1.30085,0.0741958,0.341053,0.0103971,8.53586,0,-0.0741957,-4.4927e-05,-0.00286814
382,0.266724,1.30042,0.0742066,0.341043,0.0103969,8.53552,0,-0.0742066,-4.54932e-05,-0.00306431
383,0.266722,1.29991,0.0742189,0.341036,0.0103966,8.53545,0,-0.0742189,-4.6134e-05,-0.00328556
384,0.26672,1.29932,0.0742315,0.341032,0.0103965,8.53544,0,-0.0742314,-4.72069e-05,-0.00351637
385,0.266717,1.29871,0.0742448,0.341033,0.0103963,8.5355,0,-0.0742448,-4.81457e-05,-0.00378059
386,0.266713,1.29813,0.0742585,0.341036,0.0103962,8.53567,0,-0.0742585,-4.93824e-05,-0.00403967
387,0.266709,1.29755,0.0742732,0.34104,0.0103961,8.53578,0,-0.0742731,-5.07683e-05,-0.00428907
388,0.266706,1.29701,0.0742882,0.341047,0.0103963,8.53607,0,-0.0742882,-5.24968e-05,-0.00453455
389,0.266701,1.2965,0.0743043,0.341055,0.0103964,8.5363,0,-0.0743043,-5.41657e-05,-0.00477578
390,0.266697,1.29595,0.0743202,0.341062,0.0103966,8.53649,0,-0.0743202,-5.58197e-05,-0.00500668
391,0.266693,1.29538,0.0743366,0.341069,0.0103968,8.53668,0,-0.0743366,-5.73695e-05,-0.00521892
392,0.266689,1.29481,0.0743533,0.341075,0.0103971,8.53674,0,-0.0743533,-5.90831e-05,-0.00539609
393,0.266684,1.29425,0.074369,0.34108,0.0103973,8.53688,0,-0.074369,-6.08116e-05,-0.00554857
394,0.26668,1.2937,0.074385,0.341085,0.0103976,8.53719,0,-0.074385,-6.22422e-05,-0.005675
395,0.266677,1.29302,0.0744002,0.341086,0.0103981,8.5372,0,-0.0744002,-6.36876e-05,-0.00576967
396,0.266673,1.29212,0.0744151,0.341083,0.0103987,8.53697,0,-0.074415,-6.49691e-05,-0.00587012
397,0.266669,1.29116,0.0744292,0.34108,0.0103987,8.53707,0,-0.0744292,-6.62059e-05,-0.0059409
398,0.266665,1.29031,0.074442,0.341075,0.0103985,8.53684,0,-0.074442,-6.70701e-05,-0.00600647
399,0.266663,1.2896,0.074455,0.341069,0.0103985,8.53655,0,-0.074455,-6.76066e-05,-0.00607323
400,0.26666,1.28898,0.074467,0.341061,0.0103985,8.53628,0,-0.074467,-6.77407e-05,-0.006125
401,0.266659,1.28846,0.0744775,0.34105,0.0103986,8.53597,0,-0.0744775,-6.75768e-05,-0.00617152
402,0.266658,1.28803,0.0744875,0.341039,0.0103986,8.53562,0,-0.0744875,-6.69658e-05,-0.00620882
403,0.266657,1.28768,0.0744962,0.341025,0.0103987,8.5353,0,-0.0744962,-6.58631e-05,-0.00628971
404,0.266657,1.28727,0.0745032,0.34101,0.0103989,8.53498,0,-0.0745032,-6.42687e-05,-0.0063856
405,0.266656,1.28689,0.0745095,0.340994,0.0103988,8.53452,0,-0.0745095,-6.23167e-05,-0.00645734
406,0.266656,1.28663,0.0745147,0.340978,0.0103987,8.53407,0,-0.0745147,-6.01262e-05,-0.00645129
407,0.266656,1.2865,0.0745191,0.340963,0.0103986,8.5338,0,-0.0745191,-5.79357e-05,-0.00634003
408,0.266656,1.2864,0.0745225,0.34095,0.0103984,8.53327,0,-0.0745224,-5.57005e-05,-0.00613149
409,0.266657,1.28643,0.0745243,0.340939,0.0103983,8.53298,0,-0.0745242,-5.37634e-05,-0.00580422
410,0.266657,1.28652,0.074526,0.340931,0.0103982,8.53285,0,-0.0745259,-5.21094e-05,-0.00540727
411,0.266657,1.28664,0.0745258,0.340925,0.0103982,8.53268,0,-0.0745258,-5.06192e-05,-0.00497715
412,0.266657,1.28673,0.0745255,0.34092,0.0103983,8.53259,0,-0.0745255,-4.93377e-05,-0.00453186
413,0.266656,1.28679,0.0745238,0.340916,0.0103985,8.53278,0,-0.0745238,-4.83096e-05,-0.00407904
414,0.266656,1.28684,0.074521,0.340915,0.0103985,8.53242,0,-0.0745209,-4.73559e-05,-0.00368465
415,0.266656,1.28693,0.0745175,0.340916,0.0103986,8.53288,0,-0.0745174,-4.66704e-05,-0.00338149
416,0.266656,1.28696,0.0745129,0.340917,0.0103987,8.53331,0,-0.0745129,-4.59254e-05,-0.0031705
417,0.266656,1.28717,0.0745072,0.340922,0.0103987,8.53334,0,-0.0745072,-4.53591e-05,-0.00305053
418,0.266656,1.28733,0.0745007,0.340926,0.0103988,8.53353,0,-0.0745007,-4.46886e-05,-0.00299967
419,0.266657,1.2876,0.074493,0.340932,0.0103988,8.53364,0,-0.074493,-4.39435e-05,-0.00299672
420,0.266657,1.28791,0.0744843,0.340939,0.0103988,8.53385,0,-0.0744842,-4.31985e-05,-0.00303854
421,0.266658,1.2883,0.0744745,0.340947,0.0103988,8.53405,0,-0.0744745,-4.25577e-05,-0.00312745
422,0.26666,1.28874,0.0744647,0.340954,0.0103989,8.53424,0,-0.0744647,-4.15295e-05,-0.00327376
423,0.266662,1.28925,0.0744542,0.34096,0.010399,8.53449,0,-0.0744542,-4.04865e-05,-0.00343881
424,0.266664,1.28964,0.0744433,0.340969,0.0103991,8.53471,0,-0.0744433,-3.94732e-05,-0.00359148
425,0.266666,1.29009,0.0744322,0.340975,0.0103992,8.53485,0,-0.0744321,-3.83258e-05,-0.00372476
426,0.266669,1.29052,0.0744206,0.340981,0.0103991,8.53499,0,-0.0744206,-3.73274e-05,-0.00384941
427,0.266671,1.29105,0.0744093,0.340986,0.0103988,8.5351,0,-0.0744093,-3.62694e-05,-0.00400607
428,0.266674,1.29158,0.0743977,0.340991,0.0103986,8.53525,0,-0.0743977,-3.51369e-05,-0.00421784
429,0.266676,1.29218,0.0743863,0.340995,0.0103985,8.53541,0,-0.0743863,-3.42429e-05,-0.00447704
430,0.266678,1.29275,0.0743757,0.340998,0.0103985,8.53545,0,-0.0743757,-3.3319e-05,-0.00475339
431,0.26668,1.29328,0.0743651,0.341,0.0103985,8.53551,0,-0.0743651,-3.23951e-05,-0.00502809
432,0.266683,1.29372,0.0743558,0.341,0.0103985,8.53549,0,-0.0743558,-3.1665e-05,-0.0052868
433,0.266685,1.29418,0.074347,0.341001,0.0103985,8.53551,0,-0.0743469,-3.09199e-05,-0.00551446
434,0.266686,1.29455,0.074338,0.341006,0.0103984,8.53563,0,-0.074338,-3.03388e-05,-0.00570236
435,0.266688,1.29494,0.074329,0.34101,0.0103984,8.5357,0,-0.0743289,-2.97874e-05,-0.00584676
436,0.26669,1.2953,0.0743213,0.341011,0.0103984,8.53571,0,-0.0743213,-2.92957e-05,-0.00594272
437,0.266692,1.29571,0.0743135,0.341014,0.0103981,8.53566,0,-0.0743135,-2.90573e-05,-0.00594925
438,0.266694,1.29614,0.0743065,0.341017,0.010398,8.53597,0,-0.0743065,-2.88785e-05,-0.00587385
439,0.266696,1.29652,0.0743009,0.341018,0.010398,8.53576,0,-0.0743009,-2.87443e-05,-0.00574814
440,0.266697,1.29684,0.0742958,0.341017,0.010398,8.53594,0,-0.0742957,-2.85804e-05,-0.00558852
441,0.266699,1.29719,0.0742913,0.341016,0.0103979,8.53575,0,-0.0742912,-2.85804e-05,-0.00537504
442,0.2667,1.29742,0.0742876,0.341014,0.010398,8.53569,0,-0.0742876,-2.87443e-05,-0.00514842
443,0.266701,1.29766,0.0742844,0.341013,0.010398,8.53537,0,-0.0742843,-2.88486e-05,-0.00489467
444,0.266702,1.29763,0.0742816,0.341009,0.0103982,8.53537,0,-0.0742815,-2.92212e-05,-0.00457294
445,0.266702,1.29762,0.0742795,0.341006,0.0103982,8.53544,0,-0.0742795,-2.95639e-05,-0.00420825
446,0.266703,1.29756,0.0742785,0.341003,0.0103981,8.53539,0,-0.0742785,-3.00556e-05,-0.00383641
447,0.266703,1.29745,0.0742779,0.341,0.0103979,8.53495,0,-0.0742779,-3.08603e-05,-0.00347554
448,0.266703,1.29742,0.0742785,0.340998,0.0103978,8.53517,0,-0.0742785,-3.16352e-05,-0.00313445
449,0.266703,1.29739,0.0742797,0.340996,0.0103978,8.53542,0,-0.0742797,-3.27826e-05,-0.0028074
