step,base_height_m,tilt_deg,base_drift_m,leg_joint_dev_rad,arm_joint_dev_rad,leg_torque_nm,arm_contact_n,base_x_m,base_y_m,base_yaw_deg
236,0.266971,1.38188,0.0732936,0.341466,0.0103931,8.54508,0,-0.0732935,-4.6554e-05,-0.00397749
237,0.266952,1.377,0.0734112,0.341381,0.0103914,8.54314,0,-0.0734111,-4.64162e-05,-0.00400589
238,0.266931,1.37232,0.0735387,0.341306,0.0103902,8.54138,0,-0.0735386,-4.6351e-05,-0.00402396
239,0.266908,1.36768,0.0736742,0.341236,0.0103899,8.53979,0,-0.0736742,-4.62253e-05,-0.00403134
240,0.266882,1.36292,0.0738164,0.341173,0.0103903,8.53831,0,-0.0738163,-4.62518e-05,-0.00402577
241,0.266854,1.35792,0.0739643,0.341116,0.0103912,8.53691,0,-0.0739642,-4.63999e-05,-0.00400761
242,0.266823,1.35261,0.0741157,0.34106,0.0103924,8.53557,0,-0.0741156,-4.63976e-05,-0.00398347
243,0.266791,1.34698,0.0742699,0.341006,0.0103941,8.53412,0,-0.0742699,-4.65433e-05,-0.0039493
244,0.266757,1.34108,0.0744254,0.340954,0.0103955,8.53274,0,-0.0744254,-4.67184e-05,-0.00391942
245,0.266723,1.33502,0.0745814,0.340899,0.0103969,8.53117,0,-0.0745813,-4.67505e-05,-0.00390041
246,0.266688,1.32887,0.074737,0.340842,0.0103985,8.52974,0,-0.0747369,-4.68153e-05,-0.00389494
247,0.266655,1.32277,0.0748907,0.340785,0.0103998,8.52851,0,-0.0748907,-4.68213e-05,-0.00389452
248,0.266623,1.31678,0.075041,0.340725,0.0104011,8.52695,0,-0.075041,-4.67417e-05,-0.00389423
249,0.266592,1.31099,0.0751876,0.340662,0.0104021,8.52517,0,-0.0751875,-4.68795e-05,-0.00391865
250,0.266564,1.30544,0.0753292,0.340596,0.0104031,8.52363,0,-0.0753291,-4.70481e-05,-0.00395736
251,0.266537,1.3001,0.0754648,0.340528,0.0104043,8.5218,0,-0.0754648,-4.7219e-05,-0.0039943
252,0.266513,1.29498,0.0755928,0.340456,0.0104055,8.51971,0,-0.0755927,-4.74006e-05,-0.00402216
253,0.266491,1.29006,0.0757128,0.340383,0.0104067,8.51779,0,-0.0757127,-4.7605e-05,-0.00404429
254,0.266472,1.28531,0.0758239,0.340309,0.0104079,8.51624,0,-0.0758238,-4.79021e-05,-0.00406494
255,0.266454,1.28083,0.0759255,0.340235,0.0104085,8.51439,0,-0.0759255,-4.80856e-05,-0.00405901
256,0.266439,1.27671,0.0760176,0.340163,0.0104088,8.51258,0,-0.0760176,-4.84106e-05,-0.00402719
257,0.266427,1.27299,0.0760994,0.340095,0.010409,8.51099,0,-0.0760993,-4.86248e-05,-0.00400777
258,0.266416,1.26961,0.0761699,0.340031,0.0104096,8.5096,0,-0.0761699,-4.88143e-05,-0.00402442
259,0.266407,1.26652,0.0762294,0.339974,0.0104101,8.50831,0,-0.0762293,-4.89517e-05,-0.00405769
260,0.266399,1.2639,0.0762774,0.339925,0.0104099,8.50724,0,-0.0762774,-4.91077e-05,-0.00408003
261,0.266394,1.26198,0.0763138,0.339885,0.0104095,8.50647,0,-0.0763137,-4.91296e-05,-0.00409014
262,0.266392,1.26073,0.0763385,0.339858,0.0104094,8.50588,0,-0.0763384,-4.92316e-05,-0.00409416
263,0.26639,1.25992,0.0763514,0.33984,0.0104096,8.50572,0,-0.0763513,-4.93666e-05,-0.00406437
264,0.26639,1.25945,0.0763525,0.339834,0.0104098,8.50568,0,-0.0763525,-4.95068e-05,-0.00401571
265,0.266391,1.25957,0.076343,0.339837,0.0104095,8.50597,0,-0.0763429,-4.97168e-05,-0.00398279
266,0.266395,1.26034,0.0763223,0.339852,0.0104092,8.50664,0,-0.0763222,-4.9883e-05,-0.00400088
267,0.2664,1.26163,0.0762918,0.339878,0.010409,8.50755,0,-0.0762917,-4.99757e-05,-0.00405713
268,0.266406,1.2634,0.0762513,0.339915,0.0104088,8.50867,0,-0.0762512,-5.01331e-05,-0.00412041
269,0.266413,1.26567,0.0762025,0.339964,0.0104085,8.51005,0,-0.0762024,-5.02323e-05,-0.00417198
270,0.266421,1.26843,0.0761453,0.340023,0.0104082,8.51164,0,-0.0761453,-5.03315e-05,-0.00418127
271,0.26643,1.27167,0.0760807,0.340088,0.0104081,8.5134,0,-0.0760807,-5.0562e-05,-0.00411861
272,0.266441,1.27534,0.0760092,0.340159,0.0104082,8.51529,0,-0.0760092,-5.07534e-05,-0.00404793
273,0.266454,1.27928,0.0759315,0.340232,0.0104086,8.51718,0,-0.0759314,-5.09606e-05,-0.00400674
274,0.266468,1.28349,0.0758484,0.340306,0.010409,8.51906,0,-0.0758483,-5.12544e-05,-0.00394645
275,0.266484,1.28791,0.0757605,0.340376,0.0104095,8.52082,0,-0.0757605,-5.16209e-05,-0.0038921
276,0.266501,1.2924,0.0756683,0.340443,0.01041,8.52243,0,-0.0756682,-5.18681e-05,-0.00385697
277,0.26652,1.29683,0.075573,0.340504,0.0104105,8.52384,0,-0.075573,-5.20507e-05,-0.0038426
278,0.26654,1.30109,0.0754746,0.34056,0.0104109,8.52512,0,-0.0754745,-5.22593e-05,-0.00383624
279,0.26656,1.30516,0.0753747,0.34061,0.0104109,8.52633,0,-0.0753746,-5.24218e-05,-0.00382169
280,0.266581,1.3091,0.0752733,0.340657,0.0104105,8.52748,0,-0.0752733,-5.25471e-05,-0.00381472
281,0.266602,1.31289,0.0751721,0.340698,0.01041,8.52845,0,-0.0751721,-5.25573e-05,-0.0038427
282,0.266623,1.31653,0.0750716,0.340735,0.0104094,8.52931,0,-0.0750715,-5.25075e-05,-0.00389697
283,0.266644,1.32009,0.0749722,0.340769,0.0104087,8.53006,0,-0.0749722,-5.23566e-05,-0.00397487
284,0.266665,1.32354,0.0748751,0.340801,0.010408,8.53083,0,-0.074875,-5.22933e-05,-0.0040517
285,0.266685,1.32684,0.0747804,0.340832,0.0104072,8.5316,0,-0.0747803,-5.22928e-05,-0.00411113
286,0.266704,1.33004,0.0746893,0.340863,0.010406,8.53227,0,-0.0746893,-5.23562e-05,-0.00416598
287,0.266722,1.33319,0.0746024,0.340893,0.0104049,8.53297,0,-0.0746023,-5.24032e-05,-0.00422358
288,0.266739,1.33629,0.0745198,0.340925,0.0104037,8.53383,0,-0.0745197,-5.23916e-05,-0.00430021
289,0.266754,1.3393,0.0744425,0.340957,0.0104028,8.53455,0,-0.0744424,-5.2324e-05,-0.00438067
290,0.266769,1.34221,0.0743707,0.340991,0.0104019,8.53538,0,-0.0743707,-5.21741e-05,-0.00445072
291,0.266781,1.345,0.0743047,0.341027,0.010401,8.53648,0,-0.0743046,-5.20344e-05,-0.00453227
292,0.266792,1.34763,0.0742449,0.341063,0.0104003,8.53744,0,-0.0742448,-5.17657e-05,-0.00463434
293,0.266802,1.35015,0.0741921,0.341101,0.0103996,8.53831,0,-0.074192,-5.13755e-05,-0.00474348
294,0.26681,1.35249,0.0741463,0.341137,0.0103994,8.53924,0,-0.0741462,-5.09862e-05,-0.0048043
295,0.266816,1.35454,0.0741076,0.341172,0.0103994,8.54016,0,-0.0741075,-5.05848e-05,-0.0047868
296,0.26682,1.35618,0.0740765,0.341203,0.0103995,8.54089,0,-0.0740765,-5.01992e-05,-0.00474067
297,0.266822,1.35735,0.0740527,0.341228,0.0103998,8.54143,0,-0.0740527,-4.97629e-05,-0.00467795
298,0.266823,1.35805,0.0740363,0.341247,0.0104,8.5418,0,-0.0740362,-4.94672e-05,-0.00455064
299,0.266823,1.35831,0.074027,0.341259,0.0104003,8.54197,0,-0.0740269,-4.9036e-05,-0.00441263
300,0.266822,1.35821,0.0740247,0.341263,0.0104005,8.54194,0,-0.0740246,-4.85121e-05,-0.00430248
301,0.26682,1.35775,0.074029,0.341257,0.0104011,8.54153,0,-0.074029,-4.78257e-05,-0.0042077
302,0.266818,1.3569,0.0740389,0.341241,0.0104016,8.54083,0,-0.0740388,-4.71268e-05,-0.00408692
303,0.266815,1.35567,0.0740549,0.341215,0.0104019,8.53987,0,-0.0740549,-4.65396e-05,-0.00393462
304,0.266812,1.35406,0.0740764,0.34118,0.0104022,8.53893,0,-0.0740764,-4.62057e-05,-0.00376855
305,0.266809,1.35212,0.0741031,0.34114,0.0104021,8.53785,0,-0.074103,-4.60362e-05,-0.00356336
306,0.266804,1.34993,0.074134,0.341095,0.0104018,8.53681,0,-0.0741339,-4.60674e-05,-0.00334594
307,0.266799,1.34759,0.0741698,0.341051,0.0104011,8.53563,0,-0.0741697,-4.63086e-05,-0.00315617
308,0.266793,1.34528,0.0742096,0.341007,0.0104002,8.53457,0,-0.0742095,-4.65247e-05,-0.00304136
309,0.266786,1.34308,0.0742529,0.340969,0.0103993,8.53371,0,-0.0742529,-4.67445e-05,-0.0030169
310,0.266778,1.34104,0.0742999,0.340935,0.0103985,8.53299,0,-0.0742998,-4.69722e-05,-0.00307654
311,0.26677,1.33927,0.07435,0.340907,0.0103977,8.53234,0,-0.07435,-4.72469e-05,-0.00321333
312,0.266761,1.33768,0.0744035,0.340884,0.0103973,8.53174,0,-0.0744034,-4.74295e-05,-0.00342706
313,0.266751,1.33614,0.0744588,0.340866,0.0103974,8.53141,0,-0.0744587,-4.74318e-05,-0.00368869
314,0.26674,1.33458,0.0745165,0.34085,0.0103977,8.53111,0,-0.0745164,-4.74011e-05,-0.00397011
315,0.266729,1.33299,0.074575,0.340836,0.0103982,8.53082,0,-0.0745749,-4.72702e-05,-0.00424305
316,0.266717,1.33138,0.0746347,0.340823,0.0103988,8.53046,0,-0.0746347,-4.70998e-05,-0.00448007
317,0.266705,1.32963,0.0746952,0.340809,0.0103996,8.53009,0,-0.0746951,-4.69456e-05,-0.00465565
318,0.266692,1.32766,0.074756,0.340795,0.0104005,8.5297,0,-0.0747559,-4.68814e-05,-0.00475859
319,0.266679,1.32549,0.0748166,0.340778,0.0104014,8.5292,0,-0.0748165,-4.69359e-05,-0.00479487
320,0.266665,1.32316,0.074876,0.340759,0.0104023,8.52863,0,-0.0748759,-4.68227e-05,-0.00477171
321,0.266652,1.32074,0.074934,0.340736,0.010403,8.52797,0,-0.0749339,-4.673e-05,-0.00470178
322,0.26664,1.31839,0.0749909,0.34071,0.0104037,8.52723,0,-0.0749908,-4.66406e-05,-0.0045916
323,0.266629,1.3161,0.0750463,0.340681,0.0104041,8.52645,0,-0.0750462,-4.67128e-05,-0.00444673
324,0.26662,1.31392,0.0750989,0.34065,0.0104045,8.52562,0,-0.0750988,-4.67692e-05,-0.00427896
325,0.266611,1.3119,0.0751489,0.340617,0.0104047,8.5248,0,-0.0751488,-4.67538e-05,-0.00410723
326,0.266603,1.30997,0.075196,0.340584,0.0104051,8.5239,0,-0.0751959,-4.68483e-05,-0.00397778
327,0.266596,1.30805,0.0752398,0.34055,0.0104055,8.52305,0,-0.0752397,-4.7056e-05,-0.00389477
328,0.26659,1.30618,0.07528,0.340517,0.0104057,8.52229,0,-0.0752799,-4.71463e-05,-0.00386307
329,0.266584,1.30437,0.0753158,0.340486,0.010406,8.52158,0,-0.0753157,-4.70504e-05,-0.00388028
330,0.266578,1.30259,0.0753475,0.340455,0.0104064,8.52092,0,-0.0753474,-4.68497e-05,-0.00393661
331,0.266573,1.30084,0.075374,0.340428,0.0104066,8.5202,0,-0.0753739,-4.66979e-05,-0.00397465
332,0.266569,1.2992,0.0753958,0.340403,0.0104066,8.51978,0,-0.0753957,-4.65931e-05,-0.00395473
333,0.266565,1.29782,0.0754125,0.340383,0.0104063,8.51926,0,-0.0754124,-4.66318e-05,-0.00386794
334,0.266563,1.29685,0.0754246,0.340369,0.0104058,8.51886,0,-0.0754246,-4.66923e-05,-0.00375823
335,0.266561,1.2963,0.0754326,0.340359,0.0104053,8.51859,0,-0.0754325,-4.67505e-05,-0.00369934
336,0.266561,1.29618,0.0754367,0.340354,0.0104051,8.5186,0,-0.0754366,-4.67105e-05,-0.00369371
337,0.266562,1.29643,0.075437,0.340354,0.0104049,8.51875,0,-0.075437,-4.69126e-05,-0.00370292
338,0.266564,1.29695,0.0754338,0.340358,0.010405,8.51908,0,-0.0754337,-4.69536e-05,-0.00375316
339,0.266566,1.29771,0.0754264,0.340365,0.0104051,8.51935,0,-0.0754263,-4.6744e-05,-0.00387028
340,0.266569,1.29852,0.0754152,0.340377,0.0104055,8.51972,0,-0.0754152,-4.63952e-05,-0.00402924
341,0.266571,1.29931,0.0754001,0.34039,0.0104058,8.52015,0,-0.0754,-4.5842e-05,-0.00420086
342,0.266573,1.3001,0.0753817,0.340407,0.010406,8.52073,0,-0.0753816,-4.53284e-05,-0.00433318
343,0.266576,1.30097,0.07536,0.340428,0.0104058,8.52131,0,-0.0753599,-4.467e-05,-0.00440093
344,0.266578,1.30198,0.075336,0.340453,0.0104057,8.52195,0,-0.0753359,-4.40245e-05,-0.00437814
345,0.266581,1.30311,0.0753095,0.340479,0.0104056,8.52265,0,-0.0753094,-4.32646e-05,-0.00425087
346,0.266584,1.30435,0.0752811,0.340508,0.0104055,8.5234,0,-0.075281,-4.26038e-05,-0.00404422
347,0.266587,1.3057,0.0752511,0.340538,0.0104055,8.52417,0,-0.075251,-4.20474e-05,-0.00379094
348,0.266591,1.3071,0.0752199,0.340568,0.0104055,8.52492,0,-0.0752198,-4.1455e-05,-0.00353139
349,0.266595,1.30854,0.0751876,0.340598,0.0104056,8.5257,0,-0.0751875,-4.10751e-05,-0.00329488
350,0.266599,1.31003,0.0751541,0.340627,0.0104057,8.5264,0,-0.075154,-4.06755e-05,-0.00310926
351,0.266604,1.3116,0.0751201,0.340656,0.0104058,8.5271,0,-0.07512,-4.01395e-05,-0.00299135
352,0.26661,1.31318,0.0750858,0.340681,0.010406,8.52767,0,-0.0750857,-3.96119e-05,-0.00293808
353,0.266616,1.31472,0.0750519,0.340703,0.0104061,8.52817,0,-0.0750518,-3.90341e-05,-0.00292627
354,0.266622,1.31617,0.075018,0.340722,0.0104062,8.52854,0,-0.075018,-3.85153e-05,-0.00293407
355,0.266629,1.31756,0.0749847,0.340735,0.0104063,8.52884,0,-0.0749847,-3.80343e-05,-0.00295002
356,0.266637,1.31891,0.0749523,0.340746,0.0104062,8.52904,0,-0.0749523,-3.76031e-05,-0.00297972
357,0.266644,1.32019,0.0749206,0.340753,0.0104061,8.5292,0,-0.0749205,-3.72157e-05,-0.00304003
358,0.266652,1.32135,0.0748897,0.340758,0.0104058,8.5293,0,-0.0748897,-3.69023e-05,-0.00314127
359,0.26666,1.32243,0.07486,0.340761,0.0104056,8.52935,0,-0.07486,-3.66094e-05,-0.00328954
360,0.266667,1.32344,0.0748317,0.340763,0.0104052,8.52936,0,-0.0748317,-3.63868e-05,-0.00347715
361,0.266674,1.32438,0.0748055,0.340764,0.0104049,8.52939,0,-0.0748054,-3.63886e-05,-0.00368563
362,0.266681,1.32525,0.0747808,0.340766,0.0104045,8.52943,0,-0.0747808,-3.64417e-05,-0.00388338
363,0.266687,1.32603,0.074758,0.340769,0.0104041,8.52947,0,-0.0747579,-3.67095e-05,-0.00404784
364,0.266692,1.32674,0.074737,0.340772,0.0104036,8.52958,0,-0.0747369,-3.70163e-05,-0.0041747
365,0.266696,1.32742,0.0747181,0.340777,0.0104031,8.52973,0,-0.0747181,-3.72077e-05,-0.00427519
366,0.2667,1.32809,0.074701,0.340783,0.0104027,8.52997,0,-0.0747009,-3.74611e-05,-0.00434782
367,0.266703,1.32872,0.0746864,0.340791,0.0104024,8.5302,0,-0.0746864,-3.76576e-05,-0.00441127
368,0.266706,1.32928,0.0746744,0.340799,0.0104022,8.53039,0,-0.0746743,-3.79444e-05,-0.00447489
369,0.266708,1.32982,0.0746642,0.340806,0.0104021,8.53059,0,-0.0746641,-3.81465e-05,-0.00452378
370,0.266709,1.33028,0.0746562,0.340813,0.0104021,8.53075,0,-0.0746561,-3.83817e-05,-0.00453879
371,0.266711,1.33066,0.0746502,0.340818,0.0104023,8.53076,0,-0.0746502,-3.86476e-05,-0.00451034
372,0.266712,1.33095,0.0746463,0.34082,0.0104025,8.5307,0,-0.0746462,-3.86424e-05,-0.00443149
373,0.266712,1.3311,0.0746442,0.340819,0.0104028,8.53058,0,-0.0746441,-3.84152e-05,-0.00430708
374,0.266713,1.33115,0.0746438,0.340815,0.010403,8.53049,0,-0.0746438,-3.82555e-05,-0.00414729
375,0.266714,1.33106,0.0746451,0.340807,0.0104032,8.53021,0,-0.0746451,-3.82694e-05,-0.00396393
376,0.266714,1.33087,0.0746478,0.340797,0.0104033,8.52971,0,-0.0746478,-3.83714e-05,-0.00376639
377,0.266715,1.33056,0.0746526,0.340784,0.0104034,8.52937,0,-0.0746525,-3.85419e-05,-0.00355542
378,0.266715,1.33012,0.0746587,0.340768,0.0104034,8.52894,0,-0.0746586,-3.88692e-05,-0.00333343
379,0.266715,1.32962,0.074666,0.340753,0.0104032,8.52854,0,-0.0746659,-3.91966e-05,-0.0031218
380,0.266714,1.32911,0.0746749,0.340737,0.010403,8.52818,0,-0.0746749,-3.96753e-05,-0.00293706
381,0.266714,1.32857,0.0746853,0.340722,0.0104028,8.52774,0,-0.0746852,-4.01377e-05,-0.00281976
382,0.266712,1.32797,0.0746964,0.340709,0.0104025,8.52741,0,-0.0746963,-4.05498e-05,-0.00276701
383,0.266711,1.32734,0.0747088,0.340698,0.0104023,8.52719,0,-0.0747087,-4.11235e-05,-0.00275976
384,0.266708,1.32669,0.0747225,0.340689,0.010402,8.52696,0,-0.0747224,-4.18192e-05,-0.00278945
385,0.266705,1.32605,0.0747369,0.340684,0.0104019,8.52687,0,-0.0747369,-4.25633e-05,-0.00285402
386,0.266702,1.3254,0.0747519,0.340682,0.0104018,8.52683,0,-0.0747518,-4.34704e-05,-0.00294303
387,0.266698,1.32478,0.0747671,0.340683,0.0104018,8.52686,0,-0.0747671,-4.44292e-05,-0.00306082
388,0.266694,1.3242,0.0747829,0.340686,0.0104018,8.52695,0,-0.0747828,-4.55729e-05,-0.0032087
389,0.26669,1.32362,0.074799,0.34069,0.010402,8.5272,0,-0.0747989,-4.68493e-05,-0.00338205
390,0.266685,1.32306,0.0748156,0.340695,0.0104022,8.52732,0,-0.0748155,-4.81177e-05,-0.00356359
391,0.266681,1.32251,0.0748322,0.3407,0.0104024,8.52747,0,-0.0748322,-4.96781e-05,-0.00374007
392,0.266677,1.32194,0.0748488,0.340705,0.0104027,8.52759,0,-0.0748487,-5.13042e-05,-0.00391361
393,0.266673,1.32136,0.0748647,0.340709,0.010403,8.52769,0,-0.0748646,-5.29294e-05,-0.00407889
394,0.266669,1.32074,0.0748809,0.340712,0.0104033,8.52775,0,-0.0748808,-5.46416e-05,-0.00423675
395,0.266665,1.32007,0.0748962,0.340713,0.0104036,8.52778,0,-0.0748961,-5.63231e-05,-0.00438904
396,0.266661,1.31935,0.0749108,0.340714,0.0104039,8.52774,0,-0.0749107,-5.78305e-05,-0.00454705
397,0.266658,1.31861,0.0749251,0.340711,0.0104041,8.52769,0,-0.074925,-5.91129e-05,-0.00471055
398,0.266655,1.31787,0.074939,0.340707,0.0104042,8.52756,0,-0.074939,-6.00582e-05,-0.00488232
399,0.266652,1.31717,0.0749517,0.340702,0.0104042,8.52739,0,-0.0749516,-6.04987e-05,-0.00506289
400,0.26665,1.31653,0.0749637,0.340695,0.0104042,8.52718,0,-0.0749636,-6.07856e-05,-0.00525791
401,0.266648,1.31597,0.0749747,0.340687,0.0104042,8.52695,0,-0.0749746,-6.08084e-05,-0.00545764
402,0.266647,1.3155,0.0749847,0.340678,0.0104042,8.5267,0,-0.0749846,-6.06873e-05,-0.00565623
403,0.266645,1.31508,0.0749938,0.340668,0.0104043,8.52641,0,-0.0749937,-6.02338e-05,-0.00583662
404,0.266645,1.31474,0.0750023,0.34066,0.0104043,8.52617,0,-0.0750022,-5.95707e-05,-0.0059814
405,0.266644,1.31445,0.0750099,0.340649,0.0104042,8.52587,0,-0.0750098,-5.86589e-05,-0.00606713
406,0.266644,1.31423,0.0750165,0.340638,0.0104042,8.52562,0,-0.0750164,-5.74593e-05,-0.00607646
407,0.266644,1.31406,0.0750217,0.340629,0.0104042,8.52534,0,-0.0750216,-5.61336e-05,-0.00600313
408,0.266643,1.31394,0.0750261,0.340619,0.0104042,8.52513,0,-0.075026,-5.4745e-05,-0.00584542
409,0.266643,1.31385,0.0750293,0.340611,0.0104042,8.52493,0,-0.0750292,-5.34505e-05,-0.00560125
410,0.266643,1.31381,0.0750318,0.340604,0.0104041,8.52473,0,-0.0750317,-5.23343e-05,-0.00528946
411,0.266643,1.31379,0.0750333,0.340598,0.0104041,8.52468,0,-0.0750332,-5.12991e-05,-0.00493834
412,0.266643,1.31377,0.0750335,0.340592,0.0104042,8.52465,0,-0.0750334,-5.03659e-05,-0.00459139
413,0.266643,1.31378,0.0750327,0.340589,0.0104042,8.52467,0,-0.0750326,-4.94276e-05,-0.00427794
414,0.266643,1.3138,0.0750308,0.340587,0.0104042,8.52464,0,-0.0750307,-4.86383e-05,-0.00401277
415,0.266643,1.31389,0.0750279,0.340587,0.0104042,8.52477,0,-0.0750279,-4.78397e-05,-0.00381032
416,0.266643,1.31402,0.075024,0.340589,0.0104042,8.52493,0,-0.0750239,-4.69922e-05,-0.00366804
417,0.266643,1.31422,0.0750191,0.340592,0.0104042,8.5251,0,-0.075019,-4.62215e-05,-0.00357855
418,0.266644,1.31448,0.0750133,0.340596,0.0104042,8.52524,0,-0.0750133,-4.5436e-05,-0.00354378
419,0.266644,1.3148,0.0750067,0.340602,0.0104043,8.52545,0,-0.0750066,-4.4601e-05,-0.0035601
420,0.266645,1.31516,0.0749991,0.340609,0.0104043,8.52559,0,-0.074999,-4.35016e-05,-0.0036189
421,0.266646,1.31557,0.0749905,0.340615,0.0104043,8.52579,0,-0.0749905,-4.24902e-05,-0.00370879
422,0.266648,1.31602,0.0749811,0.340622,0.0104044,8.52596,0,-0.0749811,-4.13279e-05,-0.00381499
423,0.266649,1.31648,0.0749715,0.340629,0.0104044,8.52615,0,-0.0749714,-4.02238e-05,-0.0039222
424,0.266651,1.31695,0.0749613,0.340636,0.0104045,8.5263,0,-0.0749613,-3.91598e-05,-0.00402568
425,0.266653,1.31742,0.0749508,0.340642,0.0104045,8.52647,0,-0.0749507,-3.81656e-05,-0.00411918
426,0.266654,1.31791,0.0749401,0.340647,0.0104044,8.52664,0,-0.0749401,-3.73372e-05,-0.00420026
427,0.266656,1.3184,0.0749293,0.340653,0.0104044,8.52678,0,-0.0749293,-3.64683e-05,-0.00427368
428,0.266658,1.31889,0.0749184,0.340659,0.0104044,8.52691,0,-0.0749184,-3.56492e-05,-0.00433926
429,0.26666,1.31939,0.0749075,0.340664,0.0104043,8.52704,0,-0.0749074,-3.47355e-05,-0.00439884
430,0.266662,1.31988,0.0748969,0.34067,0.0104043,8.52715,0,-0.0748968,-3.40268e-05,-0.00444762
431,0.266664,1.32038,0.0748864,0.340674,0.0104042,8.52724,0,-0.0748863,-3.32962e-05,-0.00449211
432,0.266666,1.32085,0.0748763,0.340678,0.0104042,8.52734,0,-0.0748763,-3.26666e-05,-0.00452653
433,0.266668,1.32131,0.0748665,0.340681,0.0104042,8.52743,0,-0.0748665,-3.20994e-05,-0.00454631
434,0.26667,1.32174,0.0748573,0.340685,0.0104041,8.52753,0,-0.0748572,-3.1536e-05,-0.00454696
435,0.266672,1.32214,0.0748486,0.340687,0.0104041,8.52756,0,-0.0748485,-3.09348e-05,-0.00452932
436,0.266674,1.3225,0.0748408,0.340688,0.0104041,8.52756,0,-0.0748408,-3.04286e-05,-0.00449665
437,0.266676,1.32282,0.0748339,0.340688,0.0104041,8.52754,0,-0.0748338,-3.00636e-05,-0.00444492
438,0.266678,1.3231,0.0748275,0.340687,0.010404,8.52749,0,-0.0748274,-2.96375e-05,-0.00437376
439,0.26668,1.32334,0.0748217,0.340685,0.010404,8.52737,0,-0.0748216,-2.94354e-05,-0.00428175
440,0.266681,1.32355,0.0748161,0.340683,0.0104039,8.52732,0,-0.0748161,-2.93376e-05,-0.0041648
441,0.266683,1.32372,0.0748113,0.340681,0.0104038,8.52724,0,-0.0748112,-2.93595e-05,-0.00403152
442,0.266684,1.32388,0.074807,0.340679,0.0104037,8.52718,0,-0.0748069,-2.94857e-05,-0.00388891
443,0.266685,1.32403,0.0748032,0.340677,0.0104036,8.52714,0,-0.0748032,-2.96431e-05,-0.00374396
444,0.266686,1.32416,0.0747998,0.340676,0.0104036,8.527,0,-0.0747997,-2.98345e-05,-0.00360176
445,0.266687,1.32426,0.074797,0.340675,0.0104035,8.52699,0,-0.0747969,-3.01264e-05,-0.00346847
446,0.266688,1.32434,0.0747948,0.340674,0.0104035,8.527,0,-0.0747947,-3.04417e-05,-0.00334154
447,0.266689,1.32439,0.0747936,0.340673,0.0104034,8.52697,0,-0.0747935,-3.08417e-05,-0.0032265
448,0.266689,1.32442,0.074793,0.340671,0.0104034,8.52694,0,-0.074793,-3.12701e-05,-0.00313224
449,0.26669,1.32443,0.074793,0.34067,0.0104034,8.5269,0,-0.0747929,-3.17618e-05,-0.00305874
