attempt,step,time_s,phase,jaw_centre_error_m,lateral_error_m,along_error_m,tip_goal_error_m,jaw_command_m,approach_elevation_deg,jaw_tilt_deg,base_height_m,base_shift_m,base_yaw_deg,arm_speed_rad_s,finger_contact_n,forearm_contact_n,fell,door_deg,handle_deg
0,218,4.36,approach,0.03453,0.02861,0.01933,0.02567,0.012,-15.11,60.63,0.3165,0.0424,-0.675,1.73,0.0,0.0,0,0.0,-0.0
1,218,4.36,approach,0.036,0.02909,0.0212,0.0257,0.012,-14.19,61.81,0.3139,0.0303,-0.404,1.73,0.0,0.0,0,0.0,-0.0
0,219,4.38,approach,0.03443,0.02848,0.01935,0.02555,0.012,-15.28,60.58,0.3166,0.0425,-0.693,1.73,0.0,0.0,0,0.0,-0.0
1,219,4.38,approach,0.03601,0.02868,0.02177,0.0257,0.012,-14.5,61.8,0.3142,0.0302,-0.416,1.73,0.0,0.0,0,0.0,-0.0
0,220,4.4,approach,0.03434,0.02838,0.01934,0.02542,0.012,-15.42,60.54,0.3166,0.0426,-0.712,1.73,0.0,0.0,0,0.0,-0.0
1,220,4.4,approach,0.0366,0.02915,0.02213,0.02623,0.012,-14.74,61.85,0.3144,0.0301,-0.422,1.73,0.0,0.0,0,0.0,-0.0
0,221,4.42,approach,0.0343,0.02836,0.01929,0.02533,0.012,-15.57,60.51,0.3166,0.0427,-0.729,1.73,0.0,0.0,0,0.0,-0.0
1,221,4.42,approach,0.03676,0.02938,0.02209,0.02624,0.012,-14.84,61.83,0.3146,0.0301,-0.447,1.73,0.0,0.0,0,0.0,-0.0
0,222,4.44,approach,0.03425,0.02833,0.01924,0.02528,0.012,-15.74,60.47,0.3167,0.0428,-0.745,1.73,0.0,0.0,0,0.0,-0.0
1,222,4.44,approach,0.03708,0.02962,0.0223,0.02649,0.012,-14.99,61.82,0.3148,0.03,-0.46,1.73,0.0,0.0,0,0.0,-0.0
0,223,4.46,approach,0.03418,0.02828,0.01921,0.0252,0.012,-15.91,60.43,0.3167,0.0429,-0.762,1.73,0.0,0.0,0,0.0,-0.0
1,223,4.46,approach,0.03716,0.02939,0.02275,0.02666,0.012,-15.22,61.84,0.3151,0.03,-0.473,1.73,0.0,0.0,0,0.0,-0.0
0,224,4.48,settle,0.03408,0.02818,0.01917,0.02507,0.012,-16.07,60.39,0.3167,0.043,-0.779,1.73,0.0,0.0,0,0.0,-0.0
1,224,4.48,settle,0.03749,0.02947,0.02319,0.02705,0.012,-15.46,61.88,0.3153,0.03,-0.482,1.73,0.0,0.0,0,0.0,-0.0
0,225,4.5,settle,0.03305,0.02769,0.01805,0.02491,0.012,-16.25,64.59,0.3168,0.0431,-0.786,1.73,0.0,0.0,0,0.0,-0.0
1,225,4.5,settle,0.0366,0.02857,0.02288,0.02655,0.012,-15.52,66.15,0.3155,0.03,-0.502,1.73,0.0,0.0,0,0.0,-0.0
0,226,4.52,settle,0.03013,0.02516,0.01657,0.02355,0.012,-16.88,67.87,0.3169,0.0432,-0.814,1.73,0.0,0.0,0,0.0,-0.0
1,226,4.52,settle,0.03326,0.02481,0.02215,0.02422,0.012,-16.16,69.36,0.3158,0.03,-0.534,1.73,0.0,0.0,0,0.0,-0.0
0,227,4.54,settle,0.02647,0.02103,0.01607,0.02173,0.012,-17.53,70.22,0.317,0.0433,-0.864,1.73,0.0,0.0,0,0.0,-0.0
1,227,4.54,settle,0.03048,0.02128,0.02182,0.02258,0.012,-16.7,71.7,0.316,0.03,-0.574,1.73,0.0,0.0,0,0.0,-0.0
0,228,4.56,settle,0.02403,0.01818,0.01572,0.02101,0.012,-17.76,71.85,0.3172,0.0434,-0.902,1.73,0.0,0.0,0,0.0,-0.0
1,228,4.56,settle,0.02687,0.01695,0.02085,0.02035,0.012,-17.18,72.66,0.3163,0.0301,-0.616,1.73,0.0,0.0,0,0.0,-0.0
0,229,4.58,settle,0.02418,0.01906,0.01487,0.02246,0.012,-17.73,72.2,0.3174,0.0435,-0.903,1.73,0.0,0.0,0,0.0,-0.0
1,229,4.58,settle,0.02496,0.0154,0.01964,0.01981,0.012,-17.51,72.48,0.3166,0.0301,-0.623,1.729,0.0,0.0,0,0.0,-0.0
0,230,4.6,settle,0.02415,0.01993,0.01364,0.02315,0.012,-17.75,71.83,0.3176,0.0437,-0.904,1.73,0.0,0.0,0,0.0,-0.0
1,230,4.6,settle,0.02103,0.01061,0.01816,0.01712,0.012,-18.1,71.87,0.317,0.0301,-0.66,1.73,0.0,0.0,0,0.0,-0.0
0,231,4.62,settle,0.02362,0.02029,0.01208,0.02301,0.012,-17.8,71.63,0.3179,0.0438,-0.909,1.73,0.0,0.0,0,0.0,-0.0
1,231,4.62,settle,0.01894,0.00767,0.01732,0.01556,0.012,-18.24,71.69,0.3172,0.0301,-0.685,1.73,0.0,0.0,0,0.0,-0.0
0,232,4.64,settle,0.0231,0.02034,0.01096,0.02252,0.012,-17.7,71.6,0.3181,0.0439,-0.91,1.73,0.0,0.0,0,0.0,-0.0
1,232,4.64,settle,0.01858,0.00825,0.01665,0.01434,0.012,-17.76,72.1,0.3174,0.0302,-0.686,1.73,0.0,0.0,0,0.0,-0.0
0,233,4.66,settle,0.0224,0.0199,0.01029,0.02185,0.012,-17.61,71.57,0.3183,0.0441,-0.91,1.73,0.0,0.0,0,0.0,-0.0
1,233,4.66,settle,0.01952,0.01119,0.01599,0.01443,0.012,-17.33,72.46,0.3176,0.0303,-0.656,1.73,0.0,0.0,0,0.0,-0.0
0,234,4.68,settle,0.02247,0.02027,0.0097,0.02199,0.012,-17.5,71.6,0.3186,0.0442,-0.904,1.73,0.0,0.0,0,0.0,-0.0
1,234,4.68,settle,0.01801,0.01075,0.01444,0.01344,0.012,-17.62,72.18,0.3178,0.0303,-0.651,1.73,0.0,0.0,0,0.0,-0.0
0,235,4.7,settle,0.0229,0.0212,0.00866,0.0226,0.012,-17.53,71.52,0.3188,0.0444,-0.892,1.73,0.0,0.0,0,0.0,-0.0
1,235,4.7,settle,0.01757,0.01128,0.01347,0.01352,0.012,-17.72,72.07,0.3179,0.0304,-0.643,1.73,0.0,0.0,0,0.0,-0.0
0,236,4.72,settle,0.02321,0.02201,0.00736,0.02312,0.012,-17.57,71.45,0.319,0.0445,-0.886,1.73,0.0,0.0,0,0.0,-0.0
1,236,4.72,settle,0.01796,0.0129,0.01249,0.01393,0.012,-17.68,72.1,0.318,0.0305,-0.631,1.73,0.0,0.0,0,0.0,-0.0
0,237,4.74,settle,0.02325,0.02241,0.00616,0.0235,0.012,-17.66,71.34,0.3191,0.0447,-0.884,1.73,0.0,0.0,0,0.0,-0.0
1,237,4.74,settle,0.01815,0.01404,0.01151,0.01387,0.012,-17.61,72.17,0.3181,0.0306,-0.63,1.73,0.0,0.0,0,0.0,-0.0
0,238,4.76,settle,0.02376,0.02315,0.00535,0.02444,0.012,-17.78,71.19,0.3193,0.0448,-0.88,1.73,0.0,0.0,0,0.0,-0.0
1,238,4.76,settle,0.01829,0.01432,0.01137,0.0142,0.012,-17.55,72.22,0.3181,0.0308,-0.639,1.73,0.0,0.0,0,0.0,-0.0
0,239,4.78,settle,0.02428,0.0238,0.00481,0.02524,0.012,-17.85,71.1,0.3195,0.045,-0.877,1.73,0.0,0.0,0,0.0,-0.0
1,239,4.78,settle,0.01869,0.01439,0.01193,0.01493,0.012,-17.4,72.35,0.3182,0.0309,-0.658,1.73,0.0,0.0,0,0.0,-0.0
0,240,4.8,settle,0.02427,0.0239,0.00423,0.02542,0.012,-17.9,71.04,0.3196,0.0451,-0.877,1.73,0.0,0.0,0,0.0,-0.0
1,240,4.8,settle,0.02105,0.01721,0.01212,0.0172,0.012,-17.06,72.66,0.3182,0.0311,-0.658,1.73,0.0,0.0,0,0.0,-0.0
0,241,4.82,settle,0.0241,0.02383,0.00358,0.02549,0.012,-17.97,70.96,0.3198,0.0453,-0.877,1.73,0.0,0.0,0,0.0,-0.0
1,241,4.82,settle,0.02068,0.01732,0.01129,0.01707,0.012,-17.19,72.55,0.3183,0.0312,-0.679,1.73,0.0,0.0,0,0.0,-0.0
0,242,4.84,settle,0.02417,0.02397,0.00312,0.0259,0.012,-18.07,70.84,0.3199,0.0454,-0.877,1.73,0.0,0.0,0,0.0,-0.0
1,242,4.84,settle,0.0207,0.01737,0.01126,0.0176,0.012,-17.3,72.43,0.3184,0.0314,-0.698,1.73,0.0,0.0,0,0.0,-0.0
0,243,4.86,settle,0.02453,0.02436,0.00287,0.02638,0.012,-18.04,70.84,0.3201,0.0456,-0.878,1.73,0.0,0.0,0,0.0,-0.0
1,243,4.86,settle,0.02188,0.01875,0.01128,0.01927,0.012,-17.37,72.34,0.3185,0.0315,-0.702,1.73,0.0,0.0,0,0.0,-0.0
0,244,4.88,settle,0.02458,0.02445,0.00249,0.02657,0.012,-18.08,70.79,0.3202,0.0457,-0.879,1.73,0.0,0.0,0,0.0,-0.0
1,244,4.88,settle,0.02228,0.01946,0.01085,0.01966,0.012,-17.36,72.35,0.3186,0.0317,-0.715,1.73,0.0,0.0,0,0.0,-0.0
0,245,4.9,settle,0.02463,0.02453,0.00215,0.02665,0.012,-18.06,70.78,0.3203,0.0459,-0.88,1.73,0.0,0.0,0,0.0,-0.0
1,245,4.9,settle,0.02248,0.01995,0.01037,0.02,0.012,-17.38,72.32,0.3187,0.0319,-0.726,1.73,0.0,0.0,0,0.0,-0.0
0,246,4.92,settle,0.02471,0.02464,0.00179,0.02678,0.012,-18.08,70.75,0.3205,0.0461,-0.88,1.73,0.0,0.0,0,0.0,-0.0
1,246,4.92,settle,0.02295,0.02068,0.00996,0.02097,0.012,-17.49,72.19,0.3189,0.032,-0.727,1.73,0.0,0.0,0,0.0,-0.0
0,247,4.94,settle,0.02499,0.02495,0.00153,0.02711,0.012,-18.08,70.73,0.3206,0.0462,-0.879,1.73,0.0,0.0,0,0.0,-0.0
1,247,4.94,settle,0.02359,0.02155,0.00959,0.0221,0.012,-17.61,72.04,0.3191,0.0322,-0.725,1.73,0.0,0.0,0,0.0,-0.0
0,248,4.96,settle,0.02519,0.02515,0.00132,0.02727,0.012,-18.05,70.74,0.3208,0.0464,-0.879,1.73,0.0,0.0,0,0.0,-0.0
1,248,4.96,settle,0.02305,0.02123,0.009,0.02185,0.012,-17.7,71.94,0.3193,0.0324,-0.734,1.73,0.0,0.0,0,0.0,-0.0
0,249,4.98,settle,0.0251,0.02507,0.00116,0.02708,0.012,-17.99,70.77,0.3209,0.0465,-0.88,1.73,0.0,0.0,0,0.0,-0.0
1,249,4.98,settle,0.02268,0.02098,0.00862,0.02149,0.012,-17.71,71.92,0.3195,0.0326,-0.742,1.73,0.0,0.0,0,0.0,-0.0
0,250,5.0,settle,0.02517,0.02514,0.00124,0.02706,0.012,-17.9,70.83,0.3211,0.0467,-0.88,1.73,0.0,0.0,0,0.0,-0.0
1,250,5.0,settle,0.02284,0.02114,0.00865,0.02175,0.012,-17.75,71.87,0.3196,0.0328,-0.744,1.73,0.0,0.0,0,0.0,-0.0
0,251,5.02,settle,0.02544,0.02539,0.00167,0.02731,0.012,-17.83,70.87,0.3212,0.0469,-0.878,1.73,0.0,0.0,0,0.0,-0.0
1,251,5.02,settle,0.02347,0.02171,0.00891,0.02261,0.012,-17.81,71.79,0.3198,0.0331,-0.743,1.73,0.0,0.0,0,0.0,-0.0
0,252,5.04,settle,0.02562,0.02554,0.0021,0.02741,0.012,-17.75,70.92,0.3214,0.0471,-0.876,1.73,0.0,0.0,0,0.0,-0.0
1,252,5.04,settle,0.02395,0.02224,0.00888,0.02309,0.012,-17.82,71.77,0.32,0.0333,-0.74,1.73,0.0,0.0,0,0.0,-0.0
0,253,5.06,settle,0.02553,0.02542,0.00229,0.02713,0.012,-17.69,70.97,0.3215,0.0473,-0.873,1.73,0.0,0.0,0,0.0,-0.0
1,253,5.06,settle,0.02388,0.02221,0.00877,0.02297,0.012,-17.81,71.76,0.3202,0.0336,-0.741,1.73,0.0,0.0,0,0.0,-0.0
0,254,5.08,settle,0.0254,0.0253,0.00226,0.02695,0.012,-17.68,70.99,0.3216,0.0475,-0.869,1.73,0.0,0.0,0,0.0,-0.0
1,254,5.08,settle,0.02367,0.02193,0.0089,0.02289,0.012,-17.86,71.7,0.3204,0.0338,-0.74,1.73,0.0,0.0,0,0.0,-0.0
0,255,5.1,settle,0.02536,0.02525,0.00237,0.02698,0.012,-17.71,70.96,0.3217,0.0476,-0.863,1.73,0.0,0.0,0,0.0,-0.0
1,255,5.1,settle,0.02303,0.02104,0.00937,0.02222,0.012,-17.88,71.68,0.3205,0.0341,-0.745,1.73,0.0,0.0,0,0.0,-0.0
0,256,5.12,settle,0.02513,0.02499,0.00262,0.02675,0.012,-17.71,70.96,0.3218,0.0478,-0.859,1.73,0.0,0.0,0,0.0,-0.0
1,256,5.12,settle,0.02259,0.02027,0.00997,0.02132,0.012,-17.7,71.84,0.3207,0.0343,-0.753,1.73,0.0,0.0,0,0.0,-0.0
0,257,5.14,settle,0.02472,0.02459,0.00254,0.02637,0.012,-17.72,70.95,0.3219,0.048,-0.854,1.73,0.0,0.0,0,0.0,-0.0
1,257,5.14,settle,0.02264,0.02023,0.01017,0.02117,0.012,-17.66,71.88,0.3208,0.0346,-0.749,1.73,0.0,0.0,0,0.0,-0.0
0,258,5.16,settle,0.02418,0.02406,0.00237,0.02588,0.012,-17.73,70.95,0.322,0.0482,-0.851,1.73,0.0,0.0,0,0.0,-0.0
1,258,5.16,settle,0.02247,0.02,0.01025,0.02089,0.012,-17.65,71.89,0.321,0.0349,-0.75,1.73,0.0,0.0,0,0.0,-0.0
0,259,5.18,settle,0.02383,0.02372,0.00228,0.0256,0.012,-17.75,70.94,0.3221,0.0484,-0.846,1.73,0.0,0.0,0,0.0,-0.0
1,259,5.18,settle,0.02255,0.02003,0.01035,0.02089,0.012,-17.65,71.89,0.3212,0.0352,-0.749,1.73,0.0,0.0,0,0.0,-0.0
0,260,5.2,settle,0.02399,0.02388,0.00223,0.02575,0.012,-17.75,70.94,0.3222,0.0487,-0.838,1.73,0.0,0.0,0,0.0,-0.0
1,260,5.2,settle,0.02243,0.01993,0.01029,0.02055,0.012,-17.61,71.93,0.3213,0.0354,-0.75,1.73,0.0,0.0,0,0.0,-0.0
0,261,5.22,settle,0.02403,0.02394,0.0021,0.02568,0.012,-17.71,70.97,0.3223,0.0489,-0.832,1.73,0.0,0.0,0,0.0,-0.0
1,261,5.22,settle,0.02225,0.01973,0.01027,0.02018,0.012,-17.58,71.96,0.3215,0.0357,-0.75,1.73,0.0,0.0,0,0.0,-0.0
0,262,5.24,settle,0.02388,0.0238,0.00197,0.0254,0.012,-17.67,71.01,0.3224,0.0491,-0.828,1.73,0.0,0.0,0,0.0,-0.0
1,262,5.24,settle,0.02244,0.01984,0.01049,0.02031,0.012,-17.58,71.96,0.3217,0.036,-0.747,1.73,0.0,0.0,0,0.0,-0.0
0,263,5.26,settle,0.02379,0.02369,0.00215,0.02515,0.012,-17.63,71.05,0.3224,0.0493,-0.825,1.73,0.0,0.0,0,0.0,-0.0
1,263,5.26,settle,0.02258,0.0199,0.01067,0.0204,0.012,-17.57,71.96,0.3218,0.0364,-0.745,1.73,0.0,0.0,0,0.0,-0.0
0,264,5.28,settle,0.02349,0.02335,0.00258,0.02474,0.012,-17.59,71.09,0.3225,0.0495,-0.824,1.73,0.0,0.0,0,0.0,-0.0
1,264,5.28,settle,0.02248,0.01976,0.01072,0.02018,0.012,-17.56,71.98,0.322,0.0367,-0.744,1.73,0.0,0.0,0,0.0,-0.0
0,265,5.3,settle,0.02335,0.02314,0.00313,0.02432,0.012,-17.48,71.19,0.3225,0.0497,-0.823,1.73,0.0,0.0,0,0.0,-0.0
1,265,5.3,settle,0.0224,0.01959,0.01086,0.02002,0.012,-17.55,71.99,0.3221,0.037,-0.743,1.73,0.0,0.0,0,0.0,-0.0
0,266,5.32,settle,0.02315,0.0229,0.00336,0.02399,0.012,-17.44,71.24,0.3225,0.0498,-0.82,1.73,0.0,0.0,0,0.0,-0.0
1,266,5.32,settle,0.02246,0.01956,0.01104,0.02006,0.012,-17.55,71.99,0.3222,0.0373,-0.741,1.73,0.0,0.0,0,0.0,-0.0
0,267,5.34,settle,0.02303,0.02277,0.00344,0.02382,0.012,-17.42,71.27,0.3225,0.05,-0.818,1.73,0.0,0.0,0,0.0,-0.0
1,267,5.34,settle,0.02259,0.01964,0.01116,0.02011,0.012,-17.53,72.01,0.3222,0.0376,-0.739,1.73,0.0,0.0,0,0.0,-0.0
0,268,5.36,settle,0.02301,0.02273,0.00354,0.02377,0.012,-17.41,71.29,0.3225,0.0502,-0.816,1.73,0.0,0.0,0,0.0,-0.0
1,268,5.36,settle,0.02278,0.01977,0.01133,0.02017,0.012,-17.49,72.05,0.3223,0.0379,-0.738,1.73,0.0,0.0,0,0.0,-0.0
0,269,5.38,settle,0.02309,0.0228,0.00363,0.0238,0.012,-17.38,71.33,0.3225,0.0503,-0.814,1.73,0.0,0.0,0,0.0,-0.0
1,269,5.38,settle,0.0229,0.01978,0.01154,0.02018,0.012,-17.46,72.08,0.3223,0.0383,-0.74,1.73,0.0,0.0,0,0.0,-0.0
0,270,5.4,settle,0.02322,0.02291,0.00374,0.02385,0.012,-17.35,71.36,0.3225,0.0505,-0.811,1.73,0.0,0.0,0,0.0,-0.0
1,270,5.4,settle,0.02293,0.0197,0.01174,0.02019,0.012,-17.46,72.09,0.3224,0.0386,-0.741,1.73,0.0,0.0,0,0.0,-0.0
0,271,5.42,settle,0.02328,0.02296,0.00386,0.02383,0.012,-17.32,71.4,0.3225,0.0507,-0.81,1.73,0.0,0.0,0,0.0,-0.0
1,271,5.42,settle,0.02312,0.01979,0.01195,0.02036,0.012,-17.44,72.11,0.3224,0.0389,-0.74,1.73,0.0,0.0,0,0.0,-0.0
0,272,5.44,settle,0.02336,0.02301,0.00401,0.0238,0.012,-17.28,71.44,0.3225,0.0509,-0.809,1.73,0.0,0.0,0,0.0,-0.0
1,272,5.44,settle,0.02317,0.01977,0.01209,0.02032,0.012,-17.41,72.14,0.3224,0.0392,-0.742,1.73,0.0,0.0,0,0.0,-0.0
0,273,5.46,settle,0.02329,0.02291,0.0042,0.02362,0.012,-17.24,71.48,0.3225,0.051,-0.81,1.73,0.0,0.0,0,0.0,-0.0
1,273,5.46,settle,0.02318,0.01972,0.01217,0.02022,0.012,-17.38,72.18,0.3224,0.0395,-0.744,1.73,0.0,0.0,0,0.0,-0.0
0,274,5.48,settle,0.0231,0.02268,0.00436,0.02341,0.012,-17.23,71.51,0.3225,0.0512,-0.812,1.73,0.0,0.0,0,0.0,-0.0
1,274,5.48,settle,0.02328,0.01979,0.01227,0.02035,0.012,-17.37,72.19,0.3224,0.0398,-0.744,1.73,0.0,0.0,0,0.0,-0.0
0,275,5.5,settle,0.02317,0.02273,0.00453,0.02342,0.012,-17.2,71.54,0.3225,0.0513,-0.811,1.73,0.0,0.0,0,0.0,-0.0
1,275,5.5,settle,0.02337,0.01989,0.01227,0.02054,0.012,-17.38,72.18,0.3224,0.0401,-0.742,1.73,0.0,0.0,0,0.0,-0.0
0,276,5.52,settle,0.02331,0.02283,0.00472,0.02339,0.012,-17.15,71.59,0.3224,0.0515,-0.813,1.73,0.0,0.0,0,0.0,-0.0
1,276,5.52,settle,0.02336,0.01994,0.01218,0.02054,0.012,-17.37,72.19,0.3224,0.0404,-0.741,1.73,0.0,0.0,0,0.0,-0.0
0,277,5.54,settle,0.02311,0.02259,0.00489,0.02307,0.012,-17.11,71.64,0.3224,0.0517,-0.818,1.73,0.0,0.0,0,0.0,-0.0
1,277,5.54,settle,0.02355,0.02019,0.01211,0.02073,0.012,-17.36,72.21,0.3224,0.0407,-0.74,1.73,0.0,0.0,0,0.0,-0.0
0,278,5.56,settle,0.0229,0.02233,0.00506,0.02284,0.012,-17.1,71.66,0.3224,0.0518,-0.822,1.73,0.0,0.0,0,0.0,-0.0
1,278,5.56,settle,0.02344,0.02013,0.01202,0.02076,0.012,-17.38,72.18,0.3224,0.0409,-0.742,1.73,0.0,0.0,0,0.0,-0.0
0,279,5.58,settle,0.0231,0.0225,0.00526,0.02295,0.012,-17.07,71.7,0.3224,0.052,-0.824,1.73,0.0,0.0,0,0.0,-0.0
1,279,5.58,settle,0.02338,0.02009,0.01196,0.02084,0.012,-17.4,72.16,0.3224,0.0412,-0.741,1.73,0.0,0.0,0,0.0,-0.0
0,280,5.6,settle,0.02336,0.02274,0.00534,0.02307,0.012,-17.02,71.75,0.3224,0.0521,-0.827,1.73,0.0,0.0,0,0.0,-0.0
1,280,5.6,settle,0.02337,0.02013,0.01187,0.02085,0.012,-17.39,72.17,0.3224,0.0415,-0.74,1.73,0.0,0.0,0,0.0,-0.0
0,281,5.62,settle,0.02348,0.02288,0.00523,0.02317,0.012,-17.0,71.77,0.3223,0.0523,-0.829,1.73,0.0,0.0,0,0.0,-0.0
1,281,5.62,settle,0.02324,0.02005,0.01177,0.02069,0.012,-17.38,72.19,0.3223,0.0418,-0.74,1.73,0.0,0.0,0,0.0,-0.0
0,282,5.64,settle,0.02378,0.02324,0.00502,0.02358,0.012,-17.01,71.75,0.3223,0.0524,-0.826,1.73,0.0,0.0,0,0.0,-0.0
1,282,5.64,settle,0.02343,0.02025,0.01178,0.02091,0.012,-17.36,72.2,0.3223,0.0421,-0.739,1.73,0.0,0.0,0,0.0,-0.0
0,283,5.66,settle,0.02402,0.02354,0.00478,0.02399,0.012,-17.04,71.72,0.3223,0.0525,-0.822,1.73,0.0,0.0,0,0.0,-0.0
1,283,5.66,settle,0.02317,0.01998,0.01173,0.02071,0.012,-17.37,72.2,0.3223,0.0424,-0.742,1.73,0.0,0.0,0,0.0,-0.0
0,284,5.68,settle,0.02408,0.02365,0.00451,0.02418,0.012,-17.06,71.7,0.3223,0.0527,-0.819,1.73,0.0,0.0,0,0.0,-0.0
1,284,5.68,settle,0.02311,0.01995,0.01167,0.0207,0.012,-17.37,72.2,0.3223,0.0427,-0.742,1.73,0.0,0.0,0,0.0,-0.0
0,285,5.7,settle,0.0241,0.02373,0.00425,0.02427,0.012,-17.06,71.69,0.3223,0.0528,-0.815,1.73,0.0,0.0,0,0.0,-0.0
1,285,5.7,settle,0.02328,0.02017,0.01163,0.02085,0.012,-17.34,72.22,0.3222,0.043,-0.74,1.73,0.0,0.0,0,0.0,-0.0
0,286,5.72,settle,0.02411,0.02376,0.00408,0.0243,0.012,-17.06,71.69,0.3223,0.053,-0.814,1.73,0.0,0.0,0,0.0,-0.0
1,286,5.72,settle,0.02314,0.02005,0.01155,0.02072,0.012,-17.33,72.23,0.3222,0.0433,-0.743,1.73,0.0,0.0,0,0.0,-0.0
0,287,5.74,settle,0.02388,0.02354,0.00398,0.02419,0.012,-17.08,71.68,0.3222,0.0531,-0.814,1.73,0.0,0.0,0,0.0,-0.0
1,287,5.74,settle,0.02303,0.01996,0.01149,0.02068,0.012,-17.34,72.23,0.3222,0.0436,-0.744,1.73,0.0,0.0,0,0.0,-0.0
0,288,5.76,settle,0.02389,0.02358,0.00387,0.02429,0.012,-17.09,71.66,0.3222,0.0532,-0.81,1.73,0.0,0.0,0,0.0,-0.0
1,288,5.76,settle,0.02303,0.02,0.01143,0.02073,0.012,-17.33,72.24,0.3222,0.0439,-0.742,1.73,0.0,0.0,0,0.0,-0.0
0,289,5.78,settle,0.02375,0.02344,0.00379,0.02412,0.012,-17.07,71.68,0.3222,0.0534,-0.809,1.73,0.0,0.0,0,0.0,-0.0
1,289,5.78,settle,0.02309,0.02009,0.01137,0.02077,0.012,-17.31,72.26,0.3221,0.0442,-0.741,1.73,0.0,0.0,0,0.0,-0.0
0,290,5.8,settle,0.02352,0.02321,0.00375,0.02384,0.012,-17.04,71.71,0.3222,0.0535,-0.809,1.73,0.0,0.0,0,0.0,-0.0
1,290,5.8,settle,0.02274,0.0198,0.01117,0.02051,0.012,-17.33,72.24,0.3221,0.0445,-0.745,1.73,0.0,0.0,0,0.0,-0.0
0,291,5.82,settle,0.02346,0.02315,0.0038,0.02375,0.012,-17.02,71.73,0.3222,0.0536,-0.808,1.73,0.0,0.0,0,0.0,-0.0
1,291,5.82,settle,0.0227,0.01983,0.01105,0.02059,0.012,-17.34,72.23,0.3221,0.0447,-0.743,1.73,0.0,0.0,0,0.0,-0.0
0,292,5.84,settle,0.02336,0.02305,0.00381,0.02369,0.012,-17.02,71.73,0.3222,0.0538,-0.807,1.73,0.0,0.0,0,0.0,-0.0
1,292,5.84,settle,0.02275,0.01995,0.01093,0.02068,0.012,-17.32,72.24,0.322,0.045,-0.74,1.73,0.0,0.0,0,0.0,-0.0
0,293,5.86,settle,0.02335,0.02305,0.00377,0.02367,0.012,-17.01,71.74,0.3222,0.0539,-0.804,1.73,0.0,0.0,0,0.0,-0.0
1,293,5.86,settle,0.02259,0.01985,0.01079,0.02056,0.012,-17.32,72.25,0.322,0.0453,-0.739,1.73,0.0,0.0,0,0.0,-0.0
0,294,5.88,settle,0.02341,0.02311,0.00376,0.02363,0.012,-16.97,71.78,0.3222,0.054,-0.803,1.73,0.0,0.0,0,0.0,-0.0
1,294,5.88,settle,0.02254,0.01983,0.01071,0.02055,0.012,-17.31,72.25,0.322,0.0456,-0.738,1.73,0.0,0.0,0,0.0,-0.0
0,295,5.9,settle,0.02328,0.02297,0.00381,0.02343,0.012,-16.94,71.8,0.3221,0.0542,-0.805,1.73,0.0,0.0,0,0.0,-0.0
1,295,5.9,settle,0.02266,0.01999,0.01066,0.0207,0.012,-17.3,72.26,0.3219,0.0459,-0.737,1.73,0.0,0.0,0,0.0,-0.0
0,296,5.92,settle,0.02322,0.0229,0.00384,0.02341,0.012,-16.95,71.8,0.3221,0.0543,-0.804,1.73,0.0,0.0,0,0.0,-0.0
1,296,5.92,settle,0.02243,0.01982,0.0105,0.02054,0.012,-17.31,72.26,0.3219,0.0461,-0.74,1.73,0.0,0.0,0,0.0,-0.0
0,297,5.94,settle,0.02319,0.02288,0.0038,0.02345,0.012,-16.95,71.8,0.3221,0.0544,-0.802,1.73,0.0,0.0,0,0.0,-0.0
1,297,5.94,settle,0.02231,0.01973,0.01042,0.02046,0.012,-17.3,72.26,0.3219,0.0464,-0.74,1.73,0.0,0.0,0,0.0,-0.0
0,298,5.96,settle,0.02316,0.02286,0.00367,0.02343,0.012,-16.95,71.81,0.3221,0.0545,-0.799,1.73,0.0,0.0,0,0.0,-0.0
1,298,5.96,settle,0.02235,0.01981,0.01036,0.02053,0.012,-17.29,72.27,0.3219,0.0466,-0.738,1.73,0.0,0.0,0,0.0,-0.0
0,299,5.98,settle,0.0233,0.02303,0.00356,0.02351,0.012,-16.92,71.83,0.3221,0.0546,-0.796,1.73,0.0,0.0,0,0.0,-0.0
1,299,5.98,settle,0.02228,0.01976,0.01029,0.02045,0.012,-17.28,72.29,0.3218,0.0469,-0.737,1.73,0.0,0.0,0,0.0,-0.0
0,300,6.0,settle,0.02307,0.0228,0.00351,0.0233,0.012,-16.92,71.84,0.3221,0.0547,-0.798,1.73,0.0,0.0,0,0.0,-0.0
1,300,6.0,settle,0.02237,0.01988,0.01027,0.02053,0.012,-17.25,72.31,0.3218,0.0472,-0.737,1.73,0.0,0.0,0,0.0,-0.0
0,301,6.02,settle,0.02311,0.02285,0.00344,0.02344,0.012,-16.93,71.82,0.3221,0.0548,-0.794,1.73,0.0,0.0,0,0.0,-0.0
1,301,6.02,settle,0.0222,0.01974,0.01016,0.0204,0.012,-17.26,72.31,0.3218,0.0474,-0.74,1.73,0.0,0.0,0,0.0,-0.0
0,302,6.04,settle,0.02316,0.02291,0.0034,0.0235,0.012,-16.92,71.83,0.322,0.0549,-0.791,1.73,0.0,0.0,0,0.0,-0.0
