attempt,step,time_s,phase,jaw_centre_error_m,lateral_error_m,along_error_m,tip_goal_error_m,jaw_command_m,approach_elevation_deg,jaw_tilt_deg,base_height_m,base_shift_m,base_yaw_deg,arm_speed_rad_s,finger_contact_n,forearm_contact_n,fell,cup_lift_m,cup_tilt_deg
7,38,0.76,spawn,0.02724,0.02653,0.00619,0.03559,0.0234,-5.2,76.86,0.3152,0.0268,0.385,1.73,0.0,0.0,0,0.0,0.0
8,38,0.76,spawn,0.02345,0.02307,0.00424,0.03201,0.0234,-4.51,75.48,0.3144,0.0253,0.375,1.729,0.0,0.0,0,0.0,0.0
9,38,0.76,spawn,0.02709,0.02631,0.00647,0.03542,0.0234,-5.19,76.88,0.3153,0.0269,0.376,1.73,0.0,0.0,0,0.0,0.0
10,38,0.76,spawn,0.02738,0.02666,0.00625,0.03572,0.0234,-5.2,77.11,0.3152,0.0268,0.382,1.73,0.0,0.0,0,0.0,0.0
11,38,0.76,spawn,0.02372,0.02318,0.00502,0.03132,0.0234,-3.85,83.99,0.3141,0.0255,0.392,1.729,0.0,0.0,0,0.0,0.0
12,38,0.76,spawn,0.0259,0.02522,0.00589,0.03385,0.0234,-4.82,74.97,0.3153,0.0269,0.388,1.729,0.0,0.0,0,0.0,0.0
13,38,0.76,spawn,0.02721,0.02648,0.00624,0.03554,0.0234,-5.2,76.78,0.3152,0.0268,0.384,1.73,0.0,0.0,0,0.0,0.0
14,38,0.76,spawn,0.0247,0.02423,0.00478,0.0323,0.0234,-3.98,83.62,0.314,0.0255,0.412,1.729,0.0,0.0,0,0.0,0.0
15,38,0.76,spawn,0.0275,0.02681,0.0061,0.03565,0.0234,-5.13,76.28,0.3152,0.0267,0.363,1.73,0.0,0.0,0,0.0,0.0
0,39,0.78,spawn,0.03352,0.03331,0.00372,0.04173,0.024,-5.92,76.99,0.315,0.0269,0.451,1.73,0.0,0.0,0,0.0,0.0
1,39,0.78,spawn,0.03294,0.03269,0.00404,0.04128,0.024,-5.87,78.67,0.315,0.027,0.459,1.73,0.0,0.0,0,0.0,0.0
2,39,0.78,spawn,0.03137,0.03127,0.0024,0.03893,0.024,-5.4,75.57,0.3149,0.0268,0.475,1.198,0.0,0.0,0,0.0,0.0
3,39,0.78,spawn,0.03288,0.03277,0.00268,0.04083,0.024,-5.65,77.45,0.3147,0.0264,0.44,1.729,0.0,0.0,0,0.0,0.0
4,39,0.78,spawn,0.03329,0.03306,0.00386,0.0415,0.024,-5.87,77.22,0.3151,0.027,0.457,1.73,0.0,0.0,0,0.0,0.0
5,39,0.78,spawn,0.0331,0.03286,0.00397,0.04121,0.024,-5.82,77.12,0.315,0.027,0.442,1.73,0.0,0.0,0,0.0,0.0
6,39,0.78,spawn,0.03316,0.03294,0.00384,0.04141,0.024,-5.89,77.22,0.315,0.027,0.46,1.73,0.0,0.0,0,0.0,0.0
7,39,0.78,spawn,0.03298,0.03273,0.00399,0.04135,0.024,-5.88,78.7,0.315,0.0269,0.463,1.73,0.0,0.0,0,0.0,0.0
8,39,0.78,spawn,0.02823,0.02818,0.00181,0.03679,0.024,-4.97,79.41,0.3141,0.0253,0.463,1.73,0.0,0.0,0,0.0,0.0
9,39,0.78,spawn,0.03278,0.0325,0.00426,0.04115,0.024,-5.86,78.75,0.3151,0.027,0.454,1.73,0.0,0.0,0,0.0,0.0
10,39,0.78,spawn,0.03318,0.03293,0.00405,0.0415,0.024,-5.89,78.1,0.315,0.0269,0.46,1.73,0.0,0.0,0,0.0,0.0
11,39,0.78,spawn,0.02967,0.02952,0.00292,0.03754,0.024,-4.58,84.88,0.3137,0.0255,0.451,1.042,0.0,0.0,0,0.0,0.0
12,39,0.78,spawn,0.0305,0.03034,0.00307,0.03822,0.024,-5.31,76.07,0.315,0.027,0.477,1.729,0.0,0.0,0,0.0,0.0
13,39,0.78,spawn,0.03293,0.03268,0.00405,0.0413,0.024,-5.87,78.6,0.315,0.0269,0.462,1.73,0.0,0.0,0,0.0,0.0
14,39,0.78,spawn,0.03062,0.03052,0.00256,0.0385,0.024,-4.72,84.48,0.3137,0.0254,0.473,1.044,0.0,0.0,0,0.0,0.0
15,39,0.78,spawn,0.0331,0.03286,0.00394,0.04122,0.024,-5.82,76.97,0.315,0.0268,0.442,1.73,0.0,0.0,0,0.0,0.0
0,40,0.8,spawn,0.03854,0.03853,0.00105,0.04685,0.0246,-6.3,79.87,0.3147,0.0269,0.537,1.73,0.0,0.0,0,0.0,0.0
1,40,0.8,spawn,0.03798,0.03795,0.00137,0.04637,0.0246,-6.25,81.01,0.3147,0.027,0.54,1.73,0.0,0.0,0,0.0,0.0
2,40,0.8,spawn,0.03616,0.03616,-0.00047,0.04401,0.0246,-5.85,79.28,0.3145,0.0268,0.565,1.711,0.0,0.0,0,0.0,0.0
3,40,0.8,spawn,0.03818,0.03817,-0.00034,0.04571,0.0246,-5.95,77.88,0.3144,0.0264,0.524,1.729,0.0,0.0,0,0.0,0.0
4,40,0.8,spawn,0.03843,0.03841,0.0013,0.04674,0.0246,-6.29,79.93,0.3148,0.027,0.541,1.73,0.0,0.0,0,0.0,0.0
5,40,0.8,spawn,0.03807,0.03804,0.0014,0.04624,0.0246,-6.25,79.31,0.3147,0.027,0.527,1.73,0.0,0.0,0,0.0,0.0
6,40,0.8,spawn,0.03812,0.0381,0.00114,0.04645,0.0246,-6.26,80.09,0.3147,0.0271,0.544,1.73,0.0,0.0,0,0.0,0.0
7,40,0.8,spawn,0.038,0.03797,0.00131,0.04643,0.0246,-6.25,81.1,0.3147,0.0269,0.543,1.73,0.0,0.0,0,0.0,0.0
8,40,0.8,spawn,0.03308,0.03308,-0.00046,0.04205,0.0246,-5.64,81.67,0.3138,0.0252,0.53,1.044,0.0,0.0,0,0.0,0.0
9,40,0.8,spawn,0.03777,0.03774,0.00157,0.04622,0.0246,-6.26,81.09,0.3148,0.0271,0.534,1.73,0.0,0.0,0,0.0,0.0
10,40,0.8,spawn,0.03816,0.03813,0.00133,0.04653,0.0246,-6.27,80.49,0.3147,0.027,0.542,1.73,0.0,0.0,0,0.0,0.0
11,40,0.8,spawn,0.03513,0.03513,0.00035,0.04323,0.0246,-5.21,84.71,0.3134,0.0254,0.51,1.728,0.0,0.0,0,0.0,0.0
12,40,0.8,spawn,0.03529,0.03529,0.00013,0.04324,0.0246,-5.77,79.52,0.3147,0.027,0.565,1.712,0.0,0.0,0,0.0,0.0
13,40,0.8,spawn,0.03794,0.03791,0.00137,0.04636,0.0246,-6.25,81.0,0.3147,0.027,0.542,1.73,0.0,0.0,0,0.0,0.0
14,40,0.8,spawn,0.03612,0.03612,-8e-05,0.04423,0.0246,-5.3,84.65,0.3133,0.0253,0.536,1.053,0.0,0.0,0,0.0,0.0
15,40,0.8,spawn,0.03809,0.03807,0.00142,0.04631,0.0246,-6.25,79.42,0.3147,0.0269,0.527,1.73,0.0,0.0,0,0.0,0.0
0,41,0.82,spawn,0.04321,0.04318,-0.00158,0.05177,0.0252,-6.64,81.75,0.3144,0.027,0.621,1.04,0.0,0.0,0,0.0,0.0
1,41,0.82,spawn,0.0428,0.04279,-0.00115,0.05141,0.0252,-6.61,82.6,0.3144,0.027,0.618,1.73,0.0,0.0,0,0.0,0.0
2,41,0.82,spawn,0.04132,0.04123,-0.00283,0.0497,0.0252,-6.37,82.2,0.3141,0.0268,0.647,1.73,0.0,0.0,0,0.0,0.0
3,41,0.82,spawn,0.04269,0.04256,-0.00336,0.05022,0.0252,-6.25,79.65,0.314,0.0264,0.618,1.047,0.0,0.0,0,0.0,0.0
4,41,0.82,spawn,0.04306,0.04304,-0.00134,0.0516,0.0252,-6.61,81.82,0.3145,0.0271,0.624,1.044,0.0,0.0,0,0.0,0.0
5,41,0.82,spawn,0.04272,0.04271,-0.00113,0.05119,0.0252,-6.6,81.74,0.3143,0.0271,0.611,1.73,0.0,0.0,0,0.0,0.0
6,41,0.82,spawn,0.04284,0.04281,-0.00144,0.05147,0.0252,-6.61,82.22,0.3144,0.0271,0.626,1.73,0.0,0.0,0,0.0,0.0
7,41,0.82,spawn,0.04281,0.04279,-0.00122,0.05145,0.0252,-6.61,82.69,0.3144,0.0269,0.621,1.73,0.0,0.0,0,0.0,0.0
8,41,0.82,spawn,0.0384,0.0383,-0.00284,0.04754,0.0252,-6.12,83.01,0.3135,0.0251,0.603,1.039,0.0,0.0,0,0.0,0.0
9,41,0.82,spawn,0.04264,0.04263,-0.00093,0.0513,0.0252,-6.62,82.68,0.3145,0.0271,0.613,1.73,0.0,0.0,0,0.0,0.0
10,41,0.82,spawn,0.04284,0.04282,-0.00122,0.05147,0.0252,-6.62,82.46,0.3144,0.027,0.622,1.73,0.0,0.0,0,0.0,0.0
11,41,0.82,spawn,0.04059,0.04053,-0.00234,0.04899,0.0252,-5.73,84.11,0.313,0.0252,0.574,1.075,0.0,0.0,0,0.0,0.0
12,41,0.82,spawn,0.04039,0.04032,-0.00237,0.04879,0.0252,-6.33,81.73,0.3143,0.027,0.644,1.039,0.0,0.0,0,0.0,0.0
13,41,0.82,spawn,0.04275,0.04274,-0.00113,0.05139,0.0252,-6.6,82.64,0.3144,0.027,0.62,1.73,0.0,0.0,0,0.0,0.0
14,41,0.82,spawn,0.04146,0.04137,-0.00272,0.0499,0.0252,-5.85,84.01,0.313,0.0252,0.6,1.204,0.0,0.0,0,0.0,0.0
15,41,0.82,spawn,0.04275,0.04273,-0.00114,0.05126,0.0252,-6.6,81.77,0.3144,0.0269,0.613,1.73,0.0,0.0,0,0.0,0.0
0,42,0.84,spawn,0.04788,0.04771,-0.00409,0.05651,0.0258,-6.79,82.79,0.314,0.027,0.713,1.043,0.0,0.0,0,0.0,0.0
1,42,0.84,spawn,0.04799,0.04788,-0.0033,0.05685,0.0258,-6.87,83.13,0.314,0.027,0.701,1.73,0.0,0.0,0,0.0,0.0
2,42,0.84,spawn,0.04693,0.04666,-0.00496,0.05571,0.0258,-6.76,83.15,0.3137,0.0267,0.727,1.532,0.0,0.0,0,0.0,0.0
3,42,0.84,spawn,0.04725,0.04686,-0.00608,0.05523,0.0258,-6.51,82.34,0.3136,0.0263,0.716,1.711,0.0,0.0,0,0.0,0.0
4,42,0.84,spawn,0.04761,0.04745,-0.00391,0.05619,0.0258,-6.72,82.91,0.3142,0.0271,0.717,1.044,0.0,0.0,0,0.0,0.0
5,42,0.84,spawn,0.04755,0.04743,-0.00337,0.05631,0.0258,-6.84,82.91,0.314,0.0271,0.701,1.043,0.0,0.0,0,0.0,0.0
6,42,0.84,spawn,0.0479,0.04776,-0.00366,0.05683,0.0258,-6.83,83.16,0.314,0.0271,0.711,1.73,0.0,0.0,0,0.0,0.0
7,42,0.84,spawn,0.04802,0.0479,-0.00337,0.0569,0.0258,-6.84,83.15,0.3141,0.0269,0.703,1.73,0.0,0.0,0,0.0,0.0
8,42,0.84,spawn,0.04334,0.04297,-0.00565,0.05249,0.0258,-6.32,83.62,0.3131,0.0249,0.684,1.028,0.0,0.0,0,0.0,0.0
9,42,0.84,spawn,0.04787,0.04777,-0.00308,0.05678,0.0258,-6.88,83.12,0.3142,0.0271,0.695,1.73,0.0,0.0,0,0.0,0.0
10,42,0.84,spawn,0.04795,0.04783,-0.00336,0.05686,0.0258,-6.84,83.15,0.3141,0.027,0.705,1.73,0.0,0.0,0,0.0,0.0
11,42,0.84,spawn,0.04603,0.04577,-0.00489,0.05474,0.0258,-6.18,82.93,0.3127,0.0251,0.642,1.181,0.0,0.0,0,0.0,0.0
12,42,0.84,spawn,0.04608,0.04582,-0.00488,0.05473,0.0258,-6.6,83.17,0.3139,0.0269,0.729,1.052,0.0,0.0,0,0.0,0.0
13,42,0.84,spawn,0.04795,0.04784,-0.00327,0.05684,0.0258,-6.86,83.14,0.3141,0.027,0.702,1.73,0.0,0.0,0,0.0,0.0
14,42,0.84,spawn,0.04703,0.04673,-0.00528,0.0558,0.0258,-6.23,82.64,0.3126,0.0251,0.671,1.122,0.0,0.0,0,0.0,0.0
15,42,0.84,spawn,0.0475,0.04737,-0.00345,0.05629,0.0258,-6.83,82.93,0.314,0.027,0.701,1.042,0.0,0.0,0,0.0,0.0
0,43,0.86,spawn,0.05215,0.05169,-0.00694,0.06101,0.0264,-6.76,83.15,0.3136,0.0269,0.811,1.041,0.0,0.0,0,0.0,0.0
1,43,0.86,spawn,0.0528,0.05251,-0.00557,0.06196,0.0264,-6.93,82.18,0.3137,0.027,0.786,1.73,0.0,0.0,0,0.0,0.0
2,43,0.86,spawn,0.0518,0.05124,-0.00761,0.06067,0.0264,-6.78,83.06,0.3133,0.0266,0.814,1.046,0.0,0.0,0,0.0,0.0
3,43,0.86,spawn,0.05195,0.05132,-0.00808,0.06049,0.0264,-6.83,83.16,0.3131,0.0262,0.808,1.08,0.0,0.0,0,0.0,0.0
4,43,0.86,spawn,0.05182,0.0514,-0.00658,0.06063,0.0264,-6.72,83.15,0.3138,0.027,0.813,1.194,0.0,0.0,0,0.0,0.0
5,43,0.86,spawn,0.0518,0.05146,-0.00592,0.06072,0.0264,-6.83,83.06,0.3136,0.0271,0.798,1.041,0.0,0.0,0,0.0,0.0
6,43,0.86,spawn,0.05258,0.05224,-0.00598,0.0618,0.0264,-6.91,82.6,0.3137,0.0271,0.799,1.041,0.0,0.0,0,0.0,0.0
7,43,0.86,spawn,0.05284,0.05254,-0.00563,0.06202,0.0264,-6.91,82.12,0.3137,0.0269,0.788,1.73,0.0,0.0,0,0.0,0.0
8,43,0.86,spawn,0.04801,0.0473,-0.00826,0.0574,0.0264,-6.47,83.07,0.3128,0.0247,0.766,1.038,0.0,0.0,0,0.0,0.0
9,43,0.86,spawn,0.05269,0.05242,-0.00535,0.06189,0.0264,-6.95,82.1,0.3138,0.0271,0.781,1.73,0.0,0.0,0,0.0,0.0
10,43,0.86,spawn,0.05278,0.05249,-0.00561,0.06203,0.0264,-6.92,82.15,0.3138,0.027,0.793,1.73,0.0,0.0,0,0.0,0.0
11,43,0.86,spawn,0.05145,0.05092,-0.00737,0.06053,0.0264,-6.46,81.04,0.3124,0.025,0.716,1.117,0.0,0.0,0,0.0,0.0
12,43,0.86,spawn,0.05101,0.05044,-0.00756,0.05984,0.0264,-6.69,83.16,0.3135,0.0268,0.813,1.054,0.0,0.0,0,0.0,0.0
13,43,0.86,spawn,0.05277,0.05248,-0.00553,0.06196,0.0264,-6.91,82.16,0.3137,0.027,0.787,1.73,0.0,0.0,0,0.0,0.0
14,43,0.86,spawn,0.05233,0.05177,-0.0077,0.06132,0.0264,-6.5,81.5,0.3123,0.025,0.747,1.729,0.0,0.0,0,0.0,0.0
15,43,0.86,spawn,0.05172,0.05137,-0.00601,0.0607,0.0264,-6.81,83.04,0.3137,0.027,0.797,1.039,0.0,0.0,0,0.0,0.0
0,44,0.88,spawn,0.05589,0.0551,-0.00937,0.06521,0.027,-6.9,81.69,0.3133,0.0268,0.899,1.291,0.0,0.0,0,0.0,0.0
1,44,0.88,spawn,0.05694,0.05639,-0.00789,0.06652,0.027,-6.98,80.02,0.3134,0.027,0.87,1.73,0.0,0.0,0,0.0,0.0
2,44,0.88,spawn,0.05596,0.05501,-0.01024,0.06511,0.027,-6.7,81.64,0.3128,0.0264,0.903,1.132,0.0,0.0,0,0.0,0.0
3,44,0.88,spawn,0.05687,0.05598,-0.01001,0.0659,0.027,-6.97,82.31,0.3127,0.0261,0.902,1.091,0.0,0.0,0,0.0,0.0
4,44,0.88,spawn,0.05577,0.05507,-0.00879,0.06498,0.027,-6.84,81.77,0.3134,0.027,0.902,1.05,0.0,0.0,0,0.0,0.0
5,44,0.88,spawn,0.05539,0.05474,-0.00846,0.06459,0.027,-6.81,81.89,0.3133,0.0271,0.892,1.047,0.0,0.0,0,0.0,0.0
6,44,0.88,spawn,0.05639,0.05574,-0.00856,0.0659,0.027,-6.85,80.9,0.3133,0.0271,0.889,1.034,0.0,0.0,0,0.0,0.0
7,44,0.88,spawn,0.05701,0.05645,-0.00795,0.06661,0.027,-6.96,79.93,0.3134,0.0269,0.87,1.73,0.0,0.0,0,0.0,0.0
8,44,0.88,spawn,0.05271,0.05169,-0.01029,0.06251,0.027,-6.71,81.31,0.3124,0.0245,0.848,1.06,0.0,0.0,0,0.0,0.0
9,44,0.88,spawn,0.05682,0.05629,-0.00771,0.06646,0.027,-7.01,79.92,0.3135,0.0271,0.864,1.73,0.0,0.0,0,0.0,0.0
10,44,0.88,spawn,0.05694,0.05639,-0.00793,0.06661,0.027,-6.96,79.98,0.3134,0.0269,0.878,1.73,0.0,0.0,0,0.0,0.0
11,44,0.88,spawn,0.05636,0.05552,-0.00965,0.0658,0.027,-6.75,79.49,0.3121,0.0248,0.792,1.645,0.0,0.0,0,0.0,0.0
12,44,0.88,spawn,0.05549,0.0546,-0.00987,0.06473,0.027,-6.81,81.68,0.313,0.0266,0.894,1.072,0.0,0.0,0,0.0,0.0
13,44,0.88,spawn,0.05691,0.05637,-0.00784,0.06651,0.027,-6.96,79.98,0.3134,0.0269,0.87,1.73,0.0,0.0,0,0.0,0.0
14,44,0.88,spawn,0.05736,0.05646,-0.01012,0.06685,0.027,-6.65,78.86,0.312,0.0248,0.828,1.13,0.0,0.0,0,0.0,0.0
15,44,0.88,spawn,0.05534,0.05468,-0.0085,0.06459,0.027,-6.81,81.86,0.3133,0.0269,0.891,1.045,0.0,0.0,0,0.0,0.0
0,45,0.9,spawn,0.06012,0.05902,-0.01144,0.07009,0.0276,-7.01,78.54,0.3129,0.0267,0.989,1.73,0.0,0.0,0,0.0,0.0
1,45,0.9,spawn,0.06077,0.05992,-0.01012,0.07081,0.0276,-7.01,77.52,0.3131,0.0269,0.954,1.265,0.0,0.0,0,0.0,0.0
2,45,0.9,spawn,0.06,0.05876,-0.01211,0.06964,0.0276,-6.78,79.21,0.3124,0.0263,0.99,1.074,0.0,0.0,0,0.0,0.0
3,45,0.9,spawn,0.06104,0.05979,-0.01229,0.07066,0.0276,-6.9,79.64,0.3123,0.026,1.001,1.73,0.0,0.0,0,0.0,0.0
4,45,0.9,spawn,0.05999,0.05899,-0.01087,0.06982,0.0276,-6.93,78.64,0.3131,0.0269,0.994,1.73,0.0,0.0,0,0.0,0.0
5,45,0.9,spawn,0.05917,0.05821,-0.01062,0.06896,0.0276,-6.84,78.85,0.3129,0.027,0.987,1.73,0.0,0.0,0,0.0,0.0
6,45,0.9,spawn,0.0599,0.05888,-0.01103,0.06983,0.0276,-6.81,78.32,0.313,0.0269,0.979,1.062,0.0,0.0,0,0.0,0.0
7,45,0.9,spawn,0.06085,0.06,-0.01018,0.07091,0.0276,-6.99,77.42,0.3131,0.0268,0.954,1.264,0.0,0.0,0,0.0,0.0
8,45,0.9,spawn,0.05762,0.05632,-0.01214,0.06788,0.0276,-6.78,78.64,0.312,0.0243,0.935,1.177,0.0,0.0,0,0.0,0.0
9,45,0.9,spawn,0.06063,0.0598,-0.00999,0.07073,0.0276,-7.06,77.37,0.3132,0.027,0.948,1.358,0.0,0.0,0,0.0,0.0
10,45,0.9,spawn,0.06075,0.05989,-0.01017,0.07089,0.0276,-6.98,77.36,0.3131,0.0269,0.962,1.316,0.0,0.0,0,0.0,0.0
11,45,0.9,spawn,0.06124,0.06003,-0.01212,0.07147,0.0276,-6.82,75.36,0.3118,0.0247,0.879,1.73,0.0,0.0,0,0.0,0.0
12,45,0.9,spawn,0.06007,0.05889,-0.01187,0.06982,0.0276,-6.88,79.21,0.3126,0.0264,0.981,1.088,0.0,0.0,0,0.0,0.0
13,45,0.9,spawn,0.06076,0.05992,-0.01006,0.07081,0.0276,-6.99,77.48,0.3131,0.0268,0.954,1.258,0.0,0.0,0,0.0,0.0
14,45,0.9,spawn,0.06175,0.06053,-0.01221,0.07173,0.0276,-6.86,76.64,0.3117,0.0247,0.908,1.139,0.0,0.0,0,0.0,0.0
15,45,0.9,spawn,0.05919,0.05822,-0.01068,0.06902,0.0276,-6.81,78.78,0.3129,0.0268,0.986,1.73,0.0,0.0,0,0.0,0.0
0,46,0.92,spawn,0.06436,0.06297,-0.01329,0.07507,0.0282,-7.16,74.92,0.3126,0.0266,1.074,1.73,0.0,0.0,0,0.0,0.0
1,46,0.92,spawn,0.06433,0.06309,-0.01256,0.07488,0.0282,-7.01,74.6,0.3127,0.0268,1.043,1.097,0.0,0.0,0,0.0,0.0
2,46,0.92,spawn,0.06422,0.06272,-0.01382,0.07454,0.0282,-6.98,76.27,0.312,0.0261,1.078,1.102,0.0,0.0,0,0.0,0.0
3,46,0.92,spawn,0.0646,0.06307,-0.01397,0.07484,0.0282,-7.0,76.88,0.3119,0.0258,1.088,1.451,0.0,0.0,0,0.0,0.0
4,46,0.92,spawn,0.06405,0.06277,-0.01275,0.07462,0.0282,-7.1,75.08,0.3127,0.0268,1.079,1.73,0.0,0.0,0,0.0,0.0
5,46,0.92,spawn,0.0631,0.0619,-0.01228,0.07358,0.0282,-7.12,76.03,0.3126,0.0269,1.07,1.123,0.0,0.0,0,0.0,0.0
6,46,0.92,spawn,0.06353,0.06215,-0.01317,0.07407,0.0282,-6.99,75.43,0.3127,0.0268,1.067,1.11,0.0,0.0,0,0.0,0.0
7,46,0.92,spawn,0.06445,0.0632,-0.01263,0.07502,0.0282,-7.0,74.51,0.3128,0.0267,1.042,1.096,0.0,0.0,0,0.0,0.0
8,46,0.92,spawn,0.06186,0.06023,-0.01411,0.07263,0.0282,-6.88,75.9,0.3117,0.0241,1.021,1.081,0.0,0.0,0,0.0,0.0
9,46,0.92,spawn,0.06423,0.06302,-0.01242,0.07483,0.0282,-7.03,74.4,0.3129,0.0269,1.036,1.096,0.0,0.0,0,0.0,0.0
10,46,0.92,spawn,0.06433,0.06308,-0.01259,0.07508,0.0282,-6.95,73.54,0.3128,0.0268,1.05,1.73,0.0,0.0,0,0.0,0.0
11,46,0.92,spawn,0.06535,0.06388,-0.0138,0.07634,0.0282,-7.12,72.53,0.3116,0.0246,0.959,1.154,0.0,0.0,0,0.0,0.0
12,46,0.92,spawn,0.06435,0.06283,-0.01389,0.07483,0.0282,-6.98,75.54,0.3122,0.0262,1.069,1.73,0.0,0.0,0,0.0,0.0
13,46,0.92,spawn,0.06435,0.06312,-0.01249,0.0749,0.0282,-6.99,74.54,0.3128,0.0267,1.042,1.095,0.0,0.0,0,0.0,0.0
14,46,0.92,spawn,0.06616,0.06462,-0.01419,0.07697,0.0282,-7.02,72.6,0.3115,0.0246,0.993,1.73,0.0,0.0,0,0.0,0.0
15,46,0.92,spawn,0.06307,0.06184,-0.0124,0.0736,0.0282,-7.09,76.05,0.3126,0.0267,1.072,1.123,0.0,0.0,0,0.0,0.0
0,47,0.94,spawn,0.06869,0.067,-0.01513,0.08004,0.0288,-7.04,71.07,0.3122,0.0265,1.16,1.73,0.0,0.0,0,0.0,0.0
1,47,0.94,spawn,0.06792,0.06627,-0.01492,0.07907,0.0288,-6.86,70.57,0.3124,0.0267,1.136,1.73,0.0,0.0,0,0.0,0.0
2,47,0.94,spawn,0.06851,0.06663,-0.01596,0.07962,0.0288,-6.94,72.0,0.3116,0.026,1.17,1.73,0.0,0.0,0,0.0,0.0
3,47,0.94,spawn,0.06852,0.06674,-0.01553,0.07951,0.0288,-6.95,72.95,0.3115,0.0257,1.183,1.73,0.0,0.0,0,0.0,0.0
4,47,0.94,spawn,0.0683,0.06674,-0.0145,0.07955,0.0288,-7.04,71.24,0.3124,0.0267,1.164,1.73,0.0,0.0,0,0.0,0.0
5,47,0.94,spawn,0.06742,0.06586,-0.01441,0.07851,0.0288,-7.02,72.01,0.3122,0.0268,1.161,1.73,0.0,0.0,0,0.0,0.0
6,47,0.94,spawn,0.06767,0.06593,-0.01524,0.07888,0.0288,-7.02,71.76,0.3123,0.0267,1.159,1.701,0.0,0.0,0,0.0,0.0
7,47,0.94,spawn,0.06807,0.06638,-0.01504,0.07931,0.0288,-6.89,70.28,0.3124,0.0266,1.135,1.73,0.0,0.0,0,0.0,0.0
8,47,0.94,spawn,0.0659,0.06391,-0.01606,0.07737,0.0288,-6.87,71.88,0.3113,0.0239,1.109,1.73,0.0,0.0,0,0.0,0.0
9,47,0.94,spawn,0.06785,0.06622,-0.01477,0.07904,0.0288,-6.9,70.45,0.3126,0.0268,1.129,1.73,0.0,0.0,0,0.0,0.0
10,47,0.94,spawn,0.06793,0.06636,-0.01452,0.07919,0.0288,-6.94,70.66,0.3125,0.0267,1.136,1.396,0.0,0.0,0,0.0,0.0
11,47,0.94,spawn,0.06988,0.06813,-0.01554,0.0817,0.0288,-7.11,68.06,0.3113,0.0246,1.046,1.73,0.0,0.0,0,0.0,0.0
12,47,0.94,spawn,0.06852,0.06672,-0.01558,0.07977,0.0288,-7.07,71.83,0.3119,0.0261,1.152,1.73,0.0,0.0,0,0.0,0.0
13,47,0.94,spawn,0.06796,0.06632,-0.01485,0.07911,0.0288,-6.85,70.54,0.3125,0.0266,1.135,1.73,0.0,0.0,0,0.0,0.0
14,47,0.94,spawn,0.07045,0.06868,-0.01569,0.08197,0.0288,-7.14,69.46,0.3112,0.0246,1.076,1.574,0.0,0.0,0,0.0,0.0
15,47,0.94,spawn,0.06731,0.06571,-0.01458,0.07849,0.0288,-7.05,72.31,0.3123,0.0266,1.163,1.703,0.0,0.0,0,0.0,0.0
0,48,0.96,spawn,0.07258,0.0706,-0.01683,0.08445,0.0294,-6.89,68.09,0.3119,0.0264,1.244,1.135,0.0,0.0,0,0.0,0.0
1,48,0.96,spawn,0.07161,0.06971,-0.0164,0.08334,0.0294,-6.88,67.51,0.3121,0.0266,1.221,1.261,0.0,0.0,0,0.0,0.0
2,48,0.96,spawn,0.07243,0.07027,-0.01755,0.08413,0.0294,-6.91,68.99,0.3113,0.0258,1.256,1.148,0.0,0.0,0,0.0,0.0
3,48,0.96,spawn,0.0723,0.0703,-0.01689,0.08383,0.0294,-6.83,70.09,0.3111,0.0256,1.275,1.294,0.0,0.0,0,0.0,0.0
4,48,0.96,spawn,0.07217,0.07034,-0.01616,0.08397,0.0294,-6.97,68.22,0.312,0.0266,1.246,1.368,0.0,0.0,0,0.0,0.0
5,48,0.96,spawn,0.07119,0.06931,-0.01624,0.08271,0.0294,-6.89,69.34,0.3119,0.0267,1.247,1.155,0.0,0.0,0,0.0,0.0
6,48,0.96,spawn,0.07171,0.06964,-0.01711,0.08347,0.0294,-6.98,68.63,0.312,0.0266,1.247,1.161,0.0,0.0,0,0.0,0.0
7,48,0.96,spawn,0.07188,0.06992,-0.01666,0.08376,0.0294,-6.89,67.16,0.3121,0.0265,1.222,1.188,0.0,0.0,0,0.0,0.0
8,48,0.96,spawn,0.06981,0.06765,-0.01724,0.08188,0.0294,-6.91,69.14,0.311,0.0237,1.192,1.129,0.0,0.0,0,0.0,0.0
9,48,0.96,spawn,0.07153,0.06965,-0.01628,0.08327,0.0294,-6.9,67.48,0.3122,0.0267,1.215,1.46,0.0,0.0,0,0.0,0.0
10,48,0.96,spawn,0.0718,0.06991,-0.01636,0.08368,0.0294,-6.78,66.67,0.3121,0.0266,1.226,1.73,0.0,0.0,0,0.0,0.0
11,48,0.96,spawn,0.07382,0.0718,-0.01718,0.08625,0.0294,-6.99,65.01,0.3111,0.0246,1.131,1.4,0.0,0.0,0,0.0,0.0
12,48,0.96,spawn,0.07276,0.07074,-0.01704,0.08479,0.0294,-7.07,68.01,0.3115,0.026,1.235,1.73,0.0,0.0,0,0.0,0.0
13,48,0.96,spawn,0.07164,0.06976,-0.01631,0.08337,0.0294,-6.87,67.49,0.3121,0.0266,1.22,1.401,0.0,0.0,0,0.0,0.0
14,48,0.96,spawn,0.07456,0.07251,-0.01738,0.08669,0.0294,-7.02,66.11,0.311,0.0247,1.163,1.158,0.0,0.0,0,0.0,0.0
