step,base_height_m,tilt_deg,base_drift_m,leg_joint_dev_rad,arm_joint_dev_rad,leg_torque_nm,arm_contact_n,base_x_m,base_y_m,base_yaw_deg
26,0.281249,1.30915,0.0771707,0.28412,0.0256814,7.24417,0,-0.0771707,-7.0259e-05,-0.0122667
27,0.279181,1.13282,0.0792145,0.293577,0.0223582,7.52002,0,-0.0792145,-6.56843e-05,-0.0127413
28,0.276533,0.885619,0.0809842,0.304696,0.0198362,7.82797,0,-0.0809841,-6.06179e-05,-0.0128371
29,0.273511,0.594516,0.0824914,0.316855,0.0179742,8.15216,0,-0.0824914,-5.50747e-05,-0.0125633
30,0.27033,0.331408,0.0837592,0.329298,0.0166437,8.46814,0,-0.0837591,-4.96209e-05,-0.0119591
31,0.267199,0.226103,0.0848138,0.341269,0.0157305,8.75819,0,-0.0848138,-4.43757e-05,-0.0110808
32,0.264304,0.354675,0.0856796,0.352644,0.0151353,9.095,0,-0.0856795,-4.00394e-05,-0.0100009
33,0.2618,0.582323,0.0863791,0.365797,0.0147738,9.39358,0,-0.0863791,-3.59565e-05,-0.00880003
34,0.259803,0.795804,0.0869257,0.376785,0.0145731,9.62798,0,-0.0869257,-3.2708e-05,-0.00754662
35,0.258389,0.952814,0.0873283,0.385291,0.0144764,9.79423,0,-0.0873283,-2.99662e-05,-0.00631033
36,0.257592,1.04619,0.0875883,0.391148,0.0144312,9.89126,0,-0.0875883,-2.77609e-05,-0.00513391
37,0.257409,1.07179,0.0877045,0.394347,0.0143954,9.92088,0,-0.0877044,-2.61217e-05,-0.00408189
38,0.257802,1.09401,0.0876706,0.394992,0.014337,9.89011,0,-0.0876706,-2.45124e-05,-0.00322084
39,0.258708,1.15966,0.0874786,0.393289,0.0142316,9.80194,0,-0.0874786,-2.29478e-05,-0.00258869
40,0.260036,1.19897,0.0871235,0.389515,0.0140647,9.66905,0,-0.0871235,-2.14577e-05,-0.00220243
41,0.261685,1.21138,0.0865992,0.384017,0.013827,9.49933,0,-0.0865992,-2.01166e-05,-0.00206783
42,0.26354,1.19915,0.0859021,0.377193,0.0135197,9.30528,0,-0.0859021,-1.85966e-05,-0.00217592
43,0.265484,1.16622,0.085031,0.369433,0.0131548,9.0929,0,-0.085031,-1.72555e-05,-0.00250103
44,0.267405,1.18642,0.0839882,0.361191,0.0127435,8.87925,0,-0.0839882,-1.58846e-05,-0.00299253
45,0.269201,1.25505,0.082777,0.352898,0.0123079,8.67094,0,-0.082777,-1.46031e-05,-0.00360605
46,0.270785,1.28523,0.0814042,0.344959,0.0118745,8.47869,0,-0.0814042,-1.34259e-05,-0.00428709
47,0.272091,1.27625,0.0798796,0.337741,0.0114629,8.3119,0,-0.0798796,-1.23829e-05,-0.00496607
48,0.273077,1.23075,0.0782132,0.331531,0.0110946,8.17666,0,-0.0782132,-1.14739e-05,-0.00558907
49,0.273725,1.15275,0.0764216,0.326483,0.0107905,8.07049,0,-0.0764216,-1.07586e-05,-0.00612603
50,0.274044,1.04769,0.0745213,0.322698,0.0105597,8.00183,0,-0.0745213,-1.04457e-05,-0.00648824
51,0.274063,0.922549,0.0725313,0.320127,0.0104103,7.95901,0,-0.0725313,-1.03116e-05,-0.00672369
52,0.273831,0.932056,0.0704727,0.318602,0.0103409,7.9732,0,-0.0704727,-1.05351e-05,-0.00682838
53,0.273409,0.978022,0.0683661,0.320742,0.0103463,8.10803,0,-0.0683661,-1.12504e-05,-0.00679309
54,0.272865,1.03662,0.0662326,0.325988,0.0104175,8.25467,0,-0.0662326,-1.19358e-05,-0.00664064
55,0.27227,1.10447,0.0640929,0.331572,0.0105414,8.40033,0,-0.0640929,-1.3262e-05,-0.00638327
56,0.271692,1.17762,0.0619634,0.337034,0.0107024,8.53432,0,-0.0619634,-1.47223e-05,-0.00604042
57,0.271188,1.27164,0.0598619,0.34195,0.0108901,8.64691,0,-0.0598619,-1.61231e-05,-0.00565349
58,0.270808,1.48971,0.0578024,0.34598,0.0110838,8.73135,0,-0.0578024,-1.79857e-05,-0.00526708
59,0.270587,1.68178,0.0557975,0.348875,0.011274,8.78341,0,-0.0557975,-1.97589e-05,-0.00491582
60,0.270547,1.84148,0.0538567,0.350939,0.0114466,8.86784,0,-0.0538567,-2.18302e-05,-0.00465722
61,0.270694,1.96616,0.0519896,0.353653,0.0115923,8.90126,0,-0.0519896,-2.39313e-05,-0.00447626
62,0.271023,2.05494,0.0502044,0.354567,0.0117038,8.8909,0,-0.0502044,-2.58684e-05,-0.00444049
63,0.271517,2.10903,0.048507,0.353806,0.0117756,8.84022,0,-0.048507,-2.76417e-05,-0.00457611
64,0.272147,2.13154,0.0469049,0.351582,0.0118049,8.75636,0,-0.0469049,-2.91318e-05,-0.00477755
65,0.27288,2.12758,0.0454048,0.348186,0.0117938,8.64958,0,-0.0454048,-3.08007e-05,-0.00501585
66,0.273676,2.1024,0.044012,0.343936,0.0117438,8.52782,0,-0.044012,-3.23355e-05,-0.00534284
67,0.274495,2.06259,0.0427319,0.339194,0.0116601,8.39926,0,-0.0427318,-3.37213e-05,-0.00568663
68,0.275295,2.01496,0.0415716,0.334319,0.0115506,8.27541,0,-0.0415716,-3.48687e-05,-0.00604634
69,0.276039,1.96622,0.0405351,0.329649,0.0114214,8.16243,0,-0.0405351,-3.57926e-05,-0.00640813
70,0.276695,1.92244,0.0396284,0.325487,0.0112833,8.06815,0,-0.0396284,-3.67463e-05,-0.00676102
71,0.277237,1.88847,0.0388537,0.322083,0.0111454,7.9969,0,-0.0388536,-3.72082e-05,-0.00711931
72,0.277647,1.86772,0.0382131,0.319607,0.0110128,7.94991,0,-0.0382131,-3.77297e-05,-0.00739231
73,0.277914,1.86222,0.0377084,0.318161,0.0108983,7.93554,0,-0.0377083,-3.77595e-05,-0.00760912
74,0.278038,1.87215,0.0373384,0.317757,0.0108033,7.944,0,-0.0373383,-3.7387e-05,-0.00774408
75,0.278025,1.89684,0.0371028,0.318347,0.0107364,7.98009,0,-0.0371028,-3.7089e-05,-0.00783323
76,0.277887,1.93406,0.036998,0.319819,0.0106954,8.03217,0,-0.0369979,-3.67463e-05,-0.00782404
77,0.277645,1.98077,0.0370205,0.322006,0.0106814,8.10162,0,-0.0370205,-3.6031e-05,-0.00774432
78,0.277321,2.03326,0.0371666,0.324709,0.0106945,8.17873,0,-0.0371665,-3.53158e-05,-0.00759101
79,0.276939,2.08747,0.0374296,0.327702,0.0107308,8.2591,0,-0.0374296,-3.42578e-05,-0.00738678
80,0.276526,2.13928,0.0378042,0.33077,0.0107853,8.33723,0,-0.0378042,-3.317e-05,-0.00714499
81,0.276107,2.18473,0.0382837,0.333699,0.010855,8.40777,0,-0.0382836,-3.20524e-05,-0.00688033
82,0.275703,2.22055,0.0388614,0.336305,0.0109312,8.46425,0,-0.0388614,-3.10838e-05,-0.00659496
83,0.275333,2.24406,0.0395303,0.33844,0.0110129,8.51097,0,-0.0395303,-2.99215e-05,-0.00626525
84,0.275012,2.25329,0.0402822,0.339981,0.0110909,8.53854,0,-0.0402822,-2.85655e-05,-0.00596081
85,0.274748,2.24727,0.0411106,0.34087,0.0111612,8.54616,0,-0.0411106,-2.73287e-05,-0.00566449
86,0.274547,2.2258,0.0420076,0.341083,0.0112228,8.54087,0,-0.0420076,-2.62856e-05,-0.00539024
87,0.274407,2.18909,0.0429659,0.340627,0.0112712,8.51646,0,-0.0429659,-2.53022e-05,-0.00518504
88,0.274325,2.13828,0.0439768,0.339554,0.0113052,8.47639,0,-0.0439768,-2.40654e-05,-0.00499873
89,0.274291,2.07499,0.0450315,0.337954,0.0113243,8.42633,0,-0.0450315,-2.26945e-05,-0.00484316
90,0.274295,2.00186,0.046124,0.335936,0.0113278,8.36978,0,-0.046124,-2.15024e-05,-0.0047617
91,0.274324,1.92176,0.0472452,0.333629,0.0113178,8.30487,0,-0.0472452,-2.0504e-05,-0.00475204
92,0.274363,1.83753,0.0483872,0.33118,0.0112949,8.24248,0,-0.0483872,-1.94758e-05,-0.0047695
93,0.2744,1.75212,0.0495429,0.328704,0.0112628,8.17959,0,-0.0495429,-1.87159e-05,-0.00483711
94,0.274422,1.66822,0.0507033,0.326342,0.0112241,8.12191,0,-0.0507033,-1.80155e-05,-0.00488243
95,0.274416,1.58818,0.0518615,0.324217,0.0111833,8.07468,0,-0.0518615,-1.74046e-05,-0.00492666
96,0.274375,1.5139,0.0530097,0.322397,0.0111434,8.03495,0,-0.0530097,-1.68234e-05,-0.0049764
97,0.274293,1.44668,0.0541408,0.320958,0.0111055,8.00533,0,-0.0541407,-1.63317e-05,-0.00505979
98,0.274167,1.3874,0.0552475,0.319933,0.0110724,7.98628,0,-0.0552475,-1.58548e-05,-0.00516138
99,0.273997,1.33644,0.0563237,0.319335,0.0110482,7.97964,0,-0.0563237,-1.52737e-05,-0.00526181
100,0.273786,1.2935,0.0573633,0.319135,0.0110337,7.98424,0,-0.0573633,-1.46627e-05,-0.00533306
101,0.27354,1.25763,0.0583605,0.319286,0.0110296,7.9935,0,-0.0583605,-1.45286e-05,-0.00540357
102,0.273267,1.228,0.0593107,0.319732,0.0110347,8.01089,0,-0.0593107,-1.46329e-05,-0.0054591
103,0.272977,1.20365,0.0602094,0.320408,0.0110474,8.02869,0,-0.0602094,-1.48565e-05,-0.00554555
104,0.272678,1.1833,0.0610534,0.32123,0.0110689,8.05369,0,-0.0610534,-1.54227e-05,-0.00560464
105,0.272382,1.16564,0.06184,0.322115,0.0110969,8.0789,0,-0.06184,-1.64062e-05,-0.00562507
106,0.272097,1.14951,0.0625662,0.322984,0.0111293,8.09828,0,-0.0625662,-1.74046e-05,-0.00561424
107,0.271834,1.13377,0.063231,0.323778,0.0111639,8.11818,0,-0.063231,-1.86265e-05,-0.00554666
108,0.271599,1.1174,0.0638318,0.324425,0.0112001,8.1316,0,-0.0638318,-1.97589e-05,-0.0054519
109,0.271398,1.09979,0.0643691,0.324883,0.0112343,8.1357,0,-0.0643691,-2.10553e-05,-0.00535678
110,0.271234,1.08071,0.0648406,0.325149,0.0112637,8.14266,0,-0.0648406,-2.22325e-05,-0.00522752
111,0.271108,1.05994,0.0652467,0.325185,0.0112901,8.13944,0,-0.0652467,-2.34246e-05,-0.00515247
112,0.271022,1.03756,0.0655879,0.32501,0.0113107,8.12993,0,-0.0655879,-2.47806e-05,-0.00516593
113,0.270972,1.01434,0.0658629,0.324653,0.011324,8.11863,0,-0.0658629,-2.58237e-05,-0.00521678
114,0.270954,0.990639,0.0660732,0.324246,0.011333,8.13477,0,-0.0660732,-2.68817e-05,-0.00528562
115,0.270965,0.96737,0.0662203,0.325257,0.0113319,8.15568,0,-0.0662203,-2.80738e-05,-0.00536975
116,0.270999,0.945272,0.0663042,0.326133,0.0113279,8.17619,0,-0.0663042,-2.92957e-05,-0.00552747
117,0.271049,0.925114,0.0663273,0.326889,0.0113197,8.19327,0,-0.0663273,-3.03835e-05,-0.00572353
118,0.271111,0.907986,0.0662919,0.32756,0.0113078,8.2071,0,-0.0662918,-3.14713e-05,-0.00595479
119,0.271179,0.892541,0.0661988,0.328174,0.0112919,8.22097,0,-0.0661988,-3.23206e-05,-0.00622933
120,0.271249,0.919281,0.0660515,0.328764,0.0112745,8.2373,0,-0.0660515,-3.30508e-05,-0.00653153
121,0.271316,0.945533,0.0658536,0.329365,0.0112586,8.25168,0,-0.0658536,-3.3766e-05,-0.00679925
122,0.271379,0.970772,0.0656073,0.329945,0.011242,8.26481,0,-0.0656073,-3.48389e-05,-0.00708653
123,0.271436,0.996138,0.0653158,0.330577,0.0112295,8.28302,0,-0.0653158,-3.59416e-05,-0.00729131
124,0.271487,1.02151,0.0649834,0.331208,0.0112174,8.2998,0,-0.0649834,-3.66569e-05,-0.00747702
125,0.271532,1.04667,0.0646135,0.331873,0.0112076,8.31664,0,-0.0646135,-3.7387e-05,-0.00757033
126,0.271574,1.07169,0.0642107,0.332539,0.0112033,8.32975,0,-0.0642107,-3.76403e-05,-0.00759348
127,0.271612,1.09666,0.0637774,0.333206,0.0112008,8.35008,0,-0.0637774,-3.78042e-05,-0.00755358
128,0.271651,1.12119,0.0633175,0.333841,0.0112013,8.36266,0,-0.0633175,-3.75956e-05,-0.00738718
129,0.271694,1.14444,0.0628364,0.334418,0.0112036,8.37816,0,-0.0628364,-3.75062e-05,-0.00723548
130,0.271743,1.16642,0.0623373,0.334908,0.0112089,8.38905,0,-0.0623373,-3.71337e-05,-0.00705233
131,0.271799,1.18713,0.0618234,0.335305,0.0112157,8.39758,0,-0.0618234,-3.68655e-05,-0.00687896
132,0.271865,1.20593,0.0612975,0.335583,0.0112236,8.40209,0,-0.0612975,-3.62396e-05,-0.00670568
133,0.271943,1.22263,0.0607635,0.335731,0.011231,8.40361,0,-0.0607635,-3.54499e-05,-0.00655277
134,0.272032,1.23716,0.0602252,0.33573,0.0112377,8.40059,0,-0.0602252,-3.48091e-05,-0.00648544
135,0.272134,1.24949,0.0596856,0.335574,0.0112442,8.39035,0,-0.0596856,-3.39597e-05,-0.00639814
136,0.272247,1.25783,0.0591474,0.335261,0.0112468,8.38304,0,-0.0591474,-3.31551e-05,-0.00635376
137,0.272371,1.2649,0.0586134,0.334805,0.0112496,8.36851,0,-0.0586134,-3.23206e-05,-0.0063271
138,0.272503,1.27072,0.0580856,0.334182,0.0112483,8.35056,0,-0.0580856,-3.10987e-05,-0.0062793
139,0.272641,1.2952,0.0575674,0.333426,0.0112469,8.32782,0,-0.0575674,-2.98172e-05,-0.00622732
140,0.272783,1.31773,0.0570616,0.332551,0.0112411,8.30267,0,-0.0570616,-2.85804e-05,-0.00618
141,0.272925,1.33929,0.0565687,0.331574,0.011235,8.27827,0,-0.0565687,-2.69115e-05,-0.00611121
142,0.273065,1.36023,0.0560921,0.330519,0.0112267,8.24758,0,-0.0560921,-2.5332e-05,-0.00606614
143,0.2732,1.38072,0.0556326,0.329398,0.0112172,8.22097,0,-0.0556326,-2.39909e-05,-0.00601623
144,0.273328,1.40062,0.0551922,0.328238,0.0112073,8.19049,0,-0.0551922,-2.25157e-05,-0.00596346
145,0.273447,1.42025,0.0547732,0.327057,0.0111985,8.17064,0,-0.0547732,-2.11895e-05,-0.00593535
146,0.273556,1.43956,0.0543762,0.326455,0.0111888,8.16976,0,-0.0543762,-1.98334e-05,-0.00586251
147,0.273653,1.4588,0.054002,0.326504,0.0111792,8.17356,0,-0.054002,-1.86116e-05,-0.00579958
148,0.273739,1.47791,0.0536529,0.326594,0.0111713,8.17538,0,-0.0536529,-1.73301e-05,-0.00569429
149,0.273811,1.49669,0.0533283,0.326721,0.0111654,8.1798,0,-0.0533283,-1.61678e-05,-0.00561169
150,0.273873,1.51516,0.05303,0.32689,0.0111595,8.18401,0,-0.05303,-1.51843e-05,-0.00550432
151,0.273923,1.53318,0.052758,0.327089,0.0111557,8.1909,0,-0.0527579,-1.42753e-05,-0.00540714
152,0.273963,1.55054,0.0525127,0.327309,0.0111525,8.19536,0,-0.0525127,-1.32173e-05,-0.00526264
153,0.273994,1.56698,0.0522936,0.32754,0.0111508,8.20121,0,-0.0522936,-1.25617e-05,-0.00517015
154,0.274018,1.58235,0.0521029,0.327777,0.0111515,8.20833,0,-0.0521029,-1.21742e-05,-0.00506212
155,0.274036,1.59633,0.0519391,0.327996,0.0111516,8.21403,0,-0.0519391,-1.19507e-05,-0.00498452
156,0.274049,1.60851,0.0518018,0.328191,0.0111556,8.21799,0,-0.0518018,-1.18911e-05,-0.00486841
157,0.274059,1.61883,0.0516907,0.328355,0.0111571,8.22174,0,-0.0516907,-1.22339e-05,-0.00479679
158,0.274067,1.62749,0.051606,0.328486,0.0111591,8.22433,0,-0.051606,-1.23382e-05,-0.00476921
159,0.274073,1.63437,0.0515469,0.328582,0.0111608,8.22525,0,-0.0515469,-1.26362e-05,-0.00476333
160,0.274078,1.6394,0.0515121,0.328635,0.0111636,8.2262,0,-0.0515121,-1.28299e-05,-0.00477834
161,0.274082,1.64252,0.0515021,0.328648,0.0111648,8.22415,0,-0.0515021,-1.3113e-05,-0.00480653
162,0.274085,1.64374,0.0515161,0.328622,0.0111665,8.22453,0,-0.0515161,-1.35005e-05,-0.00485375
163,0.274088,1.64307,0.0515522,0.328559,0.011168,8.2212,0,-0.0515522,-1.38581e-05,-0.00491532
164,0.274088,1.64069,0.05161,0.328461,0.0111673,8.21897,0,-0.05161,-1.43498e-05,-0.00504156
165,0.274087,1.63691,0.0516875,0.328342,0.0111667,8.21582,0,-0.0516875,-1.46031e-05,-0.00518477
166,0.274082,1.63182,0.0517862,0.328215,0.0111647,8.21216,0,-0.0517862,-1.51396e-05,-0.00524005
167,0.274075,1.62588,0.0519015,0.328081,0.0111621,8.20867,0,-0.0519014,-1.55866e-05,-0.00535362
168,0.274063,1.61913,0.0520354,0.327948,0.011161,8.20493,0,-0.0520354,-1.62423e-05,-0.00545836
169,0.274048,1.6117,0.052185,0.327821,0.0111579,8.2017,0,-0.052185,-1.67787e-05,-0.0055659
170,0.274028,1.60356,0.0523496,0.327703,0.0111565,8.19951,0,-0.0523496,-1.75387e-05,-0.00568804
171,0.274004,1.59458,0.0525278,0.327592,0.0111551,8.19698,0,-0.0525278,-1.81496e-05,-0.00578467
172,0.273974,1.58496,0.0527185,0.327487,0.0111547,8.19489,0,-0.0527185,-1.90586e-05,-0.00593333
173,0.273942,1.57512,0.052921,0.327396,0.0111546,8.19237,0,-0.052921,-1.98781e-05,-0.00596942
174,0.273905,1.56464,0.0531326,0.327307,0.0111545,8.18744,0,-0.0531326,-2.0951e-05,-0.00594987
175,0.273864,1.55366,0.0533529,0.327232,0.0111561,8.18847,0,-0.0533529,-2.21133e-05,-0.00586142
176,0.273819,1.54215,0.053581,0.327163,0.0111559,8.18694,0,-0.053581,-2.32011e-05,-0.00575284
177,0.273772,1.53054,0.0538151,0.327098,0.0111571,8.18465,0,-0.0538151,-2.41697e-05,-0.00565041
178,0.273722,1.51864,0.0540554,0.327042,0.0111583,8.18324,0,-0.0540554,-2.50041e-05,-0.00555907
179,0.27367,1.50661,0.0542995,0.326987,0.0111603,8.18302,0,-0.0542995,-2.5928e-05,-0.00549204
180,0.273617,1.49429,0.0545473,0.326933,0.0111629,8.18141,0,-0.0545473,-2.65092e-05,-0.00536393
181,0.273563,1.48168,0.0547965,0.326872,0.0111646,8.17797,0,-0.0547965,-2.71797e-05,-0.00528741
182,0.273508,1.46881,0.0550468,0.32681,0.0111679,8.17713,0,-0.0550468,-2.72989e-05,-0.00516208
183,0.273453,1.45561,0.0552977,0.326733,0.0111714,8.1752,0,-0.0552977,-2.71797e-05,-0.00517548
184,0.273399,1.44207,0.0555473,0.326647,0.0111725,8.174,0,-0.0555473,-2.69115e-05,-0.00529171
185,0.273344,1.42852,0.0557946,0.326558,0.0111753,8.17178,0,-0.0557946,-2.65539e-05,-0.0054492
186,0.273291,1.41502,0.0560389,0.326471,0.0111767,8.16948,0,-0.0560389,-2.64198e-05,-0.00571407
187,0.273238,1.40168,0.0562793,0.32638,0.0111778,8.16646,0,-0.0562793,-2.60919e-05,-0.00597193
188,0.273185,1.38845,0.0565154,0.32628,0.0111805,8.16463,0,-0.0565154,-2.5928e-05,-0.00626521
189,0.273135,1.37538,0.0567454,0.326184,0.0111821,8.16143,0,-0.0567454,-2.58237e-05,-0.00648882
190,0.273086,1.3625,0.0569695,0.326079,0.0111835,8.15959,0,-0.0569694,-2.5332e-05,-0.00664074
191,0.273038,1.34975,0.0571862,0.325968,0.011186,8.15649,0,-0.0571862,-2.53916e-05,-0.00676795
192,0.272993,1.33735,0.0573952,0.325856,0.0111871,8.15243,0,-0.0573952,-2.53022e-05,-0.00680174
193,0.272949,1.32575,0.0575961,0.325755,0.0111866,8.15144,0,-0.057596,-2.51532e-05,-0.00680228
194,0.272908,1.31497,0.0577879,0.325665,0.0111863,8.14955,0,-0.0577879,-2.47359e-05,-0.00669782
195,0.272868,1.30512,0.0579702,0.325578,0.0111869,8.1477,0,-0.0579702,-2.46167e-05,-0.00662469
196,0.27283,1.29586,0.0581422,0.325506,0.0111878,8.14592,0,-0.0581422,-2.47508e-05,-0.0064874
197,0.272794,1.28711,0.0583029,0.32544,0.011189,8.14467,0,-0.0583029,-2.46763e-05,-0.00628214
198,0.272759,1.27906,0.0584521,0.325386,0.0111907,8.14309,0,-0.0584521,-2.46763e-05,-0.00606988
199,0.272726,1.2714,0.0585891,0.325336,0.0111915,8.14214,0,-0.0585891,-2.46614e-05,-0.00584966
200,0.272696,1.26446,0.0587141,0.325292,0.0111934,8.14089,0,-0.0587141,-2.47359e-05,-0.00568939
201,0.272668,1.25823,0.058826,0.325255,0.0111951,8.14017,0,-0.058826,-2.47061e-05,-0.00564859
202,0.272644,1.25267,0.0589252,0.32522,0.0111961,8.13792,0,-0.0589252,-2.47657e-05,-0.00566353
203,0.272624,1.24824,0.0590113,0.325196,0.0111972,8.1389,0,-0.0590113,-2.51085e-05,-0.00573148
204,0.272607,1.24464,0.0590838,0.325174,0.0111986,8.13836,0,-0.0590838,-2.53916e-05,-0.00580158
205,0.272595,1.24189,0.0591431,0.325156,0.0111994,8.13805,0,-0.0591431,-2.5332e-05,-0.00585783
206,0.272586,1.24,0.059188,0.325133,0.0112006,8.13767,0,-0.059188,-2.50787e-05,-0.00593125
207,0.272581,1.23876,0.05922,0.325117,0.0112026,8.13732,0,-0.05922,-2.50936e-05,-0.00604371
208,0.272579,1.23825,0.0592377,0.325105,0.0112029,8.14119,0,-0.0592377,-2.53916e-05,-0.00615145
209,0.27258,1.23857,0.0592417,0.325405,0.011203,8.14856,0,-0.0592417,-2.53469e-05,-0.00623057
210,0.272584,1.23944,0.059231,0.325696,0.011204,8.1538,0,-0.059231,-2.52575e-05,-0.00629423
211,0.272591,1.24078,0.0592063,0.325939,0.011205,8.16054,0,-0.0592063,-2.51979e-05,-0.00633133
212,0.272601,1.2428,0.0591688,0.326133,0.0112049,8.16418,0,-0.0591688,-2.4721e-05,-0.00627976
213,0.272614,1.24554,0.0591175,0.326272,0.0112044,8.16648,0,-0.0591175,-2.4274e-05,-0.00620953
214,0.27263,1.2492,0.0590547,0.326358,0.0112032,8.16676,0,-0.0590547,-2.37674e-05,-0.00611943
215,0.272648,1.25382,0.0589792,0.326395,0.0112022,8.16727,0,-0.0589792,-2.31713e-05,-0.00597175
216,0.272669,1.25921,0.0588925,0.326385,0.0112021,8.16612,0,-0.0588925,-2.262e-05,-0.00583168
217,0.272692,1.2653,0.0587946,0.326336,0.011201,8.16458,0,-0.0587946,-2.18898e-05,-0.00573649
218,0.272715,1.27153,0.0586853,0.326255,0.0112014,8.16211,0,-0.0586853,-2.11746e-05,-0.00568568
219,0.272739,1.27786,0.0585642,0.32615,0.0112017,8.15796,0,-0.0585642,-2.03103e-05,-0.00565484
220,0.272765,1.28474,0.0584339,0.326012,0.0112006,8.15466,0,-0.0584339,-1.94758e-05,-0.00559783
221,0.272793,1.29191,0.058295,0.325833,0.0112004,8.14874,0,-0.058295,-1.87159e-05,-0.00549949
222,0.272822,1.2997,0.0581478,0.325609,0.0111999,8.14743,0,-0.0581478,-1.78069e-05,-0.00546157
223,0.272853,1.30785,0.0579931,0.32552,0.0111993,8.14897,0,-0.0579931,-1.69724e-05,-0.00541512
224,0.272887,1.31638,0.0578328,0.325587,0.0111982,8.15067,0,-0.0578328,-1.61082e-05,-0.00540287
225,0.272923,1.32523,0.0576664,0.325655,0.0111989,8.15164,0,-0.0576664,-1.51992e-05,-0.00542499
226,0.27296,1.33431,0.0574956,0.325722,0.011197,8.15367,0,-0.0574956,-1.44392e-05,-0.00547702
227,0.272998,1.34367,0.0573214,0.325793,0.0111956,8.15555,0,-0.0573214,-1.35601e-05,-0.00552241
228,0.273037,1.35319,0.0571434,0.325871,0.0111942,8.15717,0,-0.0571434,-1.28746e-05,-0.00555542
229,0.273075,1.36274,0.0569635,0.325952,0.0111931,8.16008,0,-0.0569635,-1.25617e-05,-0.00556742
230,0.273114,1.37225,0.0567826,0.326035,0.0111923,8.16124,0,-0.0567826,-1.25766e-05,-0.00554952
231,0.273152,1.38158,0.056601,0.326119,0.011191,8.16432,0,-0.056601,-1.28448e-05,-0.00552323
232,0.273189,1.39081,0.0564205,0.326209,0.0111898,8.16661,0,-0.0564205,-1.30832e-05,-0.00546666
233,0.273226,1.40006,0.0562413,0.326301,0.0111879,8.16908,0,-0.0562413,-1.32471e-05,-0.00545274
234,0.273264,1.40928,0.0560653,0.32639,0.0111863,8.17086,0,-0.0560653,-1.35005e-05,-0.00542104
