step,wall_time,Episode_Reward/action_rate,Episode_Reward/alive,Episode_Reward/base_angular_motion,Episode_Reward/base_height,Episode_Reward/base_motion,Episode_Reward/failure,Episode_Reward/joint_limits,Episode_Reward/joint_vel,Episode_Reward/reach_coarse,Episode_Reward/reach_fine,Episode_Reward/upright,Episode_Termination/bad_orientation,Episode_Termination/base_contact,Episode_Termination/low_base,Episode_Termination/outside_workspace,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Metrics/ee_position/position_error_m,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
413,1789608723.555,-0.08534993,0.500002,-0.03709773,-0.003580565,-0.002379145,0,0,-0.0007175444,1.956392,0.8533211,-0.01156658,0,0,0,0,1,-5.698806,0.0002562891,-0.002162033,0.0004540349,0.01070047,0.4816647,0.03892279,94416,0.1818601,500,31.64429
414,1789608724.086,-0.08545434,0.500002,-0.03557155,-0.003700884,-0.002426978,0,0,-0.0007129946,1.956246,0.8491116,-0.01087815,0,0,0,0,1,-5.702434,0.0001139063,-0.002158005,0.0004223298,0.01402065,0.4874268,0.03882432,93400,0.1818181,500,31.67494
415,1789608724.604,-0.08611711,0.500002,-0.03678119,-0.00302237,-0.00228597,0,0,-0.0007097539,1.957149,0.8553559,-0.01084331,0,0,0,0,1,-5.71111,0.0001708594,-0.004777199,0.0004582959,0.01203329,0.47539,0.03873587,95603,0.1817387,500,31.66826
416,1789608725.106,-0.08506289,0.500002,-0.0390426,-0.002753906,-0.002091302,0,0,-0.0007182974,1.959504,0.8523453,-0.01144578,0,0,0,0,1,-5.72048,7.59375e-05,-0.002774284,0.0005760416,0.01080337,0.4588251,0.03919125,98695,0.1817049,500,31.67548
417,1789608725.605,-0.0857222,0.500002,-0.03682944,-0.003431202,-0.002346339,0,0,-0.0007186122,1.956343,0.847186,-0.01118807,0,0,0,0,1,-5.722576,0.0001139063,-0.002136111,0.001033795,0.01270744,0.4561205,0.03949118,99174,0.1816904,500,31.67548
418,1789608726.097,-0.0857222,0.500002,-0.03682944,-0.003431202,-0.002346339,0,0,-0.0007186122,1.956343,0.847186,-0.01118807,0,0,0,0,1,-5.724089,0.0001708594,-0.001438984,0.0007018817,0.01270744,0.4495015,0.03876257,100666,0.1816534,500,31.67548
419,1789608726.589,-0.0857222,0.500002,-0.03682944,-0.003431202,-0.002346339,0,0,-0.0007186122,1.956343,0.847186,-0.01118807,0,0,0,0,1,-5.72737,0.0001708594,-0.002072873,0.0008701481,0.01270744,0.44962,0.0392096,100550,0.1816573,500,31.67548
420,1789608727.090,-0.0857222,0.500002,-0.03682944,-0.003431202,-0.002346339,0,0,-0.0007186122,1.956343,0.847186,-0.01118807,0,0,0,0,1,-5.721181,0.0002562891,-0.002408436,0.0005720227,0.01270744,0.4586174,0.03895617,98783,0.1817607,500,31.67548
421,1789608727.583,-0.0857222,0.500002,-0.03682944,-0.003431202,-0.002346339,0,0,-0.0007186122,1.956343,0.847186,-0.01118807,0,0,0,0,1,-5.714507,0.0001139063,0.002943186,0.0004521392,0.01270744,0.4486835,0.04098129,100378,0.1818064,500,31.67548
422,1789608728.076,-0.0857222,0.500002,-0.03682944,-0.003431202,-0.002346339,0,0,-0.0007186122,1.956343,0.847186,-0.01118807,0,0,0,0,1,-5.711622,0.0001139063,-0.002262862,0.0004437219,0.01270744,0.4505014,0.03862357,100489,0.1818614,500,31.67548
423,1789608728.573,-0.08329404,0.500002,-0.03543945,-0.003126984,-0.002144795,0,0,-0.0006769841,1.960638,0.8723113,-0.01235977,0,0,0,0,1,-5.709782,0.0001139063,-0.00289907,0.0004246278,0.02159304,0.454397,0.0390439,99610,0.1818781,500,31.67501
424,1789608729.071,-0.08591241,0.500002,-0.03571277,-0.004175147,-0.002241023,0,0,-0.0007066742,1.959455,0.8620745,-0.01248248,0,0,0,0,1,-5.71283,0.0001708594,-0.003630264,0.0004538744,0.01903501,0.4546959,0.03998494,99361,0.1818284,500,31.67918
425,1789608729.573,-0.08473655,0.500002,-0.03434205,-0.003730226,-0.002271369,0,0,-0.0006870622,1.958872,0.8538126,-0.009598311,0,0,0,0,1,-5.720739,0.0001139063,-0.001555544,0.000419499,0.01514779,0.4580157,0.03935647,98823,0.1817756,500,31.67419
426,1789608730.087,-0.08456516,0.500002,-0.03439872,-0.003459256,-0.002272228,0,0,-0.0007018493,1.958212,0.8532283,-0.01044217,0,0,0,0,1,-5.730391,0.0001708594,-0.003286112,0.0003891914,0.01178653,0.4705331,0.03891373,96481,0.1816877,500,31.68339
427,1789608730.603,-0.08323073,0.500002,-0.0368759,-0.004399592,-0.002649741,0,0,-0.0007313617,1.952237,0.8382642,-0.01201907,0,0,0,0,1,-5.747825,0.0002562891,-0.002562684,0.0004507215,0.01563674,0.4735062,0.0387423,95953,0.1815081,500,31.6649
428,1789608731.129,-0.08346879,0.500002,-0.03598152,-0.003047513,-0.002350364,0,0,-0.0007260378,1.956837,0.8534036,-0.01017372,0,0,0,0,1,-5.760981,0.0002562891,-0.001338207,0.0004806937,0.01088264,0.4820883,0.03978872,94183,0.1814806,500,31.68311
429,1789608731.657,-0.08345699,0.500002,-0.03691446,-0.003240579,-0.002416214,0,0,-0.0007192951,1.955917,0.8491126,-0.010497,0,0,0,0,1,-5.761779,0.0001139063,-0.0008281259,0.0004027728,0.01237695,0.485661,0.03835344,93798,0.1814527,500,31.70749
430,1789608732.186,-0.08496919,0.500002,-0.03734209,-0.00390624,-0.002473077,0,0,-0.0007190219,1.952918,0.8428751,-0.01085266,0,0,0,0,1,-5.774209,0.0002562891,-0.003504176,0.0004069485,0.01186583,0.4849191,0.03926635,93768,0.1812826,500,31.68871
431,1789608732.724,-0.0827827,0.500002,-0.03754206,-0.003218241,-0.002243557,0,0,-0.0007141271,1.957182,0.8516555,-0.01103847,0,0,0,0,1,-5.790562,0.0001708594,-0.003149697,0.0004552844,0.0135001,0.4947815,0.03921628,92045,0.1811942,500,31.68213
432,1789608733.262,-0.08320693,0.500002,-0.03709172,-0.003188666,-0.002268631,0,0,-0.0007098221,1.957428,0.8464392,-0.01148752,0,0,0,0,1,-5.799421,0.0002562891,-0.002338295,0.000387312,0.01180843,0.4943433,0.0397284,92032,0.18114,500,31.65784
433,1789608733.794,-0.08297648,0.500002,-0.03916074,-0.003366641,-0.002444294,0,0,-0.0007396007,1.954371,0.8393636,-0.01164927,0,0,0,0,1,-5.805869,0.0001708594,-0.002565974,0.0003842004,0.01001118,0.4887669,0.03906298,93120,0.1811126,500,31.62621
434,1789608734.323,-0.08195803,0.500002,-0.03526563,-0.003235603,-0.002366985,0,0,-0.0007021981,1.95596,0.8523399,-0.01075013,0,0,0,0,1,-5.812114,0.0002562891,-0.004459055,0.0004560759,0.01325883,0.4863782,0.03882957,93585,0.1810691,500,31.65708
435,1789608734.853,-0.08316626,0.500002,-0.03726218,-0.003060139,-0.002287806,0,0,-0.0007081213,1.957722,0.8512748,-0.01178767,0,0,0,0,1,-5.820445,0.0001708594,-0.0026449,0.0004464362,0.01004468,0.4864614,0.03875899,93583,0.1810537,500,31.67084
436,1789608735.359,-0.08281226,0.500002,-0.03878921,-0.002850263,-0.002224911,0,0,-0.0007197529,1.958376,0.8565631,-0.01175486,0,0,0,0,1,-5.825205,0.0002562891,-0.0031799,0.0004354929,0.009103834,0.4635725,0.03872418,97854,0.1810048,500,31.68331
437,1789608735.868,-0.0829792,0.500002,-0.03556413,-0.003720861,-0.002407348,0,0,-0.0006896725,1.959507,0.8575567,-0.009951997,0,0,0,0,1,-5.831493,5.0625e-05,0.002546998,0.001511215,0.009758407,0.4650967,0.03904438,97496,0.1809874,500,31.73806
438,1789608736.367,-0.08236121,0.500002,-0.03657432,-0.003397675,-0.00233224,0,0,-0.0007076373,1.957899,0.8545093,-0.01133438,0,0,0,0,1,-5.832238,7.59375e-05,-0.0021965,0.001100793,0.0124076,0.4564261,0.03924966,99161,0.1809823,500,31.73806
439,1789608736.860,-0.08236121,0.500002,-0.03657432,-0.003397675,-0.00233224,0,0,-0.0007076373,1.957899,0.8545093,-0.01133438,0,0,0,0,1,-5.831387,0.0001139063,-0.004745924,0.0007498405,0.0124076,0.4496028,0.03926635,100542,0.1809948,500,31.73806
440,1789608737.352,-0.08236121,0.500002,-0.03657432,-0.003397675,-0.00233224,0,0,-0.0007076373,1.957899,0.8545093,-0.01133438,0,0,0,0,1,-5.829676,0.0001708594,-0.005254746,0.000808442,0.0124076,0.4497187,0.03888988,100595,0.1810721,500,31.73806
441,1789608737.842,-0.08236121,0.500002,-0.03657432,-0.003397675,-0.00233224,0,0,-0.0007076373,1.957899,0.8545093,-0.01133438,0,0,0,0,1,-5.82549,0.0002562891,-0.00223276,0.0005397025,0.0124076,0.4478271,0.03884315,100996,0.1811492,500,31.73806
442,1789608738.336,-0.08236121,0.500002,-0.03657432,-0.003397675,-0.00233224,0,0,-0.0007076373,1.957899,0.8545093,-0.01133438,0,0,0,0,1,-5.827758,0.0001708594,-0.00279373,0.0004608934,0.0124076,0.4513745,0.03856802,100321,0.1810729,500,31.73806
443,1789608738.829,-0.08236121,0.500002,-0.03657432,-0.003397675,-0.00233224,0,0,-0.0007076373,1.957899,0.8545093,-0.01133438,0,0,0,0,1,-5.846713,0.0002562891,-0.001862822,0.0004165363,0.0124076,0.4508851,0.03910422,100312,0.1808919,500,31.73806
444,1789608739.328,-0.08167922,0.500002,-0.03885262,-0.002417235,-0.002373206,0,0,-0.0007574998,1.956201,0.8450173,-0.0114493,0,0,0,0,1,-5.856347,0.0002562891,-0.0005490247,0.0004420474,0.00794363,0.4549992,0.03943229,99411,0.1808902,500,31.73817
445,1789608739.825,-0.0803957,0.500002,-0.03927906,-0.003248416,-0.00251975,0,0,-0.0007317894,1.956608,0.8488814,-0.01147475,0,0,0,0,1,-5.857342,0.0001139063,0.0012396,0.0004079473,0.005067897,0.4550829,0.03873658,99534,0.1808887,500,31.74262
446,1789608740.328,-0.08048192,0.500002,-0.03855054,-0.002725709,-0.002330365,0,0,-0.0007296418,1.956499,0.8524114,-0.01130819,0,0,0,0,1,-5.859884,7.59375e-05,-0.0009495271,0.0004015204,0.01095863,0.4598448,0.03915381,98501,0.1808679,500,31.74348
447,1789608740.840,-0.08267696,0.500002,-0.0383467,-0.003445654,-0.002348924,0,0,-0.0007092581,1.956257,0.8555858,-0.01247485,0,0,0,0,1,-5.867133,0.0001139063,-0.002638129,0.000416168,0.01016968,0.4694486,0.03888988,96691,0.1807675,500,31.73815
448,1789608741.362,-0.08141866,0.500002,-0.03739651,-0.003090748,-0.002154056,0,0,-0.0007116706,1.958904,0.856582,-0.01163056,0,0,0,0,1,-5.881266,0.0001708594,-0.004191842,0.0004256108,0.01088877,0.4779537,0.03952098,94984,0.1806304,500,31.75421
449,1789608741.880,-0.08043142,0.500002,-0.0353595,-0.003445215,-0.002343063,0,0,-0.0006970718,1.95877,0.8593907,-0.01195173,0,0,0,0,1,-5.889681,0.0002562891,-0.002545138,0.0004300272,0.009773996,0.4751325,0.0385983,95676,0.1806106,500,31.7594
450,1789608742.409,-0.08063316,0.500002,-0.03515584,-0.003198606,-0.002184691,0,0,-0.0006838517,1.961391,0.8653188,-0.01123281,0,0,0,0,1,-5.887675,0.0001708594,-0.00272492,0.000449093,0.01218065,0.4866495,0.03883457,93536,0.1806079,500,31.79458
451,1789608742.938,-0.08034183,0.500002,-0.03657343,-0.003448128,-0.002126371,0,0,-0.0006893852,1.961121,0.8661506,-0.01277893,0,0,0,0,1,-5.894003,0.0002562891,-0.002911306,0.0004627252,0.01378567,0.4824476,0.03879738,94297,0.1805502,500,31.80779
452,1789608743.473,-0.08092842,0.500002,-0.03670176,-0.003028652,-0.002157765,0,0,-0.0006966515,1.961003,0.865278,-0.01206884,0,0,0,0,1,-5.903864,0.0001708594,-0.002132862,0.0004811966,0.01207698,0.4920785,0.03884268,92578,0.180411,500,31.85087
453,1789608744.002,-0.07990831,0.500002,-0.03683166,-0.003305451,-0.002292553,0,0,-0.0007086316,1.958791,0.8571925,-0.01167457,0,0,0,0,1,-5.918302,0.0001708594,-0.003597517,0.000509908,0.01342236,0.4855399,0.03876758,93746,0.1802823,500,31.83883
454,1789608744.526,-0.07932464,0.500002,-0.03537566,-0.003551101,-0.002155155,0,0,-0.0006873626,1.959022,0.8559958,-0.01213116,0,0,0,0,1,-5.935122,0.0002562891,-0.003116912,0.0004056907,0.01133561,0.4812555,0.03875709,94520,0.1801269,500,31.83076
455,1789608745.055,-0.08010302,0.500002,-0.03522968,-0.002981266,-0.002238662,0,0,-0.0006996367,1.960445,0.8636836,-0.01083328,0,0,0,0,1,-5.951278,0.0002562891,-0.001996167,0.000393989,0.01055683,0.4868202,0.03842974,93578,0.1800141,500,31.85557
456,1789608745.591,-0.08033732,0.500002,-0.03532989,-0.003082557,-0.00219602,0,0,-0.0006835978,1.959671,0.8575217,-0.01081715,0,0,0,0,1,-5.968381,0.0002562891,-0.003240722,0.0005843314,0.01072052,0.4920571,0.03891659,92569,0.1798574,500,31.83748
457,1789608746.094,-0.08083491,0.500002,-0.03642082,-0.003625539,-0.002323994,0,0,-0.0007185683,1.958209,0.8543743,-0.01140854,0,0,0,0,1,-5.976983,0.0001708594,-0.0002429796,0.0006083252,0.008191695,0.4605494,0.0388031,98431,0.1798479,500,31.82375
458,1789608746.598,-0.0795111,0.500002,-0.03609745,-0.004179768,-0.002314063,0,0,-0.0006964381,1.956802,0.8500414,-0.01212132,0,0,0,0,1,-5.978943,7.59375e-05,-0.0003453643,0.000680854,0.01101586,0.4609327,0.03896165,98324,0.1798472,500,31.78825
459,1789608747.113,-0.07968771,0.500002,-0.03657032,-0.003550548,-0.002278559,0,0,-0.0007019021,1.958076,0.8565616,-0.01174771,0,0,0,0,1,-5.974774,5.0625e-05,0.000732362,0.001034153,0.01182629,0.467133,0.04413605,96137,0.1799253,500,31.78825
460,1789608747.749,-0.07968771,0.500002,-0.03657032,-0.003550548,-0.002278559,0,0,-0.0007019021,1.958076,0.8565616,-0.01174771,0,0,0,0,1,-5.969539,0.0001139063,-0.00300004,0.0007168857,0.01182629,0.5771313,0.05361652,77926,0.1799607,500,31.78825
461,1789608748.387,-0.07968771,0.500002,-0.03657032,-0.003550548,-0.002278559,0,0,-0.0007019021,1.958076,0.8565616,-0.01174771,0,0,0,0,1,-5.965312,0.0001708594,-0.002961283,0.0007547346,0.01182629,0.5810218,0.05161333,77694,0.1800772,500,31.78825
462,1789608749.022,-0.07968771,0.500002,-0.03657032,-0.003550548,-0.002278559,0,0,-0.0007019021,1.958076,0.8565616,-0.01174771,0,0,0,0,1,-5.956496,0.0002562891,-0.001784631,0.0005443679,0.01182629,0.5810673,0.04951811,77946,0.180179,500,31.78825
463,1789608749.649,-0.07968771,0.500002,-0.03657032,-0.003550548,-0.002278559,0,0,-0.0007019021,1.958076,0.8565616,-0.01174771,0,0,0,0,1,-5.95659,0.0001708594,-0.0004478561,0.0004550908,0.01182629,0.5746746,0.047158,79043,0.1801833,500,31.78825
464,1789608750.170,-0.07963245,0.500002,-0.03609709,-0.003432377,-0.002266122,0,0,-0.0006941871,1.959025,0.8591434,-0.01134398,0,0,0,0,1,-5.961595,0.0001708594,-0.002221969,0.0004165323,0.01117855,0.4763954,0.04036927,95114,0.180158,500,31.79292
465,1789608750.671,-0.07916325,0.500002,-0.03269181,-0.002941139,-0.002226091,0,0,-0.0006605894,1.963192,0.8668731,-0.008905194,0,0,0,0,1,-5.968884,0.0002562891,-0.00237248,0.0003958495,0.008658978,0.4589012,0.03901386,98715,0.1800552,500,31.7919
466,1789608751.250,-0.07906093,0.500002,-0.0328748,-0.00398725,-0.002291585,0,0,-0.0006619281,1.961293,0.8607413,-0.01157715,0,0,0,0,1,-5.980035,0.0001708594,-0.0008029575,0.0009329346,0.009327273,0.525214,0.04986644,85469,0.1799822,500,31.79831
467,1789608751.906,-0.07881634,0.500002,-0.03909454,-0.003045702,-0.002187228,0,0,-0.0007138012,1.958056,0.8626472,-0.0134357,0,0,0,0,1,-5.986694,0.0002562891,-0.001914132,0.0003916163,0.01003248,0.6041017,0.04722476,75464,0.1799865,500,31.79573
468,1789608752.559,-0.07865062,0.500002,-0.03698242,-0.00368433,-0.002272616,0,0,-0.0007010432,1.955865,0.8538515,-0.01087159,0,0,0,0,1,-5.988896,0.0001139063,0.0001438912,0.0003944778,0.009609755,0.5966637,0.05109239,75880,0.1799994,500,31.80473
469,1789608753.107,-0.07972074,0.500002,-0.03663851,-0.003507821,-0.002384848,0,0,-0.0007085364,1.957366,0.8549569,-0.0118417,0,0,0,0,1,-5.991892,0.0001139063,-0.002728288,0.0004189143,0.007875617,0.5037353,0.03993702,90407,0.179949,500,31.80112
470,1789608753.652,-0.07923526,0.500002,-0.03662633,-0.003281493,-0.002222807,0,0,-0.0006951874,1.958329,0.8564677,-0.01143718,0,0,0,0,1,-6.002012,0.0001139063,-0.003221524,0.0003831801,0.01087327,0.4999912,0.04054189,90932,0.1798643,500,31.80501
471,1789608754.188,-0.07795162,0.500002,-0.03456742,-0.003570129,-0.002330839,0,0,-0.0006868822,1.958336,0.8597932,-0.01091423,0,0,0,0,1,-6.012651,0.0001708594,-0.003452824,0.0003844574,0.01164884,0.4931276,0.03902054,92365,0.1797707,500,31.82456
472,1789608754.722,-0.07731897,0.500002,-0.03443526,-0.003537412,-0.002381155,0,0,-0.000689242,1.959139,0.8675812,-0.01056161,0,0,0,0,1,-6.02507,0.0001708594,-0.002242189,0.0003677544,0.01138854,0.4903774,0.03912163,92827,0.1796776,500,31.8517
473,1789608755.261,-0.07798296,0.500002,-0.03664864,-0.003619229,-0.00225379,0,0,-0.0007017817,1.95833,0.861812,-0.01204014,0,0,0,0,1,-6.03724,0.0001708594,-0.001882374,0.0003887288,0.01128926,0.4964218,0.03878093,91838,0.1796098,500,31.87103
474,1789608755.802,-0.07805942,0.500002,-0.03596532,-0.003409389,-0.002220679,0,0,-0.0006926414,1.958864,0.8543328,-0.01116765,0,0,0,0,1,-6.044982,0.0002562891,-0.003497021,0.0003802235,0.01239961,0.4966829,0.04092884,91426,0.1795333,500,31.86443
475,1789608756.335,-0.0785654,0.500002,-0.03626904,-0.00371702,-0.002350345,0,0,-0.0007020721,1.95687,0.8521706,-0.01157474,0,0,0,0,1,-6.051367,0.0002562891,-0.001912636,0.0004496955,0.01029548,0.4888191,0.0392971,93070,0.1795745,500,31.83856
476,1789608756.861,-0.07748523,0.500002,-0.03515161,-0.003464139,-0.002332392,0,0,-0.0006971424,1.957876,0.8592601,-0.01094231,0,0,0,0,1,-6.04856,0.0001708594,-0.002955629,0.0004353639,0.01258538,0.483393,0.03888941,94110,0.1796577,500,31.84672
477,1789608757.384,-0.07759327,0.500002,-0.0370186,-0.00347938,-0.002021891,0,0,-0.0006779077,1.960421,0.8554379,-0.01327234,0,0,0,0,1,-6.048041,0.0002562891,-0.004227642,0.0004070903,0.01439249,0.4795721,0.03939843,94710,0.1796417,500,31.84289
478,1789608757.891,-0.07582331,0.500002,-0.03688411,-0.004106153,-0.002322496,0,0,-0.0007083368,1.957285,0.8546047,-0.01275197,0,0,0,0,1,-6.060653,0.0001139063,0.0009466061,0.0004166527,0.01066556,0.4641492,0.0388217,97723,0.1795718,500,31.83784
479,1789608758.392,-0.07702222,0.500002,-0.03525071,-0.003679991,-0.002279012,0,0,-0.0006868544,1.958187,0.8607671,-0.01168139,0,0,0,0,1,-6.066519,2.25e-05,0.001823604,0.0007503797,0.01216566,0.458358,0.03879809,98866,0.1795562,500,31.82557
480,1789608758.890,-0.07716037,0.500002,-0.03572647,-0.003686751,-0.002290678,0,0,-0.000694324,1.958471,0.859069,-0.01200408,0,0,0,0,1,-6.066963,7.59375e-05,-0.004435401,0.0009673684,0.0122704,0.4551296,0.03908491,99454,0.179556,500,31.82557
481,1789608759.380,-0.07716037,0.500002,-0.03572647,-0.003686751,-0.002290678,0,0,-0.000694324,1.958471,0.859069,-0.01200408,0,0,0,0,1,-6.065507,0.0001139063,-0.00240847,0.0007713555,0.0122704,0.4478736,0.03892732,100969,0.1795931,500,31.82557
482,1789608759.870,-0.07716037,0.500002,-0.03572647,-0.003686751,-0.002290678,0,0,-0.000694324,1.958471,0.859069,-0.01200408,0,0,0,0,1,-6.062113,0.0001708594,-0.004613582,0.0006989528,0.0122704,0.4475822,0.03873825,101069,0.1796481,500,31.82557
483,1789608760.363,-0.07716037,0.500002,-0.03572647,-0.003686751,-0.002290678,0,0,-0.000694324,1.958471,0.859069,-0.01200408,0,0,0,0,1,-6.055699,0.0002562891,-0.0008726103,0.0004968328,0.0122704,0.4510849,0.03930521,100230,0.1797846,500,31.82557
484,1789608760.856,-0.07716037,0.500002,-0.03572647,-0.003686751,-0.002290678,0,0,-0.000694324,1.958471,0.859069,-0.01200408,0,0,0,0,1,-6.04872,0.0001708594,-0.003192763,0.000464915,0.0122704,0.4491162,0.03997755,100496,0.1798527,500,31.82557
485,1789608761.353,-0.07674762,0.500002,-0.03632465,-0.004063269,-0.002240292,0,0,-0.0006889395,1.959245,0.8645062,-0.01313122,0,0,0,0,1,-6.047011,0.0001139063,-0.001627646,0.000407061,0.01182579,0.4543583,0.0387814,99671,0.179868,500,31.82394
486,1789608761.850,-0.0779856,0.500002,-0.04055998,-0.003368888,-0.002159413,0,0,-0.0007108595,1.958608,0.8622412,-0.0135833,0,0,0,0,1,-6.050651,0.0001139063,-0.004039706,0.0003709766,0.008679701,0.4536152,0.03986001,99603,0.1798282,500,31.82962
487,1789608762.350,-0.0750807,0.500002,-0.03541952,-0.005175096,-0.002455119,0,0,-0.0006692584,1.95477,0.8609719,-0.01240914,0,0,0,0,1,-6.060927,0.0002562891,-0.003087347,0.000418052,0.01658913,0.4568918,0.03894949,99128,0.1797501,500,31.82436
488,1789608762.857,-0.07550327,0.500002,-0.03814567,-0.003029346,-0.002293885,0,0,-0.0007190434,1.958124,0.8593343,-0.01276456,0,0,0,0,1,-6.064761,0.0002562891,-0.0005178801,0.0003738798,0.01556261,0.464262,0.03879786,97706,0.179736,500,31.81504
489,1789608763.372,-0.07579823,0.500002,-0.03869835,-0.003933792,-0.002365232,0,0,-0.0007192446,1.955045,0.8460581,-0.01295281,0,0,0,0,1,-6.074286,0.0001708594,-0.002288751,0.0004178783,0.0115711,0.4722018,0.03883576,96180,0.179636,500,31.80299
490,1789608763.897,-0.07604115,0.500002,-0.03458876,-0.004889905,-0.002484645,0,0,-0.0006828268,1.957554,0.860774,-0.01130089,0,0,0,0,1,-6.092214,0.0002562891,-0.003142833,0.0003931668,0.009165823,0.4808156,0.04006052,94364,0.1795471,500,31.82975
491,1789608764.419,-0.07617243,0.500002,-0.03554856,-0.003809189,-0.002335262,0,0,-0.0006942214,1.959648,0.863399,-0.01165466,0,0,0,0,1,-6.095855,0.0001708594,-0.0006650188,0.0004132671,0.0119822,0.4793298,0.03847933,94923,0.1795829,500,31.84091
492,1789608764.940,-0.07655065,0.500002,-0.03514669,-0.00365021,-0.002284171,0,0,-0.0006810873,1.959916,0.8670321,-0.01042049,0,0,0,0,1,-6.096651,0.0002562891,-0.003299911,0.0003979464,0.009730006,0.4767628,0.04103112,94925,0.1795388,500,31.85916
493,1789608765.470,-0.07656261,0.500002,-0.03521588,-0.003711914,-0.002259491,0,0,-0.0006790265,1.959907,0.862375,-0.01117103,0,0,0,0,1,-6.102258,0.0001708594,-0.002810502,0.0004324858,0.0119906,0.4845469,0.04018784,93670,0.1795307,500,31.90675
494,1789608766.000,-0.07565977,0.500002,-0.03636735,-0.003389444,-0.002188044,0,0,-0.0006881205,1.957836,0.8601128,-0.01216363,0,0,0,0,1,-6.108,0.0002562891,-0.002853263,0.0004168974,0.01165093,0.486352,0.03964543,93445,0.1794889,500,31.89927
495,1789608766.531,-0.07618576,0.500002,-0.03562292,-0.004135994,-0.002275299,0,0,-0.0006866501,1.957807,0.858303,-0.01211451,0,0,0,0,1,-6.112827,0.0001708594,-0.003277262,0.0004766177,0.01159816,0.487334,0.03934693,93324,0.1794911,500,31.87119
496,1789608767.064,-0.07580864,0.500002,-0.03728386,-0.003633141,-0.002241362,0,0,-0.0007020381,1.956608,0.8539249,-0.01250605,0,0,0,0,1,-6.115169,0.0001708594,-0.0008666563,0.0004428353,0.00960071,0.4901938,0.03831267,93001,0.1794482,500,31.8365
497,1789608767.593,-0.07656325,0.500002,-0.03536769,-0.004130454,-0.002152567,0,0,-0.0006734675,1.958885,0.8602624,-0.01254919,0,0,0,0,1,-6.126237,0.0002562891,-0.00331798,0.0004131556,0.01199347,0.4847841,0.04040027,93589,0.1793409,500,31.82508
498,1789608768.114,-0.07712253,0.500002,-0.03382642,-0.004523092,-0.002166713,0,0,-0.0006522113,1.960414,0.8672659,-0.01198642,0,0,0,0,1,-6.131659,0.0001139063,-0.0009714416,0.0004416132,0.01096737,0.47841,0.03880715,95031,0.1793727,500,31.86163
499,1789608768.621,-0.07659958,0.500002,-0.03724772,-0.004035182,-0.002368641,0,0,-0.0007030933,1.953697,0.8471268,-0.0108838,0,0,0,0,1,-6.130457,0.0001708594,-0.005320547,0.0004340604,0.01392385,0.4624767,0.04012918,97794,0.1793945,500,31.91394
500,1789608769.117,-0.07651213,0.500002,-0.03534062,-0.003837623,-0.002241752,0,0,-0.000683963,1.958368,0.8591799,-0.01183012,0,0,0,0,1,-6.131312,7.59375e-05,0.001466206,0.001781134,0.01182334,0.4533231,0.03871059,99895,0.179401,500,31.91394
501,1789608769.617,-0.07651213,0.500002,-0.03534062,-0.003837623,-0.002241752,0,0,-0.000683963,1.958368,0.8591799,-0.01183012,0,0,0,0,1,-6.128477,0.0001139063,-0.003256128,0.001024721,0.01182334,0.4540489,0.04038453,99410,0.1794536,500,31.91394
502,1789608770.114,-0.07651213,0.500002,-0.03534062,-0.003837623,-0.002241752,0,0,-0.000683963,1.958368,0.8591799,-0.01183012,0,0,0,0,1,-6.122742,0.0001708594,-0.003099125,0.0008320633,0.01182334,0.4544072,0.03827524,99764,0.1795148,500,31.91394
503,1789608770.605,-0.07651213,0.500002,-0.03534062,-0.003837623,-0.002241752,0,0,-0.000683963,1.958368,0.8591799,-0.01183012,0,0,0,0,1,-6.119271,0.0002562891,-0.001923203,0.0007068715,0.01182334,0.4482081,0.03964853,100750,0.1796076,500,31.91394
504,1789608771.097,-0.07651213,0.500002,-0.03534062,-0.003837623,-0.002241752,0,0,-0.000683963,1.958368,0.8591799,-0.01183012,0,0,0,0,1,-6.112393,0.0001708594,-0.00306153,0.0005736097,0.01182334,0.4497814,0.03900361,100559,0.1796623,500,31.91394
505,1789608771.589,-0.07651213,0.500002,-0.03534062,-0.003837623,-0.002241752,0,0,-0.000683963,1.958368,0.8591799,-0.01183012,0,0,0,0,1,-6.115788,0.0001708594,-0.003059609,0.0003541804,0.01182334,0.4474964,0.0400238,100820,0.1795996,500,31.91394
506,1789608772.085,-0.07776003,0.500002,-0.03825175,-0.003952141,-0.002041533,0,0,-0.0006872923,1.958682,0.8634428,-0.01404785,0,0,0,0,1,-6.130272,0.0001708594,-0.001448565,0.0004160764,0.01153672,0.4528058,0.04011011,99716,0.179507,500,31.91212
507,1789608772.587,-0.07685389,0.500002,-0.03688962,-0.005187972,-0.002232024,0,0,-0.0006803625,1.959544,0.8589764,-0.01503889,0,0,0,0,1,-6.140336,0.0002562891,-0.001169688,0.0003376501,0.01247204,0.4580891,0.04021215,98639,0.1794409,500,31.90575
508,1789608773.087,-0.07524702,0.500002,-0.03587558,-0.003402517,-0.002064792,0,0,-0.0006588469,1.962673,0.8723502,-0.01078758,0,0,0,0,1,-6.146132,0.0001708594,-0.001766108,0.0003692659,0.00946545,0.4578805,0.03896093,98928,0.1794014,500,31.91332
