step,tip_err_l1_m,tip_err_x_m,tip_err_y_m,tip_err_z_m,base_z_m,force_cmd_n,force_meas_n,force_est_n
446,0.06275,0.00570,0.01266,0.04439,0.31232,7.7902,0.0000,0.5902
447,0.06483,0.00712,0.01455,0.04316,0.31312,7.7902,0.0000,0.5881
448,0.06554,0.00808,0.01349,0.04397,0.31538,7.7902,0.0000,0.5184
449,0.06764,0.01383,0.00733,0.04648,0.31727,7.7902,0.0000,0.5150
450,0.06297,0.01062,0.00224,0.05011,0.31879,7.8632,0.0000,0.3192
451,0.05631,0.00040,0.00534,0.05057,0.32014,7.7621,0.0000,0.3303
452,0.05355,0.00096,0.00265,0.04995,0.32114,7.6609,0.0000,0.3379
453,0.05851,0.00596,0.00178,0.05077,0.32186,7.5597,0.0000,0.2640
454,0.06136,0.00809,0.00266,0.05061,0.32229,7.4585,0.0000,0.2003
455,0.06121,0.00871,0.00386,0.04864,0.32217,7.3574,0.0000,0.1858
456,0.06099,0.01126,0.00367,0.04606,0.32133,7.2562,0.0000,0.1824
457,0.06073,0.01432,0.00303,0.04337,0.31971,7.1550,0.0000,0.1550
458,0.06073,0.01755,0.00259,0.04059,0.31740,7.0538,0.0000,0.1408
459,0.05806,0.01835,0.00178,0.03793,0.31467,6.9527,0.0000,0.1345
460,0.06138,0.01806,0.00558,0.03774,0.31191,6.8515,0.0000,0.1518
461,0.06549,0.01550,0.01021,0.03979,0.30909,6.7503,0.0000,0.1823
462,0.07212,0.01667,0.01451,0.04094,0.30747,6.6492,0.0000,0.1615
463,0.07673,0.01877,0.01650,0.04146,0.30704,6.5480,0.0000,0.1859
464,0.08423,0.02170,0.01966,0.04286,0.30768,6.4468,0.0000,0.2258
465,0.07681,0.02346,0.01219,0.04116,0.30818,6.3456,0.0000,0.3288
466,0.06774,0.02706,0.00539,0.03529,0.30873,6.2445,0.0000,0.4401
467,0.06215,0.02897,0.00316,0.03003,0.30945,6.1433,0.0000,0.4153
468,0.05835,0.02461,0.00680,0.02694,0.31040,6.0421,0.0000,0.3653
469,0.05132,0.01929,0.00796,0.02408,0.31146,5.9410,0.0000,0.3981
470,0.04398,0.01610,0.00703,0.02086,0.31232,5.8398,0.0000,0.4502
471,0.03350,0.02211,0.00052,0.01087,0.31263,5.7386,0.0000,0.4880
472,0.03399,0.02528,0.00694,0.00177,0.31210,5.6374,0.0000,0.4330
473,0.03559,0.02193,0.00807,0.00559,0.31070,5.5363,0.0000,0.3559
474,0.03431,0.01900,0.00683,0.00847,0.30856,5.4351,0.0000,0.2932
475,0.02887,0.01720,0.00288,0.00879,0.30593,5.3339,0.0000,0.2846
476,0.02416,0.01490,0.00168,0.00758,0.30328,5.2328,0.0000,0.2933
477,0.02033,0.00947,0.00441,0.00645,0.30141,5.1316,0.0000,0.3142
478,0.01481,0.00304,0.00718,0.00458,0.30118,5.0304,0.0000,0.4936
479,0.01333,0.00375,0.00865,0.00093,0.30274,4.9292,0.0000,0.7099
480,0.02173,0.00786,0.00908,0.00479,0.30586,4.8281,0.0000,1.1387
481,0.01977,0.00378,0.00621,0.00978,0.30819,4.7269,0.0000,1.7167
482,0.03450,0.01275,0.00810,0.01365,0.30931,4.6257,0.0000,1.7289
483,0.04385,0.01789,0.01180,0.01416,0.30963,4.5246,0.0000,1.6318
484,0.05021,0.02151,0.01573,0.01297,0.30948,4.4234,0.0000,1.6495
485,0.05654,0.02448,0.02031,0.01176,0.30908,4.3222,0.0000,1.8420
486,0.05884,0.02532,0.02352,0.01000,0.30848,4.2210,0.0000,1.8851
487,0.05927,0.02531,0.02604,0.00792,0.30763,4.1199,0.0000,1.8195
488,0.05645,0.02603,0.02645,0.00397,0.30646,4.0187,0.0000,1.8366
489,0.05496,0.02725,0.02666,0.00105,0.30490,3.9175,0.0000,1.8193
490,0.06190,0.02889,0.02650,0.00651,0.30313,3.8164,0.0000,1.7972
491,0.06269,0.02752,0.02422,0.01095,0.30163,3.7152,0.0000,1.6113
492,0.05498,0.02007,0.02241,0.01250,0.30097,3.6140,0.0000,1.6324
493,0.05674,0.02129,0.02570,0.00974,0.30167,3.5128,0.0000,1.9477
494,0.06512,0.02842,0.03196,0.00474,0.30353,3.4117,0.0000,2.2206
495,0.07061,0.03390,0.03081,0.00589,0.30675,3.3105,0.0000,2.5846
496,0.07022,0.03526,0.02617,0.00879,0.31081,3.2093,0.0000,2.6830
497,0.06945,0.03721,0.01703,0.01521,0.31413,3.1082,0.0000,2.5062
498,0.07312,0.03902,0.01344,0.02065,0.31684,3.0070,0.0000,2.1906
499,0.07698,0.04029,0.01350,0.02319,0.31928,2.9058,0.0000,1.8090
500,0.07600,0.03923,0.01383,0.02295,0.32147,2.8046,0.0000,1.5188
501,0.07328,0.03658,0.01659,0.02011,0.32332,2.7035,0.0000,1.4302
502,0.07269,0.03525,0.02044,0.01699,0.32474,2.6023,0.0000,1.3769
503,0.07129,0.03400,0.02159,0.01571,0.32562,2.5011,0.0000,1.3266
504,0.06904,0.03303,0.02069,0.01533,0.32580,2.4000,0.0000,1.3140
505,0.06610,0.03271,0.01893,0.01446,0.32519,2.2988,0.0000,1.0211
506,0.05914,0.03090,0.01596,0.01228,0.32379,2.1976,0.0677,0.8224
507,0.04710,0.02682,0.01557,0.00471,0.32196,2.0964,0.1353,0.7579
508,0.04192,0.01908,0.01579,0.00705,0.32095,1.9953,0.2030,0.8035
509,0.03965,0.01227,0.01333,0.01406,0.32056,1.8941,0.2707,0.8637
510,0.03756,0.01100,0.00922,0.01734,0.32130,1.7929,0.3383,1.0618
511,0.04085,0.01203,0.00708,0.02174,0.32322,1.6918,0.4060,1.2288
512,0.04918,0.01519,0.00675,0.02724,0.32552,1.5906,0.4737,1.4799
513,0.06477,0.02280,0.01113,0.03085,0.32687,1.4894,0.5413,2.0330
514,0.06942,0.02539,0.01685,0.02718,0.32748,1.3882,0.6090,2.0945
515,0.06201,0.02392,0.02052,0.01757,0.32775,1.2871,0.6766,2.2591
516,0.05544,0.02193,0.02558,0.00793,0.32775,1.1859,0.7443,2.2123
517,0.05614,0.02255,0.03273,0.00086,0.32746,1.0847,0.8120,2.3034
518,0.06895,0.02458,0.03781,0.00656,0.32692,0.9836,0.8796,2.2802
519,0.08330,0.02593,0.04369,0.01368,0.32614,0.8824,0.9473,2.1616
520,0.09563,0.02817,0.05121,0.01625,0.32487,0.7812,1.0150,2.0434
521,0.10632,0.03039,0.06094,0.01498,0.32303,0.6800,1.0826,2.0951
522,0.11276,0.03047,0.06740,0.01489,0.32080,0.5789,1.1503,2.2588
523,0.11490,0.02823,0.06973,0.01694,0.31862,0.4777,1.2180,2.4132
524,0.11493,0.02780,0.06923,0.01789,0.31671,0.3765,1.2856,2.4417
525,0.11786,0.03199,0.07104,0.01482,0.31572,0.2754,1.3533,2.5404
526,0.11605,0.03363,0.07219,0.01023,0.31582,0.1742,1.4209,2.6810
527,0.11585,0.03448,0.07250,0.00887,0.31736,0.0000,1.4886,3.0359
528,0.11641,0.03377,0.06930,0.01334,0.31977,0.0000,1.5563,3.2663
529,0.11908,0.03217,0.06614,0.02076,0.32105,0.0000,1.6239,3.3686
530,0.12084,0.02853,0.06565,0.02667,0.32121,0.0000,1.6916,2.8688
531,0.12161,0.02416,0.07018,0.02726,0.32075,0.0000,1.7593,2.7969
532,0.12196,0.02175,0.07592,0.02429,0.31998,0.0000,1.8269,2.8355
533,0.12239,0.02135,0.08094,0.02009,0.31904,0.0000,1.8946,2.7531
534,0.12221,0.02042,0.08479,0.01699,0.31794,0.0000,1.9623,2.6679
535,0.12332,0.02019,0.08667,0.01646,0.31663,0.0000,2.0299,2.7017
536,0.12406,0.01967,0.08708,0.01730,0.31499,0.0000,2.0976,2.8195
537,0.12473,0.01942,0.08802,0.01729,0.31295,0.0000,2.1653,2.6695
538,0.12643,0.01993,0.08851,0.01799,0.31050,0.0000,2.2329,2.6376
539,0.12700,0.01892,0.08815,0.01993,0.30785,0.0000,2.3006,2.6309
540,0.12220,0.01478,0.08399,0.02343,0.30629,0.0000,2.3682,2.5843
541,0.11310,0.01093,0.07643,0.02574,0.30672,0.0000,2.4359,2.3809
542,0.10469,0.00872,0.07001,0.02595,0.30867,0.0000,2.5036,2.4587
543,0.09674,0.00730,0.06616,0.02328,0.31183,0.0000,2.5712,2.6114
544,0.09077,0.00642,0.06442,0.01994,0.31555,0.0000,2.6389,2.9005
545,0.09259,0.01066,0.06603,0.01591,0.31810,0.0000,2.7066,3.0675
546,0.09117,0.01317,0.06599,0.01201,0.31954,0.0000,2.7742,2.5604
547,0.09018,0.01330,0.06402,0.01287,0.32029,0.0000,2.8419,2.3347
548,0.08579,0.01097,0.06351,0.01131,0.32057,0.0000,2.9096,2.1906
549,0.08097,0.00910,0.06619,0.00568,0.32051,0.0000,2.9772,2.1843
550,0.07837,0.00905,0.06907,0.00025,0.32023,0.0000,3.0449,2.1537
551,0.08552,0.01095,0.07123,0.00334,0.31976,0.0000,3.1125,2.2360
552,0.09227,0.01410,0.07318,0.00499,0.31906,0.0000,3.1802,2.3250
553,0.09473,0.01698,0.07409,0.00366,0.31802,0.0000,3.2479,2.4945
554,0.09305,0.01883,0.07323,0.00099,0.31660,0.0000,3.3155,2.6752
555,0.09601,0.01866,0.07083,0.00652,0.31486,0.0000,3.3832,2.6352
556,0.09403,0.01759,0.06573,0.01071,0.31334,0.0000,3.4509,2.4397
557,0.08861,0.01558,0.05999,0.01304,0.31275,0.0000,3.5185,2.4372
558,0.07531,0.00909,0.05475,0.01147,0.31334,0.0000,3.5862,2.3724
559,0.06461,0.00548,0.05138,0.00775,0.31491,0.0000,3.6539,2.3682
560,0.05894,0.00446,0.04866,0.00582,0.31703,0.0000,3.7215,2.3621
561,0.05686,0.00378,0.04647,0.00661,0.31819,0.0000,3.7892,2.4848
562,0.05235,0.00225,0.04548,0.00461,0.31825,0.0000,3.8569,2.4316
563,0.05250,0.00145,0.04812,0.00293,0.31760,0.0000,3.9245,2.3554
564,0.06483,0.00299,0.05139,0.01045,0.31660,0.0000,3.9922,2.4297
565,0.07031,0.00553,0.05298,0.01179,0.31548,0.0000,4.0598,2.6325
566,0.06668,0.00446,0.05333,0.00889,0.31433,0.0000,4.1275,2.7806
567,0.05818,0.00384,0.05153,0.00281,0.31310,0.0000,4.1952,2.8057
568,0.05424,0.00284,0.04841,0.00299,0.31166,0.0000,4.2628,2.7256
569,0.05204,0.00064,0.04517,0.00623,0.30991,0.0000,4.3305,2.5996
570,0.05124,0.00192,0.04257,0.00675,0.30776,0.0000,4.3305,2.6092
571,0.05192,0.00498,0.03975,0.00719,0.30529,0.0000,4.3305,2.7586
572,0.05110,0.00635,0.03774,0.00702,0.30292,0.0000,4.3305,2.9830
573,0.04875,0.00597,0.03579,0.00699,0.30138,0.0000,4.3305,3.1753
574,0.04407,0.00398,0.03227,0.00781,0.30127,0.0000,4.3305,3.4611
575,0.03923,0.00082,0.02841,0.01000,0.30275,0.0000,4.3305,3.6280
576,0.03860,0.00166,0.02468,0.01225,0.30562,0.0000,4.3305,3.6418
577,0.04285,0.00755,0.02150,0.01380,0.30841,0.0000,4.3305,3.6431
578,0.04364,0.01075,0.02178,0.01112,0.31062,0.0000,4.3305,3.5838
579,0.04150,0.01161,0.02344,0.00646,0.31238,0.0000,4.3305,3.6621
580,0.03603,0.00994,0.02586,0.00023,0.31369,0.0000,4.3305,3.6847
581,0.04287,0.00908,0.02810,0.00570,0.31468,0.0000,4.3305,3.6925
582,0.04794,0.00979,0.02965,0.00851,0.31545,0.0000,4.3305,3.7023
583,0.04895,0.01039,0.03028,0.00827,0.31610,0.0000,4.3305,3.8796
584,0.04734,0.01094,0.03013,0.00628,0.31645,0.0000,4.3305,4.0266
585,0.04410,0.01204,0.02930,0.00276,0.31611,0.0000,4.3305,4.2628
586,0.04290,0.01370,0.02807,0.00113,0.31484,0.0000,4.3305,4.4406
587,0.04516,0.01380,0.02652,0.00484,0.31271,0.0000,4.3305,4.5224
588,0.04402,0.01247,0.02367,0.00788,0.31072,0.0000,4.3305,4.5469
589,0.03533,0.00682,0.01955,0.00896,0.30993,0.0000,4.3305,4.6101
590,0.02502,0.00242,0.01699,0.00561,0.31055,0.0000,4.3305,4.5421
591,0.01863,0.00214,0.01630,0.00019,0.31233,0.0000,4.3305,4.5383
592,0.02166,0.00281,0.01542,0.00343,0.31489,0.0000,4.3305,4.5520
593,0.02467,0.00331,0.01495,0.00642,0.31685,0.0000,4.3305,4.4388
594,0.02775,0.00206,0.01454,0.01116,0.31803,0.0000,4.3305,4.4898
595,0.03550,0.00089,0.01510,0.01952,0.31875,0.0000,4.3305,4.5109
596,0.04563,0.00226,0.01620,0.02716,0.31920,0.0000,4.3305,4.4770
597,0.04967,0.00247,0.01647,0.03073,0.31954,0.0000,4.3305,4.5412
598,0.04900,0.00146,0.01633,0.03122,0.31977,0.0000,4.3305,4.6554
599,0.04530,0.00065,0.01546,0.02919,0.31980,0.0000,4.3305,4.7158
600,0.03940,0.00059,0.01336,0.02544,0.31947,0.0000,4.3305,4.7886
601,0.03755,0.00262,0.01117,0.02375,0.31861,0.0000,4.3305,4.8535
602,0.03992,0.00636,0.00940,0.02416,0.31718,0.0000,4.3305,4.8471
603,0.04669,0.01070,0.00866,0.02734,0.31519,0.0000,4.3305,5.0073
604,0.04748,0.00824,0.00933,0.02991,0.31363,0.0000,4.3305,5.2530
605,0.04977,0.00287,0.01323,0.03366,0.31360,0.0000,4.3305,5.4348
606,0.05237,0.00261,0.01448,0.03528,0.31498,0.0000,4.3305,5.7721
607,0.05190,0.00156,0.01572,0.03463,0.31771,0.0000,4.3305,6.2099
608,0.04825,0.00162,0.01616,0.03047,0.32134,0.0000,4.3305,6.4601
609,0.04298,0.00062,0.01637,0.02598,0.32483,0.0000,4.3305,6.5786
610,0.05309,0.00127,0.02176,0.03006,0.32795,0.0000,4.3305,6.8124
611,0.07080,0.00366,0.02854,0.03860,0.33036,0.0000,4.3305,6.8519
612,0.08345,0.00480,0.03272,0.04594,0.33216,0.0000,4.3305,6.8255
613,0.09012,0.00334,0.03465,0.05213,0.33357,0.0000,4.3305,6.8448
614,0.08615,0.00017,0.03340,0.05258,0.33478,0.0000,4.3305,6.8848
615,0.08779,0.00336,0.03327,0.05116,0.33582,0.0000,4.3305,6.9789
616,0.08592,0.00614,0.03255,0.04723,0.33664,0.0000,4.3305,6.9600
617,0.08455,0.00893,0.03214,0.04348,0.33698,0.0000,4.3305,6.9318
618,0.08432,0.01079,0.03177,0.04176,0.33679,0.0000,4.3305,6.8918
619,0.08151,0.00949,0.02989,0.04214,0.33627,0.0000,4.3305,6.8582
620,0.07595,0.00747,0.02649,0.04199,0.33605,0.0000,4.3305,6.8626
621,0.07031,0.00508,0.02366,0.04158,0.33610,0.0000,4.3305,6.7652
622,0.07324,0.00084,0.02373,0.04867,0.33601,0.0000,4.4368,6.5755
623,0.07898,0.00379,0.02090,0.05429,0.33645,0.0000,4.3691,6.4529
624,0.07983,0.00707,0.01732,0.05544,0.33783,0.0000,4.3015,6.3098
625,0.07268,0.00463,0.01383,0.05423,0.33874,0.0000,4.2338,5.9322
626,0.06430,0.00176,0.01082,0.05173,0.33861,0.0000,4.1662,5.2821
627,0.05821,0.00351,0.00751,0.04719,0.33782,0.0000,4.0985,4.9598
628,0.05147,0.00311,0.00163,0.04672,0.33681,0.0000,4.0308,4.5156
629,0.05516,0.00170,0.00591,0.04755,0.33573,0.0000,3.9632,3.8783
630,0.05999,0.00119,0.00881,0.04999,0.33470,0.0000,3.8955,3.3317
631,0.06459,0.00225,0.01429,0.04806,0.33380,0.0000,3.8278,3.0247
632,0.06855,0.00325,0.02085,0.04445,0.33277,0.0000,3.7602,2.5986
633,0.07150,0.00403,0.02745,0.04003,0.33123,0.0000,3.6925,2.1066
634,0.07286,0.00430,0.03362,0.03494,0.32890,0.0000,3.6248,1.9178
635,0.07441,0.00451,0.03818,0.03172,0.32587,0.0000,3.5572,1.7954
636,0.07376,0.00359,0.04225,0.02792,0.32332,0.0000,3.4895,1.6423
637,0.07079,0.00272,0.04314,0.02493,0.32177,0.0000,3.4219,1.5929
638,0.06772,0.00135,0.04289,0.02348,0.32126,0.0000,3.3542,1.2303
639,0.07436,0.00693,0.04338,0.02404,0.32179,0.0000,3.2865,1.0884
640,0.07984,0.00798,0.04541,0.02645,0.32297,0.0000,3.2189,1.0460
641,0.08022,0.00564,0.04672,0.02786,0.32323,0.0000,3.1512,1.0157
642,0.07624,0.00398,0.04113,0.03112,0.32258,0.0000,3.0835,1.2666
643,0.07120,0.00416,0.03533,0.03172,0.32128,0.0000,3.0159,1.5251
644,0.06548,0.00231,0.03531,0.02786,0.31968,0.0000,2.9482,1.8006
645,0.06140,0.00173,0.03768,0.02199,0.31807,0.0000,2.8805,2.0241
646,0.05776,0.00272,0.03721,0.01783,0.31656,0.0000,2.8129,2.1951
647,0.05470,0.00387,0.03569,0.01514,0.31516,0.0000,2.7452,2.3779
648,0.05099,0.00661,0.03065,0.01373,0.31385,0.0000,2.6775,2.8791
649,0.05062,0.00947,0.02719,0.01396,0.31244,0.0000,2.6099,3.2427
650,0.05197,0.01028,0.02706,0.01463,0.31074,0.0000,2.5422,3.4135
651,0.05450,0.01182,0.02669,0.01598,0.30880,0.0000,2.4746,3.7524
652,0.05805,0.01234,0.02639,0.01932,0.30723,0.0000,2.4069,3.8935
653,0.06420,0.01231,0.02887,0.02302,0.30654,0.0000,2.3392,4.3168
654,0.06823,0.00974,0.03159,0.02690,0.30676,0.0000,2.2716,4.7898
655,0.07209,0.00618,0.03356,0.03234,0.30805,0.0000,2.2039,5.1158
656,0.07890,0.00337,0.03598,0.03954,0.31033,0.0000,2.1362,5.5104
657,0.08336,0.00277,0.03312,0.04746,0.31213,0.0000,2.0686,5.7697
658,0.08545,0.00129,0.03025,0.05390,0.31305,0.0000,2.0009,5.8216
659,0.09052,0.00080,0.03191,0.05782,0.31327,0.0000,1.9332,5.7853
660,0.09278,0.00001,0.03352,0.05926,0.31302,0.0000,1.8656,5.7012
661,0.09502,0.00006,0.03417,0.06079,0.31240,0.0000,1.7979,5.7006
662,0.09829,0.00207,0.03327,0.06295,0.31140,0.0000,1.7302,5.7177
663,0.09943,0.00282,0.03350,0.06311,0.31002,0.0000,1.6626,5.7301
664,0.09909,0.00285,0.03422,0.06201,0.30823,0.0000,1.5949,5.7342
665,0.09756,0.00278,0.03417,0.06060,0.30598,0.0000,1.5273,5.7328
666,0.09657,0.00346,0.03359,0.05953,0.30329,0.0000,1.4596,5.7296
667,0.09874,0.00509,0.03425,0.05940,0.30038,0.0000,1.3919,5.7849
668,0.10397,0.00601,0.03797,0.05999,0.29779,0.0000,1.3243,6.0066
669,0.10573,0.00745,0.03771,0.06057,0.29564,0.0000,1.2566,6.1510
670,0.10580,0.00670,0.03702,0.06208,0.29429,0.0000,1.1889,5.9853
671,0.10375,0.00327,0.03674,0.06374,0.29443,0.0000,1.1213,5.8031
672,0.09958,0.00096,0.03309,0.06553,0.29607,0.0000,1.0536,5.5890
673,0.09796,0.00433,0.02554,0.06809,0.29786,0.0000,0.9859,5.3866
674,0.09080,0.00358,0.01839,0.06883,0.29937,0.0000,0.9183,5.1271
675,0.08942,0.00244,0.01941,0.06757,0.30067,0.0000,0.8506,4.9648
676,0.08602,0.00023,0.01909,0.06669,0.30184,0.0000,0.7830,4.8952
677,0.08852,0.00249,0.01856,0.06747,0.30267,0.0000,0.7153,4.7303
678,0.08997,0.00396,0.01743,0.06858,0.30303,0.0000,0.6476,4.4384
679,0.08755,0.00368,0.01509,0.06878,0.30285,0.0000,0.5800,4.0720
680,0.08422,0.00359,0.01215,0.06847,0.30195,0.0000,0.5123,3.7799
681,0.08273,0.00487,0.00964,0.06822,0.30024,0.0000,0.4446,3.5299
682,0.08307,0.00731,0.00791,0.06785,0.29771,0.0000,0.3770,3.1822
683,0.08517,0.01053,0.00692,0.06772,0.29461,0.0000,0.3093,3.0031
684,0.09189,0.01433,0.00802,0.06954,0.29148,0.0000,0.2416,2.6880
685,0.09904,0.01779,0.00907,0.07218,0.28832,0.0000,0.1740,2.4954
686,0.09702,0.01780,0.00812,0.07110,0.28630,0.0000,0.1063,2.2721
687,0.09244,0.01816,0.00628,0.06799,0.28563,0.0000,0.0386,1.9956
688,0.08901,0.01933,0.00359,0.06610,0.28595,0.0000,0.0386,1.7498
689,0.09115,0.02265,0.00456,0.06394,0.28606,0.0000,0.0386,1.4021
690,0.09531,0.02288,0.01035,0.06208,0.28591,0.0000,0.0386,1.5255
691,0.09271,0.02028,0.01225,0.06019,0.28590,0.0000,0.0386,1.5987
692,0.09441,0.02009,0.01340,0.06092,0.28606,0.0000,0.0386,1.9505
693,0.10124,0.02143,0.01596,0.06385,0.28629,0.0000,0.0386,2.2540
694,0.10981,0.02365,0.01872,0.06744,0.28656,0.0000,0.0386,2.3309
695,0.11804,0.02560,0.02121,0.07124,0.28675,0.0000,0.0386,2.4421
696,0.12520,0.02754,0.02223,0.07543,0.28664,0.0000,0.0386,2.6934
697,0.13256,0.03063,0.02205,0.07989,0.28608,0.0000,0.0386,3.0487
698,0.14071,0.03531,0.02111,0.08429,0.28502,0.0000,0.0386,3.4025
699,0.14538,0.03930,0.01716,0.08892,0.28353,0.0000,0.0386,3.6940
700,0.14809,0.04428,0.01137,0.09243,0.28191,0.0000,0.0386,3.9149
701,0.15291,0.05063,0.00600,0.09628,0.28081,0.0000,0.0386,4.1323
702,0.15029,0.05132,0.00092,0.09806,0.28020,0.0000,0.0386,4.1963
703,0.14326,0.04280,0.00537,0.09508,0.28084,0.0000,0.0386,4.4548
704,0.13147,0.03269,0.00668,0.09210,0.28283,0.0000,0.0386,4.6134
705,0.10958,0.02391,0.00073,0.08494,0.28488,0.0000,0.0386,4.7201
706,0.10242,0.01730,0.00227,0.08284,0.28645,0.0000,0.0386,4.8207
707,0.09794,0.00957,0.00202,0.08634,0.28793,0.0000,0.0386,4.9170
708,0.09181,0.00126,0.00021,0.09034,0.28954,0.0000,0.0386,4.9654
709,0.09916,0.00936,0.00128,0.08851,0.29128,0.0000,0.0386,5.1589
710,0.10527,0.01722,0.00223,0.08581,0.29303,0.0000,0.0386,5.2987
711,0.11057,0.02448,0.00135,0.08473,0.29457,0.0000,0.0386,5.3222
712,0.11402,0.02909,0.00121,0.08372,0.29562,0.0000,0.0386,5.3667
713,0.11943,0.03123,0.00528,0.08292,0.29595,0.0000,0.0386,5.2981
714,0.11924,0.03214,0.00779,0.07931,0.29540,0.0000,0.0386,5.0549
715,0.12206,0.03616,0.00874,0.07716,0.29395,0.0000,0.0386,4.8679
716,0.12482,0.04037,0.00927,0.07519,0.29211,0.0000,0.0386,4.6839
717,0.12649,0.04494,0.00610,0.07545,0.29051,0.0000,0.0386,4.6664
718,0.12428,0.04490,0.00590,0.07348,0.28985,0.0000,0.0386,4.1102
719,0.11550,0.04156,0.00501,0.06893,0.29033,0.0000,0.0386,3.1959
720,0.11145,0.03971,0.00444,0.06730,0.29182,0.0000,0.0386,2.6505
721,0.11233,0.03823,0.00748,0.06662,0.29321,0.0000,0.0386,2.4046
722,0.11347,0.03750,0.00858,0.06740,0.29400,0.0000,0.0386,2.2661
723,0.11093,0.03704,0.00561,0.06828,0.29440,0.0000,0.0386,1.9658
724,0.10683,0.03593,0.00224,0.06866,0.29452,0.0000,0.0386,1.7451
725,0.10743,0.03628,0.00077,0.07037,0.29448,0.0000,0.0386,1.6299
726,0.11365,0.03905,0.00054,0.07407,0.29427,0.0000,0.0386,1.4995
727,0.11012,0.03629,0.00048,0.07335,0.29381,0.0000,0.0386,1.3345
728,0.11190,0.03646,0.00038,0.07505,0.29294,0.0000,0.0386,1.2031
729,0.11232,0.03438,0.00198,0.07597,0.29154,0.0000,0.0386,1.1148
730,0.11275,0.03233,0.00387,0.07656,0.28963,0.0000,0.0386,1.0323
731,0.11174,0.02855,0.00671,0.07648,0.28736,0.0000,0.0386,0.9840
732,0.10879,0.02318,0.00972,0.07589,0.28513,0.0000,0.0386,0.8967
733,0.10549,0.01857,0.01129,0.07562,0.28311,0.0000,0.0386,0.7652
734,0.10308,0.01515,0.01221,0.07572,0.28198,0.0000,0.0386,0.7182
735,0.09911,0.01266,0.01094,0.07551,0.28203,0.0000,0.0386,0.6408
736,0.09409,0.01128,0.00643,0.07639,0.28336,0.0000,0.0386,0.5657
737,0.09214,0.01148,0.00295,0.07771,0.28510,0.0000,0.0386,0.4881
738,0.08883,0.00992,0.00178,0.07713,0.28686,0.0000,0.0386,0.4468
739,0.08084,0.00452,0.00183,0.07448,0.28883,0.0000,0.0386,0.3288
740,0.07817,0.00290,0.00204,0.07323,0.29091,0.0000,0.0386,0.2569
741,0.08015,0.00396,0.00437,0.07181,0.29276,0.0000,0.0386,0.2806
742,0.07666,0.00327,0.00379,0.06960,0.29418,0.0000,0.0386,0.3272
743,0.06773,0.00081,0.00025,0.06666,0.29483,0.0000,0.0386,0.3683
744,0.06797,0.00321,0.00200,0.06276,0.29444,0.0000,0.0386,0.3540
745,0.07313,0.00691,0.00731,0.05891,0.29280,0.0000,0.0386,0.3155
746,0.07578,0.00790,0.01254,0.05534,0.28994,0.0000,0.0386,0.2877
747,0.07816,0.00660,0.02062,0.05094,0.28626,0.0000,0.0386,0.2416
748,0.07972,0.00454,0.02907,0.04612,0.28226,0.0000,0.0386,0.2190
749,0.08336,0.00150,0.03728,0.04457,0.27794,0.0000,0.0386,0.1469
750,0.09148,0.00366,0.04464,0.04318,0.27481,0.0000,0.0386,0.3921
751,0.08758,0.00140,0.04622,0.03995,0.27368,0.0000,0.0386,0.6705
752,0.09207,0.00587,0.04924,0.03695,0.27485,0.0000,0.0386,0.7531
753,0.10160,0.01224,0.04933,0.04003,0.27694,0.0000,0.0386,0.8314
754,0.10211,0.01455,0.04167,0.04589,0.27812,0.0000,0.0386,1.0099
755,0.09522,0.01490,0.03082,0.04951,0.27833,0.0000,0.0386,0.8418
756,0.08490,0.01393,0.02015,0.05082,0.27789,0.0000,0.0386,0.6272
757,0.08200,0.01527,0.01584,0.05089,0.27705,0.0000,0.0386,0.3995
758,0.08367,0.01563,0.01907,0.04897,0.27589,0.0000,0.0386,0.2686
759,0.08846,0.01661,0.02560,0.04626,0.27427,0.0000,0.0386,0.2076
760,0.09325,0.01906,0.03083,0.04336,0.27193,0.0000,0.0386,0.2013
761,0.09147,0.02138,0.02943,0.04065,0.26872,0.0000,0.0386,0.2660
762,0.08287,0.02193,0.02191,0.03903,0.26534,0.0000,0.0386,0.2849
763,0.07491,0.02044,0.01604,0.03843,0.26248,0.0000,0.0386,0.2708
764,0.06933,0.01615,0.01453,0.03865,0.26047,0.0000,0.0386,0.2973
765,0.06940,0.01346,0.01694,0.03900,0.25908,0.0000,0.0386,0.2598
766,0.07544,0.01270,0.02173,0.04102,0.25838,0.0000,0.0386,0.2288
767,0.08431,0.01309,0.02804,0.04318,0.25820,0.0000,0.0386,0.2674
768,0.08653,0.01307,0.03180,0.04166,0.25857,0.0000,0.0386,0.4530
769,0.07722,0.00855,0.02819,0.04048,0.25884,0.0000,0.0386,1.0034
770,0.06587,0.00403,0.02383,0.03802,0.25881,0.0000,0.0386,1.4788
771,0.05570,0.00403,0.02026,0.03141,0.25858,0.0000,0.0386,1.4958
772,0.04894,0.00648,0.01733,0.02512,0.25834,0.0000,0.0386,1.2405
773,0.04242,0.00836,0.01276,0.02130,0.25820,0.0000,0.0386,1.0163
774,0.03557,0.00952,0.00718,0.01886,0.25815,0.0000,0.0386,0.8616
775,0.02848,0.01009,0.00107,0.01732,0.25817,0.0000,0.0386,0.6469
776,0.02927,0.00850,0.00429,0.01649,0.25828,0.0000,0.0386,0.3816
