step,time_s,tip_err_l1_m,tip_err_x_m,tip_err_y_m,tip_err_z_m,base_z_m,force_cmd_n,force_est_n,base_vx_mps,base_vy_mps,base_wz_radps,base_roll_rad,base_pitch_rad,goal_radius_m,goal_pitch_rad,goal_yaw_rad,tip_x_m,tip_y_m,tip_z_m,action_absmax,torque_absmax_nm
28,0.56,0.389627,0.175362,0.028617,0.185648,0.285913,0,0.516269,0.745794,-0.113895,0.48669,0.00185927,0.282127,0.5,0.501774,0,0.887638,0.182907,0.544843,6.25743,23.7
29,0.58,0.573249,0.212127,0.0460349,0.315088,0.22255,0,1.34853,0.789496,-0.250591,0.9325,0.0496284,0.369852,0.5,0.497255,0,0.969241,0.222938,0.41342,5.64297,23.7
30,0.6,0.67844,0.192615,0.0759836,0.409841,0.211003,0,8.67194,-0.0665935,-0.588107,1.31603,0.146887,0.367066,0.5,0.492736,0,0.955697,0.247563,0.316678,8.26829,35.4931
31,0.62,0.697245,0.167571,0.0788593,0.450814,0.191331,0,11.4756,-0.172153,-0.665973,2.64614,0.422374,0.316502,0.5,0.488216,0,0.916335,0.251512,0.273712,10.2777,45.43
32,0.64,0.630573,0.12363,0.091417,0.415526,0.163716,0,11.772,-0.269776,-0.546115,0.947315,0.53542,0.170123,0.5,0.483697,0,0.868478,0.214171,0.307002,11.5285,45.43
33,0.66,0.589021,0.100971,0.0969519,0.391098,0.152399,0,13.5077,-0.242998,-0.182953,-1.12111,0.590155,0.0908367,0.5,0.479177,0,0.842231,0.173332,0.329427,10.5591,45.43
34,0.68,0.600328,0.0759408,0.123884,0.400503,0.169542,0,14.3534,0.107747,0.165901,-0.532242,0.677806,0.134795,0.5,0.474658,0,0.82773,0.196799,0.318014,9.22696,45.43
35,0.7,0.698257,0.0587323,0.178026,0.461499,0.197978,0,14.6916,0.14759,0.13378,0.264838,0.637177,0.330986,0.5,0.470138,0,0.811989,0.29168,0.255006,6.92481,28.412
36,0.72,0.775803,0.0402038,0.21434,0.521259,0.217581,0,13.3144,0.08421,0.00126167,0.643077,0.563004,0.439494,0.5,0.465619,0,0.786523,0.371707,0.193229,7.18538,19.7998
37,0.74,0.795633,0.0377541,0.227317,0.530561,0.222797,0,14.0106,0.00848199,-0.220153,0.541557,0.597908,0.465405,0.5,0.461099,0,0.781147,0.401027,0.181905,9.14763,13.8725
38,0.76,0.774816,0.0500866,0.206973,0.517756,0.2138,0,14.5947,-0.225349,-0.312575,1.3754,0.703904,0.408012,0.5,0.45658,0,0.786512,0.371684,0.192684,12.2862,13.2063
39,0.78,0.737404,0.0550993,0.175942,0.506363,0.187637,0,14.954,-0.330159,-0.419449,1.60573,0.675899,0.263036,0.5,0.452061,0,0.785083,0.307843,0.202047,16.7169,12.4001
40,0.8,0.715956,0.0842924,0.180457,0.451207,0.149499,0,15.7025,-0.397425,-0.280552,-1.5013,0.54051,0.0872639,0.5,0.447541,0,0.824219,0.248884,0.255168,20.9672,30.7318
41,0.82,0.744179,0.107999,0.164218,0.471961,0.155331,0,15.5014,-0.240331,0.220539,-0.638748,0.506779,0.105949,0.5,0.443022,0,0.854541,0.196322,0.232374,25.8395,45.43
42,0.84,0.764533,0.152866,0.141866,0.469801,0.189705,0,15.7379,0.02467,0.34491,-0.708788,0.450367,0.12186,0.5,0.438502,0,0.908661,0.158846,0.232491,30.0959,45.43
43,0.86,0.766969,0.179216,0.128173,0.459581,0.216958,0,15.5613,0.195747,0.210972,0.313614,0.035133,0.126041,0.5,0.433983,0,0.940724,0.160632,0.240663,33.6912,39.3742
44,0.88,0.780153,0.144868,0.155634,0.479651,0.228799,0,14.46,0.54432,0.0119657,0.798015,-0.170161,0.131779,0.5,0.429463,0,0.908865,0.251944,0.218541,37.1816,13.2067
45,0.9,0.786725,0.139065,0.167347,0.480313,0.22635,0,14.146,0.500387,0.121224,1.58978,-0.347002,0.150745,0.5,0.424944,0,0.911656,0.322442,0.215822,40.7971,20.487
46,0.92,0.798564,0.111699,0.18844,0.498425,0.223484,0,13.362,0.446435,0.0408677,3.3208,-0.374605,0.200089,0.5,0.420425,0,0.842493,0.433312,0.195649,44.1123,39.8805
47,0.94,0.766446,0.0559187,0.214184,0.496343,0.219883,0,12.6342,0.589357,-0.256058,4.55896,-0.363651,0.227741,0.5,0.415905,0,0.674954,0.560737,0.195666,47.4844,30.7121
48,0.96,0.65916,0.0228772,0.223674,0.412609,0.211705,0,11.2007,0.55763,-0.587229,5.33124,-0.332705,0.142858,0.5,0.411386,0,0.439743,0.626041,0.277331,49.5678,21.4579
49,0.98,0.66421,0.0434153,0.236925,0.383869,0.185261,0,11.1827,-0.0579083,-0.324589,3.22907,0.0151763,0.132119,0.5,0.406866,0,0.328797,0.622528,0.303997,49.0908,23.2105
50,1,0.732557,0.0130692,0.267841,0.451647,0.163572,0,12.009,-0.0490586,-0.575295,1.02635,0.202721,0.202777,0.5,0.402347,0,0.357316,0.647169,0.234142,48.3592,29.213
