step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_lin_vel_force_world,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
20,1789953996.019,-0.03135565,-0.0394182,0.09899994,-0.006513665,-0.0004476851,-0.01,-0.01437507,-0.001572307,0,-0.01012845,-0.0001385511,-0.00428,-0.0006302281,0.06050004,-0.002524367,-0.003202842,0,-0.004119514,-0.004426318,-0.01177971,0.05133595,0,-0.0004057956,-0.0002941411,0.03190488,0.07679929,0.04725517,0.005023443,1e-05,25.53575,0.007585442,0.0002776523,0.0004130894,0.001871257,0.01708861,0.45,0.1,1e-05,-0.02942683,0.1698854,0.5325406,0.3640282,27411,0.999677,407.17,32.77174
21,1789953996.879,-0.2267611,-0.2526581,0.7094985,-0.03537863,-0.003761495,-0.01,-0.09605217,-0.009686815,-0.0002991849,-0.06422811,-0.0009931964,-0.009320001,-0.001803058,0.5189501,-0.01598247,-0.01699862,-0.001246853,-0.03371304,-0.03935146,-0.02798573,0.3726948,0.11058,-0.002952877,-0.001777167,0.1758454,0.4385186,0.6646788,0.004809018,0.0001708594,25.53165,0.007066293,0.0002404853,0.0003426664,0.001674123,0.009272937,0,0.35,0.0001708594,-0.02117845,0.1704059,0.5174613,0.3293641,29021,0.9993615,437.38,35.45424
22,1789953997.712,-0.2053697,-0.2291256,0.6382495,-0.03900176,-0.003928684,-0.1574999,-0.06882336,-0.00922044,0,-0.04878108,-0.0008904428,-0.02628,-0.00103118,0.4115999,-0.01619143,-0.02786367,-0.002501471,-0.02487134,-0.04317998,-0.02520375,0.3301941,0.01178888,-0.002553312,-0.001789163,0.1567952,0.4305883,0.5283644,0.004738348,0.0001139063,25.52358,0.007007778,0.0002357202,0.0003791208,0.001654589,0.01648379,0.15,0.1,0.0001139063,-0.03146931,0.1611555,0.5006697,0.3266525,29705,0.9989156,461.47,37.6566
23,1789953998.565,-0.2822702,-0.3073574,0.8639991,-0.05361232,-0.004923039,-0.08249997,-0.09755071,-0.01252897,-0.002845336,-0.06923854,-0.001200971,-0.03517,-0.001169445,0.6196504,-0.02149909,-0.03266637,0,-0.02986391,-0.04999295,-0.03315264,0.4487513,0.05435685,-0.003278752,-0.002455658,0.2010934,0.5573422,0.7006931,0.004693751,5.0625e-05,25.51404,0.00687164,0.0002230046,0.0003515408,0.001603343,0.01598387,0.25,0.15,5.0625e-05,-0.03231552,0.1495065,0.4856515,0.3611963,29020,0.9983849,488.11,39.97943
24,1789953999.445,-0.2923332,-0.319823,0.9,-0.05958495,-0.004931701,-0.015,-0.09799232,-0.01290193,0,-0.07120942,-0.001247138,-0.03788,-0.001530692,0.5799004,-0.02567706,-0.04289208,0,-0.03039862,-0.05267042,-0.02803334,0.4688772,0,-0.003366391,-0.002483953,0.2169253,0.607565,0.4772793,0.004649693,0.0001708594,25.50768,0.006686199,0.000208599,0.0003235561,0.00150435,0.01322831,0.05,0.2,0.0001708594,-0.02960388,0.1417062,0.5103469,0.3635571,28122,0.9980099,511.93,41.53198
25,1789954000.314,-0.1202792,-0.1299811,0.3600009,-0.01640215,-0.002035034,-0.02,-0.04852708,-0.005229868,-3.714204e-05,-0.03193677,-0.000498003,0,-0.0009579562,0.2966996,-0.009106151,0,0,-0.01591241,-0.01540185,-0.01197356,0.187421,0.1060137,-0.00148111,-0.0009438158,0.088432,0.2828327,0.3807467,0.004704853,1e-05,25.49898,0.006732522,0.0002055199,0.0003235936,0.001498556,0.01677749,0.5,0.1,1e-05,-0.03402565,0.1304478,0.4991722,0.3633313,28493,0.9976168,528.63,42.06611
26,1789954001.151,-0.3101654,-0.3491591,0.9705016,-0.06202948,-0.005657928,-0.2349999,-0.1055436,-0.01332479,0,-0.07532876,-0.001341309,-0.04441999,-0.0009589604,0.6089007,-0.02509572,-0.04594769,0,-0.03647223,-0.0585004,-0.03359252,0.5047175,0,-0.003746087,-0.00276215,0.2618849,0.5943694,0.5947334,0.00443614,0.0001139063,25.49387,0.006347671,0.0001855384,0.0002772672,0.001448725,0.007982505,0,0.3,0.0001139063,-0.01931844,0.1487469,0.4875736,0.344198,29546,0.9972239,555.41,43.50385
27,1789954002.019,-0.3281749,-0.3593339,1.008003,-0.05776828,-0.006405567,-0.2249999,-0.1168991,-0.01411709,-0.04016504,-0.08147137,-0.001400724,-0.02781,-0.001829495,0.7694017,-0.02683574,-0.03270506,-0.0007765006,-0.03847447,-0.06601101,-0.03487667,0.5174985,0.09214475,-0.003874428,-0.002983359,0.2701617,0.5323001,1.016071,0.004461056,5.0625e-05,25.47417,0.006309681,0.000184999,0.0002787295,0.001384897,0.01532593,0.25,0.15,5.0625e-05,-0.03093847,0.1120952,0.4980562,0.3569167,28744,0.9958526,585.81,46.25086
28,1789954002.887,-0.3449792,-0.3677782,1.044003,-0.0644723,-0.006481445,-0.2124999,-0.1128782,-0.01498739,-0.0003608096,-0.08130899,-0.00145669,-0.03992999,-0.001249181,0.7488264,-0.02805627,-0.03942361,0,-0.03725264,-0.05942483,-0.03480437,0.5377247,0.05482703,-0.004002068,-0.003022772,0.2742886,0.5947449,0.8405865,0.004343395,0.0001139063,25.45737,0.006167878,0.0001848104,0.0002714377,0.001368235,0.01313301,0.1,0.2,0.0001139063,-0.03041562,0.1361456,0.4965611,0.3654916,28508,0.9951102,607.18,47.87883
29,1789954003.730,-0.3483193,-0.397871,1.077004,-0.06734036,-0.007953873,-0.2599999,-0.1150759,-0.01505766,-0.0006292993,-0.08294325,-0.001502878,-0.02774001,-0.0009013655,0.8094026,-0.03003659,-0.03437481,0,-0.03947348,-0.07871615,-0.03052929,0.5470624,0.0965124,-0.004138815,-0.00314606,0.2330733,0.5527793,0.7854597,0.004272996,5.0625e-05,25.44332,0.006099428,0.0001988581,0.0002825186,0.001345055,0.01546354,0.25,0.15,5.0625e-05,-0.03517267,0.1032866,0.4828117,0.3539116,29371,0.9944533,640.9,50.50914
30,1789954004.585,-0.3773113,-0.4023559,1.116005,-0.06774636,-0.007188782,-0.2449999,-0.1261213,-0.01599749,0,-0.08804359,-0.001545754,-0.02802,-0.0009961163,0.886753,-0.03129854,-0.03232026,0,-0.0408861,-0.06528331,-0.03729134,0.5685803,0.1097676,-0.004177026,-0.003262928,0.2705718,0.5853529,0.8136086,0.0041062,0.0002562891,25.43346,0.00590412,0.0001904383,0.0002666091,0.001340872,0.0135618,0,0.2,0.0002562891,-0.02826493,0.1192365,0.4842293,0.3652186,28931,0.9937546,662.54,53.06204
31,1789954005.427,-0.3743284,-0.4172098,1.150506,-0.07865049,-0.006584711,-0.06500001,-0.1263885,-0.01653132,0,-0.09319104,-0.001597153,-0.01468,-0.001822378,0.9860559,-0.03217843,-0.01759032,0,-0.04017786,-0.06702916,-0.04644148,0.5939412,0.2276643,-0.00435565,-0.003212197,0.2978189,0.7297816,1.21572,0.004136118,3.375e-05,25.41467,0.005953136,0.0001938259,0.0002913195,0.001331872,0.01751031,0.35,0.1,3.375e-05,-0.0337913,0.09806,0.492301,0.3439674,29387,0.9928375,685.19,55.18098
32,1789954006.265,-0.3826312,-0.4054338,1.186507,-0.06919278,-0.006605305,-0.1849999,-0.1327027,-0.01640597,0,-0.0912946,-0.00165798,-0.03328,-0.001465822,0.9027538,-0.03032991,-0.03980578,0,-0.04259312,-0.05902174,-0.03666226,0.6155853,0.1103408,-0.004431807,-0.0031071,0.3032291,0.6920378,0.9323424,0.003986571,0.0001708594,25.40249,0.005734795,0.0001817382,0.0002789844,0.001287502,0.01060314,0,0.2,0.0001708594,-0.02694294,0.09279098,0.4878602,0.3442602,29534,0.9919163,706.18,57.01527
33,1789954007.085,-0.3937213,-0.4191765,1.222507,-0.07277252,-0.007908618,-0.2824998,-0.1277946,-0.01758777,-0.03064336,-0.09085916,-0.001695427,-0.02948001,-0.001331358,0.9319048,-0.03158022,-0.03724637,0,-0.04493568,-0.06928493,-0.03571668,0.6247591,0.1231833,-0.004642536,-0.00359564,0.3124049,0.6996006,0.9389154,0.004011178,0.0001708594,25.37952,0.005762329,0.0001820007,0.0002777979,0.001291353,0.0161158,0.1,0.1,0.0001708594,-0.03357053,0.09031505,0.4875929,0.325633,30220,0.990819,735.68,59.70693
34,1789954007.941,-0.4141019,-0.4566311,1.260008,-0.0748426,-0.007103383,-0.17,-0.1360038,-0.01828434,-0.0001264709,-0.09718128,-0.001759924,-0.04329,-0.001318351,0.8840787,-0.03372193,-0.04964254,0,-0.04394011,-0.06157539,-0.03782956,0.6514709,0.05445849,-0.004712724,-0.003535636,0.3298711,0.8051018,1.13312,0.004042989,1e-05,25.36462,0.005852406,0.0001851919,0.0002824366,0.001341789,0.01709839,0.45,0.1,1e-05,-0.03198924,0.1129065,0.4977398,0.3528192,28893,0.9901424,777.57,63.56664
35,1789954008.781,-0.4343368,-0.4506342,1.296009,-0.08123391,-0.008736531,-0.2149999,-0.1443962,-0.01781159,0,-0.10187,-0.001802557,-0.04772,-0.001692729,0.9668538,-0.03383425,-0.04397298,0,-0.05049196,-0.09425222,-0.04290023,0.665305,0.1086325,-0.005081505,-0.003759353,0.3165852,0.9269029,1.006459,0.003872067,7.59375e-05,25.35458,0.005625085,0.0001687675,0.0002566445,0.001327607,0.008582226,0,0.25,7.59375e-05,-0.01798101,0.08999591,0.491729,0.3426504,29454,0.9892851,805.84,65.92088
36,1789954009.638,-0.4350433,-0.4868843,1.33201,-0.07778922,-0.006667059,-0.04,-0.1492487,-0.01963023,-0.0002264285,-0.1079028,-0.001851625,-0.03132,-0.002303311,1.040855,-0.0350011,-0.03740158,0,-0.04645953,-0.06410582,-0.04550324,0.694314,0.1713623,-0.005066275,-0.003530208,0.3371837,1.031013,1.182393,0.003817634,0.0001139063,25.33034,0.005564981,0.0001619271,0.0002413205,0.001344099,0.01288666,0.1,0.15,0.0001139063,-0.02423475,0.1115211,0.4986818,0.3453865,29116,0.9879444,825.71,66.88055
