step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_lin_vel_force_world,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
10,1789951803.293,-0.1281686,-0.1403844,0.3960012,-0.01966647,-0.002384625,-0.2049999,-0.03843085,-0.005716111,0,-0.02732602,-0.0005459849,-0.01812,-0.000295839,0.2575996,-0.01027438,-0.01663296,0,-0.01542171,-0.02217532,-0.01650422,0.2044418,0.00629108,-0.001479929,-0.00115408,0.09192901,0.2893499,0.227156,0.005618908,0.0006666667,25.59785,0.03725003,0.01089609,0.01658052,0.004154513,0.01103827,0,0.15,0.0006666667,-0.02159304,0.2293476,0.9837224,1.613623,37847,1.003023,244.59,19.21859
11,1789951805.894,-0.1415708,-0.1491799,0.432001,-0.02672384,-0.002333241,-0.1233333,-0.05015604,-0.006288763,-1.139283e-05,-0.03500698,-0.0006047752,-0.01009334,-0.0004315127,0.3417829,-0.01079688,-0.009277079,-0.001819074,-0.0162361,-0.02214267,-0.01968287,0.2236102,0.06342322,-0.001682338,-0.001243795,0.1044887,0.2884969,0.288957,0.005608737,0.0002962963,25.58652,0.03747556,0.01084052,0.01704203,0.003984271,0.01648608,0.2,0.1,0.0002962963,-0.02294654,0.210408,0.9765887,1.618227,37884,1.002437,266.47,22.22462
12,1789951808.493,-0.1203202,-0.1355559,0.3708755,-0.02173405,-0.001886076,-0.058125,-0.04583918,-0.00541527,-0.008376477,-0.03185965,-0.0005181669,-0.0107975,-0.0007417569,0.2556246,-0.009431353,-0.01119948,-0.0006356369,-0.01455721,-0.01983671,-0.01734081,0.1935803,0.03582962,-0.001433247,-0.001045334,0.09289524,0.2926341,0.3045341,0.005628217,0.0004444444,25.59083,0.03822586,0.01115443,0.01761207,0.003831139,0.01493266,0.1,0.15,0.0004444444,-0.02429965,0.2277608,0.9758954,1.61675,37916,1.00351,276.21,22.30744
13,1789951811.100,-0.1448446,-0.1610542,0.4432503,-0.0278127,-0.00212377,-0.06999999,-0.0507526,-0.006425869,-0.0009296479,-0.03635655,-0.0006208919,-0.0115925,-0.0009645177,0.3398561,-0.01134232,-0.01148043,-0.001613597,-0.01652008,-0.02326431,-0.01945354,0.2319601,0.05969189,-0.001713204,-0.001232428,0.1159678,0.3420452,0.3492767,0.005594696,0.0004444444,25.60284,0.03831071,0.01158225,0.01763286,0.003500898,0.01538613,0.1,0.1,0.0004444444,-0.02635396,0.2036064,0.9807034,1.619342,37808,1.003669,290.67,23.69999
14,1789951813.720,-0.1725409,-0.1871834,0.53625,-0.03201944,-0.003172095,-0.1008333,-0.06240819,-0.007923964,-0.008430757,-0.0440793,-0.0007485614,-0.01507667,-0.0006744101,0.4100413,-0.01413501,-0.01623111,-0.002985048,-0.02072658,-0.03141529,-0.02420968,0.2776803,0.05660939,-0.002090727,-0.001544285,0.1309924,0.3743769,0.4162218,0.005655962,0.0004444444,25.6047,0.03898761,0.01209285,0.01791574,0.003323057,0.01585281,0.1,0.1,0.0004444444,-0.02606029,0.1775951,0.9814565,1.632814,37602,1.004023,320.32,26.16927
15,1789951816.325,-0.180314,-0.1922477,0.5462999,-0.03113459,-0.003049946,-0.1419999,-0.06191112,-0.008099126,-6.353391e-05,-0.04330685,-0.0007604646,-0.010096,-0.0006722279,0.4534499,-0.01438211,-0.0101679,-1.862245e-05,-0.02080385,-0.03309717,-0.01671467,0.2827851,0.09821548,-0.002121086,-0.001543861,0.1448908,0.3820276,0.4848392,0.005722885,0.0002962963,25.60579,0.03822353,0.01228882,0.01713364,0.003078191,0.01590318,0.15,0.1,0.0002962963,-0.02588494,0.1835653,0.9731402,1.625619,37827,1.00362,323.96,25.94104
16,1789951818.987,-0.1991709,-0.2168108,0.6119994,-0.0361227,-0.003432401,-0.145,-0.06726357,-0.008990986,0,-0.04750501,-0.0008571087,-0.017616,-0.0006481872,0.4440698,-0.01616651,-0.01885724,0,-0.02278408,-0.03657419,-0.02210382,0.3174155,0.0579476,-0.002322424,-0.001788865,0.1558883,0.4229184,0.5124472,0.005686101,0.0006666667,25.60954,0.03786118,0.01232359,0.01691644,0.002935047,0.01315528,0,0.1,0.0006666667,-0.02511464,0.1575808,1.027113,1.627792,37027,1.004276,375.37,29.7161
17,1789951821.647,-0.1934281,-0.2099864,0.5944993,-0.03627163,-0.003036248,-0.09,-0.06861472,-0.008373834,0,-0.04804059,-0.0008291029,-0.02129,-0.0008997557,0.4040746,-0.01468065,-0.02238854,-0.006730799,-0.02294271,-0.03302054,-0.02493881,0.3117632,0.03447444,-0.002279294,-0.001654559,0.1431515,0.3951492,0.4574821,0.005670883,0.0006666667,25.61825,0.03753094,0.01251873,0.01648905,0.002852278,0.01516139,0.1,0.1,0.0006666667,-0.02494579,0.1650386,1.027794,1.625182,37054,1.005077,366.76,29.16929
18,1789951824.287,-0.1558506,-0.1699139,0.4781992,-0.02804937,-0.002805546,-0.123,-0.05321308,-0.006912263,-0.002674014,-0.03751248,-0.0006643916,-0.016196,-0.0006503557,0.3274198,-0.01194326,-0.01768618,-0.0007100682,-0.01925301,-0.03126765,-0.01702425,0.2469436,0.02793322,-0.00186765,-0.001376599,0.1141938,0.3549559,0.3466123,0.005533812,0.0006666667,25.61528,0.03758766,0.0127665,0.01647651,0.002810839,0.01497279,0.1,0.1,0.0006666667,-0.02584588,0.2104616,1.018501,1.615625,37319,1.003994,394.28,31.6571
19,1789951826.938,-0.2359941,-0.2435731,0.7199984,-0.04818628,-0.002868531,-0.015,-0.08044785,-0.01024627,-0.0004861588,-0.05743185,-0.001007703,-0.03559999,-0.001521371,0.4412995,-0.01931833,-0.03562625,0,-0.02545263,-0.03552048,-0.02716605,0.3836318,0,-0.002771628,-0.001864896,0.2072236,0.6652232,0.5931281,0.00549629,0.0006666667,25.5961,0.03852893,0.01327371,0.01706622,0.002692713,0.0160734,0.1,0.1,0.0006666667,-0.02475263,0.1452215,1.018626,1.624633,37190,1.003127,423.21,33.5776
