attempt,step,time_s,phase,jaw_centre_error_m,lateral_error_m,along_error_m,tip_goal_error_m,jaw_command_m,approach_elevation_deg,jaw_tilt_deg,base_height_m,base_shift_m,base_yaw_deg,finger_contact_n,forearm_contact_n,fell,cup_lift_m,cup_tilt_deg
0,7,0.14,spawn,0.01708,0.01366,-0.01025,0.01708,0.0048,5.04,41.72,0.3325,0.0065,-0.031,0.0,0.0,0,0.0,0.0
1,7,0.14,spawn,0.01708,0.01366,-0.01025,0.01708,0.0048,5.04,41.72,0.3325,0.0065,-0.031,0.0,0.0,0,0.0,0.0
2,7,0.14,spawn,0.01707,0.01366,-0.01025,0.01707,0.0048,5.04,41.72,0.3325,0.0065,-0.031,0.0,0.0,0,0.0,0.0
3,7,0.14,spawn,0.01708,0.01366,-0.01025,0.01708,0.0048,5.04,41.72,0.3325,0.0065,-0.031,0.0,0.0,0,0.0,0.0
0,8,0.16,spawn,0.01492,0.01312,-0.00709,0.01492,0.0054,6.5,46.45,0.3295,0.0075,-0.055,0.0,0.0,0,0.0,0.0
1,8,0.16,spawn,0.01492,0.01312,-0.00709,0.01492,0.0054,6.5,46.45,0.3295,0.0075,-0.055,0.0,0.0,0,0.0,0.0
2,8,0.16,spawn,0.01492,0.01312,-0.00709,0.01492,0.0054,6.5,46.45,0.3295,0.0075,-0.055,0.0,0.0,0,0.0,0.0
3,8,0.16,spawn,0.01491,0.01312,-0.0071,0.01491,0.0054,6.5,46.45,0.3295,0.0075,-0.055,0.0,0.0,0,0.0,0.0
0,9,0.18,spawn,0.0125,0.0113,-0.00534,0.0125,0.006,8.32,51.05,0.3268,0.0085,-0.082,0.0,0.0,0,0.0,0.0
1,9,0.18,spawn,0.0125,0.01131,-0.00534,0.0125,0.006,8.32,51.05,0.3268,0.0085,-0.082,0.0,0.0,0,0.0,0.0
2,9,0.18,spawn,0.0125,0.0113,-0.00534,0.0125,0.006,8.32,51.05,0.3268,0.0085,-0.082,0.0,0.0,0,0.0,0.0
3,9,0.18,spawn,0.01249,0.0113,-0.00534,0.01249,0.006,8.32,51.05,0.3268,0.0085,-0.082,0.0,0.0,0,0.0,0.0
0,10,0.2,spawn,0.01332,0.01257,-0.00441,0.01332,0.0066,9.83,55.58,0.3245,0.0095,-0.108,0.0,0.0,0,0.0,0.0
1,10,0.2,spawn,0.01332,0.01257,-0.0044,0.01332,0.0066,9.83,55.58,0.3245,0.0095,-0.108,0.0,0.0,0,0.0,0.0
2,10,0.2,spawn,0.01334,0.0126,-0.0044,0.01334,0.0066,9.83,55.58,0.3245,0.0095,-0.108,0.0,0.0,0,0.0,0.0
3,10,0.2,spawn,0.01333,0.01258,-0.0044,0.01333,0.0066,9.83,55.58,0.3245,0.0095,-0.108,0.0,0.0,0,0.0,0.0
0,11,0.22,spawn,0.01132,0.01102,-0.00259,0.01132,0.0072,9.98,60.13,0.3226,0.0105,-0.136,0.0,0.0,0,0.0,0.0
1,11,0.22,spawn,0.01134,0.01104,-0.00258,0.01134,0.0072,9.98,60.13,0.3226,0.0105,-0.136,0.0,0.0,0,0.0,0.0
2,11,0.22,spawn,0.01132,0.01103,-0.00258,0.01132,0.0072,9.98,60.13,0.3226,0.0105,-0.136,0.0,0.0,0,0.0,0.0
3,11,0.22,spawn,0.01131,0.01101,-0.00259,0.01131,0.0072,9.98,60.13,0.3226,0.0105,-0.136,0.0,0.0,0,0.0,0.0
0,12,0.24,spawn,0.01203,0.01201,0.00064,0.01203,0.0078,10.62,64.44,0.3209,0.0116,-0.18,0.0,0.0,0,0.0,0.0
1,12,0.24,spawn,0.01205,0.01203,0.00064,0.01205,0.0078,10.62,64.44,0.3209,0.0116,-0.18,0.0,0.0,0,0.0,0.0
2,12,0.24,spawn,0.01202,0.01201,0.00064,0.01202,0.0078,10.62,64.44,0.3209,0.0116,-0.18,0.0,0.0,0,0.0,0.0
3,12,0.24,spawn,0.01201,0.012,0.00064,0.01201,0.0078,10.62,64.44,0.3209,0.0116,-0.18,0.0,0.0,0,0.0,0.0
0,13,0.26,spawn,0.01065,0.01044,0.00214,0.01065,0.0084,10.55,68.72,0.3196,0.0127,-0.232,0.0,0.0,0,0.0,0.0
1,13,0.26,spawn,0.01065,0.01043,0.00215,0.01065,0.0084,10.55,68.72,0.3196,0.0127,-0.232,0.0,0.0,0,0.0,0.0
2,13,0.26,spawn,0.01065,0.01044,0.00215,0.01065,0.0084,10.55,68.72,0.3196,0.0127,-0.232,0.0,0.0,0,0.0,0.0
3,13,0.26,spawn,0.01066,0.01044,0.00214,0.01066,0.0084,10.55,68.72,0.3196,0.0127,-0.232,0.0,0.0,0,0.0,0.0
0,14,0.28,spawn,0.00932,0.00849,0.00384,0.00932,0.009,10.45,72.84,0.3185,0.0137,-0.285,0.0,0.0,0,0.0,0.0
1,14,0.28,spawn,0.00931,0.00848,0.00384,0.00931,0.009,10.45,72.84,0.3185,0.0137,-0.285,0.0,0.0,0,0.0,0.0
2,14,0.28,spawn,0.00934,0.00851,0.00386,0.00934,0.009,10.45,72.83,0.3185,0.0137,-0.285,0.0,0.0,0,0.0,0.0
3,14,0.28,spawn,0.00933,0.0085,0.00385,0.00933,0.009,10.45,72.84,0.3185,0.0137,-0.285,0.0,0.0,0,0.0,0.0
0,15,0.3,spawn,0.0063,0.00468,0.00422,0.0063,0.0096,9.76,76.79,0.3176,0.0146,-0.336,0.0,0.0,0,0.0,0.0
1,15,0.3,spawn,0.00629,0.00466,0.00423,0.00629,0.0096,9.76,76.79,0.3176,0.0146,-0.336,0.0,0.0,0,0.0,0.0
2,15,0.3,spawn,0.00634,0.00471,0.00424,0.00634,0.0096,9.77,76.79,0.3177,0.0146,-0.336,0.0,0.0,0,0.0,0.0
3,15,0.3,spawn,0.00632,0.00469,0.00423,0.00632,0.0096,9.77,76.79,0.3177,0.0146,-0.336,0.0,0.0,0,0.0,0.0
0,16,0.32,spawn,0.00766,0.00458,0.00614,0.00766,0.0102,9.74,79.5,0.317,0.0155,-0.383,0.0,0.0,0,0.0,0.0
1,16,0.32,spawn,0.00766,0.00457,0.00614,0.00766,0.0102,9.74,79.5,0.317,0.0155,-0.383,0.0,0.0,0,0.0,0.0
2,16,0.32,spawn,0.00769,0.0046,0.00616,0.00769,0.0102,9.75,79.5,0.317,0.0155,-0.383,0.0,0.0,0,0.0,0.0
3,16,0.32,spawn,0.00768,0.0046,0.00615,0.00768,0.0102,9.75,79.5,0.317,0.0155,-0.383,0.0,0.0,0,0.0,0.0
0,17,0.34,spawn,0.00813,0.00188,0.00791,0.00813,0.0108,8.97,81.0,0.3167,0.0163,-0.417,0.0,0.0,0,0.0,0.0
1,17,0.34,spawn,0.00813,0.00188,0.00791,0.00813,0.0108,8.97,81.0,0.3167,0.0163,-0.417,0.0,0.0,0,0.0,0.0
2,17,0.34,spawn,0.00814,0.00187,0.00792,0.00814,0.0108,8.97,80.99,0.3167,0.0163,-0.417,0.0,0.0,0,0.0,0.0
3,17,0.34,spawn,0.00813,0.00187,0.00791,0.00813,0.0108,8.97,80.99,0.3167,0.0163,-0.417,0.0,0.0,0,0.0,0.0
0,18,0.36,spawn,0.0103,0.00145,0.0102,0.0103,0.0114,8.66,79.74,0.3165,0.0171,-0.441,0.0,0.0,0,0.0,0.0
1,18,0.36,spawn,0.01031,0.00146,0.0102,0.01031,0.0114,8.65,79.75,0.3165,0.0171,-0.441,0.0,0.0,0,0.0,0.0
2,18,0.36,spawn,0.0103,0.00144,0.0102,0.0103,0.0114,8.66,79.74,0.3165,0.0171,-0.441,0.0,0.0,0,0.0,0.0
3,18,0.36,spawn,0.01031,0.00145,0.01021,0.01031,0.0114,8.66,79.75,0.3165,0.0171,-0.441,0.0,0.0,0,0.0,0.0
0,19,0.38,spawn,0.01261,0.00419,0.01189,0.01261,0.012,8.61,76.8,0.3164,0.018,-0.42,0.0,0.0,0,0.0,0.0
1,19,0.38,spawn,0.0126,0.0042,0.01188,0.0126,0.012,8.62,76.79,0.3164,0.018,-0.42,0.0,0.0,0,0.0,0.0
2,19,0.38,spawn,0.01263,0.00422,0.0119,0.01263,0.012,8.61,76.8,0.3164,0.018,-0.42,0.0,0.0,0,0.0,0.0
3,19,0.38,spawn,0.0126,0.00421,0.01188,0.0126,0.012,8.62,76.79,0.3164,0.018,-0.42,0.0,0.0,0,0.0,0.0
0,20,0.4,spawn,0.01515,0.0013,0.0151,0.01515,0.0126,7.56,73.61,0.3163,0.0188,-0.442,0.0,0.0,0,0.0,0.0
1,20,0.4,spawn,0.01515,0.00124,0.01509,0.01515,0.0126,7.56,73.6,0.3163,0.0188,-0.442,0.0,0.0,0,0.0,0.0
2,20,0.4,spawn,0.01517,0.00132,0.01511,0.01517,0.0126,7.56,73.61,0.3163,0.0188,-0.442,0.0,0.0,0,0.0,0.0
3,20,0.4,spawn,0.01515,0.00125,0.0151,0.01515,0.0126,7.57,73.6,0.3163,0.0188,-0.442,0.0,0.0,0,0.0,0.0
0,21,0.42,spawn,0.01782,0.00148,0.01776,0.01782,0.0132,6.67,69.8,0.3163,0.0195,-0.435,0.0,0.0,0,0.0,0.0
1,21,0.42,spawn,0.0178,0.00142,0.01774,0.0178,0.0132,6.68,69.79,0.3163,0.0196,-0.435,0.0,0.0,0,0.0,0.0
2,21,0.42,spawn,0.01783,0.00147,0.01777,0.01783,0.0132,6.67,69.8,0.3163,0.0196,-0.435,0.0,0.0,0,0.0,0.0
3,21,0.42,spawn,0.0178,0.0014,0.01774,0.0178,0.0132,6.69,69.78,0.3163,0.0196,-0.435,0.0,0.0,0,0.0,0.0
0,22,0.44,spawn,0.02035,0.00461,0.01982,0.02035,0.0138,5.88,65.65,0.3163,0.0203,-0.413,0.0,0.0,0,0.0,0.0
1,22,0.44,spawn,0.02039,0.00468,0.01985,0.02039,0.0138,5.88,65.65,0.3163,0.0203,-0.413,0.0,0.0,0,0.0,0.0
2,22,0.44,spawn,0.02036,0.00459,0.01984,0.02036,0.0138,5.88,65.65,0.3163,0.0203,-0.413,0.0,0.0,0,0.0,0.0
3,22,0.44,spawn,0.0204,0.00467,0.01986,0.0204,0.0138,5.88,65.64,0.3163,0.0203,-0.414,0.0,0.0,0,0.0,0.0
0,23,0.46,spawn,0.02366,0.00917,0.02181,0.02366,0.0144,5.97,65.88,0.3162,0.0211,-0.386,0.0,0.0,0,0.0,0.0
1,23,0.46,spawn,0.02359,0.00894,0.02183,0.02359,0.0144,5.99,65.88,0.3162,0.0211,-0.384,0.0,0.0,0,0.0,0.0
2,23,0.46,spawn,0.02367,0.00915,0.02183,0.02367,0.0144,5.97,65.87,0.3162,0.0211,-0.386,0.0,0.0,0,0.0,0.0
3,23,0.46,spawn,0.02361,0.00894,0.02185,0.02361,0.0144,5.99,65.87,0.3162,0.0211,-0.384,0.0,0.0,0,0.0,0.0
0,24,0.48,spawn,0.02438,0.01087,0.02182,0.02438,0.015,5.23,67.98,0.3162,0.0217,-0.349,0.0,0.0,0,0.0,0.0
1,24,0.48,spawn,0.02446,0.01099,0.02185,0.02446,0.015,5.22,67.77,0.3162,0.0217,-0.35,0.0,0.0,0,0.0,0.0
2,24,0.48,spawn,0.0244,0.01087,0.02184,0.0244,0.015,5.22,68.03,0.3162,0.0217,-0.349,0.0,0.0,0,0.0,0.0
3,24,0.48,spawn,0.02449,0.01102,0.02187,0.02449,0.015,5.21,67.74,0.3162,0.0217,-0.35,0.0,0.0,0,0.0,0.0
0,25,0.5,spawn,0.02529,0.00944,0.02346,0.02529,0.0156,5.83,72.27,0.3162,0.0225,-0.288,0.0,0.0,0,0.0,0.0
1,25,0.5,spawn,0.02515,0.00928,0.02337,0.02515,0.0156,5.86,72.09,0.3162,0.0225,-0.287,0.0,0.0,0,0.0,0.0
2,25,0.5,spawn,0.02531,0.00944,0.02348,0.02531,0.0156,5.83,72.37,0.3162,0.0225,-0.287,0.0,0.0,0,0.0,0.0
3,25,0.5,spawn,0.02514,0.00926,0.02338,0.02514,0.0156,5.87,72.06,0.3162,0.0225,-0.287,0.0,0.0,0,0.0,0.0
0,26,0.52,spawn,0.02575,0.01207,0.02275,0.02575,0.0162,5.1,76.19,0.3162,0.0231,-0.278,0.0,0.0,0,0.0,0.0
1,26,0.52,spawn,0.02551,0.0119,0.02256,0.02551,0.0162,5.14,76.07,0.3162,0.0231,-0.278,0.0,0.0,0,0.0,0.0
2,26,0.52,spawn,0.02561,0.01197,0.02265,0.02561,0.0162,5.09,76.39,0.3162,0.0231,-0.276,0.0,0.0,0,0.0,0.0
3,26,0.52,spawn,0.02551,0.01189,0.02257,0.02551,0.0162,5.14,76.03,0.3162,0.0231,-0.278,0.0,0.0,0,0.0,0.0
0,27,0.54,spawn,0.02316,0.00866,0.02149,0.02316,0.0168,4.36,78.98,0.3163,0.0236,-0.217,0.0,0.0,0,0.0,0.0
1,27,0.54,spawn,0.02242,0.0081,0.02091,0.02242,0.0168,4.35,77.71,0.3163,0.0236,-0.216,0.0,0.0,0,0.0,0.0
2,27,0.54,spawn,0.0221,0.00837,0.02045,0.0221,0.0168,4.24,78.26,0.3163,0.0236,-0.216,0.0,0.0,0,0.0,0.0
3,27,0.54,spawn,0.02243,0.00799,0.02096,0.02243,0.0168,4.39,77.63,0.3163,0.0236,-0.216,0.0,0.0,0,0.0,0.0
0,28,0.56,spawn,0.02178,0.00765,0.0204,0.02178,0.0174,3.84,79.94,0.3162,0.0241,-0.179,0.0,0.0,0,0.0,0.0
1,28,0.56,spawn,0.02137,0.00473,0.02084,0.02137,0.0174,4.52,77.66,0.3162,0.0241,-0.164,0.0,0.0,0,0.0,0.0
2,28,0.56,spawn,0.02122,0.0056,0.02046,0.02122,0.0174,4.27,78.09,0.3162,0.0241,-0.172,0.0,0.0,0,0.0,0.0
3,28,0.56,spawn,0.02149,0.00488,0.02093,0.02149,0.0174,4.52,77.58,0.3162,0.0242,-0.166,0.0,0.0,0,0.0,0.0
0,29,0.58,spawn,0.02219,0.01155,0.01894,0.02219,0.018,3.02,80.52,0.3163,0.0245,-0.183,0.0,0.0,0,0.0,0.0
1,29,0.58,spawn,0.0222,0.0107,0.01945,0.0222,0.018,3.84,77.5,0.3162,0.0246,-0.18,0.0,0.0,0,0.0,0.0
2,29,0.58,spawn,0.02266,0.0119,0.01929,0.02266,0.018,3.69,77.53,0.3162,0.0245,-0.19,0.0,0.0,0,0.0,0.0
3,29,0.58,spawn,0.02231,0.01078,0.01953,0.02231,0.018,3.83,77.45,0.3162,0.0246,-0.181,0.0,0.0,0,0.0,0.0
0,30,0.6,spawn,0.01985,0.00867,0.01785,0.01985,0.0186,2.39,80.87,0.3163,0.0249,-0.122,0.0,0.0,0,0.0,0.0
1,30,0.6,spawn,0.01933,0.00869,0.01727,0.01933,0.0186,3.21,77.5,0.3163,0.0249,-0.132,0.0,0.0,0,0.0,0.0
2,30,0.6,spawn,0.01988,0.01053,0.01686,0.01988,0.0186,2.95,77.51,0.3163,0.0248,-0.145,0.0,0.0,0,0.0,0.0
3,30,0.6,spawn,0.01936,0.00856,0.01737,0.01936,0.0186,3.22,77.47,0.3163,0.0249,-0.131,0.0,0.0,0,0.0,0.0
0,31,0.62,spawn,0.01859,0.00638,0.01746,0.01859,0.0192,1.83,80.76,0.3163,0.0252,-0.072,0.0,0.0,0,0.0,0.0
1,31,0.62,spawn,0.01672,0.00185,0.01661,0.01672,0.0192,3.21,77.2,0.3163,0.0252,-0.057,0.0,0.0,0,0.0,0.0
2,31,0.62,spawn,0.01587,0.00354,0.01547,0.01587,0.0192,2.75,77.78,0.3163,0.0251,-0.062,0.0,0.0,0,0.0,0.0
3,31,0.62,spawn,0.01682,0.00202,0.0167,0.01682,0.0192,3.18,77.26,0.3163,0.0252,-0.056,0.0,0.0,0,0.0,0.0
0,32,0.64,spawn,0.01902,0.01029,0.016,0.01902,0.0198,0.89,80.5,0.3162,0.0255,-0.082,0.0,0.0,0,0.0,0.0
1,32,0.64,spawn,0.0169,0.00585,0.01585,0.0169,0.0198,2.67,76.4,0.3162,0.0255,-0.08,0.0,0.0,0,0.0,0.0
2,32,0.64,spawn,0.01586,0.0032,0.01553,0.01586,0.0198,2.29,75.31,0.3162,0.0254,-0.058,0.0,0.0,0,0.0,0.0
3,32,0.64,spawn,0.01698,0.00612,0.01584,0.01698,0.0198,2.61,76.59,0.3162,0.0255,-0.079,0.0,0.0,0,0.0,0.0
0,33,0.66,spawn,0.01881,0.01095,0.0153,0.01881,0.0204,0.54,80.16,0.3161,0.0258,-0.069,0.0,0.0,0,0.0,0.0
1,33,0.66,spawn,0.0157,0.00263,0.01548,0.0157,0.0204,2.05,76.01,0.3162,0.0257,-0.035,0.0,0.0,0,0.0,0.0
2,33,0.66,spawn,0.01596,0.00786,0.01389,0.01596,0.0204,1.16,75.07,0.3161,0.0255,-0.075,0.0,0.0,0,0.0,0.0
3,33,0.66,spawn,0.01588,0.00284,0.01562,0.01588,0.0204,2.07,76.15,0.3162,0.0258,-0.033,0.0,0.0,0,0.0,0.0
0,34,0.68,spawn,0.01754,0.0071,0.01604,0.01754,0.021,0.84,78.33,0.316,0.0261,-0.04,0.0,0.0,0,0.0,0.0
1,34,0.68,spawn,0.01692,0.00069,0.0169,0.01692,0.021,1.4,76.02,0.3161,0.026,0.003,0.0,0.0,0,0.0,0.0
2,34,0.68,spawn,0.01415,0.00198,0.01401,0.01415,0.021,1.26,74.5,0.316,0.0258,-0.009,0.0,0.0,0,0.0,0.0
3,34,0.68,spawn,0.01704,0.00118,0.017,0.01704,0.021,1.4,76.14,0.3161,0.0261,0.002,0.0,0.0,0,0.0,0.0
0,35,0.7,spawn,0.01739,0.00269,0.01718,0.01739,0.0216,0.83,73.72,0.3159,0.0264,-0.015,0.0,0.0,0,0.0,0.0
1,35,0.7,spawn,0.01789,0.00378,0.01749,0.01789,0.0216,0.49,75.76,0.3161,0.0263,-0.008,0.0,0.0,0,0.0,0.0
2,35,0.7,spawn,0.01454,0.00153,0.01446,0.01454,0.0216,0.84,74.91,0.3159,0.026,0.023,0.0,0.0,0,0.0,0.0
3,35,0.7,spawn,0.01796,0.00387,0.01753,0.01796,0.0216,0.49,75.94,0.3161,0.0263,-0.006,0.0,0.0,0,0.0,0.0
0,36,0.72,spawn,0.01727,0.00381,0.01684,0.01727,0.0222,0.25,70.64,0.3159,0.0266,-0.02,0.0,0.0,0,0.0,0.0
1,36,0.72,spawn,0.01854,0.00393,0.01812,0.01854,0.0222,0.41,75.53,0.316,0.0266,-0.002,0.0,0.0,0,0.0,0.0
2,36,0.72,spawn,0.0152,0.0042,0.01461,0.0152,0.0222,-0.03,74.52,0.3157,0.0261,-0.005,0.0,0.0,0,0.0,0.0
3,36,0.72,spawn,0.01853,0.00407,0.01808,0.01853,0.0222,0.35,75.74,0.316,0.0266,-0.0,0.0,0.0,0,0.0,0.0
0,37,0.74,spawn,0.01689,0.00649,0.01559,0.01689,0.0228,-0.76,68.98,0.3159,0.0267,-0.012,0.0,0.0,0,0.0,0.0
1,37,0.74,spawn,0.0203,0.0068,0.01912,0.0203,0.0228,-0.15,73.74,0.316,0.0269,-0.014,0.0,0.0,0,0.0,0.0
2,37,0.74,spawn,0.0169,0.00524,0.01607,0.0169,0.0228,-0.16,74.3,0.3156,0.0264,-0.009,0.0,0.0,0,0.0,0.0
3,37,0.74,spawn,0.02041,0.00747,0.01899,0.02041,0.0228,-0.28,74.45,0.316,0.0269,-0.018,0.0,0.0,0,0.0,0.0
0,38,0.76,spawn,0.0179,0.00575,0.01695,0.0179,0.0234,-0.99,68.77,0.3159,0.0269,0.021,0.0,0.0,0,0.0,0.0
1,38,0.76,spawn,0.02161,0.00619,0.02071,0.02161,0.0234,-0.68,71.74,0.316,0.0272,0.005,0.0,0.0,0,0.0,0.0
2,38,0.76,spawn,0.01827,0.00241,0.01811,0.01827,0.0234,0.05,74.09,0.3155,0.0266,0.008,0.0,0.0,0,0.0,0.0
3,38,0.76,spawn,0.02164,0.00556,0.02091,0.02164,0.0234,-0.41,73.85,0.316,0.0272,0.001,0.0,0.0,0,0.0,0.0
0,39,0.78,spawn,0.0192,0.00683,0.01794,0.0192,0.024,-1.3,68.29,0.3159,0.027,-0.003,0.0,0.0,0,0.0,0.0
1,39,0.78,spawn,0.02176,0.00389,0.02141,0.02176,0.024,-0.71,71.6,0.316,0.0274,0.031,0.0,0.0,0,0.0,0.0
2,39,0.78,spawn,0.01976,0.00393,0.01937,0.01976,0.024,-0.42,71.31,0.3155,0.0268,-0.015,0.0,0.0,0,0.0,0.0
3,39,0.78,spawn,0.02242,0.00578,0.02166,0.02242,0.024,-0.82,72.27,0.316,0.0275,0.0,0.0,0.0,0,0.0,0.0
0,40,0.8,spawn,0.01963,0.00702,0.01833,0.01963,0.0246,-1.49,68.13,0.316,0.0271,-0.005,0.0,0.0,0,0.0,0.0
1,40,0.8,spawn,0.01979,0.00282,0.01958,0.01979,0.0246,-0.76,71.57,0.3159,0.0276,0.04,0.0,0.0,0,0.0,0.0
2,40,0.8,spawn,0.02068,0.0049,0.0201,0.02068,0.0246,-1.05,67.41,0.3156,0.027,-0.022,0.0,0.0,0,0.0,0.0
3,40,0.8,spawn,0.02164,0.00571,0.02087,0.02164,0.0246,-1.04,71.4,0.316,0.0277,-0.0,0.0,0.0,0,0.0,0.0
0,41,0.82,spawn,0.02088,0.00957,0.01855,0.02088,0.0252,-2.04,67.82,0.3161,0.0272,-0.016,0.0,0.0,0,0.0,0.0
1,41,0.82,spawn,0.01848,0.00053,0.01847,0.01848,0.0252,-0.45,71.25,0.3158,0.0278,0.041,0.0,0.0,0,0.0,0.0
2,41,0.82,spawn,0.02083,0.00734,0.01949,0.02083,0.0252,-1.88,65.25,0.3157,0.0272,-0.022,0.0,0.0,0,0.0,0.0
3,41,0.82,spawn,0.02151,0.00701,0.02034,0.02151,0.0252,-1.66,68.82,0.3161,0.028,-0.001,0.0,0.0,0,0.0,0.0
0,42,0.84,spawn,0.02176,0.01026,0.01919,0.02176,0.0258,-2.54,67.43,0.3162,0.0273,0.006,0.0,0.0,0,0.0,0.0
1,42,0.84,spawn,0.02113,0.00718,0.01987,0.02113,0.0258,-0.46,67.62,0.3158,0.0281,0.077,0.0,0.0,0,0.0,0.0
2,42,0.84,spawn,0.01986,0.00501,0.01922,0.01986,0.0258,-1.9,65.2,0.3157,0.0273,0.008,0.0,0.0,0,0.0,0.0
3,42,0.84,spawn,0.02273,0.0097,0.02055,0.02273,0.0258,-2.42,65.93,0.3162,0.0282,-0.009,0.0,0.0,0,0.0,0.0
0,43,0.86,spawn,0.02234,0.0118,0.01897,0.02234,0.0264,-2.98,67.01,0.3162,0.0274,-0.009,0.0,0.0,0,0.0,0.0
1,43,0.86,spawn,0.02188,0.00746,0.02057,0.02188,0.0264,-1.53,66.47,0.3159,0.0284,0.061,0.0,0.0,0,0.0,0.0
2,43,0.86,spawn,0.0179,0.00291,0.01766,0.0179,0.0264,-1.74,65.54,0.3157,0.0275,0.007,0.0,0.0,0,0.0,0.0
3,43,0.86,spawn,0.02363,0.0125,0.02005,0.02363,0.0264,-3.12,64.94,0.3164,0.0284,-0.015,0.0,0.0,0,0.0,0.0
