attempt,step,time_s,phase,jaw_centre_error_m,lateral_error_m,along_error_m,tip_goal_error_m,jaw_command_m,approach_elevation_deg,jaw_tilt_deg,base_height_m,base_shift_m,base_yaw_deg,finger_contact_n,forearm_contact_n,fell,door_deg,handle_deg
2,195,3.9,approach,0.03466,0.02577,0.02318,0.02654,0.012,-11.43,63.17,0.3146,0.044,-0.186,0.0,0.0,0,0.0,-0.0
3,195,3.9,approach,0.02101,0.01414,0.01553,0.0151,0.012,-12.99,63.86,0.3164,0.0298,-0.301,0.0,0.0,0,0.0,-0.0
0,196,3.92,approach,0.00899,0.00391,0.00809,0.01351,0.012,-13.65,62.47,0.3082,0.0297,-0.247,0.0,0.0,0,0.0,-0.0
1,196,3.92,approach,0.00434,0.00269,0.0034,0.01351,0.012,-14.16,71.95,0.309,0.0284,-0.217,0.0,0.0,0,0.0,-0.0
2,196,3.92,approach,0.03463,0.02581,0.02309,0.02644,0.012,-11.56,63.12,0.3147,0.0441,-0.213,0.0,0.0,0,0.0,-0.0
3,196,3.92,approach,0.02215,0.01587,0.01544,0.01637,0.012,-12.93,63.52,0.3162,0.03,-0.346,0.0,0.0,0,0.0,-0.0
0,197,3.94,approach,0.00832,0.00333,0.00763,0.01362,0.012,-13.9,62.45,0.3081,0.0296,-0.279,0.0,0.0,0,0.0,-0.0
1,197,3.94,approach,0.00476,0.00347,0.00326,0.01373,0.012,-14.32,71.73,0.3089,0.0283,-0.248,0.0,0.0,0,0.0,-0.0
2,197,3.94,approach,0.03458,0.02572,0.02311,0.02639,0.012,-11.72,63.06,0.3147,0.0442,-0.24,0.0,0.0,0,0.0,-0.0
3,197,3.94,approach,0.02147,0.0159,0.01442,0.01579,0.012,-13.08,63.77,0.3161,0.0301,-0.372,0.0,0.0,0,0.0,-0.0
0,198,3.96,approach,0.0073,0.00178,0.00708,0.01271,0.012,-14.11,62.43,0.308,0.0296,-0.299,0.0,0.0,0,0.0,-0.0
1,198,3.96,approach,0.00438,0.00293,0.00325,0.01417,0.012,-14.63,71.46,0.3088,0.0283,-0.261,0.0,0.0,0,0.0,-0.0
2,198,3.96,approach,0.03468,0.02573,0.02325,0.02651,0.012,-11.89,63.01,0.3147,0.0443,-0.265,0.0,0.0,0,0.0,-0.0
3,198,3.96,approach,0.02002,0.01453,0.01377,0.01404,0.012,-13.34,64.1,0.316,0.0302,-0.385,0.0,0.0,0,0.0,-0.0
0,199,3.98,approach,0.00703,0.00214,0.0067,0.01115,0.012,-14.18,62.35,0.3079,0.0296,-0.308,0.0,0.0,0,0.0,-0.0
1,199,3.98,approach,0.00411,0.00217,0.00349,0.01296,0.012,-14.59,71.5,0.3087,0.0283,-0.282,0.0,0.0,0,0.0,-0.0
2,199,3.98,approach,0.0347,0.02575,0.02326,0.02648,0.012,-12.03,62.97,0.3147,0.0444,-0.293,0.0,0.0,0,0.0,-0.0
3,199,3.98,approach,0.02014,0.01503,0.01341,0.01415,0.012,-13.37,64.58,0.3158,0.0303,-0.424,0.0,0.0,0,0.0,-0.0
0,200,4.0,approach,0.00819,0.00388,0.00722,0.01054,0.012,-14.06,62.21,0.3078,0.0296,-0.34,0.0,0.0,0,0.0,-0.0
1,200,4.0,approach,0.00482,0.00354,0.00327,0.01266,0.012,-14.59,71.49,0.3086,0.0283,-0.315,0.0,0.0,0,0.0,-0.0
2,200,4.0,approach,0.03473,0.02586,0.02318,0.0264,0.012,-12.14,62.95,0.3147,0.0445,-0.32,0.0,0.0,0,0.0,-0.0
3,200,4.0,approach,0.0192,0.015,0.01199,0.01324,0.012,-13.46,65.58,0.3156,0.0303,-0.457,0.0,0.0,0,0.0,-0.0
0,201,4.02,approach,0.00767,0.00285,0.00713,0.01092,0.012,-14.39,61.96,0.3078,0.0296,-0.356,0.0,0.0,0,0.0,-0.0
1,201,4.02,approach,0.00461,0.00337,0.00314,0.01356,0.012,-14.91,71.29,0.3085,0.0282,-0.334,0.0,0.0,0,0.0,-0.0
2,201,4.02,approach,0.03478,0.02596,0.02314,0.02644,0.012,-12.3,62.92,0.3148,0.0446,-0.344,0.0,0.0,0,0.0,-0.0
3,201,4.02,approach,0.01906,0.01476,0.01207,0.01297,0.012,-13.59,65.75,0.3154,0.0304,-0.48,0.0,0.0,0,0.0,-0.0
0,202,4.04,approach,0.00789,0.00299,0.0073,0.01066,0.012,-14.54,61.92,0.3077,0.0295,-0.37,0.0,0.0,0,0.0,-0.0
1,202,4.04,approach,0.00463,0.00322,0.00333,0.01339,0.012,-15.0,71.34,0.3084,0.0282,-0.359,0.0,0.0,0,0.0,-0.0
2,202,4.04,approach,0.03481,0.02596,0.02319,0.02651,0.012,-12.48,62.88,0.3148,0.0447,-0.369,0.0,0.0,0,0.0,-0.0
3,202,4.04,approach,0.02193,0.01806,0.01244,0.01383,0.012,-12.86,69.01,0.3152,0.0305,-0.515,0.0,0.0,0,0.0,-0.0
0,203,4.06,approach,0.00882,0.00451,0.00758,0.01029,0.012,-14.44,61.93,0.3076,0.0295,-0.401,0.0,0.0,0,0.0,-0.0
1,203,4.06,approach,0.00472,0.00351,0.00315,0.0127,0.012,-14.99,71.43,0.3083,0.0281,-0.384,0.0,0.0,0,0.0,-0.0
2,203,4.06,approach,0.03476,0.02588,0.02321,0.02644,0.012,-12.65,62.84,0.3148,0.0448,-0.396,0.0,0.0,0,0.0,-0.0
3,203,4.06,approach,0.02059,0.01744,0.01095,0.01158,0.012,-12.9,69.16,0.315,0.0305,-0.534,0.0,0.0,0,0.0,-0.0
0,204,4.08,approach,0.00807,0.00366,0.00719,0.01071,0.012,-14.73,61.81,0.3076,0.0294,-0.421,0.0,0.0,0,0.0,-0.0
1,204,4.08,approach,0.00469,0.00368,0.00291,0.01266,0.012,-15.12,71.39,0.3082,0.028,-0.405,0.0,0.0,0,0.0,-0.0
2,204,4.08,approach,0.03468,0.02583,0.02314,0.02629,0.012,-12.78,62.8,0.3149,0.0448,-0.423,0.0,0.0,0,0.0,-0.0
3,204,4.08,approach,0.02271,0.01891,0.01257,0.01293,0.012,-12.92,66.93,0.3148,0.0306,-0.535,0.0,0.0,0,0.0,-0.0
0,205,4.1,approach,0.00803,0.00321,0.00735,0.01117,0.012,-14.95,61.77,0.3076,0.0294,-0.443,0.0,0.0,0,0.0,-0.0
1,205,4.1,approach,0.00492,0.00394,0.00295,0.01287,0.012,-15.27,71.33,0.3081,0.028,-0.426,0.0,0.0,0,0.0,-0.0
2,205,4.1,approach,0.03464,0.02583,0.02308,0.02621,0.012,-12.93,62.77,0.3149,0.0449,-0.448,0.0,0.0,0,0.0,-0.0
3,205,4.1,approach,0.02346,0.01884,0.01398,0.01494,0.012,-13.29,63.19,0.3147,0.0307,-0.588,0.0,0.0,0,0.0,-0.0
0,206,4.12,approach,0.00884,0.00448,0.00761,0.01157,0.012,-14.95,61.84,0.3075,0.0293,-0.482,0.0,0.0,0,0.0,-0.0
1,206,4.12,approach,0.00551,0.00466,0.00295,0.01298,0.012,-15.35,71.34,0.308,0.0279,-0.455,0.0,0.0,0,0.0,-0.0
2,206,4.12,approach,0.03463,0.02581,0.0231,0.02621,0.012,-13.11,62.74,0.3149,0.045,-0.472,0.0,0.0,0,0.0,-0.0
3,206,4.12,approach,0.0249,0.02074,0.01379,0.0185,0.012,-13.38,62.8,0.3145,0.0307,-0.661,0.0,0.0,0,0.0,-0.0
0,207,4.14,approach,0.00762,0.00322,0.0069,0.01131,0.012,-15.25,61.86,0.3075,0.0293,-0.5,0.0,0.0,0,0.0,-0.0
1,207,4.14,approach,0.00519,0.00444,0.0027,0.01317,0.012,-15.53,71.28,0.3079,0.0278,-0.478,0.0,0.0,0,0.0,-0.0
2,207,4.14,approach,0.0346,0.02573,0.02313,0.02618,0.012,-13.28,62.7,0.315,0.045,-0.496,0.0,0.0,0,0.0,-0.0
3,207,4.14,approach,0.02504,0.02132,0.01313,0.01747,0.012,-13.09,64.35,0.3143,0.0307,-0.685,0.0,0.0,0,0.0,-0.0
0,208,4.16,approach,0.00722,0.0024,0.00681,0.01114,0.012,-15.48,61.81,0.3074,0.0292,-0.518,0.0,0.0,0,0.0,-0.0
1,208,4.16,approach,0.00393,0.00299,0.00256,0.01281,0.012,-15.73,71.2,0.3079,0.0277,-0.491,0.0,0.0,0,0.0,-0.0
2,208,4.16,approach,0.03455,0.02568,0.02311,0.02608,0.012,-13.43,62.68,0.315,0.0451,-0.522,0.0,0.0,0,0.0,-0.0
3,208,4.16,approach,0.02275,0.01862,0.01308,0.01381,0.012,-13.51,64.21,0.3141,0.0307,-0.678,0.0,0.0,0,0.0,-0.0
0,209,4.18,approach,0.00757,0.00341,0.00676,0.00994,0.012,-15.5,61.8,0.3074,0.0291,-0.532,0.0,0.0,0,0.0,-0.0
1,209,4.18,approach,0.00352,0.00242,0.00256,0.01208,0.012,-15.82,71.11,0.3078,0.0276,-0.504,0.0,0.0,0,0.0,-0.0
2,209,4.18,approach,0.0345,0.02568,0.02303,0.02599,0.012,-13.58,62.66,0.315,0.0451,-0.546,0.0,0.0,0,0.0,-0.0
3,209,4.18,approach,0.02468,0.01968,0.01489,0.01583,0.012,-13.53,62.64,0.314,0.0308,-0.716,0.0,0.0,0,0.0,-0.0
0,210,4.2,approach,0.00846,0.00463,0.00709,0.00972,0.012,-15.48,61.69,0.3073,0.0291,-0.559,0.0,0.0,0,0.0,-0.0
1,210,4.2,approach,0.00415,0.00337,0.00243,0.01206,0.012,-15.93,70.95,0.3077,0.0275,-0.526,0.0,0.0,0,0.0,-0.0
2,210,4.2,approach,0.03444,0.02565,0.02299,0.02593,0.012,-13.75,62.63,0.3151,0.0452,-0.57,0.0,0.0,0,0.0,-0.0
3,210,4.2,approach,0.0266,0.02147,0.0157,0.01889,0.012,-13.44,62.23,0.3138,0.0309,-0.78,0.0,0.0,0,0.0,-0.0
0,211,4.22,approach,0.0077,0.00346,0.00688,0.01007,0.012,-15.83,61.46,0.3073,0.029,-0.57,0.0,0.0,0,0.0,-0.0
1,211,4.22,approach,0.00425,0.00351,0.00239,0.0128,0.012,-16.22,70.66,0.3076,0.0274,-0.542,0.0,0.0,0,0.0,-0.0
2,211,4.22,approach,0.03437,0.02556,0.02297,0.02587,0.012,-13.93,62.6,0.3151,0.0453,-0.593,0.0,0.0,0,0.0,-0.0
3,211,4.22,approach,0.0248,0.01964,0.01515,0.01696,0.012,-13.86,62.18,0.3137,0.0309,-0.776,0.0,0.0,0,0.0,-0.0
0,212,4.24,approach,0.00793,0.00353,0.0071,0.01013,0.012,-15.97,61.41,0.3073,0.0289,-0.587,0.0,0.0,0,0.0,-0.0
1,212,4.24,approach,0.00495,0.00438,0.00231,0.01329,0.012,-16.37,70.58,0.3076,0.0273,-0.571,0.0,0.0,0,0.0,-0.0
2,212,4.24,approach,0.03426,0.02544,0.02294,0.02574,0.012,-14.1,62.59,0.3152,0.0453,-0.618,0.0,0.0,0,0.0,-0.0
3,212,4.24,approach,0.02565,0.01987,0.01622,0.01788,0.012,-13.99,62.02,0.3136,0.0309,-0.801,0.0,0.0,0,0.0,-0.0
0,213,4.26,approach,0.0084,0.00447,0.00712,0.00999,0.012,-15.99,61.39,0.3072,0.0288,-0.61,0.0,0.0,0,0.0,-0.0
1,213,4.26,approach,0.00443,0.00403,0.00185,0.01344,0.012,-16.57,70.45,0.3075,0.0272,-0.592,0.0,0.0,0,0.0,-0.0
2,213,4.26,approach,0.03416,0.02536,0.02288,0.0256,0.012,-14.25,62.58,0.3152,0.0454,-0.642,0.0,0.0,0,0.0,-0.0
3,213,4.26,approach,0.02554,0.02013,0.01572,0.01821,0.012,-14.11,62.13,0.3135,0.0309,-0.843,0.0,0.0,0,0.0,-0.0
0,214,4.28,approach,0.00816,0.00427,0.00695,0.01033,0.012,-16.2,61.3,0.3072,0.0287,-0.627,0.0,0.0,0,0.0,-0.0
1,214,4.28,approach,0.00304,0.00257,0.00163,0.01293,0.012,-16.74,70.34,0.3074,0.0271,-0.601,0.0,0.0,0,0.0,-0.0
2,214,4.28,approach,0.03409,0.02533,0.02281,0.02552,0.012,-14.42,62.57,0.3153,0.0454,-0.665,0.0,0.0,0,0.0,-0.0
3,214,4.28,approach,0.02413,0.01897,0.01492,0.01655,0.012,-14.43,62.18,0.3134,0.0308,-0.848,0.0,0.0,0,0.0,-0.0
0,215,4.3,approach,0.0082,0.00417,0.00706,0.01095,0.012,-16.39,61.27,0.3071,0.0286,-0.65,0.0,0.0,0,0.0,-0.0
1,215,4.3,approach,0.00247,0.00177,0.00173,0.01193,0.012,-16.79,70.27,0.3074,0.027,-0.612,0.0,0.0,0,0.0,-0.0
2,215,4.3,approach,0.03402,0.02528,0.02277,0.02546,0.012,-14.59,62.57,0.3153,0.0455,-0.687,0.0,0.0,0,0.0,-0.0
3,215,4.3,approach,0.02493,0.0198,0.01516,0.01819,0.012,-14.54,62.04,0.3133,0.0308,-0.893,0.0,0.0,0,0.0,-0.0
0,216,4.32,approach,0.00858,0.00477,0.00713,0.01158,0.012,-16.51,61.32,0.3071,0.0286,-0.683,0.0,0.0,0,0.0,-0.0
1,216,4.32,approach,0.00368,0.00322,0.00179,0.01202,0.012,-16.89,70.11,0.3073,0.0268,-0.637,0.0,0.0,0,0.0,-0.0
2,216,4.32,approach,0.03393,0.0252,0.02272,0.02537,0.012,-14.77,62.56,0.3154,0.0455,-0.71,0.0,0.0,0,0.0,-0.0
3,216,4.32,approach,0.02456,0.01955,0.01487,0.01813,0.012,-14.73,62.19,0.3132,0.0308,-0.918,0.0,0.0,0,0.0,-0.0
0,217,4.34,approach,0.00721,0.00331,0.0064,0.01115,0.012,-16.81,61.32,0.3071,0.0285,-0.699,0.0,0.0,0,0.0,-0.0
1,217,4.34,approach,0.00342,0.00281,0.00194,0.01266,0.012,-17.21,69.81,0.3072,0.0267,-0.648,0.0,0.0,0,0.0,-0.0
2,217,4.34,approach,0.0338,0.02509,0.02265,0.02524,0.012,-14.94,62.55,0.3154,0.0456,-0.734,0.0,0.0,0,0.0,-0.0
3,217,4.34,approach,0.02729,0.02254,0.01539,0.01905,0.012,-14.01,64.56,0.3131,0.0307,-0.935,0.0,0.0,0,0.0,-0.0
0,218,4.36,approach,0.00665,0.00294,0.00597,0.00974,0.012,-16.96,61.34,0.3071,0.0284,-0.703,0.0,0.0,0,0.0,-0.0
1,218,4.36,approach,0.00343,0.00276,0.00204,0.01225,0.012,-17.27,69.79,0.3072,0.0266,-0.667,0.0,0.0,0,0.0,-0.0
2,218,4.36,approach,0.03366,0.02498,0.02257,0.02509,0.012,-15.11,62.54,0.3155,0.0456,-0.757,0.0,0.0,0,0.0,-0.0
3,218,4.36,approach,0.02619,0.02116,0.01544,0.01769,0.012,-14.43,63.48,0.313,0.0307,-0.935,0.0,0.0,0,0.0,-0.0
0,219,4.38,approach,0.00783,0.00451,0.0064,0.00909,0.012,-16.89,61.24,0.307,0.0283,-0.726,0.0,0.0,0,0.0,-0.0
1,219,4.38,approach,0.00313,0.00261,0.00172,0.01196,0.012,-17.4,69.68,0.3071,0.0265,-0.681,0.0,0.0,0,0.0,-0.0
2,219,4.38,approach,0.03354,0.02488,0.0225,0.02496,0.012,-15.28,62.53,0.3155,0.0457,-0.779,0.0,0.0,0,0.0,-0.0
3,219,4.38,approach,0.02532,0.0197,0.01591,0.01752,0.012,-14.73,63.74,0.313,0.0307,-0.981,0.0,0.0,0,0.0,-0.0
0,220,4.4,approach,0.00747,0.00388,0.00638,0.00958,0.012,-17.17,60.96,0.307,0.0282,-0.74,0.0,0.0,0,0.0,-0.0
1,220,4.4,approach,0.00304,0.00244,0.00182,0.01182,0.012,-17.55,69.55,0.3071,0.0264,-0.691,0.0,0.0,0,0.0,-0.0
2,220,4.4,approach,0.03343,0.02478,0.02244,0.02486,0.012,-15.46,62.53,0.3156,0.0457,-0.8,0.0,0.0,0,0.0,-0.0
3,220,4.4,approach,0.02615,0.01963,0.01728,0.0189,0.012,-14.97,61.32,0.3129,0.0308,-1.005,0.0,0.0,0,0.0,-0.0
0,221,4.42,approach,0.00744,0.00353,0.00655,0.00954,0.012,-17.39,60.83,0.307,0.0281,-0.747,0.0,0.0,0,0.0,-0.0
1,221,4.42,approach,0.00367,0.00305,0.00205,0.01172,0.012,-17.65,69.48,0.307,0.0263,-0.707,0.0,0.0,0,0.0,-0.0
2,221,4.42,approach,0.03333,0.02469,0.02239,0.02477,0.012,-15.63,62.53,0.3157,0.0458,-0.822,0.0,0.0,0,0.0,-0.0
3,221,4.42,approach,0.02711,0.02028,0.018,0.02174,0.012,-15.31,58.65,0.3129,0.0308,-1.055,0.0,0.0,0,0.0,-0.0
0,222,4.44,approach,0.00841,0.00484,0.00688,0.00928,0.012,-17.35,60.84,0.3069,0.028,-0.767,0.0,0.0,0,0.0,-0.0
1,222,4.44,approach,0.00418,0.00366,0.00202,0.01215,0.012,-17.82,69.34,0.307,0.0262,-0.723,0.0,0.0,0,0.0,-0.0
2,222,4.44,approach,0.03323,0.02463,0.02232,0.02467,0.012,-15.8,62.53,0.3157,0.0458,-0.844,0.0,0.0,0,0.0,-0.0
3,222,4.44,approach,0.02687,0.02024,0.01767,0.02325,0.012,-15.77,56.75,0.3129,0.0307,-1.097,0.0,0.0,0,0.0,-0.0
0,223,4.46,approach,0.00806,0.00451,0.00668,0.00971,0.012,-17.57,60.73,0.3069,0.028,-0.783,0.0,0.0,0,0.0,-0.0
1,223,4.46,approach,0.00455,0.00413,0.00192,0.01259,0.012,-18.0,69.25,0.3069,0.0261,-0.741,0.0,0.0,0,0.0,-0.0
2,223,4.46,approach,0.03311,0.02456,0.02221,0.02456,0.012,-15.98,62.52,0.3158,0.0459,-0.865,0.0,0.0,0,0.0,-0.0
3,223,4.46,approach,0.02568,0.01942,0.0168,0.0227,0.012,-16.16,56.52,0.3129,0.0307,-1.117,0.0,0.0,0,0.0,-0.0
0,224,4.48,settle,0.00794,0.00404,0.00683,0.01034,0.012,-17.81,60.65,0.3069,0.0279,-0.798,0.0,0.0,0,0.0,-0.0
1,224,4.48,settle,0.00464,0.0043,0.00173,0.01287,0.012,-18.16,69.18,0.3069,0.026,-0.76,0.0,0.0,0,0.0,-0.0
2,224,4.48,settle,0.03296,0.02445,0.0221,0.02442,0.012,-16.16,62.51,0.3158,0.0459,-0.886,0.0,0.0,0,0.0,-0.0
3,224,4.48,settle,0.0282,0.02255,0.01694,0.02326,0.012,-15.48,57.4,0.3128,0.0306,-1.136,0.0,0.0,0,0.0,-0.0
0,225,4.5,settle,0.00582,0.00247,0.00527,0.01268,0.012,-17.85,64.43,0.3069,0.0277,-0.828,0.0,0.0,0,0.0,-0.0
1,225,4.5,settle,0.00332,0.00331,0.00028,0.01542,0.012,-18.13,71.17,0.3069,0.0258,-0.761,0.0,0.0,0,0.0,-0.0
2,225,4.5,settle,0.03208,0.0239,0.0214,0.02492,0.012,-16.39,66.46,0.3159,0.046,-0.894,0.0,0.0,0,0.0,-0.0
3,225,4.5,settle,0.02608,0.02108,0.01535,0.0192,0.012,-15.27,61.89,0.3127,0.0306,-1.136,0.0,0.0,0,0.0,-0.0
0,226,4.52,settle,0.00345,0.00169,0.003,0.01463,0.012,-17.73,68.02,0.307,0.0276,-0.848,0.0,0.0,0,0.0,-0.0
1,226,4.52,settle,0.00568,0.00533,-0.00196,0.0186,0.012,-18.23,71.73,0.3069,0.0257,-0.767,0.0,0.0,0,0.0,-0.0
2,226,4.52,settle,0.02992,0.02227,0.01999,0.02484,0.012,-17.05,69.33,0.316,0.046,-0.918,0.0,0.0,0,0.0,-0.0
3,226,4.52,settle,0.02187,0.01704,0.0137,0.01464,0.012,-15.56,65.73,0.3127,0.0305,-1.162,0.0,0.0,0,0.0,-0.0
0,227,4.54,settle,0.00435,0.00434,0.00039,0.01704,0.012,-17.5,70.86,0.3071,0.0275,-0.835,0.0,0.0,0,0.0,-0.0
1,227,4.54,settle,0.00491,0.00396,-0.0029,0.01769,0.012,-17.66,72.27,0.3069,0.0255,-0.769,0.0,0.0,0,0.0,-0.0
2,227,4.54,settle,0.02551,0.01716,0.01887,0.02241,0.012,-17.69,71.1,0.3162,0.0461,-0.985,0.0,0.0,0,0.0,-0.0
3,227,4.54,settle,0.01832,0.01349,0.0124,0.00965,0.012,-15.64,69.47,0.3128,0.0304,-1.165,0.0,0.0,0,0.0,-0.0
0,228,4.56,settle,0.00605,0.00604,-0.00018,0.01421,0.012,-16.19,73.63,0.307,0.0273,-0.806,0.0,0.0,0,0.0,-0.0
1,228,4.56,settle,0.0036,0.00216,-0.00287,0.01594,0.012,-17.27,72.61,0.3069,0.0254,-0.765,0.0,0.0,0,0.0,-0.0
2,228,4.56,settle,0.02482,0.01674,0.01833,0.02315,0.012,-17.87,71.89,0.3164,0.0461,-1.004,0.0,0.0,0,0.0,-0.0
3,228,4.56,settle,0.01823,0.01367,0.01206,0.0087,0.012,-15.32,72.74,0.3129,0.0304,-1.186,0.0,0.0,0,0.0,-0.0
0,229,4.58,settle,0.00692,0.0067,-0.00173,0.01324,0.012,-15.38,74.5,0.3071,0.027,-0.788,0.0,0.0,0,0.0,-0.0
1,229,4.58,settle,0.00376,0.00233,-0.00295,0.01649,0.012,-17.28,72.54,0.3069,0.0252,-0.769,0.0,0.0,0,0.0,-0.0
2,229,4.58,settle,0.02474,0.01741,0.01758,0.0235,0.012,-17.84,72.09,0.3166,0.0462,-1.014,0.0,0.0,0,0.0,-0.0
3,229,4.58,settle,0.01724,0.01316,0.01115,0.00918,0.012,-15.3,74.46,0.313,0.0304,-1.178,0.0,0.0,0,0.0,-0.0
0,230,4.6,settle,0.0154,0.01538,-0.00065,0.01381,0.012,-14.07,75.44,0.3071,0.0269,-0.726,0.0,0.0,0,0.0,-0.0
1,230,4.6,settle,0.00537,0.00432,-0.00319,0.01832,0.012,-17.48,72.26,0.307,0.0251,-0.746,0.0,0.0,0,0.0,-0.0
2,230,4.6,settle,0.02376,0.01708,0.01651,0.02236,0.012,-17.62,72.35,0.3168,0.0462,-1.036,0.0,0.0,0,0.0,-0.0
3,230,4.6,settle,0.0152,0.00952,0.01184,0.01049,0.012,-15.92,74.06,0.3133,0.0305,-1.197,0.0,0.0,0,0.0,-0.0
0,231,4.62,settle,0.01341,0.01338,-0.00094,0.01515,0.012,-14.76,74.73,0.3073,0.0266,-0.697,0.0,0.0,0,0.0,-0.0
1,231,4.62,settle,0.00449,0.00288,-0.00345,0.01686,0.012,-17.17,72.52,0.307,0.025,-0.735,0.0,0.0,0,0.0,-0.0
2,231,4.62,settle,0.0238,0.01773,0.01588,0.02219,0.012,-17.38,72.62,0.3169,0.0463,-1.038,0.0,0.0,0,0.0,-0.0
3,231,4.62,settle,0.01577,0.00918,0.01282,0.01118,0.012,-15.9,74.02,0.3135,0.0305,-1.211,0.0,0.0,0,0.0,-0.0
0,232,4.64,settle,0.01647,0.01647,3e-05,0.01523,0.012,-14.44,74.97,0.3074,0.0265,-0.646,0.0,0.0,0,0.0,-0.0
1,232,4.64,settle,0.00484,0.00192,-0.00445,0.01687,0.012,-17.14,72.54,0.307,0.0248,-0.728,0.0,0.0,0,0.0,-0.0
2,232,4.64,settle,0.02452,0.01914,0.01533,0.02328,0.012,-17.45,72.55,0.3171,0.0464,-1.027,0.0,0.0,0,0.0,-0.0
3,232,4.64,settle,0.01601,0.00927,0.01305,0.0107,0.012,-15.95,73.93,0.3137,0.0306,-1.216,0.0,0.0,0,0.0,-0.0
0,233,4.66,settle,0.016,0.016,-0.0004,0.01338,0.012,-14.52,74.93,0.3076,0.0262,-0.603,0.0,0.0,0,0.0,-0.0
1,233,4.66,settle,0.00571,0.00333,-0.00464,0.01809,0.012,-17.31,72.32,0.307,0.0247,-0.718,0.0,0.0,0,0.0,-0.0
2,233,4.66,settle,0.02517,0.02057,0.0145,0.02428,0.012,-17.55,72.45,0.3174,0.0465,-1.023,0.0,0.0,0,0.0,-0.0
3,233,4.66,settle,0.01368,0.00635,0.01212,0.01152,0.012,-16.77,73.12,0.314,0.0306,-1.252,0.0,0.0,0,0.0,-0.0
0,234,4.68,settle,0.01681,0.01679,-0.00077,0.01418,0.012,-14.72,74.72,0.3078,0.0259,-0.545,0.0,0.0,0,0.0,-0.0
1,234,4.68,settle,0.00691,0.00459,-0.00517,0.01944,0.012,-17.49,72.1,0.307,0.0246,-0.698,0.0,0.0,0,0.0,-0.0
2,234,4.68,settle,0.02505,0.02128,0.01322,0.02438,0.012,-17.62,72.38,0.3176,0.0465,-1.027,0.0,0.0,0,0.0,-0.0
3,234,4.68,settle,0.01474,0.00668,0.01313,0.0114,0.012,-16.46,73.33,0.3143,0.0307,-1.224,0.0,0.0,0,0.0,-0.0
0,235,4.7,settle,0.01582,0.01582,-0.00037,0.01256,0.012,-14.97,74.53,0.3079,0.0257,-0.514,0.0,0.0,0,0.0,-0.0
1,235,4.7,settle,0.00667,0.00351,-0.00567,0.01865,0.012,-17.31,72.26,0.307,0.0245,-0.682,0.0,0.0,0,0.0,-0.0
2,235,4.7,settle,0.02522,0.02201,0.01232,0.02475,0.012,-17.68,72.32,0.3178,0.0466,-1.027,0.0,0.0,0,0.0,-0.0
3,235,4.7,settle,0.01343,0.00577,0.01213,0.01095,0.012,-17.0,72.8,0.3146,0.0307,-1.231,0.0,0.0,0,0.0,-0.0
0,236,4.72,settle,0.0155,0.0155,5e-05,0.00977,0.012,-14.72,74.75,0.3081,0.0254,-0.51,0.0,0.0,0,0.0,-0.0
1,236,4.72,settle,0.00732,0.00387,-0.00621,0.01881,0.012,-17.29,72.28,0.307,0.0244,-0.677,0.0,0.0,0,0.0,-0.0
2,236,4.72,settle,0.02576,0.02271,0.01215,0.0255,0.012,-17.73,72.26,0.318,0.0467,-1.027,0.0,0.0,0,0.0,-0.0
3,236,4.72,settle,0.01274,0.00595,0.01127,0.01022,0.012,-17.19,72.59,0.3148,0.0307,-1.228,0.0,0.0,0,0.0,-0.0
0,237,4.74,settle,0.01955,0.01953,-0.0009,0.0158,0.012,-14.45,74.83,0.3083,0.0252,-0.456,0.0,0.0,0,0.0,-0.0
1,237,4.74,settle,0.00767,0.00469,-0.00607,0.01973,0.012,-17.47,72.07,0.307,0.0242,-0.65,0.0,0.0,0,0.0,-0.0
2,237,4.74,settle,0.02602,0.02301,0.01215,0.02592,0.012,-17.73,72.26,0.3182,0.0468,-1.032,0.0,0.0,0,0.0,-0.0
3,237,4.74,settle,0.01214,0.00576,0.01069,0.01114,0.012,-17.63,72.17,0.3151,0.0308,-1.232,0.0,0.0,0,0.0,-0.0
0,238,4.76,settle,0.01995,0.01988,-0.00166,0.01943,0.012,-15.16,74.12,0.3086,0.025,-0.426,0.0,0.0,0,0.0,-0.0
1,238,4.76,settle,0.00843,0.00498,-0.0068,0.02031,0.012,-17.5,72.02,0.307,0.0241,-0.633,0.0,0.0,0,0.0,-0.0
2,238,4.76,settle,0.02639,0.02348,0.01205,0.0262,0.012,-17.66,72.33,0.3184,0.0469,-1.034,0.0,0.0,0,0.0,-0.0
3,238,4.76,settle,0.01264,0.00733,0.0103,0.01349,0.012,-18.0,71.79,0.3153,0.0309,-1.251,0.0,0.0,0,0.0,-0.0
0,239,4.78,settle,0.01933,0.01932,-0.00043,0.01686,0.012,-15.01,74.3,0.3088,0.0248,-0.429,0.0,0.0,0,0.0,-0.0
1,239,4.78,settle,0.00919,0.00497,-0.00774,0.02059,0.012,-17.46,72.06,0.3069,0.024,-0.626,0.0,0.0,0,0.0,-0.0
2,239,4.78,settle,0.0262,0.02358,0.01142,0.02621,0.012,-17.74,72.25,0.3186,0.0469,-1.036,0.0,0.0,0,0.0,-0.0
3,239,4.78,settle,0.01174,0.00618,0.00999,0.01258,0.012,-17.97,71.79,0.3155,0.0309,-1.234,0.0,0.0,0,0.0,-0.0
