step,wall_time,Episode_Reward/action_rate,Episode_Reward/alive,Episode_Reward/base_height,Episode_Reward/base_motion,Episode_Reward/failure,Episode_Reward/joint_limits,Episode_Reward/joint_vel,Episode_Reward/reach_coarse,Episode_Reward/reach_fine,Episode_Reward/upright,Episode_Termination/bad_orientation,Episode_Termination/base_contact,Episode_Termination/low_base,Episode_Termination/outside_workspace,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Metrics/ee_position/position_error_m,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
360,1789555809.116,-0.07161957,0.500002,-0.007469218,-0.005149217,0,0,-0.003836676,1.959685,0.8565449,-0.005989936,8.138021e-05,0,0,0,0.9999186,12.91425,0.0002562891,-0.004165831,0.0002448377,0.01191918,0.4684927,0.03963375,96731,0.5402653,500,32.14552
361,1789555809.610,-0.07378098,0.500002,-0.005869539,-0.004808193,0,0,-0.003885968,1.963437,0.8561947,-0.006419429,0,0,0,0,1,12.90098,7.59375e-05,0.003262618,0.000221527,0.008295725,0.4516304,0.03924203,100131,0.5400955,500,32.149
362,1789555810.112,-0.06951641,0.500002,-0.006664607,-0.005442921,0,0,-0.003945694,1.961144,0.8539586,-0.006086259,0,0,0,0,1,12.88536,0.0001708594,-0.004244446,0.0001922414,0.01018246,0.4581082,0.03966737,98743,0.5394366,500,32.15697
363,1789555810.603,-0.06953419,0.500002,-0.006386037,-0.005596275,0,0,-0.003864979,1.962285,0.8605049,-0.0064068,0,0,0,0,1,12.84847,0.0002562891,-0.003426322,0.0001708765,0.01659675,0.4492562,0.03831983,100808,0.5382579,500,32.16243
364,1789555811.101,-0.07395872,0.500002,-0.00728825,-0.005058601,0,0,-0.004149569,1.958328,0.8548989,-0.005846442,0,0,0,0,1,12.82387,3.375e-05,0.007077914,0.0001764353,0.01233189,0.4551282,0.03928924,99413,0.5379874,500,32.16347
365,1789555811.589,-0.07992386,0.500002,-0.01148853,-0.005769247,0,0,-0.004097776,1.95151,0.8494877,-0.005840947,0,0,0,0,1,12.81401,0.0001139063,-0.002510382,0.0001540983,0.0142144,0.4461772,0.03868508,101373,0.5375497,500,32.16347
366,1789555812.081,-0.0769706,0.500002,-0.004890502,-0.004755898,0,0,-0.003931815,1.968077,0.8712989,-0.006699067,0,0,0,0,1,12.79042,0.0001708594,-0.00359944,0.0001430601,0.008312402,0.4486616,0.03917599,100754,0.5367316,500,32.16659
367,1789555812.581,-0.07705303,0.500002,-0.004615608,-0.005175608,0,0,-0.004094515,1.962532,0.8656337,-0.0064236,0,0,0,0,1,12.75666,0.0002562891,-0.003200978,0.0001333992,0.01070384,0.4581485,0.03937769,98792,0.5357791,500,32.17276
368,1789555813.080,-0.07480098,0.500002,-0.0048405,-0.005575498,0,0,-0.004104179,1.958761,0.8597633,-0.006263933,0,0,0,0,1,12.71697,0.0003844336,-0.0009676811,0.001385323,0.01277658,0.4553022,0.03949499,99337,0.5344642,500,32.17736
369,1789555813.581,-0.06804242,0.500002,-0.004561166,-0.005095198,0,0,-0.003769236,1.963854,0.8644163,-0.006638804,0,0,0,0,1,12.68756,0.0001708594,0.0001669472,0.0002087979,0.004670285,0.4589391,0.03857327,98795,0.5339743,500,32.18698
370,1789555814.095,-0.0697585,0.500002,-0.008647723,-0.005433094,0,0,-0.003872276,1.959147,0.8552293,-0.005964248,0,0,0,0,1,12.66375,0.0001708594,-0.002278638,0.0001225292,0.01136292,0.4712481,0.03960562,96215,0.5331383,500,32.20086
371,1789555814.625,-0.0714802,0.500002,-0.007310837,-0.005331344,0,0,-0.003981366,1.959656,0.8609438,-0.005995107,0,0,0,0,1,12.64141,7.59375e-05,-0.0003865873,0.0001254033,0.01197363,0.4858365,0.04003787,93467,0.5328516,500,32.2489
372,1789555815.157,-0.07067573,0.500002,-0.007214162,-0.005205326,0,0,-0.003879927,1.961007,0.8615521,-0.00612119,0,0,0,0,1,12.62642,0.0001139063,-0.006174927,0.0001535733,0.01094798,0.4885945,0.03964353,93048,0.5323234,500,32.28062
373,1789555815.693,-0.07003701,0.500002,-0.007386123,-0.00536651,0,0,-0.003959493,1.960626,0.8620793,-0.006215168,0,0,0,0,1,12.60257,0.0001708594,-0.005081909,0.0001778537,0.01158472,0.4924479,0.03986359,92336,0.5316663,500,32.29778
374,1789555816.236,-0.06866606,0.500002,-0.007067101,-0.005305241,0,0,-0.003940324,1.961349,0.8620647,-0.006197806,0,0,0,0,1,12.57634,0.0002562891,-0.005282317,0.0001966535,0.01087096,0.4998853,0.03840256,91311,0.5308437,500,32.3375
375,1789555816.724,-0.06882212,0.500002,-0.007160345,-0.005306559,0,0,-0.003903994,1.961186,0.8631567,-0.00613985,0,0,0,0,1,12.56128,0.0001139063,-0.00180251,0.0009608806,0.01121939,0.4460208,0.03826404,101493,0.5308371,500,32.3375
376,1789555817.220,-0.06932553,0.500002,-0.007072787,-0.004987702,0,0,-0.003899158,1.962233,0.8681767,-0.005672842,0,0,0,0,1,12.56782,0.0001139063,-0.002565394,0.0006584772,0.008785561,0.4538376,0.03874373,99784,0.5310719,500,32.3367
377,1789555817.708,-0.07693135,0.500002,-0.006562794,-0.004848469,0,0,-0.003776285,1.960496,0.8713295,-0.005317876,0,0,0,0,1,12.57172,0.0002562891,-0.005419247,0.0005399671,0.005244421,0.4462767,0.03812528,101469,0.5312606,500,32.33669
378,1789555818.203,-0.0696433,0.500002,-0.007019657,-0.005093424,0,0,-0.003724784,1.965747,0.8784813,-0.006024312,0,0,0,0,1,12.57309,0.0001708594,-0.003104505,0.0003946291,0.01407675,0.4529586,0.03899097,99912,0.531315,500,32.34022
379,1789555818.710,-0.06427875,0.500002,-0.007742669,-0.005453695,0,0,-0.003853036,1.960278,0.860602,-0.00637931,0,0,0,0,1,12.5663,0.0002562891,-0.002027562,0.0003063482,0.01202401,0.4650331,0.03846002,97621,0.5311578,500,32.32497
380,1789555819.216,-0.06675135,0.500002,-0.008478066,-0.005730443,0,0,-0.003944971,1.957644,0.8575499,-0.006564646,0,0,0,0,1,12.55824,0.0001139063,-0.001384643,0.0002384224,0.01295533,0.4623232,0.03952503,97941,0.5309135,500,32.32584
381,1789555819.728,-0.06666599,0.500002,-0.006791844,-0.00537021,0,0,-0.003847214,1.962406,0.8674178,-0.00626267,0,0,0,0,1,12.54728,7.59375e-05,4.96079e-05,0.0001964617,0.009931579,0.4709854,0.03807259,96554,0.5306348,500,32.32597
382,1789555820.228,-0.06492551,0.500002,-0.00573311,-0.004579476,0,0,-0.003275817,1.966063,0.869081,-0.007205178,0,0,0,0,1,12.53278,0.0001708594,-0.003685413,0.0001794062,0.0117359,0.4579146,0.03799415,99115,0.5301067,500,32.33039
383,1789555820.727,-0.0656677,0.500002,-0.005140734,-0.005362298,0,0,-0.00377848,1.961616,0.8609799,-0.006374679,0,0,0,0,1,12.51042,0.0002562891,-0.00222838,0.0001549767,0.01121347,0.4560871,0.03978157,99123,0.5294114,500,32.34031
384,1789555821.222,-0.06462268,0.500002,-0.003721198,-0.004902596,0,0,-0.003469611,1.968314,0.87852,-0.006749392,0,0,0,0,1,12.48448,0.0001139063,-0.001076385,0.0001353619,0.01662026,0.4514697,0.03899956,100214,0.5288018,500,32.35241
385,1789555821.716,-0.07119621,0.500002,-0.006654778,-0.00469274,0,0,-0.003531636,1.965451,0.8844087,-0.00579169,0,0,0,0,1,12.46307,0.0001139063,-0.002632704,0.0001260118,0.008039515,0.4524643,0.03822899,100168,0.5282748,500,32.35379
386,1789555822.207,-0.07933903,0.500002,-0.006414893,-0.004783092,0,0,-0.003383289,1.967615,0.9006902,-0.005760241,0,0,0,0,1,12.43943,0.0002562891,-0.0005744426,0.0001277422,0.01485143,0.4488702,0.0384295,100866,0.5275521,500,32.36325
387,1789555822.704,-0.06891941,0.500002,-0.003672673,-0.004683237,0,0,-0.003429949,1.972045,0.8837967,-0.007168758,0,0,0,0,1,12.41178,0.0001708594,-0.001465877,0.0004636207,0.005833529,0.4537172,0.03969264,99616,0.526845,500,32.36325
388,1789555823.197,-0.07312747,0.500002,-0.005316801,-0.004817223,0,0,-0.003650043,1.970828,0.8882763,-0.006324402,0,0,0,0,1,12.37658,0.0001708594,-0.002083893,0.0002339216,0.005793312,0.4507799,0.03952622,100247,0.5257837,500,32.37104
389,1789555823.703,-0.07195787,0.500002,-0.007280986,-0.005257763,0,0,-0.003779805,1.966569,0.8818625,-0.006227797,0,0,0,0,1,12.34832,0.0001139063,-0.001047649,0.0001291007,0.01253343,0.4618752,0.03959727,98015,0.5252213,500,32.37068
390,1789555824.201,-0.06700574,0.500002,-0.005582066,-0.004976766,0,0,-0.003656486,1.965183,0.8746402,-0.006230735,0,0,0,0,1,12.32266,0.0001708594,-0.004545329,0.0001085579,0.01402225,0.4560361,0.03852844,99384,0.5244152,500,32.38986
391,1789555824.717,-0.06661814,0.500002,-0.006094445,-0.005220415,0,0,-0.003771435,1.963892,0.874249,-0.006417152,0,0,0,0,1,12.29034,0.0001139063,-0.001966746,0.0001074248,0.01157829,0.4736769,0.03843284,95979,0.5236673,500,32.41426
392,1789555825.242,-0.06628074,0.500002,-0.00680567,-0.005284104,0,0,-0.003806867,1.961786,0.8725158,-0.006101099,0,0,0,0,1,12.27523,5.0625e-05,-0.0001774296,0.0001213995,0.01018894,0.4839354,0.0380826,94157,0.5234075,500,32.45901
393,1789555825.772,-0.0650713,0.500002,-0.006487773,-0.005320057,0,0,-0.003816783,1.962778,0.8716903,-0.006127204,0,0,0,0,1,12.26262,7.59375e-05,-0.003140296,0.000137886,0.0112054,0.4865155,0.0392313,93489,0.5230048,500,32.46792
394,1789555826.309,-0.06420788,0.500002,-0.006767452,-0.00535655,0,0,-0.00376099,1.962828,0.8721926,-0.006258977,0,0,0,0,1,12.24484,0.0001139063,-0.006425053,0.0001672468,0.00996112,0.4941199,0.03878307,92234,0.5224839,500,32.47325
395,1789555826.838,-0.06507309,0.500002,-0.006348921,-0.005439102,0,0,-0.003858761,1.962445,0.8717315,-0.006306552,0,0,0,0,1,12.22717,0.0001139063,-0.00153029,0.0002926012,0.01027916,0.4860828,0.03855205,93688,0.5221688,500,32.4929
396,1789555827.329,-0.06437238,0.500002,-0.006496114,-0.00540305,0,0,-0.003791072,1.962579,0.8717899,-0.006252711,0,0,0,0,1,12.22379,0.0001708594,-0.002656796,0.0009646593,0.01076028,0.4475834,0.03970695,100867,0.5222327,500,32.4929
397,1789555827.818,-0.0614652,0.500002,-0.006401369,-0.005140072,0,0,-0.003458971,1.967996,0.8857658,-0.006043425,0,0,0,0,1,12.22855,0.0001139063,-0.002563956,0.0006017289,0.009882957,0.4466941,0.03881502,101238,0.5223656,500,32.4996
398,1789555828.305,-0.06113885,0.500002,-0.006604662,-0.00510798,0,0,-0.003244942,1.968362,0.8921029,-0.005648579,0,0,0,0,1,12.23011,0.0002562891,-0.004061562,0.0004491532,0.01224249,0.4454436,0.03875041,101513,0.5223045,500,32.48991
399,1789555828.802,-0.06304725,0.500002,-0.005771096,-0.005117822,0,0,-0.003589408,1.964775,0.877537,-0.006062678,0,0,0,0,1,12.23127,0.0002562891,-0.002513566,0.0004252717,0.01173843,0.4537344,0.03996778,99557,0.5223897,500,32.50361
400,1789555829.313,-0.05633195,0.4522517,-0.006433976,-0.005276514,-0.0005,0,-0.003335028,1.766436,0.7758168,-0.006862528,0.0001220703,0,0,0,0.9998779,12.24764,0.0001708594,-0.00205312,0.003039633,0.05665489,0.4673483,0.03970194,96937,0.5234241,496.19,32.23169
401,1789555829.818,-0.0616973,0.500002,-0.006713054,-0.006045811,0,0,-0.003899128,1.962027,0.8707595,-0.006311726,0.0004882812,0,0,0,0.9995117,12.28989,0.0002562891,-0.002764636,0.0002155566,0.0110058,0.4598324,0.03854895,98623,0.5244312,496.19,32.24249
402,1789555830.328,-0.06344087,0.500002,-0.005075549,-0.005287262,0,0,-0.00369703,1.963875,0.8739392,-0.006364255,0.0004882812,0,0,0,0.9995117,12.29558,0.0002562891,-0.001546922,0.0001740239,0.01157157,0.4673524,0.03811812,97240,0.5242057,496.19,32.24566
403,1789555830.820,-0.06099158,0.500002,-0.007205511,-0.00547729,0,0,-0.003544613,1.964531,0.8789231,-0.005903151,0.0004882812,0,0,0,0.9995117,12.28192,5.0625e-05,0.002717738,0.0001594783,0.01340553,0.448463,0.03971338,100684,0.5239308,496.19,32.24138
404,1789555831.317,-0.06216997,0.500002,-0.006705615,-0.005720047,0,0,-0.003953388,1.964494,0.8775185,-0.006590898,0.0004882812,0,0,0,0.9995117,12.2655,0.0001139063,-0.005381873,0.0001311482,0.01042276,0.4547405,0.03930044,99489,0.5233005,496.19,32.25458
405,1789555831.808,-0.06014104,0.500002,-0.009397294,-0.006080901,0,0,-0.004393382,1.953009,0.8314408,-0.006012785,0.0004882812,0,0,0,0.9995117,12.23662,0.0001139063,-0.002055112,0.000117526,0.01894782,0.4482002,0.03883743,100920,0.522707,496.19,32.23896
406,1789555832.300,-0.06055958,0.500002,-0.009017382,-0.006346226,0,0,-0.004026948,1.950873,0.843868,-0.006737925,0.0004882812,0,0,0,0.9995117,12.21587,0.0001708594,-0.003859009,0.0001230767,0.01263706,0.4484994,0.03995037,100628,0.5220686,496.19,32.23293
407,1789555832.791,-0.06324013,0.500002,-0.007649477,-0.005862559,0,0,-0.003799109,1.953332,0.8536243,-0.006679272,0.0004882812,0,0,0,0.9995117,12.18562,0.0001139063,-1.056924e-05,0.0001099352,0.01224205,0.4481356,0.03935075,100827,0.5212619,496.19,32.23224
408,1789555833.286,-0.06919518,0.500002,-0.005175974,-0.004792589,0,0,-0.003564798,1.967059,0.8845398,-0.005693094,0.0004882812,0,0,0,0.9995117,12.1679,0.0001139063,-0.001018934,0.000104655,0.01088755,0.4507163,0.04064775,100031,0.5209076,496.19,32.23224
409,1789555833.776,-0.07184778,0.500002,-0.005622283,-0.004980222,0,0,-0.00370422,1.963605,0.8907503,-0.004993403,0.0004882812,0,0,0,0.9995117,12.15288,0.0001139063,-0.0004974038,0.0001010396,0.01419351,0.4470632,0.03953791,101010,0.5205035,496.19,32.24097
410,1789555834.270,-0.07143499,0.500002,-0.006111459,-0.005248211,0,0,-0.003870031,1.962509,0.8861179,-0.005324611,0.0004882812,0,0,0,0.9995117,12.13292,0.0001139063,-0.00120447,0.0001029323,0.01241038,0.4507666,0.04009748,100133,0.5199369,496.19,32.24301
411,1789555834.772,-0.06780992,0.500002,-0.006288225,-0.005759525,0,0,-0.003914093,1.961235,0.8751472,-0.005863477,0.0004882812,0,0,0,0.9995117,12.11141,0.0001708594,-0.004413117,0.0001011643,0.01692693,0.4583249,0.0395937,98714,0.5193008,496.19,32.24491
412,1789555835.283,-0.06266641,0.500002,-0.006006035,-0.005498511,0,0,-0.003879028,1.964528,0.8762931,-0.005971426,0.0004882812,0,0,0,0.9995117,12.08824,0.0001139063,-0.003125156,0.0001049188,0.008946883,0.4681647,0.03963161,96794,0.5188228,496.19,32.24936
413,1789555835.807,-0.06053325,0.500002,-0.007421286,-0.005829513,0,0,-0.003788551,1.960309,0.8689141,-0.006250686,0.0004882812,0,0,0,0.9995117,12.07026,0.0001139063,-0.003297085,0.0001164888,0.011674,0.4796622,0.03992367,94598,0.5183895,500,32.50035
414,1789555836.336,-0.06280556,0.500002,-0.006426319,-0.005559483,0,0,-0.003717726,1.963344,0.8768392,-0.0062868,0.0004882812,0,0,0,0.9995117,12.05339,0.0001708594,-0.006519182,0.0001320124,0.009891587,0.4869974,0.03801942,93619,0.5179003,500,32.51823
415,1789555836.868,-0.06106827,0.500002,-0.006291404,-0.005529287,0,0,-0.003762371,1.963405,0.8755589,-0.006373835,0.0004882812,0,0,0,0.9995117,12.02844,0.0002562891,-0.004611481,0.0001587642,0.01072563,0.4894013,0.03846812,93113,0.5173105,500,32.56979
416,1789555837.391,-0.06096271,0.500002,-0.006266955,-0.005469027,0,0,-0.003680822,1.964258,0.8777552,-0.006337814,0.0004882812,0,0,0,0.9995117,12.01656,5.0625e-05,0.001068625,0.0003881983,0.01043032,0.4793258,0.0398407,94674,0.5172551,500,32.58947
417,1789555837.879,-0.06094464,0.500002,-0.006400513,-0.005534125,0,0,-0.003708764,1.963646,0.8769964,-0.006287936,0.0004882812,0,0,0,0.9995117,12.01823,0.0001139063,-0.003883838,0.001041662,0.01057814,0.4461291,0.03818345,101488,0.5173393,500,32.58947
418,1789555838.364,-0.05829196,0.500002,-0.005694029,-0.005056375,0,0,-0.00354767,1.965736,0.8705138,-0.00737699,0.0004882812,0,0,0,0.9995117,12.022,0.0001708594,-0.004709459,0.0005981702,0.01357291,0.4419568,0.03934574,102122,0.5174605,500,32.58973
419,1789555838.849,-0.06118448,0.500002,-0.00517591,-0.005192716,0,0,-0.003676454,1.966833,0.8769888,-0.007385404,0.0004882812,0,0,0,0.9995117,12.03231,0.0001708594,-0.003075225,0.0008249737,0.01256756,0.4420769,0.03933764,102099,0.5180499,500,32.59283
420,1789555839.350,-0.05727573,0.4826269,-0.007060896,-0.005046885,-0.0001666667,-2.215791e-05,-0.003284412,1.897044,0.8547449,-0.007383208,0.0009358724,0,0,0,0.9990641,12.06563,0.0001708594,-0.002494311,0.001185565,0.02867274,0.4579649,0.03976607,98752,0.5191476,495.84,32.32785
421,1789555839.863,-0.05953995,0.500002,-0.006635538,-0.005577982,0,0,-0.003650448,1.963732,0.8770909,-0.006315031,0.000773112,0,0,0,0.9992269,12.09105,0.0002562891,-0.004103828,0.0006714773,0.009518534,0.4685943,0.03982759,96675,0.5194787,495.84,32.34126
422,1789555840.370,-0.05971064,0.500002,-0.006465966,-0.005116784,0,0,-0.003398754,1.967623,0.8860646,-0.006366392,0.0004882812,0,0,0,0.9995117,12.07959,0.0001708594,-0.002331535,0.0003657861,0.01011554,0.4647567,0.03822231,97721,0.5190995,495.84,32.34314
423,1789555840.878,-0.06288521,0.500002,-0.00539907,-0.00548473,0,0,-0.003590566,1.963977,0.884479,-0.005948955,0.0004882812,0,0,0,0.9995117,12.05528,0.0002562891,-0.005512847,0.0001502141,0.007302884,0.4647226,0.03966212,97449,0.5183604,495.84,32.3425
424,1789555841.379,-0.06319387,0.500002,-0.004762601,-0.005462407,0,0,-0.003536274,1.963282,0.8814659,-0.006154436,0.0004882812,0,0,0,0.9995117,12.03152,0.0001708594,-0.0002218306,0.0001278639,0.008856576,0.4588141,0.03807592,98919,0.5180775,495.84,32.34373
425,1789555841.875,-0.05873454,0.500002,-0.008119084,-0.005566692,0,0,-0.003419304,1.966655,0.8890535,-0.005632117,0.0004882812,0,0,0,0.9995117,12.01484,0.0001708594,-0.002446252,0.0001089516,0.01399121,0.4533181,0.03934121,99768,0.517627,495.84,32.34535
426,1789555842.373,-0.06010143,0.500002,-0.004100935,-0.00549296,0,0,-0.003622624,1.964984,0.8901871,-0.006317935,0.0004882812,0,0,0,0.9995117,11.9862,0.0002562891,-0.002229387,0.0001048102,0.01090561,0.4546113,0.03951454,99472,0.516939,495.84,32.34304
427,1789555842.866,-0.06320994,0.500002,-0.004363208,-0.00437385,0,0,-0.003081204,1.969993,0.9009547,-0.007770491,0.0004882812,0,0,0,0.9995117,11.96249,0.0001708594,-0.001093595,0.0001113813,0.007527314,0.4511249,0.03864074,100358,0.5165029,495.84,32.34531
428,1789555843.357,-0.06241504,0.500002,-0.004739684,-0.004255909,0,0,-0.00305229,1.971354,0.902863,-0.007218058,0.0004882812,0,0,0,0.9995117,11.94504,0.0001139063,5.054296e-05,0.0001038295,0.00788126,0.4499285,0.03794646,100747,0.5160991,495.84,32.34513
429,1789555843.846,-0.05900089,0.500002,-0.00664535,-0.005094188,0,0,-0.003373553,1.964159,0.8852205,-0.006133203,0.0004882812,0,0,0,0.9995117,11.92014,0.0001708594,-0.004634159,9.460373e-05,0.01343752,0.4465542,0.03859639,101312,0.5153487,495.84,32.34265
430,1789555844.337,-0.05739179,0.500002,-0.00456273,-0.005696739,0,0,-0.00384311,1.962765,0.870321,-0.006240624,0.0004882812,0,0,0,0.9995117,11.89352,5.0625e-05,4.776254e-05,9.121821e-05,0.01092394,0.4484403,0.03820944,101000,0.5149069,495.84,32.3396
431,1789555844.832,-0.05739552,0.500002,-0.005813344,-0.005769801,0,0,-0.003790816,1.961058,0.8709792,-0.006197502,0.0004882812,0,0,0,0.9995117,11.87693,0.0001139063,-0.004598523,8.888132e-05,0.007658708,0.4516921,0.03973961,100017,0.5142834,495.84,32.33567
432,1789555845.342,-0.05618858,0.500002,-0.006070871,-0.005757754,0,0,-0.003714663,1.963293,0.870379,-0.006205912,0.0004882812,0,0,0,0.9995117,11.84378,0.0001708594,-0.002904219,9.017895e-05,0.01142253,0.4693131,0.03789997,96906,0.5133321,495.84,32.34018
433,1789555845.860,-0.05870658,0.500002,-0.006571935,-0.005536936,0,0,-0.003560742,1.961543,0.876996,-0.006428741,0.0004882812,0,0,0,0.9995117,11.81849,0.0001139063,-0.00183421,0.0001029606,0.01041839,0.4754074,0.03884006,95580,0.5127923,500,32.62665
434,1789555846.380,-0.05761502,0.500002,-0.006217573,-0.005635293,0,0,-0.003747522,1.962829,0.8733175,-0.006403179,0.0004882812,0,0,0,0.9995117,11.79541,0.0001139063,-0.003139838,0.0001113762,0.009830423,0.4778452,0.03839087,95212,0.5122175,500,32.58931
435,1789555846.912,-0.05808555,0.500002,-0.005462985,-0.005512477,0,0,-0.003583492,1.96485,0.8818907,-0.006225912,0.0004882812,0,0,0,0.9995117,11.77585,0.0002562891,-0.003512053,0.0001343173,0.01063889,0.4880962,0.03979683,93109,0.5116574,500,32.65228
436,1789555847.449,-0.05842762,0.500002,-0.005629,-0.005458233,0,0,-0.003608404,1.964845,0.881417,-0.006111973,0.0004882812,0,0,0,0.9995117,11.75822,0.0002562891,-0.003207663,0.0003083575,0.009832233,0.4944959,0.03810716,92286,0.511298,500,32.65432
437,1789555847.966,-0.05792001,0.500002,-0.005861805,-0.005516766,0,0,-0.0036007,1.964165,0.8812809,-0.006169859,0.0004882812,0,0,0,0.9995117,11.75161,3.375e-05,0.004277002,0.00087148,0.01036266,0.4735272,0.03940415,95825,0.5113052,500,32.66817
438,1789555848.452,-0.0575721,0.500002,-0.00589462,-0.005567174,0,0,-0.003596097,1.96405,0.8815283,-0.00612805,0.0004882812,0,0,0,0.9995117,11.75383,0.0001139063,-0.005508368,0.0009018307,0.01075856,0.4434061,0.03963065,101756,0.5114318,500,32.66548
439,1789555848.933,-0.04843085,0.500002,-0.009017632,-0.004997109,0,0,-0.002915943,1.968333,0.8920859,-0.006533719,0.0004882812,0,0,0,0.9995117,11.75882,0.0001708594,-0.005101353,0.0005673356,0.007151304,0.4384089,0.03861022,103039,0.5115815,500,32.66818
440,1789555849.423,-0.05237215,0.500002,-0.007652383,-0.005471318,0,0,-0.003135899,1.962847,0.8876313,-0.006133614,0.0004475912,0,0,0,0.9995524,11.76418,0.0001139063,-0.00155549,0.0003463484,0.01195083,0.4476891,0.03922153,100946,0.5117661,500,32.6676
441,1789555849.922,-0.05827392,0.500002,-0.004286551,-0.004973077,0,0,-0.003341138,1.966922,0.8900579,-0.006701727,0,0,0,0,1,11.76769,0.0001708594,-0.002720438,0.0002317675,0.01007941,0.4562638,0.0388031,99283,0.5117462,500,32.67325
442,1789555850.432,-0.05514095,0.500002,-0.006087925,-0.005922638,0,0,-0.003727248,1.962819,0.8788128,-0.005646779,0,0,0,0,1,11.76422,0.0001708594,-0.001786813,0.0001675985,0.01332942,0.4672022,0.03839803,97215,0.5115699,500,32.68
443,1789555850.939,-0.05566705,0.500002,-0.005624162,-0.005473,0,0,-0.003427006,1.966293,0.8844983,-0.006666053,0,0,0,0,1,11.74946,0.0001708594,-0.002811509,0.0001374131,0.01149094,0.464957,0.03897023,97537,0.5110858,500,32.69751
444,1789555851.435,-0.06082832,0.500002,-0.004650896,-0.005043892,0,0,-0.003522982,1.966586,0.886916,-0.006725075,0,0,0,0,1,11.7267,0.0002562891,-0.001387409,0.0001213945,0.01024774,0.4534967,0.03820586,99962,0.5105227,500,32.6908
445,1789555851.928,-0.05679404,0.500002,-0.005853589,-0.005387519,0,0,-0.003451558,1.967065,0.8913385,-0.00712932,0,0,0,0,1,11.71118,5.0625e-05,0.002078531,0.0001060908,0.01159108,0.4521353,0.03826904,100227,0.5103107,500,32.70161
446,1789555852.424,-0.05816158,0.500002,-0.005462502,-0.005770269,0,0,-0.003747268,1.964663,0.8777146,-0.006252334,0,0,0,0,1,11.69552,0.0001139063,-0.002414948,9.128741e-05,0.007622478,0.4537108,0.03849387,99860,0.5097566,500,32.70352
447,1789555852.913,-0.0621395,0.500002,-0.005364098,-0.005432631,0,0,-0.003276489,1.967869,0.9009611,-0.005459418,0,0,0,0,1,11.66569,0.0001708594,-0.003462422,8.612811e-05,0.008502515,0.4472096,0.03839135,101218,0.5089279,500,32.70359
448,1789555853.405,-0.05003622,0.500002,-0.006036689,-0.00641367,0,0,-0.004194954,1.957622,0.8660408,-0.00561362,0,0,0,0,1,11.63747,0.0001139063,0.0001734225,8.12783e-05,0.007554485,0.448262,0.03944588,100781,0.5084001,500,32.70398
449,1789555853.894,-0.0493916,0.500002,-0.005625722,-0.005661783,0,0,-0.003731781,1.964783,0.8860061,-0.005677208,0,0,0,0,1,11.62238,7.59375e-05,0.00122106,8.345003e-05,0.009392554,0.4473624,0.0385201,101160,0.5081149,500,32.70637
450,1789555854.384,-0.05054578,0.500002,-0.005530631,-0.005355377,0,0,-0.003521783,1.967778,0.891842,-0.005879176,0,0,0,0,1,11.60565,0.0001139063,-0.003226783,7.82318e-05,0.009183363,0.4485669,0.03815341,100986,0.5075556,500,32.70232
451,1789555854.880,-0.05394379,0.500002,-0.005419857,-0.005899421,0,0,-0.003757423,1.966277,0.8809449,-0.006718438,0,0,0,0,1,11.57719,0.0001708594,-0.003580509,7.792234e-05,0.007417941,0.4500225,0.03872967,100566,0.5066226,500,32.70232
452,1789555855.377,-0.05359454,0.500002,-0.007051444,-0.006202502,0,0,-0.003760735,1.960091,0.875158,-0.00586148,0,0,0,0,1,11.54467,0.0001708594,-0.001124758,7.70591e-05,0.006895998,0.4556653,0.03817344,99530,0.5060029,500,32.70795
453,1789555855.884,-0.05523483,0.500002,-0.005818337,-0.005570956,0,0,-0.00359111,1.9645,0.8828222,-0.005619581,0,0,0,0,1,11.52847,7.59375e-05,0.002822251,7.946433e-05,0.009107487,0.4650877,0.03841543,97620,0.5058002,500,32.7093
454,1789555856.405,-0.05584444,0.500002,-0.005055816,-0.005532049,0,0,-0.003411896,1.966691,0.8869712,-0.006248839,0,0,0,0,1,11.51642,0.0001139063,-0.004356507,8.62975e-05,0.009499097,0.4780049,0.03857613,95148,0.5054739,500,32.73295
455,1789555856.929,-0.05603749,0.500002,-0.005463408,-0.005648765,0,0,-0.003579779,1.964883,0.8857285,-0.005720622,0,0,0,0,1,11.49721,0.0001708594,-0.005941587,9.817077e-05,0.01021536,0.4822271,0.03831267,94425,0.505127,500,32.76126
456,1789555857.464,-0.05550845,0.500002,-0.005099281,-0.005428157,0,0,-0.003451218,1.965424,0.8882775,-0.005703536,0,0,0,0,1,11.47701,0.0001708594,-0.004003107,0.0001186616,0.009414202,0.4934175,0.03802681,92487,0.5047664,500,32.74928
457,1789555858.000,-0.05514506,0.500002,-0.005181096,-0.005618437,0,0,-0.003553065,1.965066,0.8864326,-0.005642231,0,0,0,0,1,11.46127,0.0002562891,-0.003175453,0.0001520205,0.00981693,0.4934804,0.03845215,92402,0.5044938,500,32.74999
