step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/arm_torque_margin,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/fixture_force_tracking,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/mech_effort,Episode_Reward/mech_overspeed,Episode_Reward/mech_progress,Episode_Reward/mech_push,Episode_Reward/mech_torn,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_ee_orn_roll,Episode_Reward/tracking_lin_vel_force_world,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/kl_first_minibatch,Loss/learning_rate,Loss/surrogate,Loss/value,Mechanism/frontier_opened_ema,Mechanism/frontier_opened_fraction,Mechanism/latch_released_fraction,Mechanism/opened_fraction,Mechanism/opened_hinge,Mechanism/opened_pull,Mechanism/opened_push,Mechanism/opened_side,Mechanism/opened_up,Mechanism/peak_ceiling_n,Mechanism/torn_fraction,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
13085,1790270328.564,-0.6521804,-0.819922,1.498514,-0.06787609,-1.124784,-0.002764584,-0.03500001,-0.2544576,-0.01111184,-0.06074875,-0.1689874,-0.001909114,-0.01684667,-0.001978557,1.45093,-0.03986747,-0.01005909,-0.001970391,-0.04841885,0.4554189,-0.07022708,-0.02593833,-0.02767543,-0.001287312,1.471146,0,0,0.7441648,0.3210968,-0.007266892,-0.006451154,0.586157,1.468356,0.6978211,1.761551,0.0006770823,0.0001139063,28.55037,0.002810541,1.436009e-10,0.002062901,7.0557e-05,0.0107408,0,0.05,0,0.0001139063,-0.007590441,0.1497248,0.7313155,1,1,1,1,1,1,1,0,50,0,1.599749,1.561815,31093,1.213236,999,135.3973
13086,1790270331.579,-0.6388456,-0.8271815,1.498514,-0.05960685,-1.342017,-0.002110004,-0.005,-0.2492766,-0.01110718,-0.01824571,-0.1630167,-0.001851039,-0.013416,-0.001976646,1.431733,-0.04120697,-0.007569878,-0.003311185,-0.04513068,0.4177324,-0.06869522,-0.0245312,-0.02581316,-0.005889814,1.370935,0,0,0.7591847,0.3467109,-0.007334634,-0.006210905,0.5753289,1.327642,0.7002325,1.793504,0.0006759673,5.0625e-05,28.53746,0.002792149,1.443194e-10,0.002045577,7.060399e-05,0.01232645,0.15,0.1,0,5.0625e-05,-0.007294131,0.1327422,0.7182385,0.5,1,0.75,0.5,1,1,1,0,50,0,1.389744,1.610605,32764,1.212501,990.46,132.3381
13087,1790270334.797,-0.6235635,-0.8197224,1.498514,-0.06255221,-0.8129174,-0.003346993,-0.01,-0.22956,-0.01091081,-0.002426673,-0.1462654,-0.00193091,-0.006800001,-0.001809755,1.477039,-0.04214863,-0.006820246,-0.0005831525,-0.04713354,0.4409445,-0.06799994,-0.02260174,-0.01814268,-0.0009226195,1.200564,0,0,0.7548321,0.3785412,-0.006533612,-0.005769351,0.5756055,1.539446,0.6879282,1.801677,0.0006797197,7.59375e-05,28.52562,0.002778326,2.537975e-10,0.00202913,6.947594e-05,0.008018145,0,0.1,0,7.59375e-05,-0.01199513,0.1369099,0.747793,1,1,1,0,1,0,1,0.5,50,0,1.55335,1.639473,30789,1.211563,991.79,136.1204
13088,1790270338.888,-0.627938,-0.8293833,1.498514,-0.0559362,-0.8137085,-0.00249939,-0.009166667,-0.2417957,-0.01076802,-0.008075903,-0.1608979,-0.001915468,-0.02278333,-0.002192053,1.493506,-0.03937576,-0.01519511,-0.0007222953,-0.04630494,0.2341017,-0.07384205,-0.0262643,-0.02002869,-0.001606789,0.8923335,0,0,0.7612664,0.2881833,-0.007481707,-0.006634956,0.5778589,1.381055,0.679228,1.785212,0.0006780105,0.0001139063,28.50756,0.002767947,2.095519e-10,0.002020294,6.964212e-05,0.01040779,0,0.1,0,0.0001139063,-0.01220162,0.1412606,0.6530974,0.6666667,0.5,0.6666667,0.3333333,1,1,1,0,50,0,2.390309,1.639174,24396,1.210174,995.94,134.8716
13089,1790270343.017,-0.6355531,-0.8293724,1.498514,-0.06553435,-1.642513,-0.005810758,-0.02666667,-0.2359716,-0.01122499,-0.01428509,-0.1472982,-0.001836269,0,-0.001823551,1.407379,-0.04248763,0,0,-0.04444563,0.4570787,-0.09576511,-0.02322718,-0.03017753,-0.0007612428,2.044585,0,0,0.7141061,0.4220508,-0.006695687,-0.005548893,0.5854803,1.308093,0.6897798,1.810102,0.0006675673,0.0001139063,28.48665,0.002776864,1.418922e-10,0.002040753,6.854298e-05,0.009482691,0,0.05,0,0.0001139063,-0.01457275,0.1352968,0.6788758,0.5,1,0.6666667,1,1,0,1,0,50,0,2.437786,1.638561,24115,1.208738,999,136.5803
13090,1790270347.164,-0.6293363,-0.8489016,1.498514,-0.06473999,-1.663576,-0.004289709,-0.04899999,-0.2355516,-0.01107228,-0.02309635,-0.1489554,-0.001837473,0,-0.002127697,1.379212,-0.04270934,0,0,-0.04608498,0.5599753,-0.09021078,-0.02289381,-0.02704586,-0.005323506,2.120951,0,0,0.7134832,0.4218839,-0.006722535,-0.005592932,0.5744156,1.368641,0.7039465,1.788869,0.0006658516,0.0001139063,28.4665,0.002749362,1.379394e-10,0.002015819,6.769144e-05,0.01107533,0,0.05,0,0.0001139063,-0.01195571,0.1340823,0.7165181,0.3333333,1,0.6,0.5,1,0,1,0,50,0,2.436742,1.641783,24102,1.207584,992.9,137.5191
13091,1790270351.287,-0.623822,-0.8329651,1.498514,-0.06245892,-1.660317,-0.004051096,-0.02916667,-0.2267123,-0.01161942,-0.007688213,-0.1429707,-0.00184051,0,-0.001424855,1.409546,-0.04151809,0,0,-0.0453628,0.5992738,-0.08810665,-0.02280246,-0.02876232,-0.005708589,1.83445,0,0,0.7268202,0.4258142,-0.006803235,-0.005748197,0.5743324,1.3332,0.7173826,1.799361,0.0006641707,0.0001139063,28.45063,0.002740935,1.338276e-10,0.002008667,6.809654e-05,0.01337135,0.05,0.1,0,0.0001139063,-0.00961032,0.1236127,0.7298423,0.5,1,0.6666667,0.6666667,1,0.5,1,0,50,0,2.432174,1.628331,24209,1.206677,999,136.1917
13092,1790270355.447,-0.6321136,-0.8308911,1.498514,-0.06005619,-1.090333,-0.002777856,-0.02666667,-0.2554119,-0.01102662,-0.01773303,-0.1669424,-0.00190556,-0.01519333,-0.001974506,1.456564,-0.03879609,-0.00957883,-0.002354535,-0.04686756,0.4012999,-0.06303783,-0.0237653,-0.02032028,-0.04274797,1.281505,0,0,0.756766,0.323305,-0.007288919,-0.006505969,0.5887758,1.458286,0.7106611,1.762834,0.0006627257,7.59375e-05,28.43282,0.0027329,1.28369e-10,0.002003225,6.694921e-05,0.01430956,0.1,0.1,0,7.59375e-05,-0.01184135,0.2125708,0.645288,1,1,1,1,1,0,1,0,50,0,2.461426,1.638702,23975,1.205268,999,135.2224
13093,1790270359.584,-0.6132085,-0.8184932,1.498514,-0.05903085,-1.114167,-0.005201912,-0.06499998,-0.225752,-0.01057687,-0.01556139,-0.1468233,-0.001870676,-0.00572,-0.002176575,1.443129,-0.04179807,-0.00326097,-0.001628471,-0.04758543,0.07432434,-0.104932,-0.0265157,-0.03324195,-0.0004397796,0.6364856,0,0,0.7380087,0.3928673,-0.007211617,-0.006100302,0.5577986,1.086076,0.670523,1.777586,0.0006615293,0.0001139063,28.41297,0.002727789,1.246844e-10,0.002000828,6.543112e-05,0.01024292,0,0.1,0,0.0001139063,-0.01391192,0.1741307,0.5372949,0,0,0,0,1,0,1,0,50,0,2.431113,1.641516,24137,1.204012,999,135.5167
13094,1790270363.746,-0.6167833,-0.826744,1.498514,-0.05983847,-1.246185,-0.002796753,-0.04375,-0.2314709,-0.01095467,-0.01243053,-0.151189,-0.001861689,-0.01197,-0.00206855,1.446813,-0.03832448,-0.009445133,-0.001815964,-0.04952057,0.1650545,-0.08763234,-0.02770944,-0.04514564,-0.003976466,0.8387016,0,0,0.7476279,0.3484006,-0.007128683,-0.006165798,0.5733466,1.172638,0.6601886,1.776418,0.0006597923,7.59375e-05,28.39041,0.002735092,1.251309e-10,0.002010424,6.487595e-05,0.01386961,0.1,0.1,0,7.59375e-05,-0.01240905,0.2058503,0.6186048,1,nan,0.6666667,0.6666667,1,1,1,0,50,0,2.459997,1.635853,24000,1.202621,999,141.2724
13095,1790270367.846,-0.6286063,-0.8282685,1.498514,-0.06039925,-0.5694593,-0.001952883,-0.03166667,-0.2727659,-0.01050132,-0.01668541,-0.1830522,-0.001931646,-0.03066668,-0.003129105,1.516365,-0.0377615,-0.02357993,-0.0014504,-0.04737708,0.04379626,-0.06514665,-0.02847447,-0.02190701,-0.004404263,0.1989021,0,0,0.7791529,0.2182078,-0.007550187,-0.006880304,0.5861459,1.315494,0.6580901,1.755552,0.0006486369,0.0001139063,28.37267,0.002734482,1.273763e-10,0.002021187,6.465738e-05,0.009866522,0,0.1,0,0.0001139063,-0.0126621,0.1297619,0.7080041,1,nan,1,1,1,1,1,1,50,0,2.404876,1.636007,24327,1.201408,999,135.9778
13096,1790270371.987,-0.6231494,-0.811007,1.498514,-0.06187343,-1.113157,-0.00204644,0,-0.2370033,-0.01064811,-0.003898276,-0.1534989,-0.001877093,-0.01667333,-0.002043388,1.465231,-0.03835368,-0.01110492,-0.001403025,-0.04584369,0.05720089,-0.08892286,-0.02493487,-0.02670559,-0.0001593323,0.9844603,0,0,0.7471943,0.3213235,-0.007230935,-0.006405755,0.5700303,1.123768,0.6793751,1.816032,0.000654245,7.59375e-05,28.35102,0.002761591,1.233503e-10,0.002041181,6.616445e-05,0.01355595,0.1,0.1,0,7.59375e-05,-0.01081683,0.1454121,0.6878871,0,1,0,0,0,1,1,0,50,0,2.432653,1.642622,24122,1.200246,999,137.3396
13097,1790270376.184,-0.6194713,-0.8085865,1.498514,-0.06064233,-1.668315,-0.003279999,-0.02,-0.2052318,-0.01147114,-0.03323036,-0.1283795,-0.001833874,0,-0.00145711,1.439338,-0.04050571,0,0,-0.05309828,0.2487914,-0.09558049,-0.02493521,-0.06409283,-0.00160518,1.39274,0,0,0.7186472,0.423349,-0.006739577,-0.005833594,0.5623187,1.108593,0.7183732,1.783764,0.0006608281,0.0001139063,28.33809,0.002775306,1.246348e-10,0.002050677,6.380118e-05,0.01147964,0,0.1,0,0.0001139063,-0.009612348,0.137492,0.6103238,0.5,0,0.5,0.5,1,0,1,0,50,0,2.482297,1.648158,23799,1.199518,990.73,136.24
13098,1790270380.424,-0.6094164,-0.814234,1.498514,-0.0694279,-1.70184,-0.005605087,-0.135,-0.2184819,-0.01046538,-0.1963291,-0.1405236,-0.00179728,0,-0.00120105,1.440313,-0.04140627,0,0,-0.05204671,0.3926283,-0.09761387,-0.02398285,-0.05743436,-1.941488e-07,1.718837,0,0,0.7220728,0.4244545,-0.006922117,-0.005817025,0.5631422,1.244446,0.6224613,1.782256,0.0006551703,0.0001139063,28.32497,0.002714745,1.4229e-10,0.001995267,6.430795e-05,0.009417607,0,0.05,0,0.0001139063,-0.01316325,0.1328216,0.713483,1,nan,1,1,1,1,1,0,50,0,2.517329,1.65582,23556,1.198466,999,138.7574
13099,1790270384.650,-0.6106551,-0.8320298,1.498514,-0.06145389,-1.672299,-0.00486723,-0.04333334,-0.2274297,-0.01038485,-0.02426081,-0.1431199,-0.001798919,0,-0.001821002,1.392862,-0.04231333,0,0,-0.04486455,0.3479422,-0.09063095,-0.02351138,-0.03162244,-0.00557026,1.600719,0,0,0.7321339,0.4273631,-0.006650747,-0.005425727,0.5749305,1.194873,0.6013556,1.802948,0.000642147,0.0001139063,28.31121,0.002713617,1.549234e-10,0.002008307,6.316231e-05,0.01093043,0,0.05,0,0.0001139063,-0.01080573,0.1418476,0.6941293,0.5,1,0.6666667,0.5,1,0.5,1,0,50,0,2.510908,1.652874,23609,1.197771,999,137.9505
13100,1790270388.939,-0.6214114,-0.8208704,1.498514,-0.06318034,-1.248196,-0.005026135,-0.06312497,-0.2301789,-0.01137026,-0.04199956,-0.1483732,-0.001879955,-0.01057,-0.001850161,1.474358,-0.04035064,-0.007859489,-0.001374336,-0.05036174,0.3739494,-0.1002415,-0.02457578,-0.03710709,-0.002282917,1.418311,0,0,0.7240133,0.3559574,-0.007099031,-0.006268336,0.5803316,1.315051,0.6914327,1.791274,0.0006414963,0.0001139063,28.30033,0.002716423,1.19771e-10,0.002011088,6.383812e-05,0.01356241,0.05,0.1,0,0.0001139063,-0.0102315,0.1383842,0.7144951,0.75,1,0.6666667,0.5,1,0,1,0,50,0,2.555241,1.656084,23342,1.196927,999,135.4776
13101,1790270393.253,-0.6122598,-0.7996019,1.498514,-0.05873734,-0.6747431,-0.003008668,-0.03857142,-0.235914,-0.01061209,-0.0287342,-0.1563653,-0.001939955,-0.01487714,-0.002001471,1.472907,-0.0382131,-0.01129518,-0.001961532,-0.04742257,0.1729286,-0.07625221,-0.02641005,-0.02631952,-0.002154166,0.7383727,0,0,0.7535264,0.3225121,-0.007377698,-0.006559282,0.5825475,1.368551,0.6992093,1.769764,0.0006486439,0.0001139063,28.28726,0.002708988,1.199654e-10,0.001996743,6.360046e-05,0.01172277,0,0.05,0,0.0001139063,-0.006255356,0.1265734,0.6593305,1,1,0.6666667,0.5,1,0,1,0,50,0,2.592952,1.650728,23164,1.196011,999,135.6458
13102,1790270397.530,-0.6229448,-0.8124415,1.498514,-0.06231543,-0.9611217,-0.003147262,-0.04071429,-0.2535829,-0.01077499,-0.06028371,-0.1699572,-0.001900693,-0.02026286,-0.002385621,1.477085,-0.03925034,-0.01434666,-0.001835774,-0.04665755,0.3613137,-0.08367005,-0.02902556,-0.02326867,-0.003755603,1.102206,0,0,0.7459502,0.2889862,-0.007295289,-0.006419146,0.5801208,1.451853,0.6832559,1.771909,0.00063288,3.375e-05,28.27322,0.0026785,1.215563e-10,0.001983518,6.210254e-05,0.01565194,0.2,0.1,0,3.375e-05,-0.00542891,0.1354461,0.7298714,1,1,1,1,1,1,1,0,50,0,2.559808,1.65111,23345,1.195324,999,141.1976
13103,1790270401.782,-0.6209974,-0.8072552,1.498514,-0.06466322,-1.220898,-0.005275364,-0.03642857,-0.2382638,-0.01098602,-0.01496698,-0.1565224,-0.001871376,-0.01273143,-0.001918679,1.489064,-0.03973671,-0.009075346,-0.003580679,-0.04895627,0.3533116,-0.09734982,-0.02645109,-0.02769624,-0.001552691,1.093511,0,0,0.7284147,0.3316894,-0.007517518,-0.006641598,0.5773866,1.287617,0.6705417,1.789218,0.0006409995,7.59375e-05,28.26241,0.002724026,1.271045e-10,0.002020692,6.233455e-05,0.008026895,0,0.15,0,7.59375e-05,-0.01165003,0.1459677,0.6846063,0.5,0.5,0.6,0.5,1,0,1,0,50,0,2.527796,1.65551,23499,1.194362,998.88,133.9288
13104,1790270406.050,-0.6155035,-0.8065819,1.498514,-0.06090429,-1.569174,-0.004115812,-0.003333334,-0.2117071,-0.01137432,-0.003384511,-0.1347445,-0.001833986,0,-0.001618031,1.418429,-0.04125644,0,0,-0.04318927,0.66299,-0.08296853,-0.02254349,-0.02791545,-0.00264567,2.0876,0,0,0.7353384,0.428379,-0.006429954,-0.005364131,0.5820494,1.358781,0.7440378,1.821727,0.0006475577,0.0001139063,28.24501,0.002768142,1.721585e-10,0.002057048,6.353555e-05,0.01143489,0,0.1,0,0.0001139063,-0.009018571,0.1493688,0.6429933,0,nan,0.6666667,0.5,1,0.5,1,0,50,0,2.556793,1.651323,23360,1.193356,991.79,137.5862
13105,1790270410.297,-0.6133243,-0.8187122,1.498514,-0.05763712,-1.017777,-0.003330746,-0.018,-0.2448948,-0.01089206,-0.1823769,-0.1619331,-0.001886411,-0.01748401,-0.002175937,1.492964,-0.03843413,-0.01328384,-0.001965142,-0.04874496,0.2357539,-0.08405542,-0.02552298,-0.03268459,-0.001470479,1.094533,0,0,0.7463753,0.2979996,-0.007394287,-0.006432293,0.5701206,1.306899,0.6836784,1.761668,0.0006489722,0.0001139063,28.2316,0.002722965,2.900672e-10,0.00201046,6.35322e-05,0.009856867,0,0.05,0,0.0001139063,-0.01272448,0.1438456,0.6820176,1,1,1,1,1,1,1,0.5,50,0,2.521384,1.655771,23533,1.19255,979.47,135.6452
13106,1790270414.310,-0.61687,-0.8169999,1.498514,-0.05934604,-1.680621,-0.002905201,-0.01875,-0.2187412,-0.01162259,-0.01460227,-0.1385307,-0.001842969,0,-0.001481445,1.4044,-0.04120665,0,0,-0.04774345,0.819622,-0.0758049,-0.02439166,-0.04228079,-0.006072154,2.20744,0,0,0.725574,0.4254461,-0.006498102,-0.005507989,0.5781095,1.518705,0.7305683,1.820618,0.0006375668,0.0001139063,28.21644,0.002709165,1.307639e-10,0.002007835,6.376296e-05,0.008996433,0,0.05,0,0.0001139063,-0.01205518,0.1341771,0.6775478,1,1,1,1,1,1,1,0,50,0,2.391216,1.568859,24823,1.191358,999,136.7569
13107,1790270417.192,-0.6176518,-0.8100683,1.498514,-0.05860689,-0.6596672,-0.004028074,-0.014,-0.2738868,-0.01062696,-0.01116604,-0.1862029,-0.001925742,-0.033792,-0.002927692,1.555106,-0.03869304,-0.02600617,-0.001724916,-0.04435491,0.09503358,-0.08887403,-0.02804751,-0.01034205,-0.02334974,0.4602892,0,0,0.7597229,0.1899854,-0.007489136,-0.006630832,0.5870029,1.302344,0.6821194,1.769198,0.0006405004,0.0001708594,28.19419,0.002711224,1.842477e-10,0.00200749,6.323261e-05,0.01345827,0,0.1,0,0.0001708594,-0.01189077,0.138183,0.6861383,0,nan,0,0,1,0,1,0,50,0,1.254261,1.616737,34240,1.189935,999,137.7712
13108,1790270420.083,-0.624124,-0.8122699,1.498514,-0.06293957,-1.645602,-0.004591111,-0.0225,-0.2219441,-0.01171245,-0.007789235,-0.1394416,-0.001825868,0,-0.001726608,1.417725,-0.04218395,0,0,-0.04501408,0.5754122,-0.08272587,-0.02102818,-0.03276933,-0.001813843,2.099317,0,0,0.7211613,0.4241813,-0.006568588,-0.005540689,0.581472,1.385606,0.6678094,1.810561,0.0006454832,0.0001139063,28.17461,0.002696946,1.127534e-10,0.001989021,6.244124e-05,0.01280578,0.05,0.05,0,0.0001139063,-0.01042247,0.1319106,0.6107874,0,1,0.75,1,1,0,1,1,50,0,1.254599,1.623955,34150,1.188911,999,137.2525
13109,1790270422.968,-0.6101753,-0.7992731,1.498514,-0.06638943,-1.622075,-0.003356713,-0.01,-0.2237927,-0.01085353,-0.00783094,-0.1432702,-0.001809762,0,-0.001728842,1.429913,-0.04198854,0,0,-0.04442149,0.8075401,-0.07827,-0.02045777,-0.02489848,-0.01283699,2.190157,0,0,0.7211332,0.4242113,-0.00643611,-0.005579825,0.5822757,1.537596,0.6631075,1.796647,0.0006411743,0.0001708594,28.15887,0.002656666,1.053434e-10,0.001953942,6.154988e-05,0.01482759,0,0.1,0,0.0001708594,-0.01189007,0.1514663,0.636132,1,1,1,1,1,0,1,0,50,0,1.283869,1.589727,34209,1.187971,999,133.9341
13110,1790270425.886,-0.6110463,-0.8106954,1.498514,-0.06249934,-1.615189,-0.003447117,-0.02700001,-0.2264007,-0.01158081,-0.01565602,-0.1443537,-0.00183265,0,-0.001979861,1.374662,-0.04081023,0,0,-0.04260109,0.7169389,-0.08467621,-0.02472342,-0.02491888,-0.01837601,2.072959,0,0,0.7339475,0.4279132,-0.006628742,-0.005380388,0.5852537,1.404281,0.6612659,1.794539,0.0006462974,0.0001708594,28.14352,0.002658675,1.04643e-10,0.001949746,6.263136e-05,0.01270294,0,0.05,0,0.0001708594,-0.01240722,0.1550928,0.6961691,0.5,1,0.8000001,0.8000001,1,0.5,1,1,50,0,1.304985,1.600488,33834,1.186847,993.24,136.5811
13111,1790270428.815,-0.6164821,-0.8186216,1.498514,-0.06683519,-1.645346,-0.004858365,-0.035,-0.2233146,-0.01152902,-0.01543123,-0.1407199,-0.001851266,0,-0.001617387,1.4304,-0.04156522,0,0,-0.0451584,0.8185428,-0.08983918,-0.02194122,-0.02794954,-0.002987405,2.310375,0,0,0.7214828,0.4242469,-0.006585504,-0.005406407,0.5645936,1.492164,0.7006273,1.802263,0.0006449478,7.59375e-05,28.12996,0.002628001,1.067582e-10,0.001920619,6.243433e-05,0.01086344,0.1,0.05,0,7.59375e-05,-0.006335913,0.1431708,0.7051403,1,1,1,1,1,1,1,0,50,0,1.3019,1.607349,33790,1.186217,994.22,141.7843
13112,1790270431.800,-0.6022529,-0.7922112,1.498514,-0.06011399,-0.6691541,-0.0019512,-0.008,-0.2334449,-0.01038129,-0.009409714,-0.1565385,-0.001926866,-0.02070801,-0.002112111,1.518315,-0.03718793,-0.01575767,-0.002190485,-0.04595576,0.1227646,-0.08441918,-0.02540049,-0.0149868,-0.00110141,0.6805899,0,0,0.760991,0.2800912,-0.007318062,-0.006498653,0.5934948,1.366233,0.664837,1.764606,0.0006320098,0.0001139063,28.11727,0.002598445,1.240963e-10,0.0019041,6.233553e-05,0.009497162,0,0.1,0,0.0001139063,-0.01113661,0.1498586,0.6736555,0,1,0.5,1,1,0,1,0,50,0,1.370469,1.601316,33079,1.18528,999,136.4053
13113,1790270434.732,-0.6042398,-0.8061247,1.498514,-0.06246909,-1.110746,-0.003651117,-0.01166667,-0.2400359,-0.01126506,-0.02198429,-0.1585283,-0.001875079,-0.01977333,-0.002073441,1.523515,-0.03798818,-0.014748,-0.001261506,-0.04811257,0.4832253,-0.1012428,-0.0232417,-0.02886534,-0.002724302,1.426694,0,0,0.7308194,0.2782492,-0.007097655,-0.006294894,0.5951225,1.406286,0.687772,1.795673,0.0006340249,0.0001139063,28.1018,0.002598958,1.014065e-10,0.001902773,6.216003e-05,0.0102864,0,0.05,0,0.0001139063,-0.01177762,0.1403782,0.6684444,1,1,1,1,1,0.5,1,0,50,0,1.327242,1.591531,33679,1.184224,994.37,135.0122
13114,1790270437.661,-0.593775,-0.7994153,1.498514,-0.06756921,-1.204107,-0.004062013,-0.0125,-0.2178245,-0.01115492,-0.02532432,-0.141031,-0.001863538,-0.007840002,-0.001713006,1.464364,-0.03894733,-0.005690976,-0.00023242,-0.04442105,0.4269666,-0.07695557,-0.02450516,-0.02748558,-0.0100894,1.425741,0,0,0.7466345,0.3760561,-0.006805591,-0.005801701,0.5803474,1.389695,0.666508,1.79699,0.0006358066,5.0625e-05,28.08999,0.002617057,1.013899e-10,0.001920785,6.046602e-05,0.01061008,0.15,0.1,0,5.0625e-05,-0.001640907,0.1428874,0.6712474,1,1,1,1,1,1,1,1,50,0,1.330875,1.584869,33714,1.183803,999,140.1722
13115,1790270440.634,-0.6049289,-0.7967145,1.498514,-0.06772,-1.28259,-0.003451102,-0.03375001,-0.2139184,-0.01073167,-0.1804676,-0.1395879,-0.001867071,-0.007725,-0.00164542,1.491827,-0.03970251,-0.005287269,-0.0003876535,-0.04967223,0.6138986,-0.07720478,-0.02261226,-0.04822735,-0.004301972,1.671426,0,0,0.7407224,0.3743398,-0.006855757,-0.006014016,0.5883069,1.495438,0.7127654,1.789056,0.0006322183,7.59375e-05,28.08083,0.002536261,1.055526e-10,0.001843502,6.054092e-05,0.008619631,0,0.1,0,7.59375e-05,-0.008570631,0.1289796,0.7118118,1,1,1,1,1,1,0,0,50,0,1.370606,1.588976,33215,1.183047,999,137.431
13116,1790270443.622,-0.60052,-0.80466,1.498514,-0.06429966,-1.655666,-0.00546795,-0.04062499,-0.2105165,-0.01119918,-0.03667653,-0.133682,-0.001825747,0,-0.001716854,1.441532,-0.04078408,0,0,-0.04967656,0.6724643,-0.08865525,-0.02364044,-0.0462569,-0.003286936,1.925858,0,0,0.7209971,0.4240168,-0.006661454,-0.005694465,0.5762943,1.37965,0.7153069,1.801729,0.0006213781,0.0001139063,28.06684,0.002561707,1.536539e-10,0.001879821,6.050798e-05,0.01110149,0,0.1,0,0.0001139063,-0.01154213,0.1302448,0.7005796,0.75,1,0.75,0.75,1,0,1,0,50,0,1.385387,1.589239,33047,1.181884,999,143.6916
13117,1790270446.567,-0.6015178,-0.7996652,1.498514,-0.0653437,-1.687322,-0.003634742,-0.006250001,-0.2050619,-0.01193614,-0.006570164,-0.1301003,-0.001830209,0,-0.001628523,1.436413,-0.04085373,0,0,-0.04526318,0.6587147,-0.08026029,-0.02177605,-0.02546011,-0.02972516,1.925303,0,0,0.7280223,0.4262463,-0.006420938,-0.005283353,0.5914775,1.380332,0.7288032,1.810692,0.0006205626,0.0001139063,28.04882,0.002589079,1.154006e-10,0.001908342,6.017357e-05,0.01128298,0,0.05,0,0.0001139063,-0.01115816,0.1380683,0.6214846,0,1,0.75,1,1,1,1,0.5,50,0,1.354136,1.576524,33543,1.1808,999,139.5104
13118,1790270449.613,-0.5995282,-0.8045443,1.498514,-0.05886518,-1.664665,-0.003871425,-0.006666667,-0.2177776,-0.01078264,-0.0269231,-0.1382015,-0.001818053,0,-0.001882867,1.396546,-0.04058124,0,0,-0.0444569,0.5878879,-0.08012137,-0.02372676,-0.03479372,-0.01242153,2.003258,0,0,0.7305206,0.4269088,-0.006571418,-0.00525652,0.5913376,1.352931,0.6653948,1.811106,0.0006239588,0.0001139063,28.03118,0.002602626,9.349269e-11,0.001918901,5.976679e-05,0.01486895,0.05,0.1,0,0.0001139063,-0.009862985,0.140349,0.7428544,0.5,1,0.6666667,1,1,0.75,1,0,50,0,1.471112,1.560131,32430,1.17978,999,141.3974
13119,1790270452.573,-0.6055511,-0.8124861,1.498514,-0.06019053,-1.364427,-0.006086839,-0.015,-0.2372489,-0.0113666,-0.01419077,-0.152411,-0.001849045,-0.009339998,-0.001840125,1.447333,-0.04058176,-0.006609435,-0.001629384,-0.04501853,0.3034303,-0.08524927,-0.02395856,-0.02936899,-0.003403301,1.198118,0,0,0.735332,0.3615316,-0.006850301,-0.005681993,0.585924,1.269865,0.704055,1.791163,0.0006217302,0.0001139063,28.01887,0.002588923,9.522326e-11,0.001906355,6.08383e-05,0.01059332,0,0.05,0,0.0001139063,-0.008942421,0.142228,0.7023169,0.5,0.5,0.5,0.5,1,0.3333333,1,0,50,0,1.373172,1.57438,33351,1.179044,999,139.969
13120,1790270455.541,-0.5996571,-0.7945592,1.498514,-0.06321728,-1.297811,-0.003533316,-0.009000001,-0.222856,-0.01156457,-0.01976812,-0.1444873,-0.001878721,-0.009699999,-0.001860835,1.460333,-0.03975959,-0.007410458,-0.002068394,-0.04677982,0.5121974,-0.08477109,-0.02623486,-0.034091,-0.002283191,1.71204,0,0,0.7344152,0.3616265,-0.006994074,-0.005893107,0.5826754,1.383199,0.7058608,1.802339,0.0006209861,0.0001139063,28.00584,0.002613555,8.88429e-11,0.001932977,5.959188e-05,0.01132693,0,0.05,0,0.0001139063,-0.009285381,0.1408313,0.6647621,0.5,1,0.75,1,1,0,1,0,50,0,1.401947,1.552459,33273,1.178292,999,138.1011
