step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_lin_vel_force_world,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
27,1789955847.978,-0.262926,-0.2903933,0.8126268,-0.04967767,-0.005176314,-0.2049999,-0.08577478,-0.0117079,-0.01037772,-0.06185737,-0.001130307,-0.019505,-0.0009355379,0.6094888,-0.02137637,-0.02320943,0,-0.03119536,-0.05467421,-0.02935696,0.4181696,0.09041056,-0.003136595,-0.002349508,0.2134193,0.5629357,0.7898004,0.004901092,0.0004444444,25.22135,0.02725414,0.008312773,0.0115869,0.002453383,0.01147221,0,0.15,0.004444445,-0.02433943,0.1048733,0.9546726,1.576788,38832,0.9812785,609.15,48.96152
28,1789955850.487,-0.340921,-0.368023,1.044003,-0.0614843,-0.0060469,-0.2216666,-0.1133279,-0.01525989,-0.002676688,-0.07980593,-0.001453526,-0.03501333,-0.001497244,0.7612848,-0.02782423,-0.03631164,0,-0.03917082,-0.06330609,-0.0324648,0.5392363,0.07349303,-0.004004197,-0.003023366,0.2723954,0.7049804,0.9119034,0.004685439,0.0001975309,25.14693,0.02676522,0.007862826,0.01176549,0.002451468,0.01732197,0.2,0.1,0.001975309,-0.02857614,0.09274039,0.9377861,1.565421,39271,0.9779679,646.48,52.45025
29,1789955853.023,-0.3577836,-0.3721285,1.080004,-0.06603706,-0.006424692,-0.2149999,-0.1230038,-0.01563706,-0.01095552,-0.08550093,-0.001511869,-0.04405999,-0.001400877,0.6918515,-0.02757264,-0.05094449,0,-0.04140646,-0.05931365,-0.03235126,0.5604002,0,-0.00416267,-0.003109018,0.2807229,0.6397817,0.6502675,0.004772599,0.0001975309,25.10112,0.02619448,0.007614566,0.01138552,0.002421791,0.01500548,0.15,0.15,0.001975309,-0.02876106,0.0863111,0.9532251,1.575882,38869,0.9748305,686.62,55.50914
30,1789955855.558,-0.3601877,-0.3979374,1.116005,-0.0666793,-0.006221974,-0.1275,-0.1199029,-0.01598743,0,-0.08514925,-0.001551402,-0.04254,-0.001346936,0.7928275,-0.03046831,-0.04485753,0,-0.0415783,-0.05870692,-0.03378242,0.5798883,0.05386689,-0.004234342,-0.003100602,0.2807145,0.7039713,0.8189484,0.004715792,0.0004444444,25.0505,0.02595076,0.007548842,0.01126948,0.00241665,0.01193589,0,0.1,0.004444445,-0.02546803,0.08253891,0.951371,1.578485,38857,0.9722061,719.77,58.90868
31,1789955858.059,-0.3683771,-0.3968345,1.152006,-0.0684035,-0.006455192,-0.11,-0.1268643,-0.01658283,-0.001678897,-0.0912414,-0.001609778,-0.04471999,-0.002234612,0.787852,-0.02949036,-0.0457202,0,-0.04387959,-0.06879118,-0.04368855,0.6002307,0.05904857,-0.004413898,-0.003242585,0.3010498,0.6970932,0.8856854,0.004672742,0.0002962963,24.97728,0.02568999,0.007443726,0.01120637,0.002367152,0.01722679,0.15,0.1,0.002962963,-0.02800978,0.0797376,0.9408641,1.554189,39399,0.9686092,740.63,61.12988
32,1789955860.571,-0.3876944,-0.4089523,1.188007,-0.06879272,-0.00753133,-0.2999998,-0.1278193,-0.01676713,-0.0001391806,-0.08954807,-0.00165333,-0.029335,-0.001179704,0.9377416,-0.03017665,-0.03223395,0,-0.04568069,-0.07811455,-0.04025104,0.6098176,0.1420135,-0.004581444,-0.003443587,0.3233646,0.7277189,1.072925,0.004624956,0.0001316872,24.92208,0.02507461,0.007457717,0.01066789,0.002324051,0.01545279,0.2,0.1,0.001316872,-0.02928718,0.06930208,0.9426539,1.563924,39218,0.9651591,770,62.9999
33,1789955863.078,-0.3934931,-0.4267225,1.224007,-0.07266253,-0.006953094,-0.169,-0.134358,-0.01760912,-0.007946042,-0.09442727,-0.001704485,-0.031768,-0.001784624,0.9352034,-0.03136584,-0.03582627,-0.000122391,-0.04575015,-0.0717084,-0.03879754,0.6348095,0.1381505,-0.004689029,-0.003489273,0.3292785,0.7204189,0.9766709,0.004567681,0.0004444444,24.86018,0.02471925,0.007203214,0.01063783,0.002310523,0.01198964,0,0.15,0.004444445,-0.02582603,0.07862536,0.933969,1.567056,39305,0.9612099,784.74,64.05473
34,1789955865.604,-0.40806,-0.4412332,1.260008,-0.07385121,-0.007506217,-0.2287499,-0.1363407,-0.01777096,-0.0008681417,-0.09610366,-0.00174924,-0.028455,-0.001880158,1.005955,-0.03221919,-0.03336709,0,-0.04852214,-0.07012692,-0.04286205,0.6493225,0.1639072,-0.004806866,-0.003611877,0.3419249,0.7085955,1.121924,0.004509314,0.0004444444,24.77527,0.02452044,0.006966121,0.01064527,0.002399735,0.01461199,0.1,0.1,0.004444445,-0.0258403,0.06657922,0.9420207,1.578799,38996,0.9572514,803.93,65.80825
35,1789955868.125,-0.328906,-0.3416535,1.033507,-0.06045931,-0.005219163,-0.09374999,-0.1116545,-0.01456567,-0.01090278,-0.0791394,-0.001441961,-0.034415,-0.001407984,0.7150029,-0.02647388,-0.03988979,-0.0006395453,-0.036778,-0.05133542,-0.03631384,0.5411012,0.05511586,-0.003898974,-0.002868317,0.2712663,0.6715414,0.7764726,0.004477786,0.0002962963,24.70843,0.02465438,0.007105543,0.01061899,0.002452059,0.01721907,0.15,0.1,0.002962963,-0.02781265,0.07003807,0.9419317,1.572384,39097,0.9544742,840.61,70.41787
36,1789955870.641,-0.3659154,-0.3829025,1.129006,-0.06668605,-0.006251211,-0.2099999,-0.1185861,-0.0163287,-0.0009836941,-0.08432785,-0.001573657,-0.03650666,-0.001382258,0.8618366,-0.02891588,-0.037654,-0.0006074355,-0.04246312,-0.06095982,-0.03812503,0.5834364,0.09317192,-0.004265057,-0.003250803,0.2993989,0.7037658,0.7758865,0.004377129,0.0002962963,24.66312,0.02471518,0.007178984,0.01066573,0.002493331,0.01590122,0.1,0.1,0.002962963,-0.02664581,0.07118637,0.9472916,1.563274,39156,0.9516712,853.4,70.84793
