attempt,step,time_s,phase,jaw_centre_error_m,lateral_error_m,along_error_m,tip_goal_error_m,jaw_command_m,approach_elevation_deg,jaw_tilt_deg,base_height_m,base_shift_m,base_yaw_deg,arm_speed_rad_s,finger_contact_n,forearm_contact_n,fell,door_deg,handle_deg
2,84,1.68,approach,0.01015,0.00751,0.00683,0.01825,0.012,-0.77,52.01,0.3104,0.0233,3.242,1.041,0.0,0.0,0,0.0,-0.0
3,84,1.68,approach,0.00974,0.00641,0.00733,0.01714,0.012,-0.8,50.9,0.3102,0.0234,3.251,1.711,0.0,0.0,0,0.0,-0.0
4,84,1.68,approach,0.01395,0.01046,0.00924,0.01087,0.012,1.55,54.84,0.3101,0.0232,3.262,1.73,0.0,0.0,0,0.0,-0.0
5,84,1.68,approach,0.01128,0.00627,0.00938,0.0103,0.012,0.6,55.22,0.3104,0.0234,3.261,1.705,0.0,0.0,0,0.0,-0.0
6,84,1.68,approach,0.00999,0.00604,0.00796,0.01108,0.012,0.43,55.31,0.3104,0.0236,3.245,1.717,0.0,0.0,0,0.0,-0.0
7,84,1.68,approach,0.00773,0.00642,0.00431,0.01621,0.012,-0.55,50.84,0.3102,0.0232,3.229,1.226,0.0,0.0,0,0.0,-0.0
8,84,1.68,approach,0.00962,0.00103,0.00957,0.01432,0.012,-0.4,54.53,0.3103,0.0233,3.237,1.708,0.0,0.0,0,0.0,-0.0
9,84,1.68,approach,0.01008,0.00164,0.00994,0.01442,0.012,-0.41,52.44,0.3104,0.0235,3.239,1.274,0.0,0.0,0,0.0,-0.0
10,84,1.68,approach,0.01032,0.00392,0.00955,0.01218,0.012,0.05,54.43,0.3103,0.0232,3.241,1.716,0.0,0.0,0,0.0,-0.0
11,84,1.68,approach,0.00917,0.00171,0.00901,0.01313,0.012,-0.21,54.74,0.3104,0.0233,3.244,1.71,0.0,0.0,0,0.0,-0.0
12,84,1.68,approach,0.00653,0.00092,0.00647,0.01165,0.012,-0.05,53.68,0.3103,0.0235,3.258,1.712,0.0,0.0,0,0.0,-0.0
13,84,1.68,approach,0.00918,0.00604,0.00691,0.01536,0.012,-0.64,56.38,0.3104,0.0234,3.239,1.709,0.0,0.0,0,0.0,-0.0
14,84,1.68,approach,0.01684,0.00597,0.01574,0.0176,0.012,-2.97,83.47,0.3151,0.0225,3.38,1.73,0.0,0.0,0,0.0,-0.0
15,84,1.68,approach,0.00769,0.00681,0.00358,0.0166,0.012,-0.65,51.11,0.3102,0.0231,3.246,1.077,0.0,0.0,0,0.0,-0.0
0,85,1.7,approach,0.00925,0.00346,0.00858,0.00996,0.012,-0.09,56.76,0.3102,0.0234,3.215,1.73,0.0,0.0,0,0.0,-0.0
1,85,1.7,approach,0.01058,0.0034,0.01002,0.01146,0.012,-0.63,55.42,0.3103,0.0235,3.208,1.712,0.0,0.0,0,0.0,-0.0
2,85,1.7,approach,0.00838,0.00377,0.00749,0.01362,0.012,-0.46,54.55,0.3103,0.0234,3.235,1.19,0.0,0.0,0,0.0,-0.0
3,85,1.7,approach,0.00873,0.00179,0.00854,0.01265,0.012,-0.59,53.76,0.3101,0.0235,3.23,1.256,0.0,0.0,0,0.0,-0.0
4,85,1.7,approach,0.01936,0.01621,0.01059,0.01371,0.012,2.42,60.22,0.3101,0.0234,3.229,1.73,0.0,0.0,0,0.0,-0.0
5,85,1.7,approach,0.01643,0.01215,0.01106,0.01151,0.012,1.4,60.11,0.3103,0.0236,3.238,1.702,0.0,0.0,0,0.0,-0.0
6,85,1.7,approach,0.01446,0.01164,0.00858,0.01074,0.012,1.03,59.98,0.3103,0.0238,3.225,1.712,0.0,0.0,0,0.0,-0.0
7,85,1.7,approach,0.00629,0.00314,0.00544,0.01103,0.012,-0.27,54.25,0.3101,0.0234,3.22,1.241,0.0,0.0,0,0.0,-0.0
8,85,1.7,approach,0.01163,0.00532,0.01034,0.01133,0.012,0.12,57.93,0.3102,0.0235,3.222,1.105,0.0,0.0,0,0.0,-0.0
9,85,1.7,approach,0.0127,0.00543,0.01147,0.01171,0.012,0.06,57.59,0.3103,0.0236,3.22,1.73,0.0,0.0,0,0.0,-0.0
10,85,1.7,approach,0.0145,0.00992,0.01058,0.01133,0.012,0.56,59.09,0.3102,0.0234,3.22,1.71,0.0,0.0,0,0.0,-0.0
11,85,1.7,approach,0.01203,0.0072,0.00964,0.01048,0.012,0.39,58.26,0.3102,0.0235,3.23,1.093,0.0,0.0,0,0.0,-0.0
12,85,1.7,approach,0.00957,0.00557,0.00778,0.00776,0.012,0.45,58.25,0.3102,0.0237,3.242,1.7,0.0,0.0,0,0.0,-0.0
13,85,1.7,approach,0.00946,0.00408,0.00854,0.01132,0.012,-0.29,59.5,0.3102,0.0235,3.222,1.73,0.0,0.0,0,0.0,-0.0
14,85,1.7,approach,0.01708,0.00565,0.01611,0.0165,0.012,-3.02,83.61,0.3152,0.0226,3.359,1.73,0.0,0.0,0,0.0,-0.0
15,85,1.7,approach,0.00594,0.00371,0.00464,0.01145,0.012,-0.26,54.13,0.3101,0.0232,3.24,1.241,0.0,0.0,0,0.0,-0.0
0,86,1.72,approach,0.01392,0.00949,0.01018,0.01011,0.012,0.73,58.27,0.3101,0.0235,3.195,1.73,0.0,0.0,0,0.0,-0.0
1,86,1.72,approach,0.01485,0.00936,0.01153,0.01116,0.012,0.0,59.94,0.3101,0.0236,3.182,1.709,0.0,0.0,0,0.0,-0.0
2,86,1.72,approach,0.01023,0.00508,0.00888,0.01051,0.012,-0.42,59.3,0.3102,0.0236,3.211,1.716,0.0,0.0,0,0.0,-0.0
3,86,1.72,approach,0.01219,0.00665,0.01022,0.01095,0.012,0.26,56.38,0.31,0.0236,3.22,1.049,0.0,0.0,0,0.0,-0.0
4,86,1.72,approach,0.01536,0.0099,0.01174,0.01246,0.012,1.66,65.36,0.3102,0.0234,3.266,1.73,0.0,0.0,0,0.0,-0.0
5,86,1.72,approach,0.01587,0.01086,0.01157,0.01164,0.012,1.31,65.07,0.3103,0.0237,3.253,1.73,0.0,0.0,0,0.0,-0.0
6,86,1.72,approach,0.01924,0.01667,0.00962,0.01417,0.012,1.49,65.24,0.3102,0.0239,3.187,1.73,0.0,0.0,0,0.0,-0.0
7,86,1.72,approach,0.00937,0.00604,0.00716,0.008,0.012,-0.19,59.13,0.31,0.0235,3.195,1.723,0.0,0.0,0,0.0,-0.0
8,86,1.72,approach,0.01594,0.01087,0.01166,0.01219,0.012,0.31,63.01,0.3101,0.0236,3.188,1.73,0.0,0.0,0,0.0,-0.0
9,86,1.72,approach,0.01727,0.0113,0.01306,0.01311,0.012,0.47,62.81,0.3102,0.0238,3.187,1.73,0.0,0.0,0,0.0,-0.0
10,86,1.72,approach,0.01991,0.01577,0.01217,0.01489,0.012,1.05,64.02,0.3101,0.0235,3.186,1.708,0.0,0.0,0,0.0,-0.0
11,86,1.72,approach,0.0166,0.01262,0.01078,0.01222,0.012,0.64,63.45,0.3101,0.0236,3.194,1.73,0.0,0.0,0,0.0,-0.0
12,86,1.72,approach,0.01455,0.01103,0.00949,0.00931,0.012,0.89,62.95,0.3101,0.0238,3.214,1.706,0.0,0.0,0,0.0,-0.0
13,86,1.72,approach,0.01383,0.00938,0.01017,0.01069,0.012,0.51,61.82,0.3101,0.0237,3.204,1.7,0.0,0.0,0,0.0,-0.0
14,86,1.72,approach,0.01899,0.00877,0.01685,0.01716,0.012,-2.99,83.8,0.3152,0.0227,3.353,1.73,0.0,0.0,0,0.0,-0.0
15,86,1.72,approach,0.00851,0.00575,0.00628,0.00776,0.012,-0.25,59.02,0.31,0.0234,3.216,1.729,0.0,0.0,0,0.0,-0.0
0,87,1.74,approach,0.01955,0.01555,0.01185,0.01406,0.012,1.37,63.16,0.31,0.0236,3.159,1.701,0.0,0.0,0,0.0,-0.0
1,87,1.74,approach,0.02036,0.01542,0.0133,0.01488,0.012,0.69,64.62,0.31,0.0238,3.148,1.716,0.0,0.0,0,0.0,-0.0
2,87,1.74,approach,0.01375,0.00931,0.01012,0.01015,0.012,-0.26,63.64,0.31,0.0237,3.18,1.705,0.0,0.0,0,0.0,-0.0
3,87,1.74,approach,0.01753,0.01268,0.0121,0.01293,0.012,0.82,60.68,0.3099,0.0238,3.191,1.703,0.0,0.0,0,0.0,-0.0
4,87,1.74,approach,0.01625,0.01056,0.01235,0.0132,0.012,1.08,70.57,0.3102,0.0234,3.202,1.73,0.0,0.0,0,0.0,-0.0
5,87,1.74,approach,0.01136,0.00602,0.00963,0.01027,0.012,-0.08,70.2,0.3103,0.0237,3.264,1.73,0.0,0.0,0,0.0,-0.0
6,87,1.74,approach,0.01465,0.00924,0.01137,0.012,0.012,0.48,70.28,0.3103,0.024,3.225,1.73,0.0,0.0,0,0.0,-0.0
7,87,1.74,approach,0.01367,0.0105,0.00876,0.00862,0.012,-0.03,63.45,0.3098,0.0237,3.16,1.703,0.0,0.0,0,0.0,-0.0
8,87,1.74,approach,0.02087,0.01611,0.01328,0.0159,0.012,0.63,67.92,0.31,0.0238,3.143,1.709,0.0,0.0,0,0.0,-0.0
9,87,1.74,approach,0.02139,0.01553,0.01472,0.01652,0.012,0.84,68.01,0.3101,0.0239,3.155,1.73,0.0,0.0,0,0.0,-0.0
10,87,1.74,approach,0.01795,0.01205,0.01331,0.01428,0.012,0.52,68.74,0.3101,0.0236,3.202,1.73,0.0,0.0,0,0.0,-0.0
11,87,1.74,approach,0.02072,0.01658,0.01242,0.01582,0.012,0.91,68.67,0.3101,0.0238,3.152,1.73,0.0,0.0,0,0.0,-0.0
12,87,1.74,approach,0.01734,0.01354,0.01083,0.0121,0.012,1.09,67.91,0.31,0.024,3.195,1.73,0.0,0.0,0,0.0,-0.0
13,87,1.74,approach,0.01946,0.01526,0.01207,0.01399,0.012,1.12,66.13,0.31,0.0238,3.166,1.71,0.0,0.0,0,0.0,-0.0
14,87,1.74,approach,0.01985,0.01008,0.0171,0.0172,0.012,-3.21,83.96,0.3152,0.0228,3.318,1.73,0.0,0.0,0,0.0,-0.0
15,87,1.74,approach,0.01259,0.00987,0.00781,0.00753,0.012,-0.11,63.17,0.3098,0.0235,3.183,1.708,0.0,0.0,0,0.0,-0.0
0,88,1.76,approach,0.01777,0.01488,0.00972,0.01402,0.012,0.59,68.28,0.31,0.0237,3.157,1.73,0.0,0.0,0,0.0,-0.0
1,88,1.76,approach,0.01775,0.01225,0.01284,0.01379,0.012,0.02,69.5,0.31,0.0238,3.162,1.73,0.0,0.0,0,0.0,-0.0
2,88,1.76,approach,0.01855,0.01482,0.01116,0.01281,0.012,0.22,67.14,0.3098,0.0239,3.144,0.922,0.0,0.0,0,0.0,-0.0
3,88,1.76,approach,0.0228,0.01806,0.01392,0.01718,0.012,1.17,65.66,0.3097,0.0239,3.144,1.696,0.0,0.0,0,0.0,-0.0
4,88,1.76,approach,0.0161,0.01066,0.01207,0.01399,0.012,0.27,75.43,0.3103,0.0234,3.198,1.73,0.0,0.0,0,0.0,-0.0
5,88,1.76,approach,0.01293,0.0086,0.00966,0.00999,0.012,-0.41,75.47,0.3103,0.0237,3.196,1.73,0.0,0.0,0,0.0,-0.0
6,88,1.76,approach,0.01616,0.01103,0.01181,0.013,0.012,0.01,75.51,0.3102,0.024,3.161,1.73,0.0,0.0,0,0.0,-0.0
7,88,1.76,approach,0.01886,0.01592,0.01012,0.01256,0.012,0.41,67.16,0.3097,0.0238,3.121,1.718,0.0,0.0,0,0.0,-0.0
8,88,1.76,approach,0.01845,0.01248,0.01359,0.01473,0.012,-0.11,72.43,0.3099,0.0238,3.151,1.719,0.0,0.0,0,0.0,-0.0
9,88,1.76,approach,0.01799,0.01136,0.01394,0.01512,0.012,-0.22,73.04,0.3101,0.0239,3.188,1.73,0.0,0.0,0,0.0,-0.0
10,88,1.76,approach,0.01647,0.01008,0.01302,0.01358,0.012,-0.3,73.58,0.3101,0.0235,3.162,1.73,0.0,0.0,0,0.0,-0.0
11,88,1.76,approach,0.01739,0.01112,0.01337,0.0144,0.012,-0.12,73.58,0.3101,0.0238,3.182,1.73,0.0,0.0,0,0.0,-0.0
12,88,1.76,approach,0.01344,0.01012,0.00885,0.01087,0.012,-0.18,72.96,0.3101,0.024,3.216,1.73,0.0,0.0,0,0.0,-0.0
13,88,1.76,approach,0.01819,0.01511,0.01012,0.01432,0.012,0.4,71.12,0.31,0.0239,3.163,1.73,0.0,0.0,0,0.0,-0.0
14,88,1.76,approach,0.02292,0.01427,0.01793,0.01953,0.012,-3.28,85.42,0.3152,0.0228,3.323,1.73,0.0,0.0,0,0.0,-0.0
15,88,1.76,approach,0.01774,0.01517,0.00919,0.01111,0.012,0.38,66.58,0.3096,0.0236,3.147,0.895,0.0,0.0,0,0.0,-0.0
0,89,1.78,approach,0.01851,0.01554,0.01006,0.01485,0.012,0.01,73.37,0.31,0.0237,3.092,1.73,0.0,0.0,0,0.0,-0.0
1,89,1.78,approach,0.01833,0.01263,0.01327,0.01466,0.012,-0.52,74.51,0.3099,0.0239,3.108,1.73,0.0,0.0,0,0.0,-0.0
2,89,1.78,approach,0.02109,0.01744,0.01186,0.01512,0.012,0.09,71.83,0.3097,0.0239,3.093,1.719,0.0,0.0,0,0.0,-0.0
3,89,1.78,approach,0.02055,0.01611,0.01276,0.01618,0.012,0.31,70.6,0.3097,0.0239,3.132,1.73,0.0,0.0,0,0.0,-0.0
4,89,1.78,approach,0.01598,0.01049,0.01205,0.01348,0.012,-0.54,80.48,0.3103,0.0234,3.139,1.73,0.0,0.0,0,0.0,-0.0
5,89,1.78,approach,0.01399,0.01073,0.00898,0.01122,0.012,-0.9,80.24,0.3103,0.0237,3.191,1.73,0.0,0.0,0,0.0,-0.0
6,89,1.78,approach,0.01802,0.01299,0.01249,0.01497,0.012,-0.36,80.41,0.3102,0.024,3.145,1.73,0.0,0.0,0,0.0,-0.0
7,89,1.78,approach,0.01878,0.01611,0.00965,0.01271,0.012,0.15,70.23,0.3095,0.0238,3.089,0.76,0.0,0.0,0,0.0,-0.0
8,89,1.78,approach,0.02058,0.01462,0.01449,0.01665,0.012,-0.36,76.9,0.3098,0.0238,3.095,1.724,0.0,0.0,0,0.0,-0.0
9,89,1.78,approach,0.01989,0.01351,0.01461,0.01663,0.012,-0.74,78.17,0.31,0.0239,3.128,1.73,0.0,0.0,0,0.0,-0.0
10,89,1.78,approach,0.01822,0.01214,0.01359,0.01562,0.012,-0.72,78.42,0.31,0.0235,3.147,1.73,0.0,0.0,0,0.0,-0.0
11,89,1.78,approach,0.02005,0.01403,0.01432,0.01667,0.012,-0.58,78.58,0.3099,0.0238,3.132,1.73,0.0,0.0,0,0.0,-0.0
12,89,1.78,approach,0.01565,0.01286,0.00893,0.01245,0.012,-0.74,78.04,0.31,0.024,3.172,1.73,0.0,0.0,0,0.0,-0.0
13,89,1.78,approach,0.01918,0.01642,0.00991,0.01573,0.012,-0.16,76.14,0.31,0.024,3.115,1.73,0.0,0.0,0,0.0,-0.0
14,89,1.78,approach,0.0204,0.01161,0.01677,0.01691,0.012,-4.18,84.89,0.3151,0.0227,3.264,1.73,0.0,0.0,0,0.0,-0.0
15,89,1.78,approach,0.01867,0.01614,0.00937,0.01221,0.012,0.06,71.05,0.3095,0.0237,3.098,1.716,0.0,0.0,0,0.0,-0.0
0,90,1.8,approach,0.01795,0.01562,0.00886,0.01481,0.012,-0.82,78.13,0.31,0.0237,3.048,1.73,0.0,0.0,0,0.0,-0.0
1,90,1.8,approach,0.01786,0.0132,0.01203,0.01508,0.012,-1.34,79.15,0.3099,0.0238,3.098,1.73,0.0,0.0,0,0.0,-0.0
2,90,1.8,approach,0.01788,0.01388,0.01128,0.01352,0.012,-0.98,76.26,0.3096,0.024,3.097,1.729,0.0,0.0,0,0.0,-0.0
3,90,1.8,approach,0.02173,0.01711,0.0134,0.01771,0.012,-0.2,75.65,0.3096,0.024,3.07,1.73,0.0,0.0,0,0.0,-0.0
4,90,1.8,approach,0.01774,0.0117,0.01333,0.01627,0.012,-1.48,84.68,0.3105,0.0235,3.156,1.73,0.0,0.0,0,0.0,-0.0
5,90,1.8,approach,0.01281,0.00838,0.00969,0.01062,0.012,-1.99,84.81,0.3104,0.0237,3.137,1.73,0.0,0.0,0,0.0,-0.0
6,90,1.8,approach,0.01707,0.01137,0.01274,0.01462,0.012,-1.61,85.02,0.3103,0.0241,3.115,1.73,0.0,0.0,0,0.0,-0.0
7,90,1.8,approach,0.01701,0.01461,0.00872,0.01266,0.012,-0.71,74.66,0.3094,0.0239,3.067,1.713,0.0,0.0,0,0.0,-0.0
8,90,1.8,approach,0.01938,0.0136,0.01381,0.01603,0.012,-1.26,80.9,0.3098,0.0238,3.068,1.728,0.0,0.0,0,0.0,-0.0
9,90,1.8,approach,0.02131,0.01593,0.01416,0.01774,0.012,-1.11,82.44,0.31,0.0239,3.09,1.708,0.0,0.0,0,0.0,-0.0
10,90,1.8,approach,0.01839,0.01287,0.01314,0.01536,0.012,-1.5,83.29,0.31,0.0235,3.074,1.73,0.0,0.0,0,0.0,-0.0
11,90,1.8,approach,0.02082,0.01626,0.01301,0.01689,0.012,-1.13,83.04,0.3099,0.0238,3.049,1.712,0.0,0.0,0,0.0,-0.0
12,90,1.8,approach,0.01714,0.01447,0.00918,0.01298,0.012,-1.28,83.21,0.3099,0.024,3.091,1.73,0.0,0.0,0,0.0,-0.0
13,90,1.8,approach,0.0185,0.0164,0.00856,0.01527,0.012,-1.0,80.94,0.31,0.024,3.068,1.73,0.0,0.0,0,0.0,-0.0
14,90,1.8,approach,0.02283,0.01476,0.01741,0.01885,0.012,-4.43,85.57,0.315,0.0227,3.268,1.73,0.0,0.0,0,0.0,-0.0
15,90,1.8,approach,0.01526,0.01319,0.00768,0.01136,0.012,-1.03,75.22,0.3094,0.0238,3.11,1.723,0.0,0.0,0,0.0,-0.0
0,91,1.82,approach,0.02006,0.01823,0.00836,0.01746,0.012,-1.49,82.71,0.3099,0.0237,3.027,1.73,0.0,0.0,0,0.0,-0.0
1,91,1.82,approach,0.01975,0.01517,0.01265,0.01603,0.012,-1.63,82.99,0.3098,0.0239,3.021,1.698,0.0,0.0,0,0.0,-0.0
2,91,1.82,approach,0.02052,0.01643,0.0123,0.01571,0.012,-1.29,79.98,0.3094,0.0241,3.033,1.73,0.0,0.0,0,0.0,-0.0
3,91,1.82,approach,0.02226,0.01843,0.01249,0.01882,0.012,-0.91,80.36,0.3096,0.024,3.035,1.73,0.0,0.0,0,0.0,-0.0
4,91,1.82,approach,0.01896,0.01189,0.01476,0.01764,0.012,-2.67,87.31,0.3105,0.0235,3.135,1.73,0.0,0.0,0,0.0,-0.0
5,91,1.82,approach,0.01419,0.01023,0.00984,0.01319,0.012,-3.06,86.87,0.3105,0.0237,3.153,1.73,0.0,0.0,0,0.0,-0.0
6,91,1.82,approach,0.02068,0.0135,0.01567,0.01872,0.012,-2.32,87.37,0.3103,0.0242,3.132,1.729,0.0,0.0,0,0.0,-0.0
7,91,1.82,approach,0.01983,0.01733,0.00963,0.01497,0.012,-0.88,78.81,0.3092,0.024,2.991,1.716,0.0,0.0,0,0.0,-0.0
8,91,1.82,approach,0.02198,0.01643,0.0146,0.01792,0.012,-1.43,84.1,0.3097,0.0239,2.991,1.73,0.0,0.0,0,0.0,-0.0
9,91,1.82,approach,0.01892,0.01325,0.0135,0.01552,0.012,-2.14,84.36,0.31,0.0239,3.042,0.891,0.0,0.0,0,0.0,-0.0
10,91,1.82,approach,0.01698,0.0107,0.01319,0.01451,0.012,-2.63,85.74,0.31,0.0235,3.067,1.713,0.0,0.0,0,0.0,-0.0
11,91,1.82,approach,0.01829,0.01214,0.01368,0.01518,0.012,-2.45,85.01,0.3099,0.0238,3.056,1.73,0.0,0.0,0,0.0,-0.0
12,91,1.82,approach,0.0152,0.01242,0.00876,0.01161,0.012,-2.29,84.83,0.3099,0.0241,3.1,1.718,0.0,0.0,0,0.0,-0.0
13,91,1.82,approach,0.01932,0.01711,0.00897,0.01586,0.012,-1.56,85.69,0.3099,0.024,3.01,1.73,0.0,0.0,0,0.0,-0.0
14,91,1.82,approach,0.02301,0.01494,0.0175,0.01843,0.012,-4.76,85.22,0.3149,0.0226,3.212,1.73,0.0,0.0,0,0.0,-0.0
15,91,1.82,approach,0.01781,0.01566,0.00848,0.01326,0.012,-1.32,78.55,0.3092,0.0238,3.044,1.715,0.0,0.0,0,0.0,-0.0
0,92,1.84,approach,0.02304,0.02112,0.00919,0.02044,0.012,-2.27,86.1,0.3099,0.0238,3.01,1.679,0.0,0.0,0,0.0,-0.0
1,92,1.84,approach,0.01921,0.0149,0.01212,0.01618,0.012,-2.55,84.08,0.3098,0.0239,3.007,1.725,0.0,0.0,0,0.0,-0.0
2,92,1.84,approach,0.02109,0.01793,0.01111,0.01578,0.012,-1.57,81.67,0.3093,0.024,2.975,1.73,0.0,0.0,0,0.0,-0.0
3,92,1.84,approach,0.0247,0.02142,0.0123,0.02161,0.012,-1.86,83.55,0.3095,0.024,3.035,1.73,0.0,0.0,0,0.0,-0.0
4,92,1.84,approach,0.01993,0.01299,0.01512,0.01814,0.012,-3.43,85.1,0.3105,0.0235,3.115,1.656,0.0,0.0,0,0.0,-0.0
5,92,1.84,approach,0.01528,0.01178,0.00974,0.01448,0.012,-4.02,85.98,0.3105,0.0237,3.153,1.73,0.0,0.0,0,0.0,-0.0
6,92,1.84,approach,0.01785,0.01052,0.01442,0.01616,0.012,-3.69,85.86,0.3104,0.0241,3.114,1.73,0.0,0.0,0,0.0,-0.0
7,92,1.84,approach,0.0212,0.01979,0.00762,0.01745,0.012,-1.68,81.43,0.3091,0.024,3.003,1.729,0.0,0.0,0,0.0,-0.0
8,92,1.84,approach,0.0217,0.01591,0.01475,0.01847,0.012,-2.34,84.75,0.3097,0.0239,2.996,1.73,0.0,0.0,0,0.0,-0.0
9,92,1.84,approach,0.02226,0.01579,0.01569,0.01918,0.012,-2.58,86.4,0.31,0.024,3.025,1.026,0.0,0.0,0,0.0,-0.0
10,92,1.84,approach,0.01826,0.01247,0.01334,0.01665,0.012,-3.3,84.54,0.31,0.0234,3.087,1.729,0.0,0.0,0,0.0,-0.0
11,92,1.84,approach,0.01768,0.01104,0.01381,0.01547,0.012,-3.27,83.69,0.3099,0.0238,3.047,1.73,0.0,0.0,0,0.0,-0.0
12,92,1.84,approach,0.01731,0.0148,0.00897,0.01449,0.012,-2.75,83.33,0.3099,0.0241,3.119,1.73,0.0,0.0,0,0.0,-0.0
13,92,1.84,approach,0.01985,0.01749,0.00937,0.01687,0.012,-2.45,87.48,0.3099,0.0241,2.977,1.73,0.0,0.0,0,0.0,-0.0
14,92,1.84,approach,0.02473,0.01733,0.01764,0.01981,0.012,-4.98,84.92,0.3147,0.0225,3.219,1.73,0.0,0.0,0,0.0,-0.0
15,92,1.84,approach,0.02349,0.02187,0.00856,0.01806,0.012,-0.88,80.84,0.3089,0.0239,2.996,1.73,0.0,0.0,0,0.0,-0.0
0,93,1.86,approach,0.01865,0.01633,0.009,0.01555,0.012,-3.48,84.08,0.3098,0.0237,2.961,1.73,0.0,0.0,0,0.0,-0.0
1,93,1.86,approach,0.02225,0.01786,0.01327,0.01954,0.012,-2.98,83.6,0.3098,0.0239,3.009,1.73,0.0,0.0,0,0.0,-0.0
2,93,1.86,approach,0.02277,0.01958,0.01162,0.01758,0.012,-1.97,84.44,0.3092,0.0241,2.945,1.73,0.0,0.0,0,0.0,-0.0
3,93,1.86,approach,0.02089,0.01757,0.01129,0.01769,0.012,-3.24,81.88,0.3094,0.0239,2.99,1.73,0.0,0.0,0,0.0,-0.0
4,93,1.86,approach,0.01853,0.01199,0.01413,0.01614,0.012,-4.16,85.75,0.3106,0.0235,3.101,1.726,0.0,0.0,0,0.0,-0.0
5,93,1.86,approach,0.01237,0.00907,0.00841,0.01144,0.012,-4.82,84.56,0.3105,0.0235,3.137,1.727,0.0,0.0,0,0.0,-0.0
6,93,1.86,approach,0.0188,0.01242,0.01412,0.01651,0.012,-3.72,82.55,0.3104,0.024,3.117,1.73,0.0,0.0,0,0.0,-0.0
7,93,1.86,approach,0.01802,0.01688,0.0063,0.01508,0.012,-3.19,80.65,0.309,0.0239,2.976,1.73,0.0,0.0,0,0.0,-0.0
8,93,1.86,approach,0.02326,0.0175,0.01532,0.02025,0.012,-2.95,84.18,0.3097,0.0239,2.991,1.73,0.0,0.0,0,0.0,-0.0
9,93,1.86,approach,0.02246,0.01712,0.01454,0.01968,0.012,-3.39,85.49,0.3101,0.024,3.026,1.73,0.0,0.0,0,0.0,-0.0
10,93,1.86,approach,0.02029,0.01509,0.01357,0.01784,0.012,-3.38,82.48,0.31,0.0233,3.076,1.73,0.0,0.0,0,0.0,-0.0
11,93,1.86,approach,0.02193,0.01635,0.01461,0.01873,0.012,-3.01,82.91,0.3099,0.0238,3.037,1.718,0.0,0.0,0,0.0,-0.0
12,93,1.86,approach,0.0172,0.01466,0.009,0.0134,0.012,-3.4,82.33,0.3098,0.0242,3.085,1.73,0.0,0.0,0,0.0,-0.0
13,93,1.86,approach,0.01943,0.01808,0.00712,0.01717,0.012,-3.59,86.38,0.3099,0.0241,2.988,1.73,0.0,0.0,0,0.0,-0.0
14,93,1.86,approach,0.02272,0.01495,0.01711,0.01778,0.012,-5.71,84.14,0.3145,0.0224,3.162,1.73,0.0,0.0,0,0.0,-0.0
15,93,1.86,approach,0.02206,0.02095,0.00692,0.01749,0.012,-2.2,81.47,0.3089,0.0239,3.008,1.73,0.0,0.0,0,0.0,-0.0
0,94,1.88,approach,0.02127,0.01957,0.00834,0.01834,0.012,-3.5,79.78,0.3098,0.0237,2.989,1.73,0.0,0.0,0,0.0,-0.0
1,94,1.88,approach,0.02129,0.01647,0.01348,0.01772,0.012,-3.67,83.11,0.3097,0.0239,2.961,1.73,0.0,0.0,0,0.0,-0.0
2,94,1.88,approach,0.02129,0.01811,0.01119,0.0171,0.012,-3.16,83.89,0.3092,0.0241,2.941,1.73,0.0,0.0,0,0.0,-0.0
3,94,1.88,approach,0.02379,0.02092,0.01132,0.02073,0.012,-3.28,77.24,0.3093,0.0238,3.0,1.73,0.0,0.0,0,0.0,-0.0
4,94,1.88,approach,0.01747,0.01053,0.01394,0.01491,0.012,-4.64,83.6,0.3108,0.0234,3.132,1.73,0.0,0.0,0,0.0,-0.0
5,94,1.88,approach,0.01181,0.01006,0.00618,0.01049,0.012,-4.93,80.85,0.3105,0.0234,3.162,1.73,0.0,0.0,0,0.0,-0.0
6,94,1.88,approach,0.01806,0.01293,0.01261,0.01455,0.012,-4.28,81.84,0.3104,0.024,3.106,1.719,0.0,0.0,0,0.0,-0.0
7,94,1.88,approach,0.02053,0.01954,0.00629,0.0175,0.012,-3.44,77.87,0.3089,0.0239,2.971,0.971,0.0,0.0,0,0.0,-0.0
8,94,1.88,approach,0.0229,0.01761,0.01464,0.01928,0.012,-3.64,82.77,0.3097,0.0238,2.963,1.728,0.0,0.0,0,0.0,-0.0
9,94,1.88,approach,0.02307,0.01807,0.01434,0.01979,0.012,-3.96,84.21,0.31,0.024,3.016,1.726,0.0,0.0,0,0.0,-0.0
10,94,1.88,approach,0.0203,0.01576,0.0128,0.01618,0.012,-3.77,81.49,0.31,0.0233,3.044,1.73,0.0,0.0,0,0.0,-0.0
11,94,1.88,approach,0.01972,0.01533,0.01241,0.01597,0.012,-3.76,79.45,0.3098,0.0237,3.022,1.727,0.0,0.0,0,0.0,-0.0
12,94,1.88,approach,0.01771,0.01545,0.00866,0.01272,0.012,-3.99,81.19,0.3097,0.0242,3.073,1.727,0.0,0.0,0,0.0,-0.0
13,94,1.88,approach,0.02032,0.01882,0.00768,0.01723,0.012,-3.84,86.12,0.3098,0.024,2.961,1.699,0.0,0.0,0,0.0,-0.0
