step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_lin_vel_force_world,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/kl_first_minibatch,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
4000,1789986041.185,-0.00337333,-0.003855852,0.03299999,-0.0004260961,-9.476258e-05,0,-0.0009890348,-0.0003055258,0,-0.0009529893,-4.610537e-05,-0.00048,-3.02161e-05,0.03945,-0.0003454479,-0.001224248,0,-0.0007083864,-0.0002666626,-0.0003028501,0.0174186,0,-0.0001165001,-6.500995e-05,0.01860999,0.03898632,0.03628766,8.818816e-05,0,14.46529,9.304225e-05,1.559797e-07,2.448005e-07,4.453308e-06,0.06341744,0.9,0,0.03508905,0,0.0108552,0.03437316,0.4972146,0.2414696,8317,0.5529417,13.33333,2.066158
4001,1789986041.707,-0.005576683,-0.008607588,0.05699997,-0.0004915231,-9.725487e-05,0,-0.0007875822,-0.0004516595,0,-0.0006487702,-8.214913e-05,0,-4.544927e-05,0.06299999,-0.0005814509,0,0,-0.0006526573,-0.0007352258,-0.0004717352,0.0318221,0.01738269,-0.0001986106,-6.415424e-05,0.03292879,0.06689443,0.07300104,8.375202e-05,0,14.46529,8.817633e-05,3.082715e-07,2.939446e-07,3.822092e-06,0.08605254,0.95,0,0.02814499,0,0.01548858,0.02458685,0.367101,0.1211238,12584,0.5529417,26.55556,4.100842
4002,1789986042.200,-0.009998831,-0.01246325,0.08999994,-0.001370884,-3.901593e-05,0,-0.004272693,-0.0007476457,0,-0.004931469,-0.0001255131,-0.00206,-6.242855e-05,0.11545,-0.001161108,-0.002320306,0,-0.002861272,-0.003000146,-0.002155795,0.04684586,0,-0.0003381608,-0.0003125659,0.04745935,0.1072102,0.09611617,7.310003e-05,0,14.46529,7.688311e-05,1.865462e-07,3.606837e-07,3.235859e-06,0.1143889,1,0,0.08747714,0,0.004052311,0.01336718,0.3620358,0.1257229,12596,0.5529417,38.875,6.059174
