step,tip_err_l1_m,tip_err_x_m,tip_err_y_m,tip_err_z_m,base_z_m,force_cmd_n,force_meas_n,force_est_n
316,0.01021,0.00006,0.00709,0.00306,0.27453,0.0000,0.0000,0.9137
317,0.00370,0.00134,0.00022,0.00215,0.27378,0.0000,0.0000,0.9786
318,0.01480,0.00355,0.00520,0.00605,0.27473,0.0000,0.0000,1.1067
319,0.02038,0.00590,0.00575,0.00873,0.27729,0.0000,0.0000,1.1756
320,0.01689,0.00570,0.00074,0.01045,0.28117,0.0000,0.0000,1.2009
321,0.02004,0.00378,0.00622,0.01003,0.28471,0.0000,0.0000,1.1729
322,0.01882,0.00097,0.00934,0.00852,0.28743,0.0000,0.0000,1.2587
323,0.01354,0.00013,0.00670,0.00670,0.28946,0.0000,0.0000,1.3399
324,0.00702,0.00014,0.00129,0.00558,0.29106,0.0000,0.0000,1.3532
325,0.01086,0.00132,0.00469,0.00486,0.29241,0.0000,0.0000,1.3488
326,0.01566,0.00373,0.00720,0.00473,0.29357,0.0000,0.0000,1.3553
327,0.01767,0.00585,0.00691,0.00490,0.29449,0.0000,0.0000,1.3900
328,0.01527,0.00425,0.00539,0.00563,0.29513,0.0000,0.0000,1.4963
329,0.01267,0.00207,0.00314,0.00746,0.29541,0.0000,0.0000,1.5806
330,0.01266,0.00082,0.00141,0.01043,0.29525,0.0000,0.0000,1.6098
331,0.01729,0.00019,0.00256,0.01455,0.29466,0.0000,0.0000,1.5890
332,0.02865,0.00183,0.00734,0.01948,0.29404,0.0000,0.0000,1.5398
333,0.04236,0.00643,0.01198,0.02395,0.29428,0.0000,0.0000,1.4447
334,0.05294,0.01110,0.01490,0.02694,0.29604,0.0000,0.0000,1.3545
335,0.05925,0.01512,0.01564,0.02849,0.29918,0.0000,0.0000,1.3363
336,0.06195,0.01619,0.01700,0.02877,0.30359,0.0000,0.0000,1.4200
337,0.06206,0.01779,0.01517,0.02910,0.30770,0.0000,0.0000,1.0074
338,0.06160,0.02300,0.00916,0.02944,0.31091,0.0000,0.0000,0.7188
339,0.06265,0.02822,0.00557,0.02886,0.31329,0.0000,0.0000,0.7422
340,0.06463,0.03034,0.00672,0.02757,0.31509,0.0000,0.0000,0.7869
341,0.06419,0.02947,0.00837,0.02635,0.31654,0.0000,0.0000,0.6810
342,0.06297,0.02798,0.00948,0.02551,0.31770,0.0000,0.0000,0.6095
343,0.06367,0.02775,0.01094,0.02499,0.31853,0.0000,0.0000,0.5721
344,0.06829,0.03013,0.01371,0.02445,0.31896,0.0000,0.0000,0.5212
345,0.07205,0.03209,0.01628,0.02369,0.31886,0.0000,0.0000,0.4491
346,0.07530,0.03372,0.01843,0.02315,0.31803,0.0000,0.0000,0.4070
347,0.07666,0.03365,0.01946,0.02355,0.31651,0.0000,0.0000,0.4307
348,0.07466,0.03088,0.01855,0.02523,0.31484,0.0000,0.0000,0.3632
349,0.07658,0.02755,0.02088,0.02816,0.31365,0.0000,0.0000,0.3548
350,0.08062,0.02405,0.02597,0.03060,0.31424,0.0000,0.0000,0.3845
351,0.08124,0.01989,0.02966,0.03169,0.31649,0.0000,0.0000,0.4313
352,0.07712,0.01544,0.03104,0.03064,0.32006,0.0000,0.0000,0.3071
353,0.07233,0.01228,0.03250,0.02756,0.32344,0.0000,0.0000,0.4165
354,0.06487,0.00738,0.03334,0.02416,0.32612,0.0000,0.0000,0.3790
355,0.05969,0.00379,0.03531,0.02059,0.32806,0.0000,0.0000,0.2994
356,0.05982,0.00317,0.03612,0.02054,0.32945,0.0000,0.0000,0.3228
357,0.06445,0.00504,0.03603,0.02338,0.33048,0.0000,0.0000,0.3590
358,0.06979,0.00729,0.03484,0.02766,0.33120,0.0000,0.0000,0.3636
359,0.07238,0.00804,0.03283,0.03151,0.33158,0.0000,0.0000,0.3456
360,0.07338,0.00780,0.03016,0.03543,0.33164,0.0000,0.0000,0.3801
361,0.07485,0.00750,0.02732,0.04003,0.33124,0.0000,0.0000,0.3967
362,0.07741,0.00701,0.02462,0.04578,0.33015,0.0000,0.0000,0.3957
363,0.07932,0.00481,0.02281,0.05169,0.32838,0.0000,0.0000,0.3428
364,0.08148,0.00170,0.02365,0.05613,0.32644,0.0000,0.0000,0.3647
365,0.08512,0.00227,0.02314,0.05971,0.32517,0.0000,0.0000,0.4497
366,0.08926,0.00466,0.02343,0.06117,0.32549,0.0000,0.0000,0.5257
367,0.09174,0.00459,0.02390,0.06325,0.32724,0.0000,0.0000,0.5409
368,0.09308,0.00230,0.02478,0.06601,0.33008,0.0000,0.0000,0.6668
369,0.09950,0.00283,0.02583,0.07084,0.33232,0.0000,0.0000,0.6876
370,0.10886,0.00660,0.02293,0.07934,0.33378,0.0000,0.0000,0.6832
371,0.10912,0.00719,0.01646,0.08547,0.33462,0.0000,0.0000,0.9057
372,0.10096,0.00453,0.01089,0.08555,0.33499,0.0000,0.0000,0.8961
373,0.08782,0.00015,0.00693,0.08075,0.33499,0.0000,0.0000,0.6780
374,0.08263,0.00515,0.00341,0.07407,0.33462,0.0000,0.0000,0.5341
375,0.07947,0.01029,0.00118,0.06801,0.33383,0.0000,0.0000,0.4222
376,0.08144,0.01276,0.00113,0.06756,0.33259,0.0000,0.0000,0.4096
377,0.08878,0.01481,0.00331,0.07065,0.33089,0.0000,0.0000,0.3948
378,0.09567,0.01603,0.00349,0.07616,0.32873,0.0000,0.0000,0.3602
379,0.10385,0.01676,0.00189,0.08521,0.32632,0.0000,0.0000,0.3658
380,0.11731,0.01595,0.00215,0.09921,0.32404,0.0000,0.0000,0.3881
381,0.13408,0.01172,0.00962,0.11274,0.32217,0.0000,0.0000,0.3861
382,0.15059,0.01006,0.01849,0.12204,0.32218,0.0000,0.0000,0.3068
383,0.16505,0.01381,0.02341,0.12783,0.32405,0.0000,0.0000,0.2777
384,0.17363,0.01863,0.02445,0.13055,0.32723,0.0000,0.0000,0.2992
385,0.17858,0.02829,0.01905,0.13125,0.32984,0.0000,0.0000,0.3813
386,0.17698,0.03595,0.01338,0.12765,0.33164,0.0000,0.0000,0.3962
387,0.17011,0.03861,0.00910,0.12240,0.33280,0.0000,0.0000,0.4123
388,0.15959,0.03811,0.00487,0.11661,0.33364,0.0000,0.0000,0.5001
389,0.14419,0.03499,0.00115,0.10805,0.33435,0.0000,0.0000,0.5601
390,0.13706,0.03246,0.00241,0.10219,0.33488,0.0000,0.0000,0.6552
391,0.13177,0.03055,0.00374,0.09747,0.33513,0.0000,0.0000,0.7611
392,0.12548,0.02764,0.00470,0.09314,0.33507,0.0000,0.0000,0.8307
393,0.11894,0.02464,0.00533,0.08897,0.33453,0.0000,0.0000,0.9071
394,0.11385,0.02271,0.00580,0.08534,0.33324,0.0000,0.0000,1.0038
395,0.11195,0.02262,0.00673,0.08261,0.33113,0.0000,0.0000,1.0459
396,0.11329,0.02252,0.00946,0.08131,0.32864,0.0000,0.0000,1.1685
397,0.12002,0.02624,0.01034,0.08345,0.32661,0.0000,0.0000,1.5255
398,0.12827,0.02884,0.01336,0.08607,0.32640,0.0000,0.0000,1.7347
399,0.13167,0.02786,0.01751,0.08630,0.32790,0.0000,0.0000,1.8547
400,0.13475,0.02566,0.02033,0.08876,0.33068,0.0000,0.0000,2.1101
401,0.13627,0.02377,0.02057,0.09193,0.33298,0.0000,0.0000,2.0529
402,0.13847,0.02495,0.01561,0.09790,0.33443,0.0000,0.0000,1.8249
403,0.13528,0.02609,0.01050,0.09868,0.33513,0.0000,0.0000,1.7580
404,0.12801,0.02795,0.00599,0.09407,0.33524,0.0000,0.0000,1.4034
405,0.11793,0.03011,0.00320,0.08463,0.33487,0.0000,0.0000,1.2515
406,0.10722,0.03152,0.00203,0.07368,0.33413,0.0000,0.0000,1.1812
407,0.09664,0.03257,0.00111,0.06296,0.33308,0.0000,0.0000,1.1422
408,0.08628,0.03309,0.00036,0.05283,0.33167,0.0000,0.0000,1.2097
409,0.07672,0.03289,0.00054,0.04329,0.32987,0.0000,0.0000,1.3687
410,0.07221,0.03277,0.00221,0.03722,0.32762,0.0000,0.0000,1.4907
411,0.07597,0.03282,0.00488,0.03827,0.32507,0.0000,0.0000,1.8617
412,0.09120,0.03123,0.00989,0.05008,0.32282,0.0000,0.0000,2.2019
413,0.10980,0.02829,0.01765,0.06386,0.32133,0.0000,0.0000,2.2991
414,0.12047,0.02825,0.02256,0.06966,0.32191,0.0000,0.0000,1.7697
415,0.12122,0.02875,0.02276,0.06972,0.32428,0.0000,0.0000,1.6910
416,0.11441,0.03053,0.01947,0.06441,0.32780,0.0000,0.0000,1.5999
417,0.10847,0.03592,0.01467,0.05788,0.33058,0.0000,0.0000,1.4282
418,0.10008,0.04019,0.01053,0.04935,0.33240,0.0000,0.0000,1.2068
419,0.08817,0.03819,0.00936,0.04062,0.33357,0.0000,0.0000,1.0263
420,0.07724,0.03536,0.00832,0.03356,0.33447,0.0000,0.0000,1.0328
421,0.07124,0.03368,0.00953,0.02803,0.33521,0.0000,0.0000,0.9797
422,0.06675,0.03184,0.01035,0.02455,0.33581,0.0000,0.0000,0.9310
423,0.06067,0.02967,0.01053,0.02047,0.33620,0.0000,0.0000,0.9746
424,0.05359,0.02747,0.01121,0.01491,0.33631,0.0000,0.0000,0.9653
425,0.04734,0.02449,0.01216,0.01070,0.33593,0.0000,0.0000,0.9737
426,0.04433,0.02288,0.01223,0.00922,0.33484,0.0000,0.0000,1.0460
427,0.04529,0.02393,0.01195,0.00941,0.33294,0.0000,0.0000,1.0895
428,0.05086,0.02537,0.01359,0.01189,0.33078,0.0000,0.0000,1.1036
429,0.05882,0.02785,0.01551,0.01546,0.32885,0.0000,0.0000,1.0828
430,0.06541,0.03058,0.01671,0.01812,0.32878,0.0000,0.0000,1.3530
431,0.06652,0.02932,0.01927,0.01793,0.33029,0.0000,0.0000,1.4563
432,0.06487,0.02649,0.02174,0.01664,0.33302,0.0000,0.0000,1.5027
433,0.06485,0.02482,0.02367,0.01636,0.33530,0.0000,0.0000,1.4915
434,0.06715,0.02534,0.02122,0.02060,0.33679,0.0000,0.0000,1.4314
435,0.06689,0.02450,0.01726,0.02512,0.33765,0.0000,0.0000,1.4943
436,0.06286,0.02356,0.01454,0.02476,0.33800,0.0000,0.0000,1.1532
437,0.05461,0.02265,0.01244,0.01952,0.33793,0.0000,0.0000,0.9833
438,0.04319,0.02324,0.01039,0.00956,0.33743,0.0000,0.0000,0.9616
439,0.03438,0.02243,0.01080,0.00115,0.33644,0.0000,0.0000,0.8614
440,0.04094,0.02046,0.01121,0.00928,0.33499,0.0000,0.0000,0.8175
441,0.03914,0.01702,0.01120,0.01093,0.33312,0.0000,0.0000,0.9035
442,0.03414,0.01302,0.01194,0.00917,0.33077,0.0000,0.0000,0.9111
443,0.02609,0.01154,0.01188,0.00267,0.32803,0.0000,0.0000,0.9412
444,0.03474,0.01297,0.01219,0.00958,0.32530,0.0000,0.0000,0.8917
445,0.04802,0.01277,0.01568,0.01956,0.32347,0.0000,0.0000,0.8284
446,0.05489,0.01475,0.01784,0.02230,0.32367,0.0000,0.0000,0.7331
447,0.05403,0.01521,0.01750,0.02132,0.32572,0.0000,0.0000,0.8726
448,0.04467,0.01734,0.01465,0.01269,0.32893,0.0000,0.0000,0.8651
449,0.03436,0.02245,0.01087,0.00104,0.33138,0.0000,0.0000,0.8610
450,0.04443,0.02245,0.01147,0.01052,0.33292,0.0000,0.0000,0.6900
451,0.04624,0.01767,0.01295,0.01561,0.33400,0.0000,0.0000,0.6909
452,0.04496,0.01471,0.01346,0.01680,0.33486,0.0000,0.0000,0.8351
453,0.03986,0.01262,0.01362,0.01361,0.33559,0.0000,0.0000,0.8284
454,0.03265,0.01070,0.01211,0.00985,0.33615,0.0000,0.0000,0.7759
455,0.03032,0.01164,0.00886,0.00982,0.33641,0.0000,0.0000,0.7736
456,0.02893,0.00978,0.00850,0.01066,0.33632,0.0000,0.0000,0.7895
457,0.02500,0.00874,0.00668,0.00959,0.33578,0.0000,0.0000,0.8231
458,0.02238,0.01069,0.00435,0.00734,0.33462,0.0000,0.0000,0.8597
459,0.02431,0.01511,0.00369,0.00552,0.33282,0.0000,0.0000,0.8173
460,0.02616,0.01968,0.00444,0.00204,0.33097,0.0000,0.0000,0.9101
461,0.03156,0.02343,0.00748,0.00065,0.32960,0.0000,0.0000,1.1011
462,0.03610,0.01873,0.01471,0.00266,0.32970,0.0000,0.0000,1.2681
463,0.03657,0.01485,0.01764,0.00408,0.33128,0.0000,0.0000,1.6211
464,0.03847,0.01447,0.01817,0.00583,0.33410,0.0000,0.0000,2.0801
465,0.03896,0.01185,0.02184,0.00528,0.33631,0.0000,0.0000,2.3039
466,0.03231,0.01311,0.01903,0.00018,0.33759,0.0000,0.0000,2.5329
467,0.03297,0.01251,0.01233,0.00814,0.33814,0.0000,0.0000,2.6513
468,0.03048,0.01105,0.01104,0.00840,0.33815,0.0000,0.0000,2.3936
469,0.02416,0.01009,0.01095,0.00312,0.33770,0.0000,0.0000,2.2956
470,0.02874,0.00907,0.01224,0.00743,0.33677,0.0000,0.0000,2.2773
471,0.02977,0.00696,0.00749,0.01532,0.33535,0.0000,0.0000,2.3276
472,0.02568,0.00201,0.00606,0.01761,0.33347,0.0000,0.0000,2.3535
473,0.01941,0.00066,0.00237,0.01638,0.33117,0.0000,0.0000,2.7845
474,0.01955,0.00267,0.00282,0.01405,0.32847,0.0000,0.0000,3.1918
475,0.01575,0.00362,0.00175,0.01038,0.32546,0.0000,0.0000,3.7924
476,0.01249,0.00229,0.00161,0.00859,0.32274,0.0000,0.0000,4.2046
477,0.01927,0.00258,0.00500,0.01168,0.32170,0.0000,0.0000,4.3661
478,0.02748,0.00312,0.00939,0.01497,0.32261,0.0000,0.0000,4.7024
479,0.03173,0.00399,0.00995,0.01780,0.32505,0.0000,0.0000,5.2169
480,0.03903,0.00435,0.01107,0.02360,0.32834,0.0000,0.0000,5.3691
481,0.03508,0.00403,0.00814,0.02291,0.33075,0.0000,0.0000,5.5162
482,0.02974,0.00313,0.00580,0.02081,0.33206,0.0000,0.0000,5.6162
483,0.02489,0.00365,0.00316,0.01807,0.33247,0.0000,0.0000,5.6937
484,0.02365,0.00585,0.00049,0.01731,0.33238,0.0000,0.0000,5.8560
485,0.02534,0.00628,0.00141,0.01765,0.33196,0.0000,0.0000,5.8334
486,0.02549,0.00601,0.00126,0.01821,0.33126,0.0000,0.0000,5.6667
487,0.02880,0.00498,0.00222,0.02161,0.33026,0.0000,0.0000,5.6045
488,0.02688,0.00366,0.00117,0.02204,0.32885,0.0000,0.0000,5.5395
489,0.02426,0.00245,0.00146,0.02036,0.32701,0.0000,0.0000,5.5961
490,0.02367,0.00307,0.00249,0.01811,0.32459,0.0000,0.0000,5.4980
491,0.02342,0.00433,0.00674,0.01234,0.32173,0.0000,0.0000,5.3369
492,0.02059,0.00603,0.01155,0.00301,0.31919,0.0000,0.0000,5.3472
493,0.02706,0.00477,0.01983,0.00246,0.31794,0.0000,0.0000,5.2167
494,0.03029,0.00392,0.02321,0.00316,0.31829,0.0000,0.0000,5.2781
495,0.02983,0.00469,0.02449,0.00064,0.32015,0.0000,0.0000,5.4254
496,0.03868,0.00350,0.03027,0.00491,0.32319,0.0000,0.0000,5.6784
497,0.04101,0.00472,0.03194,0.00435,0.32571,0.0000,0.0000,5.7206
498,0.03658,0.00758,0.02844,0.00056,0.32755,0.0000,0.0000,5.8235
499,0.05265,0.00789,0.03623,0.00853,0.32839,0.0000,0.0000,5.8190
500,0.04775,0.00788,0.02955,0.01032,0.32915,0.0000,0.0000,5.6823
501,0.02694,0.00134,0.02255,0.00305,0.32977,0.0000,0.0000,5.5195
502,0.02942,0.00755,0.01945,0.00243,0.32982,0.0000,0.0000,5.2491
503,0.03682,0.01187,0.02287,0.00208,0.32910,0.0000,0.0000,5.3516
504,0.05101,0.01517,0.02610,0.00973,0.32787,0.0000,0.0000,5.2577
505,0.05552,0.01515,0.02615,0.01421,0.32633,0.0000,0.0000,5.1225
506,0.04794,0.01348,0.02259,0.01186,0.32470,0.0000,0.0000,5.0803
507,0.03655,0.01249,0.01908,0.00499,0.32332,0.0000,0.0000,4.9260
508,0.03135,0.01231,0.01737,0.00167,0.32263,0.0000,0.0000,4.9129
509,0.03857,0.01368,0.02114,0.00376,0.32295,0.0000,0.0000,4.7727
510,0.03605,0.01114,0.02051,0.00440,0.32470,0.0000,0.0000,4.6492
511,0.03055,0.00796,0.02066,0.00194,0.32751,0.0000,0.0000,4.6359
512,0.02851,0.00513,0.02113,0.00225,0.33131,0.0000,0.0000,4.5141
513,0.02282,0.00329,0.01899,0.00053,0.33435,0.0000,0.0000,4.4601
514,0.02067,0.00057,0.01984,0.00026,0.33620,0.0000,0.0000,4.2513
515,0.02266,0.00039,0.02106,0.00121,0.33696,0.0000,0.0000,3.8884
516,0.02488,0.00220,0.02266,0.00002,0.33693,0.0000,0.0000,3.7463
517,0.02785,0.00257,0.02241,0.00287,0.33637,0.0000,0.0000,3.6400
518,0.02534,0.00125,0.02064,0.00345,0.33544,0.0000,0.0000,3.4519
519,0.02099,0.00080,0.01989,0.00029,0.33418,0.0000,0.0000,3.1715
520,0.02196,0.00175,0.01879,0.00141,0.33258,0.0000,0.0000,2.8649
521,0.01850,0.00131,0.01614,0.00105,0.33052,0.0000,0.0000,2.7942
522,0.01890,0.00045,0.01711,0.00134,0.32788,0.0000,0.0000,2.7775
523,0.02324,0.00186,0.01949,0.00189,0.32475,0.0000,0.0000,2.8805
524,0.02892,0.00186,0.02081,0.00625,0.32210,0.0000,0.0000,3.0586
525,0.03123,0.00245,0.02229,0.00648,0.32076,0.0000,0.0000,3.0139
526,0.03276,0.00281,0.02395,0.00600,0.32092,0.0000,0.0000,3.2307
527,0.03704,0.00912,0.02462,0.00329,0.32234,0.0000,0.0000,3.6389
528,0.03845,0.01312,0.02434,0.00099,0.32487,0.0000,0.0000,4.0158
529,0.03020,0.00949,0.01998,0.00073,0.32698,0.0000,0.0000,4.1650
530,0.02527,0.00405,0.01872,0.00250,0.32832,0.0000,0.0000,5.0980
531,0.02152,0.00056,0.01676,0.00419,0.32906,0.0000,0.0000,4.5530
532,0.01997,0.00103,0.01832,0.00062,0.32941,0.0000,0.0000,4.5232
533,0.02851,0.00420,0.01979,0.00452,0.32951,0.0000,0.0000,4.6051
534,0.03829,0.00749,0.02093,0.00987,0.32933,0.0000,0.0000,4.8078
535,0.04222,0.00979,0.02035,0.01208,0.32879,0.0000,0.0000,4.8673
536,0.04331,0.01062,0.01952,0.01317,0.32783,0.0000,0.0000,4.9347
537,0.04230,0.00862,0.01920,0.01448,0.32637,0.0000,0.0000,5.0399
538,0.03427,0.00680,0.01710,0.01036,0.32454,0.0000,0.0000,5.0434
539,0.02342,0.00694,0.01577,0.00070,0.32251,0.0000,0.0000,4.8812
540,0.03489,0.01209,0.01391,0.00888,0.32072,0.0000,0.0000,4.6359
541,0.04241,0.01629,0.01499,0.01113,0.32034,0.0000,0.0000,4.4009
542,0.03850,0.01615,0.01643,0.00593,0.32161,0.0000,0.0000,4.4991
543,0.03800,0.01543,0.01925,0.00332,0.32416,0.0000,0.0000,4.7356
544,0.04555,0.01367,0.01989,0.01199,0.32751,0.0000,0.0000,4.5485
545,0.04192,0.00695,0.02259,0.01237,0.32999,0.0000,0.0000,4.6075
546,0.04607,0.00795,0.02685,0.01127,0.33140,0.0000,0.0000,4.5229
547,0.04470,0.00898,0.02916,0.00656,0.33188,0.0000,0.0000,4.3041
548,0.04428,0.01208,0.03053,0.00167,0.33176,0.0000,0.0000,4.1529
549,0.04311,0.00820,0.02793,0.00698,0.33134,0.0000,0.0000,4.0416
550,0.03867,0.00311,0.02597,0.00960,0.33076,0.0000,0.0000,3.5100
551,0.03517,0.00439,0.02268,0.00810,0.33011,0.0000,0.0000,2.8603
552,0.03128,0.00705,0.01816,0.00608,0.32930,0.0000,0.0000,2.4831
553,0.02646,0.00801,0.01476,0.00370,0.32824,0.0000,0.0000,2.2435
554,0.02067,0.00735,0.01298,0.00035,0.32667,0.0000,0.0000,1.9905
555,0.02186,0.00756,0.01201,0.00229,0.32462,0.0000,0.0000,1.6161
556,0.02715,0.01092,0.01094,0.00529,0.32274,0.0000,0.0000,1.5366
557,0.02798,0.00880,0.00911,0.01008,0.32177,0.0000,0.0000,1.5003
558,0.02818,0.00640,0.00740,0.01439,0.32244,0.0000,0.0000,1.4754
559,0.02819,0.00574,0.00597,0.01648,0.32434,0.0000,0.0000,1.3035
560,0.03442,0.00982,0.00543,0.01917,0.32725,0.0000,0.0000,1.2634
561,0.02704,0.00535,0.00231,0.01938,0.32947,0.0000,0.0000,1.0545
562,0.02183,0.00179,0.00132,0.01872,0.33074,0.0000,0.0000,0.9564
563,0.01749,0.00042,0.00094,0.01613,0.33119,0.0000,0.0000,0.8576
564,0.01998,0.00154,0.00269,0.01575,0.33109,0.0000,0.0000,0.7388
565,0.02426,0.00198,0.00490,0.01738,0.33066,0.0000,0.0000,0.6635
566,0.02975,0.00206,0.00731,0.02038,0.32997,0.0000,0.0000,0.7330
567,0.03708,0.00227,0.00920,0.02561,0.32897,0.0000,0.0000,0.8532
568,0.03584,0.00068,0.00701,0.02815,0.32766,0.0000,0.0000,0.9874
569,0.03734,0.00426,0.00526,0.02782,0.32601,0.0000,0.0000,0.9509
570,0.03484,0.00603,0.00534,0.02347,0.32392,0.0000,0.0000,0.9943
571,0.02451,0.00436,0.00642,0.01373,0.32146,0.0000,0.0000,0.9634
572,0.02117,0.00662,0.00730,0.00726,0.31909,0.0000,0.0000,0.8995
573,0.02136,0.00884,0.01005,0.00247,0.31774,0.0000,0.0000,0.9351
574,0.02625,0.01459,0.01162,0.00004,0.31787,0.0000,0.0000,0.8763
575,0.03433,0.01585,0.01505,0.00343,0.31930,0.0000,0.0000,0.8109
576,0.04106,0.01623,0.01687,0.00796,0.32178,0.0000,0.0000,0.6736
577,0.04745,0.02025,0.01825,0.00895,0.32369,0.0000,0.0000,0.5984
578,0.05735,0.02136,0.02319,0.01280,0.32466,0.0000,0.0000,0.6993
579,0.05634,0.01861,0.02520,0.01254,0.32486,0.0000,0.0000,0.8208
580,0.05289,0.01591,0.02630,0.01068,0.32452,0.0000,0.0000,0.9594
581,0.04991,0.01405,0.02674,0.00912,0.32387,0.0000,0.0000,1.0235
582,0.04724,0.01640,0.02540,0.00544,0.32308,0.0000,0.0000,1.0258
583,0.04287,0.01769,0.02287,0.00232,0.32225,0.0000,0.0000,0.9614
584,0.03657,0.01631,0.01950,0.00076,0.32135,0.0000,0.0000,0.9410
585,0.03163,0.01439,0.01672,0.00051,0.32026,0.0000,0.0000,0.8846
586,0.03087,0.01205,0.01612,0.00270,0.31875,0.0000,0.0000,0.9022
587,0.03165,0.01078,0.01638,0.00448,0.31677,0.0000,0.0000,0.9037
588,0.02978,0.00645,0.01711,0.00622,0.31488,0.0000,0.0000,1.0090
589,0.03085,0.00503,0.01636,0.00947,0.31386,0.0000,0.0000,1.0902
590,0.03030,0.00414,0.01409,0.01207,0.31432,0.0000,0.0000,1.2267
591,0.02965,0.00430,0.01193,0.01343,0.31602,0.0000,0.0000,1.2701
592,0.02449,0.00089,0.01060,0.01300,0.31880,0.0000,0.0000,1.3203
593,0.02444,0.00410,0.00966,0.01068,0.32104,0.0000,0.0000,1.0880
594,0.02732,0.01115,0.00939,0.00678,0.32244,0.0000,0.0000,0.9955
595,0.02858,0.01216,0.01024,0.00618,0.32314,0.0000,0.0000,0.8765
596,0.02605,0.00980,0.01111,0.00514,0.32342,0.0000,0.0000,0.7862
597,0.02717,0.00631,0.01371,0.00715,0.32338,0.0000,0.0000,0.7450
598,0.03170,0.00245,0.01637,0.01289,0.32302,0.0000,0.0000,0.7992
599,0.03772,0.00086,0.01781,0.01906,0.32229,0.0000,0.0000,0.9707
600,0.04356,0.00238,0.01670,0.02448,0.32115,0.0000,0.0000,1.1708
601,0.03819,0.00055,0.01305,0.02460,0.31969,0.0000,0.0000,1.2729
602,0.03142,0.00370,0.00952,0.01820,0.31795,0.0000,0.0000,1.2469
603,0.02184,0.00659,0.00796,0.00729,0.31595,0.0000,0.0000,1.0969
604,0.01738,0.00710,0.00980,0.00048,0.31403,0.0000,0.0000,0.9089
605,0.02777,0.00942,0.01220,0.00615,0.31333,0.0000,0.0000,0.7752
606,0.03185,0.01041,0.01561,0.00583,0.31421,0.0000,0.0000,0.6836
607,0.02937,0.01053,0.01882,0.00002,0.31644,0.0000,0.0000,0.5995
608,0.03600,0.01156,0.01979,0.00465,0.31962,0.0000,0.0000,0.4988
609,0.04198,0.01608,0.02071,0.00519,0.32210,0.0000,0.0000,0.4463
610,0.04638,0.01711,0.02349,0.00578,0.32358,0.0000,0.0000,0.4306
611,0.04571,0.01502,0.02531,0.00537,0.32415,0.0000,0.0000,0.3989
612,0.04149,0.01315,0.02494,0.00340,0.32406,0.0000,0.0000,0.4162
613,0.03905,0.01327,0.02438,0.00140,0.32356,0.0000,0.0000,0.4031
614,0.03897,0.01588,0.02281,0.00028,0.32287,0.0000,0.0000,0.3468
615,0.03657,0.01540,0.02051,0.00067,0.32209,0.0000,0.0000,0.2954
616,0.03036,0.01299,0.01684,0.00053,0.32126,0.0000,0.0000,0.2964
617,0.02585,0.01184,0.01365,0.00036,0.32019,0.0000,0.0000,0.2554
618,0.02648,0.01211,0.01258,0.00179,0.31872,0.0000,0.0000,0.2410
619,0.02784,0.01196,0.01324,0.00263,0.31686,0.0000,0.0000,0.2293
620,0.02763,0.00801,0.01449,0.00512,0.31512,0.0000,0.0000,0.2251
621,0.02587,0.00650,0.01333,0.00603,0.31404,0.0000,0.0000,0.2611
622,0.02566,0.00573,0.01297,0.00695,0.31445,0.0000,0.0000,0.2834
623,0.02526,0.00431,0.01322,0.00773,0.31608,0.0000,0.0000,0.3095
624,0.02137,0.00243,0.01141,0.00753,0.31880,0.0000,0.0000,0.4037
625,0.02572,0.00980,0.00913,0.00679,0.32087,0.0000,0.0000,0.5337
626,0.03124,0.01152,0.01075,0.00897,0.32195,0.0000,0.0000,0.5350
627,0.02187,0.00845,0.00815,0.00528,0.32234,0.0000,0.0000,0.5466
628,0.01882,0.00071,0.00865,0.00946,0.32230,0.0000,0.0000,0.5659
629,0.02892,0.00572,0.00965,0.01355,0.32200,0.0000,0.0000,0.6072
630,0.04024,0.00895,0.01123,0.02005,0.32141,0.0000,0.0000,0.6627
631,0.04813,0.00920,0.01145,0.02749,0.32044,0.0000,0.0000,0.6919
632,0.04044,0.00489,0.00667,0.02888,0.31927,0.0000,0.0000,0.6710
633,0.03663,0.00253,0.00524,0.02887,0.31770,0.0000,0.0000,0.5574
634,0.03339,0.00177,0.00433,0.02729,0.31552,0.0000,0.0000,0.5010
635,0.03305,0.00123,0.00502,0.02679,0.31275,0.0000,0.0000,0.4238
636,0.03087,0.00297,0.00582,0.02208,0.31032,0.0000,0.0000,0.4042
637,0.02836,0.00882,0.00577,0.01377,0.30912,0.0000,0.0000,0.3767
638,0.02655,0.01263,0.00691,0.00701,0.30947,0.0000,0.0000,0.3540
639,0.02703,0.02083,0.00582,0.00038,0.31123,0.0000,0.0000,0.2976
640,0.03032,0.02398,0.00596,0.00038,0.31389,0.0000,0.0000,0.1684
641,0.03523,0.02732,0.00625,0.00167,0.31593,0.0000,0.0000,0.1506
642,0.03711,0.02642,0.00821,0.00248,0.31713,0.0000,0.0000,0.0954
643,0.03680,0.02324,0.01022,0.00334,0.31754,0.0000,0.0000,0.1365
644,0.03643,0.01972,0.01341,0.00330,0.31737,0.0000,0.0000,0.1722
645,0.03641,0.01901,0.01655,0.00085,0.31685,0.0000,0.0000,0.2229
646,0.03868,0.02274,0.01283,0.00312,0.31609,0.0000,0.0000,0.2781
