step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_lin_vel_force_world,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
10,1789982896.434,-0.1026843,-0.1139268,0.3150008,-0.0189951,-0.001724159,-0.09166664,-0.03907804,-0.004699122,-0.0001916687,-0.02748121,-0.0004374995,-0.01433334,-0.0006340427,0.1820997,-0.00828275,-0.01410807,-0.002050966,-0.01338809,-0.01671034,-0.01662327,0.1648197,0.002097027,-0.001246718,-0.0008948722,0.07218888,0.2522271,0.1856367,0.00547739,1e-06,25.5407,0.0249536,0.004174814,0.01009851,0.005202886,1.556419e-05,0,1,1e-06,-4.703767e-05,0.4554706,0.9758017,1.553113,38872,0.9999896,243.69,18.42278
11,1789982898.976,-0.1392573,-0.1518593,0.432001,-0.02615486,-0.002081099,-0.1274999,-0.04372824,-0.006256364,0,-0.03230018,-0.0006057448,-0.008420002,-0.000717976,0.3507745,-0.01135239,-0.009344378,0,-0.01517322,-0.02209032,-0.02007993,0.2263211,0.07162429,-0.001641084,-0.001207487,0.1031526,0.28795,0.3082668,0.005483897,1e-06,25.54069,0.02496678,0.004189848,0.01014581,0.005147225,1.911867e-05,0,1,1e-06,-6.670236e-05,0.4457019,0.9731593,1.561104,38789,0.9999866,259.7,21.18537
12,1789982901.539,-0.1470183,-0.1801392,0.4680006,-0.02737723,-0.002373429,-0.2349999,-0.04923691,-0.007353406,0,-0.03655268,-0.0006563672,-0.01804,-0.0005861839,0.3061494,-0.01187651,-0.01884904,0,-0.01671358,-0.0275942,-0.01682162,0.2424622,0.01385516,-0.001744029,-0.001294954,0.1144635,0.3419677,0.3374462,0.005409491,1e-06,25.54064,0.02483738,0.004182885,0.01019209,0.005052917,1.667583e-05,0,1,1e-06,-8.046085e-05,0.4338536,1.018824,1.537166,38460,0.9999862,286.41,22.50896
13,1789982904.174,-0.1628018,-0.1803845,0.5040003,-0.03238671,-0.002460531,-0.1425,-0.05216479,-0.007561109,0,-0.03858874,-0.0007063104,-0.01215333,-0.0007166222,0.3800412,-0.01297042,-0.01374729,0,-0.01813811,-0.02867742,-0.02076684,0.2628551,0.06147413,-0.001896135,-0.001398879,0.121167,0.3730876,0.4409387,0.00540045,1e-06,25.54063,0.02481486,0.004195721,0.01021303,0.005005651,1.617998e-05,0,1,1e-06,-5.895353e-05,0.4331935,1.088112,1.538239,37429,0.999983,312.4,24.43354
14,1789982906.813,-0.1694724,-0.1928618,0.54,-0.03226771,-0.003257681,-0.3183331,-0.05627197,-0.007909589,0,-0.04015783,-0.0007589769,-0.01862,-0.0002356768,0.3622826,-0.01413788,-0.02061631,0,-0.02073233,-0.03484776,-0.02279508,0.2769361,0.01606649,-0.002042756,-0.001563979,0.1304864,0.3581025,0.3768017,0.005351497,1e-06,25.54055,0.02473187,0.004220909,0.01022831,0.004931152,2.015719e-05,0,1,1e-06,-7.490352e-05,0.4273245,1.083223,1.548381,37355,0.9999788,340.31,25.54962
15,1789982909.439,-0.1853376,-0.2097299,0.5759997,-0.03475009,-0.003490117,-0.2499999,-0.05962149,-0.008717589,0,-0.04327614,-0.0007998942,-0.019005,-0.0004381886,0.4217121,-0.01555743,-0.01959608,0,-0.02144973,-0.0398355,-0.02267227,0.2969698,0.04187779,-0.002197129,-0.001660301,0.1304962,0.4016467,0.43956,0.005405052,1e-06,25.54049,0.02473673,0.004230702,0.01027978,0.004821197,1.688874e-05,0,1,1e-06,-5.332055e-05,0.434003,1.075714,1.542614,37544,0.999977,356.9,25.83424
16,1789982912.042,-0.1963934,-0.2182569,0.6119994,-0.03796593,-0.003416274,-0.2406249,-0.06775108,-0.00905074,0,-0.0476612,-0.0008555061,-0.017005,-0.0006843613,0.4505372,-0.01531224,-0.01701741,0,-0.02361134,-0.03794014,-0.02448862,0.3165301,0.06838055,-0.002359247,-0.001736829,0.1508955,0.4117661,0.5463575,0.005315175,1e-06,25.54048,0.02458196,0.004223584,0.01031651,0.004726694,1.854743e-05,0,1,1e-06,-9.898438e-05,0.4302446,1.052885,1.543092,37867,0.999977,370.12,27.16199
17,1789982914.636,-0.2039089,-0.2334418,0.647999,-0.04103333,-0.003417379,-0.2799999,-0.06777824,-0.009759815,0,-0.04918967,-0.000903848,-0.02401334,-0.0004160995,0.4568829,-0.01638957,-0.02274795,0,-0.02357194,-0.03524672,-0.02263383,0.3349532,0.03655184,-0.002459812,-0.001869339,0.1770408,0.4143964,0.6044182,0.00530474,1e-06,25.54047,0.02459075,0.004230555,0.01033504,0.004720412,1.942413e-05,0,1,1e-06,-6.530271e-05,0.4384369,1.044806,1.541544,38008,0.9999753,397.75,28.87154
18,1789982917.226,-0.1876653,-0.2104518,0.5981243,-0.03783561,-0.003861188,-0.2949999,-0.0652564,-0.008859821,-0.004317236,-0.04680951,-0.0008348873,-0.01754,-0.0007484021,0.4255372,-0.01527728,-0.01860408,0,-0.02400434,-0.04384392,-0.02359477,0.3057095,0.05220944,-0.002291231,-0.001750367,0.1468702,0.400111,0.5071702,0.005329996,1e-06,25.54042,0.02462559,0.004258849,0.01036509,0.00467165,1.763351e-05,0,1,1e-06,-9.532159e-05,0.4304823,1.043836,1.539945,38046,0.9999713,404.71,30.13204
19,1789982919.818,-0.1685514,-0.1888125,0.5257496,-0.03402595,-0.002342259,-0.04250001,-0.06189294,-0.0079321,-0.001237934,-0.04372352,-0.0007297415,-0.02435,-0.001043236,0.3207496,-0.01383216,-0.02558981,-0.002394378,-0.01983954,-0.02662475,-0.01959017,0.2775384,0,-0.002035359,-0.001388694,0.1350163,0.36724,0.2971524,0.005315502,1e-06,25.54036,0.02458558,0.004268263,0.01040358,0.00459824,1.61055e-05,0,1,1e-06,-5.051063e-05,0.4383507,1.046572,1.538441,38028,0.9999698,426.19,31.41322
20,1789982922.407,-0.241548,-0.2679177,0.7559981,-0.04694171,-0.004307789,-0.2821428,-0.07878648,-0.01104671,0,-0.05724683,-0.001054679,-0.01930286,-0.0006803587,0.5614507,-0.01988624,-0.02146907,0,-0.02888257,-0.05061962,-0.02881503,0.3898604,0.07963806,-0.002903822,-0.002146254,0.1817851,0.474247,0.6458709,0.005302465,1e-06,25.54034,0.02455315,0.004263711,0.01043038,0.004556599,1.686382e-05,0,1,1e-06,-9.639788e-05,0.4278956,1.044004,1.53084,38178,0.9999685,471.62,34.84372
21,1789982925.000,-0.2535074,-0.2827631,0.7919978,-0.04942742,-0.004806553,-0.4614286,-0.08272496,-0.01183815,-0.0006888687,-0.05946163,-0.001104573,-0.02659429,-0.0003980159,0.5755577,-0.02033066,-0.02507364,-7.017465e-05,-0.03114982,-0.05316612,-0.02450665,0.4056812,0.06216208,-0.003028796,-0.002320854,0.1998073,0.5371438,0.6067315,0.005330147,1e-06,25.54033,0.02459891,0.00428211,0.01045442,0.004532229,1.699472e-05,0,1,1e-06,-6.274402e-05,0.4273229,1.04859,1.537235,38016,0.9999689,483.56,34.56694
22,1789982927.587,-0.2068657,-0.240036,0.6530988,-0.03883371,-0.003570382,-0.183,-0.07130037,-0.009745445,-0.0001678164,-0.05056572,-0.0009129133,-0.015252,-0.0008963373,0.4849603,-0.01586716,-0.01695524,-0.001732303,-0.0261537,-0.03790451,-0.02429258,0.3395652,0.08537945,-0.002544769,-0.001799038,0.1575215,0.4919462,0.6003882,0.005267955,1e-06,25.54034,0.02452624,0.004307092,0.01047509,0.004476103,1.896021e-05,0,1,1e-06,-5.42147e-05,0.4245118,1.049607,1.523875,38198,0.9999693,504.09,36.89361
23,1789982930.138,-0.2585002,-0.2874466,0.7987493,-0.05209075,-0.004146337,-0.2583333,-0.08643577,-0.0116934,-0.0007408004,-0.06201857,-0.001111673,-0.02221,-0.0008748476,0.6056675,-0.02114997,-0.02359858,-0.0002864461,-0.02960563,-0.04537551,-0.02790148,0.4144895,0.0838958,-0.003076791,-0.002252455,0.1839601,0.5598719,0.5932529,0.005346883,1e-06,25.54034,0.02459167,0.004312247,0.01052103,0.004411513,1.763867e-05,0,1,1e-06,-4.316871e-05,0.4228433,1.041645,1.502477,38639,0.9999696,502.36,36.72187
24,1789982932.725,-0.2799168,-0.3197242,0.8840997,-0.05696536,-0.005247436,-0.4,-0.09253585,-0.01328945,-3.424883e-05,-0.06694283,-0.001233126,-0.02916801,-0.00069473,0.6391709,-0.02222344,-0.02951484,0,-0.03400807,-0.05940961,-0.03190541,0.4551519,0.06548017,-0.003368627,-0.002537231,0.2271682,0.5992922,0.8362677,0.005253727,1e-06,25.54034,0.02451525,0.004309688,0.01057561,0.004376221,1.643983e-05,0,1,1e-06,-5.568837e-05,0.4246125,1.04804,1.531203,38113,0.9999678,545.83,39.32354
