step,wall_time,Episode_Reward/action_rate,Episode_Reward/alive,Episode_Reward/base_angular_motion,Episode_Reward/base_height,Episode_Reward/base_motion,Episode_Reward/failure,Episode_Reward/joint_limits,Episode_Reward/joint_vel,Episode_Reward/reach_coarse,Episode_Reward/reach_fine,Episode_Reward/upright,Episode_Termination/bad_orientation,Episode_Termination/base_contact,Episode_Termination/low_base,Episode_Termination/outside_workspace,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Metrics/ee_position/position_error_m,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
15,1789609307.110,-1.62127,0.3713747,-0.1752582,-0.04226425,-0.005218406,-0.004,0,-0.002366173,0.5673097,0.01863251,-0.03365735,0.07171631,0,0,0,0,11.29974,0.0003844336,-0.01439685,0.0147864,0.4858871,0.5298741,0.03943706,86335,0.4521511,359.18,-8.932415
16,1789609307.684,-1.69584,0.3954581,-0.1793072,-0.04581295,-0.005357186,-0.004,0,-0.002577048,0.6366396,0.02085949,-0.03746255,0.09724935,0,0,0,0,11.18505,0.0001139063,-0.01373376,0.01363914,0.4765968,0.5306742,0.03866529,86331,0.4498411,387.85,-9.299094
17,1789609308.257,-1.780415,0.4194168,-0.1891543,-0.04528587,-0.005296744,-0.004,0,-0.002528355,0.694129,0.02226917,-0.03631417,0.1268514,0,0,0,0,11.11094,0.0001139063,-0.0120799,0.01328629,0.4782909,0.5290029,0.03963804,86437,0.447903,409.04,-9.279088
18,1789609308.824,-1.86137,0.443334,-0.1956659,-0.05387498,-0.005688979,-0.004,0,-0.002821415,0.6887525,0.02215821,-0.04313713,0.1491496,0,0,0,0,11.02614,0.0001708594,-0.0125274,0.01199745,0.50037,0.5234604,0.03900671,87386,0.4456604,427.2,-9.656056
19,1789609309.375,-1.950564,0.4665429,-0.2100633,-0.0539678,-0.00597514,-0.004,0,-0.002863212,0.8055431,0.03018406,-0.04230359,0.1601359,0,0,0,0,10.90912,0.0005766504,-0.01346413,0.011228,0.4862703,0.5081806,0.03863645,89887,0.4417091,439.23,-9.707253
20,1789609309.921,-2.027473,0.4907517,-0.2051431,-0.05549436,-0.005374072,-0.003166667,0,-0.002752047,0.7876908,0.02915166,-0.04006948,0.1708374,0,0,0,0.1723226,10.73461,0.0003844336,-0.01575242,0.00866716,0.3812066,0.5031402,0.03891182,90677,0.4379139,500,-7.33735
21,1789609310.427,-2.050342,0.500002,-0.2037529,-0.03875141,-0.004540866,0,0,-0.002429468,1.038713,0.04791979,-0.02013729,0.1728516,0,0,0,0.8271484,10.57941,0.0003844336,-0.01333453,0.01031802,0.09871437,0.4632776,0.03869629,97917,0.4342468,500,-7.33735
22,1789609310.937,-2.050342,0.500002,-0.2037529,-0.03875141,-0.004540866,0,0,-0.002429468,1.038713,0.04791979,-0.02013729,0.1728516,0,0,0,0.8271484,10.41471,0.0008649756,-0.0137215,0.01006346,0.09871437,0.467586,0.03922987,96981,0.4293489,500,-7.33735
23,1789609311.443,-2.050342,0.500002,-0.2037529,-0.03875141,-0.004540866,0,0,-0.002429468,1.038713,0.04791979,-0.02013729,0.1728516,0,0,0,0.8271484,10.21867,0.0005766504,-0.01360371,0.009509076,0.09871437,0.4615023,0.04086733,97840,0.4252475,500,-7.33735
24,1789609311.954,-2.050342,0.500002,-0.2037529,-0.03875141,-0.004540866,0,0,-0.002429468,1.038713,0.04791979,-0.02013729,0.1728516,0,0,0,0.8271484,10.03571,0.0005766504,-0.01486672,0.008717567,0.09871437,0.4670842,0.04010534,96910,0.420736,500,-7.33735
25,1789609312.462,-2.050342,0.500002,-0.2037529,-0.03875141,-0.004540866,0,0,-0.002429468,1.038713,0.04791979,-0.02013729,0.1728516,0,0,0,0.8271484,9.847826,0.0005766504,-0.01461153,0.008993843,0.09871437,0.4641097,0.03991985,97518,0.4164793,500,-7.33735
26,1789609312.974,-2.019576,0.500002,-0.1986175,-0.03873654,-0.004393524,0,0,-0.002366618,1.056814,0.04926392,-0.01991677,0.1727905,0,0,0,0.8272095,9.668926,0.0005766504,-0.01432949,0.009678414,0.09640075,0.4686358,0.03982639,96667,0.4124006,500,-7.305433
27,1789609313.489,-1.804208,0.500002,-0.1626694,-0.03863246,-0.003362133,0,0,-0.001926663,1.183522,0.0586728,-0.01837313,0.1723633,0,0,0,0.8276367,9.499679,0.0005766504,-0.01216555,0.009565893,0.08020537,0.471314,0.03955412,96212,0.4086943,500,-7.305433
28,1789609314.003,-1.788965,0.500002,-0.1782162,-0.0449254,-0.003971977,0,0,-0.002109479,1.270515,0.09392639,-0.02002108,0.1720581,0,0,0,0.8279419,9.312601,0.0008649756,-0.01336715,0.01065402,0.05358392,0.4712715,0.03959703,96212,0.4039612,500,-7.158763
29,1789609314.518,-1.753398,0.500002,-0.1513003,-0.03746392,-0.004083629,0,0,-0.00226787,1.392466,0.09086348,-0.01935658,0.1711019,0,0,0,0.8288981,9.143654,0.0005766504,-0.0114337,0.009559185,0.04375547,0.4702716,0.041152,96108,0.4009615,500,-7.082891
30,1789609315.031,-1.698443,0.500002,-0.1608027,-0.03323906,-0.004276542,0,0,-0.002133328,1.377478,0.09203708,-0.02019105,0.1702271,0,0,0,0.8297729,9.010352,0.0005766504,-0.0120922,0.01015431,0.06326441,0.4703243,0.03883338,96535,0.3980725,500,-6.666153
31,1789609315.556,-1.660861,0.500002,-0.1675557,-0.04157766,-0.004027801,0,0,-0.002008269,1.375441,0.1087079,-0.02103753,0.1670939,0,0,0,0.8329061,8.87228,0.0008649756,-0.01029245,0.01020431,0.072064,0.4823196,0.03898692,94286,0.3947612,500,-6.054514
32,1789609316.078,-1.624165,0.500002,-0.1622946,-0.0353434,-0.00450945,0,0,-0.002022546,1.483143,0.1543686,-0.0189401,0.1622314,0,0,0,0.8377686,8.739468,0.0003844336,-0.01135617,0.01048706,0.06859256,0.4790995,0.03908992,94853,0.3923576,500,-5.102715
33,1789609316.613,-1.582684,0.500002,-0.150046,-0.03908914,-0.004172478,0,0,-0.001975043,1.472869,0.1405855,-0.01934302,0.1559041,0,0,0,0.8440959,8.618752,0.0005766504,-0.01314448,0.01032921,0.06089985,0.4916523,0.03888297,92646,0.3893836,500,-2.393826
34,1789609317.157,-1.536471,0.500002,-0.1489244,-0.03852072,-0.003996655,0,0,-0.001892078,1.498345,0.1556885,-0.01921986,0.141805,0,0,0,0.858195,8.487452,0.0003844336,-0.0114961,0.009777345,0.04550517,0.5010052,0.03953743,90930,0.3868624,500,0.8695643
35,1789609317.712,-1.508339,0.500002,-0.1432954,-0.03690053,-0.004076574,0,0,-0.001907971,1.518531,0.1605859,-0.01954332,0.1194255,0,0,0,0.8805746,8.358881,0.0005766504,-0.01311087,0.009932531,0.05171665,0.5117726,0.03889108,89259,0.3836811,500,4.273087
36,1789609318.263,-1.482989,0.500002,-0.1458575,-0.0384518,-0.004056898,0,0,-0.001897336,1.546262,0.1732354,-0.020269,0.09751384,0,0,0,0.9024862,8.208694,0.0005766504,-0.01187775,0.01052069,0.04849852,0.5084803,0.039083,89764,0.3806317,500,4.962715
37,1789609318.816,-1.445314,0.500002,-0.139008,-0.03737439,-0.004100747,0,0,-0.001877988,1.571788,0.1858134,-0.02005247,0.07067871,0,0,0,0.9293213,8.081226,0.0003844336,-0.01201094,0.01018359,0.05642961,0.508332,0.03973913,89681,0.3783193,500,5.847068
38,1789609319.366,-1.41253,0.4985645,-0.1367526,-0.03753972,-0.004079927,-8.333334e-05,0,-0.001815601,1.573255,0.1934404,-0.01987853,0.04176839,0,0,0,0.9582316,7.946694,0.0008649756,-0.0113311,0.009977811,0.05162885,0.5069017,0.03944826,89964,0.374794,499.32,6.313006
39,1789609319.906,-1.394757,0.500002,-0.134776,-0.0355995,-0.004059922,0,0,-0.001807046,1.589619,0.1984629,-0.01918608,0.02148438,0,0,0,0.9785156,7.802715,0.0005766504,-0.01112114,0.009231435,0.05924967,0.4968433,0.0389235,91741,0.3723254,499.32,6.622537
40,1789609320.437,-1.363103,0.500002,-0.1345506,-0.03544217,-0.003990955,0,0,-0.00176147,1.628172,0.21783,-0.01936831,0.01155599,0,0,0,0.988444,7.690751,0.0003844336,-0.01110772,0.009749556,0.03876476,0.4887033,0.03891015,93159,0.370169,499.32,6.941847
41,1789609320.959,-1.338898,0.500002,-0.1293148,-0.03480674,-0.004003374,0,0,-0.001750155,1.630762,0.2167872,-0.01946486,0.001525879,0,0,0,0.9984741,7.575458,0.0003844336,-0.009702111,0.006686041,0.0440357,0.4783804,0.03887725,95024,0.3677591,500,8.473681
42,1789609321.478,-1.328425,0.500002,-0.1315359,-0.03531432,-0.004045516,0,0,-0.001768955,1.640049,0.2306632,-0.01952487,0.0004882812,0,0,0,0.9995117,7.470634,0.0003844336,-0.007669688,0.01144329,0.04840819,0.4755917,0.03977299,95373,0.3657973,500,8.473681
43,1789609322.015,-1.328425,0.500002,-0.1315359,-0.03531432,-0.004045516,0,0,-0.001768955,1.640049,0.2306632,-0.01952487,0.0004882812,0,0,0,0.9995117,7.366788,0.0003844336,-0.00965147,0.007938166,0.04840819,0.4947722,0.03892255,92097,0.3635603,500,8.473681
44,1789609322.517,-1.328425,0.500002,-0.1315359,-0.03531432,-0.004045516,0,0,-0.001768955,1.640049,0.2306632,-0.01952487,0.0004882812,0,0,0,0.9995117,7.256684,0.0003844336,-0.01166404,0.007763802,0.04840819,0.4599633,0.03901291,98505,0.3613254,500,8.473681
45,1789609323.025,-1.328425,0.500002,-0.1315359,-0.03531432,-0.004045516,0,0,-0.001768955,1.640049,0.2306632,-0.01952487,0.0004882812,0,0,0,0.9995117,7.141289,0.0003844336,-0.01303547,0.007969744,0.04840819,0.4608281,0.04294658,97567,0.3590606,500,8.473681
46,1789609323.546,-1.328425,0.500002,-0.1315359,-0.03531432,-0.004045516,0,0,-0.001768955,1.640049,0.2306632,-0.01952487,0.0004882812,0,0,0,0.9995117,7.025666,0.0005766504,-0.01199091,0.007549182,0.04840819,0.4775791,0.03925133,95102,0.3566197,500,8.473681
47,1789609324.061,-1.279791,0.500002,-0.1318569,-0.02981423,-0.004053658,0,0,-0.001778065,1.6583,0.2416157,-0.01964857,0.0004882812,0,0,0,0.9995117,6.902968,0.0005766504,-0.01169148,0.007288256,0.04649013,0.4727848,0.03928733,95986,0.3541588,500,8.50543
48,1789609324.567,-1.161681,0.500002,-0.1326364,-0.01645685,-0.004073432,0,0,-0.001800186,1.702624,0.2682147,-0.01994899,0.0004882812,0,0,0,0.9995117,6.777106,0.0005766504,-0.01104647,0.00752468,0.04183201,0.4633245,0.03898335,97852,0.3517479,500,8.50543
49,1789609325.078,-1.141281,0.500002,-0.1220672,-0.0186221,-0.004255003,0,0,-0.001684308,1.706911,0.2810617,-0.01843058,0.0004882812,0,0,0,0.9995117,6.666914,0.0003844336,-0.01061159,0.006479107,0.0329523,0.4675069,0.03971362,96904,0.3498161,500,8.559174
50,1789609325.587,-1.125846,0.500002,-0.1107062,-0.03113134,-0.004522814,0,0,-0.001687709,1.70394,0.2685277,-0.02189399,0.0004882812,0,0,0,0.9995117,6.580307,0.0001708594,-0.007599833,0.007415356,0.05563128,0.4647934,0.04045439,97282,0.3485357,500,8.586297
51,1789609326.106,-0.9313917,0.4303347,-0.09893787,-0.0226537,-0.004602435,-0.001166667,0,-0.001546504,1.494622,0.2686673,-0.01978079,0.001220703,0,0,0,0.9987793,6.510431,0.0003844336,-0.01069014,0.007561996,0.1315825,0.4734697,0.03843784,96017,0.3468768,495.8,8.735865
52,1789609326.634,-1.057194,0.4880747,-0.114695,-0.02780035,-0.004273939,-0.0005833334,0,-0.001596542,1.700007,0.3222982,-0.01979383,0.0018514,0,0,0,0.9981486,6.431147,0.0002562891,-0.009356746,0.007792349,0.1012165,0.4846699,0.03942776,93784,0.3456387,491.42,9.172474
53,1789609327.163,-1.032705,0.4825849,-0.1143701,-0.03322297,-0.004724919,-0.001333333,0,-0.001646953,1.664143,0.3073201,-0.02173739,0.003092448,0,0,0,0.9969076,6.375679,0.0002562891,-0.006766845,0.01006327,0.1409535,0.4858828,0.03902483,93639,0.3446908,490.5,9.693148
54,1789609327.709,-0.9811628,0.4744288,-0.1062443,-0.02495022,-0.004181541,-0.0005416667,0,-0.001528037,1.668636,0.3312694,-0.01913894,0.005289714,0,0,0,0.9947103,6.327187,0.0001708594,-0.006933916,0.009668556,0.08983162,0.5025735,0.03963041,90652,0.3438364,483.35,11.34415
55,1789609328.259,-0.9912967,0.4821892,-0.106828,-0.02663805,-0.004351626,-0.000625,0,-0.001584961,1.688371,0.3249288,-0.02084957,0.007385254,0,0,0,0.9926147,6.281394,0.0003844336,-0.006850355,0.01060784,0.09866375,0.5068786,0.03914475,90018,0.342796,478.35,13.12331
56,1789609328.820,-0.9563162,0.4735516,-0.1077831,-0.02372741,-0.004517451,-0.0008444445,0,-0.001572652,1.662845,0.3324417,-0.02117172,0.01023356,0,0,0,0.9897665,6.237545,0.0001139063,-0.005440467,0.01238141,0.1140806,0.5164983,0.03950167,88402,0.3422895,484.87,13.74272
57,1789609329.373,-0.9441928,0.4711418,-0.1082831,-0.02760268,-0.004619005,-0.001058333,0,-0.001537074,1.664706,0.3430396,-0.02102685,0.01656087,0,0,0,0.9834391,6.208254,0.0002562891,-0.008778159,0.008750842,0.1199786,0.5101385,0.038872,89528,0.3414317,473.42,13.67216
58,1789609329.929,-0.9687967,0.492356,-0.1052611,-0.02735299,-0.004362123,-0.0003055556,0,-0.001577719,1.754511,0.3696128,-0.0199731,0.02211507,0,0,0,0.9778849,6.154829,0.0002562891,-0.007124342,0.009526614,0.06515262,0.5130258,0.03903103,89034,0.3405598,487.54,14.63191
59,1789609330.480,-0.9621344,0.4934046,-0.1089618,-0.02778471,-0.004475974,-0.0005138889,0,-0.001579231,1.756283,0.3707995,-0.02135525,0.02512614,0,0,0,0.9748739,6.10895,0.0002562891,-0.008210274,0.008449643,0.08193389,0.5074544,0.03897715,89950,0.3396087,492.84,14.90907
60,1789609331.019,-0.9559134,0.4977269,-0.1037973,-0.02735695,-0.004677643,-0.0002,0,-0.001612307,1.777722,0.3760614,-0.019568,0.0273641,0,0,0,0.9726359,6.044847,0.0003844336,-0.009393216,0.006686939,0.05997662,0.4961021,0.03896523,91861,0.3381488,492.81,14.97884
61,1789609331.554,-0.94712,0.4972103,-0.1052566,-0.02318164,-0.00437291,-0.0003333334,0,-0.001569238,1.784061,0.3855352,-0.02036492,0.02870687,0,0,0,0.9712932,5.962327,0.0002562891,-0.00995255,0.005678263,0.06646594,0.49154,0.03925705,92600,0.3366518,494.66,15.19368
62,1789609332.069,-0.9407167,0.500002,-0.1066437,-0.02406728,-0.004315032,0,0,-0.001587872,1.803759,0.4014707,-0.02034989,0.02880859,0,0,0,0.9711914,5.884206,0.0002562891,-0.01006634,0.004608985,0.04382797,0.4720919,0.03881407,96205,0.335227,500,16.13509
63,1789609332.570,-0.9442107,0.500002,-0.1033155,-0.02527785,-0.004361115,0,0,-0.001560865,1.804514,0.3999711,-0.01883072,0.02880859,0,0,0,0.9711914,5.814339,0.0002562891,-0.009810061,0.00555591,0.03900883,0.4590404,0.03856421,98777,0.3339742,500,16.13509
64,1789609333.076,-0.9442107,0.500002,-0.1033155,-0.02527785,-0.004361115,0,0,-0.001560865,1.804514,0.3999711,-0.01883072,0.02880859,0,0,0,0.9711914,5.730334,0.0003844336,-0.0101159,0.004911955,0.03900883,0.4628787,0.03892279,97951,0.3321158,500,16.13509
65,1789609333.586,-0.9442107,0.500002,-0.1033155,-0.02527785,-0.004361115,0,0,-0.001560865,1.804514,0.3999711,-0.01883072,0.02880859,0,0,0,0.9711914,5.619507,0.0002562891,-0.01058301,0.004585951,0.03900883,0.4679863,0.03886843,96974,0.3302084,500,16.13509
66,1789609334.095,-0.9442107,0.500002,-0.1033155,-0.02527785,-0.004361115,0,0,-0.001560865,1.804514,0.3999711,-0.01883072,0.02880859,0,0,0,0.9711914,5.530775,0.0003844336,-0.009890809,0.004566073,0.03900883,0.4657793,0.0392437,97326,0.3284983,500,16.13509
67,1789609334.602,-0.9442107,0.500002,-0.1033155,-0.02527785,-0.004361115,0,0,-0.001560865,1.804514,0.3999711,-0.01883072,0.02880859,0,0,0,0.9711914,5.424185,0.0003844336,-0.01011775,0.004983024,0.03900883,0.4651079,0.03876686,97548,0.3266286,500,16.13509
68,1789609335.113,-0.9122691,0.500002,-0.1008258,-0.02587161,-0.004456122,0,0,-0.001545655,1.81545,0.4168612,-0.01748205,0.02880859,0,0,0,0.9711914,5.335805,0.0002562891,-0.00950888,0.003987459,0.02738125,0.4692147,0.03896856,96721,0.3252525,500,16.15246
69,1789609335.623,-0.8745198,0.500002,-0.09788351,-0.02657333,-0.004568405,0,0,-0.001527681,1.828374,0.4368223,-0.01588816,0.02880859,0,0,0,0.9711914,5.275306,0.0001708594,-0.008284822,0.004164899,0.01363955,0.4675562,0.03881097,97067,0.3243171,500,16.15246
70,1789609336.135,-0.8675513,0.500002,-0.1040242,-0.01355161,-0.004499251,0,0,-0.001522517,1.824804,0.4309916,-0.01833291,0.02880859,0,0,0,0.9711914,5.221203,0.0001708594,-0.008928256,0.004236721,0.03733661,0.4693666,0.0391221,96662,0.3232594,500,16.16715
71,1789609336.646,-0.8354733,0.500002,-0.09783452,-0.01317188,-0.003941332,0,0,-0.001526579,1.818639,0.4128581,-0.02024836,0.02872721,0,0,0,0.9712728,5.150693,0.0002562891,-0.008548957,0.004403246,0.03902818,0.4680214,0.03903604,96935,0.3218928,500,16.20813
72,1789609337.156,-0.8272289,0.500002,-0.0920835,-0.01724894,-0.004313354,0,0,-0.001518998,1.8242,0.4307653,-0.01792257,0.02799479,0,0,0,0.9720052,5.068378,0.0003844336,-0.009213815,0.004475999,0.03458145,0.4667165,0.03928971,97137,0.3202261,500,16.34886
73,1789609337.666,-0.8330988,0.500002,-0.09824871,-0.02149801,-0.004007246,0,0,-0.001403258,1.82952,0.439355,-0.01846034,0.02720134,0,0,0,0.9727987,4.9748,0.0003844336,-0.006588431,0.008862121,0.04120295,0.4681098,0.03886628,96951,0.3187666,500,16.5828
74,1789609338.195,-0.8089887,0.500002,-0.09234243,-0.02437275,-0.003857489,0,0,-0.001415211,1.82956,0.4493331,-0.01737845,0.02602132,0,0,0,0.9739787,4.919292,0.0001708594,-0.004276854,0.003904962,0.04182055,0.4856272,0.03910494,93670,0.3180801,500,16.94125
75,1789609338.739,-0.8196387,0.500002,-0.09434226,-0.01714569,-0.004206332,0,0,-0.001456195,1.831993,0.4459308,-0.01904055,0.02360026,0,0,0,0.9763998,4.882112,0.0001139063,-0.009203585,0.003611836,0.04081677,0.5007484,0.0391891,91032,0.3174711,500,17.57129
76,1789609339.286,-0.8113939,0.500002,-0.09246849,-0.01532822,-0.004321582,0,0,-0.001436613,1.83849,0.4566943,-0.01771246,0.02160645,0,0,0,0.9783936,4.845699,0.0001708594,-0.008068477,0.003506728,0.03785419,0.5029786,0.03945994,90613,0.3167453,500,18.34916
77,1789609339.836,-0.7929101,0.500002,-0.0918978,-0.01584074,-0.004031512,0,0,-0.001417653,1.834786,0.4501739,-0.01716726,0.01820882,0,0,0,0.9817912,4.794975,0.0002562891,-0.008368789,0.003538533,0.03149505,0.5072882,0.03945494,89899,0.3157292,500,18.56363
78,1789609340.387,-0.7887731,0.500002,-0.09194668,-0.01710759,-0.004136909,0,0,-0.001410011,1.835498,0.4525077,-0.01725785,0.01141357,0,0,0,0.9885864,4.745394,0.0001708594,-0.005363418,0.003499854,0.03409456,0.5073526,0.03904128,89957,0.3150309,500,18.67182
79,1789609340.940,-0.7774668,0.500002,-0.08860587,-0.01602189,-0.004114002,0,0,-0.001392776,1.83949,0.463119,-0.01735495,0.006795248,0,0,0,0.9932048,4.6984,0.0002562891,-0.006713435,0.003444798,0.037049,0.510232,0.03882861,89520,0.3140821,500,18.8965
80,1789609341.483,-0.7728635,0.500002,-0.08888483,-0.0113937,-0.004079477,0,0,-0.001380501,1.842418,0.4640682,-0.01752538,0.003377279,0,0,0,0.9966227,4.636102,0.0003844336,-0.006828765,0.003563995,0.03424328,0.4998171,0.03886509,91244,0.3128691,500,19.05917
81,1789609342.022,-0.7667086,0.500002,-0.0912528,-0.01178954,-0.004209982,0,0,-0.001389266,1.840343,0.4673468,-0.01732693,0.001220703,0,0,0,0.9987793,4.565082,0.0001708594,-0.006942427,0.006591347,0.03365067,0.4952862,0.03949571,91910,0.3118841,500,19.12625
82,1789609342.553,-0.7393922,0.500002,-0.09058105,-0.01283782,-0.003976324,0,0,-0.001324219,1.839015,0.4601029,-0.01612251,0,0,0,0,1,4.520503,0.0001708594,-0.007815915,0.00316478,0.03407411,0.4890277,0.03868246,93142,0.311105,500,19.16678
83,1789609343.057,-0.7416707,0.500002,-0.08548273,-0.01513522,-0.003830243,0,0,-0.001302531,1.848162,0.4797305,-0.01665449,0,0,0,0,1,4.47959,7.59375e-05,-0.008155955,0.003218135,0.0313395,0.4610269,0.03902507,98293,0.3105457,500,19.56078
84,1789609343.558,-0.7401618,0.500002,-0.08755483,-0.01310502,-0.003932667,0,0,-0.001333202,1.843664,0.470423,-0.01635675,0,0,0,0,1,4.450452,5.0625e-05,-0.006907628,0.003573658,0.03468149,0.458127,0.0388031,98911,0.3100792,500,19.56078
85,1789609344.058,-0.7401618,0.500002,-0.08755483,-0.01310502,-0.003932667,0,0,-0.001333202,1.843664,0.470423,-0.01635675,0,0,0,0,1,4.424839,5.0625e-05,-0.005122334,0.00318656,0.03468149,0.4576886,0.03898048,98963,0.3096355,500,19.56078
86,1789609344.558,-0.7401618,0.500002,-0.08755483,-0.01310502,-0.003932667,0,0,-0.001333202,1.843664,0.470423,-0.01635675,0,0,0,0,1,4.402243,7.59375e-05,-0.005845125,0.003056468,0.03468149,0.457654,0.0389514,98975,0.3092537,500,19.56078
87,1789609345.062,-0.7401618,0.500002,-0.08755483,-0.01310502,-0.003932667,0,0,-0.001333202,1.843664,0.470423,-0.01635675,0,0,0,0,1,4.384256,2.25e-05,0.003467247,0.002982323,0.03468149,0.4597385,0.03969097,98416,0.3090763,500,19.56078
88,1789609345.564,-0.7401618,0.500002,-0.08755483,-0.01310502,-0.003932667,0,0,-0.001333202,1.843664,0.470423,-0.01635675,0,0,0,0,1,4.376001,5.0625e-05,-0.004014798,0.002768347,0.03468149,0.4594777,0.03870893,98661,0.308863,500,19.56078
89,1789609346.069,-0.6831461,0.500002,-0.08122443,-0.01667797,-0.003723168,0,0,-0.001217817,1.838608,0.4697837,-0.01479014,0,0,0,0,1,4.359369,7.59375e-05,-0.004858062,0.002757301,0.03519475,0.4625378,0.03895378,98011,0.3085231,500,19.57551
90,1789609346.573,-0.6477041,0.500002,-0.07766562,-0.01905077,-0.00358293,0,0,-0.001147229,1.836044,0.4688503,-0.01385952,0,0,0,0,1,4.326897,0.0001708594,-0.007438627,0.002688925,0.03562799,0.4614708,0.03900743,98210,0.3077945,500,19.58357
91,1789609347.083,-0.6419939,0.4836685,-0.08570361,-0.01278595,-0.003206492,-0.0002222222,-2.043247e-05,-0.001231892,1.790219,0.4503286,-0.02093132,8.138021e-05,0,0,0,0.9999186,4.292014,7.59375e-05,-0.002835792,0.006447215,0.03910571,0.4667206,0.03910804,97171,0.3074296,494.14,19.3668
