step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_lin_vel_force_world,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/kl_first_minibatch,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
10,1789987941.083,-0.1300481,-0.144418,0.3960012,-0.02153009,-0.002374496,-0.006250001,-0.05824544,-0.005786191,-0.01100639,-0.03899322,-0.0005506919,-0.007685001,-0.001303293,0.256462,-0.009939212,-0.008464668,-0.001884337,-0.01962083,-0.02080092,-0.02012338,0.206848,0.06571639,-0.001690078,-0.001056019,0.1030506,0.3262751,0.3465891,0.005332579,1e-05,25.57958,0.01111871,0.001183884,0.001959678,0.002642574,0.01623449,0.65,0.2,0,1e-05,-0.02827408,0.242976,0.4944756,0.3265324,29933,1.002123,228.79,19.72999
11,1789987941.939,-0.1211703,-0.1261965,0.3705007,-0.02385756,-0.001970565,-0.00375,-0.04615753,-0.005373982,-0.01449332,-0.03204017,-0.0005144204,-0.012765,-0.0009934744,0.2525246,-0.008877674,-0.01281449,-0.002063651,-0.01473225,-0.01918673,-0.01877463,0.1944521,0.03185913,-0.001439684,-0.001010794,0.08879027,0.3054119,0.3201951,0.005516201,0.0001708594,25.5804,0.01052139,0.0009241664,0.001517326,0.002563694,0.00756326,0,0.4,0,0.0001708594,-0.01865866,0.2755803,0.503624,0.3468547,28896,1.002477,241.7,20.46906
12,1789987942.816,-0.126537,-0.1409405,0.3975005,-0.02385886,-0.002235084,-0.035,-0.04521877,-0.005486242,-0.0002034966,-0.03247627,-0.0005535081,-0.01244,-0.0006188509,0.2736829,-0.01028897,-0.01432579,0,-0.01454231,-0.01939653,-0.01737337,0.206565,0.02509183,-0.001549906,-0.001096721,0.09357582,0.3036225,0.2692009,0.005437667,5.0625e-05,25.59111,0.01019102,0.0008492256,0.001476887,0.002427244,0.01497382,0.25,0.15,0,5.0625e-05,-0.02924388,0.2077151,0.5060532,0.363776,28253,1.003031,257.6,21.21666
13,1789987943.693,-0.1631416,-0.1708309,0.5040003,-0.02991603,-0.003573589,-0.1649999,-0.04964271,-0.007258629,0,-0.03682656,-0.0006947631,-0.01938,-0.0002155189,0.3079994,-0.01392738,-0.02199933,0,-0.01872125,-0.03502043,-0.02571942,0.2572246,0,-0.001931368,-0.00160534,0.1243079,0.4178026,0.1687424,0.005320719,0.0002562891,25.59276,0.009802413,0.0008042558,0.001399606,0.002277833,0.01155612,0,0.25,0,0.0002562891,-0.02698222,0.2087806,0.5049207,0.3656631,28229,1.002706,275.22,22.75037
14,1789987944.534,-0.15338,-0.1662512,0.4687504,-0.02753178,-0.002652952,-0.0475,-0.05737879,-0.00657987,0,-0.03976003,-0.0006532157,-0.01373,-0.0009902827,0.3175495,-0.01135842,-0.01474065,-4.906336e-05,-0.01959485,-0.02706766,-0.01943215,0.2451144,0.04805129,-0.001863024,-0.001244245,0.1128583,0.3208168,0.3447842,0.005227752,1e-05,25.58699,0.009489074,0.000787369,0.001284392,0.002189562,0.01699435,0.65,0.15,0,1e-05,-0.03132489,0.1969594,0.4959054,0.338382,29457,1.002599,292.45,24.32052
15,1789987945.414,-0.09116654,-0.1037143,0.2850004,-0.01717448,-0.002877826,0,-0.04185572,-0.004078917,-0.00628628,-0.02712925,-0.0003986751,-0.01154,-0.001016148,0.1615997,-0.007099645,-0.01356878,-0.003296589,-0.0169477,-0.03139642,-0.01465953,0.1460932,0,-0.001378107,-0.0007656852,0.04846086,0.2643012,0.1354195,0.005279244,0.0001139063,25.58688,0.009048726,0.0006416698,0.0009946548,0.002133158,0.01040684,0.1,0.45,0,0.0001139063,-0.02115649,0.2350995,0.5112152,0.361867,28148,1.002581,315.98,26.32087
16,1789987946.272,-0.1992748,-0.2187592,0.6119994,-0.0410082,-0.003229002,-0.0275,-0.07217678,-0.008665167,-0.005385564,-0.05209163,-0.000855246,-0.022,-0.001218671,0.4012994,-0.016534,-0.02370465,0,-0.0218103,-0.03240366,-0.02241576,0.3206867,0.03530924,-0.002323473,-0.001691207,0.146165,0.402101,0.5419242,0.005057639,5.0625e-05,25.58455,0.008702104,0.0006299461,0.0009735478,0.002040972,0.01511574,0.25,0.2,0,5.0625e-05,-0.03092487,0.1861409,0.4930365,0.3590891,28840,1.002402,325.02,27.50943
17,1789987947.114,-0.2102393,-0.2242459,0.647999,-0.0421877,-0.003191016,-0.01,-0.08814298,-0.009412776,-0.0003729349,-0.06027982,-0.0009047785,-0.008080001,-0.002064097,0.5253503,-0.01678929,-0.006387785,0,-0.02702495,-0.03446502,-0.02786998,0.3391482,0.1521807,-0.002638722,-0.001682368,0.1568567,0.5115137,0.601215,0.004957993,0.0002562891,25.58088,0.00828244,0.0005688962,0.0008848179,0.001870733,0.01212216,0,0.25,0,0.0002562891,-0.02781695,0.1869034,0.506032,0.3299327,29398,1.002144,340.04,28.44163
18,1789987947.967,-0.2255983,-0.2388942,0.6839988,-0.03803889,-0.003694305,-0.155,-0.07900426,-0.01016482,-0.006987927,-0.05465178,-0.0009526514,-0.02946,-0.0008440902,0.4270993,-0.01951238,-0.03129397,0,-0.02344076,-0.0366355,-0.03707403,0.3564757,0,-0.002569886,-0.001973442,0.1667022,0.498742,0.4296607,0.004808848,1e-05,25.57196,0.007835765,0.0005318808,0.0007926421,0.001702394,0.01701977,0.5,0.15,0,1e-05,-0.03279042,0.1495893,0.501276,0.3455665,29020,1.00163,350.88,29.08222
19,1789987948.812,-0.2386181,-0.2548376,0.7169985,-0.04412728,-0.004598201,-0.2374999,-0.07716511,-0.01010699,0,-0.0547513,-0.001000847,-0.03043,-0.000431776,0.4655749,-0.01938928,-0.03165863,0,-0.02573801,-0.04140721,-0.02029998,0.3698044,0,-0.002728711,-0.002143176,0.1927654,0.4558493,0.6886816,0.004754556,0.0001708594,25.56514,0.007614241,0.0004609117,0.0006882004,0.001710572,0.008814947,0,0.4,0,0.0001708594,-0.01975751,0.1716387,0.495239,0.3440151,29283,1.000988,379.47,31.14253
20,1789987949.678,-0.2470609,-0.2635453,0.7559981,-0.03887836,-0.005170343,-0.3299998,-0.07570121,-0.0112009,-6.173969e-05,-0.05356063,-0.001064752,-0.01792001,-0.0002427288,0.6095513,-0.01908883,-0.0171825,0,-0.02859497,-0.04443538,-0.02171843,0.3854821,0.1090839,-0.002883799,-0.002326799,0.1703557,0.4040864,0.6141402,0.004550499,0.0001139063,25.54744,0.007271639,0.0004317006,0.0006604522,0.001628987,0.01504028,0.15,0.15,0,0.0001139063,-0.02892829,0.1507181,0.4906566,0.3621705,28817,1.000147,398.55,32.62428
21,1789987950.524,-0.2664671,-0.2685241,0.7889978,-0.05198803,-0.003675809,0,-0.1009154,-0.01084894,0,-0.07111762,-0.001099618,-0.01858,-0.001765597,0.6106513,-0.02202962,-0.02027058,0,-0.02770099,-0.04429439,-0.04106773,0.4124363,0.1106788,-0.002977988,-0.002044133,0.1852823,0.6011972,0.7994673,0.00459549,0.0001708594,25.53801,0.007147851,0.0004097428,0.0005971564,0.001545462,0.01286914,0.05,0.15,0,0.0001708594,-0.03098227,0.1295067,0.488297,0.3508999,29285,0.9995674,413.32,34.00624
22,1789987951.396,-0.2094755,-0.2156633,0.6374995,-0.03857935,-0.004027392,-0.0175,-0.07859742,-0.008952351,0,-0.05470906,-0.0008919078,-0.02713,-0.001171498,0.3995499,-0.01741896,-0.02954479,-0.001255991,-0.0251671,-0.04034348,-0.0246074,0.3311654,0.01122901,-0.002494175,-0.001706286,0.1414727,0.5392029,0.6093889,0.004441055,1.5e-05,25.52268,0.006961956,0.0004080388,0.0005816499,0.001531213,0.01536459,0.4,0.15,0,1.5e-05,-0.03430952,0.1303916,0.4985991,0.3671033,28388,0.9987429,436.57,36.20218
23,1789987952.264,-0.2734774,-0.2960788,0.8639991,-0.05683026,-0.003695698,-0.08500002,-0.09024133,-0.01238628,0,-0.06654166,-0.001211898,-0.02098001,-0.001304543,0.6846506,-0.02127773,-0.02281512,0,-0.02769951,-0.03545573,-0.02596854,0.4506688,0.1097206,-0.003271541,-0.002378291,0.221923,0.7446992,0.6756476,0.004446267,0.0001708594,25.51413,0.006768405,0.0003572615,0.0004855247,0.001479351,0.009753404,0,0.35,0,0.0001708594,-0.02264284,0.1374119,0.4972649,0.3644941,28518,0.9983758,461.35,38.65885
24,1789987953.114,-0.09596522,-0.09862478,0.2850004,-0.0173269,-0.002443126,0,-0.04531852,-0.003758221,0,-0.03014353,-0.0003972292,0,-0.001204382,0.1979996,-0.007076241,0,0,-0.01708222,-0.02522164,-0.0131935,0.1456106,0.08314185,-0.00143926,-0.0007316412,0.08429968,0.2213982,0.3041941,0.004397197,7.59375e-05,25.50402,0.006627575,0.0003294137,0.0004664617,0.001434502,0.01564419,0.2,0.15,0,7.59375e-05,-0.03094821,0.103494,0.4842341,0.359549,29125,0.9978611,484,40.06974
25,1789987953.960,-0.2953529,-0.3272319,0.9360008,-0.05650277,-0.006292509,-0.2774999,-0.09975457,-0.01375714,0,-0.06974019,-0.001306683,-0.02602,-0.0007928008,0.6877009,-0.02484317,-0.03012609,0,-0.03361936,-0.05502191,-0.03514857,0.4800984,0.0819534,-0.00351056,-0.002727025,0.254266,0.6221762,0.691676,0.004263562,0.0001708594,25.49648,0.006317403,0.0003002807,0.0003991847,0.001354375,0.01255456,0.05,0.2,0,0.0001708594,-0.03074852,0.1017859,0.4786928,0.3599343,29305,0.9973595,514.51,42.49648
26,1789987954.812,-0.3234358,-0.347769,0.9720016,-0.0631565,-0.005784938,-0.04750001,-0.1134216,-0.014683,0,-0.08083098,-0.001353245,-0.02935,-0.001678629,0.7178267,-0.02663579,-0.03309764,0,-0.03510261,-0.06618924,-0.03758298,0.5073693,0.08808719,-0.003683961,-0.002634068,0.2312302,0.7493395,0.8535144,0.004167383,0.0001139063,25.48306,0.006171254,0.0002993465,0.0003727064,0.001331818,0.01500651,0.15,0.15,0,0.0001139063,-0.03290011,0.1020237,0.4870586,0.358851,29052,0.9965316,541,44.34485
27,1789987955.669,-0.3349193,-0.359394,1.006502,-0.05740546,-0.006375165,-0.11,-0.115243,-0.01424389,-0.0003441668,-0.08195157,-0.001401018,-0.0285,-0.001842627,0.759602,-0.02803352,-0.03031119,0,-0.03537013,-0.05788472,-0.04081545,0.5197899,0.1109166,-0.003786396,-0.00289881,0.2436024,0.7368518,0.8201177,0.004327218,0.0001139063,25.4637,0.00625642,0.0002878378,0.0003560058,0.001285359,0.01493656,0.15,0.2,0,0.0001139063,-0.0330646,0.09023046,0.5049527,0.3456533,28892,0.9953468,576.63,47.50182
28,1789987956.535,-0.3502536,-0.3604518,1.038003,-0.06083465,-0.005566445,-0.04,-0.1173528,-0.01470756,-0.0008682365,-0.08295827,-0.001438273,-0.04211999,-0.001049028,0.6423506,-0.02893132,-0.05129176,0,-0.03500297,-0.05409175,-0.03186391,0.5446288,0,-0.003919316,-0.002726885,0.23216,0.6499025,0.8600585,0.00417618,0.0002562891,25.44944,0.006061219,0.0002749209,0.0003354297,0.001274688,0.01310847,0,0.15,0,0.0002562891,-0.02824081,0.09820689,0.503484,0.3559556,28595,0.9947816,606.51,49.30094
29,1789987957.397,-0.3618397,-0.3873159,1.080004,-0.06964098,-0.007660332,-0.2449999,-0.1187101,-0.01554694,0,-0.08579125,-0.001502681,-0.02902,-0.001397369,0.8153529,-0.03077403,-0.03560759,0,-0.03923975,-0.07485737,-0.03539441,0.5511326,0.09682931,-0.004110053,-0.003126888,0.2811869,0.748347,0.7720069,0.004032595,5.0625e-05,25.43434,0.005797191,0.000257411,0.000298843,0.001208342,0.01589153,0.25,0.1,0,5.0625e-05,-0.03314798,0.08826425,0.4942186,0.362386,28690,0.993851,629.31,51.47076
30,1789987958.255,-0.3673366,-0.3793678,1.116005,-0.06658009,-0.008137736,-0.2899998,-0.1162649,-0.0150902,-0.001018618,-0.08352211,-0.001550223,-0.04366,-0.001008607,0.7535013,-0.03105146,-0.05071522,0,-0.04175695,-0.08645923,-0.03744745,0.5672454,0,-0.004242591,-0.003269668,0.2646455,0.6687301,0.8254676,0.004042499,0.0002562891,25.4171,0.005734912,0.000248819,0.0002905851,0.001153008,0.01204098,0,0.25,0,0.0002562891,-0.02902672,0.1139622,0.5076864,0.3446772,28832,0.992491,670.28,55.42582
31,1789987959.119,-0.3786847,-0.3982536,1.152006,-0.06825311,-0.007498594,-0.2399999,-0.1402703,-0.01622187,-0.006523049,-0.09681829,-0.001608366,-0.03448,-0.002717703,0.792402,-0.02764989,-0.03477718,-4.643195e-05,-0.04609708,-0.08318108,-0.04301457,0.5866979,0.1029133,-0.004378946,-0.003279344,0.2908541,0.738852,0.7170329,0.004164842,0.0001708594,25.39121,0.005906722,0.0002500846,0.0003061109,0.001185685,0.01595869,0.1,0.1,0,0.0001708594,-0.02920402,0.09921527,0.5041263,0.3527694,28680,0.9915588,698.46,57.68189
32,1789987960.010,-0.4023351,-0.4097651,1.188007,-0.07229801,-0.006895319,-0.02375,-0.1390131,-0.01666881,-0.000112166,-0.09895253,-0.001655317,-0.025325,-0.002394528,0.9471666,-0.03370589,-0.03071681,0,-0.04275818,-0.07305892,-0.03738766,0.6131642,0.1649407,-0.004526291,-0.003222966,0.293971,0.7925463,0.9854009,0.004111071,0.0001708594,25.37294,0.005791544,0.0002380375,0.0002834617,0.001158973,0.01505352,0.1,0.15,0,0.0001708594,-0.03203993,0.09018574,0.5136995,0.3643615,27988,0.9902318,720.32,59.60363
33,1789987960.885,-0.4019167,-0.4282555,1.219507,-0.07330843,-0.008715061,-0.2749999,-0.1277693,-0.01776455,-0.0002061743,-0.09195682,-0.001691431,-0.01576,-0.001109445,1.063754,-0.03367142,-0.02132704,0,-0.04302288,-0.07341673,-0.03918896,0.6177894,0.2178515,-0.00463029,-0.003747633,0.3393289,0.8332462,1.03301,0.003952713,0.0001139063,25.34977,0.005610945,0.0002346072,0.0002667989,0.001156826,0.01479348,0.15,0.15,0,0.0001139063,-0.0329046,0.08342241,0.5056903,0.3638523,28263,0.9892285,728.35,60.20113
34,1789987961.751,-0.4153184,-0.4392458,1.260008,-0.07460558,-0.008751836,-0.2183332,-0.1395496,-0.01787302,-0.000740489,-0.09730157,-0.001747256,-0.02471334,-0.001405893,1.031956,-0.03360988,-0.02874649,0,-0.04585293,-0.07907517,-0.04267964,0.6413155,0.1813659,-0.004808608,-0.003748683,0.3216197,0.8040004,1.120854,0.003845858,0.0002562891,25.33229,0.00547931,0.0002331921,0.0002552847,0.001144975,0.01392129,0,0.15,0,0.0002562891,-0.02890824,0.09228916,0.5120201,0.3474472,28594,0.9880477,754.95,62.95665
35,1789987962.647,-0.4196781,-0.439624,1.296009,-0.0758039,-0.00931267,-0.1899999,-0.1493943,-0.01869368,-7.334293e-05,-0.1031061,-0.001794224,-0.03025999,-0.001567569,0.978554,-0.03346759,-0.03435786,0,-0.04877526,-0.08797797,-0.05431796,0.6608867,0.1609285,-0.004890743,-0.003692087,0.3337123,0.8513999,1.275285,0.004015887,7.59375e-05,25.30571,0.005734417,0.0002505755,0.00027775,0.001190205,0.01608726,0.2,0.1,0,7.59375e-05,-0.03343378,0.0762425,0.5274243,0.3634715,27585,0.9866821,789.4,65.74676
36,1789987963.528,-0.4335528,-0.4543069,1.32901,-0.07183446,-0.01015927,-0.3549998,-0.1388313,-0.01894425,-0.0008618922,-0.09710874,-0.001857103,-0.04094,-0.0008138301,0.9413037,-0.03570832,-0.04965598,0,-0.049723,-0.08673318,-0.04087085,0.6739081,0.05979572,-0.00511388,-0.004026194,0.3413533,1.007317,0.8409294,0.00385736,7.59375e-05,25.28512,0.005555555,0.0002459071,0.000260754,0.001191534,0.01404166,0.15,0.2,0,7.59375e-05,-0.03175645,0.08685144,0.5189683,0.3550205,28119,0.985442,813.16,68.01727
37,1789987964.413,-0.4392831,-0.4618272,1.365011,-0.08298936,-0.007595955,-0.04500001,-0.1596293,-0.01968847,-0.0001239347,-0.1115196,-0.001899868,-0.02966,-0.002214438,1.108907,-0.03302292,-0.03035671,0,-0.05069086,-0.08481617,-0.03596858,0.7056128,0.2181447,-0.005150993,-0.003686427,0.3459859,0.9957347,0.999969,0.00381145,0.0001708594,25.26469,0.005480884,0.0002354172,0.0002454986,0.001188518,0.01297416,0.05,0.2,0,0.0001708594,-0.03022965,0.07507896,0.5148706,0.362973,27995,0.9844849,830.52,69.52715
38,1789987965.314,-0.463348,-0.4849319,1.399511,-0.09288841,-0.009007114,-0.1649999,-0.1581593,-0.01984479,-0.0375195,-0.1121874,-0.001941115,-0.02722001,-0.002002528,1.093154,-0.03889797,-0.03668237,0,-0.05126017,-0.08269854,-0.05201235,0.720879,0.1897891,-0.005309509,-0.003900357,0.3704544,0.8835939,1.278206,0.003764197,0.0001708594,25.2483,0.005423648,0.0002360788,0.0002563839,0.001166989,0.01489647,0.1,0.15,0,0.0001708594,-0.02607234,0.09976697,0.5589225,0.3336504,27533,0.9836928,843.73,70.92265
39,1789987966.235,-0.3287734,-0.3473371,0.999006,-0.0612088,-0.006507864,-0.1499999,-0.1122406,-0.01407314,-0.002531395,-0.08051559,-0.001396188,-0.03145,-0.001575961,0.7291269,-0.02661984,-0.03917439,-0.002999621,-0.03784046,-0.06026156,-0.03225581,0.5083824,0.05438681,-0.00383388,-0.002809598,0.2561659,0.6951308,0.8233721,0.003839049,0.0001139063,25.22919,0.005456022,0.000229656,0.000250314,0.001137003,0.01562602,0.15,0.15,0,0.0001139063,-0.02936759,0.08296088,0.5503845,0.3639801,26877,0.9825637,863.32,72.7888
40,1789987967.135,-0.4696651,-0.5048608,1.474513,-0.09166174,-0.009559828,-0.08000001,-0.1641451,-0.02090513,0,-0.1154934,-0.002063888,-0.05025999,-0.002025315,1.055355,-0.03910036,-0.05350427,0,-0.05617298,-0.08883759,-0.03436041,0.7563987,0.1100389,-0.005569143,-0.003960907,0.3849773,1.0194,0.9584794,0.003742423,0.0001708594,25.21192,0.005338959,0.0002316515,0.0002515016,0.001113383,0.01341587,0.05,0.15,0,0.0001708594,-0.02848532,0.08453701,0.5408645,0.350785,27562,0.9814743,876.18,73.6598
41,1789987968.054,-0.2190872,-0.236675,0.6719989,-0.03542807,-0.003997494,-0.015,-0.0794635,-0.009744233,0,-0.05451604,-0.0009433531,-0.016,-0.001154311,0.4839002,-0.01638391,-0.01849234,0,-0.02843082,-0.03755878,-0.02192195,0.3476273,0.08803518,-0.002644602,-0.00176925,0.1791352,0.5090438,0.5269287,0.003616576,0.0001139063,25.18937,0.005199409,0.0002371298,0.0002468145,0.001098889,0.01540409,0.15,0.15,0,0.0001139063,-0.0266264,0.0793661,0.5471847,0.3651485,26937,0.980436,884.67,74.71394
42,1789987968.952,-0.4875725,-0.5077505,1.498514,-0.08670667,-0.008761927,-0.2299999,-0.165621,-0.02088565,0,-0.1176993,-0.002070612,-0.01338,-0.002444763,1.314861,-0.03908033,-0.01677958,0,-0.0537194,-0.09119486,-0.05588961,0.767661,0.3278099,-0.005714243,-0.004224923,0.3494929,0.9287092,1.442829,0.003609158,0.0001708594,25.16876,0.005115041,0.0002256765,0.000239242,0.001040964,0.01327208,0.1,0.2,0,0.0001708594,-0.03025771,0.06295644,0.528476,0.3627353,27575,0.9790354,894.12,75.89317
43,1789987969.872,-0.4213073,-0.4377895,1.248008,-0.07308479,-0.007370425,-0.135,-0.1500479,-0.01735632,-0.03035573,-0.102572,-0.001733873,-0.04965999,-0.001982289,0.8105525,-0.03174808,-0.05433931,0,-0.04854312,-0.06449344,-0.04615434,0.6443264,0.03641086,-0.004762686,-0.003574246,0.2936907,0.8174967,0.9534736,0.003667005,0.0001708594,25.14033,0.005218557,0.0002320803,0.0002435009,0.00107597,0.01563644,0.1,0.15,0,0.0001708594,-0.02194215,0.152903,0.5463235,0.3660998,26934,0.9776541,895.21,76.36079
