attempt,step,time_s,phase,jaw_centre_error_m,lateral_error_m,along_error_m,tip_goal_error_m,jaw_command_m,approach_elevation_deg,jaw_tilt_deg,base_height_m,base_shift_m,base_yaw_deg,finger_contact_n,forearm_contact_n,fell,cup_lift_m,cup_tilt_deg
2,176,3.52,approach,0.01726,0.00528,0.01643,0.0325,0.03,-21.28,68.46,0.3122,0.0427,1.498,0.0,0.0,0,0.0,0.0
3,176,3.52,approach,0.01899,0.01,0.01615,0.03398,0.03,-23.33,55.29,0.3121,0.0405,0.349,0.0,0.0,0,0.0,0.0
0,177,3.54,approach,0.01844,0.00385,0.01804,0.03169,0.03,-20.7,69.24,0.3124,0.0429,1.237,0.0,0.0,0,0.0,0.0
1,177,3.54,approach,0.01519,0.00843,0.01264,0.03455,0.03,-22.89,65.01,0.3118,0.0429,1.186,0.0,0.0,0,0.0,0.0
2,177,3.54,approach,0.01669,0.00571,0.01569,0.03281,0.03,-21.93,67.8,0.3123,0.0428,1.51,0.0,0.0,0,0.0,0.0
3,177,3.54,approach,0.01923,0.01093,0.01582,0.03474,0.03,-23.72,55.07,0.312,0.0404,0.333,0.0,0.0,0,0.0,0.0
0,178,3.56,approach,0.01797,0.00357,0.01762,0.03131,0.03,-21.04,68.87,0.3126,0.043,1.251,0.0,0.0,0,0.0,0.0
1,178,3.56,approach,0.01527,0.00919,0.0122,0.03457,0.03,-23.1,64.85,0.3117,0.0429,1.176,0.0,0.0,0,0.0,0.0
2,178,3.56,approach,0.01634,0.00649,0.015,0.03321,0.03,-22.55,67.2,0.3124,0.0428,1.515,0.0,0.0,0,0.0,0.0
3,178,3.56,approach,0.01922,0.01121,0.01561,0.03532,0.03,-24.05,55.0,0.312,0.0404,0.314,0.0,0.0,0,0.0,0.0
0,179,3.58,approach,0.01758,0.00395,0.01714,0.03119,0.03,-21.42,68.45,0.3128,0.043,1.258,0.0,0.0,0,0.0,0.0
1,179,3.58,approach,0.01509,0.00947,0.01175,0.03454,0.03,-23.41,64.57,0.3117,0.0429,1.176,0.0,0.0,0,0.0,0.0
2,179,3.58,approach,0.01619,0.00703,0.01459,0.0334,0.03,-22.96,66.8,0.3124,0.0428,1.519,0.0,0.0,0,0.0,0.0
3,179,3.58,approach,0.01823,0.01016,0.01514,0.03495,0.03,-24.52,54.7,0.3119,0.0403,0.312,0.0,0.0,0,0.0,0.0
0,180,3.6,approach,0.0169,0.00392,0.01644,0.03153,0.03,-21.92,67.93,0.3129,0.0431,1.281,0.0,0.0,0,0.0,0.0
1,180,3.6,approach,0.01491,0.00669,0.01332,0.03148,0.03,-22.93,65.17,0.3116,0.0429,1.19,0.0,0.0,0,0.0,0.0
2,180,3.6,approach,0.01586,0.00768,0.01388,0.03388,0.03,-23.44,66.34,0.3125,0.0428,1.526,0.0,0.0,0,0.0,0.0
3,180,3.6,approach,0.0184,0.00807,0.01653,0.03039,0.03,-23.96,55.66,0.3117,0.0403,0.314,0.0,0.0,0,0.0,0.0
0,181,3.62,approach,0.01696,0.00311,0.01667,0.03079,0.03,-21.92,67.89,0.313,0.0431,1.294,0.0,0.0,0,0.0,0.0
1,181,3.62,approach,0.01449,0.004,0.01393,0.02972,0.03,-23.0,65.15,0.3115,0.0429,1.209,0.0,0.0,0,0.0,0.0
2,181,3.62,approach,0.0155,0.00726,0.01369,0.03309,0.03,-23.52,66.3,0.3125,0.0427,1.529,0.0,0.0,0,0.0,0.0
3,181,3.62,approach,0.01816,0.00822,0.01619,0.02941,0.03,-24.34,55.19,0.3117,0.0402,0.303,0.0,0.0,0,0.0,0.0
0,182,3.64,approach,0.01674,0.00297,0.01647,0.03059,0.03,-22.22,67.59,0.3131,0.0432,1.308,0.0,0.0,0,0.0,0.0
1,182,3.64,approach,0.01595,0.00338,0.01559,0.02845,0.03,-23.08,65.05,0.3115,0.0429,1.203,0.0,0.0,0,0.0,0.0
2,182,3.64,approach,0.01546,0.00549,0.01446,0.03081,0.03,-23.1,66.78,0.3124,0.0428,1.535,0.0,0.0,0,0.0,0.0
3,182,3.64,approach,0.01676,0.00624,0.01556,0.03059,0.03,-25.4,54.16,0.3117,0.0402,0.306,0.0,0.0,0,0.0,0.0
0,183,3.66,approach,0.01669,0.00303,0.01641,0.03064,0.03,-22.56,67.25,0.3132,0.0432,1.323,0.0,0.0,0,0.0,0.0
1,183,3.66,approach,0.01643,0.00405,0.01592,0.02951,0.03,-23.77,64.29,0.3115,0.0429,1.198,0.0,0.0,0,0.0,0.0
2,183,3.66,approach,0.01485,0.0042,0.01424,0.03093,0.03,-23.71,66.15,0.3125,0.0428,1.563,0.0,0.0,0,0.0,0.0
3,183,3.66,approach,0.01678,0.00566,0.01579,0.03103,0.03,-26.01,53.58,0.3116,0.0401,0.294,0.0,0.0,0,0.0,0.0
0,184,3.68,approach,0.0168,0.00286,0.01655,0.03052,0.03,-22.78,67.02,0.3133,0.0433,1.336,0.0,0.0,0,0.0,0.0
1,184,3.68,approach,0.01612,0.00429,0.01554,0.03113,0.03,-24.74,63.29,0.3116,0.0429,1.213,0.0,0.0,0,0.0,0.0
2,184,3.68,approach,0.01602,0.0035,0.01563,0.02974,0.03,-23.67,66.2,0.3125,0.0428,1.556,0.0,0.0,0,0.0,0.0
3,184,3.68,approach,0.01706,0.00692,0.01559,0.03083,0.03,-26.35,53.18,0.3115,0.0401,0.274,0.0,0.0,0,0.0,0.0
0,185,3.7,approach,0.01655,0.00281,0.01631,0.03035,0.03,-23.11,66.68,0.3134,0.0433,1.348,0.0,0.0,0,0.0,0.0
1,185,3.7,approach,0.01584,0.00574,0.01477,0.0321,0.03,-25.58,62.41,0.3116,0.0429,1.203,0.0,0.0,0,0.0,0.0
2,185,3.7,approach,0.01643,0.00361,0.01603,0.02958,0.03,-24.09,65.77,0.3125,0.0429,1.561,0.0,0.0,0,0.0,0.0
3,185,3.7,approach,0.01736,0.00926,0.01468,0.03217,0.03,-26.88,52.64,0.3114,0.04,0.253,0.0,0.0,0,0.0,0.0
0,186,3.72,approach,0.01642,0.00214,0.01628,0.0299,0.03,-23.29,66.48,0.3134,0.0434,1.367,0.0,0.0,0,0.0,0.0
1,186,3.72,approach,0.01573,0.00714,0.01401,0.03261,0.03,-26.15,61.82,0.3116,0.0428,1.188,0.0,0.0,0,0.0,0.0
2,186,3.72,approach,0.01669,0.00333,0.01636,0.03004,0.03,-24.6,65.26,0.3125,0.0429,1.577,0.0,0.0,0,0.0,0.0
3,186,3.72,approach,0.01777,0.00995,0.01472,0.03299,0.03,-27.34,52.32,0.3113,0.0399,0.248,0.0,0.0,0,0.0,0.0
0,187,3.74,approach,0.01666,0.00145,0.01659,0.02925,0.03,-23.39,66.37,0.3135,0.0434,1.382,0.0,0.0,0,0.0,0.0
1,187,3.74,approach,0.01565,0.0072,0.0139,0.03293,0.03,-26.72,61.27,0.3117,0.0428,1.201,0.0,0.0,0,0.0,0.0
2,187,3.74,approach,0.01702,0.00487,0.01631,0.0309,0.03,-25.31,64.52,0.3126,0.0429,1.57,0.0,0.0,0,0.0,0.0
3,187,3.74,approach,0.01788,0.00981,0.01495,0.03309,0.03,-27.74,52.16,0.3112,0.0399,0.242,0.0,0.0,0,0.0,0.0
0,188,3.76,approach,0.01713,0.00076,0.01712,0.02865,0.03,-23.57,66.2,0.3136,0.0435,1.386,0.0,0.0,0,0.0,0.0
1,188,3.76,approach,0.01568,0.008,0.01348,0.03353,0.03,-27.27,60.79,0.3117,0.0427,1.199,0.0,0.0,0,0.0,0.0
2,188,3.76,approach,0.01684,0.0052,0.01602,0.03144,0.03,-25.94,63.88,0.3126,0.0429,1.582,0.0,0.0,0,0.0,0.0
3,188,3.76,approach,0.0181,0.01005,0.01505,0.03279,0.03,-28.06,51.97,0.311,0.0398,0.229,0.0,0.0,0,0.0,0.0
0,189,3.78,approach,0.01739,0.00135,0.01734,0.02879,0.03,-23.98,65.82,0.3137,0.0436,1.409,0.0,0.0,0,0.0,0.0
1,189,3.78,approach,0.01532,0.00793,0.01311,0.03333,0.03,-27.74,60.38,0.3117,0.0427,1.202,0.0,0.0,0,0.0,0.0
2,189,3.78,approach,0.01653,0.00624,0.01531,0.03191,0.03,-26.65,63.16,0.3126,0.0429,1.578,0.0,0.0,0,0.0,0.0
3,189,3.78,approach,0.0182,0.01126,0.01429,0.03341,0.03,-28.51,51.63,0.3109,0.0397,0.21,0.0,0.0,0,0.0,0.0
0,190,3.8,approach,0.01835,0.00089,0.01833,0.02878,0.03,-24.21,65.59,0.3137,0.0437,1.41,0.0,0.0,0,0.0,0.0
1,190,3.8,approach,0.01477,0.00806,0.01238,0.03326,0.03,-28.21,59.97,0.3116,0.0426,1.205,0.0,0.0,0,0.0,0.0
2,190,3.8,approach,0.01629,0.00704,0.01469,0.03228,0.03,-27.24,62.57,0.3126,0.0429,1.576,0.0,0.0,0,0.0,0.0
3,190,3.8,approach,0.01875,0.01244,0.01402,0.03445,0.03,-28.95,51.28,0.3107,0.0397,0.192,0.0,0.0,0,0.0,0.0
0,191,3.82,approach,0.01912,0.00109,0.01909,0.02903,0.03,-24.53,65.27,0.3138,0.0438,1.42,0.0,0.0,0,0.0,0.0
1,191,3.82,approach,0.01461,0.00855,0.01184,0.03355,0.03,-28.73,59.51,0.3116,0.0426,1.205,0.0,0.0,0,0.0,0.0
2,191,3.82,approach,0.0161,0.00713,0.01443,0.03243,0.03,-27.74,62.08,0.3126,0.0428,1.584,0.0,0.0,0,0.0,0.0
3,191,3.82,approach,0.02035,0.01462,0.01415,0.03638,0.03,-29.22,51.15,0.3106,0.0396,0.158,0.0,0.0,0,0.0,0.0
0,192,3.84,approach,0.01962,0.00133,0.01958,0.02927,0.03,-24.99,64.82,0.3139,0.0438,1.423,0.0,0.0,0,0.0,0.0
1,192,3.84,approach,0.0148,0.00938,0.01145,0.0339,0.03,-29.13,59.16,0.3115,0.0426,1.199,0.0,0.0,0,0.0,0.0
2,192,3.84,approach,0.01611,0.00761,0.0142,0.0324,0.03,-28.22,61.61,0.3125,0.0428,1.58,0.0,0.0,0,0.0,0.0
3,192,3.84,approach,0.01914,0.01141,0.01537,0.03365,0.03,-29.09,51.68,0.3105,0.0396,0.173,0.0,0.0,0,0.0,0.0
0,193,3.86,approach,0.01993,0.00172,0.01986,0.02956,0.03,-25.49,64.31,0.314,0.0439,1.431,0.0,0.0,0,0.0,0.0
1,193,3.86,approach,0.01532,0.01052,0.01114,0.03425,0.03,-29.41,58.94,0.3114,0.0425,1.187,0.0,0.0,0,0.0,0.0
2,193,3.86,approach,0.01574,0.00733,0.01393,0.03197,0.03,-28.6,61.24,0.3125,0.0428,1.586,0.0,0.0,0,0.0,0.0
3,193,3.86,approach,0.01729,0.00848,0.01507,0.0318,0.03,-29.63,51.19,0.3103,0.0395,0.19,0.0,0.0,0,0.0,0.0
0,194,3.88,approach,0.02043,0.00235,0.0203,0.02988,0.03,-26.0,63.8,0.3141,0.0439,1.426,0.0,0.0,0,0.0,0.0
1,194,3.88,approach,0.01545,0.01141,0.01041,0.03493,0.03,-29.81,58.58,0.3112,0.0425,1.182,0.0,0.0,0,0.0,0.0
2,194,3.88,approach,0.01558,0.00814,0.01328,0.03232,0.03,-29.15,60.69,0.3124,0.0428,1.582,0.0,0.0,0,0.0,0.0
3,194,3.88,approach,0.01754,0.00883,0.01515,0.03067,0.03,-29.87,50.85,0.3102,0.0394,0.172,0.0,0.0,0,0.0,0.0
0,195,3.9,approach,0.02081,0.00288,0.02061,0.03019,0.03,-26.51,63.26,0.3142,0.044,1.426,0.0,0.0,0,0.0,0.0
1,195,3.9,approach,0.01514,0.00874,0.01236,0.03162,0.03,-29.17,59.42,0.3111,0.0425,1.192,0.0,0.0,0,0.0,0.0
2,195,3.9,approach,0.01525,0.00762,0.01321,0.03215,0.03,-29.5,60.35,0.3123,0.0428,1.593,0.0,0.0,0,0.0,0.0
3,195,3.9,approach,0.01759,0.01,0.01447,0.03177,0.03,-30.52,49.99,0.3101,0.0393,0.159,0.0,0.0,0,0.0,0.0
0,196,3.92,approach,0.02113,0.00359,0.02082,0.03056,0.03,-27.07,62.67,0.3143,0.044,1.423,0.0,0.0,0,0.0,0.0
1,196,3.92,approach,0.01353,0.00517,0.0125,0.02998,0.03,-29.42,59.22,0.3111,0.0424,1.222,0.0,0.0,0,0.0,0.0
2,196,3.92,approach,0.0153,0.00833,0.01283,0.03216,0.03,-30.0,59.85,0.3121,0.0427,1.585,0.0,0.0,0,0.0,0.0
3,196,3.92,approach,0.01715,0.00961,0.01421,0.03288,0.03,-31.31,49.24,0.3101,0.0392,0.163,0.0,0.0,0,0.0,0.0
0,197,3.94,approach,0.02188,0.00447,0.02142,0.03071,0.03,-27.43,62.26,0.3144,0.044,1.408,0.0,0.0,0,0.0,0.0
1,197,3.94,approach,0.01477,0.00433,0.01412,0.02841,0.03,-29.53,59.12,0.311,0.0424,1.208,0.0,0.0,0,0.0,0.0
2,197,3.94,approach,0.01466,0.00783,0.01239,0.03173,0.03,-30.36,59.5,0.3119,0.0427,1.594,0.0,0.0,0,0.0,0.0
3,197,3.94,approach,0.01756,0.00943,0.01482,0.03257,0.03,-31.71,48.88,0.31,0.0392,0.159,0.0,0.0,0,0.0,0.0
0,198,3.96,approach,0.02201,0.00522,0.02138,0.03129,0.03,-28.03,61.63,0.3146,0.0441,1.407,0.0,0.0,0,0.0,0.0
1,198,3.96,approach,0.01541,0.00529,0.01448,0.0292,0.03,-30.16,58.41,0.311,0.0424,1.198,0.0,0.0,0,0.0,0.0
2,198,3.96,approach,0.01441,0.00833,0.01175,0.0322,0.03,-30.94,58.92,0.3118,0.0427,1.596,0.0,0.0,0,0.0,0.0
3,198,3.96,approach,0.01796,0.01093,0.01425,0.03283,0.03,-32.03,48.6,0.3099,0.0391,0.139,0.0,0.0,0,0.0,0.0
0,199,3.98,approach,0.02207,0.00557,0.02136,0.03169,0.03,-28.58,61.02,0.3147,0.0441,1.407,0.0,0.0,0,0.0,0.0
1,199,3.98,approach,0.01527,0.00613,0.01398,0.03098,0.03,-31.08,57.48,0.3111,0.0424,1.206,0.0,0.0,0,0.0,0.0
2,199,3.98,approach,0.0137,0.00792,0.01119,0.03189,0.03,-31.34,58.53,0.3116,0.0426,1.601,0.0,0.0,0,0.0,0.0
3,199,3.98,approach,0.01823,0.01226,0.01349,0.03411,0.03,-32.63,48.01,0.3098,0.039,0.13,0.0,0.0,0,0.0,0.0
0,200,4.0,approach,0.02232,0.00588,0.02153,0.03156,0.03,-28.98,60.56,0.3148,0.0441,1.392,0.0,0.0,0,0.0,0.0
1,200,4.0,approach,0.0155,0.00681,0.01392,0.03147,0.03,-31.66,56.89,0.3111,0.0423,1.199,0.0,0.0,0,0.0,0.0
2,200,4.0,approach,0.01312,0.00767,0.01065,0.03168,0.03,-31.74,58.13,0.3114,0.0426,1.605,0.0,0.0,0,0.0,0.0
3,200,4.0,approach,0.01867,0.01317,0.01322,0.03545,0.03,-33.17,47.61,0.3097,0.0389,0.119,0.0,0.0,0,0.0,0.0
0,201,4.02,approach,0.02237,0.00656,0.02139,0.03166,0.03,-29.47,60.0,0.315,0.0442,1.379,0.0,0.0,0,0.0,0.0
1,201,4.02,approach,0.01505,0.00743,0.01309,0.03174,0.03,-32.23,56.32,0.3111,0.0423,1.193,0.0,0.0,0,0.0,0.0
2,201,4.02,approach,0.01279,0.00791,0.01005,0.0318,0.03,-32.18,57.69,0.3113,0.0425,1.605,0.0,0.0,0,0.0,0.0
3,201,4.02,approach,0.01972,0.01413,0.01375,0.03598,0.03,-33.38,47.58,0.3096,0.0388,0.097,0.0,0.0,0,0.0,0.0
0,202,4.04,approach,0.02226,0.00697,0.02114,0.0321,0.03,-30.01,59.39,0.3152,0.0442,1.376,0.0,0.0,0,0.0,0.0
1,202,4.04,approach,0.01478,0.00822,0.01228,0.03254,0.03,-32.89,55.67,0.3111,0.0422,1.193,0.0,0.0,0,0.0,0.0
2,202,4.04,approach,0.01247,0.0083,0.0093,0.03209,0.03,-32.59,57.28,0.3111,0.0424,1.603,0.0,0.0,0,0.0,0.0
3,202,4.04,approach,0.01969,0.01423,0.0136,0.03583,0.03,-33.7,47.38,0.3095,0.0387,0.086,0.0,0.0,0,0.0,0.0
0,203,4.06,approach,0.0225,0.00711,0.02135,0.03216,0.03,-30.34,58.97,0.3154,0.0443,1.364,0.0,0.0,0,0.0,0.0
1,203,4.06,approach,0.01522,0.0087,0.01249,0.033,0.03,-33.44,55.13,0.3111,0.0422,1.193,0.0,0.0,0,0.0,0.0
2,203,4.06,approach,0.01264,0.00722,0.01038,0.03013,0.03,-32.25,57.64,0.3109,0.0424,1.599,0.0,0.0,0,0.0,0.0
3,203,4.06,approach,0.0196,0.01241,0.01516,0.0323,0.03,-33.28,48.28,0.3094,0.0387,0.089,0.0,0.0,0,0.0,0.0
0,204,4.08,approach,0.02276,0.00736,0.02154,0.03199,0.03,-30.63,58.59,0.3156,0.0443,1.345,0.0,0.0,0,0.0,0.0
1,204,4.08,approach,0.0156,0.00901,0.01274,0.03288,0.03,-33.82,54.77,0.311,0.0422,1.186,0.0,0.0,0,0.0,0.0
2,204,4.08,approach,0.01162,0.00631,0.00976,0.03028,0.03,-32.82,57.07,0.3107,0.0423,1.615,0.0,0.0,0,0.0,0.0
3,204,4.08,approach,0.01816,0.00922,0.01564,0.02984,0.03,-33.76,47.8,0.3094,0.0386,0.114,0.0,0.0,0,0.0,0.0
0,205,4.1,approach,0.02258,0.00768,0.02123,0.03214,0.03,-31.09,58.05,0.3158,0.0443,1.335,0.0,0.0,0,0.0,0.0
1,205,4.1,approach,0.01534,0.00934,0.01217,0.03298,0.03,-34.29,54.36,0.311,0.0422,1.186,0.0,0.0,0,0.0,0.0
2,205,4.1,approach,0.0135,0.00459,0.01269,0.02745,0.03,-32.3,57.61,0.3105,0.0423,1.61,0.0,0.0,0,0.0,0.0
3,205,4.1,approach,0.01722,0.00834,0.01507,0.0309,0.03,-34.8,46.62,0.3094,0.0385,0.108,0.0,0.0,0,0.0,0.0
0,206,4.12,approach,0.02257,0.00804,0.0211,0.03242,0.03,-31.5,57.56,0.316,0.0444,1.323,0.0,0.0,0,0.0,0.0
1,206,4.12,approach,0.01506,0.00971,0.01151,0.03347,0.03,-34.83,53.86,0.3109,0.0421,1.189,0.0,0.0,0,0.0,0.0
2,206,4.12,approach,0.01363,0.00385,0.01307,0.02733,0.03,-32.81,57.09,0.3104,0.0423,1.615,0.0,0.0,0,0.0,0.0
3,206,4.12,approach,0.01864,0.00979,0.01586,0.03083,0.03,-35.02,46.3,0.3093,0.0385,0.082,0.0,0.0,0,0.0,0.0
0,207,4.14,approach,0.02285,0.00826,0.0213,0.0324,0.03,-31.74,57.22,0.3162,0.0445,1.303,0.0,0.0,0,0.0,0.0
1,207,4.14,approach,0.01491,0.01,0.01106,0.03376,0.03,-35.33,53.42,0.3109,0.0421,1.188,0.0,0.0,0,0.0,0.0
2,207,4.14,approach,0.01411,0.00439,0.01341,0.02808,0.03,-33.4,56.49,0.3104,0.0423,1.612,0.0,0.0,0,0.0,0.0
3,207,4.14,approach,0.0193,0.01206,0.01506,0.0324,0.03,-35.53,45.72,0.3093,0.0383,0.062,0.0,0.0,0,0.0,0.0
0,208,4.16,approach,0.02279,0.00835,0.0212,0.03232,0.03,-32.05,56.83,0.3165,0.0445,1.287,0.0,0.0,0,0.0,0.0
1,208,4.16,approach,0.0147,0.01003,0.01075,0.03356,0.03,-35.72,53.07,0.3108,0.0421,1.187,0.0,0.0,0,0.0,0.0
2,208,4.16,approach,0.01429,0.00474,0.01348,0.02863,0.03,-33.98,55.9,0.3104,0.0423,1.61,0.0,0.0,0,0.0,0.0
3,208,4.16,approach,0.01877,0.01156,0.01479,0.0332,0.03,-36.25,45.05,0.3093,0.0383,0.074,0.0,0.0,0,0.0,0.0
0,209,4.18,approach,0.02266,0.0086,0.02097,0.03225,0.03,-32.4,56.42,0.3167,0.0446,1.27,0.0,0.0,0,0.0,0.0
1,209,4.18,approach,0.01423,0.01018,0.00995,0.03357,0.03,-36.16,52.68,0.3107,0.042,1.188,0.0,0.0,0,0.0,0.0
2,209,4.18,approach,0.01396,0.00561,0.01279,0.02932,0.03,-34.74,55.11,0.3104,0.0423,1.605,0.0,0.0,0,0.0,0.0
3,209,4.18,approach,0.01823,0.01046,0.01494,0.03266,0.03,-36.75,44.7,0.3093,0.0382,0.081,0.0,0.0,0,0.0,0.0
0,210,4.2,approach,0.02275,0.00908,0.02086,0.03257,0.03,-32.74,56.02,0.317,0.0447,1.251,0.0,0.0,0,0.0,0.0
1,210,4.2,approach,0.01358,0.01004,0.00915,0.03363,0.03,-36.65,52.24,0.3105,0.042,1.196,0.0,0.0,0,0.0,0.0
2,210,4.2,approach,0.01377,0.00645,0.01216,0.02986,0.03,-35.45,54.39,0.3104,0.0423,1.596,0.0,0.0,0,0.0,0.0
3,210,4.2,approach,0.01833,0.01113,0.01456,0.03239,0.03,-37.09,44.4,0.3092,0.0381,0.067,0.0,0.0,0,0.0,0.0
0,211,4.22,approach,0.02291,0.0093,0.02094,0.03274,0.03,-32.98,55.73,0.3172,0.0448,1.23,0.0,0.0,0,0.0,0.0
1,211,4.22,approach,0.01307,0.00999,0.00843,0.03372,0.03,-37.1,51.82,0.3104,0.0419,1.201,0.0,0.0,0,0.0,0.0
2,211,4.22,approach,0.01349,0.00741,0.01127,0.03067,0.03,-36.19,53.64,0.3104,0.0422,1.588,0.0,0.0,0,0.0,0.0
3,211,4.22,approach,0.01871,0.01285,0.01361,0.03381,0.03,-37.64,43.79,0.3091,0.0379,0.052,0.0,0.0,0,0.0,0.0
0,212,4.24,approach,0.02269,0.00919,0.02075,0.03247,0.03,-33.24,55.42,0.3174,0.0449,1.209,0.0,0.0,0,0.0,0.0
1,212,4.24,approach,0.01272,0.01018,0.00762,0.03371,0.03,-37.45,51.5,0.3102,0.0418,1.197,0.0,0.0,0,0.0,0.0
2,212,4.24,approach,0.01385,0.00836,0.01104,0.03105,0.03,-36.69,53.15,0.3104,0.0422,1.571,0.0,0.0,0,0.0,0.0
3,212,4.24,approach,0.0193,0.01371,0.01358,0.03504,0.03,-38.18,43.32,0.3091,0.0379,0.047,0.0,0.0,0,0.0,0.0
0,213,4.26,approach,0.02235,0.00946,0.02025,0.03262,0.03,-33.65,54.99,0.3177,0.045,1.188,0.0,0.0,0,0.0,0.0
1,213,4.26,approach,0.01239,0.0102,0.00704,0.03368,0.03,-37.69,51.3,0.31,0.0418,1.196,0.0,0.0,0,0.0,0.0
2,213,4.26,approach,0.01357,0.00782,0.01109,0.03054,0.03,-37.08,52.77,0.3103,0.0422,1.573,0.0,0.0,0,0.0,0.0
3,213,4.26,approach,0.02016,0.0145,0.014,0.03553,0.03,-38.44,43.23,0.309,0.0378,0.032,0.0,0.0,0,0.0,0.0
0,214,4.28,approach,0.02227,0.0098,0.02,0.03296,0.03,-33.98,54.62,0.3179,0.0451,1.166,0.0,0.0,0,0.0,0.0
1,214,4.28,approach,0.01187,0.00979,0.00673,0.03367,0.03,-37.98,51.02,0.3098,0.0417,1.203,0.0,0.0,0,0.0,0.0
2,214,4.28,approach,0.01377,0.00863,0.01073,0.03063,0.03,-37.59,52.26,0.3102,0.0421,1.558,0.0,0.0,0,0.0,0.0
3,214,4.28,approach,0.02024,0.01437,0.01425,0.03506,0.03,-38.67,43.14,0.3089,0.0377,0.026,0.0,0.0,0,0.0,0.0
0,215,4.3,approach,0.02209,0.00966,0.01986,0.03273,0.03,-34.19,54.37,0.3181,0.0452,1.142,0.0,0.0,0,0.0,0.0
1,215,4.3,approach,0.01177,0.00831,0.00833,0.03136,0.03,-37.76,51.31,0.3096,0.0417,1.205,0.0,0.0,0,0.0,0.0
2,215,4.3,approach,0.0138,0.00856,0.01083,0.03034,0.03,-37.98,51.88,0.3101,0.0421,1.553,0.0,0.0,0,0.0,0.0
3,215,4.3,approach,0.01923,0.01309,0.01408,0.03425,0.03,-39.15,42.77,0.3088,0.0376,0.035,0.0,0.0,0,0.0,0.0
0,216,4.32,approach,0.02165,0.00971,0.01935,0.03249,0.03,-34.54,54.0,0.3183,0.0453,1.115,0.0,0.0,0,0.0,0.0
1,216,4.32,approach,0.01113,0.00707,0.00859,0.03067,0.03,-38.17,50.88,0.3094,0.0416,1.22,0.0,0.0,0,0.0,0.0
2,216,4.32,approach,0.01425,0.00931,0.0108,0.03055,0.03,-38.44,51.43,0.31,0.042,1.54,0.0,0.0,0,0.0,0.0
3,216,4.32,approach,0.01822,0.01225,0.01349,0.03392,0.03,-39.76,42.18,0.3087,0.0375,0.04,0.0,0.0,0,0.0,0.0
0,217,4.34,approach,0.02124,0.00992,0.01878,0.0326,0.03,-34.91,53.6,0.3186,0.0454,1.09,0.0,0.0,0,0.0,0.0
1,217,4.34,approach,0.01146,0.00678,0.00924,0.0305,0.03,-38.51,50.56,0.3093,0.0416,1.219,0.0,0.0,0,0.0,0.0
2,217,4.34,approach,0.01409,0.00919,0.01068,0.0304,0.03,-38.9,50.98,0.3098,0.0419,1.538,0.0,0.0,0,0.0,0.0
3,217,4.34,approach,0.01803,0.01278,0.01272,0.03429,0.03,-40.28,41.61,0.3086,0.0373,0.031,0.0,0.0,0,0.0,0.0
0,218,4.36,approach,0.02118,0.01032,0.01849,0.03289,0.03,-35.22,53.26,0.3188,0.0455,1.062,0.0,0.0,0,0.0,0.0
1,218,4.36,approach,0.01181,0.00681,0.00965,0.03083,0.03,-38.97,50.1,0.3092,0.0415,1.223,0.0,0.0,0,0.0,0.0
2,218,4.36,approach,0.01407,0.00971,0.01019,0.03065,0.03,-39.5,50.38,0.3096,0.0418,1.528,0.0,0.0,0,0.0,0.0
3,218,4.36,approach,0.01835,0.01376,0.01213,0.03509,0.03,-40.8,41.0,0.3085,0.0372,0.026,0.0,0.0,0,0.0,0.0
0,219,4.38,approach,0.02099,0.01018,0.01836,0.03252,0.03,-35.39,53.04,0.319,0.0456,1.031,0.0,0.0,0,0.0,0.0
1,219,4.38,approach,0.0122,0.0074,0.00969,0.03139,0.03,-39.58,49.46,0.3091,0.0415,1.223,0.0,0.0,0,0.0,0.0
2,219,4.38,approach,0.01399,0.0102,0.00958,0.03106,0.03,-40.11,49.79,0.3095,0.0417,1.518,0.0,0.0,0,0.0,0.0
3,219,4.38,approach,0.01877,0.01441,0.01203,0.03574,0.03,-41.27,40.56,0.3084,0.0371,0.023,0.0,0.0,0,0.0,0.0
0,220,4.4,approach,0.02044,0.01028,0.01767,0.03239,0.03,-35.77,52.64,0.3192,0.0457,1.001,0.0,0.0,0,0.0,0.0
1,220,4.4,approach,0.01211,0.0077,0.00935,0.03168,0.03,-40.12,48.9,0.309,0.0414,1.224,0.0,0.0,0,0.0,0.0
2,220,4.4,approach,0.01372,0.01029,0.00907,0.03121,0.03,-40.62,49.31,0.3093,0.0416,1.511,0.0,0.0,0,0.0,0.0
3,220,4.4,approach,0.01949,0.0152,0.0122,0.03619,0.03,-41.59,40.32,0.3083,0.037,0.011,0.0,0.0,0,0.0,0.0
0,221,4.42,approach,0.0201,0.01076,0.01698,0.03277,0.03,-36.2,52.19,0.3193,0.0458,0.971,0.0,0.0,0,0.0,0.0
1,221,4.42,approach,0.01205,0.0084,0.00865,0.03257,0.03,-40.76,48.26,0.309,0.0413,1.227,0.0,0.0,0,0.0,0.0
2,221,4.42,approach,0.01344,0.01014,0.00881,0.0311,0.03,-41.04,48.9,0.3091,0.0415,1.505,0.0,0.0,0,0.0,0.0
3,221,4.42,approach,0.0196,0.01542,0.01211,0.03621,0.03,-41.92,40.1,0.3082,0.0369,0.004,0.0,0.0,0,0.0,0.0
