step,time_s,tip_err_l1_m,tip_err_x_m,tip_err_y_m,tip_err_z_m,base_z_m,force_cmd_n,force_est_n,base_vx_mps,base_vy_mps,base_wz_radps,base_roll_rad,base_pitch_rad,goal_radius_m,goal_pitch_rad,goal_yaw_rad,tip_x_m,tip_y_m,tip_z_m,action_absmax,torque_absmax_nm
379,7.58,0.97799,0.0399999,0.336616,0.601374,0.151223,0,4.14464,0.0138325,0.00797512,-0.174727,2.26637,0.0365974,0.369272,0.603025,-0.63394,0.461743,-0.488218,0.0980537,14.5932,23.7
380,7.6,0.993743,0.0469376,0.346162,0.600643,0.152153,0,3.20774,0.0169296,0.00136649,-0.248688,2.27471,0.0402525,0.369272,0.603025,-0.63394,0.453074,-0.479306,0.0987844,13.5828,23.7
381,7.62,1.02191,0.0612217,0.353273,0.607415,0.153849,0,2.56499,0.018639,0.0330176,-0.28865,2.26744,0.0469555,0.369272,0.603025,-0.63394,0.4382,-0.47492,0.0920127,12.3561,23.7
382,7.64,1.04375,0.0645549,0.358023,0.621169,0.154613,0,2.11484,0.0229726,0.0577131,-0.0900847,2.25527,0.0534637,0.369272,0.603025,-0.63394,0.435885,-0.479288,0.0782586,11.2814,23.7
383,7.66,1.03885,0.0470455,0.361955,0.629847,0.154818,0,2.19676,0.0462637,0.0159837,-0.168056,2.25176,0.0572777,0.369272,0.603025,-0.63394,0.453584,-0.479888,0.0695812,10.4483,23.7
384,7.68,1.04244,0.0349583,0.363111,0.644373,0.155842,0,2.32854,0.0315413,0.0308342,-0.149744,2.23804,0.0610764,0.369272,0.603025,-0.63394,0.465167,-0.481797,0.0550549,10.1148,23.7
385,7.7,1.04273,0.0337699,0.360065,0.648895,0.158745,0,2.22025,0.0467484,-0.00780255,-0.331382,2.22611,0.0662693,0.369272,0.603025,-0.63394,0.463213,-0.478777,0.0505332,10.5059,24.5389
386,7.72,1.0578,0.0372396,0.35536,0.665202,0.164646,0,2.46685,0.052368,-0.0124676,-0.261964,2.19078,0.08785,0.369272,0.603025,-0.63394,0.456652,-0.473683,0.0342263,10.8353,23.7
387,7.74,1.06275,0.031994,0.342638,0.68812,0.167946,0,3.34467,-0.0258518,-0.055365,0.364685,2.12605,0.0964153,0.369272,0.603025,-0.63394,0.454514,-0.478626,0.0113083,10.6046,23.7
388,7.76,1.0507,0.0154347,0.346321,0.688942,0.166985,0,4.6339,-0.110473,-0.0154772,0.488029,2.02281,0.062217,0.369272,0.603025,-0.63394,0.454433,-0.484896,0.0104857,10.0328,23.7
389,7.78,1.04359,0.000709146,0.362796,0.68008,0.167091,0,4.93276,-0.0823316,0.0524484,0.0723525,2.03243,0.0624317,0.369272,0.603025,-0.63394,0.457049,-0.496554,0.0193482,9.99865,23.7
390,7.8,1.05506,0.00122005,0.371119,0.682721,0.166065,0,4.60557,-0.00876564,0.0619794,0.118161,2.04915,0.0771907,0.369272,0.603025,-0.63394,0.453549,-0.511074,0.016707,9.98082,23.7
391,7.82,1.06961,0.00618947,0.381026,0.682397,0.167276,0,4.52709,0.029868,0.0169037,-0.0929635,2.07509,0.0866074,0.369272,0.603025,-0.63394,0.458384,-0.510136,0.0170307,9.91327,23.7
392,7.84,1.07542,0.0112253,0.382991,0.681209,0.167724,0,4.73335,0.0751686,-0.00972706,-0.112413,2.08041,0.0890037,0.369272,0.603025,-0.63394,0.465001,-0.50453,0.0182191,9.66397,23.7
393,7.86,1.07391,0.0101334,0.38244,0.68134,0.168283,0,4.73488,0.05637,0.00965419,-0.200502,2.08928,0.0944069,0.369272,0.603025,-0.63394,0.467077,-0.497022,0.0180882,9.27616,23.7
394,7.88,1.05741,0.000549793,0.375941,0.68092,0.168912,0,4.8043,0.0467,0.0226605,-0.0780535,2.1014,0.0995898,0.369272,0.603025,-0.63394,0.45919,-0.500461,0.0185075,8.82988,25.3569
395,7.9,1.06159,0.0107207,0.369189,0.681676,0.16962,0,4.63759,0.0728495,0.0204019,-0.183531,2.11438,0.106923,0.369272,0.603025,-0.63394,0.452991,-0.501457,0.0177519,8.52632,26.7923
396,7.92,1.06529,0.0193613,0.362804,0.683124,0.168589,0,4.34,0.0558133,-0.00681315,-0.322127,2.11792,0.108637,0.369272,0.603025,-0.63394,0.449354,-0.493207,0.0163041,8.37758,26.8741
397,7.94,1.06439,0.0266685,0.36201,0.67571,0.159808,0,4.11203,0.0270176,0.0633143,-0.0347587,2.15702,0.0648629,0.369272,0.603025,-0.63394,0.443651,-0.487604,0.0237178,8.55551,24.6429
398,7.96,1.05338,0.0452784,0.356496,0.651608,0.153769,0,4.07808,-0.0633307,0.0586466,0.140047,2.21629,0.0207845,0.369272,0.603025,-0.63394,0.421882,-0.50017,0.04782,9.68346,23.7
399,7.98,1.03871,0.0522019,0.352724,0.633789,0.152396,0,3.94029,-0.0441954,0.0426988,-0.0519155,2.27575,0.0141518,0.369272,0.603025,-0.63394,0.413068,-0.507567,0.0656392,10.9101,23.7
400,8,1.04768,0.0606185,0.348371,0.638691,0.15238,0,3.32228,-0.0101032,-0.010679,0.158755,2.27333,0.00855111,0.369272,0.603025,-0.63394,0.403448,-0.512025,0.0607365,12.155,23.7
401,8.02,1.04878,0.0598108,0.339464,0.649507,0.152179,0,3.71321,0.0159088,0.016476,0.094474,2.27434,0.0117994,0.369272,0.603025,-0.63394,0.40423,-0.522146,0.0499211,13.4242,23.7
402,8.04,1.04931,0.0552414,0.334624,0.659448,0.152445,0,3.86848,0.0487508,0.0111011,0.144452,2.27051,0.00397867,0.369272,0.603025,-0.63394,0.40936,-0.531252,0.0399797,14.6627,23.7
403,8.06,1.04781,0.0565221,0.32955,0.661736,0.152563,0,4.10444,0.0373526,0.0139595,0.385403,2.27599,-0.00826499,0.369272,0.603025,-0.63394,0.409674,-0.542596,0.037692,15.7419,23.7
404,8.08,1.04458,0.0587668,0.327093,0.658716,0.15245,0,4.69426,0.0216517,-0.0265729,0.111442,2.27464,-0.0128645,0.369272,0.603025,-0.63394,0.407535,-0.548157,0.0407116,16.6134,23.7
405,8.1,1.04218,0.0609809,0.326567,0.654635,0.152332,0,5.29368,0.0161862,0.00750363,-0.100614,2.27024,-0.00449854,0.369272,0.603025,-0.63394,0.406224,-0.54771,0.0447931,17.1113,23.7
406,8.12,1.03844,0.0610422,0.329972,0.647427,0.152144,0,5.70722,-0.0062011,0.0089348,0.0364491,2.27412,-0.00122815,0.369272,0.603025,-0.63394,0.406665,-0.543875,0.0520009,17.3945,23.7
407,8.14,1.03589,0.0617313,0.33625,0.637914,0.152146,0,5.7389,0.0104754,0.001618,-0.0998617,2.27179,0.00156881,0.369272,0.603025,-0.63394,0.406019,-0.537118,0.061514,17.442,23.7
408,8.16,1.03051,0.0581567,0.344532,0.627823,0.152066,0,5.51681,-0.00284287,0.00235848,-0.179189,2.27084,0.00694987,0.369272,0.603025,-0.63394,0.409783,-0.52739,0.071605,17.2536,23.7
409,8.18,1.02295,0.055461,0.352266,0.61522,0.15198,0,5.45528,-0.0159232,0.00274227,-0.230568,2.2698,0.0146408,0.369272,0.603025,-0.63394,0.412607,-0.51737,0.0842073,16.899,23.7
410,8.2,1.0176,0.0489007,0.357615,0.611086,0.15198,0,5.2046,-0.00165594,0.00748939,-0.366956,2.2639,0.0317808,0.369272,0.603025,-0.63394,0.418643,-0.508809,0.0883413,16.236,23.7
411,8.22,1.01124,0.0467438,0.361028,0.603463,0.15222,0,4.86597,-0.0321488,0.00294166,-0.114717,2.25893,0.0323264,0.369272,0.603025,-0.63394,0.420365,-0.502586,0.0959645,15.3833,23.7
412,8.24,1.00508,0.0413078,0.365978,0.59779,0.152848,0,4.40698,-0.0287438,0.0288069,-0.0815207,2.25211,0.0344944,0.369272,0.603025,-0.63394,0.424629,-0.498492,0.101637,14.4731,23.7
413,8.26,1.00248,0.0234307,0.373603,0.60545,0.154577,0,3.69487,-0.0414939,0.0721267,-0.0988454,2.232,0.0412938,0.369272,0.603025,-0.63394,0.439818,-0.499325,0.0939778,13.5773,23.7
414,8.28,1.00228,0.0112984,0.37673,0.614248,0.155443,0,3.22255,0.0231282,0.0383479,0.0256176,2.21853,0.0470867,0.369272,0.603025,-0.63394,0.451904,-0.506536,0.08518,12.8675,23.7
415,8.3,1.00359,0.0013355,0.37891,0.62335,0.155133,0,2.82045,-0.00262564,0.000190608,0.0443169,2.21588,0.0467454,0.369272,0.603025,-0.63394,0.462134,-0.507531,0.076078,12.1232,23.7
416,8.32,1.018,0.00746369,0.380122,0.630415,0.155667,0,2.49695,0.00514361,-0.028269,0.0299189,2.20169,0.0469132,0.369272,0.603025,-0.63394,0.469627,-0.506187,0.0690129,11.4478,23.7234
417,8.34,1.02848,0.00502235,0.376104,0.647351,0.159702,0,1.89471,-0.0166776,-0.0353408,-0.23561,2.1683,0.0583733,0.369272,0.603025,-0.63394,0.463456,-0.499519,0.0520772,10.8786,25.778
418,8.36,1.05423,0.0079627,0.363765,0.6825,0.163729,0,2.31556,-0.0110135,-0.065997,0.295581,2.07728,0.0677149,0.369272,0.603025,-0.63394,0.458385,-0.508816,0.0169275,11.013,23.7
419,8.38,1.0794,0.0300223,0.368315,0.681062,0.164011,0,3.18843,-0.104139,-0.0395906,0.797662,2.00151,0.0557498,0.369272,0.603025,-0.63394,0.465345,-0.510285,0.0183659,10.5799,23.7
420,8.4,1.1334,0.0680472,0.384152,0.681206,0.164924,0,4.12717,-0.0763872,0.00541699,0.445048,2.01189,0.0532098,0.369272,0.603025,-0.63394,0.481714,-0.517147,0.018222,10.9028,23.7
421,8.42,1.16369,0.0956374,0.388027,0.680023,0.162404,0,4.38744,-0.0398332,0.00766435,0.0150697,2.05837,0.0475906,0.369272,0.603025,-0.63394,0.500583,-0.530155,0.019405,10.9431,23.7
422,8.44,1.16107,0.0962973,0.385236,0.679534,0.162348,0,4.10302,0.0390876,0.00632636,-0.1628,2.06663,0.057692,0.369272,0.603025,-0.63394,0.502712,-0.536009,0.0198936,10.9606,23.7
423,8.46,1.14654,0.0868317,0.381007,0.6787,0.162128,0,4.01908,0.0113628,0.00746517,-0.00716803,2.07478,0.0643237,0.369272,0.603025,-0.63394,0.494331,-0.541081,0.0207278,10.7029,23.7
424,8.48,1.13611,0.0810806,0.371758,0.683269,0.162932,0,4.03145,0.0229131,-0.0046592,-0.135582,2.08086,0.0668081,0.369272,0.603025,-0.63394,0.490446,-0.545867,0.0161593,10.4612,23.8876
425,8.5,1.11023,0.0647623,0.360999,0.684467,0.163938,0,4.22332,0.0499488,-0.010849,-0.134258,2.08285,0.0700625,0.369272,0.603025,-0.63394,0.477379,-0.549413,0.0149609,10.0221,26.214
426,8.52,1.08736,0.0529883,0.34863,0.685746,0.165403,0,4.32118,0.0687732,0.00671749,-0.20422,2.08739,0.0777535,0.369272,0.603025,-0.63394,0.470795,-0.552516,0.0136817,9.51822,27.5389
427,8.54,1.05016,0.0366142,0.333505,0.680041,0.166488,0,4.32618,0.0970506,-0.0201798,-0.170621,2.08924,0.0836738,0.369272,0.603025,-0.63394,0.460684,-0.559251,0.0193873,9.02967,27.6449
428,8.56,1.02291,0.0228947,0.319989,0.680023,0.167679,0,4.25741,0.108142,-0.0125679,-0.237296,2.08283,0.0897152,0.369272,0.603025,-0.63394,0.455283,-0.557215,0.0194047,8.69111,28.7822
429,8.58,0.99005,0.00419965,0.305351,0.680499,0.168504,0,4.21762,0.155636,-0.0235623,-0.186651,2.08883,0.0961511,0.369272,0.603025,-0.63394,0.45017,-0.551227,0.018929,8.47048,29.2508
430,8.6,0.973701,0.00646585,0.291828,0.675407,0.161834,0,4.07792,-0.0602091,-0.0741784,0.364396,2.10921,0.0631558,0.369272,0.603025,-0.63394,0.449073,-0.549614,0.0240207,8.76015,29.698
431,8.62,0.960773,8.22544e-06,0.293739,0.667025,0.156334,0,3.7449,0.0662722,0.0438611,0.260493,2.13563,0.0368896,0.369097,0.598909,-0.629729,0.456911,-0.55896,0.0310499,9.76643,30.2907
432,8.64,0.969268,0.020718,0.300879,0.647671,0.154417,0,3.7493,0.0205917,0.0894435,0.654468,2.22538,0.0164756,0.368921,0.594793,-0.625519,0.480441,-0.56708,0.0490501,11.1324,29.4729
433,8.66,0.967911,0.0282902,0.302797,0.636824,0.152893,0,3.70157,0.0316653,0.0298463,0.321024,2.28121,-0.00600626,0.368746,0.590677,-0.621308,0.489081,-0.577194,0.0585396,12.448,31.293
434,8.68,0.971895,0.0252958,0.299035,0.647564,0.152647,0,3.52422,0.0659519,-0.0101774,-0.157085,2.27456,0.0148775,0.368571,0.586562,-0.617097,0.488987,-0.580454,0.0464401,13.6703,31.4611
435,8.7,0.971232,0.0230969,0.296882,0.651254,0.152288,0,3.95861,0.0966377,0.00266176,0.179946,2.27625,0.0217465,0.368395,0.582446,-0.612886,0.491091,-0.582499,0.0413887,14.739,29.9077
436,8.72,0.971322,0.0224445,0.298231,0.650647,0.152058,0,4.2967,0.103968,-0.0120307,0.324693,2.27438,0.0260507,0.36822,0.57833,-0.608675,0.495387,-0.582817,0.0406314,15.6608,28.8897
437,8.74,0.97531,0.0259991,0.303916,0.645395,0.151713,0,4.89338,0.104449,-0.0469999,0.280119,2.27184,0.0307794,0.368044,0.574214,-0.604464,0.501593,-0.580883,0.0445176,16.4218,27.1927
438,8.76,0.987849,0.0354473,0.311624,0.640778,0.150921,0,5.40205,0.08528,-0.0704422,0.182755,2.26623,0.0420486,0.367869,0.570098,-0.600254,0.512505,-0.575204,0.0477661,16.9666,23.7
439,8.78,0.986334,0.0377206,0.315435,0.633178,0.150601,0,5.50153,-0.0345855,-0.0922941,0.202458,2.26373,0.03423,0.367693,0.565983,-0.596043,0.510675,-0.566167,0.0539956,16.998,23.7
440,8.8,0.983768,0.0384053,0.323067,0.622296,0.150456,0,5.48781,0.0103865,0.0237609,-0.0196876,2.25986,0.0337872,0.367518,0.561867,-0.591832,0.51063,-0.558535,0.0635054,16.9237,23.7
441,8.82,0.983098,0.04336,0.330979,0.608759,0.150322,0,5.33313,-0.00176529,0.0102556,0.0640725,2.2619,0.0357476,0.367342,0.557751,-0.587621,0.514436,-0.552861,0.0756676,16.7261,23.7
442,8.84,0.978381,0.044271,0.336336,0.597774,0.15062,0,5.05284,-0.00663938,0.00547307,0.0832161,2.25599,0.0388301,0.367167,0.553635,-0.58341,0.513683,-0.549112,0.0852758,16.2498,23.7
443,8.86,0.976204,0.049584,0.340308,0.586312,0.151722,0,4.47914,-0.00538931,0.0114485,-0.14743,2.25456,0.0402321,0.366991,0.549519,-0.579199,0.517406,-0.543452,0.0953598,15.4174,23.7
444,8.88,0.9723,0.0489798,0.346876,0.576444,0.153839,0,3.80075,0.0196198,0.00379057,-0.205064,2.24655,0.0467038,0.366816,0.545403,-0.574989,0.516026,-0.535315,0.103846,14.2385,23.7
445,8.9,0.996799,0.0533442,0.355176,0.588278,0.155219,0,3.076,0.00563678,0.0178686,-0.0866865,2.23363,0.0495444,0.36664,0.541288,-0.570778,0.519015,-0.527688,0.0906294,13.2049,23.7
446,8.92,1.03065,0.0678942,0.354487,0.608264,0.156299,0,2.7268,0.0165397,0.0184427,-0.0690734,2.20666,0.0515665,0.366465,0.537172,-0.566567,0.531813,-0.530827,0.0692592,12.2219,23.7
447,8.94,1.05493,0.0766369,0.349896,0.628402,0.157076,0,2.72418,0.0208536,0.00875068,-0.320148,2.18088,0.0526035,0.366289,0.533056,-0.562356,0.53916,-0.53723,0.0477349,11.3311,23.7
448,8.96,1.07614,0.076918,0.346214,0.653009,0.158546,0,2.79478,0.0301289,0.00272938,-0.304065,2.13462,0.0552864,0.366114,0.52894,-0.558145,0.536907,-0.545881,0.0217386,10.6452,23.7
449,8.98,1.08387,0.0817484,0.346655,0.655464,0.159523,0,2.68154,0.0389251,0.0221842,-0.158317,2.09716,0.0529274,0.365939,0.524824,-0.553934,0.538964,-0.545324,0.0178932,10.174,24.2353
450,9,1.08895,0.0873238,0.346015,0.65561,0.161203,0,2.79703,0.0307957,0.00595865,-0.180447,2.0376,0.051381,0.365763,0.520709,-0.549724,0.541202,-0.544122,0.016355,10.2961,28.4055
451,9.02,1.09216,0.0953296,0.341168,0.655663,0.161893,0,2.99061,0.000498342,0.00383835,-0.0696936,1.96933,0.0476138,0.365588,0.516593,-0.545513,0.544476,-0.542548,0.0149082,10.6893,29.5715
452,9.04,1.10835,0.108706,0.346474,0.653169,0.161514,0,3.38767,-0.0184431,0.0247434,0.266555,1.99177,0.0491589,0.365412,0.512477,-0.541302,0.554,-0.543743,0.0160062,10.9552,28.5786
453,9.06,1.13212,0.131483,0.351754,0.648884,0.161366,0,3.72203,-0.0232939,0.0248951,0.259422,2.02149,0.050597,0.365237,0.508361,-0.537091,0.569574,-0.551621,0.018894,11.1269,24.6124
454,9.08,1.12282,0.130752,0.347073,0.644992,0.161737,0,3.68196,-0.00865207,0.00649334,-0.120268,2.0345,0.0546975,0.365061,0.504245,-0.53288,0.565898,-0.559684,0.0213863,10.8747,23.7
455,9.1,1.09496,0.11083,0.339555,0.644579,0.161986,0,3.79503,0.0312951,0.00214233,-0.153712,2.04264,0.0588406,0.364886,0.50013,-0.528669,0.548074,-0.565241,0.0203985,10.3359,23.7
456,9.12,1.06409,0.0901713,0.330345,0.643571,0.161921,0,4.26299,0.0775376,-0.0510735,0.0496174,2.0403,0.0620884,0.36471,0.496014,-0.524459,0.532418,-0.565277,0.0200027,9.76424,23.7
457,9.14,1.03254,0.0683361,0.318843,0.64536,0.163424,0,4.78139,0.0375614,-0.000729427,-0.293223,2.04784,0.0715746,0.364535,0.491898,-0.520248,0.519991,-0.562459,0.0168093,9.18318,23.7
458,9.16,0.987884,0.042909,0.303896,0.641079,0.164741,0,5.4955,0.123148,-0.0296128,-0.0965026,2.04985,0.0807382,0.364359,0.487782,-0.516037,0.504868,-0.561871,0.0196843,8.42063,27.2628
459,9.18,0.959324,0.027627,0.291375,0.640322,0.166071,0,5.81854,0.17668,-0.0110741,-0.130558,2.06247,0.0916139,0.364184,0.483666,-0.511826,0.505822,-0.555395,0.0190338,8.01305,27.4964
460,9.2,0.936915,0.0191924,0.281877,0.635845,0.165716,0,5.6419,0.107238,0.0188409,-0.0582505,2.07747,0.0909211,0.364008,0.47955,-0.507615,0.514821,-0.551178,0.0221017,8.00974,27.4901
461,9.22,0.91643,0.0245292,0.278487,0.613414,0.1566,0,5.07072,-0.14152,0.142749,0.786446,2.13252,0.0324049,0.363833,0.475435,-0.503404,0.520598,-0.562255,0.0431215,8.05465,27.9273
462,9.24,0.911836,0.0375631,0.27705,0.597223,0.155004,0,4.81194,-0.0215126,0.0584306,0.326722,2.20981,0.0339233,0.363657,0.471319,-0.499194,0.533794,-0.575523,0.0578997,8.58953,28.7965
463,9.26,0.909729,0.0548658,0.273083,0.58178,0.152723,0,4.249,-0.00182792,0.0185953,0.327954,2.27783,0.0147101,0.363482,0.467203,-0.494983,0.550398,-0.589834,0.0719293,9.29438,27.6625
464,9.28,0.911787,0.0548965,0.269234,0.587657,0.152645,0,3.54562,0.0279933,0.0150749,0.00107923,2.27792,0.0240915,0.363307,0.463087,-0.490772,0.551768,-0.595989,0.0646364,10.4234,23.7
465,9.3,0.917227,0.0549231,0.265301,0.597003,0.152533,0,3.48719,0.0847684,-0.00215184,0.133752,2.27855,0.0369531,0.363131,0.458971,-0.486561,0.555144,-0.604584,0.0538741,11.8722,23.7
466,9.32,0.916496,0.0507794,0.263222,0.602494,0.152657,0,3.52451,0.0380763,0.00109033,0.109907,2.27911,0.0402307,0.362956,0.454856,-0.48235,0.553234,-0.611464,0.0469639,13.4027,23.7
467,9.34,0.911691,0.0438787,0.261009,0.606803,0.152551,0,3.96897,0.0422239,0.0109501,0.0460103,2.27817,0.0384536,0.36278,0.45074,-0.478139,0.547371,-0.616865,0.0412352,14.7447,23.7
468,9.36,0.911096,0.0415072,0.264056,0.605533,0.152668,0,4.55161,0.0203315,0.00718074,0.052116,2.27902,0.040843,0.362605,0.446624,-0.473929,0.546599,-0.617484,0.0410845,15.7567,23.7
469,9.38,0.908135,0.037366,0.270873,0.599895,0.152696,0,5.03899,0.0489782,0.00897592,0.163404,2.2789,0.0373014,0.362429,0.442508,-0.469718,0.543172,-0.614287,0.0452998,16.5441,23.7
470,9.4,0.911224,0.0386323,0.281291,0.591301,0.15294,0,5.19293,0.0220814,0.00567442,0.113979,2.27966,0.0429299,0.362254,0.438392,-0.465507,0.545773,-0.608225,0.0524703,17.0905,23.7
471,9.42,0.90994,0.0404067,0.288067,0.581466,0.152804,0,5.2021,0.00121478,-0.00305028,0.0223867,2.27874,0.0420978,0.362078,0.434277,-0.461296,0.547674,-0.601307,0.0608797,17.3017,23.7
472,9.44,0.905744,0.0425745,0.291634,0.571536,0.152686,0,5.28597,-0.00621942,0.00145987,0.0455076,2.27878,0.0382768,0.361903,0.430161,-0.457085,0.549922,-0.596095,0.0693838,17.1349,23.7
473,9.46,0.903345,0.0466781,0.294769,0.561898,0.152672,0,5.18611,-0.00892481,-0.00143048,0.015964,2.27863,0.0376033,0.361727,0.426045,-0.452874,0.554402,-0.590701,0.0775939,16.7069,23.7
474,9.48,0.898916,0.0509906,0.296476,0.551449,0.152829,0,4.81085,-0.0174164,-0.0147053,-0.078324,2.27977,0.0393018,0.361552,0.421929,-0.448664,0.558806,-0.584003,0.0866141,15.9247,23.7
475,9.5,0.894488,0.0544799,0.296265,0.543743,0.152975,0,4.31861,-0.0249071,-0.00800506,-0.170014,2.27967,0.040432,0.361376,0.417813,-0.444453,0.561492,-0.578491,0.09289,14.9106,23.7
476,9.52,0.888318,0.0521123,0.296755,0.539451,0.153173,0,3.49968,-0.059965,0.00878266,-0.114374,2.27367,0.0399821,0.361201,0.413697,-0.440242,0.557222,-0.573439,0.0957507,13.7729,23.7
477,9.54,0.911511,0.0609728,0.301317,0.549222,0.153925,0,2.71406,0.00464927,0.0665406,-0.0088155,2.25745,0.0436389,0.361025,0.409582,-0.436031,0.561935,-0.575774,0.0845479,12.7508,23.7
478,9.56,0.925512,0.0734242,0.298574,0.553513,0.153034,0,2.34349,0.0130301,0.0254136,0.0370956,2.24095,0.0411195,0.36085,0.405466,-0.43182,0.572725,-0.585843,0.0788227,11.8534,23.7
479,9.58,0.941575,0.0830778,0.292975,0.565523,0.152326,0,2.41258,-0.0280293,-0.00851028,0.068081,2.21102,0.0392219,0.360675,0.40135,-0.427609,0.579309,-0.597728,0.065379,10.9433,23.7
480,9.6,0.952976,0.0892368,0.288983,0.574756,0.152409,0,2.63167,0.00413138,-0.0154376,0.00392867,2.19342,0.0395436,0.360499,0.397234,-0.423399,0.584446,-0.603212,0.0547097,10.7113,23.7
481,9.62,0.96506,0.0889717,0.282783,0.593305,0.154546,0,2.792,0.00970325,0.00880825,0.036693,2.15638,0.0474131,0.360324,0.393118,-0.419188,0.583686,-0.609832,0.0347246,11.1271,23.7
482,9.64,0.964086,0.0861827,0.272842,0.605062,0.160436,0,3.11314,0.0486266,0.0164377,-0.135731,2.13063,0.0695215,0.360148,0.389003,-0.414977,0.582325,-0.61591,0.0215302,11.1694,23.7
483,9.66,0.968498,0.094015,0.266646,0.607837,0.167076,0,3.85455,0.03502,-0.00797406,-0.0727976,2.10742,0.0996721,0.359973,0.384887,-0.410766,0.589781,-0.622235,0.0173162,10.9789,23.7
484,9.68,0.966053,0.0983054,0.259251,0.608496,0.167637,0,4.61709,-0.0249725,-0.0590434,0.222572,2.09204,0.0967835,0.359797,0.380771,-0.406555,0.591639,-0.62562,0.0152178,10.8647,23.7
485,9.7,0.965251,0.103142,0.251041,0.611068,0.165465,0,5.01273,-0.0440565,-0.0121038,0.425264,2.05157,0.0733827,0.359622,0.376655,-0.402344,0.591131,-0.629549,0.0112049,11.0415,23.7
486,9.72,0.955734,0.0980233,0.247989,0.609722,0.165648,0,5.39341,-0.00878898,-0.00811194,0.173592,2.04931,0.0614695,0.359446,0.372539,-0.398134,0.581039,-0.632655,0.0111098,10.9158,23.7
487,9.74,0.946274,0.0965803,0.249399,0.600295,0.16527,0,5.50765,0.0107198,0.0323548,-0.0438052,2.06571,0.0757368,0.359271,0.368423,-0.393923,0.579807,-0.637247,0.0190949,10.5358,23.7
488,9.76,0.943523,0.0992291,0.245598,0.598697,0.165061,0,5.38646,0.0116158,0.00677071,-0.0196481,2.06232,0.0750872,0.359095,0.364308,-0.389712,0.582221,-0.642856,0.0192499,10.2369,23.7
489,9.78,0.935851,0.09917,0.239763,0.596917,0.165002,0,5.15947,0.00761458,0.000719627,-0.0415465,2.06492,0.0755463,0.35892,0.360192,-0.385501,0.5834,-0.648207,0.0195853,10.0268,23.7
490,9.8,0.922045,0.0944849,0.232688,0.594873,0.165666,0,4.90616,0.0208626,0.00816772,-0.177143,2.07134,0.0784597,0.358744,0.356076,-0.38129,0.582374,-0.650629,0.0201851,9.74552,25.1643
491,9.82,0.894855,0.0800434,0.2211,0.593711,0.166528,0,4.52363,0.0677845,-0.0156886,0.00182511,2.07448,0.0822196,0.358569,0.35196,-0.377079,0.574492,-0.654233,0.0199013,9.25137,27.1202
492,9.84,0.863722,0.0606209,0.20847,0.59463,0.168196,0,4.58309,0.0887577,-0.0201979,-0.183375,2.09442,0.0936984,0.358393,0.347844,-0.372869,0.567093,-0.652233,0.0175359,8.85964,28.1682
493,9.86,0.840227,0.0454608,0.194855,0.599911,0.168284,0,4.32187,0.0181731,-0.0157858,0.100186,2.08514,0.0956669,0.358218,0.343729,-0.368658,0.559737,-0.652079,0.0108081,8.66624,28.5586
494,9.88,0.826926,0.0411405,0.188876,0.59691,0.164667,0,4.59173,-0.0200414,0.0167552,0.0895679,2.0991,0.0775552,0.358043,0.339613,-0.364447,0.558149,-0.65488,0.0123619,8.24876,25.8347
495,9.9,0.820782,0.0517439,0.187573,0.581465,0.155731,0,4.2175,-0.0685643,0.157841,0.30028,2.1618,0.0135994,0.357867,0.335497,-0.360236,0.558015,-0.669241,0.0263586,8.44875,24.7086
496,9.92,0.819838,0.0610918,0.186591,0.572155,0.15456,0,3.53235,-0.0235281,0.0767919,0.175514,2.22418,-0.00850834,0.357692,0.331381,-0.356025,0.559884,-0.685825,0.0342194,9.57774,23.7
497,9.94,0.82286,0.0649084,0.184696,0.573256,0.153665,0,3.28588,-0.00954366,0.0576895,0.170515,2.25519,-0.00477153,0.357516,0.327265,-0.351814,0.561806,-0.698528,0.0316696,11.217,23.7
498,9.96,0.825747,0.0671315,0.184475,0.574141,0.152831,0,3.39424,0.0193931,0.0250826,0.208931,2.28165,0.000769295,0.357341,0.32315,-0.347603,0.563222,-0.709123,0.0293343,12.727,23.7
499,9.98,0.828644,0.064423,0.186095,0.578126,0.152679,0,3.48705,0.0384568,0.0163535,0.180337,2.27963,0.00889253,0.357165,0.319034,-0.343393,0.561738,-0.711468,0.0238984,14.0147,23.7
500,10,0.82909,0.0614845,0.183358,0.584248,0.152573,0,3.67226,0.0374371,0.00628379,0.171514,2.27714,0.0178016,0.35699,0.314918,-0.339182,0.560425,-0.718564,0.0163252,15.0066,23.7
501,10.02,0.826365,0.0583761,0.182991,0.584997,0.1526,0,4.08085,0.0364242,-0.00340153,0.02112,2.27887,0.0205537,0.356814,0.310802,-0.334971,0.558775,-0.722605,0.0141243,15.6756,23.7
502,10.04,0.824079,0.0551907,0.185662,0.583226,0.152659,0,4.40523,0.030592,-0.00324274,0.00712183,2.27896,0.0205067,0.356639,0.306686,-0.33076,0.556504,-0.722909,0.0144435,15.911,23.7
503,10.06,0.823739,0.0553856,0.187061,0.581292,0.152508,0,4.60098,0.0216249,0.00639908,0.0036075,2.27777,0.0273425,0.356463,0.30257,-0.326549,0.558496,-0.72258,0.014925,15.9571,23.7
