step,time_s,tip_err_l1_m,tip_err_x_m,tip_err_y_m,tip_err_z_m,base_z_m,force_cmd_n,force_est_n,base_vx_mps,base_vy_mps,base_wz_radps,base_roll_rad,base_pitch_rad,goal_radius_m,goal_pitch_rad,goal_yaw_rad,tip_x_m,tip_y_m,tip_z_m,action_absmax,torque_absmax_nm
20,0.4,0.207329,0.0379547,0.015923,0.153452,0.271934,0,1.98452,0.0905086,4.16701e-05,0.00411342,0.00260906,0.00633849,0.5,0.53793,0,0.321417,-0.0173404,0.592728,0,8.10656
21,0.42,0.21286,0.0381494,0.0158383,0.158872,0.272707,0,2.4387,0.0739888,-0.00111997,0.00160147,0.0023408,0.0140775,0.5,0.53341,0,0.328567,-0.0172737,0.585364,0,8.27607
22,0.44,0.211416,0.0422497,0.0158894,0.153277,0.276729,0,3.25584,0.0560467,-0.0011781,0.00104554,0.00265423,0.0103506,0.5,0.528891,0,0.330386,-0.0174852,0.589011,0,7.66205
23,0.46,0.208353,0.0469054,0.0160193,0.145428,0.280515,0,4.20756,0.0354789,-0.00104818,0.00371039,0.00315239,0.00410509,0.5,0.524372,0,0.330063,-0.0178154,0.594907,0,6.94862
24,0.48,0.210113,0.0489586,0.016147,0.145008,0.28109,0,4.75835,0.0125432,-0.00165354,0.00292243,0.00350793,0.00416954,0.5,0.519852,0,0.330581,-0.0181151,0.593368,0,6.88112
25,0.5,0.217625,0.0491621,0.0160356,0.152427,0.278761,0,5.15047,-0.00970421,-0.00129051,0.00387074,0.00331774,0.0101983,0.5,0.515333,0,0.331134,-0.0181175,0.583985,0,7.42044
26,0.52,0.226826,0.0503468,0.0160402,0.160439,0.276173,0,5.67247,-0.0297295,-0.000552436,0.00568402,0.00349325,0.0146743,0.5,0.510813,0,0.328982,-0.0181281,0.574005,0,7.93643
27,0.54,0.232894,0.0542195,0.0162039,0.162471,0.27536,0,6.41078,-0.0467995,-0.00106006,0.00185574,0.00367618,0.0117906,0.5,0.506294,0,0.322627,-0.0183037,0.569999,0,7.91093
28,0.56,0.235006,0.0600286,0.01596,0.159018,0.276082,0,6.80251,-0.0598694,0.000261612,0.00386856,0.0036076,0.00264733,0.5,0.501774,0,0.313104,-0.0182166,0.571473,0,7.51795
29,0.58,0.237498,0.0658479,0.0161911,0.155459,0.276539,0,7.00438,-0.0679462,0.000362709,0.00813676,0.00403041,-0.00692551,0.5,0.497255,0,0.302723,-0.01836,0.573049,0,7.73432
30,0.6,0.242609,0.0703257,0.0159827,0.156301,0.275239,0,7.04094,-0.0694866,-0.000207608,0.00905421,0.00364593,-0.0128879,0.5,0.492736,0,0.293341,-0.0180213,0.570218,0,8.12235
31,0.62,0.250988,0.0740475,0.0159354,0.161005,0.272449,0,6.94684,-0.0665386,-0.00030679,0.00360161,0.00323343,-0.0155484,0.5,0.488216,0,0.284833,-0.0178368,0.563521,0,8.61921
32,0.64,0.259897,0.0779671,0.0158546,0.166075,0.269756,0,6.95971,-0.0603141,6.67439e-05,0.00365437,0.00334974,-0.0182252,0.5,0.483697,0,0.276497,-0.0177891,0.556453,0,9.0869
33,0.66,0.267316,0.0827547,0.0160702,0.168491,0.268401,0,7.0981,-0.0501673,-0.000752668,0.00370808,0.00383477,-0.0230167,0.5,0.479177,0,0.267901,-0.0180229,0.552034,0,9.40987
34,0.68,0.272405,0.0881292,0.0159559,0.16832,0.268204,0,7.17303,-0.0357773,-0.00118425,0.00484333,0.00372469,-0.029772,0.5,0.474658,0,0.25969,-0.0179884,0.550197,0,9.61671
35,0.7,0.277291,0.0928238,0.0160188,0.168448,0.268228,0,7.12751,-0.019081,-0.000842754,0.00416302,0.00395245,-0.0346577,0.5,0.470138,0,0.253403,-0.0180938,0.548056,0,9.74893
36,0.72,0.283391,0.0961901,0.0160705,0.17113,0.267786,0,7.0366,0.00046112,-0.000909771,0.00436281,0.0042348,-0.0355803,0.5,0.465619,0,0.249929,-0.0181907,0.543358,0,9.83229
37,0.74,0.290873,0.0990467,0.0160564,0.17577,0.267124,0,7.01295,0.0186384,-0.000703868,0.00210752,0.00419703,-0.0333483,0.5,0.461099,0,0.248506,-0.0182449,0.536696,0,9.86998
38,0.76,0.297989,0.101762,0.0161115,0.180116,0.267099,0,7.06219,0.0335269,-0.000160379,0.000476005,0.004332,-0.0301375,0.5,0.45658,0,0.248513,-0.018366,0.530325,0,9.79611
39,0.78,0.302995,0.104542,0.0159881,0.182465,0.268143,0,7.09024,0.0456946,0.000375671,0.00389483,0.0041142,-0.0273646,0.5,0.452061,0,0.249479,-0.0182593,0.525945,0,9.58153
40,0.8,0.306491,0.107118,0.0160571,0.183316,0.269871,0,7.04969,0.0564717,0.000474147,0.0034305,0.00412815,-0.0247315,0.5,0.447541,0,0.251543,-0.0181869,0.523059,0,9.28088
41,0.82,0.310114,0.10954,0.0159531,0.184621,0.271533,0,6.92986,0.0634905,0.000977889,-0.00108051,0.00380995,-0.0211431,0.5,0.443022,0,0.254474,-0.0180709,0.519715,0,8.94511
42,0.84,0.314221,0.111427,0.0158263,0.186968,0.27272,0,6.79166,0.0666665,0.0011768,-0.000237144,0.00358987,-0.0159544,0.5,0.438502,0,0.258354,-0.0179587,0.515324,0,8.61674
43,0.86,0.319151,0.113304,0.0157838,0.190063,0.273569,0,6.69991,0.06487,0.00104593,0.00472449,0.00339686,-0.0100402,0.5,0.433983,0,0.262279,-0.0178469,0.510181,0,8.31925
44,0.88,0.324094,0.115489,0.0158382,0.192768,0.274445,0,6.66648,0.0593453,0.000401276,0.00873131,0.00327036,-0.00485876,0.5,0.429463,0,0.26559,-0.0176913,0.505424,0,8.02351
45,0.9,0.3286,0.118262,0.0157181,0.19462,0.275478,0,6.66035,0.0502969,0.000120372,0.00752825,0.00275259,-0.00148111,0.5,0.424944,0,0.267708,-0.017416,0.501515,0,7.75069
46,0.92,0.332629,0.121262,0.0156907,0.195676,0.276455,0,6.66137,0.0389583,0.000615412,0.0036521,0.00264098,0.000612375,0.5,0.420425,0,0.26876,-0.0172254,0.498398,0,7.52776
47,0.94,0.336942,0.124334,0.0156796,0.196928,0.277076,0,6.66661,0.0257656,0.000899594,0.00354832,0.00279369,0.00197121,0.5,0.415905,0,0.268716,-0.0171372,0.495081,0,7.38644
48,0.96,0.342047,0.127732,0.0155022,0.198812,0.277193,0,6.68546,0.0118589,-0.000201024,-0.000611681,0.00231653,0.00317087,0.5,0.411386,0,0.267247,-0.0170532,0.491127,0,7.36061
49,0.98,0.347594,0.131309,0.0155501,0.200735,0.276958,0,6.72594,-0.00227929,3.88263e-05,0.00328418,0.00246206,0.00357155,0.5,0.406866,0,0.264457,-0.0171534,0.487131,0,7.40981
50,1,0.353173,0.135235,0.0156001,0.202338,0.276618,0,6.79685,-0.0154335,-0.000843278,0.00469717,0.00265133,0.00266195,0.5,0.402347,0,0.260203,-0.0172079,0.483451,0,7.42715
51,1.02,0.358428,0.139498,0.0155129,0.203417,0.276256,0,6.89369,-0.0267927,-0.000380807,0.00296474,0.00274158,0.00037859,0.5,0.397827,0,0.254619,-0.0171557,0.480291,0,7.58096
52,1.04,0.364224,0.144111,0.0156352,0.204477,0.27578,0,7.00383,-0.0352583,-0.000838162,-0.0027223,0.00316928,-0.00276778,0.5,0.393308,0,0.247882,-0.0174222,0.477145,0,7.76619
53,1.06,0.369923,0.148805,0.0154773,0.205641,0.275037,0,7.12579,-0.0406045,-0.00125329,0.00341376,0.00292386,-0.00640301,0.5,0.388788,0,0.240505,-0.0174736,0.473893,0,7.99002
54,1.08,0.376343,0.153562,0.015677,0.207104,0.274054,0,7.25631,-0.0432503,-0.000722,0.00596398,0.00339188,-0.010055,0.5,0.384269,0,0.232741,-0.0176785,0.470337,0,8.2652
55,1.1,0.382615,0.15828,0.0156973,0.208637,0.272963,0,7.40467,-0.0421101,-0.000877966,0.00634193,0.00356575,-0.0136436,0.5,0.37975,0,0.224963,-0.0176498,0.466707,0,8.54659
56,1.12,0.389205,0.163239,0.0155968,0.210369,0.271958,0,7.56461,-0.0380972,0.000116279,0.00378815,0.00356619,-0.0173294,0.5,0.37523,0,0.217139,-0.0176123,0.462875,0,8.80176
57,1.14,0.395633,0.16818,0.0156667,0.211786,0.271123,0,7.72606,-0.0318179,-4.7251e-05,0.00201648,0.00378009,-0.0207242,0.5,0.370711,0,0.209756,-0.0177317,0.459353,0,9.03207
58,1.16,0.402076,0.173122,0.0155701,0.213384,0.270449,0,7.86679,-0.0224231,5.18302e-05,0.00584083,0.00349965,-0.0238093,0.5,0.366191,0,0.203012,-0.0176681,0.455647,0,9.20551
59,1.18,0.408477,0.177879,0.0156123,0.214986,0.269933,0,7.9856,-0.0121561,-0.000119125,0.00785068,0.00341748,-0.0258366,0.5,0.361672,0,0.197229,-0.0176093,0.451933,0,9.3328
60,1.2,0.414978,0.182473,0.0156635,0.216842,0.269622,0,8.08085,-0.00096072,0.000141578,0.00673432,0.00355743,-0.0266356,0.5,0.357152,0,0.192462,-0.0175718,0.447962,0,9.39468
61,1.22,0.42118,0.186993,0.0155865,0.218601,0.269551,0,8.15355,0.0104965,-0.000120258,0.0072033,0.00322134,-0.026692,0.5,0.352633,0,0.188678,-0.0174546,0.444084,0,9.40544
62,1.24,0.427356,0.191443,0.0156358,0.220277,0.269788,0,8.20683,0.0204443,0.000150859,0.00696504,0.003248,-0.0259272,0.5,0.348114,0,0.185799,-0.017438,0.440286,0,9.35396
63,1.26,0.433207,0.195749,0.0156275,0.22183,0.270303,0,8.23689,0.0294557,-0.000389897,0.00417065,0.00316371,-0.0243137,0.5,0.343594,0,0.183807,-0.0174458,0.436606,0,9.23805
64,1.28,0.438916,0.199973,0.0156841,0.22326,0.270986,0,8.24329,0.0366196,-0.000253749,0.00310121,0.00341615,-0.0220933,0.5,0.339075,0,0.18253,-0.0175667,0.433048,0,9.07619
65,1.3,0.444341,0.204145,0.0155803,0.224616,0.271748,0,8.22867,0.0414215,-6.84347e-05,0.00739498,0.00321616,-0.0194304,0.5,0.334555,0,0.181776,-0.0175462,0.429559,0,8.90265
66,1.32,0.449966,0.208247,0.0157386,0.225981,0.272556,0,8.20164,0.0436154,-0.000451008,0.00555603,0.00352222,-0.0163107,0.5,0.330036,0,0.181348,-0.0176399,0.426058,0,8.70241
67,1.34,0.455144,0.212358,0.0155738,0.227211,0.273347,0,8.17567,0.0433552,0.000445136,0.0070011,0.00318021,-0.0132436,0.5,0.325516,0,0.180981,-0.017488,0.422688,0,8.50954
68,1.36,0.460709,0.216653,0.0156648,0.228391,0.274088,0,8.14968,0.0404947,-1.04126e-05,0.00372807,0.00340406,-0.0104962,0.5,0.320997,0,0.180291,-0.0174973,0.419366,0,8.31138
69,1.38,0.465698,0.220843,0.0155701,0.229285,0.274733,0,8.13306,0.0355993,0.000995827,0.004888,0.00307697,-0.00815839,0.5,0.316478,0,0.179372,-0.0174258,0.416326,0,8.13336
70,1.4,0.470995,0.225164,0.0156498,0.230181,0.275253,0,8.12355,0.0285406,0.000334435,0.00346463,0.00320962,-0.0062206,0.5,0.311958,0,0.177818,-0.0174483,0.413281,0,7.99658
71,1.42,0.476309,0.22961,0.0156264,0.231073,0.275613,0,8.12451,0.0205015,0.000515951,0.00499803,0.00294371,-0.0047601,0.5,0.307439,0,0.175511,-0.017359,0.410236,0,7.88679
72,1.44,0.481505,0.234128,0.0155856,0.231791,0.275773,0,8.14126,0.0118335,0.000784892,0.00688816,0.00254486,-0.00418729,0.5,0.302919,0,0.17245,-0.0171844,0.407363,0,7.84159
73,1.46,0.487505,0.239231,0.0156288,0.232645,0.275788,0,8.1651,0.00160897,0.000366152,0.00257616,0.00279709,-0.00464439,0.5,0.2984,0,0.168034,-0.0171254,0.40435,0,7.8535
74,1.48,0.493546,0.244589,0.0155318,0.233425,0.275683,0,8.21064,-0.0081059,-5.59454e-05,0.000304592,0.00257453,-0.00538472,0.5,0.29388,0,0.162548,-0.0170853,0.401409,0,7.8877
75,1.5,0.500039,0.250171,0.0155427,0.234325,0.275384,0,8.27334,-0.0171037,-0.000737445,0.00250296,0.00253599,-0.0071732,0.5,0.289361,0,0.156073,-0.0171652,0.398345,0,7.98684
76,1.52,0.506397,0.255662,0.0154392,0.235296,0.274884,0,8.34888,-0.0242209,-0.000365439,0.00227138,0.00275004,-0.00932584,0.5,0.284841,0,0.149023,-0.0170767,0.395207,0,8.14426
77,1.54,0.512982,0.26125,0.0154005,0.236332,0.274199,0,8.43892,-0.0285169,-0.000632545,-9.23399e-05,0.00312609,-0.0116879,0.5,0.280322,0,0.141421,-0.0170187,0.392001,0,8.32903
78,1.56,0.519946,0.267217,0.0153283,0.2374,0.273419,0,8.53686,-0.0311279,-0.000294409,-0.00272334,0.00284392,-0.0146291,0.5,0.275803,0,0.133177,-0.0170667,0.388759,0,8.53894
79,1.58,0.527387,0.273524,0.0152655,0.238599,0.272681,0,8.64206,-0.0316994,3.63925e-05,-0.00293591,0.00352907,-0.0179907,0.5,0.271283,0,0.124437,-0.0170784,0.385385,0,8.74528
80,1.6,0.534142,0.279613,0.01497,0.239558,0.271965,0,8.75379,-0.0295212,-0.000211361,-0.005726,0.00325869,-0.0209804,0.5,0.266764,0,0.11598,-0.0168937,0.382247,0,8.93913
81,1.62,0.541334,0.28575,0.0149278,0.240656,0.271256,0,8.85348,-0.0244132,0.000510491,-0.00503492,0.00346394,-0.0236044,0.5,0.262244,0,0.107769,-0.0168612,0.378969,0,9.11446
82,1.64,0.548377,0.29171,0.0149564,0.241711,0.270569,0,8.94578,-0.0171902,0.000534087,-0.0018518,0.00340884,-0.0260334,0.5,0.257725,0,0.100222,-0.0168574,0.37573,0,9.27569
83,1.66,0.554198,0.297523,0.0140568,0.242617,0.27004,0,9.02685,-0.00859914,0.000611385,-0.010458,0.00386019,-0.0274656,0.5,0.253205,0,0.0934471,-0.0158571,0.372637,0,9.38804
84,1.68,0.557982,0.301648,0.0135301,0.242804,0.269809,0,9.07098,0.00352907,0.00201805,-0.0162114,0.00419273,-0.0274359,0.5,0.248686,0,0.0891313,-0.0152585,0.370262,0,9.40887
85,1.7,0.56412,0.307347,0.0133692,0.243403,0.269835,0,9.07597,0.0172375,0.000757357,-0.0179145,0.00425102,-0.0271738,0.5,0.244167,0,0.0842972,-0.015214,0.367471,0,9.39781
86,1.72,0.570907,0.313684,0.013256,0.243967,0.270208,0,9.07355,0.0276016,0.000987193,-0.0137541,0.0041388,-0.026225,0.5,0.239647,0,0.0797499,-0.015218,0.364713,0,9.32308
87,1.74,0.576474,0.318947,0.0134351,0.244092,0.270918,0,9.06128,0.0377586,-0.000392195,-0.015437,0.00496447,-0.0237011,0.5,0.235128,0,0.0770472,-0.0155077,0.362392,0,9.1666
88,1.76,0.580213,0.323399,0.0132237,0.243591,0.271723,0,9.02922,0.0477862,-0.00143161,-0.0160407,0.00507073,-0.0205458,0.5,0.230608,0,0.0760118,-0.0155523,0.360694,0,8.96923
89,1.78,0.582301,0.326472,0.0132291,0.242599,0.272637,0,8.97562,0.0543039,-0.00164515,-0.017075,0.00588821,-0.0167353,0.5,0.226089,0,0.0769968,-0.0159788,0.359484,0,8.76129
90,1.8,0.586394,0.331143,0.0131385,0.242113,0.273672,0,8.88812,0.0577265,-0.00162099,-0.0157238,0.00675355,-0.0127358,0.5,0.221569,0,0.0767718,-0.016267,0.357767,0,8.50767
91,1.82,0.594243,0.338752,0.0130777,0.242413,0.274791,0,8.8102,0.056775,-0.000171165,-0.0142942,0.00675403,-0.00932345,0.5,0.21705,0,0.0737024,-0.016445,0.355262,0,8.24545
92,1.84,0.602716,0.346882,0.0130119,0.242822,0.27583,0,8.77557,0.0542875,0.000660407,-0.014228,0.00734451,-0.00544353,0.5,0.212531,0,0.0699787,-0.016559,0.352645,0,7.96251
93,1.86,0.612628,0.356262,0.0128933,0.243474,0.276611,0,8.78824,0.0476048,0.00211999,-0.011922,0.00688208,-0.002632,0.5,0.208011,0,0.0646265,-0.0164935,0.349784,0,7.73831
94,1.88,0.621674,0.364871,0.0129316,0.243871,0.277241,0,8.83861,0.0397121,0.0031157,-0.0102257,0.00721661,0.000681694,0.5,0.203492,0,0.0594438,-0.0163989,0.347174,0,7.52968
95,1.9,0.631912,0.374548,0.0130395,0.244325,0.277687,0,8.91859,0.0320789,0.0021714,-0.00275685,0.00673948,0.00292544,0.5,0.198972,0,0.0525888,-0.0163416,0.344506,0,7.39295
96,1.92,0.6442,0.385836,0.0135358,0.244828,0.278006,0,9.02551,0.0212423,0.00274368,-0.00233853,0.00603942,0.00389998,0.5,0.194453,0,0.0433828,-0.0164965,0.341787,0,7.37497
97,1.94,0.656437,0.397391,0.013972,0.245074,0.278279,0,9.16673,0.00988161,0.00267285,-0.00495008,0.00590238,0.0044171,0.5,0.189933,0,0.0329933,-0.0166187,0.339323,0,7.34491
98,1.96,0.670007,0.410321,0.0143446,0.245341,0.278331,0,9.34048,-0.00119821,0.00249648,-0.00491274,0.00525127,0.00385161,0.5,0.185414,0,0.0203467,-0.016771,0.336836,0,7.30861
99,1.98,0.663472,0.406963,0.0145196,0.24199,0.278006,0,9.5466,-0.0200284,0.00110236,-0.00560939,0.00510151,0.00080336,0.5,0.180895,0,0.0226776,-0.0168763,0.337965,0,7.35306
100,2,0.666531,0.411082,0.0142631,0.241187,0.277628,0,9.56098,-0.0291462,0.000826624,-0.00809519,0.00505822,0.000770724,0.5,0.176375,0,0.0163709,-0.0166253,0.336544,0,7.42142
101,2.02,0.660465,0.407803,0.0144199,0.238243,0.276703,0,9.56744,-0.0396549,0.00234633,-0.00203989,0.00459232,-0.00396883,0.5,0.171856,0,0.0167457,-0.0167279,0.337263,0,7.73873
102,2.04,0.659718,0.408357,0.0144971,0.236864,0.275875,0,9.45433,-0.0460256,0.00113454,-0.00637665,0.0051056,-0.00652921,0.5,0.167336,0,0.0124989,-0.0166142,0.336414,0,7.9585
103,2.06,0.666168,0.414816,0.0145398,0.236813,0.274892,0,9.31432,-0.0442543,-0.000319901,-0.008267,0.0052427,-0.009781,0.5,0.162817,0,0.00233949,-0.0168012,0.334237,0,8.20997
104,2.08,0.645735,0.399891,0.0134027,0.232441,0.273706,0,9.23626,-0.0609817,-0.000967588,-0.00119401,0.00383239,-0.0169257,0.5,0.158297,0,0.0132623,-0.0158163,0.336378,0,8.44442
105,2.1,0.647436,0.40222,0.0137301,0.231486,0.272857,0,8.95503,-0.0543884,0.00345591,0.00374992,0.00394054,-0.0190534,0.5,0.153778,0,0.0071306,-0.0156031,0.3351,0,8.62331
106,2.12,0.653199,0.40787,0.0141632,0.231166,0.271871,0,8.69913,-0.0414879,0.0042189,-0.000488382,0.00290828,-0.0227988,0.5,0.149258,0,-0.00147397,-0.015408,0.333186,0,8.87274
107,2.14,0.651655,0.408187,0.0143062,0.229161,0.270995,0,8.54086,-0.0350311,0.00457554,-0.00962491,0.00253804,-0.0271596,0.5,0.144739,0,-0.003956,-0.0150795,0.332956,0,9.1532
108,2.16,0.650641,0.409205,0.0140251,0.227411,0.270616,0,8.33112,-0.0240098,0.00346377,-0.00884285,0.0010997,-0.0273077,0.5,0.14022,0,-0.0065269,-0.0146015,0.33247,0,9.11941
109,2.18,0.64094,0.403181,0.0140896,0.22367,0.270343,0,8.10924,-0.012193,0.00328773,-0.00265825,0.000892767,-0.0290128,0.5,0.1357,0,-0.00107841,-0.0142803,0.333972,0,9.25582
110,2.2,0.639029,0.403308,0.0142613,0.221459,0.270355,0,7.77207,-0.000429813,0.00022243,-0.00154395,0.000163365,-0.0289326,0.5,0.131181,0,-0.000862783,-0.0141449,0.333943,0,9.21995
111,2.22,0.642607,0.407757,0.014588,0.220263,0.270686,0,7.42633,0.01374,-0.000121037,-0.00299074,-3.63569e-05,-0.0267937,0.5,0.126661,0,-0.00394195,-0.0142491,0.332899,0,9.11265
112,2.24,0.63871,0.406769,0.0146389,0.217303,0.271172,0,7.16172,0.0215635,-0.000845311,-0.0170688,0.00108506,-0.0258536,0.5,0.122142,0,-0.000695047,-0.0144349,0.333617,0,9.04932
113,2.26,0.642058,0.411911,0.0143765,0.21577,0.272034,0,6.84873,0.0308331,-0.00244508,-0.0200947,0.0011371,-0.0223831,0.5,0.117622,0,-0.00299403,-0.0148134,0.332905,0,8.80593
114,2.28,0.639271,0.412904,0.0148988,0.211468,0.272882,0,6.60877,0.0460291,-0.000356345,-0.013976,0.0025704,-0.0198078,0.5,0.113103,0,-0.000676888,-0.0158146,0.334963,0,8.80359
115,2.3,0.636433,0.412853,0.0146451,0.208935,0.273854,0,6.30209,0.0479142,-0.00707595,-0.0216462,0.0051135,-0.0155623,0.5,0.108584,0,0.00280863,-0.0164452,0.33525,0,8.54702
116,2.32,0.639818,0.417973,0.0142221,0.207622,0.274678,0,5.96757,0.0535298,-0.00674749,-0.0127805,0.00518716,-0.0108841,0.5,0.104064,0,0.00150504,-0.017159,0.334316,0,8.3126
117,2.34,0.622048,0.405746,0.0145833,0.201719,0.275272,0,5.70339,0.044416,-0.00368675,-0.00606562,0.00737274,-0.0099317,0.5,0.0995447,0,0.0172987,-0.0180725,0.337971,0,8.23772
118,2.36,0.631012,0.415223,0.0144362,0.201353,0.276255,0,5.22436,0.0375058,-0.000341271,-0.00712434,0.00747979,-0.00605631,0.5,0.0950252,0,0.0107624,-0.0181851,0.336088,0,7.98498
119,2.38,0.617018,0.406289,0.0145287,0.1962,0.276785,0,4.95211,0.026418,0.00489959,-0.00658358,0.00688258,-0.00555511,0.5,0.0905058,0,0.0218102,-0.0181296,0.338991,0,7.87371
120,2.4,0.622935,0.412658,0.0144923,0.195785,0.277088,0,4.56928,0.0216199,0.00396534,-0.0118866,0.00731281,-0.00287389,0.5,0.0859864,0,0.0170199,-0.0179486,0.337156,0,7.72399
121,2.42,0.623439,0.415023,0.0143751,0.194041,0.276956,0,4.35824,0.00622213,0.00428369,-2.67367e-05,0.00542407,-0.00235017,0.5,0.0814669,0,0.015871,-0.0176043,0.336647,0,7.59233
122,2.44,0.614183,0.408998,0.0147777,0.190408,0.276902,0,4.20961,0.00148491,0.00568362,0.00622769,0.00509101,-0.00252658,0.5,0.0769475,0,0.0220466,-0.0172167,0.338028,0,7.7065
123,2.46,0.62418,0.418575,0.015268,0.190337,0.277054,0,3.93154,-0.0087175,0.00404819,0.00935587,0.00375618,-0.00185413,0.5,0.072428,0,0.0120419,-0.0169427,0.335846,0,7.62582
124,2.48,0.621254,0.413013,0.0216827,0.186558,0.276745,0,3.91479,-0.0329563,0.00813938,0.0118964,8.35676e-05,-0.00772361,0.5,0.0679086,0,0.0161862,-0.0223507,0.33737,0,7.70902
125,2.5,0.630444,0.419105,0.0258339,0.185505,0.276474,0,4.19676,-0.0411189,0.00249963,0.00317824,0.000932595,-0.00799206,0.5,0.0633892,0,0.00762699,-0.0257675,0.336168,0,7.76287
126,2.52,0.629289,0.41495,0.0312451,0.183094,0.275548,0,4.76601,-0.0468852,0.00202811,0.000461493,-0.00146559,-0.0112163,0.5,0.0588697,0,0.00866601,-0.030967,0.336324,0,7.97927
