step,wall_time,Episode_Reward/action_rate,Episode_Reward/alive,Episode_Reward/base_angular_motion,Episode_Reward/base_height,Episode_Reward/base_motion,Episode_Reward/failure,Episode_Reward/joint_limits,Episode_Reward/joint_vel,Episode_Reward/reach_coarse,Episode_Reward/reach_fine,Episode_Reward/upright,Episode_Termination/bad_orientation,Episode_Termination/base_contact,Episode_Termination/low_base,Episode_Termination/outside_workspace,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Metrics/ee_position/position_error_m,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
10,1789559495.157,-0.04268252,0.2494582,-0.1377258,-0.02865333,-0.004760744,-0.004,0,-0.001926019,0.3133706,0.01309157,-0.02581725,0.003092448,0,0,0,0,13.50113,0.0005766504,-0.01142213,0.01305245,0.5429302,0.4970419,0.03881145,91726,0.5129437,245.3,3.051106
11,1789559495.948,-0.04618413,0.2740831,-0.1563162,-0.03375357,-0.004677509,-0.004,0,-0.002147265,0.3748666,0.008034935,-0.02745885,0.007792155,0,0,0,0,13.53282,0.0005766504,-0.01194072,0.01398669,0.491111,0.7485497,0.03835797,62462,0.5135945,261.381,3.381946
12,1789559496.503,-0.05150326,0.2989165,-0.1581442,-0.033112,-0.005165956,-0.004,0,-0.002284819,0.3793848,0.008316912,-0.02500029,0.0141805,0,0,0,0,13.5713,0.0005766504,-0.01062059,0.01648586,0.4949822,0.5129197,0.03875899,89095,0.515272,281.8537,3.759607
13,1789559497.074,-0.05552537,0.3234581,-0.1637277,-0.03656638,-0.005141136,-0.004,0,-0.002486227,0.4206254,0.01007291,-0.02900982,0.03668213,0,0,0,0,13.64201,0.0008649756,-0.009195551,0.0170413,0.4963339,0.5287986,0.03815222,86695,0.5172611,312.21,4.295221
14,1789559497.649,-0.05966423,0.3474581,-0.1729762,-0.03775829,-0.0054429,-0.004,0,-0.002662689,0.4547571,0.01070682,-0.02925032,0.07206218,0,0,0,0,13.70894,0.0008649756,-0.009758202,0.02135204,0.4831077,0.5315468,0.03873014,86189,0.5194061,350.77,4.758595
15,1789559498.230,-0.06385623,0.3714997,-0.1849317,-0.04000924,-0.005525406,-0.004,0,-0.00282335,0.4696271,0.01076375,-0.03112426,0.1309001,0,0,0,0,13.78777,0.0008649756,-0.01015055,0.02193066,0.4707167,0.5376735,0.03898549,85235,0.5217388,373.94,5.194318
16,1789559498.808,-0.06820795,0.3954997,-0.1898108,-0.04342955,-0.005661119,-0.004,0,-0.00303359,0.5051218,0.01108461,-0.03347357,0.1940511,0,0,0,0,13.86032,0.0005766504,-0.0116498,0.02086605,0.4828566,0.5353763,0.03876901,85608,0.5236369,402.38,5.617983
17,1789559499.386,-0.07261666,0.4195002,-0.1972134,-0.04708544,-0.005823707,-0.004,0,-0.003206135,0.5356488,0.01342127,-0.03640119,0.2727254,0,0,0,0,13.91167,0.0005766504,-0.01239434,0.01711741,0.4766032,0.5344172,0.03910041,85702,0.5249488,423.81,6.083297
18,1789559499.962,-0.07607697,0.4385788,-0.2038175,-0.04936516,-0.005834997,-0.004,0,-0.003396507,0.5768828,0.01583415,-0.03816915,0.343099,0,0,0,0,13.95143,0.0005766504,-0.01324362,0.01637547,0.4734474,0.5333276,0.03849959,85956,0.5261926,442.4,6.5364
19,1789559500.536,-0.08096705,0.466154,-0.2150868,-0.05692502,-0.006023755,-0.004,0,-0.003613778,0.5922324,0.0138379,-0.04223093,0.4082845,0,0,0,0,13.99048,0.0003844336,-0.01245045,0.01461155,0.4700232,0.5317078,0.03814578,86253,0.5270728,467.56,6.942417
20,1789559501.113,-0.0824777,0.4727904,-0.2098913,-0.06256267,-0.005667787,-0.003333961,-3.938404e-06,-0.003531616,0.5985793,0.01356618,-0.04337819,0.4649658,0,0,0,0.1080322,14.01366,0.0003844336,-0.01059812,0.01411158,0.4506246,0.5336752,0.03896475,85834,0.5278705,496.91,5.945884
21,1789559501.610,-0.03073645,0.165479,-0.07625955,-0.02593281,-0.003670954,-0.004,0,-0.00168008,0.2323341,0.005403992,-0.02751385,0.4819336,0,0,0,0.5185547,14.03663,0.0008649756,-0.01188658,0.02047487,0.5391558,0.4532552,0.03962278,99724,0.5285746,478.17,5.745233
22,1789559502.105,-0.03427165,0.1907082,-0.07640328,-0.03139137,-0.003758756,-0.004,0,-0.001925205,0.218558,0.004430873,-0.03257168,0.4819336,0,0,0,0.5185547,14.05032,0.0008649756,-0.01034073,0.01694227,0.5364071,0.4501657,0.04023218,100228,0.5286947,463.51,5.634761
23,1789559502.599,-0.03972488,0.2172915,-0.07981232,-0.04298354,-0.003499975,-0.004,0,-0.002286957,0.2102982,0.003909334,-0.03953699,0.4819336,0,0,0,0.5185547,14.05143,0.001297463,-0.01078884,0.0120738,0.5415884,0.4517019,0.03823757,100322,0.5287768,452.7,5.485635
24,1789559503.091,-0.04204278,0.2320832,-0.0879951,-0.04314794,-0.003487433,-0.004,0,-0.002509211,0.290821,0.003199104,-0.03935772,0.4819336,0,0,0,0.5185547,14.05032,0.0008649756,-0.009908102,0.01919534,0.5124536,0.4503102,0.03837848,100579,0.52895,447.22,5.460886
25,1789559503.579,-0.04219715,0.2319998,-0.08655631,-0.03932784,-0.003222456,-0.004,0,-0.002641931,0.3128316,0.00144945,-0.03704598,0.4819336,0,0,0,0.5185547,14.06091,0.0005766504,-0.01141663,0.01251382,0.5315373,0.4462233,0.03821826,101461,0.5292055,447.22,5.460886
26,1789559504.068,-0.04219715,0.2319998,-0.08655631,-0.03932784,-0.003222456,-0.004,0,-0.002641931,0.3128316,0.00144945,-0.03704598,0.4819336,0,0,0,0.5185547,14.06041,0.001297463,-0.01087365,0.01262934,0.5315373,0.4469764,0.03819442,101308,0.5292671,447.22,5.460886
27,1789559504.565,-0.04219715,0.2319998,-0.08655631,-0.03932784,-0.003222456,-0.004,0,-0.002641931,0.3128316,0.00144945,-0.03704598,0.4819336,0,0,0,0.5185547,14.07226,0.001297463,-0.009837425,0.01082586,0.5315373,0.4555168,0.03804612,99586,0.529795,447.22,5.460886
28,1789559505.052,-0.04219715,0.2319998,-0.08655631,-0.03932784,-0.003222456,-0.004,0,-0.002641931,0.3128316,0.00144945,-0.03704598,0.4819336,0,0,0,0.5185547,14.07445,0.001297463,-0.009984589,0.01135202,0.5315373,0.4448793,0.03902555,101573,0.52974,447.22,5.460886
29,1789559505.537,-0.05580298,0.3101671,-0.1098719,-0.03991938,-0.0034838,-0.002833334,0,-0.002791587,0.540763,0.01885563,-0.03340185,0.4817912,0,0,0,0.5186971,14.08474,0.001297463,-0.01023064,0.009278741,0.4006062,0.4430478,0.03833389,102106,0.5305916,447.22,5.510643
30,1789559506.022,-0.0914318,0.500002,-0.168496,-0.04078031,-0.004172093,0,0,-0.003478898,1.102606,0.05330731,-0.0248707,0.4810791,0,0,0,0.5194092,14.11407,0.001297463,-0.009029461,0.009721666,0.1052205,0.4429569,0.03863788,102060,0.5313316,447.22,5.636011
31,1789559506.519,-0.09116082,0.500002,-0.1814699,-0.03817262,-0.003992993,0,0,-0.00309106,1.175962,0.05937188,-0.02160441,0.4792277,0,0,0,0.5212606,14.12808,0.0008649756,-0.00970784,0.009031581,0.07746135,0.4550967,0.03827691,99624,0.5317748,447.22,6.343705
32,1789559507.016,-0.09079805,0.500002,-0.1657331,-0.03760068,-0.004128947,0,0,-0.003170603,1.212297,0.07508127,-0.02202942,0.4744873,0,0,0,0.526001,14.1462,0.001297463,-0.00897795,0.01059395,0.05692693,0.4541416,0.03844976,99782,0.5324769,447.22,6.900471
33,1789559507.544,-0.09198248,0.500002,-0.1803416,-0.03952748,-0.004301684,0,0,-0.003237074,1.234196,0.07425825,-0.02217385,0.4684245,0,0,0,0.5320638,14.13853,0.001297463,-0.009476723,0.01231743,0.06198066,0.4852512,0.03862858,93823,0.531767,447.22,8.732903
34,1789559508.077,-0.09237473,0.500002,-0.1740305,-0.03944542,-0.004039849,0,0,-0.003080122,1.315074,0.09024539,-0.02210191,0.4466756,0,0,0,0.5538127,14.12585,0.001297463,-0.00954326,0.01126401,0.0716233,0.4902115,0.03944182,92800,0.5321414,500,15.25288
35,1789559508.614,-0.09234821,0.500002,-0.172781,-0.03851022,-0.004025233,0,0,-0.00305397,1.346268,0.09733399,-0.02188601,0.4102987,0,0,0,0.5901896,14.13601,0.001297463,-0.008791103,0.0105643,0.06504595,0.4919374,0.03979802,92436,0.5320239,500,16.17345
36,1789559509.146,-0.09292679,0.500002,-0.168539,-0.03830964,-0.003961013,0,0,-0.003012011,1.3495,0.098405,-0.02135596,0.3532104,0,0,0,0.6472778,14.12793,0.001297463,-0.008351911,0.009805643,0.05647514,0.4889653,0.03830981,93218,0.5321088,500,16.24915
37,1789559509.682,-0.09299508,0.500002,-0.1639818,-0.03849629,-0.003884315,0,0,-0.003048358,1.380646,0.1100992,-0.02161434,0.2858887,0,0,0,0.7145996,14.11515,0.0008649756,-0.009025842,0.007348572,0.06312189,0.493367,0.03858781,92398,0.5317602,500,16.68026
38,1789559510.218,-0.09327187,0.500002,-0.1616565,-0.03755129,-0.003828003,0,0,-0.002995675,1.410508,0.1146875,-0.02127587,0.2092489,0,0,0,0.7912394,14.098,0.0008649756,-0.008339548,0.007474334,0.06519827,0.492425,0.03946519,92410,0.5313518,500,17.11245
39,1789559510.756,-0.09333806,0.500002,-0.1587269,-0.0367922,-0.003868704,0,0,-0.003027689,1.42885,0.1230448,-0.02129944,0.1382039,0,0,0,0.8622844,14.10478,0.001297463,-0.00796142,0.007650997,0.05961822,0.4940338,0.03918028,92180,0.5323135,500,17.32361
40,1789559511.292,-0.09398271,0.500002,-0.1571432,-0.03696909,-0.003860449,0,0,-0.003023587,1.454491,0.1329867,-0.02112623,0.07468669,0,0,0,0.9258016,14.11108,0.0008649756,-0.01056594,0.006165852,0.06153591,0.4931264,0.03944206,92292,0.5320704,500,17.73953
41,1789559511.829,-0.09419083,0.500002,-0.153059,-0.03427073,-0.003645672,0,-5.241437e-06,-0.002983541,1.490882,0.1436216,-0.02091475,0.01916504,0,0,0,0.9811401,14.09883,0.001297463,-0.007292425,0.01128536,0.05416496,0.4943218,0.03862214,92227,0.5321583,500,18.44369
42,1789559512.316,-0.09451102,0.500002,-0.1454946,-0.03583228,-0.003441408,0,0,-0.002914138,1.503749,0.1436577,-0.02060404,0.00571696,0,0,0,0.9942831,14.10648,0.0008649756,-0.007378838,0.007114612,0.1091915,0.4439402,0.03919888,101734,0.5327172,500,18.47193
43,1789559512.807,-0.09520493,0.500002,-0.1665601,-0.03384707,-0.003942754,0,0,-0.00289953,1.593132,0.1722454,-0.02219578,0.004048666,0,0,0,0.9959514,14.12159,0.0008649756,-0.008218628,0.006428844,0.07249196,0.4480147,0.03831005,101068,0.5331792,500,18.53146
44,1789559513.294,-0.09401514,0.500002,-0.1312539,-0.03099132,-0.00318967,0,0,-0.003032997,1.556906,0.1744283,-0.02112026,0.001444499,0,0,0,0.9985555,14.12151,0.001297463,-0.008473487,0.006748301,0.07958122,0.4443624,0.03984666,101509,0.5333256,500,18.57146
45,1789559513.779,-0.09511957,0.500002,-0.1521648,-0.02604483,-0.003244958,0,0,-0.002902593,1.572904,0.1946179,-0.01933707,0.0001831055,0,0,0,0.9998169,14.13341,0.0008649756,-0.006532819,0.005942808,0.04389654,0.4429042,0.03828764,102146,0.5340306,500,18.57381
46,1789559514.258,-0.09452887,0.500002,-0.1412769,-0.02346944,-0.003052865,0,0,-0.002872935,1.595548,0.205367,-0.01862757,0,0,0,0,1,14.13304,0.001297463,-0.007096633,0.006978454,0.03741345,0.4359748,0.03904581,103473,0.5339475,500,18.57381
47,1789559514.737,-0.09452887,0.500002,-0.1412769,-0.02346944,-0.003052865,0,0,-0.002872935,1.595548,0.205367,-0.01862757,0,0,0,0,1,14.12484,0.001297463,-0.007374099,0.004979963,0.03741345,0.4369743,0.0384357,103388,0.5337573,500,18.57381
48,1789559515.215,-0.09452887,0.500002,-0.1412769,-0.02346944,-0.003052865,0,0,-0.002872935,1.595548,0.205367,-0.01862757,0,0,0,0,1,14.12491,0.001297463,-0.007312288,0.005764779,0.03741345,0.4357746,0.03881359,103567,0.5342901,500,18.57381
49,1789559515.695,-0.09452887,0.500002,-0.1412769,-0.02346944,-0.003052865,0,0,-0.002872935,1.595548,0.205367,-0.01862757,0,0,0,0,1,14.13808,0.0008649756,-0.008660255,0.004807247,0.03741345,0.4378018,0.0390811,103069,0.5347662,500,18.57381
50,1789559516.181,-0.09744646,0.500002,-0.1492132,-0.02318992,-0.002896317,0,0,-0.002848079,1.60826,0.2108564,-0.01826674,0,0,0,0,1,14.13964,0.0008649756,-0.007976868,0.005131718,0.04634451,0.4435472,0.03817201,102034,0.5349,500,18.58003
51,1789559516.665,-0.1013168,0.500002,-0.1535707,-0.03069091,-0.003228057,0,0,-0.00286303,1.639732,0.2028882,-0.01875985,0,0,0,0,1,14.13393,0.0008649756,-0.008369153,0.004907144,0.08837005,0.4384961,0.03896165,102945,0.5347701,500,18.59512
52,1789559517.157,-0.09693609,0.500002,-0.1316604,-0.03172804,-0.003233328,0,0,-0.002896342,1.663632,0.2343489,-0.01995734,0,0,0,0,1,14.1228,0.0008649756,-0.009218781,0.004821946,0.0390675,0.44998,0.03860021,100601,0.5346185,500,18.90078
53,1789559517.652,-0.0966773,0.500002,-0.1300206,-0.02637657,-0.003511454,0,0,-0.003126159,1.685177,0.2470612,-0.01903493,0,0,0,0,1,14.09775,0.001297463,-0.007030623,0.004732335,0.04571701,0.4528811,0.03822112,100085,0.5339738,500,19.1697
54,1789559518.163,-0.09794994,0.500002,-0.1301341,-0.02822173,-0.00335903,0,0,-0.003021062,1.668743,0.2349283,-0.02056261,0,0,0,0,1,14.07524,0.0008649756,-0.006510227,0.004458329,0.05525304,0.4688821,0.03837895,96896,0.533456,500,20.08458
55,1789559518.687,-0.09795065,0.500002,-0.1226702,-0.02618113,-0.003312694,0,0,-0.002982562,1.694147,0.263623,-0.01897341,0,0,0,0,1,14.0468,0.001297463,-0.006886877,0.006461682,0.04712894,0.4817376,0.03815627,94542,0.5330951,500,21.65613
56,1789559519.214,-0.09855998,0.500002,-0.1282406,-0.02605753,-0.003243527,0,0,-0.002992719,1.71694,0.2864991,-0.01891617,0,0,0,0,1,14.04158,0.0008649756,-0.005797234,0.004273525,0.0415662,0.4836965,0.03971195,93907,0.5331471,500,22.23492
57,1789559519.749,-0.09846201,0.500002,-0.1272719,-0.02578774,-0.003247851,0,0,-0.003054706,1.720867,0.2888806,-0.01911554,0,0,0,0,1,14.03552,0.0008649756,-0.007876949,0.004534299,0.04546708,0.4912517,0.03981829,92552,0.5333592,500,22.29637
58,1789559520.282,-0.09858617,0.500002,-0.1258647,-0.02637604,-0.003229052,0,0,-0.003005305,1.727912,0.29329,-0.01899632,0,0,0,0,1,14.0256,0.0008649756,-0.008714396,0.00443538,0.04018692,0.4843426,0.04411602,93010,0.5330585,500,22.49302
59,1789559520.806,-0.09882208,0.500002,-0.124311,-0.02458008,-0.003217225,0,0,-0.003021884,1.731777,0.2971532,-0.01909181,0,0,0,0,1,13.98758,0.0008649756,-0.008020634,0.004300639,0.04164102,0.4807508,0.0386107,94639,0.5316954,500,22.57926
60,1789559521.331,-0.09912752,0.500002,-0.124752,-0.0246139,-0.003165535,0,0,-0.003024163,1.740615,0.3088902,-0.01883301,0,0,0,0,1,13.93916,0.0008649756,-0.007937135,0.004091875,0.04288316,0.4822106,0.03876638,94345,0.5307438,500,22.81389
61,1789559521.853,-0.09893104,0.500002,-0.1211714,-0.02425361,-0.003165064,0,0,-0.003022243,1.748643,0.3180621,-0.01852525,0,0,0,0,1,13.90939,0.001297463,-0.006440511,0.00429295,0.04317769,0.4788091,0.03851509,95011,0.5303529,500,22.99259
62,1789559522.362,-0.1003491,0.500002,-0.1290026,-0.02337709,-0.003259296,0,0,-0.003073256,1.756097,0.322314,-0.01897517,0,0,0,0,1,13.89412,0.0005766504,-0.005669559,0.004021583,0.04096826,0.4665883,0.03844833,97323,0.5300561,500,23.09134
63,1789559522.844,-0.1006506,0.500002,-0.1295201,-0.02194241,-0.003163788,0,0,-0.003094431,1.774484,0.3320129,-0.0184445,0,0,0,0,1,13.86284,0.0005766504,-0.007818292,0.004405266,0.03197888,0.4394059,0.03853893,102840,0.529273,500,23.10594
64,1789559523.326,-0.1009055,0.500002,-0.120924,-0.02349801,-0.003019191,0,0,-0.003251178,1.756979,0.3399886,-0.01940115,0,0,0,0,1,13.83381,0.0008649756,-0.0063393,0.004765001,0.0740289,0.4397862,0.0387764,102707,0.5289083,500,23.13096
65,1789559523.809,-0.09931924,0.500002,-0.1146404,-0.01934633,-0.003127342,0,0,-0.003032375,1.770964,0.3634406,-0.01627615,0,0,0,0,1,13.81884,0.0008649756,-0.005558063,0.003529374,0.03114213,0.4417622,0.03836846,102372,0.5287196,500,23.14071
66,1789559524.288,-0.1002258,0.500002,-0.1404683,-0.03079861,-0.003188409,0,0,-0.002900312,1.784691,0.3520708,-0.02208052,0,0,0,0,1,13.79016,0.0008649756,-0.007924471,0.003558401,0.03882688,0.434376,0.04095101,103406,0.5279326,500,23.12829
67,1789559524.772,-0.1013842,0.500002,-0.1502535,-0.0332026,-0.003298077,0,0,-0.002885097,1.783004,0.3478948,-0.0233785,0,0,0,0,1,13.75741,0.0008649756,-0.007094922,0.003357769,0.04355388,0.4381409,0.04140496,102496,0.527405,500,23.12829
68,1789559525.251,-0.1013842,0.500002,-0.1502535,-0.0332026,-0.003298077,0,0,-0.002885097,1.783004,0.3478948,-0.0233785,0,0,0,0,1,13.72714,0.0008649756,-0.007925259,0.0035443,0.04355388,0.4368682,0.03873777,103346,0.5267387,500,23.12829
69,1789559525.732,-0.1013842,0.500002,-0.1502535,-0.0332026,-0.003298077,0,0,-0.002885097,1.783004,0.3478948,-0.0233785,0,0,0,0,1,13.68985,0.0008649756,-0.008968309,0.003088543,0.04355388,0.4395132,0.03830552,102867,0.5259486,500,23.12829
70,1789559526.215,-0.1013842,0.500002,-0.1502535,-0.0332026,-0.003298077,0,0,-0.002885097,1.783004,0.3478948,-0.0233785,0,0,0,0,1,13.67,0.0008649756,-0.00659156,0.003026382,0.04355388,0.4408648,0.03849864,102535,0.5259995,500,23.12829
71,1789559526.702,-0.09799397,0.500002,-0.1149862,-0.02081625,-0.003094805,0,0,-0.003113175,1.800503,0.3878858,-0.02034301,0,0,0,0,1,13.65815,0.0008649756,-0.007638339,0.002850559,0.05324014,0.4440677,0.03923512,101700,0.5256758,500,23.16119
72,1789559527.182,-0.1054465,0.500002,-0.1476508,-0.0256608,-0.003445495,0,0,-0.002947351,1.814446,0.4143631,-0.01667203,0,0,0,0,1,13.62621,0.0008649756,-0.007279665,0.002817788,0.04122449,0.4381824,0.03850365,103111,0.5248247,500,23.1803
73,1789559527.678,-0.1005864,0.500002,-0.1188344,-0.02068758,-0.003258239,0,0,-0.003069737,1.805168,0.3949917,-0.01857195,0,0,0,0,1,13.57853,0.0008649756,-0.007665496,0.00276459,0.04157374,0.4545352,0.03819084,99755,0.5237111,500,23.2477
74,1789559528.177,-0.09844955,0.500002,-0.1054655,-0.01798876,-0.00295637,0,0,-0.003088943,1.815174,0.4009959,-0.01876908,0,0,0,0,1,13.53513,0.0008649756,-0.006546463,0.002627368,0.02774831,0.4563134,0.03811336,99412,0.5226907,500,23.4216
75,1789559528.691,-0.09961872,0.500002,-0.1058737,-0.02182814,-0.003033921,0,0,-0.003073405,1.808923,0.4070902,-0.0184583,0,0,0,0,1,13.502,0.0008649756,-0.007996813,0.002817118,0.03749092,0.471806,0.03861475,96297,0.5223061,500,24.01544
76,1789559529.215,-0.09958383,0.500002,-0.1138084,-0.02113732,-0.003079705,0,0,-0.003006864,1.815684,0.416212,-0.01828361,0,0,0,0,1,13.46655,0.0008649756,-0.006159896,0.002607657,0.03464703,0.4810412,0.03857946,94592,0.5213187,500,24.70488
77,1789559529.742,-0.1000978,0.500002,-0.1127714,-0.01914306,-0.003016081,0,0,-0.003092426,1.818521,0.4224008,-0.01828832,0,0,0,0,1,13.42853,0.0008649756,-0.007749715,0.00256481,0.03702372,0.4832449,0.03947186,94031,0.5205083,500,24.87849
78,1789559530.266,-0.09956802,0.500002,-0.1122954,-0.01963637,-0.00301321,0,0,-0.003090522,1.820008,0.4259107,-0.01835381,0,0,0,0,1,13.39161,0.0008649756,-0.006515004,0.002511493,0.03321046,0.4811566,0.03913736,94469,0.5196551,500,24.88893
79,1789559530.793,-0.1003584,0.500002,-0.1155664,-0.01908099,-0.002989894,0,0,-0.003046552,1.824013,0.4311684,-0.01827525,0,0,0,0,1,13.35158,0.0008649756,-0.006792816,0.002648212,0.03503884,0.4843161,0.03850031,94013,0.5189021,500,24.96681
80,1789559531.320,-0.1001909,0.500002,-0.1133563,-0.01918127,-0.002978363,0,0,-0.003030616,1.82626,0.4345964,-0.01812992,0,0,0,0,1,13.33053,0.0005766504,-0.009301228,0.002653634,0.03834672,0.4846344,0.03816605,94016,0.5188207,500,25.09352
81,1789559531.845,-0.09927311,0.500002,-0.1083243,-0.01875881,-0.00299866,0,0,-0.003109058,1.828535,0.4392973,-0.01836914,0,0,0,0,1,13.29717,0.0008649756,-0.007349886,0.002859156,0.03706398,0.4828033,0.03804398,94369,0.5175753,500,25.17604
82,1789559532.375,-0.09975524,0.500002,-0.1107371,-0.01867064,-0.00301695,0,0,-0.003068616,1.82887,0.4411554,-0.01780687,0,0,0,0,1,13.25908,0.0008649756,-0.006292182,0.00244063,0.03651582,0.4874189,0.03803825,93541,0.5175636,500,25.17802
83,1789559532.877,-0.09757262,0.500002,-0.1046951,-0.01732928,-0.00291012,0,0,-0.003280053,1.828896,0.4413207,-0.01848654,0,0,0,0,1,13.25213,0.0003844336,-0.004255846,0.002877539,0.03007377,0.4604881,0.03813839,98574,0.517316,500,25.36
84,1789559533.363,-0.09926897,0.500002,-0.1287956,-0.0176613,-0.002956508,0,0,-0.003073553,1.821815,0.4322323,-0.02000885,0,0,0,0,1,13.22307,0.0005766504,-0.007205937,0.002464054,0.05023979,0.4435999,0.03818059,102021,0.5165454,500,25.35231
85,1789559533.846,-0.100325,0.500002,-0.1090665,-0.01584843,-0.003132134,0,0,-0.002941458,1.833825,0.4514026,-0.01788391,0,0,0,0,1,13.18648,0.0005766504,-0.008106483,0.002283065,0.04331606,0.4415622,0.03819108,102452,0.5156077,500,25.34335
86,1789559534.327,-0.09963743,0.500002,-0.113664,-0.01619494,-0.002969611,0,0,-0.002939662,1.834813,0.4669876,-0.01826466,0,0,0,0,1,13.15445,0.0008649756,-0.005721442,0.002446535,0.02167538,0.4390788,0.03825259,102972,0.5154053,500,25.34445
87,1789559534.811,-0.09973262,0.500002,-0.09896823,-0.01704703,-0.00303658,0,0,-0.002756023,1.860688,0.5380763,-0.01720397,0,0,0,0,1,13.13961,0.0005766504,-0.007491783,0.002225823,0.01832612,0.4390748,0.03960538,102682,0.5152348,500,25.35912
88,1789559535.291,-0.09973262,0.500002,-0.09896823,-0.01704703,-0.00303658,0,0,-0.002756023,1.860688,0.5380763,-0.01720397,0,0,0,0,1,13.10714,0.0008649756,-0.006141953,0.002251102,0.01832612,0.4372566,0.03937626,103123,0.5143272,500,25.35912
89,1789559535.770,-0.09973262,0.500002,-0.09896823,-0.01704703,-0.00303658,0,0,-0.002756023,1.860688,0.5380763,-0.01720397,0,0,0,0,1,13.08005,0.0008649756,-0.007892477,0.00262287,0.01832612,0.4359267,0.03900194,103493,0.5141828,500,25.35912
90,1789559536.251,-0.09973262,0.500002,-0.09896823,-0.01704703,-0.00303658,0,0,-0.002756023,1.860688,0.5380763,-0.01720397,0,0,0,0,1,13.04504,0.0005766504,-0.006070691,0.002040943,0.01832612,0.4402614,0.03800154,102771,0.5132633,500,25.35912
91,1789559536.734,-0.09973262,0.500002,-0.09896823,-0.01704703,-0.00303658,0,0,-0.002756023,1.860688,0.5380763,-0.01720397,0,0,0,0,1,13.01281,0.0008649756,-0.007300674,0.00208716,0.01832612,0.4399154,0.03970957,102480,0.5128869,500,25.35912
92,1789559537.218,-0.1014631,0.500002,-0.113098,-0.01446346,-0.003223353,0,0,-0.00303665,1.848304,0.4895022,-0.0173851,0,0,0,0,1,12.98794,0.0005766504,-0.006737262,0.002783149,0.02735188,0.4420443,0.03820062,102347,0.5125959,500,25.36397
93,1789559537.705,-0.09573787,0.500002,-0.09161647,-0.01653668,-0.003371597,0,0,-0.003230853,1.846556,0.4786466,-0.01678022,0,0,0,0,1,12.96301,0.0008649756,-0.008266311,0.002101831,0.03398482,0.4443021,0.03927326,101642,0.5124455,500,25.40796
94,1789559538.204,-0.09713607,0.500002,-0.09852105,-0.01942977,-0.003027496,0,0,-0.003034551,1.855655,0.5002917,-0.0188382,0,0,0,0,1,12.94325,0.0005766504,-0.005574943,0.002031959,0.02750768,0.4554918,0.03984904,99228,0.5121809,500,25.47771
