step,time_s,tip_err_l1_m,tip_err_x_m,tip_err_y_m,tip_err_z_m,base_z_m,force_cmd_n,force_est_n,base_vx_mps,base_vy_mps,base_wz_radps,base_roll_rad,base_pitch_rad,goal_radius_m,goal_pitch_rad,goal_yaw_rad,tip_x_m,tip_y_m,tip_z_m,action_absmax,torque_absmax_nm
87,1.74,0.480297,0.167679,0.0874019,0.225216,0.145244,0,8.75232,0.00897996,-0.00451835,-0.0683935,-2.21434,-0.000141025,0.5,0.235128,0,0.652857,0.217998,0.381268,12.3479,23.7
88,1.76,0.510632,0.184124,0.126864,0.199644,0.144978,0,9.2567,0.0120003,-0.00960663,-0.0361475,-2.222,0.000144035,0.5,0.230608,0,0.670633,0.258218,0.404641,11.9599,23.7
89,1.78,0.501193,0.177854,0.156102,0.167237,0.145357,0,8.48649,-0.0136609,0.0336602,-0.186831,-2.2251,-0.000755578,0.5,0.226089,0,0.662697,0.285186,0.434847,11.9621,23.7
90,1.8,0.526433,0.189697,0.181526,0.155209,0.147041,0,8.32122,-0.0222559,-0.00027743,-0.154358,-2.2371,-0.0136337,0.5,0.221569,0,0.67013,0.3083,0.444671,12.059,23.7
91,1.82,0.557499,0.203729,0.20507,0.1487,0.149798,0,8.64586,-0.022291,-0.0200826,-0.191193,-2.25713,-0.0297664,0.5,0.21705,0,0.678971,0.329919,0.448974,12.2671,23.7
92,1.84,0.583682,0.214862,0.223427,0.145393,0.15304,0,11.6673,-0.00909424,0.000325689,-0.0269515,-2.28143,-0.0451105,0.5,0.212531,0,0.686084,0.347793,0.450074,12.2385,23.7
93,1.86,0.615847,0.226392,0.234229,0.155225,0.15438,0,13.1082,0.00435081,-0.00618268,-0.0593143,-2.29079,-0.0304789,0.5,0.208011,0,0.699247,0.356283,0.438032,12.1856,23.7
94,1.88,0.67372,0.247838,0.255706,0.170176,0.157286,0,14.5762,-0.00487832,-0.0287611,-0.105895,-2.3128,-0.0279543,0.5,0.203492,0,0.722923,0.379037,0.420869,12.1919,23.7
95,1.9,0.745959,0.270506,0.28811,0.187343,0.159333,0,14.0046,-0.0194924,-0.00253287,-0.0773612,-2.32869,-0.0272459,0.5,0.198972,0,0.748024,0.413249,0.401488,12.196,23.7
96,1.92,0.796929,0.286481,0.310652,0.199795,0.158688,0,13.7475,-0.0273066,0.047818,-0.184345,-2.32384,-0.0322583,0.5,0.194453,0,0.764216,0.436195,0.38682,12.2063,23.4266
97,1.94,0.820346,0.296332,0.320896,0.203119,0.154477,0,14.101,-0.0443493,0.133241,-0.209567,-2.29198,-0.0393104,0.5,0.189933,0,0.771747,0.444176,0.381278,12.1056,22.1336
98,1.96,0.839121,0.304018,0.32972,0.205384,0.150654,0,13.6089,-0.00786312,0.0148921,0.077469,-2.26364,-0.0342655,0.5,0.185414,0,0.775739,0.448484,0.376793,12.0513,21.7538
99,1.98,0.872812,0.314919,0.336957,0.220937,0.149219,0,14.2616,0.00103177,0.0790636,-0.393053,-2.25289,-0.0251905,0.5,0.180895,0,0.788086,0.454269,0.359018,12.0667,21.2685
100,2,0.875837,0.320627,0.320061,0.235149,0.145685,0,11.8275,-0.0378686,0.0493873,0.125109,-2.2275,-0.00504088,0.5,0.176375,0,0.796186,0.432378,0.342582,12.3773,22.2524
101,2.02,0.829242,0.313999,0.286284,0.228959,0.14514,0,11.8808,-0.0237826,0.056465,0.0847032,-2.22367,-0.00182518,0.5,0.171856,0,0.788344,0.397333,0.346546,12.6337,22.5695
102,2.04,0.76961,0.304298,0.245605,0.219706,0.144673,0,10.2997,-0.0125612,-0.00102426,-0.0275796,-2.2205,-0.00186569,0.5,0.167336,0,0.772118,0.350728,0.353572,13.1396,22.5456
103,2.06,0.702723,0.285798,0.209601,0.207324,0.144545,0,11.7263,-0.0102857,0.0409561,-0.155953,-2.21966,-0.00164127,0.5,0.162817,0,0.751168,0.311533,0.363725,13.8596,23.7
104,2.08,0.651043,0.267007,0.1927,0.191337,0.144609,0,13.1426,-0.000751542,0.0215813,-0.0571824,-2.22011,-0.00129643,0.5,0.158297,0,0.731046,0.292673,0.377482,14.0989,23.7
105,2.1,0.59392,0.244556,0.170661,0.178703,0.144478,0,14.0673,0.00340361,0.0280423,-0.0108093,-2.21928,-0.000553012,0.5,0.153778,0,0.707581,0.26898,0.387883,13.9793,23.7
106,2.12,0.533077,0.219278,0.145071,0.168728,0.144334,0,14.4859,0.00372151,0.0277383,0.0329684,-2.21831,-0.000714153,0.5,0.149258,0,0.679877,0.240289,0.395624,13.6008,23.7
107,2.14,0.470823,0.190317,0.119999,0.160507,0.144313,0,14.6467,-0.00287366,0.0161284,0.00672315,-2.21825,-0.00210601,0.5,0.144739,0,0.647573,0.211541,0.40161,13.1232,23.7
108,2.16,0.420393,0.164455,0.111313,0.144626,0.144357,0,14.0563,0.00417735,0.0273619,0.0435632,-2.21853,-0.00300768,0.5,0.14022,0,0.61593,0.19691,0.415255,12.5614,23.7
109,2.18,0.377695,0.142214,0.0892258,0.146255,0.14459,0,13.4599,0.00254045,0.0344542,0.0143536,-2.22025,-0.00490703,0.5,0.1357,0,0.587555,0.168922,0.411387,12.0372,23.5424
110,2.2,0.344485,0.123497,0.0881671,0.13282,0.144876,0,13.017,0.00221965,0.0395339,0.0332343,-2.22212,-0.00687888,0.5,0.131181,0,0.560882,0.160706,0.422582,11.5644,22.824
111,2.22,0.311119,0.103183,0.0832008,0.124736,0.144966,0,13.0752,-0.00119419,0.0419432,0.0533536,-2.22265,-0.00739411,0.5,0.126661,0,0.53273,0.148906,0.428426,11.2098,21.6124
