step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_lin_vel_force_world,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
10,1789952674.890,-0.1269871,-0.1392252,0.3960012,-0.01960483,-0.00244949,-0.2199999,-0.03893816,-0.005707166,0,-0.02726437,-0.0005492707,-0.01726001,-0.0002912301,0.2627996,-0.01012044,-0.0164781,0,-0.01575026,-0.02387187,-0.01669212,0.2037653,0.00629108,-0.001507826,-0.001152822,0.1003995,0.2822514,0.2337198,0.005377061,0.0006666667,25.59772,0.0152301,0.002325067,0.003719792,0.003808181,0.01122169,0,0.15,0.0006666667,-0.02264102,0.2041054,0.9640267,1.564186,38882,1.002809,241.6,19.05988
11,1789952677.399,-0.1177147,-0.1218614,0.3630006,-0.02376421,-0.002118744,-0.12,-0.04083999,-0.005186989,0,-0.02908423,-0.0005084076,-0.008440002,-0.0003738295,0.2859664,-0.009257458,-0.009162165,-0.0004766114,-0.01366876,-0.02037739,-0.01785163,0.1877907,0.04770364,-0.001440895,-0.001056635,0.08432201,0.2592068,0.2356435,0.005442622,0.0004444444,25.59533,0.01447772,0.00215214,0.003360367,0.003522589,0.01650652,0.15,0.1,0.0004444444,-0.02358185,0.2163095,0.9809511,1.522268,39271,1.003314,257.51,21.39065
12,1789952679.954,-0.1473284,-0.1696031,0.4680006,-0.02742006,-0.002148842,-0.07875,-0.05550091,-0.006929404,-2.298013e-05,-0.03917955,-0.0006542999,-0.016285,-0.001006039,0.3076119,-0.01205991,-0.01758667,-0.006002921,-0.01779361,-0.02232086,-0.01900781,0.245321,0.02525704,-0.001800115,-0.001287909,0.1276143,0.3344025,0.3230561,0.005465681,0.0004444444,25.60546,0.01369355,0.002048841,0.002966807,0.003212216,0.01501299,0.1,0.1,0.0004444444,-0.02591966,0.1915244,0.9622116,1.579614,38674,1.004212,275.49,21.85891
13,1789952682.477,-0.1541144,-0.1717979,0.4759096,-0.02895031,-0.002250974,-0.05181818,-0.0543099,-0.006924212,-0.0008237051,-0.03875693,-0.0006648076,-0.01356,-0.0008574502,0.3590633,-0.01179137,-0.01388234,-0.00202652,-0.01775811,-0.02384379,-0.02105504,0.249644,0.05547313,-0.001844016,-0.001326821,0.123109,0.360312,0.355242,0.005358175,0.0001316872,25.61376,0.01274081,0.001818842,0.002626701,0.002937089,0.01542655,0.25,0.1,0.0001316872,-0.02596126,0.1775018,0.9687173,1.54859,39051,1.00429,308.33,25.73844
14,1789952685.025,-0.1553621,-0.1708674,0.4767502,-0.02950721,-0.002640185,-0.07499999,-0.05765565,-0.006924476,-0.001983942,-0.0406862,-0.0006671359,-0.006600001,-0.000749153,0.3884496,-0.01266102,-0.007758064,-0.002285859,-0.01809612,-0.02763057,-0.02256129,0.2472812,0.09014562,-0.001853941,-0.001355487,0.1158381,0.3656906,0.4581454,0.005385044,0.0006666667,25.61505,0.0118572,0.001501984,0.00221657,0.002753603,0.01259817,0,0.2,0.0006666667,-0.02497487,0.1831499,0.9685364,1.573916,38665,1.004199,330.12,27.67146
15,1789952687.578,-0.1891097,-0.2024931,0.5759997,-0.03592834,-0.003270117,-0.1369999,-0.06799149,-0.008293448,-0.0002264708,-0.04743,-0.0008016165,-0.008484001,-0.0006362197,0.48616,-0.01456547,-0.008096638,-0.001845159,-0.02256234,-0.03569333,-0.01913876,0.2982646,0.1190642,-0.002226341,-0.001642348,0.1455843,0.4378403,0.5672771,0.005275888,0.0004444444,25.61833,0.01130613,0.001412446,0.002059564,0.002558229,0.01707118,0.15,0.1,0.0004444444,-0.02543934,0.1918142,0.9714532,1.568566,38702,1.004793,335.8,27.28703
16,1789952690.119,-0.1857298,-0.2021123,0.5677496,-0.03324515,-0.00303684,-0.1158333,-0.06616794,-0.008309893,0,-0.04587532,-0.0007935853,-0.02001667,-0.0008408598,0.377833,-0.01490862,-0.02163301,-0.002044516,-0.02205034,-0.03396943,-0.02119742,0.2953506,0.02981055,-0.002183606,-0.001625456,0.1438316,0.3727669,0.4307199,0.005108093,0.0002962963,25.6257,0.01061867,0.001310938,0.001847028,0.002352607,0.01601442,0.15,0.1,0.0002962963,-0.02707197,0.1616947,0.9628997,1.571322,38790,1.005371,371.79,29.08643
17,1789952692.663,-0.1842908,-0.2008696,0.5669994,-0.03242302,-0.003077692,-0.05250001,-0.06459125,-0.00823844,0,-0.04547255,-0.0007868321,-0.02293,-0.0008211457,0.3607995,-0.01505296,-0.02670169,-0.0006271219,-0.02162345,-0.03060027,-0.02268091,0.2962959,0,-0.002183132,-0.00160606,0.1395343,0.405889,0.3809205,0.005175409,0.0006666667,25.6346,0.01011895,0.001189957,0.001530425,0.002223157,0.01358279,0,0.1,0.0006666667,-0.02425181,0.1559314,0.9691601,1.563134,38820,1.00543,386.24,30.45615
18,1789952695.204,-0.2225974,-0.2369029,0.6839988,-0.04341919,-0.00419587,-0.1849999,-0.07133342,-0.009884901,-0.002719585,-0.05144196,-0.0009509958,-0.02327334,-0.0005964196,0.4840831,-0.01792065,-0.02550947,0,-0.02583706,-0.0449849,-0.02278685,0.3522089,0.03616373,-0.002618979,-0.002022172,0.1662477,0.4658465,0.5293618,0.005039487,0.0002962963,25.6162,0.009753336,0.001136155,0.001455867,0.002121828,0.0169305,0.2,0.1,0.0002962963,-0.02700429,0.1729265,0.9561102,1.578861,38779,1.004152,413.16,33.24766
19,1789952697.755,-0.1727431,-0.1810803,0.5249996,-0.0335528,-0.002548223,-0.005,-0.07044473,-0.007664507,-8.593202e-05,-0.04783374,-0.0007285365,-0.01766,-0.00135628,0.3574499,-0.0138772,-0.01674766,-0.0004009632,-0.02108516,-0.02729412,-0.02408803,0.2761957,0.05544778,-0.002127353,-0.001391467,0.1530958,0.4774185,0.4320349,0.004929115,0.0006666667,25.5921,0.009347692,0.0009881976,0.001368368,0.002062012,0.01390531,0,0.1,0.0006666667,-0.02599313,0.1328456,0.9726951,1.572031,38630,1.002433,418.08,33.53958
20,1789952700.306,-0.2216409,-0.2401281,0.6739987,-0.04165984,-0.003972969,-0.1194444,-0.07720603,-0.009784536,-0.0002895662,-0.05463566,-0.0009386499,-0.02173334,-0.0008379614,0.4795615,-0.01777171,-0.02252348,-0.0008658102,-0.02608175,-0.04034615,-0.024237,0.3491612,0.0548177,-0.002636273,-0.001919304,0.1681552,0.5059981,0.5400099,0.004855531,0.0006666667,25.56577,0.00893726,0.0008878384,0.001196532,0.001997359,0.0156779,0.1,0.1,0.0006666667,-0.02403772,0.1202277,0.9597511,1.585599,38621,1.001145,462.27,37.11839
21,1789952702.849,-0.2515936,-0.2777121,0.7754979,-0.04390187,-0.004686601,-0.2257142,-0.08240645,-0.01134686,-9.988658e-05,-0.05736335,-0.001081849,-0.02315143,-0.0006688432,0.5899579,-0.02020622,-0.02333169,0,-0.02898637,-0.04655319,-0.02387992,0.3998224,0.07511923,-0.002976696,-0.002296945,0.2013804,0.4813569,0.6385579,0.004800171,0.0004444444,25.52827,0.008526788,0.0007971285,0.001033526,0.001895963,0.01632513,0.1,0.05,0.0004444444,-0.02813976,0.1344598,0.9658887,1.571004,38749,0.9992051,479.2,38.98068
22,1789952705.418,-0.274692,-0.3094989,0.8279983,-0.05024338,-0.004806054,-0.2066666,-0.09373914,-0.01243848,0,-0.06625749,-0.00115792,-0.02852,-0.00131292,0.5768504,-0.02186807,-0.03005129,0,-0.03127223,-0.04951284,-0.02996519,0.4280599,0.05194731,-0.003153182,-0.002423773,0.2003233,0.5726274,0.7441391,0.004685975,0.0001975309,25.50336,0.008213961,0.0007737541,0.0009649362,0.001789296,0.01628463,0.2,0.1,0.0001975309,-0.0283979,0.1248872,0.9702234,1.592433,38360,0.9981189,513.89,41.96471
23,1789952707.982,-0.2627943,-0.281614,0.8087992,-0.04675518,-0.004741568,-0.1609999,-0.09365528,-0.0114561,-0.0003207224,-0.06647611,-0.001126911,-0.033268,-0.001214723,0.5243402,-0.02106034,-0.03657433,-0.0006964536,-0.03117657,-0.05022483,-0.02817635,0.4181714,0.006634694,-0.003127988,-0.002347878,0.1964165,0.5317975,0.5869333,0.004623162,0.0004444444,25.46763,0.007894807,0.0007001241,0.0008359122,0.001735609,0.01373425,0.05,0.15,0.0004444444,-0.0264727,0.1297058,0.9774542,1.57992,38439,0.994801,518.4,41.41215
24,1789952710.556,-0.2324964,-0.2438042,0.7015001,-0.04473491,-0.003429058,-0.03666667,-0.08386904,-0.01005027,-0.004002781,-0.0588204,-0.0009763983,-0.0253,-0.001171484,0.467117,-0.01778355,-0.02891525,0,-0.02567515,-0.03409995,-0.02609494,0.3686261,0.03008234,-0.002684683,-0.001944693,0.1853034,0.4792615,0.6424837,0.00454361,0.0006666667,25.41114,0.007660924,0.0006662676,0.00079103,0.001660016,0.01530037,0.05,0.1,0.0006666667,-0.02506729,0.1132893,0.9709535,1.597271,38277,0.9922868,524.2,42.63871
25,1789952713.110,-0.3055577,-0.3300797,0.9360008,-0.05529654,-0.004651608,-0.2549999,-0.1049483,-0.01285944,-0.000610537,-0.07197758,-0.001315113,-0.00772,-0.001163055,0.8495525,-0.02478711,-0.008592626,0,-0.03327563,-0.03891084,-0.03715147,0.4856602,0.2201791,-0.003584696,-0.002702398,0.2753702,0.6424968,0.9570937,0.004474335,0.0004444444,25.35476,0.007531129,0.0006490354,0.0007616355,0.001646122,0.01651666,0.1,0.05,0.0004444444,-0.02779312,0.1072739,0.9517138,1.595165,38597,0.9893953,574.93,46.8045
26,1789952715.642,-0.314656,-0.3388915,0.9720016,-0.05806264,-0.00553157,-0.1583333,-0.1074,-0.01428894,0,-0.07569005,-0.001356934,-0.03420667,-0.001134922,0.6670178,-0.02486885,-0.03921088,0,-0.03641185,-0.05318915,-0.03235642,0.5031613,0.03694997,-0.003672697,-0.002820322,0.2286719,0.6912264,0.6421554,0.004428841,0.0004444444,25.3166,0.007409079,0.0006150513,0.0007730839,0.001592103,0.01692316,0.1,0.1,0.0004444444,-0.02694197,0.09197331,0.9473023,1.579087,38910,0.9873356,613.03,49.68106
27,1789952718.199,-0.3299086,-0.3581855,1.008003,-0.05633178,-0.00571973,-0.2316666,-0.1128884,-0.01438597,-0.009502335,-0.07855666,-0.001398638,-0.02698667,-0.001459318,0.7585686,-0.02699411,-0.03087098,0,-0.03862866,-0.05881837,-0.03359645,0.5199225,0.09878366,-0.003856983,-0.002863003,0.2663939,0.6601903,0.8668973,0.00435216,0.0004444444,25.26358,0.00719744,0.0005815312,0.0007426456,0.001521103,0.01717234,0.1,0.1,0.0004444444,-0.02602573,0.1071323,0.947612,1.595009,38662,0.9844673,623.4,50.12995
28,1789952720.757,-0.2649266,-0.2835541,0.8067023,-0.05003342,-0.004626253,-0.126,-0.09250854,-0.01148282,-0.004222266,-0.06593006,-0.001120393,-0.032608,-0.001372376,0.5389606,-0.02051291,-0.03416909,-0.001581667,-0.03168884,-0.04713137,-0.0297957,0.4166757,0.02218074,-0.003086228,-0.002297369,0.2091832,0.5091212,0.63544,0.004181277,0.0004444444,25.22714,0.006861358,0.0005307589,0.0006729937,0.001476328,0.01287334,0.1,0.1,0.0004444444,-0.0213676,0.1155315,0.9474626,1.605328,38508,0.9818201,651.15,52.94714
29,1789952723.257,-0.3527104,-0.394734,1.080004,-0.06533107,-0.006208026,-0.2499999,-0.1183259,-0.0155669,-0.001028525,-0.08452688,-0.001509186,-0.03828,-0.001336924,0.7714772,-0.02837594,-0.04103206,0,-0.04002089,-0.05950681,-0.03330235,0.5585092,0.05504521,-0.004124275,-0.003120337,0.2805118,0.6796011,0.6666638,0.004132759,0.0001975309,25.1516,0.006754856,0.0005071994,0.0006549295,0.001459969,0.01582868,0.2,0.1,0.0001975309,-0.02717549,0.08094198,0.9401646,1.553663,39418,0.9779068,681.45,54.94427
30,1789952725.790,-0.3645074,-0.3914017,1.10663,-0.06390509,-0.005900031,-0.13375,-0.1323597,-0.01597469,-0.0007179541,-0.09068504,-0.001538548,-0.036535,-0.001798709,0.8032405,-0.02815823,-0.04030166,-0.00106464,-0.04415452,-0.06086339,-0.03362448,0.5763685,0.08111875,-0.004316529,-0.003077516,0.2828355,0.631225,0.8661705,0.004025859,0.0004444444,25.097,0.006551751,0.0005008838,0.0006238738,0.001401134,0.01423046,0.05,0.15,0.0004444444,-0.02875902,0.09570935,0.9404585,1.586882,38896,0.9748012,718.37,58.67013
31,1789952728.329,-0.3732516,-0.3955884,1.152006,-0.06930761,-0.005121729,-0.01,-0.1338047,-0.01626666,0,-0.09318493,-0.001593154,-0.05557999,-0.002473955,0.743652,-0.02923824,-0.05659774,0,-0.04343119,-0.05345403,-0.04206206,0.609464,0,-0.004397358,-0.003031879,0.2648322,0.7893762,0.8569395,0.00395483,0.0001975309,25.02805,0.006418672,0.0004754322,0.0006221096,0.001366301,0.01467374,0.15,0.05,0.0001975309,-0.03109076,0.1281754,0.947109,1.585335,38817,0.9709261,748.28,62.50351
32,1789952730.885,-0.387292,-0.4140966,1.188007,-0.06928441,-0.006892314,-0.2374999,-0.1266738,-0.01706709,0,-0.0881823,-0.001658005,-0.035955,-0.001722459,0.8815155,-0.03123198,-0.04250076,0,-0.04520088,-0.06816544,-0.04043722,0.613742,0.08664604,-0.004507936,-0.003332665,0.3150783,0.7031681,0.9877433,0.003914756,0.0004444444,24.97595,0.006283107,0.0004675254,0.0005992347,0.001301591,0.01116711,0,0.1,0.0004444444,-0.02697716,0.07719675,0.9434872,1.606223,38554,0.9681466,767.59,63.6639
33,1789952733.437,-0.4031095,-0.4294005,1.224007,-0.07427573,-0.007403342,-0.2299999,-0.1380269,-0.01712157,-0.002351842,-0.09680867,-0.001704312,-0.022425,-0.001744478,1.031405,-0.03266412,-0.02417614,0,-0.04740025,-0.07585716,-0.03674088,0.628249,0.206252,-0.00473214,-0.003637386,0.320228,0.74159,1.079498,0.003788342,0.0001975309,24.90524,0.006103936,0.0004587017,0.0005717342,0.001285158,0.01654627,0.2,0.1,0.0001975309,-0.03079256,0.07863239,0.9420271,1.603406,38619,0.9648352,779.61,63.81159
34,1789952735.982,-0.4097376,-0.4409543,1.260008,-0.07624009,-0.006763497,-0.1578571,-0.1415895,-0.01776825,-0.000139559,-0.09967992,-0.00175276,-0.03500571,-0.002117883,0.9771693,-0.03258447,-0.03683417,0,-0.04858268,-0.06629698,-0.04158723,0.6543428,0.1472073,-0.004828697,-0.003516517,0.3396996,0.8121487,1.11599,0.003762785,0.0004444444,24.85741,0.006019402,0.0004288557,0.0005393014,0.00128846,0.01165074,0,0.1,0.0004444444,-0.02691159,0.06963068,0.9440284,1.594694,38721,0.9614971,824.93,68.07298
35,1789952738.542,-0.418859,-0.4499408,1.296009,-0.0759486,-0.007304234,-0.1866666,-0.1344908,-0.01840853,-0.0001335275,-0.09455859,-0.00179609,-0.04705333,-0.001587593,0.9085705,-0.03336492,-0.05408902,0,-0.04792662,-0.0719059,-0.04191766,0.673263,0.03692084,-0.004916114,-0.003697549,0.3249199,0.911235,0.9936082,0.00368675,0.0001316872,24.77674,0.005965796,0.0004335706,0.0005629057,0.00128257,0.01568313,0.2,0.05,0.0001316872,-0.03097925,0.06058601,0.9379559,1.615843,38493,0.9574955,849.71,71.3828
36,1789952741.067,-0.4340828,-0.4602217,1.33201,-0.08505738,-0.007551522,-0.2549999,-0.1484204,-0.01851192,-0.0007858718,-0.1045505,-0.001838452,-0.04712,-0.001520373,1.038255,-0.03251712,-0.04588316,0,-0.05278134,-0.08337346,-0.04569039,0.6892094,0.1094061,-0.005187567,-0.003749232,0.3759891,0.8016788,1.023406,0.003653605,0.0004444444,24.72371,0.00591809,0.0004186902,0.0005369279,0.001308867,0.01155373,0,0.15,0.0004444444,-0.02180795,0.06875218,0.9432771,1.568897,39131,0.9544026,856.04,71.69897
37,1789952743.675,-0.4418152,-0.4823014,1.368011,-0.07887401,-0.006721496,-0.0925,-0.1518784,-0.01940575,-0.02314968,-0.1067222,-0.00190428,-0.02898,-0.002360208,1.119082,-0.03486992,-0.02976726,0,-0.05136687,-0.06409603,-0.04153084,0.7157075,0.2213069,-0.005192348,-0.003795872,0.373145,0.9138809,1.241036,0.003552113,8.779149e-05,24.65081,0.005777554,0.0004211645,0.0005234848,0.001280792,0.01689274,0.3,0.1,8.779149e-05,-0.02572509,0.07768332,0.998035,1.603143,37792,0.9513668,874.58,74.3425
38,1789952746.282,-0.4508649,-0.4803129,1.404011,-0.08042835,-0.00808526,-0.2192856,-0.1523824,-0.02015326,-0.0006049073,-0.106091,-0.001957729,-0.04830285,-0.001679493,1.026169,-0.03505238,-0.052463,0,-0.05477111,-0.0784837,-0.0445358,0.7269368,0.08988198,-0.005352498,-0.003957275,0.3594145,0.9028618,1.107037,0.003533847,0.0004444444,24.60566,0.005707552,0.0004125181,0.0005031993,0.001257988,0.01160814,0,0.2,0.0004444444,-0.02567001,0.07056231,1.003345,1.597244,37800,0.948252,902.38,76.07478
39,1789952748.871,-0.4665295,-0.499026,1.440012,-0.08730859,-0.006957385,-0.059,-0.1641738,-0.02025238,-0.01362197,-0.1165309,-0.002007103,-0.05551199,-0.00273479,1.001555,-0.0361692,-0.06030988,0,-0.05475404,-0.06928157,-0.0488453,0.7549565,0.06330945,-0.005503101,-0.003917846,0.3667408,0.9219543,0.9912676,0.003528814,0.0002962963,24.53061,0.005654536,0.000405197,0.0004784971,0.001242028,0.0175196,0.15,0.1,0.0002962963,-0.02915632,0.06155871,0.9934585,1.588806,38068,0.9452073,939.16,78.23544
40,1789952751.447,-0.4656039,-0.5051061,1.476013,-0.08217278,-0.008143641,-0.2562499,-0.1556642,-0.02115583,-0.0009164414,-0.1102287,-0.00205394,-0.035625,-0.001669327,1.186383,-0.03730689,-0.04005001,0,-0.05621291,-0.07750909,-0.0461117,0.7635018,0.1864911,-0.005588213,-0.004134265,0.3949536,0.7928943,1.393058,0.00342313,0.0001975309,24.47642,0.005511743,0.0003935681,0.0004508338,0.001244211,0.01525227,0.15,0.1,0.0001975309,-0.02990235,0.0725593,0.9932954,1.575455,38269,0.9418841,968.72,80.33395
41,1789952754.048,-0.4789683,-0.4930658,1.498514,-0.08489092,-0.007028844,-0.11,-0.1512273,-0.02052567,-0.0006465769,-0.1084743,-0.002083283,-0.0131,-0.001757922,1.343462,-0.03832594,-0.01660819,0,-0.05425487,-0.07265627,-0.04288252,0.7868478,0.3342822,-0.005585156,-0.004057722,0.4379314,0.9543289,1.650713,0.003396908,0.0004444444,24.42116,0.005435162,0.0003708997,0.0004234032,0.001243952,0.0124869,0,0.1,0.0004444444,-0.02644083,0.06233596,1.002205,1.592054,37892,0.9387007,990,83.7476
42,1789952756.641,-0.4521304,-0.4805308,1.415512,-0.08033416,-0.007125733,-0.1549999,-0.1574442,-0.01969456,-0.000371096,-0.1096003,-0.001969465,-0.04400999,-0.002278873,1.065089,-0.03510948,-0.04862919,-4.987028e-05,-0.0554973,-0.07023399,-0.04029764,0.7385035,0.1224708,-0.005402478,-0.003883319,0.3891996,0.8546041,1.082633,0.003317726,0.0002962963,24.34758,0.00536048,0.0003634619,0.0004215461,0.001257746,0.01737161,0.15,0.1,0.0002962963,-0.02644155,0.07136202,0.9940119,1.592855,38001,0.9355078,994.58,84.29331
43,1789952759.225,-0.4821354,-0.5123101,1.498514,-0.08696859,-0.007563798,-0.12125,-0.1668206,-0.02068913,-0.002681995,-0.1157444,-0.002082531,-0.05221999,-0.002557905,1.085325,-0.03696274,-0.05882967,-0.0002402616,-0.05787461,-0.07448524,-0.0441981,0.7820325,0.08300363,-0.005715006,-0.004118347,0.3993364,0.9532824,1.139926,0.003281551,0.0002962963,24.29398,0.00528766,0.0003505671,0.0004124373,0.001243105,0.01608803,0.1,0.1,0.0002962963,-0.02783081,0.07659103,0.9948883,1.582349,38143,0.9326888,996.27,85.25209
