attempt,step,time_s,phase,jaw_centre_error_m,lateral_error_m,along_error_m,tip_goal_error_m,jaw_command_m,approach_elevation_deg,jaw_tilt_deg,base_height_m,base_shift_m,base_yaw_deg,arm_speed_rad_s,finger_contact_n,forearm_contact_n,fell,cup_lift_m,cup_tilt_deg
2,126,2.52,settle,0.01224,0.00663,0.01029,0.03647,0.03,-18.16,34.1,0.3128,0.0385,1.686,1.73,0.0,0.0,0,0.0,0.0
3,126,2.52,settle,0.01048,0.00313,0.01,0.03292,0.03,-17.66,37.63,0.3146,0.0372,1.474,1.73,0.0,0.0,0,0.0,0.0
4,126,2.52,settle,0.01158,0.0066,0.00952,0.03621,0.03,-19.05,36.23,0.3144,0.0405,1.655,1.73,0.0,0.0,0,0.0,0.0
5,126,2.52,settle,0.01225,0.00852,0.0088,0.03796,0.03,-17.58,38.62,0.3144,0.0397,1.704,1.73,0.0,0.0,0,0.0,0.0
6,126,2.52,settle,0.0117,0.00158,0.0116,0.03256,0.03,-17.44,16.28,0.3115,0.036,1.718,1.73,0.0,0.0,0,0.0,0.0
7,126,2.52,settle,0.01625,0.01171,0.01127,0.03013,0.03,-16.69,18.51,0.3104,0.0349,1.078,1.73,0.0,0.0,0,0.0,0.0
8,126,2.52,settle,0.0168,0.01163,0.01212,0.0333,0.03,-17.26,25.84,0.3122,0.0356,0.632,1.73,0.0,0.0,0,0.0,0.0
9,126,2.52,settle,0.01063,0.00376,0.00994,0.03155,0.03,-16.63,28.1,0.3123,0.04,1.841,1.73,0.0,0.0,0,0.0,0.0
10,126,2.52,settle,0.01962,0.01284,0.01483,0.02991,0.03,-17.97,11.24,0.3125,0.0302,1.172,1.73,0.0,0.0,0,0.0,0.0
11,126,2.52,settle,0.01771,0.01211,0.01292,0.0289,0.03,-15.16,13.25,0.3093,0.0366,1.487,1.73,0.0,0.0,0,0.0,0.0
12,126,2.52,settle,0.01897,0.01346,0.01338,0.03613,0.03,-17.65,9.91,0.3105,0.0323,1.195,1.73,0.0,0.0,0,0.0,0.0
13,126,2.52,settle,0.01313,0.00597,0.01169,0.03311,0.03,-19.12,11.89,0.3136,0.0316,1.547,1.73,0.0,0.0,0,0.0,0.0
14,126,2.52,settle,0.01865,0.00897,0.01636,0.02646,0.03,-18.4,14.86,0.3132,0.0317,0.67,1.73,0.0,0.0,0,0.0,0.0
15,126,2.52,settle,0.02453,0.01605,0.01855,0.02711,0.03,-17.58,10.27,0.3126,0.0313,1.53,1.73,0.0,0.0,0,0.0,0.0
0,127,2.54,settle,0.01546,0.01207,0.00966,0.03426,0.03,-18.02,14.0,0.3137,0.0316,0.908,1.73,0.0,0.0,0,0.0,0.0
1,127,2.54,settle,0.01185,0.00668,0.00978,0.0263,0.03,-17.64,6.04,0.3131,0.036,1.953,1.73,0.0,0.0,0,0.0,0.0
2,127,2.54,settle,0.01033,0.00553,0.00872,0.03521,0.03,-18.03,29.25,0.3125,0.0386,1.672,1.73,0.0,0.0,0,0.0,0.0
3,127,2.54,settle,0.00874,0.00242,0.0084,0.03206,0.03,-17.93,32.5,0.3144,0.0374,1.46,1.73,0.0,0.0,0,0.0,0.0
4,127,2.54,settle,0.00976,0.00472,0.00854,0.03442,0.03,-19.0,31.37,0.3142,0.0406,1.643,1.73,0.0,0.0,0,0.0,0.0
5,127,2.54,settle,0.01029,0.0069,0.00763,0.03645,0.03,-17.57,33.71,0.3142,0.0398,1.702,1.73,0.0,0.0,0,0.0,0.0
6,127,2.54,settle,0.01183,0.0025,0.01156,0.03026,0.03,-17.13,11.33,0.3112,0.0362,1.708,1.73,0.0,0.0,0,0.0,0.0
7,127,2.54,settle,0.01617,0.01173,0.01112,0.02835,0.03,-16.86,13.3,0.3103,0.0351,1.059,1.73,0.0,0.0,0,0.0,0.0
8,127,2.54,settle,0.01596,0.01189,0.01064,0.03269,0.03,-17.25,20.94,0.312,0.0357,0.616,1.73,0.0,0.0,0,0.0,0.0
9,127,2.54,settle,0.01093,0.00489,0.00977,0.02822,0.03,-16.56,23.2,0.3121,0.0401,1.852,1.73,0.0,0.0,0,0.0,0.0
10,127,2.54,settle,0.01773,0.01169,0.01333,0.02602,0.03,-18.67,6.91,0.3126,0.0301,1.178,1.73,0.0,0.0,0,0.0,0.0
11,127,2.54,settle,0.01989,0.01593,0.01191,0.0274,0.03,-15.01,8.28,0.3091,0.0368,1.474,1.73,0.0,0.0,0,0.0,0.0
12,127,2.54,settle,0.01832,0.01402,0.01179,0.0359,0.03,-17.82,5.4,0.3103,0.0323,1.157,1.73,0.0,0.0,0,0.0,0.0
13,127,2.54,settle,0.01227,0.00667,0.0103,0.03342,0.03,-19.18,7.14,0.3135,0.0317,1.5,1.73,0.0,0.0,0,0.0,0.0
14,127,2.54,settle,0.01818,0.00828,0.01619,0.02749,0.03,-18.75,10.37,0.3133,0.0319,0.644,1.73,0.0,0.0,0,0.0,0.0
15,127,2.54,settle,0.02462,0.01791,0.0169,0.02485,0.03,-18.01,6.01,0.3127,0.0313,1.521,1.73,0.0,0.0,0,0.0,0.0
0,128,2.56,settle,0.01491,0.01233,0.00837,0.03299,0.03,-18.03,9.07,0.3136,0.0317,0.879,1.73,0.0,0.0,0,0.0,0.0
1,128,2.56,settle,0.01174,0.00792,0.00867,0.02453,0.03,-17.88,5.42,0.313,0.0361,1.914,1.73,0.0,0.0,0,0.0,0.0
2,128,2.56,settle,0.00874,0.00442,0.00753,0.03403,0.03,-17.95,24.44,0.3123,0.0387,1.659,1.73,0.0,0.0,0,0.0,0.0
3,128,2.56,settle,0.00697,0.00179,0.00674,0.0317,0.03,-17.94,27.52,0.3143,0.0375,1.43,1.73,0.0,0.0,0,0.0,0.0
4,128,2.56,settle,0.00856,0.00451,0.00728,0.03431,0.03,-19.1,26.26,0.314,0.0407,1.613,1.73,0.0,0.0,0,0.0,0.0
5,128,2.56,settle,0.00801,0.00474,0.00645,0.03436,0.03,-17.5,28.82,0.314,0.04,1.699,1.73,0.0,0.0,0,0.0,0.0
6,128,2.56,settle,0.01345,0.00753,0.01114,0.02748,0.03,-16.8,6.56,0.311,0.0363,1.698,1.73,0.0,0.0,0,0.0,0.0
7,128,2.56,settle,0.01629,0.01221,0.01078,0.02886,0.03,-16.95,8.21,0.3101,0.0353,1.006,1.73,0.0,0.0,0,0.0,0.0
8,128,2.56,settle,0.0153,0.01212,0.00933,0.03038,0.03,-17.24,16.27,0.3118,0.0358,0.611,1.73,0.0,0.0,0,0.0,0.0
9,128,2.56,settle,0.01101,0.00564,0.00946,0.02638,0.03,-16.54,18.09,0.3119,0.0403,1.838,1.73,0.0,0.0,0,0.0,0.0
10,128,2.56,settle,0.01586,0.01103,0.0114,0.02589,0.03,-18.92,4.49,0.3127,0.03,1.116,1.729,0.0,0.0,0,0.0,0.0
11,128,2.56,settle,0.02213,0.01866,0.01189,0.02539,0.03,-15.11,4.2,0.309,0.0369,1.467,1.729,0.0,0.0,0,0.0,0.0
12,128,2.56,settle,0.01713,0.01301,0.01114,0.03284,0.03,-18.16,3.82,0.3102,0.0323,1.136,1.73,0.0,0.0,0,0.0,0.0
13,128,2.56,settle,0.01004,0.00542,0.00845,0.02892,0.03,-19.58,4.5,0.3134,0.0318,1.496,1.73,0.0,0.0,0,0.0,0.0
14,128,2.56,settle,0.01814,0.00871,0.01591,0.02767,0.03,-19.04,6.06,0.3134,0.032,0.617,1.73,0.0,0.0,0,0.0,0.0
15,128,2.56,settle,0.02343,0.01708,0.01604,0.02615,0.03,-17.91,5.07,0.3128,0.0313,1.453,1.687,0.0,0.0,0,0.0,0.0
0,129,2.58,settle,0.01343,0.01159,0.00679,0.02958,0.03,-18.34,4.88,0.3134,0.0318,0.857,1.73,0.0,0.0,0,0.0,0.0
1,129,2.58,settle,0.01273,0.00879,0.00921,0.02404,0.03,-18.05,3.43,0.313,0.0363,1.879,1.728,0.0,0.0,0,0.0,0.0
2,129,2.58,settle,0.00727,0.00204,0.00698,0.03178,0.03,-17.89,19.73,0.3122,0.0388,1.654,1.73,0.0,0.0,0,0.0,0.0
3,129,2.58,settle,0.00589,0.00123,0.00576,0.03104,0.03,-17.79,22.75,0.3142,0.0377,1.403,1.73,0.0,0.0,0,0.0,0.0
4,129,2.58,settle,0.00775,0.00455,0.00627,0.03444,0.03,-19.04,21.36,0.3138,0.0408,1.574,1.73,0.0,0.0,0,0.0,0.0
5,129,2.58,settle,0.00598,0.00258,0.00539,0.03207,0.03,-17.46,23.93,0.3139,0.0401,1.697,1.73,0.0,0.0,0,0.0,0.0
6,129,2.58,settle,0.01525,0.01067,0.0109,0.02479,0.03,-16.75,4.12,0.3108,0.0365,1.698,1.73,0.0,0.0,0,0.0,0.0
7,129,2.58,settle,0.01708,0.01464,0.0088,0.02503,0.03,-17.16,4.55,0.3099,0.0353,0.997,1.729,0.0,0.0,0,0.0,0.0
8,129,2.58,settle,0.01527,0.01253,0.00873,0.02886,0.03,-17.34,11.54,0.3116,0.0359,0.595,1.73,0.0,0.0,0,0.0,0.0
9,129,2.58,settle,0.01065,0.00553,0.00911,0.02602,0.03,-16.43,13.02,0.3116,0.0404,1.809,1.73,0.0,0.0,0,0.0,0.0
10,129,2.58,settle,0.01618,0.01282,0.00988,0.02288,0.03,-19.12,4.65,0.3127,0.03,1.092,1.73,0.0,0.0,0,0.0,0.0
11,129,2.58,settle,0.02436,0.02131,0.01179,0.02204,0.03,-15.25,4.72,0.3089,0.0371,1.439,1.73,0.0,0.0,0,0.0,0.0
12,129,2.58,settle,0.01781,0.01339,0.01175,0.02874,0.03,-18.31,4.79,0.31,0.0323,1.122,1.729,0.0,0.0,0,0.0,0.0
13,129,2.58,settle,0.00991,0.00496,0.00858,0.02737,0.03,-19.87,4.77,0.3133,0.0319,1.457,1.73,0.0,0.0,0,0.0,0.0
14,129,2.58,settle,0.01775,0.00864,0.0155,0.02796,0.03,-18.83,5.08,0.3135,0.0321,0.586,1.544,0.0,0.0,0,0.0,0.0
15,129,2.58,settle,0.02272,0.01659,0.01553,0.02591,0.03,-18.24,3.82,0.313,0.0314,1.398,1.73,0.0,0.0,0,0.0,0.0
0,130,2.6,settle,0.01269,0.01077,0.00671,0.02739,0.03,-18.58,4.08,0.3133,0.0319,0.821,1.73,0.0,0.0,0,0.0,0.0
1,130,2.6,settle,0.01423,0.01041,0.00971,0.02297,0.03,-18.08,3.49,0.3131,0.0365,1.857,1.73,0.0,0.0,0,0.0,0.0
2,130,2.6,settle,0.00689,0.00207,0.00657,0.02913,0.03,-17.83,14.94,0.312,0.039,1.651,1.73,0.0,0.0,0,0.0,0.0
3,130,2.6,settle,0.0059,0.00168,0.00566,0.02866,0.03,-17.67,18.12,0.314,0.0378,1.398,1.73,0.0,0.0,0,0.0,0.0
4,130,2.6,settle,0.00696,0.00326,0.00615,0.03333,0.03,-18.91,16.66,0.3136,0.0409,1.547,1.73,0.0,0.0,0,0.0,0.0
5,130,2.6,settle,0.00453,0.00122,0.00436,0.03074,0.03,-17.46,18.94,0.3137,0.0402,1.682,1.73,0.0,0.0,0,0.0,0.0
6,130,2.6,settle,0.016,0.01048,0.01209,0.02505,0.03,-16.8,3.93,0.3107,0.0367,1.645,1.73,0.0,0.0,0,0.0,0.0
7,130,2.6,settle,0.01856,0.01678,0.00793,0.02166,0.03,-17.19,5.09,0.3098,0.0354,0.978,1.73,0.0,0.0,0,0.0,0.0
8,130,2.6,settle,0.01596,0.01331,0.0088,0.02684,0.03,-17.55,6.89,0.3115,0.036,0.582,1.73,0.0,0.0,0,0.0,0.0
9,130,2.6,settle,0.01101,0.00646,0.00892,0.02574,0.03,-16.31,8.15,0.3115,0.0405,1.781,1.73,0.0,0.0,0,0.0,0.0
10,130,2.6,settle,0.0137,0.00958,0.00979,0.02579,0.03,-19.2,4.88,0.3129,0.03,1.013,1.73,0.0,0.0,0,0.0,0.0
11,130,2.6,settle,0.02642,0.02303,0.01294,0.02223,0.03,-15.21,3.39,0.3089,0.0372,1.396,1.729,0.0,0.0,0,0.0,0.0
12,130,2.6,settle,0.01993,0.01462,0.01355,0.03094,0.03,-18.02,3.2,0.3099,0.0324,1.059,1.728,0.0,0.0,0,0.0,0.0
13,130,2.6,settle,0.01039,0.00351,0.00977,0.02881,0.03,-20.08,3.35,0.3133,0.0321,1.405,1.729,0.0,0.0,0,0.0,0.0
14,130,2.6,settle,0.01809,0.0098,0.0152,0.02966,0.03,-18.32,3.39,0.3136,0.0322,0.549,1.73,0.0,0.0,0,0.0,0.0
15,130,2.6,settle,0.02188,0.01441,0.01646,0.02646,0.03,-18.58,4.87,0.3132,0.0315,1.34,1.729,0.0,0.0,0,0.0,0.0
0,131,2.62,settle,0.01395,0.01272,0.00571,0.0223,0.03,-18.79,4.84,0.3132,0.032,0.797,1.73,0.0,0.0,0,0.0,0.0
1,131,2.62,settle,0.01428,0.01065,0.00951,0.02276,0.03,-17.83,4.21,0.313,0.0366,1.82,1.73,0.0,0.0,0,0.0,0.0
2,131,2.62,settle,0.00723,0.00417,0.00591,0.02772,0.03,-17.79,9.89,0.3119,0.039,1.644,1.73,0.0,0.0,0,0.0,0.0
3,131,2.62,settle,0.00736,0.00484,0.00555,0.02571,0.03,-17.65,13.39,0.3139,0.038,1.397,1.73,0.0,0.0,0,0.0,0.0
4,131,2.62,settle,0.00642,0.0008,0.00637,0.03023,0.03,-18.76,12.03,0.3135,0.041,1.535,1.73,0.0,0.0,0,0.0,0.0
5,131,2.62,settle,0.00347,0.00042,0.00345,0.03018,0.03,-17.47,13.98,0.3135,0.0403,1.661,1.73,0.0,0.0,0,0.0,0.0
6,131,2.62,settle,0.01648,0.00976,0.01328,0.0259,0.03,-16.89,3.29,0.3107,0.0369,1.599,1.73,0.0,0.0,0,0.0,0.0
7,131,2.62,settle,0.01792,0.01518,0.00952,0.02268,0.03,-17.38,3.18,0.3098,0.0355,0.922,1.729,0.0,0.0,0,0.0,0.0
8,131,2.62,settle,0.0171,0.01476,0.00864,0.02495,0.03,-17.66,4.3,0.3114,0.036,0.567,1.691,0.0,0.0,0,0.0,0.0
9,131,2.62,settle,0.01203,0.00831,0.00869,0.02457,0.03,-16.31,4.35,0.3113,0.0406,1.769,1.676,0.0,0.0,0,0.0,0.0
10,131,2.62,settle,0.01524,0.01121,0.01033,0.02337,0.03,-19.56,3.93,0.313,0.03,0.994,1.73,0.0,0.0,0,0.0,0.0
11,131,2.62,settle,0.0276,0.02391,0.01378,0.02241,0.03,-15.2,2.6,0.3089,0.0374,1.367,1.729,0.0,0.0,0,0.0,0.0
12,131,2.62,settle,0.02187,0.01683,0.01396,0.03112,0.03,-17.76,2.5,0.3098,0.0324,1.03,1.729,0.0,0.0,0,0.0,0.0
13,131,2.62,settle,0.01033,0.00323,0.00981,0.02952,0.03,-19.98,3.41,0.3133,0.0322,1.358,1.73,0.0,0.0,0,0.0,0.0
14,131,2.62,settle,0.01888,0.01269,0.01399,0.02945,0.03,-17.86,4.09,0.3137,0.0323,0.526,1.73,0.0,0.0,0,0.0,0.0
15,131,2.62,settle,0.02351,0.01581,0.0174,0.02624,0.03,-18.78,3.97,0.3135,0.0316,1.305,1.729,0.0,0.0,0,0.0,0.0
0,132,2.64,settle,0.01729,0.01597,0.0066,0.01982,0.03,-18.74,3.53,0.313,0.0321,0.77,1.728,0.0,0.0,0,0.0,0.0
1,132,2.64,settle,0.01555,0.01197,0.00992,0.02264,0.03,-17.52,3.58,0.3129,0.0367,1.802,1.73,0.0,0.0,0,0.0,0.0
2,132,2.64,settle,0.00867,0.00708,0.00502,0.02687,0.03,-17.54,5.25,0.3117,0.0391,1.625,1.73,0.0,0.0,0,0.0,0.0
3,132,2.64,settle,0.00826,0.00625,0.00541,0.0254,0.03,-17.47,8.43,0.3138,0.0381,1.367,1.73,0.0,0.0,0,0.0,0.0
4,132,2.64,settle,0.00716,0.00381,0.00607,0.02817,0.03,-18.62,7.01,0.3133,0.0411,1.524,1.73,0.0,0.0,0,0.0,0.0
5,132,2.64,settle,0.00583,0.00463,0.00355,0.02571,0.03,-17.21,9.38,0.3133,0.0404,1.676,1.73,0.0,0.0,0,0.0,0.0
6,132,2.64,settle,0.01659,0.00915,0.01384,0.02683,0.03,-16.84,2.95,0.3107,0.0371,1.56,1.73,0.0,0.0,0,0.0,0.0
7,132,2.64,settle,0.01774,0.01461,0.01006,0.02208,0.03,-17.69,2.82,0.3098,0.0356,0.877,1.729,0.0,0.0,0,0.0,0.0
8,132,2.64,settle,0.01749,0.01476,0.00938,0.02587,0.03,-17.52,4.43,0.3113,0.0361,0.525,1.73,0.0,0.0,0,0.0,0.0
9,132,2.64,settle,0.01387,0.01083,0.00867,0.02217,0.03,-16.29,4.62,0.3113,0.0407,1.771,1.73,0.0,0.0,0,0.0,0.0
10,132,2.64,settle,0.01658,0.01257,0.01081,0.02254,0.03,-19.47,4.83,0.3132,0.03,0.954,1.73,0.0,0.0,0,0.0,0.0
11,132,2.64,settle,0.0282,0.0243,0.01431,0.02351,0.03,-15.04,2.18,0.3089,0.0374,1.341,1.729,0.0,0.0,0,0.0,0.0
12,132,2.64,settle,0.02513,0.02044,0.01461,0.03494,0.03,-17.09,1.92,0.3097,0.0324,0.984,1.729,0.0,0.0,0,0.0,0.0
13,132,2.64,settle,0.01144,0.00585,0.00983,0.02918,0.03,-19.52,3.42,0.3132,0.0322,1.332,1.73,0.0,0.0,0,0.0,0.0
14,132,2.64,settle,0.02112,0.0159,0.0139,0.02965,0.03,-17.44,3.29,0.3138,0.0324,0.508,1.73,0.0,0.0,0,0.0,0.0
15,132,2.64,settle,0.02477,0.01692,0.01809,0.02749,0.03,-18.37,4.25,0.3137,0.0316,1.263,1.729,0.0,0.0,0,0.0,0.0
0,133,2.66,settle,0.01754,0.01585,0.00752,0.02097,0.03,-18.59,3.08,0.313,0.0322,0.711,1.728,0.0,0.0,0,0.0,0.0
1,133,2.66,settle,0.01645,0.01148,0.01178,0.02408,0.03,-17.45,3.15,0.313,0.0369,1.765,1.73,0.0,0.0,0,0.0,0.0
2,133,2.66,settle,0.01065,0.00972,0.00435,0.0245,0.03,-17.37,3.69,0.3117,0.0391,1.614,1.73,0.0,0.0,0,0.0,0.0
3,133,2.66,settle,0.01056,0.00934,0.00491,0.02391,0.03,-17.24,4.32,0.3137,0.0382,1.357,1.73,0.0,0.0,0,0.0,0.0
4,133,2.66,settle,0.00751,0.00573,0.00485,0.02817,0.03,-18.43,3.74,0.3132,0.0411,1.493,1.725,0.0,0.0,0,0.0,0.0
5,133,2.66,settle,0.00732,0.00656,0.00324,0.0243,0.03,-17.09,4.93,0.3132,0.0405,1.648,1.73,0.0,0.0,0,0.0,0.0
6,133,2.66,settle,0.01644,0.00832,0.01418,0.02837,0.03,-16.69,2.67,0.3107,0.0372,1.518,1.73,0.0,0.0,0,0.0,0.0
7,133,2.66,settle,0.01946,0.01657,0.01021,0.02214,0.03,-17.5,2.82,0.3098,0.0357,0.848,1.729,0.0,0.0,0,0.0,0.0
8,133,2.66,settle,0.01773,0.01412,0.01073,0.02715,0.03,-17.53,2.8,0.3114,0.0362,0.489,1.729,0.0,0.0,0,0.0,0.0
9,133,2.66,settle,0.01419,0.01028,0.00978,0.02323,0.03,-16.3,3.28,0.3113,0.0409,1.732,1.729,0.0,0.0,0,0.0,0.0
10,133,2.66,settle,0.01688,0.01158,0.01228,0.02679,0.03,-19.07,3.12,0.3134,0.0301,0.889,1.729,0.0,0.0,0,0.0,0.0
11,133,2.66,settle,0.02821,0.02423,0.01446,0.02491,0.03,-14.84,1.85,0.3089,0.0375,1.313,1.729,0.0,0.0,0,0.0,0.0
12,133,2.66,settle,0.02706,0.02276,0.01464,0.03593,0.03,-16.77,1.69,0.3096,0.0323,0.959,1.729,0.0,0.0,0,0.0,0.0
13,133,2.66,settle,0.01428,0.01069,0.00947,0.02619,0.03,-19.01,4.5,0.3131,0.0322,1.327,1.73,0.0,0.0,0,0.0,0.0
14,133,2.66,settle,0.02235,0.01704,0.01446,0.03043,0.03,-17.27,2.83,0.3139,0.0326,0.457,1.73,0.0,0.0,0,0.0,0.0
15,133,2.66,settle,0.02615,0.01748,0.01944,0.03156,0.03,-17.74,3.09,0.314,0.0317,1.213,1.73,0.0,0.0,0,0.0,0.0
0,134,2.68,settle,0.01891,0.01709,0.00809,0.02149,0.03,-18.39,2.36,0.3129,0.0323,0.686,1.73,0.0,0.0,0,0.0,0.0
1,134,2.68,settle,0.01628,0.00891,0.01363,0.02683,0.03,-17.54,2.75,0.3131,0.0371,1.708,1.73,0.0,0.0,0,0.0,0.0
2,134,2.68,settle,0.01385,0.01301,0.00477,0.02019,0.03,-17.29,4.89,0.3117,0.0392,1.61,1.73,0.0,0.0,0,0.0,0.0
3,134,2.68,settle,0.01339,0.01254,0.00469,0.02056,0.03,-17.1,4.65,0.3136,0.0382,1.36,1.73,0.0,0.0,0,0.0,0.0
4,134,2.68,settle,0.00816,0.00677,0.00455,0.02688,0.03,-18.28,4.64,0.3132,0.0411,1.461,1.73,0.0,0.0,0,0.0,0.0
5,134,2.68,settle,0.00784,0.00711,0.00329,0.02368,0.03,-17.09,4.04,0.3131,0.0406,1.623,1.73,0.0,0.0,0,0.0,0.0
6,134,2.68,settle,0.01644,0.00724,0.01476,0.03016,0.03,-16.61,2.49,0.3108,0.0374,1.481,1.73,0.0,0.0,0,0.0,0.0
7,134,2.68,settle,0.02223,0.0196,0.01049,0.02278,0.03,-17.06,2.5,0.3098,0.0357,0.846,1.729,0.0,0.0,0,0.0,0.0
8,134,2.68,settle,0.01861,0.01513,0.01085,0.02568,0.03,-17.59,2.64,0.3114,0.0361,0.482,1.73,0.0,0.0,0,0.0,0.0
9,134,2.68,settle,0.01317,0.00796,0.01049,0.02598,0.03,-16.18,2.47,0.3113,0.041,1.682,1.73,0.0,0.0,0,0.0,0.0
10,134,2.68,settle,0.01838,0.01264,0.01335,0.02852,0.03,-18.8,2.27,0.3136,0.0301,0.868,1.729,0.0,0.0,0,0.0,0.0
11,134,2.68,settle,0.02761,0.02355,0.01441,0.02583,0.03,-14.79,1.68,0.309,0.0375,1.285,1.729,0.0,0.0,0,0.0,0.0
12,134,2.68,settle,0.02836,0.02386,0.01532,0.03701,0.03,-16.56,1.41,0.3096,0.0322,0.925,1.729,0.0,0.0,0,0.0,0.0
13,134,2.68,settle,0.01687,0.01246,0.01137,0.02796,0.03,-18.61,2.7,0.3131,0.0323,1.291,1.73,0.0,0.0,0,0.0,0.0
14,134,2.68,settle,0.02227,0.01696,0.01443,0.03026,0.03,-17.31,2.52,0.3141,0.0327,0.406,1.73,0.0,0.0,0,0.0,0.0
15,134,2.68,settle,0.02767,0.0191,0.02002,0.03637,0.03,-17.11,2.41,0.3142,0.0317,1.152,1.73,0.0,0.0,0,0.0,0.0
0,135,2.7,settle,0.02139,0.01978,0.00816,0.02152,0.03,-18.08,2.11,0.3129,0.0322,0.673,1.73,0.0,0.0,0,0.0,0.0
1,135,2.7,settle,0.01664,0.00837,0.01439,0.02777,0.03,-17.49,2.58,0.3131,0.0373,1.682,1.73,0.0,0.0,0,0.0,0.0
2,135,2.7,settle,0.01492,0.0134,0.00658,0.01969,0.03,-17.5,3.37,0.3118,0.0393,1.577,1.729,0.0,0.0,0,0.0,0.0
3,135,2.7,settle,0.01292,0.01147,0.00595,0.02105,0.03,-17.37,3.16,0.3136,0.0384,1.321,1.729,0.0,0.0,0,0.0,0.0
4,135,2.7,settle,0.00736,0.00441,0.0059,0.02741,0.03,-18.62,3.47,0.3133,0.0412,1.4,1.73,0.0,0.0,0,0.0,0.0
5,135,2.7,settle,0.00948,0.00874,0.00366,0.02207,0.03,-16.93,4.66,0.313,0.0407,1.607,1.709,0.0,0.0,0,0.0,0.0
6,135,2.7,settle,0.01618,0.00534,0.01527,0.03225,0.03,-16.67,2.34,0.311,0.0376,1.444,1.73,0.0,0.0,0,0.0,0.0
7,135,2.7,settle,0.0234,0.0204,0.01147,0.02561,0.03,-16.63,1.93,0.3098,0.0356,0.822,1.729,0.0,0.0,0,0.0,0.0
8,135,2.7,settle,0.01989,0.01705,0.01023,0.02605,0.03,-17.31,2.29,0.3114,0.0361,0.471,1.73,0.0,0.0,0,0.0,0.0
9,135,2.7,settle,0.01447,0.01008,0.01039,0.02556,0.03,-15.85,2.5,0.3113,0.041,1.675,1.73,0.0,0.0,0,0.0,0.0
10,135,2.7,settle,0.02017,0.01447,0.01405,0.03229,0.03,-18.26,1.56,0.3138,0.0301,0.836,1.73,0.0,0.0,0,0.0,0.0
11,135,2.7,settle,0.02723,0.02297,0.01463,0.02667,0.03,-14.8,1.68,0.309,0.0376,1.254,1.729,0.0,0.0,0,0.0,0.0
12,135,2.7,settle,0.02995,0.02522,0.01615,0.03884,0.03,-16.33,1.21,0.3095,0.0322,0.873,1.73,0.0,0.0,0,0.0,0.0
13,135,2.7,settle,0.01813,0.01332,0.0123,0.0307,0.03,-18.33,2.1,0.3131,0.0323,1.228,1.73,0.0,0.0,0,0.0,0.0
14,135,2.7,settle,0.02253,0.01738,0.01434,0.02993,0.03,-17.34,2.4,0.3142,0.0328,0.356,1.73,0.0,0.0,0,0.0,0.0
15,135,2.7,settle,0.0291,0.02122,0.01991,0.03991,0.03,-16.73,2.09,0.3145,0.0317,1.097,1.73,0.0,0.0,0,0.0,0.0
0,136,2.72,settle,0.02262,0.02102,0.00836,0.02433,0.03,-17.64,1.69,0.3128,0.0322,0.627,1.73,0.0,0.0,0,0.0,0.0
1,136,2.72,settle,0.01646,0.007,0.01489,0.03019,0.03,-17.25,2.31,0.3132,0.0374,1.632,1.73,0.0,0.0,0,0.0,0.0
2,136,2.72,settle,0.0145,0.01241,0.0075,0.02088,0.03,-17.57,2.57,0.3119,0.0394,1.532,1.729,0.0,0.0,0,0.0,0.0
3,136,2.72,settle,0.01371,0.01192,0.00678,0.02058,0.03,-17.51,2.5,0.3137,0.0385,1.301,1.73,0.0,0.0,0,0.0,0.0
4,136,2.72,settle,0.00868,0.00514,0.00699,0.02648,0.03,-18.51,3.95,0.3134,0.0413,1.356,1.73,0.0,0.0,0,0.0,0.0
5,136,2.72,settle,0.01088,0.00975,0.00483,0.02173,0.03,-16.82,3.44,0.313,0.0407,1.587,1.729,0.0,0.0,0,0.0,0.0
6,136,2.72,settle,0.01617,0.00417,0.01562,0.03566,0.03,-16.77,2.23,0.3112,0.0379,1.385,1.73,0.0,0.0,0,0.0,0.0
7,136,2.72,settle,0.02372,0.0203,0.01226,0.02741,0.03,-16.47,1.61,0.3099,0.0356,0.794,1.729,0.0,0.0,0,0.0,0.0
8,136,2.72,settle,0.02021,0.01779,0.00959,0.02825,0.03,-17.05,1.88,0.3114,0.036,0.443,1.73,0.0,0.0,0,0.0,0.0
9,136,2.72,settle,0.01677,0.013,0.01059,0.02614,0.03,-15.34,2.31,0.3113,0.041,1.669,1.73,0.0,0.0,0,0.0,0.0
10,136,2.72,settle,0.02245,0.01768,0.01384,0.03492,0.03,-17.76,1.28,0.314,0.03,0.804,1.73,0.0,0.0,0,0.0,0.0
11,136,2.72,settle,0.02727,0.02283,0.01491,0.02768,0.03,-14.73,1.69,0.3091,0.0376,1.232,1.728,0.0,0.0,0,0.0,0.0
12,136,2.72,settle,0.03154,0.02738,0.01565,0.03984,0.03,-16.22,1.3,0.3094,0.0321,0.817,1.73,0.0,0.0,0,0.0,0.0
13,136,2.72,settle,0.02055,0.01664,0.01206,0.03144,0.03,-17.92,1.94,0.3131,0.0323,1.191,1.729,0.0,0.0,0,0.0,0.0
14,136,2.72,settle,0.02353,0.0189,0.01401,0.02884,0.03,-17.35,2.47,0.3143,0.033,0.317,1.73,0.0,0.0,0,0.0,0.0
