step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/arm_torque_margin,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/fixture_force_tracking,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/mech_effort,Episode_Reward/mech_overforce,Episode_Reward/mech_overspeed,Episode_Reward/mech_progress,Episode_Reward/mech_push,Episode_Reward/mech_torn,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_ee_orn_roll,Episode_Reward/tracking_lin_vel_force_world,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/kl_first_minibatch,Loss/learning_rate,Loss/surrogate,Loss/value,Mechanism/frontier_opened_ema,Mechanism/frontier_opened_fraction,Mechanism/latch_released_fraction,Mechanism/opened_fraction,Mechanism/opened_hinge,Mechanism/opened_pull,Mechanism/opened_push,Mechanism/opened_side,Mechanism/opened_up,Mechanism/peak_ceiling_n,Mechanism/torn_fraction,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
14790,1790286113.040,-0.2752617,-0.4322878,1.498514,-0.03395478,0,-0.001817257,0,-0.1025184,-0.01193514,-0.0008603036,-0.0734129,-0.001950095,-0.02074,-0.0009611151,1.74517,-0.02068121,-0.02212456,0,-0.03021265,0,-0.03475855,-0.01521803,0,0,0,0,0,0,0.840686,0.2301401,-0.005774911,-0.003613216,0.7583477,1.652548,0.7916052,1.834448,0.0002331051,7.59375e-05,20.8494,0.001432717,3.85497e-17,0.001177154,2.245814e-05,0.009821837,0,0.05,0,7.59375e-05,-0.01224647,0.1105451,0.7320549,1,1,1,1,1,1,1,0,80,0,1.292076,1.541741,34689,0.7896905,991.93,186.5347
14791,1790286115.897,-0.2821761,-0.4363736,1.498514,-0.04108059,-0.9863906,-0.002945517,-0.0025,-0.09325187,-0.01236319,-0.006658853,-0.0636366,-0.001836304,-0.0105825,-0.0008750646,1.656362,-0.02347493,-0.01079043,-2.625346e-05,-0.03217532,0.7439041,-0.03369922,-0.01345346,-0.04710843,0,-0.006597455,1.521559,0,0,0.7915109,0.3297282,-0.006200231,-0.003745005,0.7229356,1.605743,0.7881732,1.870918,0.000245113,7.59375e-05,20.84353,0.001439667,3.424102e-17,0.001172031,2.252305e-05,0.0141751,0.05,0.1,0,7.59375e-05,-0.01179005,0.1276003,0.6998943,1,1,1,1,1,1,1,0,80,0,1.299626,1.545545,34551,0.7894295,999,181.02
14792,1790286118.741,-0.2723367,-0.4392169,1.498514,-0.04217531,-1.585829,-0.002607491,0,-0.06610022,-0.01259829,-0.009135689,-0.04312054,-0.001734261,0,-0.0004334047,1.659152,-0.02344563,0,0,-0.03573197,0.3192862,-0.02677366,-0.01192094,-0.01640639,0,-0.002380343,1.793455,0,0,0.8091437,0.4492962,-0.005832629,-0.002780921,0.7093334,1.175021,0.7583611,1.893456,0.000238746,0.0001139063,20.83965,0.001446208,3.119367e-17,0.001184626,2.283514e-05,0.01422119,0,0.1,0,0.0001139063,-0.01144036,0.1123386,0.6842694,0,nan,0.3333333,1,1,0,1,0,80,0,1.281192,1.55063,34714,0.7892321,999,187.6067
14793,1790286121.584,-0.2778122,-0.4335669,1.498514,-0.04214091,-1.555071,-0.002449313,-0.04333333,-0.06537902,-0.01298592,-0.03828765,-0.04338246,-0.001781069,0,-0.0004575343,1.637376,-0.02351875,0,0,-0.0330199,0.7859672,-0.02850479,-0.01148806,-0.04889926,0,-0.01012799,1.98302,0,0,0.8059904,0.4482329,-0.006126562,-0.003124108,0.7207935,1.41338,0.8103659,1.888956,0.0002464521,0.0001139063,20.83739,0.001494814,2.795842e-17,0.001225097,2.326431e-05,0.01436871,0,0.05,0,0.0001139063,-0.01086564,0.1243294,0.713948,0.6666667,0.75,0.6666667,0.6666667,1,0.5,1,0,80,0,1.283704,1.547498,34721,0.7891495,999,185.1302
14794,1790286124.406,-0.2828916,-0.4444425,1.498514,-0.04656301,-1.546386,-0.002638266,-0.003,-0.07256275,-0.0124711,-0.009378543,-0.04860973,-0.001771249,0,-0.0004464496,1.625568,-0.02442718,0,0,-0.03842274,0.5852672,-0.03341844,-0.01228524,-0.04338297,0,-0.01319963,1.917526,0,0,0.7968528,0.4458199,-0.006195595,-0.003242329,0.7096436,1.373023,0.8116669,1.87008,0.0002482659,0.0001139063,20.83729,0.00145422,2.479494e-17,0.00118283,2.312426e-05,0.01491721,0,0.05,0,0.0001139063,-0.01006734,0.1448941,0.7210016,0.5,0.6666667,0.6,0.75,1,0,1,0,80,0,1.281798,1.528163,34984,0.789326,985.61,180.1176
14795,1790286127.242,-0.2850939,-0.4481535,1.498514,-0.0443446,-1.544874,-0.002967708,0,-0.07259779,-0.01301513,-0.0009783767,-0.04760861,-0.001786155,0,-0.0004007895,1.636747,-0.02470454,0,0,-0.03230884,1.025078,-0.02934099,-0.01141896,-0.04322017,0,-0.01022741,2.051106,0,0,0.7907011,0.4441492,-0.005919043,-0.003124711,0.7078225,1.554502,0.8344919,1.890991,0.0002427346,0.0001139063,20.841,0.001475116,2.198739e-17,0.001208969,2.341187e-05,0.01359588,0,0.05,0,0.0001139063,-0.009481976,0.1358252,0.7310364,0.75,1,0.8000001,0,1,0.5,1,0,80,0,1.285699,1.537983,34814,0.78945,988.48,183.7578
14796,1790286130.055,-0.2792582,-0.4357091,1.498514,-0.04231225,-1.132073,-0.002934639,0,-0.08679133,-0.01232673,-0.05320729,-0.06004798,-0.001810178,-0.008082859,-0.0006933133,1.645718,-0.02351901,-0.008093605,-2.634303e-05,-0.03274322,0.5536581,-0.03617822,-0.01462436,-0.05111082,0,-0.004757836,1.435433,0,0,0.7942521,0.363603,-0.006312709,-0.003735409,0.7224081,1.48907,0.7854637,1.876364,0.0002456688,7.59375e-05,20.84338,0.001450762,2.039155e-17,0.00118182,2.327351e-05,0.01359237,0.05,0.05,0,7.59375e-05,-0.0102414,0.1086035,0.7155649,0.75,1,0.8000001,1,1,1,1,0,80,0,1.292579,1.508965,35089,0.7895061,999,183.7887
14797,1790286132.842,-0.2752479,-0.4295201,1.498514,-0.04141051,-1.083039,-0.002224623,-0.003333334,-0.07163244,-0.01272985,-0.004835364,-0.04849392,-0.00183376,-0.004173334,-0.0005440667,1.649185,-0.02278226,-0.003859534,0,-0.03326316,0.3655355,-0.02775793,-0.01257789,-0.04084587,0,-0.002343744,1.389596,0,0,0.8147796,0.4122388,-0.006243115,-0.003374526,0.7172837,1.391195,0.8017408,1.881264,0.0002477333,7.59375e-05,20.84414,0.001467058,1.833103e-17,0.001196035,2.328963e-05,0.01088924,0,0.05,0,7.59375e-05,-0.009824533,0.1267353,0.7512006,0.5,0,0.5,1,1,0.5,1,0,80,0,1.268449,1.506069,35431,0.789389,999,185.7444
14798,1790286135.633,-0.2855711,-0.4450635,1.498514,-0.04558544,-1.539063,-0.002963593,-0.0225,-0.09494895,-0.01189642,-0.03146444,-0.06439087,-0.001714707,0,-0.001115631,1.474764,-0.02709656,0,0,-0.03773525,0.6955475,-0.04805259,-0.01255107,-0.1630783,0,-0.04047246,1.662375,0,0,0.7495073,0.4323282,-0.007397209,-0.004588853,0.6689144,1.470929,0.8117938,1.824122,0.0002464545,0.0001139063,20.84208,0.001455186,1.760548e-17,0.001185511,2.322098e-05,0.01501064,0,0.1,0,0.0001139063,-0.009056125,0.1471517,0.707476,1,nan,1,1,1,1,1,0,80,0,1.276259,1.502843,35372,0.7893653,988.59,180.0283
14799,1790286138.457,-0.2866834,-0.4398914,1.498514,-0.04385882,-1.241093,-0.002646672,-0.005,-0.08370914,-0.0126413,-0.009095537,-0.05689143,-0.001819294,-0.006451999,-0.0006141748,1.654428,-0.02372514,-0.00707412,0,-0.03152562,0.973258,-0.03309957,-0.01301912,-0.03090952,0,-0.01328556,1.982521,0,0,0.7883787,0.3753917,-0.006198754,-0.003570081,0.7058753,1.63806,0.8010205,1.856965,0.0002459151,0.0001139063,20.844,0.001449601,2.868648e-17,0.001180544,2.314154e-05,0.01309736,0,0.05,0,0.0001139063,-0.01112031,0.1387892,0.7607185,1,1,1,1,1,1,1,0,80,0,1.268728,1.543504,34955,0.7893311,989.59,188.2771
14800,1790286141.301,-0.2699006,-0.4362506,1.498514,-0.04390363,-1.550816,-0.002455867,0,-0.06597809,-0.01344218,-2.370994e-05,-0.0428794,-0.001759985,0,-0.0002369494,1.633151,-0.02235862,0,0,-0.03261191,0.3660665,-0.02105083,-0.01157899,-0.02906108,0,-0.001453253,1.757044,0,0,0.8129524,0.4504181,-0.005951492,-0.002974063,0.7212238,1.234167,0.8209288,1.911352,0.0002491879,7.59375e-05,20.84166,0.001440867,1.754365e-17,0.001169379,2.229929e-05,0.0134978,0.05,0.05,0,7.59375e-05,-0.01158407,0.122877,0.6608891,0.3333333,0.5,0.3333333,1,1,0,1,0,80,0,1.277861,1.554172,34711,0.7892265,999,187.1554
14801,1790286144.132,-0.2909446,-0.4445259,1.498514,-0.05086132,-1.554682,-0.006326255,-0.005,-0.08351212,-0.01322561,-0.005037382,-0.05351106,-0.001763238,0,-0.000545065,1.636292,-0.02673454,0,0,-0.03089083,1.188913,-0.03007489,-0.01110191,-0.04765214,0,-0.006380224,2.522573,0,0,0.7461278,0.4315123,-0.005931879,-0.00330023,0.6987591,1.647904,0.8222061,1.875451,0.000245981,7.59375e-05,20.83986,0.001444093,3.255883e-15,0.001175709,2.240326e-05,0.01111357,0,0.05,0,7.59375e-05,-0.007846528,0.1481998,0.7113028,1,1,1,1,1,1,1,0,80,0,1.251101,1.537788,35248,0.7891465,985.05,182.6878
14802,1790286146.960,-0.2483985,-0.3913786,1.347226,-0.03605167,-0.9051487,-0.002118169,-0.004285715,-0.08246152,-0.01079654,-0.004337569,-0.05758841,-0.001628244,-0.01075429,-0.0006842251,1.507516,-0.02046571,-0.0111442,-0.0001552323,-0.02945247,0.5341166,-0.02685826,-0.01427728,-0.03574089,0,-0.006277013,1.309119,0,-0.01428572,0.7237852,0.2882156,-0.005589188,-0.003341876,0.6563419,1.39503,0.7103673,1.689814,0.0002465618,7.59375e-05,20.84175,0.001434744,2.186384e-11,0.001165598,2.258411e-05,0.01094113,0,0.05,0,7.59375e-05,-0.00812987,0.2174933,0.6691148,0.75,0.5,0.6,0.3333333,1,0,1,0,80,0.2,1.276316,1.538576,34922,0.7894112,968.4,179.4247
14803,1790286149.800,-0.2773374,-0.4457994,1.498514,-0.03950014,-0.5163736,-0.002226179,0,-0.1146004,-0.01136562,-0.001122694,-0.08313724,-0.001889992,-0.02286,-0.001226154,1.724803,-0.02470135,-0.02099874,-9.358034e-05,-0.03435641,0.2913249,-0.03600419,-0.01683871,-0.02874061,0,-0.0007205735,0.6543252,0,0,0.8155057,0.2236377,-0.005933847,-0.003984887,0.7507774,1.594857,0.7353474,1.858379,0.0002439965,0.0001139063,20.84963,0.001416987,6.168133e-11,0.001150374,2.261655e-05,0.0138306,0,0.1,0,0.0001139063,-0.01181123,0.1181449,0.7594265,1,nan,1,0.8000001,1,1,1,0,80,0,1.273991,1.555176,34746,0.7896503,999,185.3312
14804,1790286152.636,-0.2801745,-0.4461145,1.498514,-0.0442441,-1.586934,-0.004136701,-0.00125,-0.06504568,-0.0134495,-1.122713e-05,-0.04160634,-0.001785731,0,-0.0002876204,1.687806,-0.02389441,0,0,-0.03122804,1.088017,-0.02536824,-0.00989867,-0.01360831,0,-0.001579464,2.234777,0,0,0.7744271,0.4396686,-0.005689445,-0.002974145,0.7227132,1.536468,0.8288895,1.902818,0.0002471724,7.59375e-05,20.85402,0.001422682,6.975495e-12,0.001151825,2.368417e-05,0.01321329,0.05,0.05,0,7.59375e-05,-0.01277375,0.1191429,0.7271367,0,0.5,0.75,0.6666667,1,1,1,0,80,0,1.271338,1.551501,34824,0.7898181,999,180.5115
14805,1790286155.446,-0.2817858,-0.449087,1.498514,-0.04399776,-1.316165,-0.003512935,-0.007500002,-0.08156715,-0.01269589,-0.01267443,-0.05371095,-0.001785936,-0.003630001,-0.0004966104,1.644092,-0.02422052,-0.003719185,0,-0.03184363,0.7257299,-0.02759446,-0.01329669,-0.03910339,0,-0.0189721,1.565435,0,0,0.7953386,0.4070849,-0.005787656,-0.003032056,0.7265619,1.53196,0.8240614,1.892854,0.0002496382,7.59375e-05,20.855,0.001463354,1.326569e-12,0.001190873,2.284211e-05,0.01434689,0.05,0.1,0,7.59375e-05,-0.009544872,0.1267472,0.6779153,0.6666667,1,0.8000001,0.6666667,1,0.6666667,1,1,80,0,1.272667,1.524446,35144,0.7897857,999,187.2945
14806,1790286158.284,-0.2778425,-0.4353052,1.498514,-0.04241246,-1.174983,-0.002655928,0,-0.08078463,-0.01270933,-0.003727541,-0.05457782,-0.001809357,-0.008399999,-0.0005163787,1.678868,-0.02267671,-0.00849159,0,-0.03099011,0.5948881,-0.02516262,-0.01317303,-0.02509535,0,-0.005584942,1.62119,0,0,0.8076582,0.3630684,-0.005921708,-0.003268012,0.7317778,1.529438,0.7840232,1.890144,0.0002530123,7.59375e-05,20.85345,0.00146078,2.052353e-13,0.001184715,2.305221e-05,0.01139841,0,0.05,0,7.59375e-05,-0.009511448,0.1199826,0.6940582,0.5,0.5,0.6666667,1,1,0,0.5,0,80,0,1.287795,1.538016,34787,0.7896817,999,188.5243
14807,1790286161.111,-0.2917508,-0.4553375,1.498514,-0.05533393,-1.575375,-0.007521454,-0.0175,-0.08908227,-0.01204751,-0.0800647,-0.06038727,-0.00180653,0,-0.001446474,1.586892,-0.02860926,0,0,-0.03406837,0.9019193,-0.04461389,-0.01430445,-0.1243738,0,-0.02332365,2.286965,0,0,0.7172065,0.4228939,-0.007515373,-0.004588529,0.6727422,1.525548,0.769536,1.838494,0.0002509003,7.59375e-05,20.85017,0.001478311,6.314786e-11,0.00120419,2.322044e-05,0.0102832,0,0.05,0,7.59375e-05,-0.01042867,0.133203,0.7606778,1,nan,1,1,1,1,1,0,80,0,1.284887,1.529214,34932,0.7895939,999,188.9095
14808,1790286163.956,-0.269519,-0.4254482,1.498514,-0.04099525,-0.9251518,-0.003334754,-0.01,-0.08831438,-0.0122067,-0.002980928,-0.06331497,-0.001836495,-0.013368,-0.0008365071,1.72411,-0.02325117,-0.01337466,-2.540155e-05,-0.0326088,0.1503284,-0.03412657,-0.01617611,-0.01508,0,-0.002170774,0.6506771,0,0,0.8099777,0.3122886,-0.005844713,-0.003496156,0.7284457,1.343744,0.7763311,1.867184,0.0002557099,0.0001139063,20.84952,0.001485425,9.879233e-11,0.001205201,2.451464e-05,0.01406977,0,0.1,0,0.0001139063,-0.01183874,0.1358943,0.7555974,0,0,0.3333333,0.3333333,1,1,1,0,80,0,1.294616,1.531723,34781,0.7897186,999,185.0707
14809,1790286166.792,-0.2726842,-0.4469953,1.498514,-0.04332165,-1.176282,-0.003110061,-0.0025,-0.07837918,-0.01257344,-0.01126074,-0.0532351,-0.001806536,-0.006155001,-0.0005036063,1.64783,-0.0234395,-0.006365304,0,-0.03158206,0.2991983,-0.02821469,-0.01482888,-0.02245628,0,-0.003829128,1.176538,0,0,0.8126297,0.3930651,-0.005973527,-0.003176337,0.7184581,1.317956,0.8040449,1.884252,0.0002524601,0.0001139063,20.85007,0.001481666,8.973042e-12,0.001205425,2.378133e-05,0.01339236,0,0.05,0,0.0001139063,-0.01289626,0.1347252,0.7060596,0.5,0.5,0.3333333,0,1,0,1,0,80,0,1.295909,1.527759,34814,0.7895501,999,180.7909
14810,1790286169.610,-0.2795336,-0.4380275,1.498514,-0.04675449,-1.624279,-0.003225773,-0.003333334,-0.071657,-0.01281604,-0.004802038,-0.04804944,-0.001754593,0,-0.0005466336,1.641601,-0.02521651,0,0,-0.03014735,0.6745479,-0.03229391,-0.01244178,-0.0322613,0,-0.01788848,2.081958,0,0,0.7900479,0.4439413,-0.006063703,-0.00324797,0.697955,1.351612,0.8141677,1.847449,0.0002515709,7.59375e-05,20.84398,0.001513371,1.163301e-12,0.001238453,2.334708e-05,0.01441232,0.05,0.05,0,7.59375e-05,-0.008049702,0.1186636,0.726153,0.6666667,0.5,0.6666667,0.5,1,1,1,0,80,0,1.265257,1.539648,35047,0.789341,999,183.8851
14811,1790286172.444,-0.2858616,-0.4441133,1.498514,-0.04614448,-1.592614,-0.004527293,-0.009000001,-0.08524882,-0.01255061,-0.05693261,-0.05546172,-0.001761512,0,-0.00109098,1.567586,-0.02575346,0,0,-0.03433685,1.085282,-0.03816533,-0.01417965,-0.1094462,0,-0.02199307,2.088094,0,0,0.7488517,0.4320517,-0.006523432,-0.003964264,0.6908774,1.62411,0.81145,1.858082,0.0002503821,7.59375e-05,20.84105,0.001472126,1.381426e-13,0.00119879,2.29542e-05,0.009443686,0,0.05,0,7.59375e-05,-0.01268416,0.1436982,0.7215457,1,1,1,1,1,1,1,0,80,0,1.26913,1.55186,34847,0.789229,992.11,190.8268
14812,1790286175.265,-0.2811222,-0.4545423,1.498514,-0.04528944,-1.49567,-0.004308563,-0.0025,-0.06888388,-0.013057,0,-0.04458963,-0.00179024,0,-0.0003076874,1.696093,-0.02589665,0,0,-0.02755241,1.260591,-0.0262036,-0.0106025,-0.01742866,0,-0.003555717,2.496256,0,0,0.7672069,0.4376108,-0.005736246,-0.002994313,0.7309262,1.699879,0.8360046,1.884171,0.0002514104,7.59375e-05,20.83711,0.00147692,2.201459e-14,0.001202577,2.293301e-05,0.01412453,0.05,0.1,0,7.59375e-05,-0.01198099,0.1291511,0.7713889,1,1,1,1,1,1,1,0,80,0,1.258894,1.549201,35007,0.7889518,999,191.5404
14813,1790286178.107,-0.2888412,-0.4379375,1.498514,-0.04778481,-1.207045,-0.004675578,-0.01375,-0.09155898,-0.01214541,-0.03740998,-0.06287977,-0.001814472,-0.005680002,-0.00082185,1.631093,-0.02591891,-0.005534641,-1.773935e-05,-0.03583273,0.7164779,-0.0373035,-0.01416727,-0.08598462,0,-0.007828116,1.673782,0,0,0.7693169,0.3805733,-0.00669126,-0.004095002,0.7042522,1.563751,0.8179562,1.861846,0.0002548618,7.59375e-05,20.8324,0.00153077,6.010211e-11,0.001252618,2.329024e-05,0.01002429,0,0.05,0,7.59375e-05,-0.01076859,0.116554,0.7378179,1,nan,1,1,1,1,1,0,80,0,1.285957,1.544166,34734,0.7887528,999,184.9966
14814,1790286180.925,-0.2893441,-0.438073,1.498514,-0.05034554,-1.376811,-0.005267546,-0.04,-0.08834293,-0.01247965,-0.10011,-0.05978391,-0.00178823,-0.004660002,-0.0008570894,1.638568,-0.02664694,-0.004138532,0,-0.03226547,0.7892998,-0.03919951,-0.01494816,-0.06026162,0,-0.01028035,2.021557,0,0,0.76335,0.3943738,-0.006561207,-0.003792119,0.7013466,1.515952,0.7820011,1.857947,0.0002505293,7.59375e-05,20.82629,0.001471372,3.080217e-11,0.001197717,2.312584e-05,0.01412658,0.05,0.1,0,7.59375e-05,-0.01152182,0.1278942,0.7062421,0.8333334,0.75,0.8571429,1,1,1,1,0,80,0,1.260684,1.544505,35043,0.7885117,999,183.5116
14815,1790286183.747,-0.2870493,-0.4428516,1.498514,-0.04060499,-1.214196,-0.002495654,0,-0.08139066,-0.01263242,-0.00144667,-0.05499054,-0.001824407,-0.006960001,-0.0006117205,1.674708,-0.02438037,-0.006734289,0,-0.03218242,0.9373419,-0.02716055,-0.0122323,-0.03965059,0,-0.003520116,1.749143,0,0,0.8067743,0.3797993,-0.005748609,-0.003280327,0.7281067,1.672576,0.8163624,1.890586,0.0002466365,7.59375e-05,20.82129,0.001461792,3.794133e-12,0.001192633,2.252162e-05,0.0106844,0,0.05,0,7.59375e-05,-0.009967355,0.1215199,0.6937209,1,1,1,1,1,1,1,1,80,0,1.268049,1.542735,34973,0.7882908,991.35,188.3928
14816,1790286186.581,-0.2929689,-0.4467323,1.498514,-0.04430864,-1.501379,-0.00385586,0,-0.07239157,-0.01294428,-0.01052891,-0.04724301,-0.00179511,0,-0.0002708315,1.650593,-0.02428192,0,0,-0.03677427,1.095034,-0.0347257,-0.01203277,-0.05325283,0,-0.0110225,2.141014,0,0,0.7773787,0.4404327,-0.005939348,-0.003295751,0.7098531,1.644013,0.8386128,1.887919,0.0002486458,7.59375e-05,20.81682,0.00146522,5.178596e-13,0.001193837,2.273708e-05,0.01428115,0.05,0.1,0,7.59375e-05,-0.00783843,0.1403373,0.7286093,1,1,1,1,1,1,1,0,80,0,1.273677,1.549085,34825,0.7881867,991.66,188.798
14817,1790286189.398,-0.2950315,-0.4437979,1.498514,-0.04803969,-1.691088,-0.003304085,0,-0.08653673,-0.01233036,-0.002524714,-0.0572057,-0.001745367,0,-0.0006780666,1.553741,-0.0266684,0,0,-0.03387556,1.0426,-0.0395737,-0.01128295,-0.07688291,0,-0.01112651,2.212668,0,0,0.7621123,0.4361171,-0.007037239,-0.004145256,0.7015955,1.57124,0.6649148,1.833279,0.0002509624,7.59375e-05,20.81765,0.001493513,6.213944e-14,0.001219338,2.321318e-05,0.009529486,0,0.05,0,7.59375e-05,-0.01122526,0.140623,0.774701,1,1,1,1,1,1,1,0,80,0,1.259783,1.547135,35022,0.7882851,991.78,185.6396
14818,1790286192.202,-0.2614504,-0.4180967,1.498514,-0.03761017,-1.628762,-0.0006469546,0,-0.05368944,-0.01252009,-0.05223883,-0.03625275,-0.001730613,0,-0.0003258404,1.634017,-0.02085809,0,0,-0.03017898,0.166832,-0.02382775,-0.01071801,-0.008432848,0,-1.027115e-06,1.041373,0,0,0.850107,0.460696,-0.00582281,-0.002760439,0.7308843,1.113104,0.8206226,1.910892,0.0002458113,7.59375e-05,20.81753,0.001471232,7.569042e-15,0.001201848,2.357247e-05,0.01597804,0.05,0.1,0,7.59375e-05,-0.009953666,0.1402297,0.7324097,1,1,0,0,1,1,1,0,80,0,1.238572,1.553482,35208,0.788238,991.78,184.296
14819,1790286195.021,-0.2651109,-0.4304428,1.498514,-0.04053634,-1.592504,-0.00193791,0,-0.06237091,-0.01255733,-0.0006280859,-0.04101973,-0.001764982,0,-0.0002898364,1.654385,-0.02296743,0,0,-0.0291437,0.7334964,-0.02774435,-0.01030479,-0.02009141,0,-0.0004902595,2.333643,0,0,0.8065652,0.4487058,-0.005815694,-0.00292283,0.723958,1.412082,0.8089921,1.902266,0.0002499444,7.59375e-05,20.81774,0.00147552,6.087019e-15,0.001202036,2.353885e-05,0.0103401,0,0.05,0,7.59375e-05,-0.01079097,0.1553968,0.6906697,0.5,1,0.6666667,1,1,0.5,1,0,80,0,1.251476,1.555078,35026,0.7882774,998.02,186.8884
14820,1790286197.841,-0.2895367,-0.4381219,1.498514,-0.04500489,-1.610002,-0.003812783,0,-0.07168841,-0.01356624,0,-0.04622978,-0.001776696,0,-0.0003417213,1.667168,-0.02554224,0,0,-0.02929213,1.43491,-0.02324393,-0.01033824,-0.02219484,0,-0.003557529,2.703409,0,0,0.7741981,0.4395791,-0.005731924,-0.00304315,0.716027,1.691241,0.8397931,1.884832,0.0002546151,7.59375e-05,20.81563,0.00147468,5.606154e-11,0.001196325,2.374033e-05,0.01472007,0.05,0.1,0,7.59375e-05,-0.01238931,0.1289177,0.7348039,1,1,1,1,1,1,1,0,80,0,1.265715,1.542919,35000,0.7881194,999,185.0368
14821,1790286200.671,-0.27719,-0.443085,1.498514,-0.04257285,-1.129062,-0.004292485,-0.0025,-0.08618939,-0.01258112,-0.01714138,-0.05847012,-0.001806854,-0.0086,-0.0007783551,1.688294,-0.02458299,-0.008965963,-5.904828e-06,-0.03269314,0.6133889,-0.02753451,-0.01299833,-0.01827886,0,-0.002995891,1.49559,0,0,0.785237,0.3571873,-0.005824956,-0.003428369,0.7226824,1.49964,0.8013214,1.88057,0.0002497463,7.59375e-05,20.81079,0.001481206,4.034001e-11,0.001207902,2.355754e-05,0.01017586,0,0.05,0,7.59375e-05,-0.01382677,0.1283912,0.7129574,0,nan,0.6666667,1,1,1,1,0,80,0,1.267999,1.542645,34975,0.7878624,999,191.0106
14822,1790286203.516,-0.2848433,-0.4420411,1.498514,-0.05009516,-1.046259,-0.006323132,-0.006666667,-0.09813889,-0.01232574,-0.01230905,-0.06771384,-0.001807831,-0.01072,-0.0006856419,1.680169,-0.02439754,-0.01122866,-0.0002512151,-0.03596962,0.6437576,-0.04602894,-0.01527956,-0.06045697,0,-0.00263203,1.505365,0,0,0.7679207,0.3234215,-0.006336554,-0.003931151,0.7119481,1.562891,0.7832648,1.876124,0.0002475001,7.59375e-05,20.80472,0.001474733,6.50603e-11,0.001203544,2.368892e-05,0.01025707,0,0.05,0,7.59375e-05,-0.01305894,0.1259447,0.7723467,1,1,1,0.5,1,1,1,0,80,0,1.297921,1.535838,34690,0.7876539,999,188.1165
14823,1790286206.376,-0.284638,-0.4333762,1.498514,-0.04241151,-0.7758473,-0.003790566,-0.0125,-0.08705848,-0.01209209,-0.008785242,-0.05967848,-0.001844259,-0.008725001,-0.001044308,1.665218,-0.02412596,-0.008423809,-6.166064e-06,-0.03008474,0.6186585,-0.03113865,-0.01487424,-0.02230393,0,-0.02807711,1.175498,0,0,0.7875853,0.3575476,-0.006115803,-0.003652,0.7243575,1.655704,0.8022958,1.863513,0.0002530171,7.59375e-05,20.80077,0.001484684,4.398659e-11,0.001207234,2.44331e-05,0.01500067,0.05,0.1,0,7.59375e-05,-0.00938914,0.133169,0.6981131,1,nan,1,1,1,1,1,0,80,0,1.311379,1.536654,34516,0.7875201,991.21,182.7116
14824,1790286209.210,-0.2921367,-0.4417898,1.498514,-0.05010508,-1.550905,-0.004582922,-0.01875,-0.07590234,-0.0130976,-0.07574662,-0.04918537,-0.001794427,0,-0.0005082213,1.654818,-0.02590661,0,0,-0.03210302,1.211039,-0.03316887,-0.01085967,-0.04908618,0,-0.00926813,2.201875,0,0,0.7593603,0.4350962,-0.005962665,-0.003373717,0.7055356,1.660512,0.8335892,1.872802,0.0002518655,7.59375e-05,20.80051,0.001474939,6.023054e-12,0.00119908,2.399362e-05,0.01190786,0,0.05,0,7.59375e-05,-0.007206975,0.2030263,0.7079749,1,1,1,1,1,1,1,0,80,0,1.292483,1.528335,34849,0.7876281,969.41,180.405
14825,1790286212.086,-0.2676134,-0.4318111,1.498514,-0.03944471,-0.9347075,-0.00195879,0,-0.08620011,-0.01263195,-0.003787139,-0.06045594,-0.001829447,-0.01374801,-0.0007638435,1.658328,-0.02144176,-0.01360132,0,-0.03308977,0.276485,-0.02786458,-0.01468304,-0.01743508,0,-0.000182554,1.064752,0,0,0.8295059,0.318466,-0.005812482,-0.003107164,0.7483765,1.408757,0.7846638,1.879874,0.0002498871,7.59375e-05,20.80218,0.001493719,7.885962e-13,0.001219433,2.439905e-05,0.01445392,0.05,0.1,0,7.59375e-05,-0.01231858,0.1143263,0.6832013,0.3333333,0.5,0.3333333,1,1,0,1,0,80,0,1.319003,1.545049,34323,0.7875653,999,181.9852
