attempt,step,time_s,phase,jaw_centre_error_m,lateral_error_m,along_error_m,tip_goal_error_m,jaw_command_m,approach_elevation_deg,jaw_tilt_deg,base_height_m,finger_contact_n,forearm_contact_n,fell,cup_lift_m,cup_tilt_deg
0,0,0.0,spawn,0.01234,0.01231,0.00088,0.02603,0.0006,-2.88,5.23,0.3504,0.0,0.0,0,0.0,0.0
1,0,0.0,spawn,0.01234,0.01231,0.00088,0.02603,0.0006,-2.88,5.23,0.3504,0.0,0.0,0,0.0,0.0
2,0,0.0,spawn,0.01234,0.01231,0.00088,0.02603,0.0006,-2.88,5.23,0.3504,0.0,0.0,0,0.0,0.0
3,0,0.0,spawn,0.01234,0.01231,0.00088,0.02603,0.0006,-2.88,5.23,0.3504,0.0,0.0,0,0.0,0.0
0,1,0.02,spawn,0.0189,0.01881,0.00178,0.02812,0.0012,-2.54,9.78,0.35,0.0,0.0,0,0.0,0.0
1,1,0.02,spawn,0.0189,0.01881,0.00178,0.02812,0.0012,-2.54,9.78,0.35,0.0,0.0,0,0.0,0.0
2,1,0.02,spawn,0.0189,0.01881,0.00178,0.02812,0.0012,-2.54,9.78,0.35,0.0,0.0,0,0.0,0.0
3,1,0.02,spawn,0.0189,0.01881,0.00178,0.02812,0.0012,-2.54,9.78,0.35,0.0,0.0,0,0.0,0.0
0,2,0.04,spawn,0.02099,0.02093,-0.00163,0.02318,0.0018,-0.67,14.36,0.3484,0.0,0.0,0,0.0,0.0
1,2,0.04,spawn,0.02099,0.02093,-0.00163,0.02318,0.0018,-0.67,14.36,0.3484,0.0,0.0,0,0.0,0.0
2,2,0.04,spawn,0.02099,0.02092,-0.00163,0.02318,0.0018,-0.67,14.36,0.3484,0.0,0.0,0,0.0,0.0
3,2,0.04,spawn,0.02099,0.02093,-0.00163,0.02318,0.0018,-0.67,14.36,0.3484,0.0,0.0,0,0.0,0.0
0,3,0.06,spawn,0.02644,0.02417,-0.01072,0.01889,0.0024,-0.27,19.61,0.3458,0.0,0.0,0,0.0,0.0
1,3,0.06,spawn,0.02645,0.02418,-0.01072,0.01889,0.0024,-0.27,19.61,0.3458,0.0,0.0,0,0.0,0.0
2,3,0.06,spawn,0.02644,0.02417,-0.01072,0.01889,0.0024,-0.27,19.61,0.3458,0.0,0.0,0,0.0,0.0
3,3,0.06,spawn,0.02645,0.02418,-0.01072,0.0189,0.0024,-0.27,19.61,0.3458,0.0,0.0,0,0.0,0.0
0,4,0.08,spawn,0.02625,0.02037,-0.01656,0.01142,0.003,1.73,24.88,0.3426,0.0,0.0,0,0.0,0.0
1,4,0.08,spawn,0.02625,0.02038,-0.01655,0.01143,0.003,1.73,24.88,0.3426,0.0,0.0,0,0.0,0.0
2,4,0.08,spawn,0.02625,0.02037,-0.01656,0.01143,0.003,1.73,24.88,0.3426,0.0,0.0,0,0.0,0.0
3,4,0.08,spawn,0.02625,0.02038,-0.01655,0.01143,0.003,1.73,24.88,0.3426,0.0,0.0,0,0.0,0.0
0,5,0.1,spawn,0.028,0.01709,-0.02218,0.00761,0.0036,3.26,30.24,0.3392,0.0,0.0,0,0.0,0.0
1,5,0.1,spawn,0.02801,0.0171,-0.02218,0.00761,0.0036,3.26,30.24,0.3392,0.0,0.0,0,0.0,0.0
2,5,0.1,spawn,0.02801,0.0171,-0.02218,0.00761,0.0036,3.26,30.24,0.3392,0.0,0.0,0,0.0,0.0
3,5,0.1,spawn,0.02801,0.01711,-0.02218,0.00762,0.0036,3.26,30.24,0.3392,0.0,0.0,0,0.0,0.0
0,6,0.12,spawn,0.02735,0.01032,-0.02533,0.00718,0.0042,5.16,35.4,0.3357,0.0,0.0,0,0.0,0.0
1,6,0.12,spawn,0.02735,0.01033,-0.02532,0.00716,0.0042,5.16,35.4,0.3357,0.0,0.0,0,0.0,0.0
2,6,0.12,spawn,0.02735,0.01033,-0.02533,0.00717,0.0042,5.16,35.4,0.3357,0.0,0.0,0,0.0,0.0
3,6,0.12,spawn,0.02735,0.01034,-0.02532,0.00716,0.0042,5.16,35.4,0.3357,0.0,0.0,0,0.0,0.0
0,7,0.14,spawn,0.03043,0.0084,-0.02925,0.0138,0.0048,6.53,40.54,0.3325,0.0,0.0,0,0.0,0.0
1,7,0.14,spawn,0.03043,0.00841,-0.02925,0.01379,0.0048,6.53,40.54,0.3325,0.0,0.0,0,0.0,0.0
2,7,0.14,spawn,0.03043,0.00841,-0.02925,0.0138,0.0048,6.53,40.54,0.3325,0.0,0.0,0,0.0,0.0
3,7,0.14,spawn,0.03043,0.00841,-0.02925,0.0138,0.0048,6.53,40.54,0.3325,0.0,0.0,0,0.0,0.0
0,8,0.16,spawn,0.0346,0.01584,-0.03076,0.01494,0.0054,8.44,45.27,0.3294,0.0,0.0,0,0.0,0.0
1,8,0.16,spawn,0.03459,0.01583,-0.03076,0.01492,0.0054,8.43,45.27,0.3294,0.0,0.0,0,0.0,0.0
2,8,0.16,spawn,0.0346,0.01584,-0.03076,0.01494,0.0054,8.44,45.27,0.3294,0.0,0.0,0,0.0,0.0
3,8,0.16,spawn,0.03459,0.01583,-0.03076,0.01492,0.0054,8.43,45.27,0.3294,0.0,0.0,0,0.0,0.0
0,9,0.18,spawn,0.03773,0.02079,-0.03148,0.01657,0.006,9.67,49.98,0.3267,0.0,0.0,0,0.0,0.0
1,9,0.18,spawn,0.03773,0.02082,-0.03146,0.01658,0.006,9.68,49.98,0.3267,0.0,0.0,0,0.0,0.0
2,9,0.18,spawn,0.03773,0.02079,-0.03148,0.01657,0.006,9.67,49.98,0.3267,0.0,0.0,0,0.0,0.0
3,9,0.18,spawn,0.03773,0.02081,-0.03147,0.01658,0.006,9.67,49.98,0.3267,0.0,0.0,0,0.0,0.0
0,10,0.2,spawn,0.03425,0.02012,-0.02772,0.015,0.0066,10.18,54.58,0.3244,0.0,0.0,0,0.0,0.0
1,10,0.2,spawn,0.03423,0.02011,-0.0277,0.01497,0.0066,10.18,54.59,0.3244,0.0,0.0,0,0.0,0.0
2,10,0.2,spawn,0.03425,0.02012,-0.02772,0.015,0.0066,10.18,54.58,0.3244,0.0,0.0,0,0.0,0.0
3,10,0.2,spawn,0.03424,0.02011,-0.02771,0.01498,0.0066,10.18,54.58,0.3244,0.0,0.0,0,0.0,0.0
0,11,0.22,spawn,0.03124,0.021,-0.02312,0.01443,0.0072,10.92,59.18,0.3224,0.0,0.0,0,0.0,0.0
1,11,0.22,spawn,0.03121,0.02099,-0.0231,0.01441,0.0072,10.92,59.18,0.3224,0.0,0.0,0,0.0,0.0
2,11,0.22,spawn,0.03124,0.021,-0.02312,0.01443,0.0072,10.92,59.18,0.3224,0.0,0.0,0,0.0,0.0
3,11,0.22,spawn,0.03122,0.02099,-0.02311,0.01441,0.0072,10.92,59.18,0.3224,0.0,0.0,0,0.0,0.0
0,12,0.24,spawn,0.02974,0.02273,-0.01917,0.01614,0.0078,11.72,63.56,0.3207,0.0,0.0,0,0.0,0.0
1,12,0.24,spawn,0.02971,0.02272,-0.01915,0.01612,0.0078,11.71,63.56,0.3207,0.0,0.0,0,0.0,0.0
2,12,0.24,spawn,0.02974,0.02273,-0.01917,0.01615,0.0078,11.72,63.56,0.3207,0.0,0.0,0,0.0,0.0
3,12,0.24,spawn,0.02972,0.02272,-0.01916,0.01613,0.0078,11.72,63.56,0.3207,0.0,0.0,0,0.0,0.0
0,13,0.26,spawn,0.02738,0.02265,-0.01539,0.01581,0.0084,11.81,67.91,0.3193,0.0,0.0,0,0.0,0.0
1,13,0.26,spawn,0.0274,0.02268,-0.01538,0.01583,0.0084,11.82,67.91,0.3193,0.0,0.0,0,0.0,0.0
2,13,0.26,spawn,0.02738,0.02264,-0.01539,0.0158,0.0084,11.81,67.91,0.3193,0.0,0.0,0,0.0,0.0
3,13,0.26,spawn,0.02739,0.02266,-0.01539,0.01581,0.0084,11.81,67.91,0.3193,0.0,0.0,0,0.0,0.0
0,14,0.28,spawn,0.02427,0.0208,-0.0125,0.0159,0.009,11.61,71.92,0.3182,0.0,0.0,0,0.0,0.0
1,14,0.28,spawn,0.02429,0.02083,-0.0125,0.01592,0.009,11.61,71.91,0.3182,0.0,0.0,0,0.0,0.0
2,14,0.28,spawn,0.02427,0.0208,-0.0125,0.01589,0.009,11.61,71.92,0.3182,0.0,0.0,0,0.0,0.0
3,14,0.28,spawn,0.02428,0.02082,-0.0125,0.01591,0.009,11.61,71.91,0.3182,0.0,0.0,0,0.0,0.0
0,15,0.3,spawn,0.02261,0.01927,-0.01182,0.0141,0.0096,10.92,75.86,0.3173,0.0,0.0,0,0.0,0.0
1,15,0.3,spawn,0.02261,0.01928,-0.01182,0.0141,0.0096,10.92,75.86,0.3173,0.0,0.0,0,0.0,0.0
2,15,0.3,spawn,0.02261,0.01927,-0.01183,0.01409,0.0096,10.92,75.86,0.3173,0.0,0.0,0,0.0,0.0
3,15,0.3,spawn,0.02261,0.01928,-0.01182,0.0141,0.0096,10.92,75.86,0.3173,0.0,0.0,0,0.0,0.0
0,16,0.32,spawn,0.02243,0.01876,-0.0123,0.01309,0.0102,10.16,79.04,0.3167,0.0,0.0,0,0.0,0.0
1,16,0.32,spawn,0.02244,0.01878,-0.01228,0.01312,0.0102,10.17,79.03,0.3167,0.0,0.0,0,0.0,0.0
2,16,0.32,spawn,0.02244,0.01876,-0.0123,0.01309,0.0102,10.16,79.04,0.3167,0.0,0.0,0,0.0,0.0
3,16,0.32,spawn,0.02244,0.01878,-0.01229,0.01311,0.0102,10.17,79.03,0.3167,0.0,0.0,0,0.0,0.0
0,17,0.34,spawn,0.01908,0.01499,-0.01181,0.01172,0.0108,8.87,81.11,0.3163,0.0,0.0,0,0.0,0.0
1,17,0.34,spawn,0.01908,0.01499,-0.0118,0.01173,0.0108,8.87,81.1,0.3163,0.0,0.0,0,0.0,0.0
2,17,0.34,spawn,0.01908,0.01499,-0.01181,0.01171,0.0108,8.87,81.11,0.3163,0.0,0.0,0,0.0,0.0
3,17,0.34,spawn,0.01909,0.015,-0.0118,0.01173,0.0108,8.87,81.1,0.3163,0.0,0.0,0,0.0,0.0
0,18,0.36,spawn,0.01803,0.01495,-0.01007,0.01363,0.0114,8.47,79.88,0.316,0.0,0.0,0,0.0,0.0
1,18,0.36,spawn,0.01801,0.01494,-0.01007,0.01361,0.0114,8.47,79.87,0.316,0.0,0.0,0,0.0,0.0
2,18,0.36,spawn,0.01803,0.01495,-0.01007,0.01363,0.0114,8.47,79.88,0.316,0.0,0.0,0,0.0,0.0
3,18,0.36,spawn,0.01803,0.01495,-0.01007,0.01363,0.0114,8.47,79.88,0.316,0.0,0.0,0,0.0,0.0
0,19,0.38,spawn,0.01695,0.01466,-0.0085,0.01483,0.012,8.1,76.82,0.3158,0.0,0.0,0,0.0,0.0
1,19,0.38,spawn,0.01699,0.01472,-0.0085,0.01488,0.012,8.1,76.81,0.3158,0.0,0.0,0,0.0,0.0
2,19,0.38,spawn,0.01695,0.01467,-0.00851,0.01483,0.012,8.1,76.82,0.3158,0.0,0.0,0,0.0,0.0
3,19,0.38,spawn,0.01698,0.0147,-0.0085,0.01486,0.012,8.1,76.82,0.3158,0.0,0.0,0,0.0,0.0
0,20,0.4,spawn,0.01639,0.01505,-0.0065,0.01757,0.0126,7.4,73.01,0.3156,0.0,0.0,0,0.0,0.0
1,20,0.4,spawn,0.01633,0.01498,-0.00651,0.01746,0.0126,7.41,73.01,0.3156,0.0,0.0,0,0.0,0.0
2,20,0.4,spawn,0.01638,0.01504,-0.0065,0.01756,0.0126,7.4,73.01,0.3156,0.0,0.0,0,0.0,0.0
3,20,0.4,spawn,0.01636,0.01501,-0.00651,0.0175,0.0126,7.41,73.01,0.3156,0.0,0.0,0,0.0,0.0
0,21,0.42,spawn,0.01443,0.01374,-0.00441,0.01911,0.0132,6.56,69.0,0.3154,0.0,0.0,0,0.0,0.0
1,21,0.42,spawn,0.01438,0.01368,-0.00444,0.01898,0.0132,6.58,69.0,0.3154,0.0,0.0,0,0.0,0.0
2,21,0.42,spawn,0.01442,0.01373,-0.00441,0.0191,0.0132,6.56,69.0,0.3154,0.0,0.0,0,0.0,0.0
3,21,0.42,spawn,0.01439,0.01369,-0.00444,0.019,0.0132,6.57,69.0,0.3154,0.0,0.0,0,0.0,0.0
0,22,0.44,spawn,0.01449,0.01427,-0.00249,0.02049,0.0138,6.53,70.26,0.3153,0.0,0.0,0,0.0,0.0
1,22,0.44,spawn,0.01462,0.0144,-0.00252,0.0206,0.0138,6.49,70.19,0.3153,0.0,0.0,0,0.0,0.0
2,22,0.44,spawn,0.01449,0.01428,-0.00249,0.02049,0.0138,6.52,70.26,0.3153,0.0,0.0,0,0.0,0.0
3,22,0.44,spawn,0.01457,0.01435,-0.00251,0.02055,0.0138,6.5,70.21,0.3153,0.0,0.0,0,0.0,0.0
0,23,0.46,spawn,0.01518,0.0149,-0.00289,0.02157,0.0144,6.08,75.25,0.3151,0.0,0.0,0,0.0,0.0
1,23,0.46,spawn,0.01519,0.0149,-0.00291,0.0217,0.0144,6.03,75.15,0.3151,0.0,0.0,0,0.0,0.0
2,23,0.46,spawn,0.01527,0.01499,-0.00291,0.02162,0.0144,6.08,75.24,0.3151,0.0,0.0,0,0.0,0.0
3,23,0.46,spawn,0.01527,0.01499,-0.00292,0.02168,0.0144,6.06,75.18,0.3151,0.0,0.0,0,0.0,0.0
0,24,0.48,spawn,0.01136,0.01088,-0.00328,0.01971,0.015,5.93,80.04,0.3151,0.0,0.0,0,0.0,0.0
1,24,0.48,spawn,0.01149,0.01102,-0.00324,0.01983,0.015,5.93,79.97,0.3151,0.0,0.0,0,0.0,0.0
2,24,0.48,spawn,0.01128,0.01079,-0.00331,0.01975,0.015,5.9,80.04,0.3151,0.0,0.0,0,0.0,0.0
3,24,0.48,spawn,0.0114,0.01092,-0.00329,0.01979,0.015,5.91,79.99,0.3151,0.0,0.0,0,0.0,0.0
0,25,0.5,spawn,0.01136,0.01119,-0.00199,0.0205,0.0156,5.82,80.75,0.3149,0.0,0.0,0,0.0,0.0
1,25,0.5,spawn,0.0117,0.01153,-0.00202,0.02045,0.0156,5.88,80.71,0.3149,0.0,0.0,0,0.0,0.0
2,25,0.5,spawn,0.01114,0.01096,-0.002,0.02046,0.0156,5.82,80.72,0.3149,0.0,0.0,0,0.0,0.0
3,25,0.5,spawn,0.0115,0.01131,-0.00206,0.02039,0.0156,5.86,80.71,0.3149,0.0,0.0,0,0.0,0.0
0,26,0.52,spawn,0.01468,0.01457,-0.00172,0.02212,0.0162,5.55,81.14,0.3149,0.0,0.0,0,0.0,0.0
1,26,0.52,spawn,0.01514,0.01504,-0.00177,0.02222,0.0162,5.61,81.13,0.3149,0.0,0.0,0,0.0,0.0
2,26,0.52,spawn,0.01446,0.01435,-0.00175,0.02205,0.0162,5.54,81.07,0.3149,0.0,0.0,0,0.0,0.0
3,26,0.52,spawn,0.01493,0.01482,-0.00183,0.02212,0.0162,5.58,81.08,0.3149,0.0,0.0,0,0.0,0.0
0,27,0.54,spawn,0.01583,0.01575,-0.00161,0.02166,0.0168,5.51,81.32,0.3148,0.0,0.0,0,0.0,0.0
1,27,0.54,spawn,0.01613,0.01606,-0.00151,0.02182,0.0168,5.57,81.26,0.3148,0.0,0.0,0,0.0,0.0
2,27,0.54,spawn,0.01564,0.01556,-0.0016,0.0216,0.0168,5.5,81.21,0.3148,0.0,0.0,0,0.0,0.0
3,27,0.54,spawn,0.01596,0.01588,-0.00158,0.02171,0.0168,5.54,81.21,0.3148,0.0,0.0,0,0.0,0.0
0,28,0.56,spawn,0.01861,0.01851,-0.00185,0.02305,0.0174,5.12,81.7,0.3147,0.0,0.0,0,0.0,0.0
1,28,0.56,spawn,0.01877,0.01869,-0.00171,0.02323,0.0174,5.16,81.57,0.3147,0.0,0.0,0,0.0,0.0
2,28,0.56,spawn,0.01843,0.01833,-0.00186,0.02301,0.0174,5.1,81.57,0.3147,0.0,0.0,0,0.0,0.0
3,28,0.56,spawn,0.0186,0.01851,-0.00179,0.02309,0.0174,5.13,81.52,0.3147,0.0,0.0,0,0.0,0.0
0,29,0.58,spawn,0.0171,0.01706,-0.0012,0.0223,0.018,4.75,82.24,0.3147,0.0,0.0,0,0.0,0.0
1,29,0.58,spawn,0.0169,0.01686,-0.00117,0.02233,0.018,4.71,82.1,0.3148,0.0,0.0,0,0.0,0.0
2,29,0.58,spawn,0.01694,0.0169,-0.00121,0.02225,0.018,4.74,82.09,0.3148,0.0,0.0,0,0.0,0.0
3,29,0.58,spawn,0.01697,0.01693,-0.00123,0.02226,0.018,4.72,82.06,0.3148,0.0,0.0,0,0.0,0.0
0,30,0.6,spawn,0.01497,0.01485,-0.00187,0.02383,0.0186,3.33,83.21,0.3149,0.0,0.0,0,0.0,0.0
1,30,0.6,spawn,0.01453,0.01441,-0.00192,0.02369,0.0186,3.27,83.04,0.3149,0.0,0.0,0,0.0,0.0
2,30,0.6,spawn,0.01482,0.0147,-0.00187,0.0237,0.0186,3.33,83.04,0.3149,0.0,0.0,0,0.0,0.0
3,30,0.6,spawn,0.01476,0.01462,-0.00199,0.02365,0.0186,3.29,83.0,0.3149,0.0,0.0,0,0.0,0.0
0,31,0.62,spawn,0.0101,0.00972,-0.00273,0.02241,0.0192,2.52,83.82,0.315,0.0,0.0,0,0.0,0.0
1,31,0.62,spawn,0.01007,0.00966,-0.00285,0.02214,0.0192,2.51,83.62,0.315,0.0,0.0,0,0.0,0.0
2,31,0.62,spawn,0.01017,0.00979,-0.00276,0.02224,0.0192,2.54,83.67,0.315,0.0,0.0,0,0.0,0.0
3,31,0.62,spawn,0.0101,0.00968,-0.00289,0.02218,0.0192,2.5,83.62,0.315,0.0,0.0,0,0.0,0.0
0,32,0.64,spawn,0.00922,0.00823,-0.00417,0.02391,0.0198,1.27,83.86,0.315,0.0,0.0,0,0.0,0.0
1,32,0.64,spawn,0.0096,0.00855,-0.00437,0.02357,0.0198,1.3,83.83,0.3151,0.0,0.0,0,0.0,0.0
2,32,0.64,spawn,0.00933,0.00831,-0.00424,0.02368,0.0198,1.3,83.97,0.315,0.0,0.0,0,0.0,0.0
3,32,0.64,spawn,0.00935,0.00829,-0.00434,0.0236,0.0198,1.28,83.84,0.3151,0.0,0.0,0,0.0,0.0
0,33,0.66,spawn,0.00684,0.00471,-0.00496,0.02335,0.0204,0.66,84.04,0.315,0.0,0.0,0,0.0,0.0
1,33,0.66,spawn,0.00702,0.0049,-0.00502,0.02309,0.0204,0.69,83.93,0.3151,0.0,0.0,0,0.0,0.0
2,33,0.66,spawn,0.00691,0.00481,-0.00496,0.0232,0.0204,0.68,84.14,0.3151,0.0,0.0,0,0.0,0.0
3,33,0.66,spawn,0.007,0.00482,-0.00508,0.02315,0.0204,0.65,84.0,0.3151,0.0,0.0,0,0.0,0.0
0,34,0.68,spawn,0.00615,0.00144,-0.00598,0.02477,0.021,-0.28,82.32,0.3151,0.0,0.0,0,0.0,0.0
1,34,0.68,spawn,0.00609,0.00138,-0.00593,0.02465,0.021,-0.27,81.88,0.3151,0.0,0.0,0,0.0,0.0
2,34,0.68,spawn,0.00609,0.00141,-0.00593,0.02468,0.021,-0.26,82.38,0.3151,0.0,0.0,0,0.0,0.0
3,34,0.68,spawn,0.00624,0.00148,-0.00607,0.02469,0.021,-0.31,82.28,0.3151,0.0,0.0,0,0.0,0.0
0,35,0.7,spawn,0.00842,0.00313,-0.00781,0.02688,0.0216,-1.29,80.51,0.3151,0.0,0.0,0,0.0,0.0
1,35,0.7,spawn,0.00841,0.0031,-0.00782,0.02666,0.0216,-1.27,80.11,0.3151,0.0,0.0,0,0.0,0.0
2,35,0.7,spawn,0.00833,0.00311,-0.00773,0.02685,0.0216,-1.28,80.54,0.3151,0.0,0.0,0,0.0,0.0
3,35,0.7,spawn,0.00853,0.00324,-0.00788,0.02687,0.0216,-1.32,80.44,0.3151,0.0,0.0,0,0.0,0.0
0,36,0.72,spawn,0.0133,0.00855,-0.01018,0.02931,0.0222,-2.03,79.92,0.315,0.0,0.0,0,0.0,0.0
1,36,0.72,spawn,0.01323,0.00834,-0.01028,0.02903,0.0222,-2.06,79.06,0.315,0.0,0.0,0,0.0,0.0
2,36,0.72,spawn,0.01313,0.00846,-0.01005,0.02931,0.0222,-2.06,79.24,0.315,0.0,0.0,0,0.0,0.0
3,36,0.72,spawn,0.01337,0.00857,-0.01026,0.02936,0.0222,-2.1,79.22,0.315,0.0,0.0,0,0.0,0.0
0,37,0.74,spawn,0.01902,0.01436,-0.01247,0.03373,0.0228,-2.9,80.5,0.3149,0.0,0.0,0,0.0,0.0
1,37,0.74,spawn,0.01898,0.0142,-0.0126,0.03362,0.0228,-2.91,80.75,0.3149,0.0,0.0,0,0.0,0.0
2,37,0.74,spawn,0.01897,0.01436,-0.0124,0.03375,0.0228,-2.89,80.7,0.3149,0.0,0.0,0,0.0,0.0
3,37,0.74,spawn,0.01919,0.01446,-0.01262,0.03388,0.0228,-2.92,80.98,0.3149,0.0,0.0,0,0.0,0.0
0,38,0.76,spawn,0.02567,0.02111,-0.01461,0.0397,0.0234,-3.65,81.95,0.3147,0.0,0.0,0,0.0,0.0
1,38,0.76,spawn,0.02548,0.02082,-0.01468,0.03949,0.0234,-3.73,81.01,0.3148,0.0,0.0,0,0.0,0.0
2,38,0.76,spawn,0.02536,0.02078,-0.01454,0.03941,0.0234,-3.69,81.0,0.3148,0.0,0.0,0,0.0,0.0
3,38,0.76,spawn,0.0256,0.02091,-0.01477,0.03958,0.0234,-3.72,81.23,0.3148,0.0,0.0,0,0.0,0.0
0,39,0.78,spawn,0.03233,0.02753,-0.01696,0.04563,0.024,-4.27,82.24,0.3146,0.0,0.0,0,0.0,0.0
1,39,0.78,spawn,0.03211,0.02725,-0.01698,0.04566,0.024,-4.38,81.82,0.3146,0.0,0.0,0,0.0,0.0
2,39,0.78,spawn,0.0319,0.02711,-0.01681,0.04557,0.024,-4.35,81.97,0.3146,0.0,0.0,0,0.0,0.0
3,39,0.78,spawn,0.03217,0.02728,-0.01705,0.04574,0.024,-4.38,82.02,0.3146,0.0,0.0,0,0.0,0.0
0,40,0.8,spawn,0.03855,0.03341,-0.01924,0.05158,0.0246,-4.7,83.32,0.3143,0.0,0.0,0,0.0,0.0
1,40,0.8,spawn,0.03843,0.0332,-0.01934,0.05192,0.0246,-4.73,84.14,0.3144,0.0,0.0,0,0.0,0.0
2,40,0.8,spawn,0.03822,0.03308,-0.01913,0.0519,0.0246,-4.72,84.32,0.3144,0.0,0.0,0,0.0,0.0
3,40,0.8,spawn,0.0385,0.03327,-0.01937,0.05207,0.0246,-4.74,84.29,0.3144,0.0,0.0,0,0.0,0.0
0,41,0.82,spawn,0.04429,0.03873,-0.02149,0.05761,0.0252,-4.95,84.81,0.3141,0.0,0.0,0,0.0,0.0
1,41,0.82,spawn,0.04412,0.03843,-0.02167,0.0578,0.0252,-4.94,85.06,0.3142,0.0,0.0,0,0.0,0.0
2,41,0.82,spawn,0.04393,0.03833,-0.02148,0.05779,0.0252,-4.91,85.09,0.3141,0.0,0.0,0,0.0,0.0
3,41,0.82,spawn,0.04421,0.03851,-0.02171,0.05795,0.0252,-4.92,85.08,0.3141,0.0,0.0,0,0.0,0.0
0,42,0.84,spawn,0.04944,0.04329,-0.0239,0.06295,0.0258,-4.92,84.66,0.3138,0.0,0.0,0,0.0,0.0
1,42,0.84,spawn,0.04923,0.04299,-0.02398,0.06307,0.0258,-4.93,84.11,0.3139,0.0,0.0,0,0.0,0.0
2,42,0.84,spawn,0.049,0.04282,-0.02381,0.06295,0.0258,-4.9,83.99,0.3138,0.0,0.0,0,0.0,0.0
3,42,0.84,spawn,0.04926,0.043,-0.02403,0.06315,0.0258,-4.91,83.98,0.3138,0.0,0.0,0,0.0,0.0
0,43,0.86,spawn,0.05362,0.04682,-0.02613,0.06797,0.0264,-4.93,81.69,0.3135,0.0,0.0,0,0.0,0.0
1,43,0.86,spawn,0.05367,0.04684,-0.0262,0.06826,0.0264,-4.91,80.93,0.3136,0.0,0.0,0,0.0,0.0
2,43,0.86,spawn,0.05344,0.04667,-0.02604,0.06815,0.0264,-4.89,80.7,0.3135,0.0,0.0,0,0.0,0.0
3,43,0.86,spawn,0.05369,0.04685,-0.02623,0.06833,0.0264,-4.88,80.69,0.3135,0.0,0.0,0,0.0,0.0
0,44,0.88,spawn,0.05733,0.05031,-0.02749,0.07319,0.027,-5.08,77.96,0.3131,0.0,0.0,0,0.0,0.0
1,44,0.88,spawn,0.05753,0.05043,-0.02769,0.07356,0.027,-4.99,76.85,0.3132,0.0,0.0,0,0.0,0.0
2,44,0.88,spawn,0.05733,0.0503,-0.02751,0.07349,0.027,-4.98,76.57,0.3132,0.0,0.0,0,0.0,0.0
3,44,0.88,spawn,0.05756,0.05047,-0.02767,0.07364,0.027,-4.96,76.6,0.3132,0.0,0.0,0,0.0,0.0
0,45,0.9,spawn,0.06098,0.05348,-0.02931,0.07841,0.0276,-5.2,73.28,0.3128,0.0,0.0,0,0.0,0.0
1,45,0.9,spawn,0.0611,0.05366,-0.02923,0.07868,0.0276,-5.21,72.79,0.3129,0.0,0.0,0,0.0,0.0
2,45,0.9,spawn,0.06096,0.05358,-0.02907,0.0787,0.0276,-5.19,72.33,0.3129,0.0,0.0,0,0.0,0.0
3,45,0.9,spawn,0.06112,0.05371,-0.02917,0.07876,0.0276,-5.18,72.55,0.3129,0.0,0.0,0,0.0,0.0
0,46,0.92,spawn,0.0645,0.05646,-0.03118,0.08329,0.0282,-5.08,68.17,0.3124,0.0,0.0,0,0.0,0.0
1,46,0.92,spawn,0.06473,0.05667,-0.03127,0.08365,0.0282,-5.14,67.7,0.3126,0.0,0.0,0,0.0,0.0
2,46,0.92,spawn,0.06457,0.05658,-0.03111,0.08367,0.0282,-5.13,67.17,0.3125,0.0,0.0,0,0.0,0.0
3,46,0.92,spawn,0.06473,0.0567,-0.03124,0.0837,0.0282,-5.12,67.47,0.3125,0.0,0.0,0,0.0,0.0
0,47,0.94,spawn,0.06781,0.05954,-0.03244,0.0882,0.0288,-4.95,62.99,0.312,0.0,0.0,0,0.0,0.0
1,47,0.94,spawn,0.06805,0.05964,-0.03278,0.08841,0.0288,-4.96,62.57,0.3122,0.0,0.0,0,0.0,0.0
2,47,0.94,spawn,0.06792,0.05957,-0.03263,0.08845,0.0288,-4.96,61.97,0.3122,0.0,0.0,0,0.0,0.0
3,47,0.94,spawn,0.06806,0.05966,-0.03275,0.08845,0.0288,-4.94,62.36,0.3122,0.0,0.0,0,0.0,0.0
0,48,0.96,spawn,0.07108,0.06274,-0.0334,0.09315,0.0294,-4.8,57.96,0.3116,0.0,0.0,0,0.0,0.0
1,48,0.96,spawn,0.07125,0.06277,-0.03371,0.09327,0.0294,-4.83,57.59,0.3118,0.0,0.0,0,0.0,0.0
2,48,0.96,spawn,0.07118,0.06278,-0.03355,0.09337,0.0294,-4.79,56.91,0.3118,0.0,0.0,0,0.0,0.0
3,48,0.96,spawn,0.07125,0.0628,-0.03365,0.09331,0.0294,-4.82,57.4,0.3118,0.0,0.0,0,0.0,0.0
0,49,0.98,stand,0.07438,0.0614,-0.04198,0.09774,0.03,-4.38,53.99,0.3112,0.0,0.0,0,0.0,0.0
1,49,0.98,stand,0.07455,0.06873,-0.02888,0.09802,0.03,-4.41,53.16,0.3114,0.0,0.0,0,0.0,0.0
2,49,0.98,stand,0.07448,0.06678,-0.03298,0.09805,0.03,-4.38,52.71,0.3114,0.0,0.0,0,0.0,0.0
3,49,0.98,stand,0.07457,0.06265,-0.04045,0.09809,0.03,-4.4,52.94,0.3114,0.0,0.0,0,0.0,0.0
0,50,1.0,stand,0.07579,0.06288,-0.04231,0.10087,0.03,-4.18,49.94,0.3108,0.0,0.0,0,0.0,0.0
