step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_lin_vel_force_world,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/kl_first_minibatch,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
32,1789988516.843,-0.3905462,-0.4057811,1.188007,-0.07508212,-0.0074338,-0.02,-0.1409113,-0.01647669,0,-0.09992251,-0.001656454,0,-0.00231443,1.116008,-0.03115745,0,0,-0.04698132,-0.08884253,-0.03335954,0.6088501,0.3471193,-0.004638332,-0.003274428,0.3095466,0.7742491,1.314306,0.00426696,7.59375e-05,25.44483,0.00580588,0.0001582839,0.0002759794,0.001104657,0.01402968,0.15,0.15,0,7.59375e-05,-0.03184555,0.08504857,0.5080872,0.3612218,28270,0.9942614,722.82,57.46984
33,1789988517.725,-0.4104931,-0.4357287,1.222507,-0.06967521,-0.008524658,-0.3024998,-0.1385415,-0.01728576,-0.0003250852,-0.09635534,-0.001698309,-0.03953,-0.001436583,0.8448033,-0.03319604,-0.04491143,0,-0.04805499,-0.08689746,-0.03789696,0.6232994,0.06881246,-0.004767965,-0.003679568,0.2953068,0.7826381,0.9770293,0.00411068,7.59375e-05,25.42473,0.005601982,0.0001580296,0.0002793272,0.001053945,0.01274451,0.15,0.2,0,7.59375e-05,-0.03120393,0.08621471,0.5104377,0.3645961,28085,0.9930978,747.52,59.06606
34,1789988518.602,-0.4059367,-0.4437231,1.260008,-0.09081163,-0.008163908,-0.105,-0.1433897,-0.01762515,-0.002396334,-0.1028946,-0.001746886,-0.04108,-0.001968821,0.9312038,-0.03540034,-0.04380219,0,-0.04868082,-0.08670856,-0.03043127,0.6496512,0.109633,-0.004693974,-0.003539379,0.3166688,0.8032112,0.7957653,0.004167621,0.0001139063,25.40836,0.005669961,0.0001566287,0.0002933601,0.001052351,0.01306844,0.1,0.2,0,0.0001139063,-0.02753397,0.09817588,0.5054262,0.3660891,28199,0.9925621,778.21,61.2126
35,1789988519.482,-0.4321222,-0.4488428,1.296009,-0.08810696,-0.008066124,-0.2149999,-0.1532493,-0.01863019,0,-0.1095985,-0.001822976,-0.03898,-0.001814408,0.9551536,-0.03698265,-0.04292804,0,-0.0482217,-0.08107617,-0.04448911,0.6632049,0.1092408,-0.004901465,-0.003684175,0.3373387,0.8612388,1.124154,0.004111272,5.0625e-05,25.39561,0.005622036,0.0001591632,0.0002975449,0.001054056,0.01367527,0.2,0.15,0,5.0625e-05,-0.03186273,0.07659122,0.5077629,0.3652914,28149,0.9915862,801.4,63.79353
36,1789988520.387,-0.4225648,-0.4702806,1.33051,-0.08235981,-0.008497274,-0.06000001,-0.1534723,-0.01855893,-0.01228672,-0.1065964,-0.001861672,-0.06387998,-0.002386165,0.8276037,-0.03365686,-0.06565695,0,-0.05102548,-0.0758491,-0.04707829,0.6901419,0,-0.005126472,-0.003563183,0.3459921,0.8085384,0.8289948,0.004027619,0.0001708594,25.37928,0.005515537,0.0001567252,0.0002954183,0.001035774,0.01054361,0,0.2,0,0.0001708594,-0.02699314,0.07480741,0.5309649,0.3608937,27555,0.9908386,827.82,65.41992
37,1789988521.313,-0.4492871,-0.4731258,1.368011,-0.08570947,-0.008405047,-0.13,-0.156538,-0.01924864,-0.0002666545,-0.1108128,-0.001913288,-0.029,-0.00307858,1.148658,-0.03732252,-0.02933854,0,-0.05278606,-0.09375381,-0.03990725,0.7016656,0.2172695,-0.005322562,-0.003861902,0.3548232,0.8751529,1.244743,0.003969326,2.25e-05,25.3638,0.005388138,0.0001523357,0.0002714642,0.0009950123,0.01654799,0.35,0.15,0,2.25e-05,-0.02400994,0.1136422,0.5483849,0.3702903,26751,0.9901825,847.83,67.46535
38,1789988522.240,-0.4553199,-0.4934768,1.404011,-0.08792164,-0.009443397,-0.2999998,-0.1563979,-0.01952351,-0.0005913955,-0.1119325,-0.001950178,-0.03994,-0.001898782,1.012056,-0.03766423,-0.04719148,0,-0.05482855,-0.1034325,-0.04446071,0.7148908,0.1082026,-0.00538649,-0.003957981,0.310827,0.7694502,1.208684,0.003971118,0.0001708594,25.3545,0.005351047,0.0001465006,0.0002556606,0.0009777676,0.01071922,0,0.3,0,0.0001708594,-0.01905641,0.1210579,0.5535257,0.3672485,26690,0.9894047,860.59,68.10994
39,1789988523.159,-0.4780561,-0.5040542,1.440012,-0.08738848,-0.01041305,-0.2249999,-0.1593175,-0.02065744,0,-0.1140102,-0.002012509,-0.03623999,-0.001244973,1.133182,-0.04137,-0.04248223,0,-0.05452485,-0.110254,-0.04754066,0.7304252,0.1554381,-0.005549434,-0.004359755,0.370838,0.9683942,1.06326,0.003993448,0.0001708594,25.3371,0.005374139,0.0001453694,0.0002488536,0.000986468,0.01417582,0.1,0.15,0,0.0001708594,-0.0254956,0.1096968,0.5495036,0.3617988,26967,0.9886196,876.56,69.76196
40,1789988524.083,-0.4773979,-0.5022911,1.474513,-0.0869346,-0.009738393,-0.2199999,-0.1684089,-0.02093481,-0.002347043,-0.1179055,-0.002051586,-0.04810999,-0.001857385,1.06998,-0.03778635,-0.05145268,0,-0.05977637,-0.1178756,-0.04859273,0.7551109,0.1085987,-0.005735903,-0.004109392,0.397832,0.842455,0.9954311,0.003929398,0.0001139063,25.32538,0.005278453,0.0001462139,0.0002408938,0.0009619469,0.01589644,0.15,0.15,0,0.0001139063,-0.02671325,0.09317467,0.5518396,0.3640625,26832,0.9880954,883.22,71.15958
41,1789988525.001,-0.4756121,-0.5019977,1.498514,-0.09451272,-0.01054168,-0.13,-0.1635744,-0.02113982,-0.002177354,-0.1179857,-0.002097205,-0.0319,-0.001807687,1.247908,-0.03891749,-0.03554276,0,-0.05936409,-0.1165226,-0.04847221,0.7590265,0.2182612,-0.005811077,-0.004308957,0.3457769,0.7938178,1.11735,0.003723103,5.0625e-05,25.31288,0.005045039,0.0001446678,0.000229959,0.000947309,0.01495353,0.2,0.15,0,5.0625e-05,-0.0303961,0.07372776,0.5438983,0.3670795,26977,0.9871483,894.41,72.36842
42,1789988525.932,-0.4996466,-0.5181223,1.498514,-0.0922998,-0.01137103,-0.2324999,-0.1697055,-0.02081938,0,-0.1193331,-0.002075458,-0.06321998,-0.00192274,0.9765293,-0.03994548,-0.07098252,-0.0006300976,-0.06086998,-0.1223484,-0.04558287,0.7644219,0,-0.005746616,-0.004386626,0.3875857,0.8140663,0.67246,0.003740391,0.0001708594,25.29914,0.005044444,0.0001424607,0.0002268903,0.0009347023,0.01182855,0,0.2,0,0.0001708594,-0.02361839,0.09265891,0.5543108,0.369401,26605,0.9864936,903.66,72.67969
43,1789988526.843,-0.4863701,-0.5170994,1.498514,-0.1023529,-0.009527377,-0.14,-0.185318,-0.02013853,-0.02223211,-0.1308398,-0.00208497,-0.02926001,-0.003240582,1.146505,-0.04096932,-0.03685321,0,-0.05791181,-0.102781,-0.04523605,0.7670922,0.2195752,-0.00565283,-0.004155201,0.4122303,1.025268,1.356496,0.003763064,7.59375e-05,25.27906,0.005061445,0.0001429941,0.000242587,0.0009127992,0.01503045,0.2,0.15,0,7.59375e-05,-0.02787978,0.0792984,0.5532143,0.3513396,27169,0.985348,947.71,75.8895
44,1789988527.757,-0.493706,-0.5228879,1.498514,-0.08902862,-0.01088149,-0.1949999,-0.1710114,-0.02076054,-0.0001361265,-0.1210034,-0.00208964,-0.03524666,-0.001979582,1.16904,-0.04047132,-0.04210613,-0.0001471874,-0.05760985,-0.1061196,-0.04970749,0.7609603,0.1823292,-0.005814031,-0.004319725,0.3565745,0.9762272,1.350224,0.003781737,2.25e-05,25.25948,0.005094694,0.0001388988,0.0002270789,0.0009469799,0.01489765,0.3,0.2,0,2.25e-05,-0.02786838,0.07323078,0.546608,0.3600636,27105,0.9841653,968.61,78.03049
45,1789988528.642,-0.4788514,-0.5240575,1.498514,-0.07891418,-0.01084708,-0.2899998,-0.1647841,-0.0203901,0,-0.1154655,-0.002092978,-0.03548,-0.001703522,1.219307,-0.04004378,-0.03528027,0,-0.06059205,-0.1042752,-0.04150404,0.7594044,0.2175749,-0.00575729,-0.004402443,0.3701607,0.9678897,1.288064,0.003699794,0.0001708594,25.24199,0.005000907,0.0001334007,0.0002178925,0.0009498202,0.01055881,0,0.3,0,0.0001708594,-0.02458825,0.07326196,0.5329421,0.3446367,28004,0.9830846,966.73,77.99724
46,1789988529.550,-0.4964581,-0.5085642,1.498514,-0.08889253,-0.007804377,-0.04,-0.1720898,-0.02113004,0,-0.1208885,-0.002092121,-0.03252,-0.002816755,1.171858,-0.04188406,-0.03712835,0,-0.05595553,-0.08162288,-0.04048083,0.7787156,0.2190506,-0.005706021,-0.003974301,0.3965625,0.897011,1.562765,0.003702696,0.0001139063,25.21953,0.004970231,0.0001329577,0.0002155465,0.0009190306,0.01476056,0.15,0.15,0,0.0001139063,-0.02237471,0.09966124,0.5391388,0.3626437,27252,0.9822589,959.62,78.41476
47,1789988530.458,-0.4846307,-0.5202626,1.498514,-0.09452523,-0.008845999,-0.08500002,-0.1705102,-0.02008499,-0.0006063414,-0.1203795,-0.002102201,-0.02764,-0.002338486,1.248559,-0.03940102,-0.03734355,0,-0.05744159,-0.08792111,-0.04084028,0.7721813,0.2188892,-0.005726171,-0.004157189,0.3752155,1.046794,1.354154,0.003553621,3.375e-05,25.20902,0.004831762,0.0001298715,0.0002129994,0.0009352704,0.01524378,0.3,0.2,0,3.375e-05,-0.02460926,0.08130856,0.5400734,0.3616376,27254,0.9817832,967.93,81.06353
48,1789988531.361,-0.4941646,-0.5129887,1.498514,-0.0937899,-0.01075435,-0.11,-0.1730437,-0.02049461,-1.140038e-05,-0.1229962,-0.002090622,-0.05210666,-0.002534351,1.065038,-0.04175652,-0.06087824,0,-0.05804547,-0.1035945,-0.04505708,0.7649094,0.07266326,-0.005753424,-0.004130155,0.3600969,0.9702465,1.20018,0.003592078,3.375e-05,25.19999,0.004833542,0.000122968,0.0001894163,0.0009290794,0.01331065,0.25,0.3,0,3.375e-05,-0.02164795,0.0753223,0.552561,0.3436487,27422,0.9811905,976.73,82.04359
49,1789988532.277,-0.4863624,-0.5099388,1.498514,-0.09546624,-0.00978695,-0.02,-0.1689328,-0.02028661,0,-0.1209024,-0.002090719,-0.04666,-0.001667174,1.144556,-0.04108825,-0.05450625,0,-0.05376698,-0.1029703,-0.04209056,0.7669804,0.1088191,-0.005807098,-0.004091849,0.4153938,1.139485,1.229316,0.003666092,0.0001708594,25.18564,0.00496336,0.0001204134,0.0001857165,0.000991138,0.01244392,0,0.25,0,0.0001708594,-0.02063445,0.09268657,0.5417192,0.3668737,27048,0.9799709,981.59,82.74884
50,1789988533.201,-0.4798454,-0.4961597,1.498514,-0.0919842,-0.01036138,-0.035,-0.1584689,-0.02002613,-0.005072764,-0.1173378,-0.002084123,-0.05036,-0.002481732,1.059079,-0.04129904,-0.06460407,-0.0003690177,-0.05766127,-0.1052767,-0.05246827,0.7682526,0.05470771,-0.005767425,-0.004193533,0.3816067,0.939984,1.192999,0.003641438,2.25e-05,25.15976,0.004919491,0.0001213726,0.0001833635,0.0009733175,0.01596554,0.35,0.15,0,2.25e-05,-0.02697661,0.09109197,0.5504663,0.3668945,26789,0.9789528,990.08,82.76511
51,1789988534.119,-0.4886139,-0.52047,1.498514,-0.09363499,-0.01027634,-0.07500001,-0.1666244,-0.02142457,-0.001007862,-0.1187627,-0.002082911,-0.04579999,-0.002209802,1.059407,-0.03920285,-0.05493277,0,-0.05825659,-0.1045214,-0.04657466,0.7677938,0.1093733,-0.005736293,-0.004127623,0.3944758,1.055142,1.344766,0.003519848,0.0001708594,25.14878,0.004771032,0.0001155091,0.0001729859,0.0009626892,0.0111539,0,0.3,0,0.0001708594,-0.02180933,0.07210466,0.5428364,0.3659601,27042,0.9782475,992.15,82.83965
52,1789988535.036,-0.4939052,-0.5194062,1.498514,-0.09296533,-0.009137997,-0.07750002,-0.1663947,-0.02040396,-0.000481897,-0.1191096,-0.002092214,-0.03921,-0.002489769,1.140007,-0.03958346,-0.04627316,0,-0.05779378,-0.09302595,-0.04504611,0.7716984,0.1642994,-0.0057196,-0.004033988,0.4162747,0.8857266,1.174066,0.003472372,0.0001708594,25.13241,0.004687031,0.00011502,0.0001654586,0.0009341809,0.01470699,0.1,0.15,0,0.0001708594,-0.02186874,0.1041015,0.5447264,0.3651536,27010,0.9774116,987.32,81.90965
53,1789988535.937,-0.4850128,-0.4952894,1.498514,-0.09705584,-0.009745648,-0.05250001,-0.1720635,-0.01999087,-0.02663731,-0.1233279,-0.002090352,-0.0144,-0.002655218,1.322986,-0.03954827,-0.01797188,0,-0.05947027,-0.09587923,-0.04876023,0.766632,0.3285142,-0.005704904,-0.004207446,0.4017467,0.8996582,1.445686,0.003539134,1e-05,25.11326,0.004729128,0.0001149232,0.0001666046,0.0009084659,0.01634595,0.45,0.15,0,1e-05,-0.02902826,0.07146993,0.5281351,0.3653295,27506,0.9764,992.06,82.92059
54,1789988536.850,-0.478468,-0.5149143,1.498514,-0.09446009,-0.008092614,-0.015,-0.161492,-0.02024915,0,-0.1177234,-0.00208631,-0.01406,-0.002373333,1.335012,-0.03937908,-0.01841195,0,-0.05454622,-0.08247687,-0.04566712,0.7755708,0.3304857,-0.005820189,-0.003938341,0.4070575,1.058277,1.569891,0.003363853,0.0001708594,25.1007,0.004500282,0.0001096962,0.0001551865,0.0008715464,0.009770945,0,0.4,0,0.0001708594,-0.01660218,0.08395847,0.5398104,0.3665185,27115,0.9754866,987.74,83.3211
55,1789988537.746,-0.504354,-0.5167963,1.498514,-0.08428811,-0.01156747,-0.04,-0.1774148,-0.02005834,-0.002433067,-0.1221901,-0.002076869,-0.04424,-0.00284497,1.100356,-0.0392923,-0.05514113,0,-0.06102165,-0.1226017,-0.05382942,0.761862,0.1093897,-0.005848254,-0.004162041,0.3733906,1.154168,1.184122,0.003428151,0.0001139063,25.07446,0.004633405,0.0001138444,0.0001636377,0.0009277725,0.01544426,0.15,0.15,0,0.0001139063,-0.02696605,0.07353855,0.5373406,0.351934,27636,0.9742159,989.85,84.60036
56,1789988538.661,-0.4814278,-0.4973148,1.498514,-0.09085979,-0.0098974,-0.035,-0.1749161,-0.01984983,-0.0009087659,-0.1225181,-0.002087591,-0.05227998,-0.003200157,1.110756,-0.04029816,-0.05604341,0,-0.05859249,-0.1016056,-0.06592859,0.7689664,0.1090592,-0.00577107,-0.004033306,0.3635449,1.05071,1.112139,0.003505008,0.0001708594,25.05599,0.00467907,0.0001149891,0.0001667987,0.000892275,0.01429465,0.05,0.15,0,0.0001708594,-0.02596358,0.06369905,0.5422976,0.3651338,27083,0.9732118,994.68,86.93419
57,1789988539.557,-0.483569,-0.4822112,1.498514,-0.08696594,-0.009872548,-0.06000001,-0.1610397,-0.01966191,-0.002168067,-0.1142526,-0.002082641,-0.04495,-0.002501034,1.127332,-0.03888608,-0.05500919,0,-0.0581219,-0.09227537,-0.03713531,0.7660902,0.1101271,-0.005731184,-0.004192804,0.390563,0.8118832,1.083333,0.00344371,5.0625e-05,25.03747,0.004600115,0.0001104378,0.0001572993,0.0008886682,0.01557904,0.25,0.15,0,5.0625e-05,-0.02349656,0.0707482,0.5299633,0.3588486,27650,0.9724693,988.44,86.5249
58,1789988540.475,-0.4842224,-0.5041376,1.498514,-0.0857937,-0.01025647,-0.06375001,-0.1644765,-0.02039165,-0.001105973,-0.1164586,-0.0020889,-0.04859499,-0.002307621,1.096455,-0.04039299,-0.05955188,0,-0.05701981,-0.09340706,-0.04579522,0.7651463,0.08177321,-0.005722619,-0.004122247,0.3719823,0.984986,1.149241,0.003541994,2.25e-05,25.03055,0.004790439,0.0001103907,0.0001603886,0.000977666,0.01430217,0.3,0.25,0,2.25e-05,-0.01634255,0.09442443,0.5406339,0.3638637,27170,0.9722749,985.89,84.62762
59,1789988541.361,-0.4927825,-0.4996521,1.498514,-0.090579,-0.009060024,-0.04000001,-0.1657787,-0.02037109,-0.0006975848,-0.1190257,-0.00208657,-0.03841333,-0.002451989,1.199808,-0.04013775,-0.04282203,0,-0.05711491,-0.09615859,-0.04649699,0.7697558,0.1833693,-0.00572364,-0.004058965,0.4023226,0.9815423,1.248284,0.003497708,0.0001708594,25.02679,0.004708915,0.0001059747,0.0001495303,0.0009557019,0.01217199,0,0.3,0,0.0001708594,-0.01587226,0.1054401,0.5231762,0.3558784,27957,0.9719168,979.15,83.31112
60,1789988542.253,-0.481274,-0.5020591,1.498514,-0.08841874,-0.009727528,-0.06833334,-0.1721151,-0.01959604,-0.01500558,-0.1209341,-0.002085066,-0.05292665,-0.002553079,1.082156,-0.03868268,-0.06156097,0,-0.05960139,-0.09417137,-0.04667733,0.76814,0.0730582,-0.005717273,-0.004110237,0.3849688,0.9424667,1.17997,0.003522849,2.25e-05,25.01452,0.004677831,0.0001039106,0.0001440692,0.000907002,0.01645514,0.35,0.15,0,2.25e-05,-0.02374768,0.1166879,0.5243373,0.3620417,27726,0.9712747,981.78,84.1065
61,1789988543.140,-0.4834823,-0.5012659,1.498514,-0.09211314,-0.01048489,-0.0275,-0.1660186,-0.02017546,-0.02106396,-0.1172034,-0.002080753,-0.03704,-0.002342095,1.191032,-0.03926322,-0.04665249,-0.0002913663,-0.05830106,-0.09798469,-0.04566902,0.7626274,0.1636983,-0.005733963,-0.00408601,0.4063522,1.073709,1.411029,0.003360924,0.0001708594,25.00682,0.004524748,9.972861e-05,0.0001379626,0.0009261335,0.01139004,0,0.3,0,0.0001708594,-0.01721909,0.1021373,0.5179691,0.3622749,27919,0.9707056,981.36,84.16458
62,1789988544.027,-0.4940132,-0.4912665,1.498514,-0.08791731,-0.0101776,-0.07666667,-0.1721939,-0.01977242,-0.00127537,-0.1213453,-0.00209246,-0.05572666,-0.002310844,1.080422,-0.03890373,-0.0604538,0,-0.05839596,-0.09982185,-0.04397681,0.7656891,0.07263275,-0.005767704,-0.004204094,0.3911886,0.9837192,1.187457,0.003321418,7.59375e-05,24.99352,0.00445863,9.60027e-05,0.0001318813,0.0009093282,0.01456417,0.2,0.15,0,7.59375e-05,-0.02153318,0.08597141,0.514313,0.3661427,27912,0.9701411,990.16,85.7702
63,1789988544.913,-0.4812518,-0.4904489,1.498514,-0.08210661,-0.0110552,-0.105,-0.1544009,-0.02013267,-0.009870502,-0.1097475,-0.002078919,-0.05333998,-0.002662156,1.010654,-0.04196973,-0.07247379,0,-0.05655965,-0.1051195,-0.05507616,0.7606393,0,-0.005715556,-0.004201928,0.3572626,1.164109,0.9967663,0.003309738,7.59375e-05,24.97745,0.004363573,9.465184e-05,0.0001257673,0.0008334158,0.01356842,0.15,0.2,0,7.59375e-05,-0.02488819,0.0900523,0.5166647,0.363246,27930,0.9688371,990.16,85.57541
64,1789988545.823,-0.4799752,-0.4870485,1.498514,-0.08609325,-0.01001259,-0.06250001,-0.1648761,-0.02017958,0,-0.1151663,-0.002089377,-0.03404,-0.00195455,1.212483,-0.04131549,-0.04630338,0,-0.0559933,-0.08984601,-0.03954085,0.7632471,0.1640067,-0.005719617,-0.004174951,0.3797502,0.952614,1.273126,0.003279605,2.25e-05,24.95587,0.004344052,9.706416e-05,0.000126497,0.0008408858,0.01495437,0.35,0.25,0,2.25e-05,-0.02164348,0.06827937,0.5333116,0.3624141,27436,0.9680518,990.16,86.29978
65,1789988546.702,-0.4846343,-0.4999905,1.498514,-0.0777631,-0.009368761,-0.04,-0.1548722,-0.01910692,0,-0.1102803,-0.002080413,-0.03888,-0.001978102,1.146508,-0.04082666,-0.05481654,0,-0.05308754,-0.09680864,-0.04728782,0.7739972,0.1117583,-0.005705402,-0.004070982,0.3839034,0.9408206,1.453434,0.003213243,0.0001708594,24.94386,0.004206558,9.225729e-05,0.0001157578,0.0007853005,0.01078552,0,0.3,0,0.0001708594,-0.01825294,0.08369274,0.5078692,0.3657734,28130,0.9671215,990.03,86.38054
66,1789988547.590,-0.4880355,-0.467183,1.498514,-0.08744173,-0.00860982,-0.035,-0.1650813,-0.01953597,-0.003009327,-0.1166806,-0.002097897,-0.031,-0.002315507,1.24141,-0.03845875,-0.03694003,0,-0.05612084,-0.0880762,-0.03440109,0.7681534,0.2187421,-0.005691351,-0.004006566,0.4209828,0.975665,1.26228,0.003161045,7.59375e-05,24.92556,0.004149149,9.074953e-05,0.0001165256,0.0007808293,0.01479969,0.2,0.15,0,7.59375e-05,-0.01992925,0.1176627,0.5184662,0.3628738,27884,0.9665326,987,86.6685
67,1789988548.479,-0.4905285,-0.4860424,1.498514,-0.0840353,-0.008822417,-0.08750001,-0.1780239,-0.01986768,-0.0309968,-0.1254251,-0.00208097,-0.03779,-0.003014403,1.176409,-0.03979819,-0.04523524,-0.00426248,-0.05744382,-0.08870792,-0.04351479,0.7694768,0.1652904,-0.005720846,-0.004136086,0.3962502,0.9141549,1.322592,0.003149009,3.375e-05,24.91799,0.004122135,8.937288e-05,0.0001107589,0.0007729946,0.01428707,0.25,0.2,0,3.375e-05,-0.01446633,0.1346071,0.5200169,0.3628905,27835,0.9662222,956.47,83.98383
68,1789988549.349,-0.48963,-0.4786972,1.498514,-0.0817395,-0.009325437,-0.125,-0.166506,-0.01919135,0,-0.1161163,-0.002091269,-0.06405999,-0.001749006,1.038605,-0.03876487,-0.07177268,0,-0.05528062,-0.08458233,-0.04321849,0.7709133,0,-0.005773585,-0.004147758,0.3436269,0.9188232,0.7193888,0.003118619,0.0001708594,24.90983,0.0040326,8.577139e-05,0.0001030664,0.0007251434,0.01227582,0,0.25,0,0.0001708594,-0.02059407,0.06853766,0.5094855,0.3543067,28451,0.9654079,956.47,84.47825
69,1789988550.213,-0.4883041,-0.4870436,1.498514,-0.0801587,-0.008850502,-0.01,-0.1642122,-0.01951858,-2.861739e-05,-0.1164507,-0.002093875,-0.04838999,-0.002045973,1.162431,-0.03863553,-0.05534984,0,-0.05597773,-0.0863086,-0.04424323,0.7735137,0.1096232,-0.005767246,-0.004061341,0.3785598,1.005593,1.236519,0.003069951,0.0001708594,24.8922,0.003992245,8.612641e-05,0.0001028075,0.0007333594,0.01495892,0.1,0.15,0,0.0001708594,-0.02383092,0.120115,0.4971764,0.3610692,28635,0.9647669,965.44,85.75317
70,1789988551.104,-0.4929124,-0.4662302,1.498514,-0.08426594,-0.009884572,-0.025,-0.1660902,-0.01850707,0,-0.1152818,-0.002069854,-0.05024,-0.00273545,1.202407,-0.03966257,-0.05594441,0,-0.05994615,-0.09627663,-0.04071114,0.7694328,0.1080198,-0.005764246,-0.004070729,0.3930393,1.07429,1.030455,0.002990186,7.59375e-05,24.88257,0.003888213,8.63997e-05,0.000100816,0.0007108111,0.01502802,0.2,0.15,0,7.59375e-05,-0.02322968,0.1234303,0.5221889,0.3624766,27779,0.9642541,964.1,85.52422
71,1789988551.973,-0.4756964,-0.4769256,1.498514,-0.07653672,-0.01038808,-0.1949999,-0.1459944,-0.01899614,0,-0.1035819,-0.00206471,-0.03113999,-0.001460521,1.264809,-0.03936861,-0.03485513,0,-0.05562514,-0.1008573,-0.03543132,0.7664148,0.218925,-0.005763375,-0.004329144,0.4120209,0.8037359,1.366784,0.003060825,7.59375e-05,24.8722,0.003972967,8.457441e-05,9.89355e-05,0.0007286323,0.01377086,0.15,0.2,0,7.59375e-05,-0.02091274,0.1212333,0.5058823,0.3583508,28436,0.963697,981.48,87.50489
72,1789988552.849,-0.4816217,-0.4931056,1.498514,-0.08159879,-0.008178862,-0.03,-0.1547811,-0.01898548,0,-0.1097164,-0.002099273,-0.05246,-0.002219441,1.062656,-0.03924143,-0.07400103,0,-0.05471278,-0.07344552,-0.03492933,0.778016,0,-0.005623076,-0.004005003,0.3913661,0.8658957,1.115232,0.003008838,5.0625e-05,24.86487,0.003947399,8.485006e-05,9.366393e-05,0.0007600462,0.01304716,0.2,0.2,0,5.0625e-05,-0.01812675,0.1152201,0.5100229,0.3599396,28249,0.9634157,979.64,87.55647
73,1789988553.736,-0.4852352,-0.4645502,1.498514,-0.08130555,-0.007696464,-0.03,-0.1610021,-0.01876476,0,-0.1131574,-0.002083395,-0.02820001,-0.002251001,1.256359,-0.03827708,-0.03582127,0,-0.05416531,-0.07680117,-0.03736772,0.7795085,0.2203442,-0.005686363,-0.004010107,0.4213423,1.064898,1.139975,0.002970082,0.0001708594,24.85977,0.00390435,8.313366e-05,9.369734e-05,0.0007574364,0.01264091,0,0.2,0,0.0001708594,-0.01856483,0.1028952,0.5238016,0.3574972,27886,0.9631324,970.36,87.44695
74,1789988554.614,-0.47932,-0.4987135,1.498514,-0.07601827,-0.008361391,-0.035,-0.168184,-0.01883704,0,-0.1159934,-0.002097531,-0.05189998,-0.002472683,1.198508,-0.03848688,-0.05583595,0,-0.05720658,-0.07741541,-0.03653642,0.7741755,0.1081265,-0.005777165,-0.003988122,0.3824683,0.9023282,1.018946,0.002941898,0.0001708594,24.85202,0.003852407,8.093857e-05,9.241144e-05,0.0007371597,0.01434209,0.1,0.15,0,0.0001708594,-0.02154782,0.09926233,0.508754,0.3621504,28218,0.9625809,957.04,87.50219
75,1789988555.490,-0.484028,-0.483496,1.498514,-0.07751976,-0.01009796,-0.03,-0.1437032,-0.01856335,0,-0.1026258,-0.002086788,-0.02704,-0.001634477,1.307057,-0.0403732,-0.03630228,0,-0.05219117,-0.0888363,-0.04840521,0.7646936,0.2179242,-0.005754052,-0.004300237,0.4035537,0.8289897,1.444214,0.002915944,7.59375e-05,24.83926,0.003821035,7.936321e-05,9.048235e-05,0.0007352452,0.01445277,0.2,0.15,0,7.59375e-05,-0.01983823,0.1064355,0.5100701,0.3596904,28256,0.9619744,954.92,87.43049
76,1789988556.354,-0.4803389,-0.46458,1.498514,-0.07836675,-0.00927533,-0.01,-0.1634748,-0.01923674,-0.000838604,-0.1154741,-0.002097184,-0.04906001,-0.002961166,1.199808,-0.04080717,-0.055992,0,-0.0584928,-0.09719692,-0.03735315,0.7717528,0.1094723,-0.005697393,-0.003993649,0.4518251,1.083649,1.03512,0.002915307,7.59375e-05,24.8296,0.003848274,8.000494e-05,9.484995e-05,0.0007581128,0.01374158,0.15,0.2,0,7.59375e-05,-0.01875341,0.09763791,0.5043855,0.3532064,28656,0.9614322,967.62,88.98196
77,1789988557.219,-0.4799841,-0.4714626,1.498514,-0.07897265,-0.008209692,-0.03666667,-0.1593822,-0.01918188,-0.0009128203,-0.1125861,-0.002085258,-0.04287998,-0.002445382,1.164924,-0.03879008,-0.05486217,0,-0.05449511,-0.07946807,-0.03927606,0.776811,0.1106925,-0.005720161,-0.004042686,0.4061131,0.9574496,1.105314,0.002869455,5.0625e-05,24.81885,0.003754351,7.825092e-05,9.22708e-05,0.0007143741,0.01435864,0.2,0.2,0,5.0625e-05,-0.01773287,0.115267,0.4970574,0.3614318,28627,0.9609326,966.23,89.39623
