step,base_height_m,tilt_deg,base_drift_m,leg_joint_dev_rad,arm_joint_dev_rad,leg_torque_nm,arm_contact_n,base_x_m,base_y_m,base_yaw_deg
39,0.262122,1.08773,0.0886249,0.387625,0.0125097,9.66805,0,-0.0886249,-2.41846e-05,-0.00122772
40,0.263082,1.20706,0.0885798,0.385055,0.0124569,9.58223,0,-0.0885798,-2.23517e-05,-0.00108519
41,0.264172,1.31609,0.088354,0.381601,0.0123426,9.47915,0,-0.088354,-2.05785e-05,-0.00109616
42,0.26532,1.4095,0.0879456,0.377545,0.0121793,9.36607,0,-0.0879456,-1.89245e-05,-0.0012428
43,0.266456,1.48284,0.0873546,0.373188,0.0119809,9.25253,0,-0.0873546,-1.72108e-05,-0.00150266
44,0.267521,1.53317,0.0865833,0.368806,0.0117617,9.14196,0,-0.0865833,-1.55717e-05,-0.00184524
45,0.268465,1.55889,0.0856359,0.364603,0.0115369,9.04056,0,-0.0856359,-1.41114e-05,-0.00223342
46,0.269254,1.5602,0.0845201,0.36081,0.0113261,8.95436,0,-0.0845201,-1.27405e-05,-0.00261997
47,0.269865,1.53839,0.0832445,0.357553,0.0111387,8.88108,0,-0.0832445,-1.16825e-05,-0.00298698
48,0.270294,1.49549,0.0818205,0.354892,0.0109876,8.8258,0,-0.0818205,-1.09673e-05,-0.00332278
49,0.270549,1.43458,0.0802628,0.352815,0.0108798,8.78492,0,-0.0802628,-1.06394e-05,-0.00361201
50,0.270651,1.35935,0.0785848,0.35128,0.0108164,8.7575,0,-0.0785848,-1.0699e-05,-0.0038083
51,0.270632,1.27364,0.0768045,0.350144,0.0107969,8.73739,0,-0.0768045,-1.0848e-05,-0.00391031
52,0.270529,1.18132,0.0749375,0.34929,0.0108216,8.72082,0,-0.0749375,-1.09524e-05,-0.00392643
53,0.270381,1.08604,0.0729998,0.348539,0.0108813,8.70375,0,-0.0729998,-1.16825e-05,-0.00385798
54,0.27023,0.991115,0.0710089,0.34771,0.0109686,8.68161,0,-0.0710089,-1.23531e-05,-0.00372649
55,0.270113,0.8993,0.0689805,0.346626,0.0110753,8.64667,0,-0.0689805,-1.35899e-05,-0.00353947
56,0.270062,0.812626,0.066928,0.345173,0.0111913,8.60613,0,-0.066928,-1.49459e-05,-0.00330009
57,0.270103,0.791297,0.064866,0.343232,0.0113106,8.54762,0,-0.064866,-1.6436e-05,-0.0030405
58,0.270251,0.83881,0.0628056,0.340679,0.0114201,8.46908,0,-0.0628056,-1.85072e-05,-0.00281388
59,0.270514,0.951285,0.0607592,0.337523,0.011515,8.42069,0,-0.0607592,-2.03252e-05,-0.002638
60,0.270892,1.06572,0.0587356,0.335753,0.0115919,8.37984,0,-0.0587356,-2.22772e-05,-0.0025146
61,0.271377,1.15914,0.056745,0.333921,0.0116432,8.31523,0,-0.0567449,-2.44379e-05,-0.00246051
62,0.271951,1.23277,0.0547953,0.331321,0.0116685,8.27337,0,-0.0547953,-2.639e-05,-0.00252203
63,0.272595,1.2888,0.0528959,0.329706,0.011668,8.22594,0,-0.0528959,-2.85059e-05,-0.0026721
64,0.273284,1.33012,0.0510554,0.327794,0.0116417,8.16438,0,-0.0510554,-3.05921e-05,-0.0028819
65,0.273991,1.36035,0.0492806,0.325474,0.0115929,8.10059,0,-0.0492806,-3.22908e-05,-0.00315649
66,0.274689,1.38311,0.0475821,0.322968,0.0115258,8.03478,0,-0.0475821,-3.38554e-05,-0.00347392
67,0.275353,1.40242,0.0459664,0.320495,0.011444,7.97335,0,-0.0459663,-3.53903e-05,-0.0038138
68,0.275961,1.42173,0.0444408,0.318249,0.0113534,7.9216,0,-0.0444407,-3.67314e-05,-0.00416672
69,0.276495,1.44411,0.0430123,0.316398,0.0112608,7.88304,0,-0.0430123,-3.77148e-05,-0.0045144
70,0.27694,1.4719,0.041689,0.315068,0.0111709,7.85956,0,-0.041689,-3.87281e-05,-0.00484298
71,0.277288,1.50667,0.0404749,0.314336,0.0110887,7.85247,0,-0.0404749,-3.93689e-05,-0.00511594
72,0.277536,1.54878,0.039376,0.314233,0.0110188,7.86384,0,-0.039376,-4.00394e-05,-0.00536314
73,0.277688,1.59794,0.0383965,0.314734,0.010966,7.88573,0,-0.0383964,-4.07249e-05,-0.00555057
74,0.277749,1.65302,0.0375381,0.315789,0.0109275,7.92451,0,-0.0375381,-4.08739e-05,-0.00563662
75,0.277731,1.7124,0.0368038,0.317299,0.0109084,7.96844,0,-0.0368038,-4.07845e-05,-0.00565226
76,0.277647,1.77372,0.0361947,0.319151,0.0109061,8.02322,0,-0.0361946,-4.05759e-05,-0.00556193
77,0.277512,1.8345,0.0357112,0.321206,0.0109178,8.07635,0,-0.0357111,-4.01288e-05,-0.00540507
78,0.277344,1.89226,0.0353514,0.323334,0.0109441,8.13293,0,-0.0353513,-3.95775e-05,-0.00519775
79,0.277158,1.94445,0.0351153,0.325394,0.0109784,8.18344,0,-0.0351153,-3.89069e-05,-0.00494561
80,0.276969,1.98879,0.0349997,0.327264,0.0110207,8.22664,0,-0.0349997,-3.7998e-05,-0.00466441
81,0.276789,2.02342,0.0350027,0.328839,0.0110669,8.26057,0,-0.0350027,-3.71486e-05,-0.00436215
82,0.276629,2.0468,0.0351199,0.330046,0.0111109,8.28362,0,-0.0351199,-3.60906e-05,-0.00408322
83,0.276494,2.058,0.0353483,0.330824,0.0111548,8.29505,0,-0.0353482,-3.52561e-05,-0.00381906
84,0.276389,2.05676,0.0356828,0.331158,0.0111921,8.29495,0,-0.0356828,-3.41684e-05,-0.00360458
85,0.276315,2.04322,0.0361192,0.331044,0.0112224,8.28349,0,-0.0361192,-3.30061e-05,-0.00344395
86,0.276269,2.01811,0.0366517,0.330517,0.0112425,8.26244,0,-0.0366517,-3.18587e-05,-0.00331091
87,0.276245,1.98226,0.0372749,0.329623,0.0112547,8.23324,0,-0.0372749,-3.04729e-05,-0.00323328
88,0.276239,1.93706,0.0379829,0.328421,0.0112578,8.19744,0,-0.0379829,-2.91169e-05,-0.00317811
89,0.276242,1.88402,0.0387691,0.326997,0.0112532,8.15756,0,-0.0387691,-2.7895e-05,-0.00310969
90,0.276245,1.8252,0.0396273,0.325431,0.0112393,8.11428,0,-0.0396273,-2.68966e-05,-0.0030595
91,0.276241,1.76258,0.0405518,0.323818,0.0112207,8.07436,0,-0.0405517,-2.59131e-05,-0.00302016
92,0.276221,1.69808,0.041535,0.322233,0.0111992,8.03487,0,-0.041535,-2.51979e-05,-0.00298697
93,0.276177,1.63328,0.0425693,0.32075,0.0111736,8.00026,0,-0.0425693,-2.43336e-05,-0.00294369
94,0.276105,1.56956,0.0436488,0.319441,0.0111481,7.97062,0,-0.0436487,-2.34842e-05,-0.00292076
95,0.276001,1.50812,0.044765,0.318337,0.0111268,7.94481,0,-0.044765,-2.24411e-05,-0.00292268
96,0.275862,1.44965,0.0459117,0.317476,0.011106,7.92767,0,-0.0459117,-2.09808e-05,-0.00292276
97,0.275688,1.39462,0.0470798,0.316867,0.0110915,7.91944,0,-0.0470798,-2.01613e-05,-0.00294896
98,0.275482,1.34304,0.0482632,0.316497,0.0110831,7.91336,0,-0.0482632,-1.96993e-05,-0.00290926
99,0.275247,1.29446,0.0494536,0.316335,0.0110823,7.91422,0,-0.0494536,-1.92076e-05,-0.00279974
100,0.274988,1.2486,0.0506448,0.316349,0.011087,7.91753,0,-0.0506448,-1.88947e-05,-0.00267847
101,0.274711,1.20473,0.0518304,0.316506,0.0110969,7.92239,0,-0.0518304,-1.85817e-05,-0.00258123
102,0.274423,1.16228,0.0530031,0.316744,0.0111116,7.93223,0,-0.0530031,-1.82986e-05,-0.00251312
103,0.274129,1.12061,0.0541575,0.317019,0.0111327,7.93933,0,-0.0541575,-1.82688e-05,-0.00246091
104,0.273838,1.07906,0.0552877,0.317288,0.0111553,7.94616,0,-0.0552877,-1.8537e-05,-0.00246477
105,0.273554,1.03729,0.0563886,0.317502,0.0111796,7.94988,0,-0.0563886,-1.89096e-05,-0.00249474
106,0.273284,0.994759,0.0574552,0.31763,0.0112045,7.94982,0,-0.0574552,-1.94758e-05,-0.0025162
107,0.27303,0.951087,0.0584828,0.317643,0.0112288,7.95028,0,-0.0584828,-2.02358e-05,-0.00254121
108,0.272796,0.906491,0.0594665,0.317529,0.0112529,7.94485,0,-0.0594665,-2.11895e-05,-0.00257145
109,0.272583,0.860922,0.0604025,0.317284,0.011273,7.93642,0,-0.0604025,-2.20835e-05,-0.00258024
110,0.272392,0.814468,0.0612868,0.316907,0.0112915,7.92312,0,-0.0612868,-2.27839e-05,-0.00260038
111,0.272224,0.767663,0.0621164,0.316413,0.0113045,7.90772,0,-0.0621164,-2.34842e-05,-0.00268424
112,0.272076,0.720895,0.0628889,0.316283,0.0113141,7.93351,0,-0.0628889,-2.40207e-05,-0.00286331
113,0.271946,0.675164,0.0636013,0.317226,0.0113207,7.95413,0,-0.0636013,-2.4721e-05,-0.00308809
114,0.271833,0.630659,0.0642518,0.318061,0.0113223,7.99846,0,-0.0642518,-2.55108e-05,-0.00333952
115,0.271733,0.588732,0.0648381,0.320275,0.0113221,8.05466,0,-0.0648381,-2.61515e-05,-0.00355737
116,0.271644,0.549354,0.0653583,0.322529,0.0113193,8.10819,0,-0.0653583,-2.71201e-05,-0.00376602
117,0.271563,0.529845,0.0658124,0.324611,0.0113137,8.15809,0,-0.0658124,-2.81036e-05,-0.00391472
118,0.271487,0.537124,0.0661997,0.326562,0.0113092,8.20382,0,-0.0661997,-2.89381e-05,-0.00406137
119,0.271416,0.543599,0.0665207,0.328388,0.0113023,8.24624,0,-0.0665206,-2.97129e-05,-0.00421013
120,0.271348,0.588397,0.0667756,0.330039,0.0112945,8.2865,0,-0.0667756,-3.05623e-05,-0.00437274
121,0.271282,0.626171,0.0669639,0.331567,0.0112897,8.32065,0,-0.0669639,-3.14265e-05,-0.00454061
122,0.27122,0.660845,0.0670877,0.332951,0.0112863,8.35411,0,-0.0670877,-3.21269e-05,-0.00473588
123,0.271163,0.690735,0.0671492,0.334189,0.0112855,8.38088,0,-0.0671492,-3.32296e-05,-0.00486301
124,0.271113,0.716833,0.0671485,0.335271,0.0112855,8.40665,0,-0.0671485,-3.44366e-05,-0.00492064
125,0.271071,0.7388,0.0670891,0.336197,0.0112878,8.42706,0,-0.0670891,-3.55095e-05,-0.00484015
126,0.271039,0.756809,0.0669729,0.336951,0.0112894,8.44141,0,-0.0669728,-3.62843e-05,-0.00474036
127,0.271019,0.770665,0.0668022,0.337521,0.0112932,8.45246,0,-0.0668021,-3.67761e-05,-0.00463125
128,0.271014,0.780581,0.0665804,0.337896,0.0112987,8.45836,0,-0.0665803,-3.7238e-05,-0.00450211
129,0.271025,0.787023,0.0663097,0.338084,0.0113039,8.46004,0,-0.0663097,-3.71337e-05,-0.00439434
130,0.271053,0.789603,0.0659931,0.338064,0.0113094,8.45525,0,-0.0659931,-3.70443e-05,-0.00430889
131,0.2711,0.788679,0.0656342,0.337841,0.0113159,8.44649,0,-0.0656342,-3.66271e-05,-0.00428389
132,0.271164,0.784524,0.0652353,0.33742,0.011321,8.43213,0,-0.0652353,-3.60906e-05,-0.00430389
133,0.271247,0.777049,0.0647994,0.336801,0.0113257,8.41266,0,-0.0647994,-3.57479e-05,-0.0043661
134,0.271346,0.766386,0.0643291,0.335986,0.0113281,8.38884,0,-0.064329,-3.54499e-05,-0.00446075
135,0.271463,0.752179,0.0638286,0.334977,0.0113301,8.35996,0,-0.0638286,-3.49581e-05,-0.00457594
136,0.271594,0.734655,0.0633017,0.333786,0.0113295,8.32677,0,-0.0633017,-3.44962e-05,-0.00465224
137,0.271738,0.715732,0.0627506,0.332431,0.0113275,8.28893,0,-0.0627506,-3.39597e-05,-0.00471176
138,0.271892,0.70399,0.0621789,0.330895,0.0113229,8.24824,0,-0.0621788,-3.3468e-05,-0.00472374
139,0.272056,0.706968,0.0615903,0.329225,0.0113175,8.20347,0,-0.0615903,-3.28869e-05,-0.00469457
140,0.272225,0.71146,0.0609877,0.327433,0.0113115,8.15616,0,-0.0609877,-3.21865e-05,-0.00462972
141,0.272397,0.732275,0.0603734,0.325517,0.0113038,8.10585,0,-0.0603734,-3.15011e-05,-0.00456217
142,0.272571,0.763302,0.0597515,0.323501,0.0112965,8.05356,0,-0.0597515,-3.05325e-05,-0.00445798
143,0.272744,0.795213,0.0591244,0.321412,0.0112884,7.99913,0,-0.0591244,-2.95937e-05,-0.00435633
144,0.272914,0.828152,0.0584964,0.319284,0.0112802,7.96745,0,-0.0584964,-2.88486e-05,-0.00422982
145,0.273079,0.861745,0.0578695,0.318178,0.0112709,7.94341,0,-0.0578695,-2.80291e-05,-0.00407866
146,0.273238,0.895731,0.0572461,0.317234,0.0112636,7.92231,0,-0.0572461,-2.70009e-05,-0.00395676
147,0.27339,0.930024,0.0566296,0.316709,0.0112572,7.93067,0,-0.0566296,-2.63005e-05,-0.0038205
148,0.273534,0.964324,0.0560225,0.317033,0.0112516,7.9417,0,-0.0560225,-2.55257e-05,-0.00371534
149,0.273671,0.998455,0.0554288,0.31737,0.0112466,7.95034,0,-0.0554288,-2.47806e-05,-0.00357259
150,0.2738,1.03205,0.0548493,0.317718,0.0112414,7.95884,0,-0.0548493,-2.39462e-05,-0.00344928
151,0.273922,1.06491,0.0542865,0.318066,0.0112384,7.96619,0,-0.0542865,-2.30521e-05,-0.00331127
152,0.274036,1.0969,0.0537439,0.31841,0.0112353,7.97604,0,-0.0537439,-2.23368e-05,-0.0032626
153,0.274143,1.12775,0.0532214,0.318734,0.011233,7.98042,0,-0.0532214,-2.1413e-05,-0.00319274
154,0.274244,1.15709,0.0527233,0.319046,0.0112308,7.9891,0,-0.0527232,-2.05934e-05,-0.003098
155,0.274337,1.18496,0.0522502,0.319331,0.0112298,7.99631,0,-0.0522502,-2.01315e-05,-0.00306788
156,0.274424,1.21105,0.051803,0.31959,0.0112281,8.00377,0,-0.0518029,-1.98185e-05,-0.00299642
157,0.274505,1.23524,0.0513835,0.319813,0.0112258,8.00868,0,-0.0513835,-2.00421e-05,-0.00293567
158,0.27458,1.25749,0.0509942,0.320007,0.0112257,8.01305,0,-0.0509942,-2.01464e-05,-0.00286033
159,0.274649,1.27767,0.0506344,0.320164,0.0112223,8.0148,0,-0.0506344,-2.04295e-05,-0.0028116
160,0.274711,1.29578,0.0503059,0.320291,0.0112209,8.01886,0,-0.0503059,-2.06679e-05,-0.00271377
161,0.274768,1.31199,0.0500102,0.320391,0.0112184,8.02075,0,-0.0500102,-2.0653e-05,-0.00260063
162,0.274818,1.32607,0.0497465,0.320459,0.0112156,8.0201,0,-0.0497465,-2.08467e-05,-0.00248113
163,0.274861,1.33828,0.0495152,0.320509,0.0112131,8.02274,0,-0.0495152,-2.08765e-05,-0.00236624
164,0.274899,1.34862,0.0493178,0.320542,0.0112107,8.02329,0,-0.0493177,-2.05636e-05,-0.00231051
165,0.274929,1.3571,0.0491537,0.320551,0.0112084,8.02324,0,-0.0491537,-2.03997e-05,-0.00234223
166,0.274954,1.36376,0.0490234,0.320554,0.0112053,8.023,0,-0.0490234,-2.04146e-05,-0.0023971
167,0.274972,1.36876,0.0489266,0.320547,0.0112039,8.02259,0,-0.0489266,-2.01911e-05,-0.00249663
168,0.274984,1.37204,0.048862,0.320524,0.0112001,8.01948,0,-0.048862,-2.0057e-05,-0.00263219
169,0.27499,1.37366,0.0488302,0.320498,0.0111994,8.02106,0,-0.0488302,-2.0057e-05,-0.00278695
170,0.27499,1.37374,0.04883,0.320467,0.0111966,8.02031,0,-0.04883,-2.03699e-05,-0.00298206
171,0.274985,1.37267,0.048862,0.320438,0.011193,8.01856,0,-0.048862,-2.07275e-05,-0.00317052
172,0.274974,1.37024,0.0489246,0.320402,0.0111922,8.0184,0,-0.0489246,-2.11149e-05,-0.0033116
173,0.274957,1.36622,0.0490164,0.320364,0.0111917,8.01718,0,-0.0490164,-2.17557e-05,-0.00336397
174,0.274935,1.36096,0.0491362,0.320326,0.0111903,8.01653,0,-0.0491362,-2.26051e-05,-0.00338106
175,0.274909,1.35427,0.0492824,0.320282,0.0111903,8.01545,0,-0.0492824,-2.34544e-05,-0.0033538
176,0.274877,1.34626,0.0494554,0.320234,0.0111901,8.01406,0,-0.0494554,-2.42293e-05,-0.00332109
177,0.274842,1.33715,0.0496526,0.320183,0.0111897,8.01253,0,-0.0496526,-2.49147e-05,-0.00330093
178,0.274802,1.3269,0.0498729,0.320129,0.0111907,8.0114,0,-0.0498728,-2.56449e-05,-0.00328174
179,0.274758,1.31552,0.0501157,0.320067,0.011192,8.00964,0,-0.0501156,-2.63453e-05,-0.00328652
180,0.274711,1.30286,0.0503782,0.319993,0.011194,8.00485,0,-0.0503782,-2.68817e-05,-0.00322347
181,0.27466,1.2889,0.0506594,0.319905,0.0111962,8.00466,0,-0.0506594,-2.74181e-05,-0.00323948
182,0.274607,1.2737,0.0509577,0.319802,0.0112,7.99931,0,-0.0509576,-2.78652e-05,-0.00331091
183,0.27455,1.25742,0.0512714,0.319685,0.0112018,7.99871,0,-0.0512714,-2.84761e-05,-0.00340502
184,0.274491,1.2402,0.0515992,0.319556,0.0112043,7.99341,0,-0.0515991,-2.88785e-05,-0.00355115
185,0.274429,1.22224,0.0519386,0.31942,0.0112037,7.98994,0,-0.0519385,-2.92957e-05,-0.00364295
186,0.274364,1.20379,0.0522883,0.319276,0.0112067,7.98828,0,-0.0522883,-2.95788e-05,-0.00377119
187,0.274296,1.18482,0.0526467,0.31913,0.0112069,7.98276,0,-0.0526467,-2.99811e-05,-0.00385929
188,0.274226,1.16548,0.0530117,0.31898,0.0112092,7.98075,0,-0.0530117,-3.03388e-05,-0.00389782
189,0.274152,1.14573,0.0533816,0.318832,0.0112102,7.97708,0,-0.0533816,-3.05772e-05,-0.00391507
190,0.274076,1.12581,0.053755,0.318675,0.011212,7.96833,0,-0.053755,-3.05623e-05,-0.00398004
191,0.273998,1.1057,0.0541306,0.318528,0.0112153,7.96901,0,-0.0541306,-3.0905e-05,-0.00403769
192,0.273918,1.08523,0.0545052,0.31838,0.0112153,7.96598,0,-0.0545052,-3.08156e-05,-0.00407372
193,0.273836,1.0649,0.0548788,0.318219,0.0112206,7.96135,0,-0.0548788,-3.09795e-05,-0.00415365
194,0.273753,1.04438,0.0552487,0.318066,0.0112212,7.95822,0,-0.0552486,-3.08156e-05,-0.00422366
195,0.273669,1.02413,0.0556138,0.317909,0.0112253,7.95358,0,-0.0556138,-3.04133e-05,-0.00427678
196,0.273586,1.004,0.0559725,0.317753,0.0112263,7.94997,0,-0.0559725,-3.02047e-05,-0.00433098
197,0.273503,0.984201,0.0563238,0.317598,0.0112297,7.94366,0,-0.0563238,-2.98917e-05,-0.00442569
198,0.273421,0.964856,0.0566664,0.317447,0.0112318,7.9424,0,-0.0566664,-2.98917e-05,-0.00455975
199,0.273341,0.946106,0.0569983,0.317299,0.0112346,7.93881,0,-0.0569983,-3.0309e-05,-0.0047547
200,0.273262,0.928029,0.0573189,0.317153,0.0112366,7.93523,0,-0.0573189,-3.09348e-05,-0.0048535
201,0.273186,0.910645,0.0576265,0.317015,0.0112389,7.93199,0,-0.0576265,-3.18438e-05,-0.00495065
202,0.273112,0.894085,0.0579207,0.316878,0.0112418,7.92615,0,-0.0579207,-3.29614e-05,-0.00494896
203,0.273042,0.878161,0.0581997,0.316748,0.0112443,7.92518,0,-0.0581997,-3.38107e-05,-0.00487059
204,0.272976,0.863173,0.0584626,0.316621,0.0112456,7.92224,0,-0.0584626,-3.43472e-05,-0.00472474
205,0.272914,0.849143,0.058709,0.316528,0.0112493,7.92445,0,-0.058709,-3.45558e-05,-0.00454571
206,0.272858,0.835999,0.0589375,0.316843,0.0112519,7.93388,0,-0.0589375,-3.45111e-05,-0.00434831
207,0.272806,0.823715,0.059149,0.317109,0.0112535,7.93928,0,-0.059149,-3.3915e-05,-0.00412348
208,0.27276,0.812819,0.0593407,0.317491,0.0112547,7.95451,0,-0.0593406,-3.34531e-05,-0.0039528
209,0.27272,0.803066,0.0595132,0.318065,0.011256,7.96672,0,-0.0595132,-3.27677e-05,-0.00383219
210,0.272686,0.794436,0.0596657,0.318551,0.0112582,7.97755,0,-0.0596657,-3.22312e-05,-0.00374049
211,0.272656,0.78721,0.0597979,0.318929,0.011258,7.98477,0,-0.0597979,-3.12924e-05,-0.00370705
212,0.272632,0.781398,0.0599094,0.31921,0.0112586,7.98996,0,-0.0599094,-3.05027e-05,-0.00367683
213,0.272614,0.776776,0.06,0.319389,0.0112588,7.99221,0,-0.0599999,-2.96384e-05,-0.00358066
214,0.272601,0.773886,0.0600687,0.319463,0.0112579,7.9918,0,-0.0600687,-2.8789e-05,-0.00350404
215,0.272594,0.773056,0.0601163,0.319439,0.0112574,7.98917,0,-0.0601163,-2.77907e-05,-0.00350173
216,0.272591,0.773135,0.060143,0.319333,0.0112578,7.98522,0,-0.060143,-2.69413e-05,-0.00352155
217,0.272593,0.77494,0.0601482,0.319149,0.0112586,7.97891,0,-0.0601482,-2.58684e-05,-0.00356003
218,0.2726,0.777409,0.0601317,0.318892,0.0112598,7.97153,0,-0.0601317,-2.46167e-05,-0.00367961
219,0.272611,0.780738,0.0600936,0.318562,0.0112614,7.96205,0,-0.0600936,-2.31564e-05,-0.0038443
220,0.272626,0.785051,0.0600349,0.318162,0.0112626,7.95066,0,-0.0600349,-2.1711e-05,-0.00401338
221,0.272647,0.79036,0.0599562,0.31768,0.0112638,7.93709,0,-0.0599562,-2.03401e-05,-0.00413903
222,0.272674,0.79689,0.059858,0.317126,0.0112651,7.92746,0,-0.059858,-1.90139e-05,-0.00422553
223,0.272706,0.804533,0.059741,0.316738,0.0112648,7.92076,0,-0.059741,-1.80155e-05,-0.00424885
224,0.272743,0.813326,0.0596058,0.316467,0.0112648,7.91422,0,-0.0596057,-1.72406e-05,-0.00425403
225,0.272786,0.823016,0.0594542,0.31621,0.0112645,7.91614,0,-0.0594542,-1.64956e-05,-0.0042039
226,0.272833,0.833613,0.0592854,0.316286,0.0112658,7.91845,0,-0.0592854,-1.61082e-05,-0.00409724
227,0.272884,0.844872,0.0591003,0.316363,0.0112657,7.91997,0,-0.0591003,-1.54823e-05,-0.00389333
228,0.272939,0.856764,0.0589004,0.316441,0.0112661,7.92175,0,-0.0589004,-1.51992e-05,-0.00366038
229,0.272996,0.869113,0.0586863,0.316514,0.0112653,7.92167,0,-0.0586863,-1.49459e-05,-0.00339791
230,0.273056,0.881869,0.0584591,0.316593,0.0112639,7.92408,0,-0.0584591,-1.50949e-05,-0.00310661
231,0.273117,0.895118,0.0582198,0.316678,0.0112634,7.92776,0,-0.0582198,-1.51247e-05,-0.00282762
232,0.27318,0.908668,0.0579703,0.316767,0.0112606,7.93023,0,-0.0579703,-1.52439e-05,-0.00252836
233,0.273243,0.922646,0.057711,0.316853,0.01126,7.93219,0,-0.057711,-1.5229e-05,-0.00230547
234,0.273307,0.937,0.0574443,0.316952,0.0112576,7.93491,0,-0.0574443,-1.53333e-05,-0.0021062
