step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_lin_vel_force_world,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
26400,1789983581.845,-0.005697956,-0.009418787,0.03599999,-0.0004671445,-5.012158e-05,0,-0.001884327,-0.0002418456,0,-0.001568191,-5.074715e-05,-0.0007200001,-7.300933e-05,0.04215001,-0.0003728313,-0.001391429,0,-0.0009862304,-0.001047473,-0.0007967364,0.02023629,0,-0.0001527291,-0.0001321684,0.01959625,0.0253569,0.04547095,9.626315e-05,1e-05,17.41108,0.0001979711,4.272966e-07,2.001437e-05,8.126629e-05,0.1131758,1,0,1e-05,-0.001883024,0.04787101,1.084669,1.493928,38123,0.6518536,13.09,1.75918
26401,1789983584.346,-0.009398134,-0.01446147,0.07199996,-0.0009792377,-0.0001062515,0,-0.00286526,-0.0004820743,0,-0.002529475,-9.908233e-05,-0.001,-0.0001443112,0.08072498,-0.0009018304,-0.001194007,0,-0.001914492,-0.001786931,-0.00188253,0.04016921,0.01116465,-0.000293612,-0.0001730664,0.03689252,0.03436927,0.08723587,0.000108513,1e-05,17.41101,0.0002023095,2.450502e-07,6.596126e-05,2.759015e-05,0.1314288,1,0,1e-05,0.007771279,0.02587636,0.9294286,1.539288,39819,0.6518477,38.09,4.991431
26402,1789983586.874,-0.01421874,-0.02145061,0.1079999,-0.001357731,-0.0001516795,0,-0.005589464,-0.0008161402,0,-0.005207156,-0.0001463,-0.0029,-0.0002244098,0.1257999,-0.001662149,-0.004210741,0,-0.003434721,-0.003355943,-0.002934431,0.05803355,0,-0.0004157205,-0.0002801268,0.05226841,0.04235758,0.1293668,9.572015e-05,1e-05,17.41077,0.0001745835,2.181613e-07,6.417685e-05,1.446836e-05,0.133868,1,0,1e-05,0.006771964,0.02478094,0.9578297,1.562662,39001,0.6518299,60,7.838006
26403,1789983589.411,-0.01833854,-0.02970022,0.1439999,-0.002349924,-0.0003894338,0,-0.005016829,-0.001177483,0,-0.004119232,-0.0001936591,-0.001805,-0.0003110663,0.1640499,-0.001772913,-0.002308019,0,-0.003839324,-0.007297085,-0.002576582,0.07643105,0.02159305,-0.0005932626,-0.0003301101,0.07355599,0.04807665,0.1787714,8.955074e-05,1e-05,17.41006,0.0001689228,2.373698e-07,6.946957e-05,9.665086e-06,0.1155539,1,0,1e-05,0.004072539,0.02192442,0.9586558,1.564872,38954,0.6517926,85.29,11.06234
26404,1789983591.950,-0.02378643,-0.03602288,0.1799999,-0.002974431,-0.0004095299,0,-0.009150097,-0.001562077,-3.435885e-05,-0.0081515,-0.0002368758,-0.003620001,-0.0004103714,0.2137213,-0.002385135,-0.0044119,-0.0003176866,-0.005210237,-0.009050319,-0.004504113,0.09500494,0.007742759,-0.0007562304,-0.0004925029,0.09084161,0.05966929,0.2194111,9.263524e-05,1e-05,17.40865,0.0001740267,1.670876e-07,7.241962e-05,8.8048e-06,0.1271779,1,0,1e-05,-7.744605e-05,0.03040678,0.9722209,1.560893,38807,0.65173,110.09,14.05825
26405,1789983594.496,-0.02769616,-0.04381593,0.2159999,-0.003550893,-0.0006302003,0,-0.008241907,-0.001923323,-3.667335e-05,-0.007061839,-0.0002845232,-0.002983333,-0.000248465,0.2522498,-0.002918647,-0.00295337,0,-0.005442879,-0.007186758,-0.003498927,0.113224,0.03207744,-0.0008664613,-0.0005116775,0.106201,0.06379786,0.2667015,9.095957e-05,1e-05,17.40666,0.0001823148,2.083035e-07,7.078158e-05,2.036534e-05,0.1153758,1,0,1e-05,0.001200565,0.02623055,0.9706995,1.562425,38807,0.6516608,131.68,16.73774
26406,1789983597.044,-0.03072367,-0.05072163,0.2520002,-0.003751234,-0.0005761685,0,-0.009142897,-0.002303259,-0.0001366897,-0.007826649,-0.0003248367,-0.003466667,-0.0003352029,0.2942914,-0.003309909,-0.003839073,-9.814614e-06,-0.006389855,-0.007876627,-0.004228796,0.1326018,0.03753973,-0.0009715164,-0.0005502425,0.1271785,0.07027222,0.3156291,9.939358e-05,1e-05,17.40449,0.0001933877,2.722264e-07,7.420345e-05,1.951847e-05,0.1286622,1,0,1e-05,-0.002313023,0.03217046,0.9814322,1.56105,38664,0.6515968,156.39,19.73335
26407,1789983599.591,-0.0351265,-0.06116835,0.2880004,-0.005082603,-0.001805261,-0.002,-0.01523032,-0.002552335,-0.01896905,-0.01382325,-0.0003657329,-0.006352001,-0.0005442267,0.3271897,-0.004538191,-0.00707446,-2.612002e-05,-0.009232383,-0.01565604,-0.006451848,0.1425561,0.01590788,-0.001219027,-0.0007504129,0.1344664,0.08022432,0.3500659,0.0001034981,1e-05,17.4027,0.000202334,2.721719e-07,7.898545e-05,1.957831e-05,0.1561041,1,0,1e-05,0.0003884521,0.03211218,0.9897981,1.550701,38694,0.6515421,181.46,22.57081
26408,1789983602.143,-0.04041883,-0.06552708,0.3240007,-0.005566326,-0.001168359,-0.0008333334,-0.01552558,-0.00299919,-0.02209644,-0.01450036,-0.0004126545,-0.005720001,-0.0006064277,0.3828163,-0.004640637,-0.00610602,-0.0005047735,-0.009332893,-0.01497655,-0.007013646,0.1636179,0.03195424,-0.001251712,-0.0007736463,0.1567505,0.09120035,0.3794283,0.000107643,1e-05,17.40148,0.0002191827,2.4963e-07,8.308492e-05,2.82052e-05,0.1418839,1,0,1e-05,0.000433567,0.03257091,1.005622,1.541065,38600,0.6515129,204.61,25.56649
26409,1789983604.728,-0.04747015,-0.07324626,0.3600009,-0.007053999,-0.0004781645,-0.0075,-0.02178223,-0.002992623,-0.005214432,-0.02177618,-0.0004473089,-0.009960001,-0.000762449,0.4211746,-0.006592908,-0.01239419,-0.001801932,-0.01127645,-0.01434563,-0.01076711,0.1863597,0,-0.001509734,-0.0009848627,0.1477326,0.1178648,0.4258661,0.0001090122,1e-05,17.40111,0.000261823,2.99192e-07,8.606256e-05,6.6449e-05,0.1500457,1,0,1e-05,0.001757619,0.03731215,1.000684,1.578918,38108,0.6515036,228.43,28.4467
