step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_lin_vel_force_world,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
10,1789953537.694,-0.1280688,-0.1393602,0.3945012,-0.02102291,-0.002612768,-0.13,-0.04416417,-0.006053283,0,-0.03064111,-0.0005598894,0,-0.0007238264,0.3699996,-0.009713202,0,0,-0.0151304,-0.03175467,-0.02084612,0.2011276,0.1149454,-0.001499652,-0.001145529,0.09740856,0.3150767,0.4068312,0.005214363,7.407407e-05,25.55235,0.01218098,0.001038412,0.00160084,0.004327365,0.01372741,0.2,0.15,0.0002962963,-0.02981152,0.2213488,0.5096054,0.3411131,28888,1.00061,213.95,17.7364
11,1789953538.531,-0.1391977,-0.1551173,0.4290009,-0.02377201,-0.002635894,-0.175,-0.04425847,-0.006275683,0,-0.03174881,-0.0005922418,-0.01727,-0.0002086224,0.2892495,-0.01079351,-0.0165772,0,-0.01526792,-0.02551438,-0.0162779,0.2207112,0.01601901,-0.001600604,-0.001254626,0.1139273,0.3016949,0.3649578,0.005142635,0.0001666667,25.54808,0.01142673,0.0008625649,0.001397524,0.00402401,0.01405588,0.1,0.2,0.0006666667,-0.02924935,0.232767,0.5000253,0.3303261,29597,1.000288,234.75,19.33737
12,1789953539.372,-0.1525404,-0.1723351,0.4665006,-0.03301668,-0.002323188,-0.04,-0.05960293,-0.006582867,-0.0003463173,-0.04195022,-0.000651007,-0.00394,-0.0006552256,0.3957995,-0.01227899,-0.003453738,0,-0.01559461,-0.02230527,-0.02746147,0.2422901,0.1102873,-0.001763059,-0.001331249,0.1189663,0.3816126,0.4880296,0.005088293,7.407407e-05,25.5479,0.01096816,0.0007968775,0.001307533,0.00377546,0.01668935,0.25,0.15,0.0002962963,-0.03252203,0.1697738,0.4922888,0.3428485,29427,1.000551,249,20.19079
13,1789953540.208,-0.1652196,-0.1817401,0.5025003,-0.0322994,-0.002400289,-0.025,-0.06212904,-0.007026715,-0.0004215917,-0.04299234,-0.0006972901,-0.009580003,-0.001136187,0.3687247,-0.01350638,-0.01220222,0,-0.01888974,-0.02911482,-0.01839791,0.2649547,0.07396887,-0.001943946,-0.001319112,0.1253881,0.3159922,0.3713902,0.00497413,3.292181e-05,25.54839,0.0101253,0.0006434111,0.001054493,0.003453269,0.01498454,0.3,0.2,0.0001316872,-0.02973212,0.1876733,0.4973235,0.3249068,29889,1.000385,268.89,21.92084
14,1789953541.066,-0.1759096,-0.1919478,0.5370001,-0.0275105,-0.003953115,-0.2849998,-0.05285609,-0.007834902,0,-0.03693413,-0.0007535652,-0.01909,-0.0002887548,0.3763743,-0.01450798,-0.01961048,0,-0.02112057,-0.03964479,-0.01677915,0.2719684,0.02354189,-0.002025923,-0.001655523,0.1423028,0.3459245,0.506897,0.005008293,0.00025,25.54339,0.009523911,0.0005680065,0.0008700978,0.003077514,0.01148168,0,0.25,0.001,-0.02697124,0.2013093,0.5119808,0.3405676,28826,0.9999075,295.1,23.7091
15,1789953541.955,-0.1882956,-0.2061151,0.5759997,-0.03087864,-0.004092894,-0.1749999,-0.0623091,-0.008268846,0,-0.04292871,-0.0008019614,-0.02198001,-0.0004313765,0.3818993,-0.01518287,-0.0254175,0,-0.02214697,-0.03946268,-0.02795861,0.2936413,0,-0.002251927,-0.001764121,0.1312252,0.3928815,0.5458795,0.005006578,4.335383e-06,25.53296,0.009338662,0.0005289587,0.0009358116,0.002867313,0.01790056,0.6,0.1,1.734153e-05,-0.03089333,0.2207294,0.524116,0.3588667,27832,0.999493,317.63,25.44934
16,1789953542.837,-0.1987126,-0.214797,0.6119994,-0.03578738,-0.004847153,-0.2599999,-0.06322087,-0.008831069,-1.834035e-06,-0.04497502,-0.0008566901,-0.0126,-0.0002342834,0.5209001,-0.01600069,-0.0120627,0,-0.02415341,-0.05011165,-0.02535229,0.3087141,0.09490722,-0.002384013,-0.00189404,0.15284,0.4294471,0.6169007,0.004811033,0.0001111111,25.52904,0.008477888,0.0004086463,0.0007280382,0.00253017,0.00707468,0,0.4,0.0004444444,-0.01519986,0.1972472,0.5272818,0.3486695,28056,0.9991502,342.59,27.5326
17,1789953543.708,-0.2075795,-0.2304365,0.647999,-0.03527718,-0.004262167,-0.2049999,-0.06806766,-0.009298029,-0.03640744,-0.04737289,-0.0009010764,-0.02704001,-0.0007081737,0.4343495,-0.01606685,-0.03037666,0,-0.0250261,-0.04287465,-0.02971924,0.3367293,0,-0.002541096,-0.001931126,0.1759875,0.315302,0.4924446,0.004984188,7.407407e-05,25.51908,0.008492218,0.0003658674,0.0007020209,0.002440142,0.01515946,0.2,0.15,0.0002962963,-0.02598062,0.2351055,0.5083609,0.3558521,28437,0.9987078,376.81,29.85312
18,1789953544.550,-0.220696,-0.2472145,0.6839988,-0.04445412,-0.003880964,-0.14,-0.07201104,-0.009971298,0,-0.05316335,-0.0009593348,-0.01376,-0.0007757185,0.5532001,-0.01912571,-0.0134391,0,-0.02392223,-0.03569048,-0.0233785,0.3525257,0.1097575,-0.002555986,-0.001951276,0.149862,0.4498702,0.6014168,0.004984194,0.00025,25.51309,0.008147117,0.000322047,0.0006168232,0.002224052,0.01217286,0,0.15,0.001,-0.02841813,0.1638176,0.5031328,0.3322101,29420,0.9983523,398.42,31.92048
19,1789953545.377,-0.2116296,-0.2385934,0.650999,-0.03618065,-0.004590848,-0.2199999,-0.08421745,-0.00966109,0,-0.0564018,-0.0008989879,-0.01812,-0.001064405,0.4493997,-0.0178031,-0.01679379,0,-0.02906601,-0.04918061,-0.02837455,0.3345982,0.08144375,-0.002610216,-0.001815689,0.1447178,0.428185,0.3561693,0.004905353,1.463192e-05,25.50753,0.007874329,0.0003128515,0.0005836496,0.002072475,0.01691114,0.45,0.1,5.852766e-05,-0.03163621,0.1645729,0.4985704,0.3218596,29955,0.9981611,417.5,33.32364
