step,base_height_m,tilt_deg,base_drift_m,leg_joint_dev_rad,arm_joint_dev_rad,leg_torque_nm,arm_contact_n,base_x_m,base_y_m,base_yaw_deg
25,0.277403,0.771474,0.0738875,0.300408,0.00941934,7.64746,0,-0.0738874,-7.35936e-05,-0.00892797
26,0.275898,0.700919,0.0761968,0.308668,0.00939665,7.87399,0,-0.0761968,-6.9099e-05,-0.00902859
27,0.274047,0.586035,0.0782762,0.317804,0.00949608,8.11823,0,-0.0782762,-6.4115e-05,-0.0089135
28,0.27197,0.451999,0.0801263,0.327506,0.00969625,8.37115,0,-0.0801263,-5.86715e-05,-0.00859927
29,0.269797,0.448275,0.0817534,0.337384,0.00997635,8.62082,0,-0.0817533,-5.33853e-05,-0.00811235
30,0.267657,0.461309,0.0831712,0.346931,0.0103084,8.85373,0,-0.0831712,-4.85755e-05,-0.00747822
31,0.265669,0.487906,0.0843938,0.355698,0.0106688,9.05771,0,-0.0843938,-4.39091e-05,-0.00672477
32,0.263934,0.530446,0.0854347,0.363318,0.0110378,9.22725,0,-0.0854347,-4.03011e-05,-0.00591574
33,0.262531,0.589725,0.0863072,0.36946,0.0113937,9.3897,0,-0.0863072,-3.65353e-05,-0.00508456
34,0.261511,0.665112,0.0870161,0.375992,0.0117218,9.54285,0,-0.0870161,-3.32939e-05,-0.00428473
35,0.260899,0.754627,0.0875655,0.38146,0.0120066,9.64256,0,-0.0875655,-3.04407e-05,-0.00349534
36,0.260695,0.855042,0.0879546,0.384942,0.0122387,9.69111,0,-0.0879546,-2.80184e-05,-0.00276929
37,0.260874,0.961962,0.0881798,0.386494,0.0124056,9.69573,0,-0.0881798,-2.61222e-05,-0.00219329
38,0.261394,1.07031,0.0882366,0.386257,0.0125057,9.65532,0,-0.0882366,-2.44579e-05,-0.00177102
39,0.262197,1.17507,0.0881205,0.384451,0.0125322,9.58167,0,-0.0881205,-2.28803e-05,-0.00147721
40,0.263216,1.27143,0.0878285,0.381351,0.0124911,9.48018,0,-0.0878285,-2.19881e-05,-0.00133543
41,0.264376,1.35514,0.0873571,0.377274,0.0123862,9.35961,0,-0.0873571,-2.08975e-05,-0.00134522
42,0.265604,1.42307,0.0867052,0.372544,0.012229,9.22833,0,-0.0867052,-2.01445e-05,-0.00148937
43,0.266828,1.47321,0.0858769,0.367514,0.0120331,9.09852,0,-0.0858769,-1.95266e-05,-0.00175161
44,0.267985,1.50468,0.0848743,0.362514,0.011812,8.97342,0,-0.0848743,-1.88076e-05,-0.0021074
45,0.269022,1.51783,0.0837054,0.357802,0.0115817,8.86092,0,-0.0837054,-1.82637e-05,-0.00252011
46,0.269901,1.51396,0.0823781,0.353645,0.0113619,8.76901,0,-0.0823781,-1.7595e-05,-0.00295125
47,0.270596,1.49511,0.080904,0.350211,0.0111628,8.695,0,-0.080904,-1.68434e-05,-0.00337682
48,0.271099,1.4635,0.0792972,0.347576,0.010998,8.64369,0,-0.0792972,-1.60281e-05,-0.0037747
49,0.271414,1.42195,0.0775715,0.345752,0.010876,8.61405,0,-0.0775715,-1.59498e-05,-0.0041275
50,0.271562,1.37325,0.0757421,0.344687,0.0107986,8.60227,0,-0.0757421,-1.61366e-05,-0.0044011
51,0.271569,1.3201,0.0738283,0.344232,0.0107662,8.60298,0,-0.0738283,-1.65319e-05,-0.00457681
52,0.271474,1.26489,0.0718462,0.344236,0.0107797,8.61136,0,-0.0718462,-1.7216e-05,-0.00465073
53,0.271316,1.20967,0.0698126,0.344488,0.0108303,8.62207,0,-0.0698126,-1.79079e-05,-0.0046303
54,0.271137,1.15608,0.0677459,0.344778,0.0109109,8.63006,0,-0.0677459,-1.91545e-05,-0.00452579
55,0.270977,1.10537,0.0656609,0.344893,0.0110139,8.62647,0,-0.0656609,-2.07266e-05,-0.00435566
56,0.270869,1.05835,0.0635737,0.344662,0.011129,8.61672,0,-0.0635737,-2.24086e-05,-0.00412382
57,0.270842,1.06973,0.0614975,0.343938,0.0112489,8.58927,0,-0.0614975,-2.39545e-05,-0.00387477
58,0.270915,1.14149,0.0594443,0.342582,0.0113623,8.5394,0,-0.0594443,-2.57776e-05,-0.00365779
59,0.271099,1.25919,0.0574257,0.340546,0.0114629,8.5158,0,-0.0574257,-2.78936e-05,-0.00348029
60,0.271398,1.37371,0.0554528,0.339677,0.0115464,8.49474,0,-0.0554528,-2.9528e-05,-0.00334855
61,0.271804,1.46596,0.0535333,0.338593,0.0116061,8.44649,0,-0.0535333,-3.1637e-05,-0.00327642
62,0.272305,1.53683,0.0516763,0.336642,0.0116399,8.41168,0,-0.0516763,-3.30722e-05,-0.00328299
63,0.272881,1.58821,0.0498912,0.335218,0.0116482,8.36681,0,-0.0498912,-3.44575e-05,-0.00336503
64,0.27351,1.62312,0.0481834,0.33337,0.0116299,8.30427,0,-0.0481833,-3.51435e-05,-0.00351374
65,0.274167,1.64501,0.046564,0.33104,0.0115884,8.23992,0,-0.046564,-3.62662e-05,-0.00372122
66,0.274823,1.65767,0.0450375,0.328441,0.0115271,8.17029,0,-0.0450375,-3.69456e-05,-0.00397544
67,0.275455,1.66512,0.0436109,0.3258,0.0114505,8.10339,0,-0.0436109,-3.7754e-05,-0.00425574
68,0.276038,1.67111,0.0422917,0.323321,0.0113625,8.0444,0,-0.0422917,-3.85875e-05,-0.00454909
69,0.276554,1.67904,0.0410866,0.321186,0.0112711,7.99773,0,-0.0410866,-3.92464e-05,-0.00483996
70,0.276986,1.69158,0.0399982,0.319528,0.0111804,7.96528,0,-0.0399982,-3.9659e-05,-0.00510564
71,0.277326,1.71058,0.0390322,0.318446,0.0110962,7.94919,0,-0.0390322,-4.00795e-05,-0.0053315
72,0.277567,1.73687,0.0381911,0.317986,0.0110236,7.95055,0,-0.038191,-4.02383e-05,-0.00550995
73,0.277711,1.77042,0.0374785,0.318142,0.0109662,7.965,0,-0.0374785,-4.00417e-05,-0.00562822
74,0.277763,1.81042,0.0368931,0.318874,0.0109239,7.99557,0,-0.036893,-4.0222e-05,-0.005678
75,0.277731,1.85546,0.0364369,0.320097,0.0109004,8.03368,0,-0.0364368,-4.02704e-05,-0.00563668
76,0.27763,1.90342,0.0361074,0.321712,0.0108933,8.08293,0,-0.0361074,-4.01353e-05,-0.00549801
77,0.277473,1.95199,0.0359047,0.323576,0.0109024,8.13273,0,-0.0359047,-3.97218e-05,-0.00531321
78,0.277276,1.99862,0.0358244,0.325563,0.0109261,8.18621,0,-0.0358243,-3.93256e-05,-0.00510179
79,0.277056,2.04085,0.035864,0.327537,0.0109593,8.23538,0,-0.035864,-3.86159e-05,-0.00486284
80,0.276827,2.07634,0.0360176,0.329365,0.0110013,8.27841,0,-0.0360175,-3.77372e-05,-0.00461342
81,0.276604,2.10312,0.0362823,0.330939,0.0110482,8.31309,0,-0.0362822,-3.69358e-05,-0.00436435
82,0.276397,2.11958,0.0366525,0.332174,0.0110948,8.33716,0,-0.0366525,-3.59216e-05,-0.0041408
83,0.276213,2.12462,0.0371221,0.333003,0.0111415,8.35048,0,-0.037122,-3.46876e-05,-0.00394569
84,0.276059,2.11782,0.0376862,0.333396,0.0111829,8.35196,0,-0.0376862,-3.35583e-05,-0.00379122
85,0.275936,2.09916,0.0383374,0.333344,0.0112179,8.34213,0,-0.0383374,-3.23276e-05,-0.00370026
86,0.275843,2.06924,0.0390694,0.332869,0.0112436,8.32219,0,-0.0390694,-3.14685e-05,-0.0036495
87,0.275776,2.02884,0.0398757,0.332012,0.0112609,8.29347,0,-0.0398757,-3.04119e-05,-0.00363552
88,0.27573,1.97941,0.0407477,0.330832,0.0112693,8.25794,0,-0.0407476,-2.93232e-05,-0.00362882
89,0.275698,1.9224,0.0416805,0.329403,0.0112693,8.21757,0,-0.0416805,-2.84007e-05,-0.00361752
90,0.275673,1.85979,0.0426656,0.327809,0.0112603,8.17254,0,-0.0426656,-2.76654e-05,-0.00360808
91,0.275645,1.79357,0.0436952,0.326143,0.0112451,8.13138,0,-0.0436952,-2.69664e-05,-0.0035834
92,0.275607,1.72568,0.0447632,0.324479,0.0112267,8.0898,0,-0.0447632,-2.65674e-05,-0.00355616
93,0.275552,1.65785,0.0458612,0.322904,0.0112035,8.05165,0,-0.0458612,-2.61418e-05,-0.00351626
94,0.275474,1.59162,0.0469817,0.32149,0.0111786,8.01976,0,-0.0469817,-2.56016e-05,-0.00349478
95,0.275368,1.52825,0.0481177,0.32027,0.0111574,7.99148,0,-0.0481177,-2.50796e-05,-0.00349814
96,0.275233,1.46861,0.0492614,0.319299,0.0111366,7.97094,0,-0.0492614,-2.46265e-05,-0.00352477
97,0.275067,1.41335,0.0504052,0.318587,0.0111212,7.96024,0,-0.0504052,-2.45073e-05,-0.00356015
98,0.274873,1.36251,0.0515428,0.318129,0.0111109,7.95202,0,-0.0515428,-2.48966e-05,-0.00352331
99,0.274652,1.31586,0.0526674,0.317902,0.0111079,7.95218,0,-0.0526674,-2.5366e-05,-0.00340919
100,0.274411,1.27311,0.0537717,0.31788,0.0111103,7.9549,0,-0.0537717,-2.57669e-05,-0.00326793
101,0.274154,1.23357,0.0548512,0.318022,0.0111186,7.96067,0,-0.0548512,-2.58079e-05,-0.00314558
102,0.273889,1.19664,0.0558999,0.318279,0.0111315,7.97079,0,-0.0558999,-2.59578e-05,-0.00306808
103,0.27362,1.16165,0.056912,0.318602,0.0111504,7.98004,0,-0.056912,-2.59671e-05,-0.00301027
104,0.273356,1.12791,0.0578846,0.318944,0.0111716,7.98893,0,-0.0578846,-2.59215e-05,-0.00299763
105,0.273102,1.09506,0.0588125,0.319262,0.0111944,7.99564,0,-0.0588125,-2.6213e-05,-0.00303073
106,0.272863,1.06234,0.0596912,0.319517,0.0112187,8.00014,0,-0.0596912,-2.66279e-05,-0.00307915
107,0.272643,1.02929,0.0605194,0.319672,0.0112429,8.00348,0,-0.0605194,-2.75197e-05,-0.00314704
108,0.272446,0.99585,0.0612919,0.319715,0.0112664,8.00252,0,-0.0612919,-2.83634e-05,-0.00321881
109,0.272273,0.961882,0.0620077,0.319634,0.0112868,7.9981,0,-0.0620077,-2.92393e-05,-0.00327633
110,0.272124,0.927409,0.0626634,0.319423,0.0113053,7.98931,0,-0.0626634,-2.99416e-05,-0.00334761
111,0.272001,0.892679,0.0632584,0.319094,0.011319,7.97855,0,-0.0632584,-3.05246e-05,-0.00346034
112,0.2719,0.858142,0.0637905,0.319084,0.0113289,8.00444,0,-0.0637905,-3.12347e-05,-0.00361631
113,0.27182,0.824328,0.0642592,0.32006,0.011335,8.02505,0,-0.0642592,-3.19057e-05,-0.00382209
114,0.271759,0.79181,0.0646642,0.320923,0.0113368,8.06479,0,-0.0646642,-3.26238e-05,-0.00405305
115,0.271712,0.761278,0.0650034,0.322831,0.0113362,8.11346,0,-0.0650034,-3.32776e-05,-0.00426858
116,0.271677,0.733654,0.0652791,0.324767,0.0113317,8.15829,0,-0.0652791,-3.39793e-05,-0.00447945
117,0.27165,0.723152,0.0654916,0.326556,0.011325,8.20186,0,-0.0654916,-3.46894e-05,-0.00466354
118,0.271628,0.737374,0.0656418,0.32823,0.0113185,8.2417,0,-0.0656418,-3.52585e-05,-0.0048392
119,0.27161,0.751264,0.0657306,0.329787,0.0113096,8.2762,0,-0.0657306,-3.55369e-05,-0.00500821
120,0.271593,0.79416,0.0657606,0.33122,0.0112998,8.31235,0,-0.0657606,-3.61432e-05,-0.00517738
121,0.271576,0.833024,0.0657328,0.33255,0.011292,8.34268,0,-0.0657328,-3.65735e-05,-0.00531728
122,0.271559,0.868378,0.0656513,0.333767,0.0112862,8.37191,0,-0.0656513,-3.72189e-05,-0.00543574
123,0.271544,0.90042,0.0655173,0.334876,0.0112824,8.39595,0,-0.0655173,-3.76641e-05,-0.00552166
124,0.271531,0.929012,0.0653344,0.335864,0.0112799,8.42042,0,-0.0653344,-3.79221e-05,-0.00555707
125,0.271521,0.954057,0.0651051,0.336729,0.011279,8.43955,0,-0.0651051,-3.81605e-05,-0.00553332
126,0.271517,0.975739,0.064834,0.337456,0.0112782,8.45412,0,-0.064834,-3.84888e-05,-0.00547559
127,0.27152,0.993719,0.0645238,0.338036,0.0112801,8.46647,0,-0.0645238,-3.85214e-05,-0.00538364
128,0.271534,1.00814,0.0641786,0.338453,0.0112834,8.474,0,-0.0641786,-3.831e-05,-0.00528932
129,0.271557,1.01929,0.0638006,0.338711,0.0112875,8.47786,0,-0.0638006,-3.80669e-05,-0.0051972
130,0.271594,1.02692,0.0633945,0.338791,0.0112916,8.47619,0,-0.0633945,-3.76366e-05,-0.00512244
131,0.271644,1.0311,0.062962,0.338694,0.0112971,8.47099,0,-0.0629619,-3.70257e-05,-0.00507117
132,0.271708,1.03204,0.062508,0.338418,0.0113012,8.46071,0,-0.062508,-3.65856e-05,-0.00504703
133,0.271786,1.02955,0.0620346,0.337961,0.0113058,8.44565,0,-0.0620345,-3.60771e-05,-0.00502616
134,0.271878,1.02356,0.061546,0.337319,0.011308,8.42575,0,-0.061546,-3.56734e-05,-0.00502681
135,0.271984,1.01397,0.0610446,0.336499,0.0113102,8.40196,0,-0.0610446,-3.52319e-05,-0.00502845
136,0.272102,1.00087,0.0605338,0.335503,0.0113099,8.37411,0,-0.0605338,-3.48561e-05,-0.00501831
137,0.27223,0.984653,0.0600176,0.334347,0.0113078,8.34187,0,-0.0600176,-3.44557e-05,-0.00501885
138,0.272367,0.977433,0.0594969,0.333026,0.0113045,8.30628,0,-0.0594969,-3.38485e-05,-0.00500656
139,0.272511,0.982136,0.0589756,0.331571,0.0112996,8.26699,0,-0.0589756,-3.33949e-05,-0.00498194
140,0.272659,0.98597,0.0584566,0.329996,0.011294,8.22524,0,-0.0584566,-3.28822e-05,-0.00490726
141,0.272809,1.00568,0.0579419,0.328306,0.0112872,8.18091,0,-0.0579419,-3.22522e-05,-0.00484033
142,0.272959,1.03082,0.0574328,0.326526,0.0112805,8.1341,0,-0.0574327,-3.15281e-05,-0.00475262
143,0.273107,1.05637,0.0569323,0.324673,0.0112725,8.08645,0,-0.0569323,-3.07891e-05,-0.00468055
144,0.273251,1.08219,0.0564433,0.322769,0.0112642,8.05903,0,-0.0564432,-2.97641e-05,-0.00461654
145,0.273389,1.10826,0.0559665,0.321856,0.0112563,8.0389,0,-0.0559665,-2.90098e-05,-0.00455709
146,0.273519,1.13444,0.0555035,0.32107,0.0112486,8.02138,0,-0.0555035,-2.85632e-05,-0.00449751
147,0.273641,1.16058,0.0550576,0.320626,0.0112426,8.02784,0,-0.0550576,-2.82614e-05,-0.00444012
148,0.273755,1.1865,0.054629,0.32085,0.0112372,8.03518,0,-0.054629,-2.78628e-05,-0.00438622
149,0.27386,1.212,0.0542179,0.321089,0.0112329,8.04106,0,-0.0542179,-2.74563e-05,-0.00432162
150,0.273956,1.23691,0.0538281,0.321339,0.011229,8.04748,0,-0.0538281,-2.70023e-05,-0.00426781
151,0.274045,1.26105,0.0534585,0.321591,0.0112266,8.05275,0,-0.0534585,-2.66545e-05,-0.00419558
152,0.274125,1.28424,0.0531111,0.321841,0.0112246,8.05983,0,-0.0531111,-2.60519e-05,-0.00415171
153,0.274198,1.30629,0.0527856,0.322074,0.011223,8.06279,0,-0.0527855,-2.55345e-05,-0.00409468
154,0.274264,1.32706,0.0524841,0.322298,0.0112225,8.06938,0,-0.0524841,-2.55676e-05,-0.00403062
155,0.274323,1.34645,0.0522069,0.322498,0.0112219,8.07372,0,-0.0522069,-2.5786e-05,-0.00399108
156,0.274376,1.36428,0.0519528,0.322676,0.0112213,8.07922,0,-0.0519527,-2.60863e-05,-0.00394461
157,0.274424,1.38047,0.0517236,0.322823,0.0112214,8.082,0,-0.0517236,-2.63993e-05,-0.00391243
158,0.274466,1.39497,0.0515184,0.322945,0.0112213,8.08471,0,-0.0515184,-2.66456e-05,-0.00385503
159,0.274503,1.40772,0.0513369,0.323035,0.0112202,8.08597,0,-0.0513369,-2.70004e-05,-0.00378834
160,0.274534,1.41879,0.0511795,0.323098,0.0112208,8.08749,0,-0.0511795,-2.73138e-05,-0.00370733
161,0.274561,1.42816,0.0510456,0.323134,0.0112194,8.08842,0,-0.0510455,-2.75047e-05,-0.00361561
162,0.274583,1.43591,0.0509358,0.323145,0.0112184,8.08685,0,-0.0509358,-2.78004e-05,-0.00353605
163,0.274601,1.44214,0.0508472,0.323139,0.0112172,8.08754,0,-0.0508472,-2.78861e-05,-0.00345107
164,0.274614,1.44692,0.0507833,0.323119,0.011216,8.0868,0,-0.0507833,-2.78912e-05,-0.00340319
165,0.274623,1.45032,0.0507404,0.323079,0.0112155,8.08455,0,-0.0507404,-2.76342e-05,-0.00341995
166,0.274628,1.45239,0.0507194,0.323033,0.0112136,8.08426,0,-0.0507193,-2.75066e-05,-0.00347294
167,0.274629,1.45329,0.0507195,0.322979,0.0112131,8.08249,0,-0.0507194,-2.73562e-05,-0.00355604
168,0.274627,1.453,0.0507385,0.322916,0.0112106,8.07964,0,-0.0507385,-2.73436e-05,-0.00367663
169,0.274621,1.45159,0.0507777,0.322851,0.0112106,8.07932,0,-0.0507777,-2.77525e-05,-0.00381065
170,0.274611,1.44909,0.0508351,0.322784,0.0112093,8.0778,0,-0.0508351,-2.79234e-05,-0.00396037
171,0.274599,1.44601,0.0509106,0.322723,0.0112064,8.07604,0,-0.0509106,-2.80845e-05,-0.00410444
172,0.274583,1.44213,0.0510019,0.322662,0.0112059,8.0746,0,-0.0510019,-2.8302e-05,-0.0042059
173,0.274565,1.4373,0.0511089,0.322604,0.0112058,8.0731,0,-0.0511088,-2.85734e-05,-0.00426296
174,0.274544,1.43171,0.0512311,0.322549,0.011205,8.07191,0,-0.0512311,-2.89427e-05,-0.00429182
175,0.27452,1.4253,0.0513669,0.322497,0.0112048,8.07082,0,-0.0513669,-2.93003e-05,-0.00425798
176,0.274494,1.41841,0.0515153,0.322451,0.011204,8.06974,0,-0.0515153,-2.97315e-05,-0.00422332
177,0.274466,1.41101,0.0516761,0.322411,0.0112038,8.06882,0,-0.051676,-3.00012e-05,-0.00419662
178,0.274435,1.40314,0.0518479,0.322377,0.0112041,8.06809,0,-0.0518479,-3.03094e-05,-0.00416521
179,0.274402,1.39457,0.052031,0.322341,0.0112052,8.06716,0,-0.052031,-3.04198e-05,-0.00414958
180,0.274367,1.38518,0.0522225,0.322301,0.0112073,8.0648,0,-0.0522225,-3.03444e-05,-0.00410678
181,0.27433,1.37496,0.0524214,0.322257,0.0112094,8.06473,0,-0.0524213,-3.05106e-05,-0.00410032
182,0.274292,1.36393,0.0526283,0.322201,0.0112125,8.06183,0,-0.0526283,-3.0647e-05,-0.00410306
183,0.274252,1.35223,0.0528412,0.322137,0.0112142,8.0614,0,-0.0528412,-3.07495e-05,-0.00410515
184,0.274211,1.33998,0.05306,0.322068,0.011216,8.05869,0,-0.05306,-3.09763e-05,-0.0041265
185,0.274169,1.32736,0.0532834,0.321992,0.0112163,8.0561,0,-0.0532834,-3.10885e-05,-0.00411583
186,0.274125,1.31449,0.0535109,0.321913,0.0112177,8.05558,0,-0.0535109,-3.11923e-05,-0.0041322
187,0.27408,1.30136,0.0537425,0.321832,0.0112186,8.05259,0,-0.0537425,-3.13446e-05,-0.00414029
188,0.274032,1.288,0.0539749,0.321747,0.0112197,8.05118,0,-0.0539749,-3.14256e-05,-0.00413504
189,0.273984,1.27442,0.0542095,0.321662,0.0112216,8.04901,0,-0.0542095,-3.14317e-05,-0.004142
190,0.273933,1.26062,0.0544438,0.321571,0.0112218,8.04403,0,-0.0544437,-3.12878e-05,-0.00414458
191,0.273881,1.24659,0.0546784,0.321483,0.0112246,8.04431,0,-0.0546784,-3.1312e-05,-0.00418124
192,0.273827,1.23236,0.0549117,0.321391,0.0112243,8.04138,0,-0.0549116,-3.10712e-05,-0.00422323
193,0.273772,1.21807,0.0551436,0.321291,0.0112277,8.03951,0,-0.0551436,-3.09711e-05,-0.00430945
194,0.273716,1.20366,0.0553731,0.321193,0.0112277,8.03734,0,-0.0553731,-3.09166e-05,-0.00440533
195,0.273658,1.18934,0.0556001,0.321089,0.0112302,8.03413,0,-0.0556001,-3.0729e-05,-0.00450617
196,0.273601,1.17511,0.0558239,0.320989,0.011231,8.032,0,-0.0558239,-3.06941e-05,-0.00463995
197,0.273543,1.16109,0.0560443,0.320886,0.0112323,8.02771,0,-0.0560443,-3.05218e-05,-0.00478334
198,0.273486,1.14738,0.0562586,0.320788,0.0112336,8.02702,0,-0.0562586,-3.02293e-05,-0.00496164
199,0.273429,1.13402,0.0564688,0.320692,0.0112349,8.02457,0,-0.0564688,-3.02349e-05,-0.00515853
200,0.273372,1.12113,0.0566728,0.320599,0.0112361,8.02257,0,-0.0566728,-3.05669e-05,-0.0053004
201,0.273316,1.10866,0.0568709,0.320509,0.011237,8.02028,0,-0.0568709,-3.11439e-05,-0.00541645
202,0.273262,1.09666,0.0570621,0.320421,0.0112391,8.01716,0,-0.0570621,-3.17292e-05,-0.00544887
203,0.27321,1.08518,0.0572457,0.320336,0.0112404,8.01611,0,-0.0572457,-3.23458e-05,-0.00539731
204,0.27316,1.0742,0.0574214,0.320253,0.0112416,8.01374,0,-0.0574214,-3.28305e-05,-0.00528295
205,0.273113,1.06376,0.0575889,0.32021,0.0112443,8.01778,0,-0.0575889,-3.31192e-05,-0.00511825
206,0.273069,1.05393,0.0577475,0.320523,0.0112453,8.02632,0,-0.0577475,-3.31406e-05,-0.00490802
207,0.273028,1.04482,0.0578969,0.320793,0.0112463,8.03225,0,-0.0578969,-3.29847e-05,-0.00468777
208,0.272992,1.03655,0.0580369,0.321145,0.011247,8.04485,0,-0.0580369,-3.27076e-05,-0.00450209
209,0.272959,1.02907,0.0581667,0.321645,0.0112477,8.0556,0,-0.0581667,-3.24273e-05,-0.00435914
210,0.27293,1.0224,0.058286,0.322064,0.0112492,8.06449,0,-0.058286,-3.22154e-05,-0.00424824
211,0.272905,1.01657,0.0583947,0.322389,0.0112494,8.07117,0,-0.0583947,-3.18433e-05,-0.00416592
212,0.272884,1.01164,0.0584919,0.322625,0.01125,8.07526,0,-0.0584919,-3.14871e-05,-0.00408697
213,0.272868,1.00744,0.0585762,0.322767,0.0112502,8.07691,0,-0.0585761,-3.12631e-05,-0.00397202
214,0.272855,1.00452,0.0586488,0.322816,0.0112497,8.07606,0,-0.0586488,-3.10345e-05,-0.00387652
215,0.272846,1.00283,0.058709,0.322776,0.0112491,8.07353,0,-0.058709,-3.07318e-05,-0.00383106
216,0.27284,1.00216,0.0587567,0.322665,0.0112494,8.06938,0,-0.0587567,-3.0342e-05,-0.00385382
217,0.272839,1.00234,0.058791,0.322485,0.0112499,8.06341,0,-0.058791,-2.98861e-05,-0.00391102
218,0.27284,1.0032,0.0588123,0.322239,0.0112509,8.0564,0,-0.0588123,-2.91639e-05,-0.00404915
219,0.272845,1.00465,0.0588192,0.321929,0.0112525,8.04747,0,-0.0588192,-2.83765e-05,-0.00424249
220,0.272853,1.00669,0.0588125,0.321554,0.0112536,8.03677,0,-0.0588125,-2.74749e-05,-0.00445822
221,0.272865,1.00946,0.058792,0.321107,0.0112548,8.02418,0,-0.058792,-2.64402e-05,-0.00464482
222,0.272881,1.01313,0.0587587,0.32059,0.0112559,8.01536,0,-0.0587587,-2.56994e-05,-0.00479683
223,0.272902,1.01762,0.0587119,0.320245,0.0112561,8.00931,0,-0.0587119,-2.5108e-05,-0.00489076
224,0.272926,1.02302,0.0586512,0.320006,0.0112568,8.00409,0,-0.0586512,-2.47066e-05,-0.00493418
225,0.272955,1.02917,0.0585778,0.319789,0.0112569,8.00466,0,-0.0585778,-2.43965e-05,-0.00492838
226,0.272986,1.036,0.0584914,0.319823,0.0112574,8.00571,0,-0.0584914,-2.41203e-05,-0.00488059
227,0.273021,1.04344,0.0583922,0.319862,0.011258,8.00668,0,-0.0583922,-2.39378e-05,-0.00476998
228,0.273058,1.0514,0.0582798,0.319903,0.0112581,8.00784,0,-0.0582798,-2.3779e-05,-0.00460337
229,0.273098,1.0598,0.0581564,0.319941,0.0112576,8.00758,0,-0.0581564,-2.35862e-05,-0.00441066
230,0.273139,1.06862,0.0580206,0.319985,0.0112575,8.00917,0,-0.0580206,-2.35685e-05,-0.00419339
231,0.273182,1.07784,0.0578729,0.320032,0.0112573,8.01093,0,-0.0578729,-2.34703e-05,-0.00396697
232,0.273226,1.08741,0.0577153,0.320081,0.0112557,8.01125,0,-0.0577153,-2.34055e-05,-0.00373825
233,0.273271,1.09736,0.0575478,0.320133,0.0112553,8.01346,0,-0.0575477,-2.32807e-05,-0.00354118
234,0.273317,1.10767,0.0573707,0.320191,0.0112539,8.0149,0,-0.0573707,-2.32458e-05,-0.00336382
