step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_lin_vel_force_world,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
10000,1789983445.662,-0.005284376,-0.009624447,0.03599999,-0.0006094595,-5.071282e-05,0,-0.00162472,-0.0001619553,0,-0.001325967,-4.61126e-05,-0.0007900001,-9.050526e-05,0.04280001,-0.0004371309,-0.001014739,0,-0.0007463426,-0.0006993299,-0.0007229114,0.0199011,0,-0.0001803843,-0.0001579197,0.0200861,0.0363804,0.04326161,0.0001051774,1e-05,16.96721,0.0002267431,2.863825e-07,3.129705e-05,8.998221e-05,0.3276396,1,0,1e-05,-0.002397389,0.0447858,1.103606,1.488448,37925,0.63098,13.09,1.913586
10001,1789983448.160,-0.009284498,-0.01397468,0.07199996,-0.00116286,-8.834784e-05,0,-0.002783112,-0.0005658267,0,-0.00228357,-9.170348e-05,-0.001235,-8.752933e-05,0.08218747,-0.0009343339,-0.00111248,0,-0.001609558,-0.001480193,-0.001161824,0.04040557,0.01120026,-0.0003194319,-0.0002121315,0.03779683,0.07393431,0.08505239,0.0001258506,1e-05,16.96731,0.0002234278,1.715139e-07,7.248191e-05,2.492377e-05,0.8939623,1,0,1e-05,0.02357826,0.03214604,0.9233375,1.54232,39869,0.6309782,38.09,5.636024
10002,1789983450.641,-0.01420844,-0.01969229,0.1079999,-0.001577645,-8.02408e-05,0,-0.005781146,-0.001030355,0,-0.004817267,-0.0001399853,-0.00256,-0.0001636121,0.1303499,-0.001366464,-0.003549484,0,-0.002746979,-0.002595068,-0.002221919,0.05958576,0,-0.0004339475,-0.0003600686,0.0578921,0.1050391,0.1289805,0.0001056216,1e-05,16.96724,0.0001967138,8.550235e-08,7.731067e-05,1.369605e-05,1.018945,1,0,1e-05,0.01706057,0.03062274,0.9402981,1.53525,39709,0.6309662,60,9.032424
10003,1789983453.155,-0.01795195,-0.02612312,0.1439999,-0.002537824,-0.0001308188,0,-0.004587893,-0.001283746,0,-0.003650539,-0.0001715897,-0.002065,-0.0001260682,0.1668124,-0.001636371,-0.002265698,0,-0.003105646,-0.00357407,-0.001615947,0.08109196,0.02242669,-0.00057581,-0.0003693063,0.07829183,0.1418658,0.1747467,0.0001059191,1e-05,16.96678,0.0002013244,9.207035e-08,8.40461e-05,1.126719e-05,1.060778,1,0,1e-05,0.01163931,0.02529345,0.9420569,1.559776,39292,0.6309441,85.29,12.91369
10004,1789983455.674,-0.02333866,-0.03110648,0.1799999,-0.002960516,-0.0001831212,0,-0.008162893,-0.00166508,-1.581158e-05,-0.006529228,-0.0002193393,-0.004780001,-0.0002095542,0.2147427,-0.002111629,-0.004567796,0,-0.004462405,-0.004293394,-0.003322794,0.09812209,0.007995533,-0.0008326903,-0.0007009354,0.09203985,0.1799056,0.2142356,0.0001091026,1e-05,16.96628,0.0002189841,6.685241e-08,9.861511e-05,1.119949e-05,1.215415,1,0,1e-05,0.02412098,0.03327264,0.9570129,1.55612,39116,0.630936,110.09,16.41166
10005,1789983458.208,-0.02741775,-0.03739596,0.2159999,-0.003854043,-0.0003038847,0,-0.007327545,-0.002014054,-0.0006704078,-0.006022885,-0.000265453,-0.003733334,-0.0001844635,0.2443415,-0.002680627,-0.003046759,0,-0.004501026,-0.005199753,-0.003545034,0.1195858,0.03341569,-0.00110569,-0.000667639,0.1088976,0.2023621,0.2671069,0.0001145271,1e-05,16.96608,0.0002350797,7.292606e-08,0.000108211,1.22687e-05,1.138053,1,0,1e-05,0.01783009,0.03144171,0.9902129,1.538108,38881,0.63093,131.68,19.59568
10006,1789983460.791,-0.03004907,-0.04345885,0.2520002,-0.003810771,-0.0003484431,0,-0.008357028,-0.002379191,-9.567668e-05,-0.006544727,-0.0003114066,-0.00345,-0.0001811509,0.2907164,-0.002848949,-0.003875785,0,-0.005176736,-0.006430406,-0.003148137,0.1404771,0.03916049,-0.00105391,-0.0006685052,0.1301657,0.235107,0.3092145,0.0001150968,1e-05,16.96593,0.0002503731,8.504301e-08,0.0001202063,1.498492e-05,1.201472,1,0,1e-05,0.02126276,0.04087254,1.018104,1.559146,38142,0.6309273,156.49,23.08168
10007,1789983463.393,-0.03509479,-0.05173464,0.2880004,-0.004989802,-0.00029232,0,-0.0125186,-0.002388199,-0.023506,-0.01025216,-0.000327464,-0.006592001,-0.0002981552,0.3390197,-0.003320715,-0.007631402,0,-0.007489815,-0.009993154,-0.005153629,0.15454,0.01759271,-0.001512354,-0.001134372,0.1436744,0.2638211,0.3405434,0.0001233194,1e-05,16.96596,0.000274074,1.023869e-07,0.0001301012,2.055096e-05,1.252031,1,0,1e-05,0.02027223,0.04407978,1.028316,1.559785,37983,0.6309317,181.5,26.4146
10008,1789983465.997,-0.03989123,-0.05526017,0.3240007,-0.005423757,-0.0003617529,0,-0.01323309,-0.002987173,-0.006417034,-0.01122907,-0.0003864049,-0.00623,-0.0003392369,0.375558,-0.003869073,-0.007126811,-8.344312e-05,-0.008023045,-0.011092,-0.005387436,0.1730974,0.03333013,-0.001641442,-0.001156251,0.1608917,0.2922929,0.3714964,0.0001268595,1e-05,16.96627,0.0002907884,1.829066e-07,0.0001395125,2.423349e-05,1.063065,1,0,1e-05,0.01436184,0.04342876,1.031894,1.565334,37849,0.6309422,204.7,29.92756
10009,1789983468.631,-0.04727723,-0.06221583,0.3600009,-0.007917129,-0.0003772168,-0.0025,-0.02034727,-0.002988905,-0.00172179,-0.01678671,-0.0004321023,-0.009710001,-0.0006356003,0.4266998,-0.004770941,-0.01243593,0,-0.009545753,-0.01474983,-0.008968234,0.1864951,0,-0.00170076,-0.001501186,0.1712098,0.3426144,0.3922866,0.0001315437,1e-05,16.96666,0.0003142203,1.403997e-07,0.0001442006,3.833551e-05,1.056115,1,0,1e-05,0.01884002,0.05058854,1.053687,1.567873,37498,0.6309571,228.43,33.47124
