step,time_s,tip_err_l1_m,tip_err_x_m,tip_err_y_m,tip_err_z_m,base_z_m,force_cmd_n,force_est_n,base_vx_mps,base_vy_mps,base_wz_radps,base_roll_rad,base_pitch_rad,goal_radius_m,goal_pitch_rad,goal_yaw_rad,tip_x_m,tip_y_m,tip_z_m,action_absmax,torque_absmax_nm
103,2.06,0.792811,0.265028,0.0892461,0.438537,0.145919,0,8.71807,-0.00300354,-0.0199024,-0.0283789,-2.21932,-0.00613981,0.5,0.162817,0,0.0834474,0.499482,0.132512,11.852,23.7
104,2.08,0.802661,0.27677,0.132844,0.393046,0.145545,0,8.26316,-0.00177528,-0.0052373,-0.00745792,-2.22185,-0.00688153,0.5,0.158297,0,0.0976058,0.546909,0.175772,12.1581,23.7
105,2.1,0.760182,0.268718,0.144833,0.346632,0.145317,0,8.20314,-0.000765007,0.00254911,0.00847306,-2.22198,-0.00596612,0.5,0.153778,0,0.089824,0.559326,0.219955,12.4651,23.7
106,2.12,0.694474,0.250354,0.137403,0.306717,0.144955,0,8.10793,0.00199807,0.00941289,0.0135642,-2.22097,-0.00372846,0.5,0.149258,0,0.0708185,0.550698,0.257635,12.6292,23.6816
107,2.14,0.623869,0.226495,0.123629,0.273745,0.14466,0,7.85146,-0.00739391,0.00498169,-0.112673,-2.21545,-0.000986531,0.5,0.144739,0,0.0474776,0.537224,0.288372,12.7846,22.9547
108,2.16,0.572477,0.206612,0.120015,0.24585,0.144056,0,7.62556,-0.0069821,-0.00154729,0.0254925,-2.21667,0.00176671,0.5,0.14022,0,0.0281942,0.533738,0.314031,12.7365,23.3328
109,2.18,0.51768,0.183587,0.113369,0.220725,0.143344,0,7.26045,-0.0118045,-0.00533675,-0.159873,-2.21353,0.00486449,0.5,0.1357,0,0.00602141,0.52785,0.336917,12.6864,22.796
110,2.2,0.461047,0.157648,0.0988941,0.204505,0.142591,0,7.25569,-0.0352597,-0.029309,-0.0141815,-2.208,0.0101037,0.5,0.131181,0,-0.0190953,0.513504,0.350898,12.5738,22.7684
111,2.22,0.413642,0.134526,0.102878,0.176238,0.141826,0,7.07037,-0.0244765,-0.0231208,0.0043333,-2.20233,0.0145767,0.5,0.126661,0,-0.0413549,0.518486,0.376923,12.4483,21.6149
112,2.24,0.370008,0.112866,0.0892263,0.167915,0.141989,0,7.05086,-0.0500951,-0.0313575,-0.0664029,-2.2035,0.0140832,0.5,0.122142,0,-0.0645625,0.503,0.383004,12.2947,21.2128
113,2.26,0.324787,0.0879255,0.0852944,0.151567,0.141637,0,7.0557,-0.0326085,-0.0314337,-0.0327623,-2.201,0.0191886,0.5,0.117622,0,-0.0891965,0.499155,0.397109,12.0379,21.5728
114,2.28,0.283665,0.0642527,0.0832793,0.136133,0.141544,0,7.06439,-0.0397457,-0.0156055,-0.0138028,-2.20015,0.0194071,0.5,0.113103,0,-0.114423,0.495609,0.410298,11.8485,20.7178
115,2.3,0.248925,0.0442176,0.0746668,0.13004,0.142025,0,7.23163,-0.0589559,-0.0345005,0.0236455,-2.20344,0.017042,0.5,0.108584,0,-0.138393,0.483316,0.414145,11.6323,20.2935
116,2.32,0.213338,0.0221588,0.0681558,0.123023,0.142289,0,7.56281,-0.0547628,-0.031903,-0.0159378,-2.20524,0.0153348,0.5,0.104064,0,-0.165413,0.472086,0.418915,11.3985,20.3039
117,2.34,0.185043,0.00274786,0.0660477,0.116248,0.141602,0,7.95436,-0.0601885,-0.0325353,0.0199302,-2.20057,0.0195534,0.5,0.0995447,0,-0.190877,0.463417,0.423443,11.191,20.3446
118,2.36,0.190376,0.0156752,0.0691843,0.105517,0.141897,0,8.23792,-0.0457292,-0.022078,-0.171475,-2.20221,0.0178258,0.5,0.0950252,0,-0.216823,0.460366,0.431924,11.1895,19.679
119,2.38,0.200083,0.0299611,0.0725852,0.0975366,0.141615,0,8.59157,-0.0393002,-0.0281493,-0.125084,-2.20019,0.0197912,0.5,0.0905058,0,-0.239387,0.456733,0.437655,11.3543,19.7938
