step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_lin_vel_force_world,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
20,1789944811.298,-0.2450779,-0.2578823,0.7559981,-0.0403723,-0.004242721,-0.3649998,-0.07781596,-0.01124666,0,-0.05388069,-0.001054343,-0.03158001,-0.0002162034,0.4652497,-0.01841177,-0.03214129,0,-0.02763502,-0.02758773,-0.02717805,0.3894561,0,-0.002807863,-0.002303942,0.1961908,0.5012843,0.5650555,0.004596678,6.407226e-05,25.53493,0.006424291,0.000140111,0.0001368948,0.001550607,0.01570252,0.2,0.1,0.0002562891,-0.02191481,0.2132724,1.375211,0.4802597,13245,0.9994754,430.54,34.34375
21,1789944814.509,-0.249042,-0.2802595,0.7889978,-0.04538941,-0.003473851,-0.02,-0.08220501,-0.01145923,0,-0.06148102,-0.001098546,-0.00262,-0.001445617,0.7296013,-0.02032441,-0.001891942,0,-0.02838034,-0.03292727,-0.02919589,0.4108743,0.2209986,-0.002929483,-0.002116342,0.1827764,0.5921007,0.8187339,0.004402529,0.0001441626,25.52729,0.006136674,0.0001324702,0.0001289828,0.001472693,0.01406884,0.1,0.2,0.0005766504,-0.02932689,0.1688273,2.708719,0.4734514,7723,0.9991873,454.19,36.64848
22,1789944817.892,-0.1947829,-0.2118931,0.5999989,-0.03965805,-0.003461582,-0.09333333,-0.07240334,-0.008679489,-0.005905339,-0.05104465,-0.0008347819,-0.02714,-0.0009906006,0.384,-0.01529814,-0.02814188,-0.0009524046,-0.02314035,-0.03191242,-0.02580527,0.3119494,0,-0.002343797,-0.001715092,0.1504775,0.4935605,0.3852506,0.004413227,9.61084e-05,25.52562,0.006149153,0.0001343068,0.0001283265,0.001473293,0.01643979,0.2,0.15,0.0003844336,-0.02662019,0.1920689,2.898754,0.4647875,7306,0.9992327,466.54,38.03106
23,1789944819.881,-0.1893919,-0.2102693,0.5902499,-0.03877082,-0.002913642,-0.06250001,-0.07097518,-0.008576399,-0.009134392,-0.05043446,-0.0008232269,-0.02498,-0.00111091,0.3687252,-0.01542715,-0.0273146,-0.001286619,-0.02085016,-0.02309785,-0.02142116,0.3080937,0,-0.002224731,-0.001755984,0.120413,0.3996581,0.415748,0.004495832,0.0001441626,25.52501,0.006174203,0.0001355497,0.0001329864,0.001409836,0.01517323,0.1,0.15,0.0005766504,-0.02690224,0.1697874,1.443366,0.5296128,12456,0.999037,496.12,40.48394
24,1789944823.197,-0.1257755,-0.1426842,0.3840011,-0.02386895,-0.003973938,-0.04,-0.05962772,-0.005665618,-0.05096019,-0.03959356,-0.0005338528,-0.02212,-0.001217581,0.2474496,-0.01087391,-0.01893143,-0.002234477,-0.02231808,-0.03707697,-0.02168423,0.194917,0,-0.00170374,-0.001166401,0.07954469,0.3174284,0.367173,0.004452534,6.407226e-05,25.51793,0.006056827,0.0001326336,0.0001294473,0.001342212,0.01567378,0.2,0.1,0.0002562891,-0.0264307,0.1590699,2.769168,0.5285952,7452,0.998679,512.9,41.25224
25,1789944826.509,-0.2963223,-0.3311246,0.9360008,-0.05509578,-0.005278393,-0.2674999,-0.09723465,-0.01354,-0.0004012299,-0.07249469,-0.001305224,-0.01862,-0.0006611214,0.7533512,-0.02390409,-0.01987978,0,-0.03392503,-0.04421198,-0.03120842,0.4797729,0.1362081,-0.003577946,-0.002819999,0.2445169,0.5629036,0.8783554,0.004421436,9.61084e-05,25.51133,0.006013483,0.0001330175,0.0001268284,0.001332201,0.0145264,0.15,0.2,0.0003844336,-0.03036682,0.1307765,2.831948,0.4692407,7444,0.9982199,530.65,42.1309
26,1789944828.362,-0.3116876,-0.3300427,0.9675015,-0.05961915,-0.005890029,-0.2849998,-0.1152764,-0.01366535,-0.002676558,-0.08034836,-0.001354171,-0.03400001,-0.001230706,0.6790013,-0.02443577,-0.03280396,0,-0.03586827,-0.04803976,-0.05299589,0.4971021,0.06472196,-0.003651952,-0.002775765,0.255091,0.5734505,0.8199412,0.004334547,0.0001441626,25.50468,0.005938483,0.0001331095,0.0001240334,0.001346793,0.01545323,0.1,0.15,0.0005766504,-0.02581937,0.14709,1.320976,0.5137005,13395,0.9979609,560.93,44.68771
27,1789944831.639,-0.3203375,-0.3481248,1.006502,-0.06389163,-0.004516085,-0.09000002,-0.1117266,-0.01412855,-0.0006279099,-0.08277962,-0.001403075,-0.01504,-0.001466557,0.8298025,-0.02631789,-0.0173159,0,-0.03421243,-0.03852995,-0.03724149,0.5239966,0.186004,-0.003784013,-0.002797807,0.243648,0.6850559,0.7365291,0.004096224,1.898438e-05,25.49608,0.005620685,0.0001274561,0.0001179908,0.001279014,0.01564263,0.35,0.1,7.59375e-05,-0.03220935,0.1178667,2.802416,0.4627364,7526,0.997333,587,47.41124
28,1789944834.326,-0.3329945,-0.3681114,1.044003,-0.05861194,-0.007185671,-0.3499998,-0.1097774,-0.01514279,-0.0001203215,-0.07671909,-0.001461685,-0.02562,-0.0008181714,0.7894514,-0.02822033,-0.02783975,0,-0.03928331,-0.07395458,-0.03768622,0.5298669,0.1090898,-0.003970662,-0.003171579,0.2835929,0.5345658,0.5298499,0.004126023,0.0002162439,25.48645,0.00557342,0.0001244935,0.0001132181,0.001209686,0.01231496,0,0.3,0.0008649756,-0.02653724,0.1335736,1.353797,1.285061,9313,0.9967637,617.36,50.0676
29,1789944836.930,-0.3513821,-0.3770561,1.077004,-0.06631207,-0.006642023,-0.2249999,-0.1221715,-0.01513129,-0.002111466,-0.08580522,-0.001495738,-0.038716,-0.00120522,0.7493418,-0.02874545,-0.04292886,0,-0.03905914,-0.05707354,-0.03984074,0.5528949,0.04122296,-0.00408978,-0.003124144,0.2672918,0.7095582,0.7792115,0.004138407,2.847656e-05,25.47214,0.005596861,0.0001290098,0.0001152552,0.001214189,0.01772329,0.35,0.1,0.0001139063,-0.02604048,0.1653028,2.056981,0.5262814,9513,0.9960685,655.41,53.06351
