step,time_s,tip_err_l1_m,tip_err_x_m,tip_err_y_m,tip_err_z_m,base_z_m,force_cmd_n,force_est_n,base_vx_mps,base_vy_mps,base_wz_radps,base_roll_rad,base_pitch_rad,goal_radius_m,goal_pitch_rad,goal_yaw_rad,tip_x_m,tip_y_m,tip_z_m,action_absmax,torque_absmax_nm
400,8,1.02139,0.271745,0.0748267,0.674823,0.152914,0,5.76628,0.017032,0.010298,0.238157,2.28191,-0.0208344,0.369272,0.603025,-0.63394,0.411664,1.25253,0.0246052,10.1541,32.4837
401,8.02,1.02147,0.271331,0.0746789,0.675464,0.152589,0,5.70593,0.0728151,-0.0100497,0.150026,2.27756,-0.0212682,0.369272,0.603025,-0.63394,0.411705,1.25304,0.0239636,11.2485,31.9351
402,8.04,1.01946,0.27224,0.0736827,0.673536,0.152593,0,6.19675,0.0950532,-0.00786816,0.38656,2.27972,-0.0294262,0.369272,0.603025,-0.63394,0.412854,1.25357,0.0258921,12.4255,30.5177
403,8.06,1.01707,0.277288,0.0752419,0.664543,0.152893,0,6.57709,0.0592478,-0.0144107,0.433027,2.28256,-0.0431804,0.369272,0.603025,-0.63394,0.411298,1.25528,0.0348847,13.5903,29.5936
404,8.08,1.00506,0.274452,0.0720088,0.658604,0.160339,0,7.25903,0.0745261,-0.0542437,-0.160597,2.2281,-0.0477019,0.369272,0.603025,-0.63394,0.405436,1.25288,0.040824,14.5241,27.9854
405,8.1,1.00941,0.281257,0.0627152,0.665437,0.15438,0,7.24873,0.0965858,0.0555193,-0.69791,2.22468,-0.025797,0.369272,0.603025,-0.63394,0.37811,1.25105,0.0339906,15.059,23.7
406,8.12,1.02409,0.278283,0.0680693,0.677742,0.153408,0,7.50865,0.0816966,-0.0186295,-0.413424,2.19893,0.0109842,0.369272,0.603025,-0.63394,0.3783,1.26116,0.0216858,15.5984,23.7
407,8.14,1.03435,0.279298,0.0772566,0.677793,0.152643,0,7.57835,0.00754887,0.00813442,-0.0419502,2.19894,0.0259102,0.369272,0.603025,-0.63394,0.376411,1.27233,0.0216352,15.815,23.7
408,8.16,1.03903,0.278615,0.0824201,0.677992,0.152324,0,7.25221,0.00327837,-0.00120543,-0.030491,2.21069,0.0259065,0.369272,0.603025,-0.63394,0.378653,1.27703,0.0214359,15.8237,23.7
409,8.18,1.04259,0.278314,0.0870918,0.677188,0.152096,0,6.79108,-0.00331124,0.00377703,0.0390421,2.2195,0.0257765,0.369272,0.603025,-0.63394,0.380132,1.28068,0.0222399,15.57,23.7
410,8.2,1.04555,0.279828,0.0920055,0.673721,0.15208,0,6.21036,-0.00551315,0.00113815,0.0348763,2.22205,0.0260368,0.369272,0.603025,-0.63394,0.380381,1.28331,0.0257072,14.9415,23.7
411,8.22,1.04611,0.282187,0.0960708,0.66785,0.152084,0,5.7625,-0.0150764,0.0121711,-0.00868247,2.22608,0.0266516,0.369272,0.603025,-0.63394,0.380275,1.28331,0.0315777,14.0802,23.7
412,8.24,1.0403,0.285882,0.091565,0.662849,0.153205,0,4.89978,0.00601126,0.0122467,-0.0907791,2.21599,0.0310308,0.369272,0.603025,-0.63394,0.37616,1.27409,0.0365789,13.0682,23.7
413,8.26,1.03562,0.290351,0.0856903,0.659577,0.154711,0,3.88295,-0.0334903,0.0263615,-0.17744,2.20242,0.0369382,0.369272,0.603025,-0.63394,0.374451,1.263,0.0398511,12.0466,23.7
414,8.28,1.03722,0.296803,0.0810609,0.659359,0.155672,0,3.14695,0.000296393,0.0095938,-0.145318,2.17954,0.0388162,0.369272,0.603025,-0.63394,0.372469,1.25444,0.040069,11.1517,23.7
415,8.3,1.05748,0.305944,0.0823814,0.669157,0.156509,0,3.05828,0.00731963,0.0275809,-0.0440089,2.15685,0.0401315,0.369272,0.603025,-0.63394,0.367413,1.25304,0.0302712,10.517,23.7
416,8.32,1.08373,0.314598,0.087256,0.681874,0.157372,0,2.9435,0.0256766,0.0537504,-0.102054,2.13555,0.0419015,0.369272,0.603025,-0.63394,0.366144,1.25353,0.0175538,10.094,23.8332
417,8.34,1.11513,0.327181,0.105364,0.682589,0.158007,0,2.7553,0.0201978,0.0701281,0.233063,2.10419,0.0453307,0.369272,0.603025,-0.63394,0.369944,1.2633,0.0168388,9.79854,28.4388
418,8.36,1.14217,0.335791,0.12062,0.685755,0.159185,0,2.80628,0.048931,0.0374907,-0.223908,2.0682,0.0561947,0.369272,0.603025,-0.63394,0.375925,1.26981,0.0136725,10.3417,33.2525
419,8.38,1.14194,0.331395,0.123715,0.686831,0.164238,0,2.71738,0.0625158,0.0315298,-0.65905,2.07606,0.073565,0.369272,0.603025,-0.63394,0.372568,1.27785,0.0125973,11.1261,35.3424
420,8.4,1.14269,0.327795,0.129766,0.685133,0.167635,0,3.11359,0.0333995,0.00459491,-0.241325,2.0894,0.08984,0.369272,0.603025,-0.63394,0.366635,1.28887,0.0142953,11.1939,32.814
421,8.42,1.15152,0.32879,0.138677,0.684051,0.168377,0,4.0106,0.00352691,0.0038575,-0.116802,2.08894,0.0937097,0.369272,0.603025,-0.63394,0.364314,1.29812,0.015377,11.0055,26.0572
422,8.44,1.14322,0.328225,0.134353,0.680645,0.169473,0,4.78646,0.0290167,-0.0155062,-0.267743,2.1106,0.104419,0.369272,0.603025,-0.63394,0.358865,1.29529,0.0187824,10.5432,23.7
423,8.46,1.11872,0.319179,0.118866,0.680675,0.167859,0,5.6664,0.000499338,-0.0940218,0.0717637,2.09422,0.100544,0.369272,0.603025,-0.63394,0.35801,1.28039,0.018753,9.76724,26.0611
424,8.48,1.11206,0.31188,0.117449,0.68273,0.165009,0,6.16694,-0.0559644,-0.101417,0.39707,2.03788,0.0788649,0.369272,0.603025,-0.63394,0.353645,1.27585,0.0166981,9.06641,27.187
425,8.5,1.11861,0.316353,0.117002,0.685251,0.164379,0,6.04284,0.0363898,0.0517843,-0.150809,2.02451,0.0735114,0.369272,0.603025,-0.63394,0.348085,1.27504,0.0141766,8.52798,24.0306
426,8.52,1.13324,0.323254,0.125408,0.684577,0.164887,0,4.98508,0.047106,0.0133858,0.120611,2.03352,0.0771382,0.369272,0.603025,-0.63394,0.345951,1.2852,0.0148512,8.02755,24.7132
427,8.54,1.14464,0.335265,0.129637,0.679742,0.165975,0,4.06461,0.0239471,0.0222215,-0.288006,2.05568,0.0858742,0.369272,0.603025,-0.63394,0.331647,1.29435,0.0196862,8.57642,24.7602
428,8.56,1.12863,0.345214,0.118986,0.664427,0.162761,0,3.48804,-0.110333,-0.0526283,0.479828,2.08607,0.0719213,0.369272,0.603025,-0.63394,0.31883,1.28664,0.0350006,9.11675,25.9703
429,8.58,1.09887,0.358504,0.110338,0.630031,0.157528,0,3.34678,0.0219453,0.108664,-0.0192919,2.15545,0.0486704,0.369272,0.603025,-0.63394,0.322038,1.27309,0.0693964,9.45777,24.6291
430,8.6,1.06875,0.362442,0.109276,0.597033,0.153778,0,3.38173,0.0106736,0.0854762,-0.445505,2.24805,0.0372529,0.369272,0.603025,-0.63394,0.329234,1.269,0.102395,10.1839,23.7
431,8.62,1.06156,0.361,0.107559,0.592996,0.153115,0,3.31771,-0.00424707,-0.00819804,0.111506,2.27893,0.035287,0.369097,0.598909,-0.629729,0.334202,1.26809,0.105079,11.4144,23.7
432,8.64,1.04463,0.358389,0.0869718,0.59927,0.152914,0,3.71861,-0.0105913,0.0274876,0.247477,2.28015,0.0333833,0.368921,0.594793,-0.625519,0.336689,1.24877,0.0974503,12.7023,23.7
433,8.66,1.03877,0.355783,0.0761974,0.606787,0.15288,0,4.0197,0.0195111,0.0113578,0.219351,2.27953,0.0246324,0.368746,0.590677,-0.621308,0.342499,1.23774,0.0885761,13.9736,23.7
434,8.68,1.03642,0.35035,0.0734129,0.612656,0.153,0,4.29837,0.0327346,0.00367532,0.178587,2.28037,0.0183013,0.368571,0.586562,-0.617097,0.352293,1.23517,0.0813477,15.2884,23.7
435,8.7,1.03367,0.345445,0.0718983,0.61633,0.153107,0,4.33071,0.0282475,0.0107023,0.249142,2.2811,0.00857852,0.368395,0.582446,-0.612886,0.361397,1.23331,0.076312,16.4544,23.7
436,8.72,1.0309,0.342316,0.0719154,0.61667,0.153323,0,4.4769,0.0292162,0.00571752,0.131132,2.2825,0.00193259,0.36822,0.57833,-0.608675,0.369307,1.23324,0.0746091,17.3876,23.7
437,8.74,1.01411,0.33825,0.0601512,0.61571,0.1534,0,4.86351,0.0147751,0.00490658,0.0147694,2.28314,-0.00186151,0.368044,0.574214,-0.604464,0.376053,1.22195,0.0742023,18.0445,23.7
438,8.76,1.00248,0.337576,0.0543891,0.610513,0.153471,0,5.30514,0.00120627,0.00477841,-0.0130069,2.28361,-0.0030197,0.367869,0.570098,-0.600254,0.377136,1.21722,0.0780316,18.4894,23.7
439,8.78,0.996603,0.338759,0.0539452,0.603899,0.153418,0,5.42448,-0.0130423,0.00535012,0.014551,2.28334,-0.0072864,0.367693,0.565983,-0.596043,0.374403,1.2175,0.0832744,18.6959,23.7
440,8.8,0.993938,0.341459,0.0576546,0.594825,0.153401,0,5.49765,-0.0304177,0.00382689,-0.0510792,2.28334,-0.0121192,0.367518,0.561867,-0.591832,0.368455,1.22196,0.0909767,18.6152,23.7
441,8.82,0.989998,0.343579,0.0621452,0.584274,0.153429,0,5.2708,-0.0416745,0.00516374,-0.120421,2.28369,-0.015943,0.367342,0.557751,-0.587621,0.361564,1.227,0.100152,18.1681,23.7
442,8.84,0.985898,0.345044,0.0648148,0.576039,0.153324,0,4.78549,-0.0925592,-0.0118233,-0.0423505,2.28232,-0.015369,0.367167,0.553635,-0.58341,0.352411,1.22989,0.107011,17.3253,23.7
443,8.86,0.983429,0.344839,0.0636379,0.574952,0.153233,0,4.06709,-0.0892762,0.00628047,-0.415971,2.26699,-0.0025608,0.366991,0.549519,-0.579199,0.344843,1.2267,0.106719,16.1165,23.7
444,8.88,0.995579,0.344439,0.0707469,0.580392,0.154581,0,3.54581,-0.112482,0.0729781,-0.357998,2.23643,0.0240597,0.366816,0.545403,-0.574989,0.344875,1.22751,0.099898,14.7682,23.7
445,8.9,1.0137,0.342809,0.0844518,0.586437,0.154837,0,3.19351,-0.0476194,0.105839,0.163481,2.21579,0.0345906,0.36664,0.541288,-0.570778,0.360514,1.23416,0.0924709,13.5631,23.7
446,8.92,1.03137,0.343979,0.108369,0.579023,0.154156,0,2.59632,0.0130892,0.0452172,-0.0390625,2.23116,0.0406533,0.366465,0.537172,-0.566567,0.372348,1.25775,0.0985001,12.4935,23.7
447,8.94,1.02702,0.343165,0.113643,0.570215,0.153775,0,2.15885,-0.0127755,-0.0236844,0.0964085,2.2354,0.0395866,0.366289,0.533056,-0.562356,0.372983,1.26412,0.105921,11.4336,23.7
448,8.96,1.03603,0.33933,0.119919,0.576779,0.153527,0,2.38513,-0.0262108,-0.0619833,0.123799,2.21276,0.0331123,0.366114,0.52894,-0.558145,0.370548,1.27084,0.0979692,10.4928,23.7
449,8.98,1.05114,0.335874,0.11524,0.600026,0.152952,0,2.65489,-0.0299868,-0.0875917,0.264711,2.16078,0.0219122,0.365939,0.524824,-0.553934,0.364458,1.26493,0.0733316,10.4568,23.7
450,9,1.05762,0.322588,0.101017,0.634013,0.15291,0,2.93441,-0.0404217,0.0163336,-0.118949,2.08798,0.0137352,0.365763,0.520709,-0.549724,0.367067,1.24764,0.0379524,10.5323,23.7
451,9.02,1.05439,0.30824,0.1025,0.643649,0.157129,0,3.5694,0.000470929,-0.00235325,-0.135328,2.00904,0.0300861,0.365588,0.516593,-0.545513,0.37983,1.24346,0.0269221,10.4674,23.7
452,9.04,1.05339,0.296002,0.10908,0.648306,0.16015,0,4.20488,0.00608796,-0.0227827,-0.111341,1.97565,0.0454166,0.365412,0.512477,-0.541302,0.389913,1.24755,0.0208695,10.304,23.7
453,9.06,1.04486,0.288239,0.109459,0.647163,0.161036,0,4.72938,0.00116685,-0.0114656,-0.0678039,1.97038,0.0495471,0.365237,0.508361,-0.537091,0.397944,1.24685,0.0206149,10.2472,23.7337
454,9.08,1.04113,0.283338,0.111621,0.646171,0.160746,0,4.84631,-0.0182211,-0.00813789,0.0872657,1.96351,0.0463541,0.365061,0.504245,-0.53288,0.403406,1.24803,0.0202074,10.2248,23.7
455,9.1,1.03717,0.280053,0.112564,0.644557,0.161015,0,4.70072,-0.0273437,0.0167971,0.0122369,1.96804,0.04732,0.364886,0.50013,-0.528669,0.406294,1.24899,0.0204202,10.1034,23.7
456,9.12,1.02751,0.273116,0.111364,0.643027,0.161699,0,4.55024,-0.0165551,-0.00171048,-0.034564,1.9729,0.0505651,0.36471,0.496014,-0.524459,0.412154,1.24858,0.0205474,9.93302,23.7
457,9.14,1.00671,0.261963,0.102599,0.642149,0.162405,0,4.55459,0.0052209,7.13086e-05,-0.0798229,1.9829,0.0545203,0.364535,0.491898,-0.520248,0.420139,1.2422,0.020021,9.59989,26.1659
458,9.16,0.977059,0.246979,0.0895205,0.640559,0.163509,0,4.51586,0.0382262,0.0194118,-0.11949,2.00165,0.0618931,0.364359,0.487782,-0.516037,0.429414,1.23422,0.020204,9.3349,29.3073
459,9.18,0.952555,0.230514,0.0785508,0.64349,0.164606,0,4.50808,0.0369111,-0.00250121,-0.0797095,2.02459,0.071305,0.364184,0.483666,-0.511826,0.438884,1.22961,0.0158654,9.23555,32.8064
460,9.2,0.93639,0.225037,0.0724341,0.638919,0.165168,0,4.39631,0.0877105,0.0240175,0.831407,2.02361,0.0666009,0.364008,0.47955,-0.507615,0.443364,1.22847,0.0190273,8.98972,33.9988
461,9.22,0.933362,0.218505,0.0707597,0.644098,0.164526,0,4.41902,0.286289,0.0172547,-0.611049,2.03748,0.0675355,0.363833,0.475435,-0.503404,0.446091,1.24705,0.0124378,8.2842,30.5965
462,9.24,0.922018,0.220941,0.0654768,0.6356,0.162274,0,3.96024,0.412161,-0.0487103,0.188619,2.04628,0.0531599,0.363657,0.471319,-0.499194,0.44553,1.26816,0.0195227,9.19686,36.0431
463,9.26,0.924485,0.222984,0.0736428,0.627858,0.160279,0,3.76546,0.0127434,0.00558127,0.032815,2.08579,0.0510327,0.363482,0.467203,-0.494983,0.445064,1.29256,0.0258509,8.93394,34.5063
464,9.28,0.925804,0.221977,0.100106,0.603721,0.155657,0,3.88728,-0.0398747,0.0950391,1.06894,2.17641,-0.00146961,0.363307,0.463087,-0.490772,0.460653,1.31198,0.0485723,9.23271,34.0203
465,9.3,0.928047,0.218652,0.111547,0.597848,0.153959,0,3.6008,0.0188732,0.0354631,-0.0783065,2.21394,-0.00980652,0.363131,0.458971,-0.486561,0.476402,1.32084,0.053029,10.4293,30.8735
466,9.32,0.929412,0.214141,0.114024,0.601248,0.151728,0,3.45158,0.00538694,0.0502232,0.163045,2.24199,-0.0205214,0.362956,0.454856,-0.48235,0.490341,1.32104,0.0482107,11.9861,28.2386
467,9.34,0.925288,0.210398,0.107676,0.607214,0.150609,0,4.0774,-0.0129715,0.0274262,0.424488,2.2671,-0.0358981,0.36278,0.45074,-0.478139,0.504007,1.31159,0.0408241,13.532,23.7
468,9.36,0.91774,0.205641,0.0952584,0.616841,0.150824,0,3.99442,-0.0196184,0.00846704,0.191335,2.26849,-0.040501,0.362605,0.446624,-0.473929,0.510262,1.29866,0.0297766,14.8445,23.7
469,9.38,0.912554,0.198672,0.0889039,0.624978,0.150689,0,4.25812,0.0209716,0.00273378,-0.0188568,2.26747,-0.0371746,0.362429,0.442508,-0.469718,0.517023,1.29348,0.0202167,15.8929,23.7
470,9.4,0.907516,0.195727,0.0843443,0.627445,0.15066,0,4.36982,0.0115461,0.00257645,-0.0259285,2.26703,-0.0355062,0.362254,0.438392,-0.465507,0.520363,1.29016,0.0163257,16.3071,23.7
471,9.42,0.902425,0.194994,0.0812356,0.626195,0.150702,0,4.63532,-0.00652421,0.0108835,0.0398683,2.26732,-0.0363039,0.362078,0.434277,-0.461296,0.520537,1.288,0.0161505,16.3696,23.7
472,9.44,0.901913,0.194171,0.0837752,0.623967,0.150659,0,4.68283,-0.0121348,-0.00142299,-0.100244,2.26688,-0.0311118,0.361903,0.430161,-0.457085,0.517954,1.29202,0.0169527,16.2733,23.7
473,9.46,0.899293,0.191812,0.084233,0.623249,0.150643,0,4.61973,-0.0169173,0.0149457,0.0395457,2.2664,-0.0239148,0.361727,0.426045,-0.452874,0.516156,1.29355,0.0162431,15.8379,23.7
474,9.48,0.896214,0.194064,0.0796399,0.62251,0.149958,0,4.5604,-0.0115996,0.032271,-0.0557899,2.25865,-0.0156301,0.361552,0.421929,-0.448664,0.514066,1.28876,0.0155527,15.0173,23.7
475,9.5,0.896747,0.197085,0.0785589,0.621102,0.14954,0,4.49311,-0.0404409,0.0268415,-0.00151397,2.25549,0.0019486,0.361376,0.417813,-0.444453,0.513738,1.28454,0.015531,13.9376,23.7
476,9.52,0.898689,0.201517,0.0782028,0.618969,0.149514,0,4.17946,-0.00684607,0.0247404,0.058024,2.23934,0.025688,0.361201,0.413697,-0.440242,0.514522,1.27837,0.0162328,12.8452,23.7
477,9.54,0.898595,0.210785,0.0772947,0.610515,0.149504,0,3.86251,-0.00242891,0.0123805,0.00564066,2.23767,0.0287976,0.361025,0.409582,-0.436031,0.507714,1.27737,0.0232544,11.884,23.7
478,9.56,0.90868,0.227692,0.0780158,0.602972,0.149857,0,3.40024,0.02097,0.0129228,-0.10828,2.23636,0.034464,0.36085,0.405466,-0.43182,0.493965,1.27694,0.0293642,10.8123,23.7
479,9.58,0.935617,0.237253,0.085806,0.612558,0.149995,0,3.17671,0.0240207,0.0249542,-0.098575,2.21399,0.0424841,0.360675,0.40135,-0.427609,0.491755,1.28142,0.0183436,10.5411,23.7
480,9.6,0.9506,0.245309,0.0924642,0.612826,0.150392,0,3.13593,0.0464555,0.0451847,-0.169149,2.21054,0.0513589,0.360499,0.397234,-0.423399,0.487551,1.28745,0.0166399,10.7389,23.7
481,9.62,0.958323,0.260647,0.093413,0.604264,0.150794,0,3.08439,0.034133,0.0266138,-0.276656,2.21323,0.0594177,0.360324,0.393118,-0.419188,0.47486,1.28781,0.0237656,10.9664,23.7
482,9.64,0.952285,0.264092,0.0940773,0.594115,0.153422,0,3.09227,0.0500988,0.039661,-0.138464,2.22187,0.0698898,0.360148,0.389003,-0.414977,0.470052,1.29016,0.0324766,11.0394,23.7
483,9.66,0.938633,0.266036,0.08548,0.587117,0.157885,0,3.26443,0.0503651,0.0449374,-0.157602,2.22235,0.0845337,0.359973,0.384887,-0.410766,0.464275,1.28456,0.0380367,10.8991,23.7
484,9.68,0.934936,0.263173,0.0841815,0.587581,0.162266,0,4.0275,0.0301242,0.00307563,-0.328877,2.21786,0.0995434,0.359797,0.380771,-0.406555,0.462665,1.286,0.0361326,10.6135,23.7
485,9.7,0.930788,0.260504,0.0768472,0.593436,0.164334,0,4.93367,0.0385145,-0.0194959,-0.103533,2.19531,0.101609,0.359622,0.376655,-0.402344,0.460523,1.27915,0.028837,10.2959,23.7
486,9.72,0.924929,0.256074,0.0696605,0.599194,0.165106,0,5.49569,0.0565365,-0.0162032,-0.00361311,2.17934,0.0965597,0.359446,0.372539,-0.398134,0.457433,1.27291,0.0216375,10.1627,23.7
487,9.74,0.917467,0.251371,0.0583333,0.607762,0.164693,0,5.67308,0.0115334,-0.0492127,-0.11486,2.14118,0.085688,0.359271,0.368423,-0.393923,0.456288,1.26012,0.0116273,9.82437,23.7
488,9.76,0.898669,0.245982,0.0519767,0.60071,0.164075,0,5.45402,-0.00672382,-0.00197851,0.0874838,2.09773,0.0737541,0.359095,0.364308,-0.389712,0.453224,1.25385,0.0172362,9.4421,23.7
489,9.78,0.905689,0.247886,0.0587165,0.599086,0.165564,0,5.46573,0.0469021,0.0584224,-0.335384,2.12348,0.083069,0.35892,0.360192,-0.385501,0.449733,1.2603,0.0174166,8.98424,23.7
490,9.8,0.922871,0.25558,0.0720348,0.595256,0.165428,0,5.12968,0.000408847,0.0359696,0.0054148,2.12151,0.0830096,0.358744,0.356076,-0.38129,0.448732,1.27202,0.0198019,8.80109,23.7
491,9.82,0.925553,0.262599,0.086224,0.57673,0.165109,0,4.49257,0.0032431,-0.0408767,-0.206731,2.1328,0.0819423,0.358569,0.35196,-0.377079,0.437459,1.28935,0.0368828,8.50316,26.1719
492,9.84,0.883634,0.265202,0.0644653,0.553967,0.162393,0,4.21302,0.000877514,-0.0916737,-0.289957,2.13102,0.0735039,0.358393,0.347844,-0.372869,0.412943,1.27545,0.0581994,8.39505,28.9494
493,9.86,0.858245,0.261859,0.0696552,0.526731,0.156761,0,4.3878,0.022818,-0.0215337,-0.112495,2.15104,0.0431094,0.358218,0.343729,-0.368658,0.406719,1.28082,0.0839889,8.05091,28.2823
494,9.88,0.834795,0.255847,0.0741233,0.504824,0.154982,0,4.20259,0.0332747,0.0558737,0.182086,2.21242,0.0218887,0.358043,0.339613,-0.364447,0.416875,1.28443,0.104448,8.22935,25.6674
495,9.9,0.82413,0.253139,0.0763819,0.494609,0.153433,0,4.33863,0.0318614,0.0335041,0.343493,2.28461,-0.00865294,0.357867,0.335497,-0.360236,0.432212,1.28409,0.113215,9.30405,25.215
496,9.92,0.832591,0.25117,0.0635068,0.517914,0.152302,0,4.15421,0.104831,-0.0236721,-0.390332,2.27284,0.00541618,0.357692,0.331381,-0.356025,0.430347,1.27636,0.0884611,10.5518,23.7
497,9.94,0.841718,0.252704,0.0519435,0.53707,0.151839,0,4.45443,0.164031,-0.00838184,-0.194164,2.26899,0.0270786,0.357516,0.327265,-0.351814,0.427054,1.27454,0.0678551,11.7068,23.7
498,9.96,0.844861,0.251785,0.0431045,0.549972,0.151311,0,4.60125,0.01105,-0.00363878,0.0502558,2.26864,0.0317081,0.357341,0.32315,-0.347603,0.430137,1.26852,0.053503,12.8504,23.7
499,9.98,0.833043,0.250725,0.0309782,0.55134,0.151141,0,4.86142,0.0260472,-0.00307165,-0.0287051,2.26721,0.0308911,0.357165,0.319034,-0.343393,0.430604,1.2575,0.050685,13.9337,23.7
500,10,0.830396,0.249458,0.0310608,0.549877,0.151104,0,5.3542,0.0014257,0.00654861,-0.00501574,2.26686,0.0302891,0.35699,0.314918,-0.339182,0.429442,1.25986,0.0506961,14.8654,23.7
501,10.02,0.828418,0.248306,0.0325668,0.547545,0.151107,0,5.89048,0.00407971,-0.0123677,0.0104406,2.26712,0.0296007,0.356814,0.310802,-0.334971,0.427682,1.26307,0.0515764,15.5741,23.7
502,10.04,0.830317,0.246825,0.0376241,0.545869,0.151029,0,6.33818,0.00562887,-0.0216027,0.00614522,2.26651,0.0282265,0.356639,0.306686,-0.33076,0.426085,1.26871,0.0518012,16.0267,23.7
503,10.06,0.828758,0.245508,0.0385035,0.544747,0.150988,0,6.69594,0.00664246,0.00166516,-0.030004,2.26615,0.0278154,0.356463,0.30257,-0.326549,0.425436,1.27083,0.0514702,16.2445,23.7
504,10.08,0.827816,0.244826,0.0420181,0.540973,0.150979,0,6.66679,0.0111336,-0.0046672,-0.0337775,2.26615,0.027592,0.356288,0.298455,-0.322338,0.42413,1.27562,0.0537916,16.302,23.7
505,10.1,0.826471,0.244208,0.0459517,0.536311,0.150972,0,6.62969,0.004722,-0.00499497,-0.0627148,2.26618,0.0273735,0.356112,0.294339,-0.318128,0.422251,1.28103,0.0569998,15.9801,23.7
506,10.12,0.823639,0.244191,0.0509595,0.528488,0.150998,0,6.55732,-0.00852854,0.00237788,-0.0759264,2.26638,0.0271191,0.355937,0.290223,-0.313917,0.417339,1.28808,0.0633691,15.2498,23.7
507,10.14,0.819172,0.244492,0.0562581,0.518423,0.151098,0,6.44162,0.00785374,0.00172351,-0.164727,2.26476,0.0275427,0.355761,0.286107,-0.309706,0.411389,1.29415,0.0719804,14.2108,23.7
508,10.16,0.812391,0.244474,0.0579267,0.50999,0.151351,0,5.70723,-0.0517568,0.0220112,-0.330092,2.26153,0.0306379,0.355586,0.281991,-0.305495,0.405655,1.2931,0.0789585,12.9432,23.7
509,10.18,0.799531,0.246428,0.0463023,0.506801,0.152573,0,4.3741,-0.126761,0.0462899,-0.362979,2.24607,0.03673,0.35541,0.277876,-0.301284,0.399193,1.27213,0.0806932,11.66,23.7
510,10.2,0.809744,0.250351,0.0487425,0.51065,0.154552,0,3.14301,0.0147147,0.0791908,-0.0295159,2.22705,0.0400244,0.355235,0.27376,-0.297074,0.402196,1.264,0.0753886,10.5577,23.7
511,10.22,0.826625,0.248827,0.0673842,0.510414,0.155091,0,2.41336,0.012996,0.0632519,-0.0449812,2.22254,0.0425734,0.35506,0.269644,-0.292863,0.416523,1.27936,0.0741692,9.68821,23.7
512,10.24,0.866257,0.249246,0.091141,0.525871,0.154963,0,1.9765,0.00566958,0.0323901,-0.212174,2.21239,0.0447623,0.354884,0.265528,-0.288652,0.427522,1.29998,0.0572577,9.82271,23.7
513,10.26,0.858569,0.243211,0.0921973,0.523161,0.155318,0,2.00802,0.0262246,-0.0107925,-0.253524,2.21635,0.0433887,0.354709,0.261412,-0.284441,0.426528,1.30209,0.058512,10.5501,24.1831
514,10.28,0.852861,0.236089,0.0751864,0.541585,0.156335,0,3.08811,-0.00255972,-0.05856,-0.09386,2.17349,0.0414643,0.354533,0.257297,-0.28023,0.4211,1.28547,0.0386316,11.0195,23.7
515,10.3,0.846261,0.220087,0.0635006,0.562673,0.156585,0,4.41307,0.00751044,-0.121948,-0.14009,2.11477,0.0416897,0.354358,0.253181,-0.276019,0.417977,1.27428,0.0160885,10.8896,23.7
516,10.32,0.840833,0.20735,0.0701338,0.563349,0.158761,0,5.83271,-0.00674455,-0.0197552,0.078025,2.0306,0.0451397,0.354182,0.249065,-0.271809,0.419705,1.27591,0.0139561,10.4293,23.7
517,10.34,0.827151,0.208532,0.0592968,0.559322,0.161003,0,6.99323,-0.00799123,-0.0224119,0.14541,2.00298,0.05414,0.354007,0.244949,-0.267598,0.420209,1.25719,0.0165275,9.74504,23.7
518,10.36,0.827353,0.203557,0.0627695,0.561026,0.161546,0,7.64512,0.0122512,-0.00488051,-0.0778524,1.99767,0.0566989,0.353831,0.240833,-0.263387,0.426825,1.25765,0.0133669,9.55298,23.7
519,10.38,0.823565,0.197764,0.0651362,0.560665,0.161876,0,7.76625,0.0114056,-0.00147389,-0.0940261,2.00642,0.0595968,0.353656,0.236717,-0.259176,0.430666,1.26045,0.0122716,9.2089,23.7
520,10.4,0.810486,0.191069,0.0587684,0.560648,0.162277,0,7.94757,0.0524006,0.0181826,-0.234795,2.0122,0.0626844,0.35348,0.232602,-0.254965,0.43276,1.25667,0.0108322,8.91946,27.0216
521,10.42,0.781348,0.179492,0.0422808,0.559575,0.163263,0,8.02607,0.0977037,0.0347611,-0.443064,2.05658,0.0748226,0.353305,0.228486,-0.250754,0.427124,1.25153,0.0104496,8.69834,28.9243
522,10.44,0.761351,0.171558,0.0319653,0.557828,0.16234,0,8.22211,0.0124978,-0.00841687,-0.00161701,2.06697,0.07138,0.353129,0.22437,-0.246543,0.425537,1.24625,0.0107407,8.67637,31.0862
523,10.46,0.742401,0.163878,0.0215386,0.556984,0.160618,0,7.94181,0.16181,-0.0154805,0.000614733,2.06637,0.056138,0.352954,0.220254,-0.242333,0.429623,1.24012,0.0101288,8.38361,31.1733
524,10.48,0.724785,0.162373,0.00746584,0.554946,0.158046,0,7.26635,0.23612,0.0505113,0.239503,2.12744,0.053848,0.352778,0.216138,-0.238122,0.424816,1.24265,0.0107108,8.58889,32.3618
525,10.5,0.729187,0.161199,0.0144997,0.553488,0.157075,0,7.3918,-0.00329668,0.0477257,0.192904,2.15788,0.047706,0.352603,0.212023,-0.233911,0.436712,1.2556,0.010713,8.73048,32.4825
