step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_lin_vel_force_world,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
20,1789954318.938,-0.2311247,-0.2578597,0.7459981,-0.04387619,-0.003993051,-0.1083333,-0.07775761,-0.01083967,0,-0.05465443,-0.00104484,-0.03220667,-0.0009568501,0.4751,-0.01781934,-0.03486903,0,-0.02821981,-0.04047985,-0.02462542,0.3895829,0,-0.002867162,-0.002061696,0.1915521,0.5312979,0.560301,0.004466119,0.0002962963,25.3876,0.007639082,0.000538653,0.0005359453,0.002098364,0.01665719,0.15,0.05,0.0002962963,-0.02952356,0.1430107,1.02202,1.554237,38157,0.9917743,479.57,39.58815
21,1789954321.533,-0.2235056,-0.2441461,0.6783735,-0.03845096,-0.004037146,-0.1087499,-0.08182971,-0.009984965,-0.0001110655,-0.05667958,-0.0009479797,-0.02402,-0.001442906,0.4538876,-0.01732085,-0.02676412,-0.002600197,-0.02881029,-0.04117195,-0.02695138,0.3515263,0.03392236,-0.002687598,-0.001881589,0.1655475,0.4763659,0.4722205,0.00436866,0.0006666667,25.36327,0.00738653,0.000506382,0.0005067654,0.002004723,0.01371617,0,0.1,0.0006666667,-0.02670573,0.1274987,1.011703,1.570291,38072,0.9892533,482.02,40.467
22,1789954324.124,-0.2652026,-0.2901323,0.8279983,-0.04993173,-0.003455119,-0.025,-0.0954719,-0.01204005,-0.0009455127,-0.06696661,-0.001152077,-0.02092667,-0.001408346,0.6405509,-0.02128855,-0.02208135,0,-0.03005609,-0.04116333,-0.03127515,0.4351717,0.1107399,-0.003106198,-0.002212386,0.2071042,0.5488362,0.6802713,0.004289855,0.0006666667,25.33296,0.007257188,0.0005060452,0.000487023,0.001974265,0.01620971,0.1,0.1,0.0006666667,-0.02560912,0.1356255,1.018739,1.565725,38036,0.9886723,506.72,41.42446
23,1789954326.721,-0.2752547,-0.3031487,0.8543561,-0.05158779,-0.004551902,-0.1178571,-0.09061553,-0.01219521,-0.002175994,-0.06494515,-0.001191305,-0.01896857,-0.001133509,0.6799657,-0.02156269,-0.0218371,-0.0005646308,-0.0317991,-0.04352538,-0.0280597,0.4434954,0.1144552,-0.003289279,-0.002432422,0.2226734,0.5396115,0.707127,0.004224599,5.852766e-05,25.3126,0.007123554,0.0005076561,0.0004679944,0.001923304,0.01757534,0.35,0.05,5.852766e-05,-0.02971488,0.1211781,1.012316,1.578669,37940,0.987258,525.88,43.66625
24,1789954329.304,-0.2079598,-0.2220355,0.6424999,-0.04161009,-0.002830057,-0.05666667,-0.07887872,-0.009161491,-0.0021485,-0.05483637,-0.0008955185,-0.01528667,-0.001560028,0.5022011,-0.01528654,-0.01390668,-0.0001362821,-0.02443847,-0.03144505,-0.02402861,0.3371097,0.1034722,-0.002446281,-0.001745399,0.1549225,0.4517272,0.5581158,0.004147233,0.0002962963,25.29459,0.00689979,0.0004562417,0.0004456469,0.001850668,0.008362849,0,0.2,0.0002962963,-0.01852707,0.1068636,1.012702,1.563639,38156,0.9858009,547.75,46.12969
25,1789954331.876,-0.3017299,-0.3337506,0.9360008,-0.05663949,-0.005318753,-0.2041666,-0.1033962,-0.01343824,-0.0005382537,-0.07224351,-0.001301495,-0.02852667,-0.001153675,0.7028685,-0.02404424,-0.02894593,0,-0.03488838,-0.04908006,-0.03192548,0.4826229,0.09097531,-0.003598877,-0.002720898,0.249965,0.5711349,0.7776105,0.004026233,0.0002962963,25.24228,0.006686686,0.0004455401,0.0004445478,0.001770365,0.01455548,0.1,0.1,0.0002962963,-0.02769303,0.1065238,1.023922,1.541726,38315,0.9832225,583.28,48.69994
26,1789954334.452,-0.3179848,-0.3526488,0.9720016,-0.06045298,-0.005661286,-0.2283332,-0.1014663,-0.0138873,-0.0004384775,-0.07234173,-0.001354728,-0.02564667,-0.0009394535,0.7287686,-0.02517838,-0.03131783,0,-0.03570453,-0.04681746,-0.02785799,0.499946,0.08031483,-0.003678055,-0.002901376,0.2424673,0.6497197,0.7090027,0.003984326,0.0004444444,25.21432,0.006599902,0.0004460268,0.0004407292,0.00172882,0.01435457,0.05,0.1,0.0004444444,-0.02762255,0.109504,1.009459,1.55949,38266,0.9812104,613.69,50.37376
27,1789954337.033,-0.2715518,-0.3004663,0.8475019,-0.05099296,-0.004468338,-0.12,-0.08972341,-0.01200075,0,-0.06446011,-0.001178397,-0.026852,-0.0008468644,0.6061014,-0.02217462,-0.03070528,-0.0005385668,-0.03019867,-0.03956816,-0.02854543,0.4395439,0.05237744,-0.00319387,-0.002411919,0.2280966,0.5263528,0.6393348,0.003943365,0.0001975309,25.15539,0.0065217,0.000448185,0.0004442149,0.001685936,0.01712798,0.2,0.1,0.0001975309,-0.03138667,0.1200364,1.021472,1.553388,38178,0.9784018,642.32,53.74544
28,1789954339.624,-0.1773603,-0.1967523,0.5460016,-0.03466936,-0.003296873,-0.11,-0.05665971,-0.00783406,-0.009687765,-0.04065996,-0.0007613753,-0.01549001,-0.0007608015,0.4199014,-0.0139311,-0.01665638,-0.0002277852,-0.02047563,-0.03042089,-0.02009213,0.2797468,0.05473618,-0.002113739,-0.001602294,0.1461993,0.2836984,0.366099,0.003855465,0.0004444444,25.11827,0.006388498,0.0004311398,0.0004209672,0.001680926,0.01136007,0,0.1,0.0004444444,-0.02648754,0.08985261,1.012214,1.565437,38137,0.9755206,660.28,55.28468
29,1789954342.215,-0.3493497,-0.3839578,1.080004,-0.06413114,-0.005501545,-0.1762499,-0.1192137,-0.01534518,-0.0003681329,-0.08363622,-0.001505187,-0.03394,-0.001396383,0.8213646,-0.02752247,-0.03248304,0,-0.03995184,-0.05633214,-0.03443355,0.5609354,0.1103549,-0.004163445,-0.003022873,0.2592245,0.7199525,0.8317279,0.003760192,0.0002962963,25.0432,0.006273436,0.0004470002,0.0004364706,0.001629774,0.0168748,0.15,0.1,0.0002962963,-0.02800478,0.1079389,1.00375,1.579659,38052,0.9725196,691.67,58.77146
30,1789954344.801,-0.3560663,-0.383643,1.101505,-0.06890249,-0.006118102,-0.1141666,-0.1232317,-0.0156962,-0.01491897,-0.08673509,-0.001528727,-0.03367667,-0.001944081,0.8067527,-0.02886389,-0.04094034,-0.0001883075,-0.04284223,-0.05964079,-0.03130032,0.5701184,0.07186954,-0.004189092,-0.003173291,0.286059,0.7219256,0.7465832,0.003715475,0.0001975309,24.99582,0.00615215,0.0004315887,0.0004263315,0.001578755,0.01477367,0.15,0.1,0.0001975309,-0.03091713,0.07985789,1.005713,1.574272,38102,0.9690039,715.72,60.60185
31,1789954347.375,-0.375884,-0.4032579,1.152006,-0.06989755,-0.005619281,-0.2999998,-0.1324511,-0.01622126,0,-0.0923022,-0.001607072,-0.05859997,-0.001454065,0.7313017,-0.03024432,-0.05352477,0,-0.04306022,-0.0564637,-0.033356,0.6014258,0,-0.004407477,-0.003224738,0.3213626,0.8323495,0.7873635,0.003632102,0.0004444444,24.93557,0.005999466,0.0004136458,0.0004191326,0.001534585,0.01153668,0,0.1,0.0004444444,-0.02753616,0.07243206,1.00718,1.56085,38279,0.9656241,745.39,63.09321
32,1789954349.941,-0.377959,-0.421428,1.188007,-0.06571808,-0.006604965,-0.18375,-0.1269103,-0.01686659,-3.134609e-06,-0.08998631,-0.001651431,-0.04033499,-0.001425918,0.870953,-0.03135232,-0.04170402,0,-0.04324829,-0.05804188,-0.04192856,0.6145045,0.0826617,-0.004553349,-0.003447295,0.2881633,0.8386313,0.9949929,0.003554809,0.0001975309,24.85677,0.005905324,0.0004171742,0.0004082893,0.001525051,0.01693604,0.2,0.1,0.0001975309,-0.02974132,0.08877359,0.9991612,1.559313,38422,0.9623333,759.52,64.21837
