step,base_height_m,tilt_deg,base_drift_m,leg_joint_dev_rad,arm_joint_dev_rad,leg_torque_nm,arm_contact_n,base_x_m,base_y_m,base_yaw_deg
40,0.259748,0.436967,0.0772155,0.392748,0.0169371,9.77853,0,-0.0772155,-7.55042e-05,-0.00144869
41,0.261198,0.333345,0.0774889,0.389098,0.0163474,9.66056,0,-0.0774888,-7.68006e-05,-0.00111389
42,0.263007,0.335722,0.0776376,0.384305,0.0157384,9.51962,0,-0.0776375,-7.77841e-05,-0.00112105
43,0.26504,0.62492,0.0776506,0.37868,0.0151022,9.36408,0,-0.0776505,-7.80821e-05,-0.00145956
44,0.267156,0.928048,0.0775183,0.372547,0.0144415,9.20151,0,-0.0775182,-7.80374e-05,-0.00209842
45,0.269223,1.20718,0.0772313,0.366205,0.0137691,9.03777,0,-0.0772313,-7.73966e-05,-0.00296332
46,0.271116,1.44181,0.0767837,0.359963,0.0131037,8.88562,0,-0.0767837,-7.67857e-05,-0.00399612
47,0.272735,1.61578,0.076171,0.354077,0.012468,8.7447,0,-0.076171,-7.56234e-05,-0.00510166
48,0.274003,1.71844,0.0753914,0.348762,0.0118892,8.62377,0,-0.0753913,-7.42227e-05,-0.00617573
49,0.274877,1.74536,0.0744471,0.34419,0.0113916,8.5232,0,-0.0744471,-7.23898e-05,-0.00713769
50,0.275346,1.69762,0.0733434,0.340451,0.0109927,8.44255,0,-0.0733434,-7.0408e-05,-0.00790672
51,0.27543,1.58114,0.0720899,0.337547,0.0107016,8.38764,0,-0.0720899,-6.80983e-05,-0.00844602
52,0.275176,1.4058,0.0707024,0.335343,0.0105196,8.34637,0,-0.0707024,-6.59376e-05,-0.0087206
53,0.274654,1.18406,0.0691978,0.333728,0.0104493,8.31667,0,-0.0691978,-6.36131e-05,-0.00874384
54,0.273947,0.9297,0.0675942,0.332477,0.0104752,8.29189,0,-0.0675942,-6.16163e-05,-0.00851917
55,0.273143,0.656941,0.0659114,0.331347,0.0105821,8.26555,0,-0.0659114,-5.97537e-05,-0.00807227
56,0.272333,0.379455,0.0641705,0.330094,0.0107512,8.29474,0,-0.0641704,-5.79506e-05,-0.0074397
57,0.271597,0.237792,0.0623888,0.331927,0.0109626,8.36005,0,-0.0623887,-5.64307e-05,-0.00666153
58,0.271003,0.182491,0.0605823,0.334083,0.0111962,8.39723,0,-0.0605823,-5.52237e-05,-0.00579891
59,0.270605,0.370582,0.0587655,0.335117,0.0114331,8.40162,0,-0.0587654,-5.43743e-05,-0.00492852
60,0.270437,0.561643,0.0569488,0.335488,0.0116566,8.46974,0,-0.0569488,-5.36889e-05,-0.00411322
61,0.270516,0.715326,0.0551413,0.337682,0.0118532,8.52414,0,-0.0551413,-5.31226e-05,-0.00339897
62,0.27084,0.829324,0.0533507,0.339382,0.0120109,8.52585,0,-0.0533507,-5.2765e-05,-0.00280688
63,0.271392,0.904035,0.0515822,0.338992,0.0121218,8.47344,0,-0.0515821,-5.25564e-05,-0.00236556
64,0.272141,0.942308,0.0498414,0.336702,0.0121822,8.3806,0,-0.0498414,-5.22435e-05,-0.00202851
65,0.273043,0.949388,0.0481348,0.332843,0.0121889,8.25439,0,-0.0481348,-5.14388e-05,-0.00185781
66,0.274051,0.931435,0.0464662,0.327811,0.0121442,8.1064,0,-0.0464662,-5.09918e-05,-0.00184934
67,0.275111,0.896561,0.0448416,0.32206,0.0120547,7.94755,0,-0.0448415,-5.06938e-05,-0.00201512
68,0.27617,0.852905,0.0432677,0.316053,0.0119267,7.79522,0,-0.0432676,-5.01871e-05,-0.0022957
69,0.277177,0.808597,0.0417506,0.310234,0.0117703,7.65295,0,-0.0417505,-4.95911e-05,-0.00266507
70,0.278087,0.771233,0.0402979,0.305017,0.0115982,7.53198,0,-0.0402979,-4.90099e-05,-0.00310773
71,0.278865,0.747144,0.0389161,0.300744,0.0114216,7.44488,0,-0.038916,-4.83543e-05,-0.00355357
72,0.279483,0.740968,0.0376128,0.297658,0.0112511,7.39084,0,-0.0376128,-4.76092e-05,-0.00399564
73,0.279927,0.755115,0.0363943,0.295909,0.0110987,7.37274,0,-0.0363942,-4.68642e-05,-0.00438424
74,0.280193,0.790619,0.0352666,0.295541,0.0109706,7.38961,0,-0.0352666,-4.60297e-05,-0.00469288
75,0.280288,0.846456,0.0342344,0.296498,0.0108737,7.44078,0,-0.0342343,-4.51654e-05,-0.00498204
76,0.280229,0.920101,0.0333023,0.298638,0.0108132,7.51639,0,-0.0333023,-4.46141e-05,-0.00515163
77,0.280039,1.00742,0.032475,0.30174,0.0107902,7.60952,0,-0.032475,-4.37796e-05,-0.00518231
78,0.279749,1.10353,0.0317554,0.30554,0.0107987,7.72005,0,-0.0317553,-4.29749e-05,-0.00515298
79,0.27939,1.20326,0.0311449,0.309743,0.0108366,7.83253,0,-0.0311448,-4.21554e-05,-0.00500601
80,0.278997,1.30103,0.0306458,0.314057,0.0108999,7.94221,0,-0.0306458,-4.1604e-05,-0.00478164
81,0.278601,1.39182,0.0302588,0.3182,0.0109802,8.04268,0,-0.0302587,-4.11719e-05,-0.00445735
82,0.27823,1.47108,0.0299836,0.321926,0.0110728,8.12599,0,-0.0299835,-4.07845e-05,-0.00401819
83,0.277907,1.535,0.0298201,0.325038,0.0111678,8.19424,0,-0.02982,-4.10527e-05,-0.00360057
84,0.27765,1.58091,0.0297661,0.327384,0.0112602,8.23855,0,-0.029766,-4.11272e-05,-0.00319371
85,0.277469,1.6075,0.0298209,0.328876,0.0113433,8.25981,0,-0.0298209,-4.13358e-05,-0.00287807
86,0.277369,1.61412,0.0299826,0.32949,0.0114135,8.25841,0,-0.0299825,-4.14401e-05,-0.00266091
87,0.277347,1.60094,0.0302464,0.32925,0.0114671,8.2363,0,-0.0302464,-4.13358e-05,-0.00247653
88,0.277393,1.56919,0.0306101,0.328218,0.0115016,8.19567,0,-0.0306101,-4.13209e-05,-0.00238884
89,0.277497,1.52089,0.031069,0.326513,0.0115168,8.1404,0,-0.0310689,-4.16338e-05,-0.00238018
90,0.27764,1.45879,0.0316182,0.324277,0.0115131,8.0745,0,-0.0316182,-4.17233e-05,-0.00241302
91,0.277805,1.38606,0.0322543,0.321675,0.0114898,8.00256,0,-0.0322543,-4.18872e-05,-0.00250771
92,0.277973,1.30666,0.0329721,0.31889,0.0114546,7.9293,0,-0.0329721,-4.2066e-05,-0.00269718
93,0.278124,1.22403,0.0337666,0.316098,0.011404,7.85974,0,-0.0337666,-4.20362e-05,-0.00288317
94,0.278243,1.14153,0.034632,0.313455,0.0113497,7.7966,0,-0.034632,-4.19319e-05,-0.00306103
95,0.278313,1.0618,0.0355614,0.311099,0.0112912,7.74246,0,-0.0355614,-4.23938e-05,-0.00329063
96,0.278324,0.98729,0.03655,0.309145,0.0112351,7.69933,0,-0.0365499,-4.25428e-05,-0.0034798
97,0.278268,0.9191,0.0375897,0.307665,0.0111832,7.67098,0,-0.0375897,-4.30793e-05,-0.00365299
98,0.278143,0.858324,0.0386734,0.306688,0.0111404,7.65855,0,-0.0386734,-4.36008e-05,-0.00381142
99,0.277949,0.805023,0.0397955,0.306212,0.0111095,7.65305,0,-0.0397955,-4.36008e-05,-0.00396804
100,0.277691,0.758732,0.0409483,0.306207,0.0110914,7.66365,0,-0.0409483,-4.33624e-05,-0.00410238
101,0.277378,0.718468,0.0421251,0.306597,0.011087,7.67914,0,-0.0421251,-4.35263e-05,-0.00423414
102,0.27702,0.682752,0.0433184,0.307303,0.0110935,7.70336,0,-0.0433183,-4.38988e-05,-0.00430499
103,0.276631,0.65003,0.0445223,0.30822,0.0111129,7.73133,0,-0.0445222,-4.42415e-05,-0.00431711
104,0.276222,0.618485,0.0457301,0.309236,0.0111434,7.75605,0,-0.04573,-4.44949e-05,-0.00431697
105,0.275808,0.586815,0.0469351,0.31026,0.0111809,7.78452,0,-0.0469351,-4.49419e-05,-0.00431685
106,0.275401,0.55337,0.0481316,0.311178,0.0112254,7.8064,0,-0.0481315,-4.53889e-05,-0.00428478
107,0.275013,0.516912,0.0493146,0.311913,0.0112695,7.81566,0,-0.0493146,-4.61042e-05,-0.00425171
108,0.274651,0.476717,0.0504772,0.312416,0.0113157,7.82793,0,-0.0504771,-4.67747e-05,-0.00420691
109,0.274324,0.432097,0.051614,0.312623,0.0113598,7.82789,0,-0.051614,-4.74006e-05,-0.00418059
110,0.274036,0.383184,0.0527207,0.312524,0.0113975,7.82024,0,-0.0527206,-4.83692e-05,-0.00415809
111,0.273787,0.329779,0.0537914,0.312491,0.0114304,7.83096,0,-0.0537913,-4.93824e-05,-0.00409143
112,0.273578,0.273077,0.0548211,0.312865,0.0114555,7.83571,0,-0.0548211,-5.06192e-05,-0.00397416
113,0.273405,0.227935,0.0558052,0.313268,0.0114717,7.85679,0,-0.0558051,-5.20647e-05,-0.0038622
114,0.273265,0.202614,0.0567385,0.314173,0.0114821,7.8754,0,-0.0567385,-5.28991e-05,-0.00376177
115,0.273152,0.200404,0.0576172,0.314855,0.0114839,7.89532,0,-0.0576172,-5.35697e-05,-0.00366189
116,0.27306,0.206352,0.0584373,0.316129,0.0114795,7.9426,0,-0.0584373,-5.40167e-05,-0.00363051
117,0.272983,0.211429,0.0591955,0.317963,0.0114698,7.98565,0,-0.0591955,-5.43892e-05,-0.00362453
118,0.272914,0.21423,0.0598882,0.319643,0.0114559,8.02472,0,-0.0598882,-5.47022e-05,-0.00368846
119,0.27285,0.215323,0.0605134,0.321158,0.0114404,8.05902,0,-0.0605134,-5.51939e-05,-0.00385533
120,0.272785,0.214413,0.0610674,0.322515,0.0114224,8.09033,0,-0.0610674,-5.56707e-05,-0.00397856
121,0.272717,0.21238,0.0615501,0.323721,0.0114053,8.11768,0,-0.0615501,-5.61178e-05,-0.00405611
122,0.272645,0.2262,0.0619596,0.324776,0.0113934,8.14049,0,-0.0619596,-5.65797e-05,-0.00408871
123,0.272569,0.245732,0.0622945,0.325686,0.0113832,8.16106,0,-0.0622945,-5.70267e-05,-0.00422895
124,0.27249,0.258146,0.0625546,0.326448,0.0113773,8.17766,0,-0.0625545,-5.72652e-05,-0.00446755
125,0.272411,0.264343,0.0627403,0.327063,0.0113757,8.19055,0,-0.0627403,-5.69969e-05,-0.00466936
126,0.272334,0.26406,0.0628515,0.32751,0.0113773,8.19883,0,-0.0628515,-5.6833e-05,-0.00481294
127,0.272266,0.258797,0.0628916,0.327785,0.0113829,8.20177,0,-0.0628916,-5.67734e-05,-0.00495762
128,0.272209,0.248761,0.0628607,0.327877,0.0113931,8.19976,0,-0.0628606,-5.66095e-05,-0.00514388
129,0.272169,0.234608,0.0627602,0.327776,0.0114036,8.19446,0,-0.0627602,-5.65499e-05,-0.0053007
130,0.27215,0.216244,0.0625948,0.327455,0.0114151,8.1821,0,-0.0625948,-5.66244e-05,-0.00538749
131,0.272154,0.195675,0.0623644,0.326918,0.0114297,8.16477,0,-0.0623643,-5.6684e-05,-0.00543724
132,0.272184,0.173335,0.0620716,0.326182,0.0114445,8.15009,0,-0.0620716,-5.68032e-05,-0.00548916
133,0.27224,0.147633,0.0617195,0.325642,0.011459,8.14387,0,-0.0617195,-5.67138e-05,-0.005508
134,0.272322,0.150131,0.0613103,0.325355,0.0114692,8.13106,0,-0.0613103,-5.67138e-05,-0.00547508
135,0.27243,0.158547,0.0608472,0.324899,0.0114795,8.11853,0,-0.0608471,-5.66542e-05,-0.00535722
136,0.272563,0.17305,0.0603349,0.324269,0.0114839,8.0998,0,-0.0603349,-5.6535e-05,-0.0052249
137,0.272719,0.190438,0.0597758,0.323473,0.0114863,8.07713,0,-0.0597758,-5.65648e-05,-0.00505702
138,0.272893,0.207786,0.0591745,0.322538,0.0114846,8.05036,0,-0.0591745,-5.64307e-05,-0.0049107
139,0.273083,0.224609,0.058534,0.321477,0.0114801,8.0221,0,-0.058534,-5.64605e-05,-0.00479566
140,0.273284,0.241296,0.0578581,0.320314,0.0114741,7.99067,0,-0.057858,-5.62668e-05,-0.00466923
141,0.273493,0.257475,0.0571513,0.319053,0.011463,7.95781,0,-0.0571512,-5.62668e-05,-0.00455225
142,0.273705,0.273674,0.0564175,0.317725,0.0114517,7.92185,0,-0.0564174,-5.60135e-05,-0.00442683
143,0.273917,0.290253,0.0556605,0.316357,0.0114376,7.88741,0,-0.0556604,-5.57899e-05,-0.00434515
144,0.274126,0.306733,0.0548847,0.314963,0.0114246,7.85301,0,-0.0548847,-5.5328e-05,-0.00427251
145,0.274328,0.323476,0.0540958,0.313565,0.0114105,7.8362,0,-0.0540957,-5.48661e-05,-0.00425833
146,0.274522,0.340569,0.0532959,0.313167,0.0113985,7.8291,0,-0.0532959,-5.427e-05,-0.00422962
147,0.274707,0.358077,0.0524912,0.312816,0.0113868,7.82137,0,-0.0524912,-5.40018e-05,-0.00425577
148,0.274881,0.376023,0.051685,0.312513,0.0113767,7.81466,0,-0.0516849,-5.34058e-05,-0.00426024
149,0.275044,0.395148,0.0508828,0.31225,0.0113681,7.80836,0,-0.0508827,-5.28395e-05,-0.00429588
150,0.275198,0.421596,0.0500878,0.312017,0.0113604,7.80409,0,-0.0500877,-5.21541e-05,-0.00429159
151,0.275342,0.46004,0.0493053,0.311816,0.0113563,7.79886,0,-0.0493053,-5.16623e-05,-0.00431484
152,0.275478,0.501493,0.0485379,0.311631,0.0113518,7.7947,0,-0.0485379,-5.10067e-05,-0.00428863
153,0.275607,0.542188,0.0477906,0.311441,0.01135,7.79057,0,-0.0477906,-5.04851e-05,-0.00430248
154,0.275729,0.58206,0.0470675,0.311255,0.0113488,7.7911,0,-0.0470675,-4.97401e-05,-0.00424819
155,0.275846,0.620102,0.0463714,0.311365,0.0113472,7.80233,0,-0.0463714,-4.93973e-05,-0.00422796
156,0.275959,0.656241,0.0457052,0.311836,0.0113479,7.81393,0,-0.0457051,-4.90844e-05,-0.00417896
157,0.276068,0.689868,0.0450739,0.312244,0.0113476,7.82235,0,-0.0450739,-4.86523e-05,-0.00415248
158,0.276173,0.721043,0.0444784,0.312598,0.0113469,7.83125,0,-0.0444783,-4.82649e-05,-0.00407125
159,0.276275,0.749435,0.043922,0.312884,0.0113451,7.8359,0,-0.043922,-4.78774e-05,-0.00400603
160,0.276373,0.77488,0.0434067,0.313109,0.011344,7.84093,0,-0.0434066,-4.76241e-05,-0.00396658
161,0.276467,0.797438,0.0429342,0.313272,0.011341,7.84347,0,-0.0429342,-4.73559e-05,-0.00388301
162,0.276554,0.817064,0.0425069,0.313375,0.0113383,7.84566,0,-0.0425069,-4.71026e-05,-0.00385293
163,0.276636,0.833742,0.042126,0.313433,0.0113335,7.84669,0,-0.042126,-4.68343e-05,-0.0037986
164,0.27671,0.847985,0.0417928,0.313446,0.0113286,7.84405,0,-0.0417927,-4.63724e-05,-0.00377949
165,0.276777,0.859924,0.0415081,0.313434,0.0113228,7.84479,0,-0.0415081,-4.60744e-05,-0.00377889
166,0.276834,0.86927,0.0412724,0.313397,0.0113165,7.84365,0,-0.0412723,-4.5687e-05,-0.00374887
167,0.276881,0.876254,0.0410854,0.313345,0.0113121,7.84211,0,-0.0410853,-4.5225e-05,-0.0036626
168,0.276916,0.880725,0.0409478,0.313281,0.0113068,7.83986,0,-0.0409478,-4.48972e-05,-0.00356062
169,0.27694,0.883044,0.0408596,0.313219,0.0113006,7.83851,0,-0.0408596,-4.46737e-05,-0.00347631
170,0.276952,0.883688,0.0408199,0.313163,0.0112942,7.83725,0,-0.0408198,-4.42713e-05,-0.00341883
171,0.276953,0.882668,0.0408288,0.313114,0.0112891,7.83632,0,-0.0408288,-4.40329e-05,-0.00335215
172,0.276941,0.879964,0.0408845,0.313078,0.0112861,7.83552,0,-0.0408845,-4.33922e-05,-0.00331709
173,0.276919,0.875854,0.0409875,0.313053,0.0112822,7.83502,0,-0.0409874,-4.28557e-05,-0.00330722
174,0.276887,0.870335,0.0411342,0.313034,0.0112807,7.83502,0,-0.0411342,-4.24385e-05,-0.00327368
175,0.276844,0.862852,0.0413239,0.313017,0.0112812,7.83467,0,-0.0413239,-4.19468e-05,-0.00321822
176,0.276791,0.853461,0.0415537,0.312991,0.0112818,7.8336,0,-0.0415536,-4.18574e-05,-0.00317062
177,0.27673,0.842344,0.0418226,0.312961,0.0112837,7.83258,0,-0.0418225,-4.18574e-05,-0.00315798
178,0.276662,0.829403,0.042128,0.312921,0.0112848,7.83146,0,-0.042128,-4.19468e-05,-0.00313919
179,0.276587,0.814733,0.0424673,0.312859,0.0112879,7.82968,0,-0.0424673,-4.18276e-05,-0.0030938
180,0.276507,0.798046,0.0428385,0.312776,0.011292,7.827,0,-0.0428385,-4.19319e-05,-0.003089
181,0.276423,0.779529,0.0432391,0.312666,0.0112953,7.82358,0,-0.0432391,-4.22448e-05,-0.00310136
182,0.276335,0.759389,0.0436659,0.312519,0.0113005,7.81685,0,-0.0436659,-4.21107e-05,-0.00313972
183,0.276244,0.737741,0.0441166,0.312349,0.0113039,7.8147,0,-0.0441166,-4.22895e-05,-0.00328765
184,0.276152,0.714735,0.0445894,0.312146,0.0113087,7.8085,0,-0.0445893,-4.19319e-05,-0.00339843
185,0.276058,0.690509,0.0450796,0.311918,0.0113111,7.8026,0,-0.0450796,-4.20809e-05,-0.0034791
186,0.275962,0.665287,0.045585,0.311659,0.0113164,7.79562,0,-0.045585,-4.21554e-05,-0.00364107
187,0.275866,0.638996,0.0461026,0.311379,0.011319,7.78821,0,-0.0461026,-4.2066e-05,-0.0037755
188,0.275768,0.61211,0.0466292,0.311086,0.0113215,7.77776,0,-0.0466291,-4.2215e-05,-0.00382787
189,0.275669,0.584874,0.0471614,0.310793,0.0113236,7.77265,0,-0.0471614,-4.23193e-05,-0.00396414
190,0.275567,0.557452,0.0476967,0.3105,0.0113259,7.76588,0,-0.0476967,-4.26769e-05,-0.00402911
191,0.275464,0.530097,0.0482318,0.310215,0.011327,7.7581,0,-0.0482318,-4.30793e-05,-0.00413161
192,0.275359,0.502999,0.0487641,0.309938,0.0113303,7.75175,0,-0.048764,-4.38839e-05,-0.00421302
193,0.275253,0.475861,0.0492902,0.309674,0.011332,7.7457,0,-0.0492901,-4.47035e-05,-0.00420244
194,0.275148,0.449397,0.0498081,0.309415,0.011336,7.74001,0,-0.0498081,-4.58211e-05,-0.00421051
195,0.275042,0.423304,0.0503151,0.309175,0.0113379,7.73268,0,-0.050315,-4.65959e-05,-0.00411626
196,0.274938,0.398342,0.0508088,0.308946,0.0113415,7.72731,0,-0.0508087,-4.77284e-05,-0.00401422
197,0.274835,0.374418,0.0512861,0.308736,0.011344,7.72335,0,-0.051286,-4.87864e-05,-0.00391442
198,0.274734,0.351313,0.0517454,0.308544,0.0113486,7.71827,0,-0.0517454,-4.94272e-05,-0.0037506
199,0.274637,0.329348,0.0521846,0.308369,0.0113505,7.71489,0,-0.0521846,-5.00977e-05,-0.00368475
200,0.274542,0.308713,0.0526018,0.308215,0.011353,7.71566,0,-0.0526018,-5.09173e-05,-0.00369118
201,0.274452,0.289296,0.0529949,0.308418,0.0113575,7.72385,0,-0.0529948,-5.12004e-05,-0.00366129
202,0.274366,0.270755,0.0533627,0.308739,0.0113606,7.7321,0,-0.0533626,-5.12004e-05,-0.00373903
203,0.274287,0.254043,0.0537041,0.309058,0.0113652,7.73977,0,-0.0537041,-5.15133e-05,-0.00391239
204,0.274215,0.238687,0.0540176,0.309377,0.0113685,7.74803,0,-0.0540176,-5.16176e-05,-0.00409947
205,0.27415,0.225156,0.0543026,0.309686,0.0113723,7.7543,0,-0.0543026,-5.24521e-05,-0.00435857
206,0.274093,0.21342,0.054557,0.309985,0.0113759,7.7624,0,-0.054557,-5.34058e-05,-0.00474017
207,0.274042,0.203191,0.0547805,0.310282,0.0113794,7.7703,0,-0.0547805,-5.4419e-05,-0.00511256
208,0.273998,0.195742,0.0549721,0.310559,0.0113827,7.77667,0,-0.054972,-5.50449e-05,-0.0054308
209,0.273961,0.189954,0.0551305,0.31082,0.0113866,7.78283,0,-0.0551305,-5.58794e-05,-0.00561901
210,0.273931,0.188459,0.0552575,0.311062,0.0113888,7.78739,0,-0.0552575,-5.64009e-05,-0.00570831
211,0.273909,0.189531,0.0553526,0.311294,0.0113902,7.79412,0,-0.0553526,-5.68926e-05,-0.0057396
212,0.273895,0.192966,0.0554157,0.311503,0.0113899,7.79961,0,-0.0554157,-5.69522e-05,-0.00563408
213,0.27389,0.197885,0.0554483,0.311772,0.0113899,7.80575,0,-0.0554483,-5.6982e-05,-0.00545594
214,0.273891,0.204092,0.0554503,0.312052,0.0113887,7.81147,0,-0.0554503,-5.66095e-05,-0.00529142
215,0.2739,0.211488,0.0554217,0.312272,0.0113887,7.81542,0,-0.0554217,-5.62966e-05,-0.00506685
216,0.273916,0.219903,0.0553637,0.312429,0.0113896,7.81818,0,-0.0553637,-5.61625e-05,-0.00480775
217,0.273937,0.228774,0.0552766,0.312528,0.0113898,7.82203,0,-0.0552765,-5.60284e-05,-0.00456851
218,0.273964,0.237687,0.0551612,0.312583,0.0113901,7.82518,0,-0.0551612,-5.55664e-05,-0.00445651
219,0.273996,0.246502,0.055019,0.312709,0.011391,7.82744,0,-0.0550189,-5.50151e-05,-0.00440067
220,0.274032,0.25503,0.0548499,0.312821,0.0113914,7.83012,0,-0.0548499,-5.4419e-05,-0.00439767
221,0.274073,0.264206,0.0546574,0.312911,0.0113907,7.83219,0,-0.0546574,-5.39124e-05,-0.00440236
222,0.274119,0.273458,0.0544412,0.312992,0.0113897,7.83423,0,-0.0544412,-5.30779e-05,-0.00442531
223,0.27417,0.283558,0.0542052,0.313061,0.0113896,7.83538,0,-0.0542052,-5.21988e-05,-0.00447015
224,0.274225,0.294049,0.0539484,0.313122,0.0113885,7.83702,0,-0.0539484,-5.12749e-05,-0.0045155
225,0.274284,0.305397,0.0536752,0.31317,0.0113869,7.83817,0,-0.0536752,-5.05447e-05,-0.00457348
226,0.274347,0.316549,0.0533859,0.313202,0.011386,7.8383,0,-0.0533858,-4.96209e-05,-0.00459899
227,0.274413,0.327906,0.0530828,0.313215,0.011385,7.83788,0,-0.0530828,-4.8548e-05,-0.00458116
228,0.274482,0.338834,0.0527679,0.313202,0.0113829,7.83756,0,-0.0527678,-4.75049e-05,-0.00462873
229,0.274554,0.349523,0.0524426,0.313162,0.0113812,7.8355,0,-0.0524425,-4.69536e-05,-0.00468341
230,0.274628,0.359649,0.0521092,0.313102,0.0113809,7.83371,0,-0.0521092,-4.64022e-05,-0.00463085
231,0.274703,0.369793,0.0517694,0.313022,0.0113784,7.83174,0,-0.0517694,-4.56125e-05,-0.00453343
232,0.274779,0.380504,0.0514257,0.31292,0.0113761,7.82891,0,-0.0514256,-4.52101e-05,-0.004434
233,0.274855,0.391638,0.0510788,0.312809,0.011376,7.82561,0,-0.0510788,-4.47035e-05,-0.00433077
234,0.274931,0.405099,0.0507311,0.312674,0.0113721,7.8222,0,-0.050731,-4.45396e-05,-0.00426136
