step,wall_time,Episode_Reward/action_rate,Episode_Reward/alive,Episode_Reward/base_angular_motion,Episode_Reward/base_height,Episode_Reward/base_motion,Episode_Reward/failure,Episode_Reward/joint_limits,Episode_Reward/joint_vel,Episode_Reward/reach_coarse,Episode_Reward/reach_fine,Episode_Reward/upright,Episode_Termination/bad_orientation,Episode_Termination/base_contact,Episode_Termination/low_base,Episode_Termination/outside_workspace,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Metrics/ee_position/position_error_m,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
14,1789560262.667,-0.05884684,0.3457914,-0.1761017,-0.02786818,-0.00654306,-0.004,0,-0.002409441,0.3503499,0.004375138,-0.02596371,0.003417969,0,0,0,0,13.49357,0.0005766504,-0.01211981,0.01531664,0.4233385,0.4925704,0.03967977,92347,0.5125054,341.0909,4.25212
15,1789560263.454,-0.06284599,0.370333,-0.1996894,-0.02957169,-0.006153647,-0.004,0,-0.002663592,0.5211934,0.006167062,-0.02563806,0.008361816,0,0,0,0,13.51297,0.0005766504,-0.01064954,0.01681247,0.5011444,0.7444358,0.03969431,62683,0.5133911,356.3636,4.968619
16,1789560264.009,-0.0673888,0.395083,-0.2054277,-0.03357081,-0.006703167,-0.004,0,-0.002762083,0.5231402,0.01082669,-0.02847296,0.0166626,0,0,0,0,13.55202,0.0005766504,-0.01009235,0.01810372,0.4935012,0.5111291,0.03935742,89288,0.5145347,382.1667,5.44987
17,1789560264.564,-0.07155444,0.4192501,-0.2155492,-0.03632763,-0.007014304,-0.004,0,-0.003042821,0.5482601,0.01187741,-0.0317702,0.03723145,0,0,0,0,13.60043,0.0005766504,-0.009571534,0.02197511,0.5016567,0.513025,0.03848433,89122,0.5162542,402.6,5.960626
18,1789560265.132,-0.07585682,0.4435007,-0.2212619,-0.03780314,-0.007081178,-0.004,0,-0.003187743,0.6064762,0.01427641,-0.03213695,0.07049561,0,0,0,0,13.65936,0.0008649756,-0.00810857,0.02407924,0.4888452,0.5257077,0.03804755,87186,0.5176171,443.91,6.708179
19,1789560265.690,-0.08027311,0.4675013,-0.2254008,-0.04266612,-0.0072197,-0.004,0,-0.003369615,0.6377851,0.01679118,-0.03414436,0.1221517,0,0,0,0,13.71752,0.001297463,-0.00801942,0.0246196,0.497436,0.5150878,0.03923535,88670,0.5201611,469.35,7.286732
20,1789560266.231,-0.08471207,0.4912931,-0.2333996,-0.05232121,-0.007019586,-0.003168204,0,-0.003382792,0.6390492,0.01710737,-0.03476963,0.1838582,0,0,0,0.1654053,13.79602,0.0005766504,-0.01093614,0.01729246,0.4205043,0.497025,0.03944135,91621,0.5218598,500,9.208517
21,1789560266.706,-0.08626132,0.5000001,-0.2234028,-0.05049786,-0.005278481,-7.380074e-06,0,-0.0030277,0.7593889,0.02618794,-0.0231483,0.2075195,0,0,0,0.7939453,13.83606,0.0008649756,-0.01186025,0.01490808,0.1654322,0.4315665,0.0391314,104423,0.5225245,500,9.208517
22,1789560267.188,-0.04578687,0.2624999,-0.1149769,-0.02552012,-0.004728891,-0.003168204,0,-0.002072081,0.5016804,0.02958848,-0.02104987,0.2075195,0,0,0,0.7939453,13.8362,0.0005766504,-0.01263281,0.01017266,0.510713,0.4386842,0.03950834,102787,0.522199,497.01,9.23258
23,1789560267.668,-0.03339921,0.1879999,-0.0856272,-0.01736655,-0.004227269,-0.004,0,-0.001684347,0.3669682,0.02294527,-0.02070526,0.2075195,0,0,0,0.7939453,13.82778,0.0001708594,-0.01349095,0.01029926,0.5874484,0.4390099,0.03823042,102992,0.5222123,493.54,9.169628
24,1789560268.154,-0.03146832,0.1732499,-0.07660502,-0.01991623,-0.003853804,-0.004,0,-0.001994453,0.2270105,0.00716484,-0.02686229,0.2075195,0,0,0,0.7939453,13.83555,7.59375e-05,-0.01112056,0.01084183,0.5686255,0.4443779,0.03804326,101886,0.5224929,487.18,9.020509
25,1789560268.639,-0.03188694,0.1777915,-0.06688434,-0.02422573,-0.003643815,-0.004,0,-0.001746623,0.1674357,0.00435673,-0.02862595,0.2075806,0,0,0,0.7938843,13.84429,7.59375e-05,-0.01030298,0.01124771,0.5075487,0.4431694,0.03820443,102107,0.5227755,477.29,8.842304
26,1789560269.121,-0.02345802,0.1268332,-0.06056669,-0.01627119,-0.003649362,-0.004,0,-0.001429301,0.1876501,0.007716324,-0.0210804,0.2084147,0,0,0,0.7930502,13.84955,0.0002562891,-0.01001694,0.01160456,0.5012977,0.4398408,0.03806043,102849,0.5228719,473.58,8.749002
27,1789560269.603,-0.02374233,0.1279999,-0.06102431,-0.01639556,-0.00354592,-0.004,0,-0.001462258,0.1829963,0.006326251,-0.02109952,0.2084961,0,0,0,0.7929688,13.84762,0.0001708594,-0.0111997,0.01194906,0.4877625,0.4393778,0.0396955,102598,0.5228543,473.58,8.749002
28,1789560270.090,-0.03671448,0.2033748,-0.0793345,-0.0263361,-0.003939951,-0.004,0,-0.002486317,0.2636193,0.007665046,-0.03343514,0.2084961,0,0,0,0.7929688,13.85418,0.0001708594,-0.009709755,0.01171647,0.5420895,0.4429593,0.03971148,101833,0.5232188,466.5,8.524902
29,1789560270.573,-0.03436472,0.1939999,-0.07028218,-0.02902133,-0.003629094,-0.004,0,-0.002634043,0.2094503,0.00144863,-0.03823816,0.2084961,0,0,0,0.7929688,13.87387,0.0002562891,-0.01064378,0.01249662,0.5744337,0.4407346,0.03955317,102338,0.5240307,466.5,8.524902
30,1789560271.054,-0.03436472,0.1939999,-0.07028218,-0.02902133,-0.003629094,-0.004,0,-0.002634043,0.2094503,0.00144863,-0.03823816,0.2084961,0,0,0,0.7929688,13.91141,0.0003844336,-0.01072764,0.01156601,0.5744337,0.4373915,0.03945279,103077,0.5253752,466.5,8.524902
31,1789560271.535,-0.03436472,0.1939999,-0.07028218,-0.02902133,-0.003629094,-0.004,0,-0.002634043,0.2094503,0.00144863,-0.03823816,0.2084961,0,0,0,0.7929688,13.93629,0.0005766504,-0.01092459,0.0134255,0.5744337,0.4391658,0.03822351,102959,0.5256755,466.5,8.524902
32,1789560272.012,-0.03436472,0.1939999,-0.07028218,-0.02902133,-0.003629094,-0.004,0,-0.002634043,0.2094503,0.00144863,-0.03823816,0.2084961,0,0,0,0.7929688,13.93572,0.001297463,-0.01048187,0.01116885,0.5744337,0.435236,0.03822279,103814,0.5259073,466.5,8.524902
33,1789560272.493,-0.06769636,0.3725011,-0.1496727,-0.02611472,-0.003880536,-0.001666667,0,-0.002739006,0.768393,0.04141864,-0.02513712,0.2082113,0,0,0,0.7932536,13.9575,0.0008649756,-0.008964244,0.01770108,0.272539,0.4398429,0.03826475,102805,0.5267899,466.5,8.550595
34,1789560272.980,-0.09317224,0.500002,-0.1853252,-0.02594594,-0.004603076,0,0,-0.002881689,1.282234,0.07177843,-0.01683166,0.2075806,0,0,0,0.7938843,13.98472,0.0008649756,-0.009764863,0.01372696,0.06451415,0.4432626,0.03980184,101750,0.5280337,466.5,8.595824
35,1789560273.473,-0.09262606,0.500002,-0.1691829,-0.02567896,-0.004455283,0,0,-0.002828517,1.332271,0.09427869,-0.01708741,0.2049967,0,0,0,0.7964681,14.02011,0.0008649756,-0.009518696,0.008014007,0.08655678,0.4501252,0.03947401,100392,0.5286672,466.5,8.924932
36,1789560273.975,-0.09477961,0.500002,-0.1731238,-0.02519384,-0.00387426,0,0,-0.002822602,1.299653,0.07027622,-0.01618586,0.2000529,0,0,0,0.801412,14.01486,0.0008649756,-0.007796676,0.009943285,0.07961206,0.4600401,0.03860974,98570,0.5284492,466.5,9.597963
37,1789560274.490,-0.09352551,0.500002,-0.160683,-0.02655674,-0.004017991,0,0,-0.002818457,1.345942,0.09816071,-0.01702432,0.1906942,0,0,0,0.8107707,14.01668,0.0008649756,-0.008756874,0.008386252,0.05542537,0.4720557,0.03817344,96333,0.528779,466.5,12.34316
38,1789560275.004,-0.094238,0.500002,-0.1674593,-0.02622118,-0.004120458,0,0,-0.002857469,1.323167,0.09296308,-0.01669379,0.1707153,0,0,0,0.8307495,14.04788,0.001297463,-0.007639598,0.0109019,0.05294881,0.4711759,0.03878999,96382,0.5302928,500,16.02191
39,1789560275.528,-0.09426426,0.500002,-0.1581931,-0.0244574,-0.003967026,0,0,-0.00280927,1.389537,0.1097137,-0.01632345,0.134318,0,0,0,0.8671468,14.0711,0.0008649756,-0.008859093,0.006350596,0.06875086,0.4810162,0.03972507,94388,0.5305484,500,16.96519
40,1789560276.060,-0.09474847,0.500002,-0.1531697,-0.0245232,-0.003912471,0,0,-0.002779283,1.404236,0.1165928,-0.01635409,0.08064779,0,0,0,0.9208171,14.07796,0.0008649756,-0.00968788,0.00690987,0.05190741,0.4882965,0.03881216,93248,0.5308613,500,17.44856
41,1789560276.569,-0.09485921,0.500002,-0.1516501,-0.02433669,-0.003872452,0,0,-0.002790526,1.431906,0.1227807,-0.0162852,0.02040609,0,0,0,0.9805095,14.07729,0.0003844336,-0.009280577,0.008668035,0.05977837,0.4671524,0.03806233,97289,0.5307585,500,17.88547
42,1789560277.044,-0.09484117,0.500002,-0.1504529,-0.02404585,-0.003855792,0,0,-0.002785876,1.438431,0.1240342,-0.01632326,0.005371094,0,0,0,0.9946289,14.0693,0.0008649756,-0.008778917,0.00850568,0.06218901,0.4316988,0.03960943,104288,0.5307545,500,17.88547
43,1789560277.521,-0.09308718,0.500002,-0.135381,-0.01679669,-0.003141498,0,0,-0.002514085,1.60856,0.1770612,-0.01431232,0.004903158,0,0,0,0.9950969,14.08678,0.001297463,-0.007659035,0.009520873,0.02379664,0.4350343,0.03812337,103880,0.5318145,500,17.92145
44,1789560277.999,-0.0941959,0.500002,-0.1403525,-0.01734628,-0.003233377,0,0,-0.002593604,1.592907,0.1813824,-0.01458552,0.004679362,0,0,0,0.9953207,14.10249,0.0008649756,-0.008781027,0.01339649,0.03382487,0.4364402,0.03834057,103525,0.5323173,500,17.94091
45,1789560278.485,-0.09457085,0.500002,-0.1316533,-0.02362761,-0.003655221,0,0,-0.002635759,1.49798,0.1347458,-0.01511821,0.003682455,0,0,0,0.9963176,14.11947,0.0008649756,-0.009296108,0.006168288,0.04145645,0.4426544,0.03961468,101918,0.5326413,500,17.95129
46,1789560278.968,-0.09699784,0.500002,-0.1552559,-0.02375132,-0.003368113,0,0,-0.002802428,1.541297,0.1634109,-0.01523041,0.002543132,0,0,0,0.9974569,14.1184,0.0008649756,-0.008999051,0.005407888,0.06862642,0.4412334,0.03812146,102537,0.5330147,500,17.96638
47,1789560279.449,-0.09658798,0.500002,-0.1100688,-0.01799997,-0.003234081,0,0,-0.002930033,1.624538,0.1983024,-0.01696957,0.001464844,0,0,0,0.9985352,14.12175,0.0008649756,-0.008926293,0.00589335,0.0693713,0.4389772,0.0382688,102990,0.5329986,500,17.99294
48,1789560279.925,-0.09658798,0.500002,-0.1100688,-0.01799997,-0.003234081,0,0,-0.002930033,1.624538,0.1983024,-0.01696957,0.001464844,0,0,0,0.9985352,14.11011,0.0008649756,-0.009327099,0.006479953,0.0693713,0.4328651,0.03963161,104026,0.5327851,500,17.99294
49,1789560280.413,-0.09421915,0.500002,-0.1170033,-0.01941099,-0.003737514,0,0,-0.002643308,1.648394,0.2226002,-0.01595893,0.0003051758,0,0,0,0.9996948,14.09618,0.0008649756,-0.008284364,0.006103204,0.04677629,0.4460585,0.03832555,101473,0.5325698,500,18.0868
50,1789560280.890,-0.09280904,0.500002,-0.1066785,-0.01860132,-0.003852478,0,0,-0.002526136,1.652256,0.2272611,-0.01561277,0,0,0,0,1,14.08328,0.0008649756,-0.008808689,0.005098828,0.03390805,0.4340999,0.03956747,103769,0.532407,500,18.0868
51,1789560281.373,-0.09280904,0.500002,-0.1066785,-0.01860132,-0.003852478,0,0,-0.002526136,1.652256,0.2272611,-0.01561277,0,0,0,0,1,14.06355,0.0008649756,-0.008473114,0.005175983,0.03390805,0.4375267,0.03834629,103288,0.5317645,500,18.0868
52,1789560281.855,-0.09280904,0.500002,-0.1066785,-0.01860132,-0.003852478,0,0,-0.002526136,1.652256,0.2272611,-0.01561277,0,0,0,0,1,14.04561,0.001297463,-0.006643062,0.006325729,0.03390805,0.4388299,0.03976226,102701,0.5318838,500,18.0868
53,1789560282.349,-0.09280904,0.500002,-0.1066785,-0.01860132,-0.003852478,0,0,-0.002526136,1.652256,0.2272611,-0.01561277,0,0,0,0,1,14.04134,0.0008649756,-0.007470021,0.004242746,0.03390805,0.4496725,0.04068208,100237,0.5314451,500,18.0868
54,1789560282.857,-0.0982665,0.500002,-0.1569235,-0.01765874,-0.003945333,0,0,-0.002880319,1.669564,0.2313498,-0.0178685,0,0,0,0,1,14.01461,0.001297463,-0.006287117,0.004889491,0.05951968,0.4634469,0.04004622,97621,0.5310524,500,18.12152
55,1789560283.349,-0.09585193,0.500002,-0.1235589,-0.01901622,-0.003575333,0,0,-0.002705153,1.683722,0.2498516,-0.01714578,0,0,0,0,1,14.01684,0.001297463,-0.004396048,0.004395312,0.07065561,0.4487484,0.0396688,100635,0.531682,500,18.2539
56,1789560283.838,-0.09737144,0.500002,-0.128542,-0.01884113,-0.003775222,0,0,-0.002850273,1.716347,0.2700063,-0.0159463,0,0,0,0,1,14.01601,0.0008649756,-0.006710271,0.004177474,0.04985772,0.4477346,0.0382297,101143,0.5314188,500,18.55331
57,1789560284.363,-0.09887175,0.500002,-0.1314932,-0.01732938,-0.003505074,0,0,-0.002832581,1.673804,0.2322424,-0.01571119,0,0,0,0,1,13.98419,0.001297463,-0.007078199,0.00465962,0.05310116,0.4813812,0.03975773,94316,0.5304254,500,18.99297
58,1789560284.873,-0.09789124,0.500002,-0.1272358,-0.01868629,-0.003590613,0,0,-0.002988073,1.714974,0.2798301,-0.01679224,0,0,0,0,1,13.96121,0.0008649756,-0.007662911,0.004293763,0.04954853,0.4661257,0.03914952,97277,0.5306057,500,20.59927
59,1789560285.394,-0.09844904,0.500002,-0.1294666,-0.0190335,-0.003557043,0,0,-0.002881877,1.72389,0.2835876,-0.01665221,0,0,0,0,1,13.95724,0.001297463,-0.007522649,0.004055178,0.04593894,0.4788396,0.03832412,95041,0.5306096,500,22.32987
60,1789560285.929,-0.09910958,0.500002,-0.1306975,-0.01787386,-0.003564099,0,0,-0.002940935,1.731634,0.2987644,-0.0163385,0,0,0,0,1,13.94909,0.0008649756,-0.007729679,0.004177671,0.04448114,0.4924035,0.03840971,92597,0.5304921,500,22.56286
61,1789560286.450,-0.09871277,0.500002,-0.1283137,-0.01774862,-0.00354734,0,0,-0.002942467,1.737407,0.3044482,-0.01661013,0,0,0,0,1,13.93436,0.001297463,-0.006265467,0.004330185,0.04405468,0.4787581,0.03825307,95069,0.5305524,500,22.67457
62,1789560286.948,-0.09907483,0.500002,-0.1269537,-0.01707767,-0.003560624,0,0,-0.002939229,1.74206,0.3091006,-0.01641992,0,0,0,0,1,13.92733,0.0003844336,-0.00185041,0.006574054,0.04518679,0.4552617,0.03824735,99596,0.5303155,500,22.94415
63,1789560287.422,-0.09848285,0.500002,-0.1244952,-0.01719288,-0.003593072,0,0,-0.002951503,1.737009,0.308269,-0.01620408,0,0,0,0,1,13.90546,0.0008649756,-0.006311673,0.004194214,0.04491286,0.4311235,0.03994513,104341,0.5297315,500,22.93642
64,1789560287.900,-0.09539115,0.500002,-0.1082612,-0.01697766,-0.003868556,0,0,-0.003026913,1.700019,0.2995907,-0.01506437,0,0,0,0,1,13.8924,0.0008649756,-0.007970017,0.004059214,0.05016635,0.4359276,0.03844309,103615,0.530062,500,22.93642
65,1789560288.378,-0.0972915,0.500002,-0.1079658,-0.01501839,-0.003366553,0,0,-0.002884418,1.707349,0.2978956,-0.01677349,0,0,0,0,1,13.88101,0.0008649756,-0.007738692,0.003297052,0.03846418,0.4345896,0.04002357,103562,0.5296921,500,22.94436
66,1789560288.857,-0.09806173,0.500002,-0.118799,-0.01752946,-0.003810896,0,0,-0.003093316,1.743906,0.2948883,-0.01721184,0,0,0,0,1,13.85063,0.0008649756,-0.006316244,0.003258822,0.03495682,0.4367578,0.03825951,103474,0.528931,500,22.93803
67,1789560289.345,-0.0961806,0.500002,-0.09556544,-0.01242459,-0.003444242,0,0,-0.003052692,1.782167,0.3452903,-0.0155204,0,0,0,0,1,13.81521,0.0008649756,-0.008574701,0.003553503,0.05972051,0.4441452,0.03967476,101591,0.5282335,500,22.97022
68,1789560289.826,-0.09626051,0.500002,-0.09351657,-0.008480275,-0.003428492,0,0,-0.002714527,1.812871,0.4009528,-0.01347216,0,0,0,0,1,13.77027,0.001297463,-0.005400192,0.003086554,0.02194085,0.4379966,0.03965402,102903,0.5271529,500,22.97022
69,1789560290.307,-0.09621467,0.500002,-0.09519309,-0.009906093,-0.003457414,0,0,-0.002741321,1.809815,0.4005255,-0.01368278,0,0,0,0,1,13.74906,0.0008649756,-0.006959522,0.00366377,0.02751884,0.4378769,0.03970718,102917,0.5270672,500,22.97845
70,1789560290.790,-0.1000725,0.500002,-0.1232185,-0.01716013,-0.003415668,0,0,-0.00301434,1.778159,0.3505634,-0.01757744,0,0,0,0,1,13.72361,0.0008649756,-0.008051138,0.002974817,0.05939509,0.440613,0.03833652,102624,0.5263507,500,22.99345
71,1789560291.267,-0.1004501,0.500002,-0.1286256,-0.01744752,-0.003392132,0,0,-0.002998505,1.778427,0.3473092,-0.01776473,0,0,0,0,1,13.70143,0.0008649756,-0.008715073,0.003050468,0.05242428,0.4345131,0.0396328,103664,0.5264492,500,22.99345
72,1789560291.741,-0.1004501,0.500002,-0.1286256,-0.01744752,-0.003392132,0,0,-0.002998505,1.778427,0.3473092,-0.01776473,0,0,0,0,1,13.69437,0.0008649756,-0.007586736,0.002912253,0.05242428,0.4311783,0.03945422,104438,0.526306,500,22.99345
73,1789560292.215,-0.1004501,0.500002,-0.1286256,-0.01744752,-0.003392132,0,0,-0.002998505,1.778427,0.3473092,-0.01776473,0,0,0,0,1,13.67694,0.0008649756,-0.00752299,0.002850887,0.05242428,0.4318533,0.03824854,104556,0.5263498,500,22.99345
74,1789560292.690,-0.1004501,0.500002,-0.1286256,-0.01744752,-0.003392132,0,0,-0.002998505,1.778427,0.3473092,-0.01776473,0,0,0,0,1,13.65724,0.0008649756,-0.008310542,0.002890213,0.05242428,0.4327395,0.038486,104306,0.5258369,500,22.99345
75,1789560293.169,-0.09726091,0.500002,-0.1003133,-0.009875006,-0.003352734,0,0,-0.003402854,1.792243,0.358851,-0.01719743,0,0,0,0,1,13.6226,0.0008649756,-0.006329042,0.002878444,0.04644039,0.436187,0.03962898,103300,0.5250601,500,23.02154
76,1789560293.651,-0.09874973,0.500002,-0.1120363,-0.01634743,-0.003375235,0,0,-0.00301899,1.807783,0.3995615,-0.01591305,0,0,0,0,1,13.59221,0.0008649756,-0.007137481,0.002839773,0.0226,0.439014,0.03942132,102734,0.5249768,500,23.08263
77,1789560294.142,-0.1009306,0.500002,-0.123384,-0.01150515,-0.003360969,0,0,-0.00296505,1.806976,0.4009462,-0.01603286,0,0,0,0,1,13.58197,0.0008649756,-0.006110689,0.003188736,0.03486659,0.4477975,0.03939366,100888,0.5250906,500,23.22374
78,1789560294.641,-0.09964886,0.500002,-0.1218343,-0.01135368,-0.00365697,0,0,-0.00309892,1.818171,0.4025487,-0.01651879,0,0,0,0,1,13.57245,0.0008649756,-0.007224293,0.003005921,0.04449187,0.4573152,0.03817081,99199,0.5249146,500,23.46367
79,1789560295.150,-0.0984008,0.500002,-0.1107667,-0.01215451,-0.003363956,0,0,-0.003017042,1.817365,0.416255,-0.01562774,0,0,0,0,1,13.55525,0.0008649756,-0.005818545,0.002625567,0.03542724,0.4649036,0.0396502,97416,0.5249321,500,24.23911
80,1789560295.679,-0.1000895,0.500002,-0.1196636,-0.01226169,-0.0034264,0,0,-0.002925776,1.816544,0.4152965,-0.01570398,0,0,0,0,1,13.54998,0.0008649756,-0.0071085,0.002722318,0.03892576,0.485043,0.03956342,93693,0.5252588,500,24.88934
81,1789560296.202,-0.09984493,0.500002,-0.1178648,-0.01044585,-0.003371976,0,0,-0.003008628,1.81782,0.4174148,-0.01591363,0,0,0,0,1,13.54297,0.0008649756,-0.007317992,0.003344052,0.03575155,0.4815981,0.03813601,94571,0.5251214,500,24.85759
82,1789560296.728,-0.09970103,0.500002,-0.1150554,-0.0104638,-0.003349389,0,0,-0.002990902,1.823169,0.4270737,-0.0155645,0,0,0,0,1,13.51919,0.0008649756,-0.008440875,0.002756245,0.03364578,0.4825363,0.03863931,94309,0.5247533,500,25.00339
83,1789560297.224,-0.1000395,0.500002,-0.1155666,-0.0108461,-0.003333639,0,0,-0.003009823,1.825185,0.4313,-0.01581374,0,0,0,0,1,13.51336,0.0001708594,0.0006100259,0.01022727,0.03637318,0.4539289,0.03821445,99873,0.5248638,500,25.11352
84,1789560297.699,-0.0986497,0.500002,-0.1069024,-0.009475688,-0.003382308,0,0,-0.003045928,1.820894,0.4229116,-0.01653082,0,0,0,0,1,13.49775,0.0005766504,-0.007987754,0.004405698,0.05125171,0.4323835,0.0395422,104151,0.5241109,500,25.10744
85,1789560298.174,-0.09575637,0.500002,-0.08691643,-0.005762919,-0.003490163,0,0,-0.003129838,1.812136,0.403349,-0.01819286,0,0,0,0,1,13.46258,0.0008649756,-0.0077328,0.003034089,0.08742812,0.4316955,0.03972006,104264,0.5239035,500,25.10744
86,1789560298.653,-0.0997995,0.500002,-0.0984962,-0.01207325,-0.003280786,0,0,-0.002920063,1.819516,0.4245338,-0.01607996,0,0,0,0,1,13.448,0.0008649756,-0.00812146,0.002388349,0.03988444,0.4358881,0.03957152,103377,0.5235431,500,25.1168
87,1789560299.132,-0.09893932,0.500002,-0.1005481,-0.01017966,-0.003507021,0,0,-0.002942664,1.823899,0.431042,-0.01515755,0,0,0,0,1,13.40098,0.0008649756,-0.006118491,0.002429171,0.03792915,0.4351692,0.03974962,103495,0.5223114,500,25.1196
88,1789560299.618,-0.09763499,0.500002,-0.0946186,-0.006212497,-0.003249586,0,0,-0.002901926,1.839012,0.4589551,-0.01483336,0,0,0,0,1,13.35868,0.0005766504,-0.006751904,0.002662505,0.03966446,0.4408593,0.03942752,102338,0.521608,500,25.14772
89,1789560300.091,-0.09958141,0.500002,-0.1046512,-0.005663502,-0.003800715,0,0,-0.003084818,1.816436,0.4354157,-0.01640877,0,0,0,0,1,13.33975,0.0008649756,-0.00747418,0.0021375,0.0393066,0.4306743,0.03967094,104501,0.5216587,500,25.14772
90,1789560300.570,-0.1009438,0.500002,-0.115307,-0.007320807,-0.003678974,0,0,-0.003056581,1.822911,0.4449237,-0.01600355,0,0,0,0,1,13.31014,0.0005766504,-0.006237564,0.002097416,0.03723028,0.4350345,0.03939199,103602,0.5209073,500,25.15895
91,1789560301.050,-0.1053047,0.500002,-0.1378688,-0.01730543,-0.003536706,0,0,-0.003038562,1.852613,0.4881829,-0.01747998,0,0,0,0,1,13.2803,0.0008649756,-0.008029176,0.002121922,0.02792937,0.4391236,0.03826499,102960,0.5202807,500,25.1719
92,1789560301.529,-0.1053047,0.500002,-0.1378688,-0.01730543,-0.003536706,0,0,-0.003038562,1.852613,0.4881829,-0.01747998,0,0,0,0,1,13.25584,0.0008649756,-0.006605894,0.002029505,0.02792937,0.4353023,0.03957772,103504,0.5204525,500,25.1719
93,1789560302.008,-0.1053047,0.500002,-0.1378688,-0.01730543,-0.003536706,0,0,-0.003038562,1.852613,0.4881829,-0.01747998,0,0,0,0,1,13.24256,0.0008649756,-0.007307426,0.00227886,0.02792937,0.4360425,0.0395472,103349,0.5198995,500,25.1719
94,1789560302.484,-0.1053047,0.500002,-0.1378688,-0.01730543,-0.003536706,0,0,-0.003038562,1.852613,0.4881829,-0.01747998,0,0,0,0,1,13.20696,0.0005766504,-0.007983231,0.00233917,0.02792937,0.4321108,0.039644,104189,0.519506,500,25.1719
95,1789560302.957,-0.1052417,0.500002,-0.1384397,-0.01761193,-0.003575259,0,0,-0.00304073,1.853118,0.4894039,-0.01718511,0,0,0,0,1,13.17022,0.0005766504,-0.005384287,0.002035848,0.02740807,0.4303646,0.03932047,104648,0.5184327,500,25.17528
