episode,dir,cup_x_env_m,cup_y_env_m,cup_yaw_deg,cup_bearing_deg,found_by,grasp_mode,final_state,success,cup_lift_m,cup_axis_to_jaw_centre_mm,axis_error_mm,sim_time_s,failure
0,.,0.42,0.03,0.0,4.1,survey,outside,done,True,0.119,7.0,2.3,13.92,
