attempt,step,time_s,phase,jaw_centre_error_m,lateral_error_m,along_error_m,tip_goal_error_m,jaw_command_m,approach_elevation_deg,jaw_tilt_deg,base_height_m,base_shift_m,base_yaw_deg,finger_contact_n,forearm_contact_n,fell,cup_lift_m,cup_tilt_deg
0,7,0.14,spawn,0.01874,0.01686,-0.00818,0.01874,0.0048,5.15,41.4,0.3325,0.0063,0.029,0.0,0.0,0,0.0,0.0
1,7,0.14,spawn,0.01873,0.01685,-0.00818,0.01873,0.0048,5.15,41.4,0.3325,0.0063,0.03,0.0,0.0,0,0.0,0.0
2,7,0.14,spawn,0.01872,0.01684,-0.00818,0.01872,0.0048,5.16,41.4,0.3325,0.0063,0.03,0.0,0.0,0,0.0,0.0
3,7,0.14,spawn,0.01872,0.01684,-0.00817,0.01872,0.0048,5.16,41.4,0.3325,0.0063,0.03,0.0,0.0,0,0.0,0.0
0,8,0.16,spawn,0.01834,0.01742,-0.00573,0.01834,0.0054,6.69,46.16,0.3295,0.0073,0.02,0.0,0.0,0,0.0,0.0
1,8,0.16,spawn,0.01834,0.01743,-0.00573,0.01834,0.0054,6.69,46.16,0.3295,0.0073,0.02,0.0,0.0,0,0.0,0.0
2,8,0.16,spawn,0.01835,0.01743,-0.00573,0.01835,0.0054,6.69,46.16,0.3295,0.0073,0.02,0.0,0.0,0,0.0,0.0
3,8,0.16,spawn,0.01835,0.01743,-0.00572,0.01835,0.0054,6.69,46.16,0.3295,0.0073,0.02,0.0,0.0,0,0.0,0.0
0,9,0.18,spawn,0.01683,0.01586,-0.00563,0.01683,0.006,8.01,50.95,0.3267,0.0082,-0.004,0.0,0.0,0,0.0,0.0
1,9,0.18,spawn,0.01685,0.01587,-0.00565,0.01685,0.006,8.01,50.95,0.3267,0.0082,-0.003,0.0,0.0,0,0.0,0.0
2,9,0.18,spawn,0.01684,0.01587,-0.00564,0.01684,0.006,8.0,50.94,0.3268,0.0082,-0.003,0.0,0.0,0,0.0,0.0
3,9,0.18,spawn,0.01685,0.01587,-0.00564,0.01685,0.006,8.0,50.94,0.3268,0.0082,-0.003,0.0,0.0,0,0.0,0.0
0,10,0.2,spawn,0.0152,0.01429,-0.00517,0.0152,0.0066,8.2,55.74,0.3244,0.0091,-0.026,0.0,0.0,0,0.0,0.0
1,10,0.2,spawn,0.01518,0.01426,-0.0052,0.01518,0.0066,8.19,55.74,0.3244,0.0091,-0.026,0.0,0.0,0,0.0,0.0
2,10,0.2,spawn,0.01517,0.01425,-0.00519,0.01517,0.0066,8.18,55.74,0.3244,0.0092,-0.026,0.0,0.0,0,0.0,0.0
3,10,0.2,spawn,0.01515,0.01422,-0.0052,0.01515,0.0066,8.17,55.74,0.3244,0.0092,-0.026,0.0,0.0,0,0.0,0.0
0,11,0.22,spawn,0.01339,0.01327,-0.00178,0.01339,0.0072,8.79,60.46,0.3224,0.0103,-0.064,0.0,0.0,0,0.0,0.0
1,11,0.22,spawn,0.01335,0.01323,-0.0018,0.01335,0.0072,8.78,60.47,0.3223,0.0103,-0.064,0.0,0.0,0,0.0,0.0
2,11,0.22,spawn,0.01333,0.01321,-0.00179,0.01333,0.0072,8.78,60.47,0.3224,0.0103,-0.064,0.0,0.0,0,0.0,0.0
3,11,0.22,spawn,0.0133,0.01318,-0.00181,0.0133,0.0072,8.77,60.47,0.3224,0.0103,-0.064,0.0,0.0,0,0.0,0.0
0,12,0.24,spawn,0.0137,0.01365,0.00123,0.0137,0.0078,9.54,65.0,0.3206,0.0114,-0.112,0.0,0.0,0,0.0,0.0
1,12,0.24,spawn,0.01366,0.01361,0.00119,0.01366,0.0078,9.54,65.0,0.3206,0.0114,-0.112,0.0,0.0,0,0.0,0.0
2,12,0.24,spawn,0.01365,0.0136,0.0012,0.01365,0.0078,9.54,65.0,0.3206,0.0114,-0.112,0.0,0.0,0,0.0,0.0
3,12,0.24,spawn,0.01361,0.01356,0.00119,0.01361,0.0078,9.54,65.0,0.3206,0.0114,-0.112,0.0,0.0,0,0.0,0.0
0,13,0.26,spawn,0.01188,0.01138,0.00339,0.01188,0.0084,9.56,69.57,0.3192,0.0125,-0.172,0.0,0.0,0,0.0,0.0
1,13,0.26,spawn,0.01181,0.01132,0.00337,0.01181,0.0084,9.56,69.57,0.3192,0.0125,-0.172,0.0,0.0,0,0.0,0.0
2,13,0.26,spawn,0.01181,0.01132,0.00337,0.01181,0.0084,9.56,69.57,0.3192,0.0125,-0.172,0.0,0.0,0,0.0,0.0
3,13,0.26,spawn,0.01174,0.01125,0.00338,0.01174,0.0084,9.56,69.57,0.3192,0.0125,-0.173,0.0,0.0,0,0.0,0.0
0,14,0.28,spawn,0.0098,0.00846,0.00495,0.0098,0.009,9.24,74.01,0.3181,0.0135,-0.222,0.0,0.0,0,0.0,0.0
1,14,0.28,spawn,0.00976,0.00841,0.00495,0.00976,0.009,9.24,74.01,0.3181,0.0135,-0.222,0.0,0.0,0,0.0,0.0
2,14,0.28,spawn,0.00975,0.00841,0.00494,0.00975,0.009,9.24,74.01,0.3181,0.0135,-0.222,0.0,0.0,0,0.0,0.0
3,14,0.28,spawn,0.00972,0.00835,0.00498,0.00972,0.009,9.24,74.01,0.3181,0.0135,-0.223,0.0,0.0,0,0.0,0.0
0,15,0.3,spawn,0.00791,0.00528,0.0059,0.00791,0.0096,8.77,78.11,0.3172,0.0144,-0.265,0.0,0.0,0,0.0,0.0
1,15,0.3,spawn,0.0079,0.00526,0.00589,0.0079,0.0096,8.78,78.11,0.3172,0.0144,-0.265,0.0,0.0,0,0.0,0.0
2,15,0.3,spawn,0.00789,0.00526,0.00588,0.00789,0.0096,8.77,78.11,0.3172,0.0144,-0.265,0.0,0.0,0,0.0,0.0
3,15,0.3,spawn,0.00789,0.00523,0.00591,0.00789,0.0096,8.78,78.1,0.3172,0.0144,-0.266,0.0,0.0,0,0.0,0.0
0,16,0.32,spawn,0.00787,0.0023,0.00752,0.00787,0.0102,8.27,81.23,0.3165,0.0153,-0.304,0.0,0.0,0,0.0,0.0
1,16,0.32,spawn,0.00785,0.00232,0.0075,0.00785,0.0102,8.27,81.22,0.3165,0.0153,-0.305,0.0,0.0,0,0.0,0.0
2,16,0.32,spawn,0.00783,0.00231,0.00749,0.00783,0.0102,8.27,81.23,0.3165,0.0153,-0.304,0.0,0.0,0,0.0,0.0
3,16,0.32,spawn,0.00785,0.00233,0.0075,0.00785,0.0102,8.28,81.22,0.3165,0.0153,-0.305,0.0,0.0,0,0.0,0.0
0,17,0.34,spawn,0.01007,0.00276,0.00968,0.01007,0.0108,7.54,82.2,0.3161,0.0161,-0.328,0.0,0.0,0,0.0,0.0
1,17,0.34,spawn,0.01005,0.0028,0.00966,0.01005,0.0108,7.54,82.19,0.3161,0.0161,-0.329,0.0,0.0,0,0.0,0.0
2,17,0.34,spawn,0.01004,0.00278,0.00965,0.01004,0.0108,7.54,82.19,0.3161,0.0161,-0.328,0.0,0.0,0,0.0,0.0
3,17,0.34,spawn,0.01007,0.00285,0.00966,0.01007,0.0108,7.55,82.18,0.3161,0.0161,-0.33,0.0,0.0,0,0.0,0.0
0,18,0.36,spawn,0.01207,0.00333,0.01161,0.01207,0.0114,6.77,80.34,0.3159,0.0169,-0.331,0.0,0.0,0,0.0,0.0
1,18,0.36,spawn,0.01204,0.00328,0.01158,0.01204,0.0114,6.77,80.33,0.3159,0.0169,-0.331,0.0,0.0,0,0.0,0.0
2,18,0.36,spawn,0.01203,0.00327,0.01157,0.01203,0.0114,6.77,80.33,0.3159,0.0169,-0.331,0.0,0.0,0,0.0,0.0
3,18,0.36,spawn,0.01203,0.00327,0.01158,0.01203,0.0114,6.78,80.33,0.3159,0.0169,-0.332,0.0,0.0,0,0.0,0.0
0,19,0.38,spawn,0.01481,0.00554,0.01374,0.01481,0.012,5.78,76.89,0.3157,0.0176,-0.336,0.0,0.0,0,0.0,0.0
1,19,0.38,spawn,0.01482,0.00561,0.01372,0.01482,0.012,5.78,76.89,0.3157,0.0176,-0.338,0.0,0.0,0,0.0,0.0
2,19,0.38,spawn,0.01481,0.0056,0.01371,0.01481,0.012,5.77,76.89,0.3157,0.0176,-0.337,0.0,0.0,0,0.0,0.0
3,19,0.38,spawn,0.01485,0.00568,0.01372,0.01485,0.012,5.78,76.88,0.3157,0.0176,-0.339,0.0,0.0,0,0.0,0.0
0,20,0.4,spawn,0.01673,0.00576,0.01571,0.01673,0.0126,4.76,72.83,0.3156,0.0183,-0.303,0.0,0.0,0,0.0,0.0
1,20,0.4,spawn,0.01678,0.0059,0.01571,0.01678,0.0126,4.76,72.83,0.3156,0.0183,-0.305,0.0,0.0,0,0.0,0.0
2,20,0.4,spawn,0.01677,0.0059,0.0157,0.01677,0.0126,4.76,72.83,0.3156,0.0183,-0.305,0.0,0.0,0,0.0,0.0
3,20,0.4,spawn,0.01683,0.00602,0.01572,0.01683,0.0126,4.76,72.82,0.3156,0.0183,-0.308,0.0,0.0,0,0.0,0.0
0,21,0.42,spawn,0.0183,0.00709,0.01687,0.0183,0.0132,3.91,68.8,0.3155,0.019,-0.272,0.0,0.0,0,0.0,0.0
1,21,0.42,spawn,0.01827,0.00698,0.01688,0.01827,0.0132,3.91,68.81,0.3155,0.019,-0.271,0.0,0.0,0,0.0,0.0
2,21,0.42,spawn,0.01825,0.00698,0.01687,0.01825,0.0132,3.91,68.81,0.3155,0.019,-0.271,0.0,0.0,0,0.0,0.0
3,21,0.42,spawn,0.01825,0.00688,0.0169,0.01825,0.0132,3.91,68.83,0.3155,0.019,-0.272,0.0,0.0,0,0.0,0.0
0,22,0.44,spawn,0.01901,0.00881,0.01684,0.01901,0.0138,4.12,73.49,0.3153,0.0195,-0.227,0.0,0.0,0,0.0,0.0
1,22,0.44,spawn,0.01897,0.0088,0.01681,0.01897,0.0138,4.11,73.52,0.3153,0.0195,-0.228,0.0,0.0,0,0.0,0.0
2,22,0.44,spawn,0.01895,0.00878,0.01679,0.01895,0.0138,4.12,73.51,0.3153,0.0195,-0.228,0.0,0.0,0,0.0,0.0
3,22,0.44,spawn,0.01895,0.00879,0.01678,0.01895,0.0138,4.11,73.55,0.3153,0.0195,-0.23,0.0,0.0,0,0.0,0.0
0,23,0.46,spawn,0.02337,0.0165,0.01656,0.02337,0.0144,3.99,78.57,0.3152,0.0201,-0.229,0.0,0.0,0,0.0,0.0
1,23,0.46,spawn,0.02323,0.01634,0.01652,0.02323,0.0144,4.0,78.6,0.3152,0.0201,-0.23,0.0,0.0,0,0.0,0.0
2,23,0.46,spawn,0.02323,0.01636,0.0165,0.02323,0.0144,4.0,78.59,0.3152,0.0201,-0.23,0.0,0.0,0,0.0,0.0
3,23,0.46,spawn,0.02305,0.01609,0.01651,0.02305,0.0144,4.01,78.63,0.3152,0.0201,-0.23,0.0,0.0,0,0.0,0.0
0,24,0.48,spawn,0.02355,0.01597,0.0173,0.02355,0.015,3.05,84.0,0.3152,0.0208,-0.165,0.0,0.0,0,0.0,0.0
1,24,0.48,spawn,0.02343,0.01581,0.01729,0.02343,0.015,3.08,84.02,0.3152,0.0207,-0.166,0.0,0.0,0,0.0,0.0
2,24,0.48,spawn,0.02344,0.01585,0.01728,0.02344,0.015,3.08,84.01,0.3152,0.0207,-0.165,0.0,0.0,0,0.0,0.0
3,24,0.48,spawn,0.02317,0.01543,0.01729,0.02317,0.015,3.14,84.05,0.3152,0.0207,-0.165,0.0,0.0,0,0.0,0.0
0,25,0.5,spawn,0.02316,0.01241,0.01956,0.02316,0.0156,2.84,85.43,0.3152,0.0215,-0.109,0.0,0.0,0,0.0,0.0
1,25,0.5,spawn,0.02308,0.01227,0.01955,0.02308,0.0156,2.87,85.42,0.3152,0.0215,-0.11,0.0,0.0,0,0.0,0.0
2,25,0.5,spawn,0.0231,0.01231,0.01955,0.0231,0.0156,2.86,85.42,0.3152,0.0215,-0.109,0.0,0.0,0,0.0,0.0
3,25,0.5,spawn,0.02284,0.01183,0.01954,0.02284,0.0156,2.93,85.43,0.3152,0.0215,-0.108,0.0,0.0,0,0.0,0.0
0,26,0.52,spawn,0.02048,0.00674,0.01934,0.02048,0.0162,3.12,85.73,0.3151,0.0221,-0.058,0.0,0.0,0,0.0,0.0
1,26,0.52,spawn,0.02047,0.00664,0.01936,0.02047,0.0162,3.13,85.69,0.3151,0.0221,-0.06,0.0,0.0,0,0.0,0.0
2,26,0.52,spawn,0.02046,0.00666,0.01935,0.02046,0.0162,3.13,85.68,0.3151,0.0221,-0.059,0.0,0.0,0,0.0,0.0
3,26,0.52,spawn,0.0204,0.0065,0.01934,0.0204,0.0162,3.15,85.72,0.3151,0.0221,-0.06,0.0,0.0,0,0.0,0.0
0,27,0.54,spawn,0.02027,0.0102,0.01751,0.02027,0.0168,2.62,85.88,0.315,0.0226,-0.077,0.0,0.0,0,0.0,0.0
1,27,0.54,spawn,0.02022,0.01002,0.01756,0.02022,0.0168,2.62,85.83,0.315,0.0226,-0.079,0.0,0.0,0,0.0,0.0
2,27,0.54,spawn,0.02021,0.01002,0.01755,0.02021,0.0168,2.62,85.82,0.315,0.0226,-0.078,0.0,0.0,0,0.0,0.0
3,27,0.54,spawn,0.02029,0.0102,0.01753,0.02029,0.0168,2.61,85.92,0.315,0.0226,-0.079,0.0,0.0,0,0.0,0.0
0,28,0.56,spawn,0.01968,0.0086,0.0177,0.01968,0.0174,2.3,84.03,0.315,0.0232,-0.034,0.0,0.0,0,0.0,0.0
1,28,0.56,spawn,0.01964,0.00842,0.01774,0.01964,0.0174,2.31,83.97,0.315,0.0232,-0.036,0.0,0.0,0,0.0,0.0
2,28,0.56,spawn,0.01963,0.00844,0.01772,0.01963,0.0174,2.31,83.97,0.315,0.0232,-0.035,0.0,0.0,0,0.0,0.0
3,28,0.56,spawn,0.01976,0.00857,0.0178,0.01976,0.0174,2.28,84.22,0.315,0.0232,-0.035,0.0,0.0,0,0.0,0.0
0,29,0.58,spawn,0.02225,0.01302,0.01804,0.02225,0.018,1.38,84.46,0.315,0.0237,-0.028,0.0,0.0,0,0.0,0.0
1,29,0.58,spawn,0.0222,0.01289,0.01808,0.0222,0.018,1.38,84.42,0.315,0.0237,-0.031,0.0,0.0,0,0.0,0.0
2,29,0.58,spawn,0.0222,0.01292,0.01805,0.0222,0.018,1.39,84.41,0.315,0.0237,-0.03,0.0,0.0,0,0.0,0.0
3,29,0.58,spawn,0.02223,0.01283,0.01815,0.02223,0.018,1.34,84.67,0.315,0.0237,-0.028,0.0,0.0,0,0.0,0.0
0,30,0.6,spawn,0.02185,0.01096,0.0189,0.02185,0.0186,0.77,84.66,0.3151,0.0242,0.025,0.0,0.0,0,0.0,0.0
1,30,0.6,spawn,0.02186,0.01087,0.01896,0.02186,0.0186,0.78,84.63,0.3151,0.0242,0.022,0.0,0.0,0,0.0,0.0
2,30,0.6,spawn,0.02186,0.01091,0.01894,0.02186,0.0186,0.78,84.62,0.3151,0.0242,0.023,0.0,0.0,0,0.0,0.0
3,30,0.6,spawn,0.02178,0.01071,0.01896,0.02178,0.0186,0.76,84.93,0.3151,0.0242,0.027,0.0,0.0,0,0.0,0.0
0,31,0.62,spawn,0.02045,0.0091,0.01832,0.02045,0.0192,0.25,84.73,0.3151,0.0246,0.065,0.0,0.0,0,0.0,0.0
1,31,0.62,spawn,0.02043,0.00888,0.01839,0.02043,0.0192,0.28,84.72,0.3151,0.0246,0.064,0.0,0.0,0,0.0,0.0
2,31,0.62,spawn,0.0204,0.00885,0.01838,0.0204,0.0192,0.29,84.71,0.3151,0.0245,0.065,0.0,0.0,0,0.0,0.0
3,31,0.62,spawn,0.0206,0.00947,0.01829,0.0206,0.0192,0.19,85.0,0.3151,0.0245,0.063,0.0,0.0,0,0.0,0.0
0,32,0.64,spawn,0.02142,0.01392,0.01628,0.02142,0.0198,-0.89,84.54,0.3151,0.0249,0.046,0.0,0.0,0,0.0,0.0
1,32,0.64,spawn,0.02146,0.01389,0.01636,0.02146,0.0198,-0.89,84.52,0.3151,0.0249,0.045,0.0,0.0,0,0.0,0.0
2,32,0.64,spawn,0.02147,0.01392,0.01634,0.02147,0.0198,-0.89,84.5,0.3151,0.0248,0.045,0.0,0.0,0,0.0,0.0
3,32,0.64,spawn,0.02139,0.01378,0.01637,0.02139,0.0198,-0.84,84.87,0.3151,0.0248,0.047,0.0,0.0,0,0.0,0.0
0,33,0.66,spawn,0.02138,0.01397,0.01618,0.02138,0.0204,-1.7,84.37,0.315,0.0252,0.095,0.0,0.0,0,0.0,0.0
1,33,0.66,spawn,0.02144,0.01398,0.01626,0.02144,0.0204,-1.7,84.35,0.3151,0.0252,0.095,0.0,0.0,0,0.0,0.0
2,33,0.66,spawn,0.02144,0.01399,0.01625,0.02144,0.0204,-1.7,84.32,0.315,0.0251,0.094,0.0,0.0,0,0.0,0.0
3,33,0.66,spawn,0.0214,0.01378,0.01637,0.0214,0.0204,-1.64,84.68,0.315,0.0252,0.097,0.0,0.0,0,0.0,0.0
0,34,0.68,spawn,0.02326,0.01692,0.01596,0.02326,0.021,-2.66,82.05,0.315,0.0255,0.146,0.0,0.0,0,0.0,0.0
1,34,0.68,spawn,0.0233,0.01693,0.01601,0.0233,0.021,-2.66,82.03,0.315,0.0255,0.145,0.0,0.0,0,0.0,0.0
2,34,0.68,spawn,0.02329,0.01692,0.016,0.02329,0.021,-2.66,82.0,0.315,0.0254,0.145,0.0,0.0,0,0.0,0.0
3,34,0.68,spawn,0.02337,0.01679,0.01625,0.02337,0.021,-2.59,82.36,0.315,0.0255,0.148,0.0,0.0,0,0.0,0.0
0,35,0.7,spawn,0.0249,0.02059,0.014,0.0249,0.0216,-3.65,79.58,0.3149,0.0257,0.186,0.0,0.0,0,0.0,0.0
1,35,0.7,spawn,0.02481,0.02048,0.01401,0.02481,0.0216,-3.64,79.61,0.3149,0.0257,0.186,0.0,0.0,0,0.0,0.0
2,35,0.7,spawn,0.02479,0.02046,0.01399,0.02479,0.0216,-3.64,79.58,0.3149,0.0256,0.186,0.0,0.0,0,0.0,0.0
3,35,0.7,spawn,0.02511,0.02059,0.01437,0.02511,0.0216,-3.63,79.57,0.315,0.0257,0.184,0.0,0.0,0,0.0,0.0
0,36,0.72,spawn,0.02664,0.02419,0.01114,0.02664,0.0222,-4.61,79.09,0.3148,0.0258,0.228,0.0,0.0,0,0.0,0.0
1,36,0.72,spawn,0.02655,0.02409,0.01115,0.02655,0.0222,-4.56,80.42,0.3148,0.0258,0.234,0.0,0.0,0,0.0,0.0
2,36,0.72,spawn,0.02653,0.02408,0.01112,0.02653,0.0222,-4.57,80.39,0.3148,0.0258,0.233,0.0,0.0,0,0.0,0.0
3,36,0.72,spawn,0.02685,0.02426,0.01149,0.02685,0.0222,-4.69,78.08,0.3148,0.0258,0.219,0.0,0.0,0,0.0,0.0
0,37,0.74,spawn,0.02952,0.02834,0.00824,0.02952,0.0228,-5.44,79.27,0.3145,0.0259,0.292,0.0,0.0,0,0.0,0.0
1,37,0.74,spawn,0.03,0.02873,0.00864,0.03,0.0228,-5.63,80.43,0.3145,0.0259,0.282,0.0,0.0,0,0.0,0.0
2,37,0.74,spawn,0.03004,0.02878,0.00863,0.03004,0.0228,-5.65,80.34,0.3146,0.0259,0.282,0.0,0.0,0,0.0,0.0
3,37,0.74,spawn,0.03041,0.02906,0.00897,0.03041,0.0228,-5.65,77.8,0.3147,0.0259,0.282,0.0,0.0,0,0.0,0.0
0,38,0.76,spawn,0.03435,0.03381,0.00606,0.03435,0.0234,-6.17,80.55,0.3143,0.0261,0.371,0.0,0.0,0,0.0,0.0
1,38,0.76,spawn,0.03597,0.03527,0.00708,0.03597,0.0234,-6.65,81.2,0.3143,0.0261,0.347,0.0,0.0,0,0.0,0.0
2,38,0.76,spawn,0.03604,0.03534,0.00706,0.03604,0.0234,-6.66,81.04,0.3143,0.0261,0.348,0.0,0.0,0,0.0,0.0
3,38,0.76,spawn,0.03539,0.03471,0.0069,0.03539,0.0234,-6.35,78.17,0.3144,0.0261,0.367,0.0,0.0,0,0.0,0.0
0,39,0.78,spawn,0.04009,0.03987,0.00419,0.04009,0.024,-6.85,82.25,0.3139,0.0262,0.451,0.0,0.0,0,0.0,0.0
1,39,0.78,spawn,0.04225,0.04189,0.00551,0.04225,0.024,-7.37,82.21,0.3141,0.0263,0.423,0.0,0.0,0,0.0,0.0
2,39,0.78,spawn,0.04226,0.0419,0.00546,0.04226,0.024,-7.38,82.15,0.3141,0.0262,0.425,0.0,0.0,0,0.0,0.0
3,39,0.78,spawn,0.04029,0.04002,0.00465,0.04029,0.024,-6.88,79.91,0.3141,0.0262,0.456,0.0,0.0,0,0.0,0.0
0,40,0.8,spawn,0.0453,0.04525,0.00204,0.0453,0.0246,-7.36,82.41,0.3136,0.0263,0.528,0.0,0.0,0,0.0,0.0
1,40,0.8,spawn,0.04707,0.04696,0.00327,0.04707,0.0246,-7.68,82.29,0.3138,0.0264,0.503,0.0,0.0,0,0.0,0.0
2,40,0.8,spawn,0.04702,0.04691,0.0032,0.04702,0.0246,-7.68,82.29,0.3138,0.0263,0.504,0.0,0.0,0,0.0,0.0
3,40,0.8,spawn,0.04468,0.04463,0.00222,0.04468,0.0246,-7.31,82.09,0.3138,0.0263,0.541,0.0,0.0,0,0.0,0.0
0,41,0.82,spawn,0.04985,0.04984,-0.00063,0.04985,0.0252,-7.72,82.1,0.3132,0.0263,0.607,0.0,0.0,0,0.0,0.0
1,41,0.82,spawn,0.05117,0.05116,0.00089,0.05117,0.0252,-8.06,81.37,0.3135,0.0264,0.574,0.0,0.0,0,0.0,0.0
2,41,0.82,spawn,0.0511,0.0511,0.00083,0.0511,0.0252,-8.06,81.32,0.3135,0.0264,0.574,0.0,0.0,0,0.0,0.0
3,41,0.82,spawn,0.04939,0.04939,0.00017,0.04939,0.0252,-8.0,81.92,0.3135,0.0264,0.607,0.0,0.0,0,0.0,0.0
0,42,0.84,spawn,0.05407,0.05398,-0.00306,0.05407,0.0258,-8.16,80.98,0.3129,0.0262,0.682,0.0,0.0,0,0.0,0.0
1,42,0.84,spawn,0.05568,0.05567,-0.00115,0.05568,0.0258,-8.47,79.66,0.3132,0.0265,0.646,0.0,0.0,0,0.0,0.0
2,42,0.84,spawn,0.05563,0.05561,-0.00119,0.05563,0.0258,-8.46,79.55,0.3132,0.0264,0.647,0.0,0.0,0,0.0,0.0
3,42,0.84,spawn,0.05462,0.05459,-0.00177,0.05462,0.0258,-8.45,80.0,0.3131,0.0264,0.68,0.0,0.0,0,0.0,0.0
0,43,0.86,spawn,0.05902,0.0588,-0.00512,0.05902,0.0264,-8.4,78.82,0.3125,0.0261,0.766,0.0,0.0,0,0.0,0.0
1,43,0.86,spawn,0.0603,0.06022,-0.00303,0.0603,0.0264,-8.7,77.13,0.3129,0.0265,0.725,0.0,0.0,0,0.0,0.0
2,43,0.86,spawn,0.06024,0.06016,-0.00306,0.06024,0.0264,-8.69,77.04,0.3129,0.0265,0.725,0.0,0.0,0,0.0,0.0
3,43,0.86,spawn,0.05936,0.05924,-0.00385,0.05936,0.0264,-8.62,77.93,0.3128,0.0264,0.755,0.0,0.0,0,0.0,0.0
