step,time_s,tip_err_l1_m,tip_err_x_m,tip_err_y_m,tip_err_z_m,base_z_m,force_cmd_n,force_est_n,base_vx_mps,base_vy_mps,base_wz_radps,base_roll_rad,base_pitch_rad,goal_radius_m,goal_pitch_rad,goal_yaw_rad,tip_x_m,tip_y_m,tip_z_m,action_absmax,torque_absmax_nm
19,0.38,0.301247,0.0743941,0.0195963,0.207257,0.173941,0,1.06312,-0.22006,0.0171083,0.313966,0.0221817,0.214826,0.5,0.542449,0,0.41794,-0.135694,0.540861,0,24.6508
20,0.4,0.233679,0.0641878,0.000567541,0.168924,0.209527,0,1.08782,-0.0767026,0.10421,-0.138106,-0.00565126,0.188047,0.5,0.53793,0,0.403752,-0.107426,0.577256,0,19.355
21,0.42,0.058372,0.00776857,0.0279487,0.0226547,0.270111,0,1.11631,0.195299,0.133753,-0.0668744,-0.0337327,0.00292744,0.5,0.53341,0,0.344868,-0.0709587,0.721582,0,7.35157
22,0.44,0.176485,0.0718416,0.0208417,0.0838021,0.314402,0,4.56978,0.214763,0.159505,0.422491,-0.0132593,-0.11157,0.5,0.528891,0,0.300248,-0.0586941,0.82609,0,5.27778
23,0.46,0.148268,0.0567467,0.00384023,0.0876806,0.319028,0,5.13375,0.129466,0.151111,0.624571,0.0284092,-0.0660987,0.5,0.524372,0,0.33306,-0.0464834,0.828015,0,7.91696
24,0.48,0.0533492,0.00125128,0.0362912,0.0158067,0.277709,0,6.26232,0.148309,-0.0174796,0.0821834,0.0879811,0.0489925,0.5,0.519852,0,0.403378,-0.0609021,0.754183,0,9.01111
25,0.5,0.176611,0.0571516,0.025656,0.0938032,0.225582,0,6.42372,0.047043,-0.0625755,-0.230892,0.0387324,0.174653,0.5,0.515333,0,0.465674,-0.0544539,0.642609,0,18.6492
26,0.52,0.321937,0.100442,0.0150003,0.206495,0.190691,0,8.06034,-0.138654,0.153235,-0.126417,-0.000997754,0.290693,0.5,0.510813,0,0.497831,-0.0362922,0.527949,0,24.0949
27,0.54,0.275782,0.0737775,0.0142957,0.187709,0.189234,0,9.56032,-0.236631,0.101073,-0.0726454,-0.0187396,0.22754,0.5,0.506294,0,0.459854,-0.0332717,0.54476,0,22.6578
28,0.56,0.19244,0.0547028,0.0123913,0.125346,0.223473,0,9.98112,-0.181363,0.0941128,0.554759,-0.0739521,0.16953,0.5,0.501774,0,0.431328,0.0141564,0.605145,0,18.9635
29,0.58,0.0635432,0.0195015,0.0303431,0.0136986,0.272128,0,10.8489,0.00244316,0.106227,0.428343,-0.0825182,0.00610075,0.5,0.497255,0,0.355388,0.0681013,0.714809,0,10.3985
30,0.6,0.163895,0.0629808,0.0188317,0.0820824,0.30409,0,11.9165,0.00435421,0.122006,0.581297,-0.0114457,-0.0696679,0.5,0.492736,0,0.311419,0.0846545,0.808601,0,9.21732
31,0.62,0.157348,0.0458668,0.0238953,0.0875862,0.293157,0,12.1345,-0.0717264,0.0839183,0.283091,0.0324805,-0.030857,0.5,0.488216,0,0.325347,0.0689379,0.812112,0,9.26491
32,0.64,0.0392684,0.00266245,0.0216899,0.014916,0.249696,0,13.5791,-0.12309,0.0364952,0.0959123,-0.00952715,0.0596065,0.5,0.483697,0,0.361465,0.0773079,0.737443,0,11.7751
33,0.66,0.107202,0.026663,0.000148669,0.0803904,0.217264,0,17.7403,-0.185633,0.153559,0.0519103,-0.0580719,0.138058,0.5,0.479177,0,0.374895,0.109531,0.640134,0,18.3939
34,0.68,0.143147,0.0164154,0.015502,0.111229,0.212353,0,21.3495,-0.181835,0.00450601,-0.284103,-0.0310248,0.122402,0.5,0.474658,0,0.350337,0.0878441,0.607288,0,18.2413
35,0.7,0.08871,0.040346,0.00391874,0.0444453,0.242422,0,23.7796,-0.159133,-0.0636578,0.232027,-0.0649101,-0.00271652,0.5,0.470138,0,0.280623,0.102022,0.67206,0,11.3472
36,0.72,0.0938523,0.0758738,0.0025745,0.015404,0.287705,0,22.8939,-0.0508681,-0.0536293,0.0962222,-0.0571837,-0.0710732,0.5,0.465619,0,0.234712,0.105759,0.729892,0,6.33445
37,0.74,0.162592,0.096071,0.0266911,0.03983,0.305591,0,20.2227,0.00199092,-0.0927632,0.107166,0.0115134,-0.118113,0.5,0.461099,0,0.21274,0.0792468,0.752296,0,4.84682
38,0.76,0.105496,0.0892407,0.0108016,0.00545406,0.285034,0,20.3499,-0.0743586,-0.0720066,0.0730867,-0.0167289,-0.0897225,0.5,0.45658,0,0.220388,0.0888366,0.715895,0,5.66276
39,0.78,0.137522,0.0409696,0.0166596,0.0798925,0.24546,0,21.9356,-0.0831977,0.135049,-0.130384,-0.0307931,0.0238975,0.5,0.452061,0,0.263632,0.120944,0.628518,0,11.4713
40,0.8,0.156116,0.0152926,0.0149432,0.125881,0.219224,0,27.5001,-0.150785,-0.0388536,-0.610318,0.0339901,0.0653943,0.5,0.447541,0,0.281609,0.0733098,0.580495,0,16.109
41,0.82,0.139103,0.0313713,0.00918763,0.0985436,0.22155,0,32.8475,-0.189565,0.024711,0.647599,-0.0357016,0.0237922,0.5,0.443022,0,0.251649,0.100004,0.605792,0,13.9405
42,0.84,0.0727733,0.0656648,1.37761e-05,0.00709474,0.253086,0,35.2837,-0.102643,0.170009,0.16007,-0.0542519,-0.0631309,0.5,0.438502,0,0.200701,0.120766,0.695197,0,9.76877
43,0.86,0.199211,0.0840834,0.0653211,0.0498067,0.276455,0,32.8547,-0.00781525,0.0414589,-0.382815,0.0787482,-0.117355,0.5,0.433983,0,0.177637,0.0564886,0.750051,0,8.41632
44,0.88,0.203227,0.0954742,0.0576888,0.0500641,0.266811,0,30.6163,-0.0463044,-0.190551,-0.157474,0.0356578,-0.125641,0.5,0.429463,0,0.169116,0.0437081,0.748256,0,9.72247
45,0.9,0.0773052,0.0681967,0.00835662,0.000751913,0.236529,0,31.6724,-0.108181,0.181053,0.871904,-0.0906308,-0.0574521,0.5,0.424944,0,0.190563,0.108759,0.695383,0,10.9007
46,0.92,0.14083,0.0409672,0.038457,0.0614059,0.211197,0,35.9506,-0.128961,0.106486,-0.41278,-0.0174171,-0.0103619,0.5,0.420425,0,0.207372,0.0961857,0.632668,0,14.4254
47,0.94,0.0937596,0.0595012,0.0110588,0.0231996,0.208474,0,39.7477,-0.199818,-0.0871753,-0.202106,-0.0025305,-0.0654646,0.5,0.415905,0,0.179176,0.0998285,0.668809,0,14.0212
48,0.96,0.150013,0.0908435,0.00489326,0.0542767,0.225259,0,41.8062,-0.197062,-0.0548184,-0.0876317,-0.0115897,-0.127193,0.5,0.411386,0,0.12944,0.110954,0.744217,0,12.2635
49,0.98,0.221742,0.0921565,0.0425486,0.0870371,0.244026,0,40.8477,-0.0377372,-0.161756,-0.339715,0.0559315,-0.137564,0.5,0.406866,0,0.118773,0.044055,0.774904,0,9.20787
50,1,0.286903,0.11699,0.0451201,0.124793,0.247203,0,40.3163,0.0723001,-0.130819,-0.233551,0.0405591,-0.172868,0.5,0.402347,0,0.099402,0.0184757,0.810582,0,10.3631
51,1.02,0.259772,0.108824,0.046339,0.104608,0.237016,0,39.328,0.0854144,-0.0583256,-0.275276,0.0748944,-0.129864,0.5,0.397827,0,0.117473,0.00703986,0.788316,0,11.5004
52,1.04,0.181569,0.0771131,0.0388265,0.0656291,0.226755,0,38.4702,0.141256,-0.0391873,0.0446903,0.0796859,-0.062492,0.5,0.393308,0,0.161,0.0062726,0.747252,0,12.5373
53,1.06,0.162437,0.0900977,0.00859855,0.0637406,0.227198,0,39.6452,0.0880435,0.232797,0.728902,-0.0200891,-0.0824609,0.5,0.388788,0,0.156234,0.0647803,0.743274,0,11.879
54,1.08,0.204806,0.0992174,0.0222017,0.0833873,0.243252,0,40.3437,0.00867995,0.26117,-0.0999494,-0.00919416,-0.101707,0.5,0.384269,0,0.145468,0.0859699,0.760828,0,9.41012
55,1.1,0.250947,0.101363,0.0399087,0.109676,0.257274,0,38.5831,0.0318372,-0.0149415,-0.344138,0.0338583,-0.112422,0.5,0.37975,0,0.144388,0.0640896,0.78502,0,9.28859
56,1.12,0.241033,0.107634,0.0154911,0.117908,0.253393,0,36.5501,0.0194289,-0.0581554,0.588988,-0.0274395,-0.114689,0.5,0.37523,0,0.142052,0.0887703,0.791151,0,8.98008
57,1.14,0.215418,0.0865424,0.03277,0.0961054,0.239359,0,33.5733,-0.00526043,-0.0733499,-0.264648,0.0247811,-0.073971,0.5,0.370711,0,0.165433,0.0794133,0.767244,0,8.77472
58,1.16,0.200784,0.0816043,0.0345311,0.0846484,0.230789,0,33.6859,-0.0143937,-0.148852,-0.241848,0.0385709,-0.0588998,0.5,0.366191,0,0.174101,0.0518196,0.753679,0,10.807
59,1.18,0.213123,0.103249,0.00704516,0.102829,0.236556,0,30.879,-0.0511164,0.0765005,0.132917,-0.002116,-0.08963,0.5,0.361672,0,0.14945,0.0821786,0.769748,0,10.3912
60,1.2,0.26142,0.120393,0.0220456,0.118982,0.251039,0,29.4127,-0.0448302,0.039681,-0.24824,0.0340609,-0.118929,0.5,0.357152,0,0.126928,0.0666747,0.783786,0,8.60592
61,1.22,0.261204,0.129813,0.00550625,0.125885,0.254739,0,27.7441,-0.0453985,0.0946164,0.390952,-0.0280855,-0.135514,0.5,0.352633,0,0.113515,0.0899342,0.78857,0,8.33099
62,1.24,0.254194,0.121336,0.0209424,0.111915,0.239568,0,23.3493,-0.0963075,0.0497291,-0.181524,0.00956393,-0.126706,0.5,0.348114,0,0.117813,0.0886027,0.772478,0,10.1728
63,1.26,0.231457,0.109624,0.0338776,0.0879553,0.220066,0,20.7187,-0.162647,-0.11939,0.197093,-0.000736808,-0.10851,0.5,0.343594,0,0.123563,0.0602284,0.746392,0,11.8921
64,1.28,0.233741,0.116038,0.0253749,0.0923278,0.212414,0,19.6477,-0.183124,0.0541024,0.00639604,-0.0183306,-0.121378,0.5,0.339075,0,0.103025,0.0822753,0.748635,0,11.9889
65,1.3,0.336411,0.145326,0.0591217,0.131964,0.21836,0,17.7997,-0.148591,-0.165971,-0.587702,0.0633575,-0.173662,0.5,0.334555,0,0.0622482,0.022557,0.786138,0,12.1118
66,1.32,0.3567,0.177548,0.0194235,0.159728,0.228139,0,14.8699,-0.0802372,-0.108283,-0.169267,0.0226008,-0.209302,0.5,0.330036,0,0.0215577,0.0362991,0.811767,0,11.8802
67,1.34,0.334317,0.18137,0.000588514,0.152359,0.231622,0,11.611,-0.0180112,0.0514391,0.143137,-0.00765813,-0.210231,0.5,0.325516,0,0.0136144,0.0569091,0.802258,0,11.4215
68,1.36,0.346668,0.185952,0.0201243,0.140592,0.221138,0,8.57477,-0.037912,0.0330191,-0.103985,0.0177133,-0.22644,0.5,0.320997,0,0.0100463,0.0417534,0.788348,0,12.7607
69,1.38,0.355956,0.1925,0.0311453,0.132311,0.203115,0,6.84328,-0.191573,-0.0614498,-0.120725,0.0350094,-0.243331,0.5,0.316478,0,-0.000682645,0.021748,0.777921,0,14.2337
70,1.4,0.352651,0.191457,0.0348298,0.126364,0.192303,0,6.70017,-0.215681,0.014323,-0.0134546,0.0281816,-0.241741,0.5,0.311958,0,-0.0156632,0.0158292,0.769826,0,14.5223
71,1.42,0.370976,0.186679,0.0486198,0.135677,0.20189,0,6.21738,-0.0254116,-0.0304227,-0.0372144,0.0503042,-0.232795,0.5,0.307439,0,-0.0211486,-0.00365323,0.776987,0,12.3798
72,1.44,0.44749,0.233278,0.0347008,0.179512,0.214733,0,5.77318,0.106544,0.0285258,0.292662,0.0119923,-0.301799,0.5,0.302919,0,-0.0653967,0.0152363,0.818666,0,13.2391
73,1.46,0.470114,0.245658,0.0217452,0.202711,0.219382,0,5.60467,0.0109711,0.0854814,0.0659184,0.00299781,-0.306382,0.5,0.2984,0,-0.0744813,0.0435905,0.839706,0,13.2082
74,1.48,0.403138,0.201779,0.0174877,0.183871,0.214343,0,5.60258,0.0210362,-0.0531729,-0.444825,0.041138,-0.233575,0.5,0.29388,0,-0.0281041,0.0417271,0.818705,0,11.6619
75,1.5,0.372282,0.205279,0.00437164,0.162631,0.206379,0,6.94394,0.0555697,-0.113159,-0.0818861,0.0509324,-0.244472,0.5,0.289361,0,-0.0246323,0.0455056,0.795301,0,13.207
76,1.52,0.389909,0.225283,0.0116556,0.15297,0.209101,0,8.89716,-0.00183606,-0.0416627,-0.165234,0.0813492,-0.273352,0.5,0.284841,0,-0.042737,0.0433378,0.783473,0,14.2417
77,1.54,0.370471,0.208412,0.0130336,0.149026,0.223917,0,10.5067,0.000727197,-0.00430303,0.195698,0.0458213,-0.248957,0.5,0.280322,0,-0.0304106,0.0428714,0.777358,0,12.2823
78,1.56,0.396714,0.22134,0.00599687,0.169377,0.23284,0,12.6547,0.0537821,0.159809,0.451461,-0.0253409,-0.278179,0.5,0.275803,0,-0.0431403,0.0555503,0.795537,0,11.7966
79,1.58,0.456473,0.24507,0.0193758,0.192027,0.223514,0,14.1686,-0.0925433,0.165156,0.161302,0.00716685,-0.314871,0.5,0.271283,0,-0.0663499,0.0563742,0.816011,0,12.6959
80,1.6,0.412105,0.221625,0.0197267,0.170753,0.204373,0,16.4057,-0.197163,-0.0566586,-0.00294177,0.0204453,-0.269836,0.5,0.266764,0,-0.0497628,0.0550723,0.792558,0,13.3535
81,1.62,0.373219,0.194504,0.036334,0.142381,0.200245,0,17.9192,-0.0280301,0.0720244,0.319882,-0.074604,-0.221485,0.5,0.262244,0,-0.030551,0.123695,0.762006,0,12.1738
82,1.64,0.387457,0.217989,0.0156188,0.153849,0.21112,0,19.4893,0.11739,-0.029871,-0.500021,-0.00137288,-0.275541,0.5,0.257725,0,-0.0510987,0.103262,0.771289,0,12.5962
83,1.66,0.442049,0.256333,0.0170121,0.168704,0.218066,0,20.653,0.00937642,-0.0934977,-0.333612,-0.0132549,-0.340641,0.5,0.253205,0,-0.0831235,0.0819857,0.783958,0,13.8329
84,1.68,0.397285,0.223467,0.0301252,0.143693,0.213826,0,21.6077,-0.0931635,0.0599061,0.203081,-0.0543893,-0.278354,0.5,0.248686,0,-0.0535947,0.0944729,0.756759,0,12.5231
85,1.7,0.352,0.204802,0.0180146,0.129183,0.205706,0,23.0454,-0.00623702,-0.0992563,-0.109995,0.00192944,-0.257505,0.5,0.244167,0,-0.0362077,0.043519,0.740057,0,12.085
86,1.72,0.401354,0.227496,0.0140141,0.159844,0.20563,0,24.5784,0.0313298,0.033911,0.137359,-0.0468075,-0.29335,0.5,0.239647,0,-0.0556759,0.0439096,0.768524,0,12.9934
87,1.74,0.452365,0.235043,0.0314631,0.185859,0.209189,0,26.5902,-0.0558419,-0.0415682,-0.198508,0.022573,-0.304053,0.5,0.235128,0,-0.0651416,0.0268718,0.792343,0,12.8179
88,1.76,0.419276,0.219794,0.0166644,0.182818,0.2104,0,28.64,-0.0245297,-0.0999974,0.0227535,0.0222915,-0.274448,0.5,0.230608,0,-0.052415,0.0252466,0.787102,0,11.4908
89,1.78,0.404432,0.226589,0.0063295,0.171513,0.208556,0,31.1344,0.0526934,0.0842086,0.0851759,0.00901824,-0.286152,0.5,0.226089,0,-0.0569484,0.0568939,0.773597,0,12.6502
90,1.8,0.387452,0.228728,0.00178331,0.156941,0.207191,0,33.6905,0.0190184,0.0122099,-0.00261575,0.0141128,-0.292518,0.5,0.221569,0,-0.0551562,0.0549247,0.756821,0,12.9558
91,1.82,0.38335,0.229872,0.00670626,0.146771,0.207036,0,36.2033,-0.0114605,0.0686169,0.107752,-0.0320766,-0.291625,0.5,0.21705,0,-0.057208,0.0717338,0.744446,0,12.9259
92,1.84,0.390062,0.222122,0.0189772,0.148962,0.211091,0,38.5744,-0.00484114,0.0147292,-0.00178175,-0.0282228,-0.282394,0.5,0.212531,0,-0.051766,0.05033,0.744429,0,12.1052
93,1.86,0.435141,0.232635,0.0249546,0.177551,0.212689,0,39.663,0.00575008,0.00821407,0.00911366,-0.0416861,-0.299609,0.5,0.208011,0,-0.0621846,0.0459011,0.770808,0,12.4568
94,1.88,0.463393,0.236041,0.0354833,0.191869,0.208904,0,41.5839,-0.034698,-0.117551,-0.369085,0.0265306,-0.305109,0.5,0.203492,0,-0.0642429,0.0223704,0.782914,0,12.6399
95,1.9,0.406425,0.216318,0.0101967,0.179911,0.20725,0,43.6828,0.00726893,-0.0737749,0.0261982,0.0183602,-0.26966,0.5,0.198972,0,-0.0422229,0.0296425,0.768742,0,11.9326
96,1.92,0.3885,0.222124,0.000162356,0.166214,0.206732,0,45.9757,0.0362408,0.0407386,0.136654,0.0163963,-0.283052,0.5,0.194453,0,-0.0455044,0.0457327,0.752828,0,12.6995
97,1.94,0.398533,0.230795,0.00663215,0.161106,0.208951,0,47.5198,-0.024711,0.0535722,0.0481539,0.00459637,-0.299942,0.5,0.189933,0,-0.054434,0.0492431,0.745503,0,12.8509
98,1.96,0.409148,0.23411,0.017338,0.157699,0.209419,0,48.907,-0.0546687,0.0341334,0.0887205,-0.0104308,-0.30262,0.5,0.185414,0,-0.0624146,0.0440239,0.739876,0,12.3886
99,1.98,0.433202,0.227811,0.0314092,0.173981,0.210268,0,50.8851,-0.00314438,0.00789123,0.0653121,-0.0299789,-0.289518,0.5,0.180895,0,-0.0588771,0.0352185,0.753936,0,11.8663
100,2,0.466087,0.233891,0.0388012,0.193394,0.208099,0,52.5875,0.057612,-0.0390624,-0.27689,0.0192853,-0.299632,0.5,0.176375,0,-0.0618223,0.01974,0.771125,0,12.297
101,2.02,0.435133,0.225827,0.0178468,0.19146,0.20757,0,54.2102,0.0336097,-0.0692407,-0.0915037,0.0237778,-0.286444,0.5,0.171856,0,-0.0484139,0.0287639,0.766965,0,12.3294
102,2.04,0.399041,0.224564,0.000480074,0.173997,0.207135,0,56.4879,0.00148155,0.0120947,0.047408,0.0134284,-0.286053,0.5,0.167336,0,-0.044717,0.0453776,0.747275,0,12.7176
103,2.06,0.398635,0.229201,0.00599973,0.163434,0.207628,0,58.7575,-0.044159,0.0621329,0.054336,0.00633481,-0.294738,0.5,0.162817,0,-0.0514653,0.0470246,0.734484,0,12.6634
104,2.08,0.417324,0.233699,0.0219028,0.161723,0.208767,0,60.2261,-0.0275223,0.0275166,0.170571,-0.0113773,-0.297798,0.5,0.158297,0,-0.0608974,0.0388281,0.730541,0,12.3106
105,2.1,0.446398,0.230491,0.0326787,0.183229,0.211363,0,61.3716,0.0200691,0.0147122,0.0336156,-0.0267367,-0.293698,0.5,0.153778,0,-0.0593486,0.0346149,0.749815,0,11.9106
106,2.12,0.475872,0.237905,0.0378728,0.200094,0.209159,0,62.4765,0.0505512,-0.0588372,-0.247867,0.0191817,-0.307284,0.5,0.149258,0,-0.0628058,0.0201532,0.764447,0,12.4185
107,2.14,0.443027,0.228917,0.0171723,0.196937,0.207052,0,63.897,0.0209335,-0.0435784,-0.095497,0.0170855,-0.29002,0.5,0.144739,0,-0.0489908,0.0301443,0.759055,0,12.4957
108,2.16,0.410467,0.224364,0.00467888,0.181424,0.206206,0,65.0784,-0.00289144,-0.00350999,-0.0616613,0.0350425,-0.282277,0.5,0.14022,0,-0.0431671,0.0395827,0.741305,0,12.544
109,2.18,0.393531,0.223582,0.000940625,0.169009,0.209684,0,66.1941,-0.00769266,0.015997,0.144318,0.0140842,-0.283788,0.5,0.1357,0,-0.0433374,0.0448146,0.726651,0,12.3451
110,2.2,0.409317,0.238099,0.00365821,0.167559,0.210609,0,67.4282,-0.0413987,0.11988,0.0961482,-0.0135318,-0.311561,0.5,0.131181,0,-0.0608247,0.0583155,0.722962,0,12.4535
111,2.22,0.419765,0.22854,0.0277823,0.163443,0.211272,0,68.1373,-0.0133663,-0.000152764,0.0234135,-0.0130293,-0.292392,0.5,0.126661,0,-0.0530395,0.0397508,0.716604,0,11.8234
112,2.24,0.437701,0.225985,0.030037,0.181678,0.209142,0,69.0173,0.0326825,0.0303436,0.101902,-0.0438781,-0.288646,0.5,0.122142,0,-0.0497022,0.0426722,0.732598,0,12.078
113,2.26,0.468857,0.229704,0.0406207,0.198533,0.206225,0,69.8434,-0.0034135,-0.0977356,-0.378601,0.0250031,-0.300373,0.5,0.117622,0,-0.0500975,0.0216622,0.747209,0,12.6515
114,2.28,0.430052,0.219664,0.0157703,0.194617,0.207354,0,69.4984,-0.00419457,-0.0720572,-0.0419416,0.0175652,-0.279049,0.5,0.113103,0,-0.038537,0.0304871,0.741048,0,12.0316
115,2.3,0.405118,0.220428,0.00273029,0.18196,0.209498,0,70.4705,0.0113952,0.0216243,0.0816519,0.0133067,-0.281917,0.5,0.108584,0,-0.0390381,0.045266,0.726146,0,12.2391
116,2.32,0.419389,0.23403,0.00899039,0.176369,0.208802,0,71.1734,-0.0242741,0.0797718,0.0616354,0.00293555,-0.30649,0.5,0.104064,0,-0.0532169,0.0480938,0.718307,0,12.8399
117,2.34,0.416399,0.229055,0.0224402,0.164904,0.207669,0,71.7227,-0.027965,0.0121233,0.0861047,-0.00487157,-0.292835,0.5,0.0995447,0,-0.0514568,0.0417335,0.704594,0,12.1048
118,2.36,0.441693,0.2257,0.0367416,0.179251,0.208323,0,72.0144,0.00938505,0.00668266,0.0368822,-0.0305244,-0.288435,0.5,0.0950252,0,-0.0496983,0.0308622,0.716692,0,11.9467
119,2.38,0.48141,0.232576,0.0447787,0.204054,0.2085,0,72.1522,0.0194321,-0.0656803,-0.195261,0.0131929,-0.305269,0.5,0.0905058,0,-0.054502,0.0165455,0.739246,0,12.2873
120,2.4,0.459094,0.225796,0.0279291,0.205369,0.208701,0,72.2668,0.0207603,-0.0698296,-0.193272,0.0326985,-0.290689,0.5,0.0859864,0,-0.0448103,0.0198587,0.73831,0,12.2751
121,2.42,0.415166,0.22019,0.00823527,0.186741,0.208118,0,72.9569,0.0200555,-0.00623201,0.0811253,0.0182735,-0.281392,0.5,0.0814669,0,-0.0364851,0.0333216,0.717429,0,12.4219
122,2.44,0.417495,0.230759,0.00900209,0.177734,0.206101,0,73.7061,-0.0330024,0.121864,0.167161,-0.0027715,-0.300768,0.5,0.0769475,0,-0.0473852,0.0484805,0.70617,0,12.9244
123,2.46,0.431094,0.22883,0.0296765,0.172587,0.206772,0,74.3022,-0.0465999,-0.000961176,-0.0250659,0.00683449,-0.293831,0.5,0.072428,0,-0.0498979,0.0350878,0.69877,0,12.2535
124,2.48,0.452996,0.227596,0.0327529,0.192648,0.209999,0,74.3476,0.00154022,0.0304253,0.124202,-0.0417875,-0.290218,0.5,0.0679086,0,-0.0519439,0.0354028,0.716576,0,11.8353
125,2.5,0.488277,0.23197,0.0418091,0.214498,0.210119,0,75.3326,0.0253501,-0.0536548,-0.326779,0.0187688,-0.304184,0.5,0.0633892,0,-0.0541344,0.0225604,0.736172,0,12.1092
126,2.52,0.456397,0.22644,0.0205145,0.209443,0.208602,0,75.4201,0.0350464,-0.0773127,-0.0327514,0.0178191,-0.289976,0.5,0.0588697,0,-0.0432572,0.0287812,0.728861,0,12.0162
127,2.54,0.41219,0.220981,0.000373259,0.190836,0.206796,0,75.9064,0.0047536,0.0595607,0.232099,-0.0101085,-0.281762,0.5,0.0543503,0,-0.0354555,0.0558164,0.707998,0,12.4351
128,2.56,0.418515,0.227902,0.00834153,0.182272,0.206018,0,76.3881,-0.0182179,0.0456727,0.0744915,-0.0113004,-0.292628,0.5,0.0498309,0,-0.0446678,0.0622903,0.697177,0,12.6811
