step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_lin_vel_force_world,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
10,1789982817.619,-0.1305853,-0.140605,0.3960012,-0.02455821,-0.002317513,-0.1425,-0.04837526,-0.005884958,0,-0.03384715,-0.0005503704,-0.01573,-0.0005991327,0.2452496,-0.01028921,-0.01802955,-0.008601239,-0.01673197,-0.0256918,-0.02011829,0.2059964,0.00314554,-0.0015702,-0.001124633,0.08987874,0.3275054,0.2082123,0.004797939,0,25.54089,0.008029385,0.0001261583,0.0002241965,0.002881091,2.339398e-05,0,1,0,1.470576e-06,0.4515685,1.026141,1.541193,38290,1,248.47,19.37679
11,1789982820.179,-0.1400518,-0.1482058,0.432001,-0.02755215,-0.002132232,-0.07249998,-0.04473526,-0.006458367,0,-0.03277474,-0.000604737,-0.007260002,-0.0006328162,0.3559746,-0.011454,-0.00922917,0,-0.0147006,-0.02197797,-0.02149129,0.2254881,0.07153293,-0.001650674,-0.001222034,0.09618896,0.2919885,0.3063166,0.004690737,0,25.54089,0.007466932,0.0001112729,0.0001981695,0.002466753,2.531238e-05,0,1,0,8.74025e-05,0.4429151,1.009262,1.544285,38497,1,270.79,21.30454
12,1789982822.815,-0.148631,-0.1732774,0.4680006,-0.02799587,-0.00209757,-0.1174999,-0.05448525,-0.007245924,-0.0008644105,-0.03895801,-0.0006507897,-0.01542,-0.0007562723,0.3251619,-0.0117911,-0.01543033,-0.001437318,-0.01796075,-0.02367301,-0.0173669,0.2455693,0.03888482,-0.001792113,-0.001260941,0.1161675,0.3542539,0.3328591,0.004591687,0,25.54089,0.006939708,0.0001014359,0.0001787037,0.002067881,2.654579e-05,0,1,0,-3.107551e-05,0.4343224,1.076084,1.552644,37396,1,296.48,22.69587
13,1789982825.301,-0.1554399,-0.1761638,0.4907147,-0.03151835,-0.002411418,-0.1042857,-0.05306008,-0.007266212,-0.00292482,-0.03868686,-0.0006865006,-0.01037429,-0.0008155765,0.3751567,-0.01228429,-0.01192472,-3.168622e-05,-0.01827895,-0.02715194,-0.02231164,0.2564356,0.06872084,-0.001876157,-0.001359245,0.12176,0.3626359,0.4391553,0.00444294,0,25.54089,0.006431226,9.737958e-05,0.0001686241,0.001722281,2.876911e-05,0,1,0,-3.729554e-06,0.4316782,0.9784284,1.500594,39654,1,310.76,23.98219
14,1789982827.850,-0.1690076,-0.1846972,0.54,-0.03263433,-0.003267114,-0.3299998,-0.05566009,-0.007950783,-0.0005080359,-0.04013857,-0.0007551729,-0.02202,-0.0002280802,0.357516,-0.01374703,-0.02068399,0,-0.02112984,-0.0370277,-0.02129892,0.2759563,0.01605425,-0.002068413,-0.001563184,0.1285133,0.3662525,0.3761901,0.004395592,0,25.54089,0.006159485,9.742106e-05,0.0001670133,0.001499458,2.853953e-05,0,1,0,5.703491e-05,0.4239256,0.9914589,1.54991,38681,1,335.45,24.79674
15,1789982830.379,-0.1872658,-0.2037456,0.5759997,-0.03519199,-0.003592401,-0.2724999,-0.05934781,-0.008694272,-0.0002397907,-0.04242004,-0.0008027354,-0.019535,-0.0004600572,0.4153746,-0.01521428,-0.01951576,0,-0.02201862,-0.03987826,-0.02227723,0.2961957,0.04175633,-0.002219233,-0.001660573,0.1374008,0.3910531,0.4404425,0.004405532,0,25.54089,0.005986897,9.139774e-05,0.000151182,0.001338785,2.416754e-05,0,1,0,1.123863e-06,0.4304807,0.9833033,1.539589,38964,1,350.52,25.06697
16,1789982832.927,-0.1969261,-0.2215261,0.6119994,-0.03757229,-0.003521752,-0.2866666,-0.06566148,-0.009276737,-6.23407e-05,-0.04693868,-0.0008560696,-0.01784667,-0.0006080786,0.4428997,-0.01533672,-0.01833679,0,-0.02333226,-0.03752615,-0.02390325,0.3153377,0.05956794,-0.002333296,-0.00175237,0.1539835,0.4210007,0.5509136,0.004259742,0,25.54089,0.005729544,8.453638e-05,0.0001341605,0.001251106,2.210608e-05,0,1,0,4.290617e-05,0.4257299,0.9929163,1.548187,38685,1,375.38,26.73396
17,1789982835.477,-0.177533,-0.2042968,0.5696992,-0.03547109,-0.003287919,-0.268,-0.06052307,-0.008344213,0,-0.04426364,-0.0007924332,-0.018744,-0.0006194751,0.3932597,-0.01416969,-0.02007668,-0.002744545,-0.02247009,-0.03664307,-0.0226032,0.2938654,0.03533033,-0.002211288,-0.001597372,0.1466548,0.3872512,0.4748622,0.004366071,0,25.54089,0.005807628,8.292077e-05,0.000133912,0.001224724,2.192332e-05,0,1,0,3.545725e-05,0.4254384,0.9967074,1.54731,38641,1,395.04,28.36851
18,1789982838.012,-0.2161021,-0.2390959,0.6839988,-0.04242152,-0.004693748,-0.41,-0.06946348,-0.01016929,0,-0.05083526,-0.0009489778,-0.02189333,-0.0003992713,0.4745499,-0.01743157,-0.02487767,0,-0.02763006,-0.05202862,-0.02553751,0.3475668,0.03606553,-0.002563061,-0.001990371,0.1655453,0.4383993,0.472158,0.004257535,0,25.54089,0.005628646,7.431141e-05,0.0001172111,0.001179589,1.58537e-05,0,1,0,-2.050458e-06,0.4264539,0.994019,1.534156,38883,1,420.48,30.2589
19,1789982840.553,-0.2326654,-0.2601153,0.7169985,-0.04663845,-0.003171459,-0.07999998,-0.08504879,-0.01058239,-0.006709838,-0.06057151,-0.0009990854,-0.02566001,-0.001485304,0.4758666,-0.01910634,-0.02579475,-0.000666996,-0.02700664,-0.03118434,-0.02787831,0.3782216,0.05219951,-0.002788132,-0.001975578,0.17334,0.5521228,0.5554383,0.00422709,0,25.54089,0.00557566,6.716768e-05,0.0001064225,0.00117498,1.579733e-05,0,1,0,2.471162e-05,0.4239304,0.9858179,1.548159,38794,1,448.34,32.23747
20,1789982843.101,-0.2434897,-0.2730289,0.7559981,-0.04640023,-0.004561483,-0.3849999,-0.08011737,-0.01122156,-0.0001133218,-0.05765723,-0.001053019,-0.01650667,-0.0005405222,0.6079256,-0.01970606,-0.01621668,0,-0.02929203,-0.05170146,-0.02805008,0.3870763,0.1104276,-0.002891888,-0.002182028,0.1878974,0.5046062,0.6713982,0.004291728,0,25.54089,0.005658724,6.668358e-05,0.0001118159,0.001188497,2.120735e-05,0,1,0,2.01642e-05,0.4221712,0.9900887,1.551968,38671,1,454.03,31.3048
21,1789982845.681,-0.2494051,-0.2803596,0.7919978,-0.04651307,-0.005124468,-0.5183334,-0.07906978,-0.01169658,-2.494365e-05,-0.05678393,-0.001102193,-0.02492334,-0.0002594411,0.5912508,-0.01995382,-0.02340021,0,-0.0318367,-0.05775021,-0.02613921,0.4032856,0.0723571,-0.003013916,-0.002325526,0.2123625,0.5370312,0.6330203,0.004168056,0,25.54089,0.005540944,6.31554e-05,0.0001078426,0.00120189,1.90144e-05,0,1,0,-8.692505e-06,0.4197335,1.017238,1.556128,38200,1,492.69,34.75733
22,1789982848.229,-0.2661438,-0.3085353,0.8279983,-0.05020906,-0.005250699,-0.4383335,-0.08450943,-0.01266284,-0.0001592835,-0.06159213,-0.001153178,-0.02204,-0.000844554,0.608267,-0.02039153,-0.02404242,0,-0.0329775,-0.05870715,-0.02846309,0.4231191,0.08794671,-0.00317885,-0.002410748,0.210446,0.5419321,0.8014417,0.004136725,0,25.54089,0.005486667,5.922927e-05,0.0001037327,0.00118698,1.855848e-05,0,1,0,-1.103675e-06,0.4215825,0.9928181,1.54859,38680,1,504.41,35.38927
23,1789982850.789,-0.2750365,-0.3037942,0.8639991,-0.05776102,-0.004818687,-0.3759999,-0.09126739,-0.01249806,-0.001003982,-0.06600656,-0.001204032,-0.02857199,-0.0007946661,0.6109408,-0.02195072,-0.0302637,-8.156773e-05,-0.03320345,-0.05675438,-0.03015347,0.4458823,0.05710195,-0.003340289,-0.002480425,0.1963162,0.5678152,0.5893897,0.004215271,0,25.54089,0.005570592,5.625782e-05,0.0001015395,0.001197524,1.855046e-05,0,1,0,2.863551e-06,0.4273818,0.9935493,1.560573,38488,1,523.67,35.95905
24,1789982853.329,-0.2861131,-0.3175026,0.9,-0.05770113,-0.005074698,-0.4350001,-0.09253834,-0.01341794,0,-0.06725618,-0.001257996,-0.024235,-0.0006593888,0.7004759,-0.02292233,-0.02416967,0,-0.03493457,-0.05951962,-0.03019534,0.4640175,0.1087597,-0.003444428,-0.002540331,0.2329904,0.63538,0.8112891,0.004114624,0,25.54089,0.005462785,5.033145e-05,9.052442e-05,0.001207305,1.865898e-05,0,1,0,3.805873e-06,0.422886,0.9987705,1.535152,38795,1,555.41,38.58871
